NAME:,walk_111_1_1.csv,,,,,
3.284912,7.09,-0.09,-4.51,-0.45,0.87,0.38
3.3579102,9.82,0.33,-4.59,-0.2,-0.37,-0.07
3.4309082,7.86,-0.06,-3.66,-0.97,0.37,0.05
3.5039062,6.97,-0.52,-3.02,-1.11,0.21,0.21
3.5769043,8.99,-0.15,-3.86,-1.19,-0.09,0.07
3.6499023,8.74,-1.43,-2.2,-1.34,0.14,0.25
3.7229004,8.86,-0.58,-1.86,-0.87,-0.01,0.16
3.7958984,10.62,0.49,-1.97,-0.57,0.07,-0.18
3.8688965,12.36,-0.42,-1.97,-0.53,0.6,-0.23
3.9418945,11.81,0.94,-7.55,-0.68,0.07,-0.08
4.0148926,7.06,-0.04,-3.45,-0.86,0.43,0.12
4.0878906,9.1,-0.58,-3.17,-0.58,-0.35,0.07
4.1608887,6.69,-0.23,-2.87,-0.21,0.02,0.02
4.2338867,8.42,1.02,-2.81,0.32,-0.3,-0.06
4.306885,9.64,1.03,-2.28,0.4,-0.19,-0.18
4.379883,9.81,0.08,-1.78,0.19,0.05,0.27
4.452881,11.21,0.48,-1.42,0.28,0.11,0.31
4.525879,12.26,-0.41,-2.71,0.85,0.46,-0.15
4.598877,10.39,0.31,-6.97,0.19,0.06,-0.13
4.671875,7.65,-1.56,-3.4,0.12,0.29,-0.13
4.745117,9.23,0.69,-4.03,0.33,-0.13,-0.26
4.818115,6.71,0.28,-2.59,-0.22,0.2,-0.05
4.8911133,8.34,-0.59,-2.92,-0.68,-0.06,0.24
4.9641113,10.57,-0.89,-1.99,-0.91,-0.08,0.21
5.0371094,9.85,-0.03,-1.18,-0.57,0.28,-0.12
5.1101074,10.59,-0.58,-0.82,-0.82,0.32,-0.01
5.1831055,13.39,-0.19,-4.24,-0.51,-0.06,-0.05
5.2561035,9.41,1.54,-5.51,-0.46,0.46,-0.12
5.3291016,8.01,0.63,-3.46,-0.49,-0.04,-0.07
5.4020996,7.85,-0.31,-2.57,-0.65,-0.16,0.16
5.4750977,7.17,-0.19,-1.84,-0.17,-0.1,0.05
5.5480957,8.79,1.52,-2.41,0.44,-0.16,-0.3
5.6210938,9.21,1.12,-1.66,0.32,-0.07,-0.03
5.694092,11.85,0.33,-0.72,0.3,-0.05,0.39
5.76709,13.32,-0.18,-1.5,1.1,0.71,0.07
5.840088,9.56,1.03,-8.29,0.72,0.31,0.07
5.913086,8.35,-2.12,-2.74,-0.01,0.23,0.02
5.986084,9.53,0.25,-3.71,0.07,-0.2,-0.17
6.059082,6.73,-0.01,-2.21,-0.47,0.04,-0.07
6.13208,8.52,-0.44,-2.82,-0.76,-0.25,0.27
6.205078,8.97,-0.44,-2.07,-0.88,-0.05,0.18
6.278076,10.23,0.23,-1.84,-0.59,0.04,-0.12
6.351074,11.13,0.17,-0.37,-1.16,0.32,-0.07
6.4240723,11.64,0.87,-4.45,-0.88,0.23,-0.41
6.4970703,10.66,2,-6.56,-1.65,0.06,0.1
6.5700684,8.45,-0.18,-3.65,-1.58,0,0.19
6.6430664,7.83,-0.45,-2.97,-1.13,-0.27,0.15
6.7160645,6.41,0.61,-2.61,-0.5,-0.23,0
6.7890625,9.02,1.7,-2.74,0.07,-0.36,-0.15
6.8620605,9.62,1.11,-1.88,-0.12,-0.24,0.15
6.9350586,9.95,0.4,-2.05,0.07,-0.19,0.35
7.0080566,12.98,-0.7,-1.46,0.55,0.48,0.34
7.0810547,10.83,1.97,-8.07,0.53,-0.07,0.2
7.1540527,8.66,0.68,-4.77,-0.28,0.49,0.03
7.227051,8.4,0.31,-3.9,-0.57,0.1,0.01
7.300049,6.68,0.13,-3.75,-1.08,-0.06,0.1
7.373047,8.9,-0.48,-4.15,-1.24,-0.23,0.32
7.446045,8.79,-0.65,-3.07,-1.24,0.13,0.41
7.519043,9.61,-0.12,-2.26,-0.79,0.13,0.3
7.592041,10.13,-0.44,-2.35,-0.74,0.12,0.04
7.665039,11.17,-1.1,-0.49,-0.72,0.68,0.03
7.738037,11.92,0.31,-6,-0.13,-0.09,-0.39
7.811035,8.19,1.49,-5.03,-0.55,0.55,-0.08
7.884033,9.26,0.37,-3.5,-0.47,-0.02,0.06
7.9570312,7.79,0.37,-3.01,-0.58,0.14,0.07
8.030029,7.05,0.63,-2.35,-0.09,0.01,-0.11
8.103027,9.58,1.47,-2.79,0.22,-0.35,-0.11
8.176025,9.26,1.06,-1.83,0.13,-0.08,0.07
8.249023,10.04,1.07,-1.92,0.25,-0.07,0.24
8.3220215,12.14,0.74,0.54,0.59,0.33,-0.02
8.39502,11.95,0.33,-6.66,1.06,0.07,-0.03
8.468018,9.04,-0.31,-5.98,-0.26,0.15,-0.01
8.541016,8.67,-1.29,-3.52,-0.41,0.08,0.06
8.614014,7.58,0.88,-3.92,-0.53,0.02,0.1
8.687012,9.11,0.1,-3.21,-1.03,0.19,0.4
8.76001,9.21,-0.46,-3.71,-1.3,-0.07,0.18
8.833008,7.77,-0.71,-2.75,-1.53,0.14,0.31
8.906006,8.77,-0.09,-1.31,-1.27,0.22,0.27
8.979004,10.53,-0.55,-1.65,-1.21,-0.06,-0.05
9.052002,12.24,-1.28,-2.41,-1.03,0.7,0.3
9.125,11.05,0.78,-6.51,-0.38,-0.08,-0.2
9.197998,8.33,1.83,-3.8,-0.35,0.28,-0.08
9.270996,8.83,0.22,-3.19,-0.64,-0.29,-0.01
9.343994,6.3,-0.16,-2.51,-0.83,-0.06,0.28
9.416992,9.15,0.37,-2.84,-0.34,-0.48,0.18
9.48999,9.26,0.89,-2.46,0.14,-0.47,-0.04
9.562988,10.07,0.35,-1.9,0.25,-0.1,0.26
9.635986,12.03,2.01,-2.01,0.62,0.45,0.08
9.708984,11.92,0.06,-6.44,0.64,-0.08,-0.29
9.781982,8.32,-1.71,-5.66,-0.21,0.53,0.21
9.85498,9.85,-0.91,-4.73,0.04,-0.11,-0.13
9.9279785,6.92,0.31,-3.64,-0.07,0.11,-0.31
10.000977,7.19,-0.31,-3.05,-0.57,0.27,0.19
10.073975,9.15,-1.11,-3.09,-0.9,-0.04,0.23
10.146973,9.54,-0.76,-2,-0.83,0.24,0.11
10.219971,9.9,0.28,-1.98,-0.71,0.16,-0.12
10.292969,11.58,-0.58,-0.18,-0.89,0.69,-0.05
10.365967,12.39,-0.15,-7.07,-0.62,-0.17,-0.14
10.438965,8.12,0.23,-5.26,-1.01,0.42,0.31
10.511963,8.77,-0.76,-2.88,-0.31,-0.25,0.13
10.584961,7.35,-0.29,-3.28,0.04,-0.23,0.05
10.657959,7.61,0.91,-2.79,0.53,-0.2,-0.11
10.730957,9.47,1.47,-2.78,0.7,-0.4,-0.32
10.803955,9.55,0.41,-1.43,0.37,0.09,0.09
10.876953,10.77,-0.15,-2.13,0.43,0.16,0.39
10.949951,12.85,-0.67,-2.07,1.3,0.75,-0.12
11.022949,10.65,0.62,-7.66,0.09,0.01,0.04
11.095947,8.9,-1.29,-4.3,-0.31,0.37,0.03
11.168945,7.81,0.33,-4.03,-0.29,-0.2,-0.37
11.241943,6.64,-0.22,-2.9,-0.65,-0.02,0.12
11.314941,8.71,-1.01,-2.92,-0.79,-0.21,0.11
11.387939,8.62,-0.76,-2.28,-0.78,-0.03,0.02
11.4609375,10.45,-1.14,-1.18,-0.52,0.08,0.01
11.533936,10.69,-1.47,-0.9,-0.22,0.31,-0.12
11.606934,11.13,-1.41,-2.38,0.57,0.73,-0.33
11.679932,10.71,0.97,-7.63,-0.13,-0.01,0.19
11.75293,10.7,-1.62,-3.63,0.35,0.16,-0.11
11.825928,7.75,-1.84,-3.31,0.75,0.19,0.07
11.898926,6.3,-0.58,-2.73,1.38,-0.14,-0.21
11.971924,8.49,0.51,-2.98,1.69,-0.35,-0.44
12.044922,8.2,-0.26,-1.88,1.54,-0.11,-0.17
12.11792,8.77,0,-1.48,1.21,-0.37,0.02
12.190918,10.75,1.01,-1.65,1.11,-0.39,-0.13
12.263916,12.43,0.95,-2.8,1.18,-0.02,-0.36
12.336914,12.19,-0.53,-7.81,0.37,-0.42,-0.4
12.409912,8.85,-3.16,-5.08,-0.26,0.05,0.2
12.48291,9.75,-1.19,-4.64,0.31,-0.23,-0.18
12.555908,6.21,0.09,-3.29,0.35,-0.05,-0.53
12.628906,7.01,-0.35,-3.13,-0.12,0.08,0.07
12.701904,8.94,-0.91,-2.57,-0.49,-0.05,0.21
12.774902,9.88,-1.01,-1.95,-0.33,0.4,0.13
12.8479,11.38,-1.06,-1.18,-0.22,0.41,-0.21
12.920898,12.86,-1.72,-4.08,0.36,0.75,-0.19
12.9938965,9.66,0.24,-8.07,-0.24,0.31,0.15
13.066895,8.7,-1.81,-3.36,0.54,0,0.03
13.139893,7.02,-1.5,-3.66,1.07,-0.07,0
13.212891,6.27,0.01,-3.2,1.39,-0.37,-0.33
13.285889,8.76,1.44,-3.18,1.81,-0.73,-0.66
13.358887,10.26,0.4,-2.58,1.65,0.01,-0.6
13.431885,10.58,1.03,-2.19,0.5,0.38,0.1
13.504883,13.36,-0.31,-1.1,0.69,0.77,-0.03
13.577881,10.17,-0.78,-7.61,0.19,0.03,0.27
13.650879,8.53,-2.8,-4.51,0.22,0.19,0.25
13.723877,8.68,-0.05,-4.09,0.84,-0.32,-0.59
13.796875,5.91,-0.01,-2.99,0.29,-0.07,-0.3
13.870117,8.82,-1.22,-2.77,-0.27,-0.13,0.33
13.943115,9.42,-1.63,-1.99,-0.27,0.03,0.07
14.016113,10.4,-0.6,-1.05,0.12,0.26,-0.34
14.089111,11.58,-1.41,-0.3,-0.09,0.79,-0.34
14.162109,12.32,-0.35,-7.33,-0.07,-0.12,0.01
14.235107,8.72,0.93,-5.24,-0.16,0.49,0.13
14.308105,8.71,-0.93,-3.28,0.15,-0.08,-0.01
14.3811035,6.34,-0.62,-2.71,-0.05,-0.03,0.22
14.454102,7.66,0.28,-2.91,0.43,-0.25,0.02
14.5271,9.49,0.86,-2.29,0.66,-0.24,-0.27
14.600098,10.49,-0.4,-0.93,0.64,0.07,0.03
14.673096,11.34,-0.51,-0.89,0.67,0.4,0.25
14.746094,12.53,-1.18,-5.11,1.47,-0.29,-0.3
14.819092,9.03,-0.69,-5.55,0.36,0.37,0
14.89209,9.29,-1.5,-4.35,0.41,-0.06,0.05
14.965088,7.4,-0.78,-3.14,0.68,-0.11,-0.54
15.038086,6.4,-0.72,-2.32,0.33,0.07,-0.09
15.111084,9.36,-1.16,-2.41,0.14,-0.22,-0.01
15.184082,9.74,-1.14,-1.46,0.07,0.11,-0.11
15.25708,10.2,-0.49,-1.37,0.12,0.16,-0.36
15.330078,11.41,-1.22,0.2,-0.07,0.75,-0.27
15.403076,11.79,-0.55,-6.52,0.03,-0.14,-0.08
15.476074,8.89,0.1,-4.55,-0.38,0.3,0.35
15.549072,8.68,-0.72,-3.56,0.28,-0.38,-0.05
15.62207,7.09,-0.81,-2.69,0.28,-0.25,0.05
15.695068,7.99,-0.08,-3.12,0.75,-0.5,-0.19
15.768066,9.13,0.8,-2.99,1,-0.31,-0.37
15.841064,9.92,-0.11,-1.56,0.89,0.02,-0.03
15.9140625,10.71,-0.16,-1.95,0.71,0.25,0.18
15.987061,12.57,-1.78,-2.47,1.35,0.34,-0.17
16.060059,10.34,-0.5,-7.16,0.6,0.06,-0.04
16.133057,8.58,-2.17,-4.14,0.57,0.08,-0.05
16.206055,8.91,-0.38,-3.77,0.78,-0.23,-0.48
16.279053,5.81,-0.11,-3.03,0.42,0.08,-0.31
16.35205,9.01,-1.5,-2.22,-0.02,-0.02,0.13
16.425049,9.54,-1.28,-2.11,-0.24,0.11,0.04
16.498047,10.6,-0.64,-0.76,-0.09,0.34,-0.22
16.571045,11.3,-0.82,0.41,-0.08,0.8,-0.34
16.644043,11.99,-0.3,-6.57,0.15,-0.12,-0.42
16.717041,9.12,0.67,-4.96,-0.89,0.59,0.21
16.79004,8.43,-1.47,-2.79,0,-0.15,0.02
16.863037,6.79,-0.73,-2.88,0.24,-0.06,0.06
16.936035,8.03,0.92,-2.58,0.88,-0.46,-0.21
17.009033,10.09,1.86,-2.56,0.99,-0.4,-0.55
17.082031,10.09,-0.23,-0.91,0.57,0.19,0.1
17.15503,11.43,-0.34,-0.65,0.67,0.39,0.27
17.228027,11.91,-1.57,-3.35,1.54,0.07,-0.05
17.301025,9.73,-0.22,-6.8,0.78,0.1,0.18
17.374023,8.41,-1.26,-3.8,0.79,-0.02,-0.08
17.447021,8.1,0.15,-3.51,0.73,-0.17,-0.36
17.52002,7.05,-0.27,-2.11,0.21,0.13,-0.05
17.593018,9.45,-1.09,-2.5,-0.18,-0.19,0.15
17.666016,9.7,-1.19,-1.22,-0.1,0.06,-0.04
17.739014,9.52,0.17,-1.08,0.18,0.21,-0.41
17.812012,11.92,-0.12,0.13,-0.12,0.53,-0.42
17.88501,12.25,0.5,-5.96,-0.12,0.01,-0.31
17.958008,8.3,-0.54,-3.88,-0.78,0.58,0.2
18.031006,9.19,-0.56,-3.19,-0.26,-0.22,0.15
18.104004,7.34,-0.11,-2.38,0.02,-0.11,-0.01
18.177002,7.56,0.69,-2.35,0.44,-0.27,-0.05
18.25,9.69,1.27,-2.16,0.47,-0.36,-0.12
18.322998,9.71,0.17,-1.05,0.36,0,0.1
18.395996,10.74,-0.23,-1.46,0.39,0.04,0.29
18.468994,12.61,-0.62,-1.03,1.07,0.42,-0.02
18.541992,10.19,-0.13,-6.94,0.5,-0.32,0.26
18.61499,8.57,-1.82,-4.05,0.36,0.09,0.25
18.687988,9.67,-0.34,-4,0.71,-0.24,-0.3
18.760986,5.33,-0.25,-2.87,0.09,0.04,-0.18
18.833984,8.31,-1.13,-3.04,-0.34,-0.51,0.27
18.906982,10.51,-1.43,-3.24,-0.56,-0.53,-0.01
18.97998,10.11,-0.18,-2.05,-0.4,-0.03,-0.19
19.052979,12.06,0.12,-2.4,-0.51,0.29,-0.3
19.125977,13.81,-0.61,-5.99,-1.04,-0.15,-0.12
19.198975,8.78,0.36,-7.22,-0.86,0.54,0.24
19.271973,8.33,0.52,-4.09,-0.13,0.09,0.04
19.34497,7.26,-0.03,-3.19,-0.03,0.13,-0.24
19.417969,5.58,0.69,-2.79,0.13,0.21,-0.12
19.490967,8.09,1.22,-2.96,0.12,-0.15,-0.02
19.563965,9.54,1.47,-2.78,-0.1,0.03,0.18
19.636963,9.08,0.55,-1.64,-0.23,0.31,0.37
19.70996,11.11,1.18,-1.54,-0.15,0.17,0.4
19.782959,13.29,0.26,-3.84,0.31,0.2,0.07
19.855957,9.45,-0.57,-5.61,-0.26,0.38,0.27
19.928955,8.77,-1.39,-4.26,-0.3,0.31,0.4
20.001953,8.42,0.07,-3.88,0.23,0.04,-0.32
20.074951,6.71,-0.17,-2.8,-0.04,0.15,-0.15
20.14795,8.02,-0.44,-3.07,-0.42,-0.29,0.05
20.220947,10.01,-0.93,-2.22,-0.74,-0.33,0.13
20.293945,10.47,0.5,-1.97,-0.77,0.12,-0.1
20.366943,10.77,-0.98,-0.69,-1.01,0.56,-0.15
20.439941,11.49,-0.37,-5.85,-1.02,-0.16,0.28
20.51294,9.48,2.12,-6.13,-1,0,0.05
20.585938,8.09,1.18,-4.37,-0.81,-0.03,0.23
20.658936,8.15,-0.18,-3.54,-1.17,-0.06,0.38
20.731934,7.77,-0.54,-2.59,-0.66,0.18,0.32
20.804932,8.58,-0.03,-2.43,-0.08,-0.04,-0.11
20.87793,9.89,-0.17,-1.44,0.15,-0.02,-0.04
20.950928,10.36,-0.8,-1.82,0.13,0.27,0.29
21.023926,12.03,-0.67,-3.28,0.69,0.18,0.32
21.096924,11.27,0.63,-8.37,0.3,-0.47,-0.46
21.169922,7.5,-2.41,-2.84,0.23,0.65,0.33
21.24292,9.64,-0.88,-4.05,0.5,0.01,0.05
21.315918,7.36,-0.98,-2.57,0.36,0.31,-0.04
21.388916,7.43,-1.64,-2.39,0.19,0.3,0.09
21.461914,8.51,-2.46,-1.88,0.15,-0.17,0
21.534912,9.84,-2.06,-1.99,0.41,-0.37,-0.25
21.60791,10.65,-1.79,-1.39,0.44,-0.03,-0.35
21.680908,10.69,-2.62,-0.5,0.53,0.44,-0.29
21.753906,11.64,-0.9,-6.17,0.33,-0.37,-0.05
21.826904,8.5,1.22,-5.32,0.47,-0.05,-0.07
21.899902,9.45,0,-3.92,0.66,-0.43,-0.23
21.9729,7.19,-0.49,-3.56,0.53,-0.16,-0.24
22.045898,7.82,-0.16,-3.11,0.83,-0.22,-0.15
22.118896,9.15,0.54,-3.16,0.87,-0.16,-0.27
22.191895,9.92,-0.22,-1.75,0.66,0.15,0.02
22.264893,10.04,-0.52,-1.9,0.62,0.4,0.23
22.33789,11.91,-0.52,-2.27,1.44,0.49,-0.33
22.410889,11.73,-1.41,-7.54,0.57,-0.38,-0.28
22.483887,7.68,-3.61,-4.6,0.27,0.28,0.06
22.556885,9.21,-1,-4.68,0.86,-0.49,-0.49
22.629883,6.86,-0.55,-3.05,0.65,-0.07,-0.51
22.70288,7.98,-1.62,-2.75,0.2,0.02,0.01
22.775879,8.76,-1.43,-2.38,0.17,-0.02,-0.2
22.848877,9.81,-0.17,-1.69,0.21,0.15,-0.37
22.921875,10.81,-0.82,-1.26,-0.02,0.48,-0.45
22.995117,12.4,-2.12,-4.89,0.28,0.05,-0.36
23.068115,10.09,-1.6,-5.5,0,0.59,0.25
23.141113,8.93,-3.03,-3.88,1.16,-0.14,-0.12
23.214111,7.83,-1.07,-4.41,1.52,-0.15,-0.2
23.28711,7.83,-0.05,-4.35,1.82,-0.24,-0.35
23.360107,8.87,0.36,-3.97,1.84,-0.18,-0.49
23.433105,9.31,-0.48,-2.36,1.64,0.32,-0.13
23.506104,9.45,-1.61,-1.27,1.38,0.39,0.22
23.579102,10.23,-0.21,-1.12,1.56,0.1,-0.1
23.6521,11.28,-2.03,-2.79,1.74,-0.1,-0.21
23.725098,9.72,-1.75,-6.34,0.66,-0.41,0.2
23.798096,9,-3.31,-3.6,1.15,-0.38,0
23.871094,7.99,-0.76,-3.92,1.36,-0.25,-0.45
23.944092,7.05,-1.33,-2.66,0.91,-0.09,-0.09
24.01709,9.39,-2.45,-2.69,0.55,-0.25,-0.02
24.090088,9.49,-1.86,-2.03,0.48,-0.07,-0.21
24.163086,10.29,-1.56,-1.54,0.44,0,-0.42
24.236084,10.82,-2.31,-0.18,0.21,0.46,-0.36
24.309082,10.86,-2.3,-2.39,0.59,0.6,-0.64
24.38208,12.01,-0.07,-7.01,-0.21,-0.17,-0.06
24.455078,7.08,-0.01,-4.85,0.25,0.11,-0.2
24.528076,7.89,0.21,-3.52,0.74,-0.16,-0.23
24.601074,7.46,-0.09,-2.59,0.68,-0.19,-0.22
24.674072,9.28,0.59,-3.05,0.84,-0.39,-0.12
24.74707,9.51,1.07,-2.26,0.8,0,-0.21
24.820068,9.22,0.42,-1.31,0.6,0.31,0.08
24.893066,10.45,0.05,-2.36,0.47,0.35,0.29
24.966064,12.68,1.09,-2.16,1.19,0.45,-0.38
25.039062,10.92,0.5,-5.73,0.67,0.13,-0.37
25.11206,8.2,-1.94,-4.2,-0.46,0.44,0.24
25.185059,9.96,-0.35,-3.69,0,-0.1,-0.1
25.258057,6.62,0.25,-2.42,-0.2,0.05,-0.33
25.331055,7.47,-0.25,-2.6,-0.74,0.1,0.19
25.404053,9.84,-0.77,-2.29,-1.12,-0.16,0.23
25.47705,9.5,-0.24,-1.07,-1.04,0.13,0.15
25.550049,10.65,0.01,-1.37,-0.89,0.04,-0.03
25.623047,11.81,-1.57,-0.08,-1.01,0.61,0.13
25.696045,11.11,0.78,-6.45,-0.71,-0.05,0.08
25.769043,8.75,1.17,-4.75,-0.84,0.21,0.3
25.842041,9.3,-0.57,-3.36,-0.59,-0.22,0.01
25.91504,6.85,-1.19,-2.24,-0.36,-0.16,0.14
25.988037,7.92,0.31,-2.78,0.33,-0.37,-0.06
26.061035,9.01,0.86,-2.78,0.48,-0.27,-0.13
26.134033,9.58,0.1,-1.6,0.5,-0.06,0.14
26.207031,10.23,-0.31,-1.89,0.44,0,0.33
26.28003,11.9,-0.69,-0.35,0.87,0.31,0.12
26.353027,12.21,0.25,-6.58,0.9,-0.25,-0.12
26.426025,9.08,-0.83,-4.95,-0.19,0.64,0.12
26.499023,9.01,-0.7,-4.26,-0.14,0,-0.02
26.572021,7.73,0.08,-3.57,-0.28,0.05,-0.31
26.64502,7.48,-1.2,-2.43,-0.86,0.22,0.23
26.718018,8.34,-1.6,-3.09,-1.11,-0.14,0.21
26.791016,9.5,-1.25,-1.9,-0.97,-0.13,0.09
26.864014,10.11,-0.63,-1.61,-0.61,0.02,-0.07
26.937012,10.72,-1.17,-1.1,-0.52,0.41,-0.19
27.01001,12.73,-2.13,-5.44,-0.33,-0.01,0
27.083008,9.23,-0.65,-5.81,0.18,0.44,0
27.156006,8.96,-1.5,-4.1,0.49,-0.34,-0.09
27.229004,7.84,-1.33,-3.99,0.53,-0.11,0.07
27.302002,7.02,-0.54,-3.26,1.09,-0.25,-0.18
27.375,8.75,0.65,-4.11,1.18,-0.42,-0.32
27.447998,9.46,-0.84,-2.29,0.94,-0.07,-0.11
27.520996,9.93,-1.53,-2.12,1.15,0.08,-0.02
27.593994,10.25,0.1,-2.69,1.38,0.25,-0.21
27.666992,11.68,-1.85,-4.87,1.57,-0.03,-0.37
27.73999,9.31,-1.82,-6.44,0.43,0,-0.2
27.812988,8.49,-2.86,-3.24,0.3,0.07,0.15
27.885986,9.21,-0.76,-4.6,0.26,-0.07,-0.15
27.958984,7.63,-1.48,-3.1,-0.33,0.31,0.1
28.031982,8.64,-1.48,-3.76,-0.97,-0.01,0.24
28.10498,8.96,-1,-3.4,-1.61,0.12,0.27
28.177979,8.95,0.04,-3.88,-1.99,0.16,-0.13
28.250977,8.19,-0.84,-5.3,-3,0.55,0.18
28.323975,10.98,-0.66,-8.83,-3.48,-0.26,0.42
28.396973,10.9,2.12,-6.86,-2.81,-0.28,0.42
28.46997,6.26,1.41,-3.37,-1.92,-0.01,0.07
28.542969,7.77,2.3,-4.14,-1.9,-0.39,0.3
28.615967,10.15,1.37,-5.17,-2.28,-0.5,0.84
28.688965,8.94,1.07,-4.08,-1.91,0.16,0.94
28.761963,8.63,1.43,-3.13,-1.08,0.06,0.67
28.83496,8.96,2.71,-3.57,-0.81,-0.02,0.55
28.907959,9.04,2.96,-3.22,-0.71,0.13,0.59
28.980957,10.49,2.71,-5.59,-0.34,0.05,0.23
29.053955,10.96,0.44,-4.96,-0.77,0.29,0.06
29.126953,9.29,-1.54,-4.53,-1.08,0.45,0.34
29.199951,10.04,-0.94,-6.01,-1.24,0.13,0.25
29.27295,7.32,-2.03,-3.71,-2,0.85,1.04
29.345947,7.55,-1.2,-3.64,-1.77,0.21,0.89
29.418945,8.85,0.23,-3.4,-1.37,-0.29,0.11
29.491943,9.05,0.5,-3.24,-1.63,-0.29,0.14
29.564941,9.55,0.01,-2.67,-1.87,0.42,0.48
29.63794,10.25,-0.95,-1.67,-1.76,0.48,0.32
29.710938,11.35,-0.48,-3.94,-1.15,0.47,-0.03
29.783936,10.4,1.67,-7.81,-1.22,-0.38,-0.03
29.856934,9.73,0.12,-4.87,-0.94,0.16,0.08
29.929932,7.37,-0.63,-3.11,-0.91,0.2,0.34
30.00293,5.97,0.67,-2.76,-0.33,0.08,0.12
30.075928,9.3,1.94,-3.93,0.26,-0.45,-0.27
30.148926,8.98,1.34,-2.67,0.06,0.15,-0.15
30.221924,9.77,0.18,-2.31,0.14,0.03,0.23
30.294922,11.5,0.59,-1.63,0.32,0.08,0.35
30.36792,12.88,-0.36,-3.48,1.32,0.52,-0.08
30.440918,9.89,-0.69,-7.49,0.92,0.05,-0.21
30.513916,7.76,-1.82,-3.85,0.49,0.47,0.33
30.586914,8.38,0.29,-4.23,0.43,-0.17,-0.11
30.659912,6.72,-0.22,-2.88,0.18,0.09,-0.23
30.73291,8.95,-1.33,-3.02,-0.23,-0.18,0.13
30.805908,9.34,-1.18,-2.14,-0.44,-0.02,-0.03
30.878906,9.93,-0.12,-1.96,-0.32,0.06,-0.19
30.951904,10.72,-0.76,-0.87,-0.57,0.35,-0.25
31.024902,11.68,-1.89,-1.9,-0.21,0.62,-0.22
31.0979,11.34,-0.39,-6.36,-0.28,0.03,0.06
31.170898,7.48,-0.75,-4.2,0,0.42,0.25
31.243896,8.97,-0.54,-3.86,0.8,-0.21,-0.13
31.316895,7.03,-0.25,-2.75,0.98,-0.09,-0.35
31.389893,8.37,1.12,-3.41,1.22,-0.28,-0.26
31.46289,9.92,1.03,-2.06,1.24,-0.22,-0.52
