"Name:","walk_127_4_1"
"EXPERIMENT TIME:","15/03/2024 20:26"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","87"

"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"8.882","-2.39","2.86","-12.87","0.28","0.21","-0.16"
"8.932","-1.53","4.08","-11.85","-0.28","-0.09","-0.13"
"8.982","-0.86","4.86","-10.87","-0.45","-0.23","-0.59"
"9.132","0.59","2.31","-11.89","0.19","0.23","-0.99"
"9.182","0.16","2.55","-10.28","0.41","0.43","-1.46"
"9.232","-0.47","1.02","-11.49","0.51","0.38","-1.61"
"9.282","-0.27","0.31","-9.53","0.3","0.22","-1.43"
"9.332","0.0","0.2","-9.85","0.21","0.34","-1.32"
"9.382","0.0","-0.16","-9.89","0.0","0.43","-1.2"
"9.432","-0.31","-0.75","-9.69","-0.14","0.41","-0.89"
"9.482","-0.31","0.71","-10.04","-0.26","0.5","-0.79"
"9.532","0.59","-0.04","-10.08","-0.23","0.55","-1.03"
"9.582","2.0","0.04","-11.41","0.17","0.81","-0.98"
"9.632","1.1","-3.8","-14.16","0.43","0.29","-0.61"
"9.682","2.16","2.63","-14.24","-0.54","-0.4","0.35"
"9.732","2.2","1.65","-15.89","-0.02","0.03","0.11"
"9.782","0.82","0.47","-9.22","0.26","-0.98","0.81"
"9.832","1.1","4.63","-4.98","-0.72","-0.68","1.82"
"9.882","0.2","4.08","-10.36","-0.19","0.15","1.03"
"9.932","-0.12","1.69","-10.87","-0.21","0.13","0.92"
"9.982","-0.39","3.02","-10.43","-0.4","-0.05","1.19"
"10.032","-0.35","3.18","-9.34","-0.53","0.02","0.98"
"10.082","-0.35","2.94","-9.92","-0.37","0.29","0.76"
"10.132","-0.55","2.55","-10.47","-0.17","0.39","0.52"
"10.182","-1.06","1.88","-11.22","0.01","0.34","0.51"
"10.232","-1.41","2.2","-11.65","0.2","0.32","0.55"
"10.282","-1.69","2.08","-10.47","-0.02","0.05","0.46"
"10.332","-1.18","1.77","-11.3","0.17","0.06","0.27"
"10.382","-0.55","2.35","-12.59","0.24","-0.14","0.39"
"10.432","-1.88","0.82","-14.47","0.19","-0.08","-0.14"
"10.482","-1.29","6.47","-13.18","-1.11","-0.75","0.85"
"10.532","3.33","8.2","-11.3","0.27","-0.6","-1.04"
"10.582","2.08","-0.67","-6.55","0.76","-0.09","-2.24"
"10.632","0.43","0.16","-10.63","0.74","0.3","-1.04"
"10.682","-1.18","1.06","-11.18","0.18","-0.07","-0.67"
"10.732","-0.78","1.96","-10.36","0.05","-0.19","-0.84"
"10.782","-0.67","1.73","-9.53","0.08","-0.1","-1.16"
"10.832","-0.39","1.61","-10.94","0.18","0.11","-1.34"
"10.882","-0.12","1.69","-8.83","-0.24","-0.03","-1.45"
"11.282","1.26","4.59","-10.9","-0.09","-0.79","-0.75"
"12.336","0.04","1.88","-9.38","0.15","0.14","-0.54"
"14.292","0.16","3.49","-9.69","-0.13","0.75","-0.06"
"14.343","-0.59","1.61","-9.77","-0.26","0.61","-0.11"
"14.393","-0.04","2.94","-11.69","0.03","0.71","0.18"
"14.443","-0.51","2.51","-9.65","-0.41","0.42","0.17"
"14.493","-0.27","3.53","-10.36","-0.23","0.52","0.35"
"14.543","-0.78","2.35","-10.55","-0.14","0.43","0.22"
"14.593","-0.98","2.71","-10.55","-0.1","0.32","0.4"
"14.643","-0.78","2.59","-10.2","0.04","0.23","0.26"
"14.693","-0.78","2.51","-10.24","-0.14","0.05","0.46"
"14.743","-0.78","3.02","-11.85","0.01","-0.01","0.48"
"14.793","-0.35","2.04","-12.08","0.08","-0.45","0.5"
"14.843","-0.98","2.94","-15.61","-0.03","-0.43","0.98"
"14.893","0.55","7.34","-13.06","-0.64","-0.72","0.97"
"14.943","3.96","6.12","-8.87","-0.11","-0.57","-0.36"
"14.993","1.18","-0.39","-11.73","1.34","0.24","-1.64"
"15.043","0.9","0.35","-9.02","-0.04","-0.19","-0.3"
"15.093","0.04","2.04","-8.9","-0.07","-0.28","-0.11"
"15.143","-0.71","1.22","-8.24","0.06","-0.08","-0.16"
"15.193","-1.22","0.86","-10.98","0.22","0.06","-0.07"
"15.243","-1.41","0.86","-10.59","-0.1","-0.07","-0.09"
"15.293","-0.98","2.31","-9.61","-0.02","-0.05","-0.07"
"15.343","-1.22","1.84","-9.34","-0.01","0.22","-0.6"
"15.393","-1.22","0.71","-11.41","-0.07","0.44","-0.81"
"15.543","-1.8","-2.63","-13.81","0.78","-0.01","-1.07"
"15.593","-0.04","3.57","-14.83","-1.2","-0.59","0.26"
"15.643","2.04","6.35","-10.9","-0.9","-0.75","0.29"
"15.693","0.94","4.71","-7.02","-0.07","-0.36","-0.42"
"15.743","-0.47","3.3","-7.26","-0.26","0.41","-0.33"
"15.793","-1.14","2.55","-10.75","-0.19","0.76","-0.32"
"15.843","-0.51","2.94","-9.1","-0.36","0.55","-0.14"
"15.893","-0.27","3.41","-9.06","-0.4","0.68","-0.0"
"15.943","-0.24","3.65","-11.18","-0.12","0.74","-0.07"
"15.993","-0.94","3.18","-10.32","-0.21","0.54","-0.06"
"16.043","-0.39","3.45","-10.32","0.11","0.58","-0.08"
"16.093","-0.9","2.55","-10.75","0.1","0.42","0.04"
"16.143","-1.02","3.26","-10.55","0.0","0.22","0.28"
"16.193","-0.98","4.28","-11.22","-0.14","-0.02","0.36"
"16.243","-1.1","3.57","-11.45","-0.26","-0.27","0.3"
"16.293","-1.33","1.92","-14.36","0.1","-0.34","0.27"
"16.343","-0.51","5.02","-11.77","-0.92","-0.46","1.09"
"16.393","2.43","8.79","-12.63","-0.35","-0.56","0.17"
"16.443","3.1","2.16","-7.34","0.28","-0.38","-1.41"
"16.493","1.06","-0.04","-11.1","0.44","0.0","-0.82"
"16.543","-0.04","1.22","-10.47","-0.24","-0.29","0.07"
"16.593","-0.43","3.41","-9.96","-0.15","-0.29","0.27"
"16.643","-0.98","2.71","-9.41","-0.15","-0.23","-0.03"
"16.693","-1.06","2.59","-10.08","0.01","-0.09","-0.06"
"16.743","-1.29","2.47","-9.06","-0.16","-0.16","-0.08"
"16.793","-1.8","1.8","-7.96","-0.24","-0.04","-0.15"
"16.843","-2.43","2.24","-10.47","-0.05","0.4","-0.18"
"16.893","-2.71","2.47","-12.94","-0.1","0.04","-0.3"
"16.943","-1.92","2.86","-11.96","0.01","-0.25","-0.47"
"16.993","-0.59","1.77","-12.04","0.44","-0.26","-0.94"
"17.043","-1.18","0.12","-14.95","0.27","-0.3","-0.6"
"17.093","2.35","7.3","-12.55","-0.39","-0.55","0.8"
"17.143","1.57","4.39","-9.69","0.58","-0.33","-0.37"
"17.193","0.47","2.2","-6.08","-0.18","-0.16","0.32"
"17.243","0.08","2.67","-8.75","0.14","0.17","0.78"
"17.293","-0.16","2.39","-10.2","0.08","0.26","1.12"
"17.343","-0.04","3.8","-11.61","0.05","-0.07","1.59"
"17.393","-0.04","3.88","-10.2","-0.04","-0.29","1.76"
"17.443","-0.35","3.8","-10.16","0.06","-0.35","1.91"
"17.493","-1.02","3.45","-10.4","0.19","-0.36","1.99"
"17.543","-0.78","3.96","-10.51","0.2","-0.49","2.09"
"17.593","-0.78","3.61","-10.9","0.39","-0.47","1.97"
"17.643","-0.78","2.63","-10.08","0.43","-0.53","2.02"
"17.693","-1.14","3.92","-10.43","0.42","-0.47","2.38"
"17.743","-1.49","4.98","-10.87","0.19","-0.77","2.55"
"17.793","0.2","4.24","-8.39","-0.14","-1.13","2.42"
"17.843","0.55","1.41","-13.73","0.86","-0.19","1.97"
"17.893","3.02","2.51","-12.24","-0.01","-0.66","2.27"
"17.943","2.2","3.41","-13.45","0.07","-0.36","2.42"
"17.993","1.02","3.8","-11.53","-0.13","-0.71","2.37"
"18.043","0.2","2.55","-8.9","0.48","-0.59","2.2"
"18.093","0.43","2.16","-10.0","0.65","-0.41","2.24"
"18.143","1.14","2.28","-9.85","0.48","-0.45","2.36"
"18.193","0.9","2.59","-10.43","0.45","-0.3","2.17"
"18.243","0.08","1.84","-10.16","0.2","-0.27","2.05"
"18.293","-0.67","1.84","-10.51","0.09","-0.26","2.07"
"18.343","-1.18","1.61","-10.47","0.09","-0.26","1.89"
"18.393","-0.78","1.14","-9.85","0.05","-0.27","1.52"
"18.443","-0.63","-0.16","-9.45","0.28","-0.0","1.05"
"18.493","-0.16","0.0","-9.77","0.08","0.08","1.06"
"18.543","-1.18","0.08","-11.92","0.01","0.24","0.85"
"18.593","-0.51","1.49","-12.12","-0.08","0.02","0.6"
"18.743","1.73","3.02","-8.12","-0.27","-0.82","0.0"
"18.793","1.37","2.47","-10.32","0.18","0.25","0.7"
"18.843","-0.47","3.37","-11.34","-0.48","0.07","1.31"
"18.893","-1.53","3.02","-8.79","-1.08","-0.38","1.26"
"18.943","-2.0","2.04","-10.04","-0.59","-0.28","1.07"
"18.993","-1.1","2.47","-10.51","-0.6","-0.23","1.03"
"19.043","-0.59","3.57","-11.53","-0.29","0.07","0.95"
"19.093","-0.12","3.73","-10.79","-0.12","0.05","0.59"
"19.143","-1.18","1.57","-10.08","-0.01","0.11","0.59"
"19.193","-1.96","2.63","-10.67","-0.17","0.03","0.92"
"19.243","-2.35","3.57","-10.28","-0.08","-0.06","0.76"
"19.293","-2.24","3.18","-10.12","0.09","0.0","0.33"
"19.793","-0.51","2.39","-10.71","-0.24","-0.17","-0.04"
"20.764","-0.86","2.71","-10.28","-0.2","0.01","0.79"
"22.761","-0.78","2.2","-8.87","0.19","-0.3","-0.21"
"22.811","-0.86","1.84","-8.79","0.1","-0.13","-0.39"
"22.861","-0.55","1.88","-8.75","0.23","0.18","-0.51"
"22.911","-0.31","1.88","-8.39","0.13","0.5","-0.71"
"22.961","-0.27","1.06","-11.02","0.27","0.81","-1.07"
"23.011","-0.51","0.0","-12.24","0.16","0.46","-1.01"
"23.061","-1.49","-1.33","-13.77","0.23","-0.06","-0.75"
"23.211","3.14","6.2","-10.9","0.45","-0.04","-0.4"
"23.261","0.82","2.16","-6.79","0.08","0.02","-0.49"
"23.311","-0.16","2.67","-10.75","0.03","0.84","0.23"
"23.361","-0.35","2.43","-10.51","-0.3","0.27","0.14"
"23.411","0.12","3.18","-7.81","-0.41","0.33","0.29"
"23.461","0.47","4.12","-10.51","-0.06","0.74","0.2"
"23.511","-0.04","2.47","-10.75","-0.06","0.58","-0.04"
"23.561","-0.2","2.75","-10.47","-0.24","0.45","0.27"
"23.611","-0.35","2.94","-10.67","-0.25","0.28","0.34"
"23.661","-0.51","2.63","-10.47","-0.01","0.2","0.3"
"23.711","-0.63","2.86","-10.28","-0.21","0.0","0.48"
"23.761","-0.51","2.94","-11.85","-0.1","-0.07","0.42"
"23.811","-0.43","2.2","-11.96","-0.23","-0.55","0.65"
"23.861","-0.94","3.06","-15.38","-0.46","-0.41","1.11"
"23.911","0.94","8.24","-12.91","-0.92","-0.89","1.2"
"23.961","5.1","7.26","-8.28","-0.11","-0.42","-0.44"
"24.011","2.35","-1.26","-11.06","1.25","0.55","-2.16"
"24.061","-0.27","-0.78","-10.67","0.08","-0.13","-0.21"
"24.111","-0.43","2.43","-10.08","-0.25","-0.39","0.28"
"24.161","-0.12","2.82","-9.1","-0.02","-0.46","0.02"
"24.211","-0.2","2.24","-9.02","0.09","-0.18","-0.27"
"24.261","-0.51","2.47","-9.14","0.3","0.2","-0.42"
"24.311","-0.98","1.33","-9.18","0.52","0.42","-0.81"
"24.361","-0.98","0.59","-10.12","0.4","0.5","-0.79"
"24.511","0.16","-0.51","-15.53","1.13","-0.12","-0.59"
"24.561","1.02","2.9","-14.32","-1.2","-0.5","0.18"
"24.611","4.0","6.04","-10.55","0.1","-0.08","-0.14"
"24.661","1.49","1.33","-7.65","0.19","0.01","-0.05"
"24.711","0.04","1.84","-11.53","-0.1","0.72","1.11"
"24.761","0.35","3.33","-10.55","-0.31","-0.0","0.88"
"24.811","0.59","1.65","-7.02","-0.25","0.26","0.78"
"24.861","0.0","2.39","-11.41","-0.32","0.61","1.09"
"24.911","-0.75","3.06","-11.14","-0.8","0.17","1.07"
"24.961","-0.98","2.67","-10.16","-0.6","0.02","0.74"
"25.011","-0.94","3.41","-10.87","-0.13","0.22","0.52"
"25.061","-1.02","3.3","-10.4","0.06","0.06","0.11"
"25.111","-0.98","2.79","-9.65","-0.05","0.05","0.04"
"25.161","-0.67","3.77","-11.85","-0.03","-0.01","0.08"
"25.211","0.04","1.96","-10.94","0.06","-0.41","-0.1"
"25.261","-0.75","3.45","-14.71","-0.17","-0.39","0.42"
"25.311","0.31","7.41","-12.51","-1.12","-0.51","0.47"
"25.361","4.71","6.39","-9.02","-0.0","-0.36","-0.91"
"25.411","1.61","-0.98","-10.08","1.04","0.56","-2.04"
"25.461","0.35","1.33","-11.77","0.35","0.09","-0.41"
"25.511","-0.51","2.12","-10.55","-0.09","-0.3","-0.24"
"25.561","-0.35","2.9","-9.73","0.1","-0.31","-0.3"
"25.611","-0.39","2.08","-9.02","0.17","-0.1","-0.62"
"25.661","-0.51","1.96","-10.12","0.16","0.15","-0.61"
"25.711","-0.63","1.8","-9.3","0.03","0.04","-0.76"
"25.761","-0.94","1.8","-8.32","-0.05","0.41","-0.79"
"25.811","-0.55","1.65","-10.36","0.06","0.75","-1.06"
"25.861","-1.92","-0.39","-12.51","0.14","0.68","-1.07"
"25.911","-1.33","1.22","-12.28","-0.19","0.19","-0.57"
"25.961","-1.41","-1.18","-13.85","0.59","-0.14","-0.64"
"26.011","0.04","3.26","-14.87","-0.13","-0.56","0.01"
"26.061","2.55","4.59","-10.98","-0.98","-0.62","-0.07"
"26.111","1.96","3.84","-7.85","0.33","-0.03","-0.32"
"26.161","1.33","3.14","-6.86","-0.01","0.43","-0.17"
"26.211","-0.16","1.33","-12.12","0.1","0.9","-0.03"
"26.261","0.27","2.43","-9.92","-0.37","0.29","0.37"
"26.311","0.55","2.86","-9.3","-0.51","0.45","0.43"
"26.361","0.0","2.67","-11.26","-0.4","0.48","0.42"
"26.411","-0.55","2.75","-11.1","-0.7","0.17","0.66"
"26.461","-0.2","3.69","-10.36","-0.37","0.06","0.58"
"26.511","-0.55","3.1","-9.85","-0.05","0.22","0.33"
"26.561","-0.75","2.94","-10.67","-0.02","0.17","0.4"
"26.611","-0.9","3.37","-9.85","-0.18","0.04","0.37"
"26.661","-0.94","3.02","-10.98","-0.02","0.05","0.31"
"26.711","-0.63","3.02","-10.98","-0.06","-0.21","0.35"
"26.761","-0.55","1.49","-13.1","0.22","-0.27","0.42"
"26.811","0.08","4.82","-13.53","-0.66","-0.79","1.08"
"26.861","1.84","7.3","-11.3","-0.76","-0.44","0.62"
"26.911","4.28","4.28","-9.06","0.72","-0.1","-1.27"
"27.061","-0.55","2.08","-10.94","0.1","-0.33","0.18"
"27.111","-0.04","2.82","-9.26","0.03","-0.34","0.07"
"27.161","-0.24","1.61","-9.3","0.26","-0.08","-0.31"
"27.211","-0.78","0.86","-9.85","0.14","0.0","-0.26"
"27.261","-0.67","1.73","-8.9","-0.09","0.08","-0.21"
"27.311","-0.86","1.02","-8.67","0.1","0.44","-0.5"
"27.361","-0.71","0.67","-9.92","0.01","0.66","-0.61"
"27.411","-0.08","0.82","-11.57","0.03","0.71","-0.74"
"27.461","0.47","0.24","-13.42","0.1","0.51","-0.81"
"27.511","-0.71","-3.53","-16.75","0.69","-0.18","-0.24"
"27.561","2.47","3.49","-16.28","-0.62","-0.4","0.51"
"27.611","1.8","4.39","-12.32","-0.23","-1.04","0.57"
"27.661","2.51","4.55","-4.43","-0.21","-0.87","0.47"
"27.711","0.86","1.61","-5.88","0.4","0.35","-0.09"
"27.761","0.16","2.67","-11.3","-0.41","0.67","0.6"
"27.811","0.27","4.47","-12.04","-0.42","0.33","0.66"
"27.861","0.63","2.67","-8.2","-0.24","0.28","0.25"
"31.25","0.08","6.04","-12.75","-0.89","-0.54","0.45"
"31.3","3.22","6.9","-10.94","-0.04","-0.41","-0.36"
"31.35","3.57","0.0","-8.67","0.73","-0.04","-1.53"
"31.4","1.53","0.2","-13.34","0.11","0.06","-0.08"
"31.45","0.04","2.31","-10.47","-0.5","-0.49","0.24"
"31.5","-0.51","3.06","-8.94","-0.2","-0.37","0.02"
"31.55","-0.59","2.12","-8.94","0.2","-0.15","-0.36"
"31.6","-0.27","1.49","-8.16","-0.06","0.02","-0.34"
"31.65","-0.27","1.84","-9.45","-0.02","0.36","-0.23"
"31.7","-0.98","0.94","-9.65","-0.12","0.28","-0.33"
"31.75","-1.26","1.14","-9.18","-0.11","0.59","-0.18"
"31.8","-0.55","2.59","-11.53","-0.21","0.65","-0.19"
"31.85","0.04","2.0","-14.28","-0.07","0.45","-0.47"
"31.9","-1.22","-0.59","-16.91","0.36","-0.28","-0.72"
"31.95","2.12","5.33","-13.06","-1.02","-0.73","0.64"
"32.0","2.47","5.84","-8.75","-0.29","-0.49","0.09"
"32.15","1.02","2.43","-10.28","0.03","0.63","-0.41"
"32.2","0.71","1.92","-9.77","0.03","0.55","0.04"
"32.25","0.59","2.82","-9.89","-0.3","0.38","0.36"
"32.3","0.2","3.3","-10.36","-0.43","0.33","0.59"
"32.35","0.08","4.04","-10.55","-0.22","0.29","0.53"
"32.4","-0.24","3.06","-10.0","0.03","0.26","0.22"
"32.45","-0.35","2.51","-10.63","0.05","0.2","0.4"
"32.5","-0.08","3.45","-10.16","-0.1","-0.03","0.51"
"32.55","0.0","4.51","-10.87","-0.25","-0.09","0.63"
"32.6","-0.04","2.98","-12.71","-0.11","-0.48","0.43"
"32.65","0.39","2.39","-13.53","-0.26","-0.71","0.8"
"32.7","2.75","6.55","-11.61","-0.79","-0.61","1.04"
"32.75","6.59","4.31","-10.4","0.58","-0.14","-0.56"
"32.8","1.26","-2.35","-11.89","0.47","0.03","-0.54"
"32.85","0.82","2.35","-9.14","-0.12","-0.3","0.67"
"32.9","0.12","2.98","-9.73","0.14","-0.14","0.46"
"32.95","0.04","1.29","-8.08","0.08","-0.25","0.08"
"33.0","-0.08","0.94","-10.83","0.4","0.05","0.17"
"33.05","-0.04","1.33","-10.04","-0.13","-0.17","0.29"
"33.1","-0.16","1.45","-9.69","0.08","0.08","0.08"
"33.15","0.0","1.53","-9.65","0.11","0.24","-0.21"
"33.2","-0.55","-0.04","-10.43","0.06","0.28","-0.4"
"33.25","-0.16","1.02","-12.12","-0.24","0.16","-0.15"
"33.3","-1.14","-0.31","-13.93","0.22","-0.23","-0.24"
"33.35","-0.2","-0.43","-14.0","0.54","-0.55","-0.14"
"33.4","2.47","5.73","-12.87","-0.98","-0.25","0.75"
"33.45","4.35","5.65","-9.65","0.05","-0.46","-0.39"
"33.65","0.63","2.75","-8.67","0.03","0.58","0.02"
"33.7","0.35","2.24","-10.47","-0.16","0.58","0.25"
"33.75","0.04","3.8","-11.06","-0.51","0.37","0.66"
"33.8","0.04","4.12","-9.65","-0.37","0.17","0.38"
"33.85","-0.12","3.18","-10.79","0.13","0.34","0.18"
"33.9","-0.04","3.02","-9.96","0.06","0.16","0.2"
"33.95","0.2","3.22","-10.4","-0.08","0.17","0.35"
"34.0","-0.2","3.02","-12.43","-0.08","-0.03","0.42"
"34.05","0.51","1.84","-12.43","-0.04","-0.58","0.58"
"34.1","0.55","4.71","-14.44","-0.6","-0.65","1.03"
"34.15","2.39","10.04","-12.87","-0.6","-0.68","0.93"
"34.2","6.59","5.06","-6.32","0.49","-0.37","-1.97"
"34.25","1.37","-1.69","-12.08","1.28","0.53","-1.61"
"34.3","0.35","1.33","-10.55","0.12","-0.13","-0.2"
"34.35","0.0","2.47","-8.94","-0.02","-0.31","-0.18"
"34.4","0.12","2.12","-8.43","0.08","-0.18","-0.42"
"34.45","0.24","2.0","-9.81","0.15","0.1","-0.47"
"34.5","0.35","2.08","-9.89","0.07","0.16","-0.53"
"34.55","0.16","2.0","-9.57","0.01","0.27","-0.6"
"34.6","0.04","1.69","-9.89","-0.04","0.44","-0.64"
"34.75","-0.71","-0.16","-13.26","0.3","0.26","-0.79"
"34.8","-0.04","-0.82","-16.36","0.8","-0.4","-0.5"
"34.85","3.06","6.08","-11.96","-1.63","-0.63","0.46"
"34.9","3.41","4.47","-9.96","0.39","-0.21","-0.45"
"34.95","1.88","2.67","-7.3","-0.01","-0.11","-0.23"
"35.0","0.04","3.06","-11.57","0.03","0.53","0.12"
"35.05","0.71","3.37","-9.38","-0.28","0.13","-0.06"
