NAME:,walk_125_1_2.csv,,,,,
4.5899963,11.18,0.12,-1.02,0.95,0.08,-0.3
4.649994,8.79,0.08,-1.8,-0.33,1.05,-0.19
4.7100067,8.75,-1.22,-0.2,-1.83,-0.41,-0.38
4.7700043,12.87,-2.28,-2.98,-0.06,-0.83,0.33
4.8399963,11.34,0.94,-0.24,-0.1,-1.02,0.16
4.899994,13.45,4.67,-2.9,4.79,-0.27,1.14
4.9600067,8.04,1.49,-0.94,-2.15,1.76,0.04
5.0200043,8.08,-1.73,0.82,-3.6,0.12,0.52
5.080002,8.83,-3.3,1.37,-0.32,0.39,0.26
5.149994,7.88,0.04,-0.9,4.2,0.49,0.64
5.2100067,6.59,1.96,-0.47,2.03,0.32,-0.13
5.2700043,7.49,-1.96,-0.12,-1.85,-0.41,-0.42
5.330002,12.24,-4.12,2.16,-1.36,-0.73,-0.44
5.3899994,11.81,-1.49,1.61,3.4,0.43,-0.12
5.4600067,15.1,5.92,-1.18,4.14,0.01,-0.58
5.5200043,4.9,0.86,-1.84,-1.5,2.02,-0.25
5.580002,6.12,-1.29,1.14,-4.47,-0.04,-0.11
5.6399994,11.73,-0.59,-0.43,2.13,-3.17,-0.37
5.699997,9.81,2.51,-1.92,2.16,1.15,0.37
5.7700043,6.98,2,-2.04,0.05,0.08,-0.29
5.830002,9.53,-1.1,-0.98,-3.52,-0.9,-0.6
5.8899994,9.77,-2.55,0.04,-1.48,0.07,-0.23
5.949997,7.73,0.82,-0.78,1.77,0.6,-0.06
6.0099945,8.98,1.69,-2.75,0.39,-0.62,-0.61
6.080002,11.26,-2.82,-2.24,-4.86,-0.32,-0.28
6.1399994,10.4,-2.28,3.49,-3.26,0.14,0
6.199997,10.12,-1.26,-1.06,2.35,-0.48,0.29
6.2599945,13.14,3.61,-2.82,4.48,-1.94,1.12
6.3200073,12.59,4.79,-1.92,1.6,2.08,0.45
6.3899994,7.34,-0.86,-1.26,-4.67,1.14,-0.14
6.449997,9.06,-4.63,1.8,-3.03,0.02,0.56
6.5099945,7.02,-1.33,-0.39,4.11,0.88,0.5
6.5700073,6.24,1.18,-0.86,4.32,0.82,0.05
6.630005,7.34,0.12,0.27,-0.41,-0.76,-0.02
6.699997,12.08,-2.82,1.26,-1.96,-0.76,-0.32
6.7599945,9.65,-1.88,1.84,2.31,0.46,0.31
6.8200073,14.51,1.61,-1.29,1.75,-0.23,-0.05
6.880005,11.92,1.53,-1.02,3.51,-1.11,-0.98
6.9400024,6.39,2.79,-3.02,0.52,1.2,-0.79
7.0099945,7.49,0.47,-1.92,-3.4,0.03,0.21
7.0700073,9.77,-0.86,0,-2.06,-1.47,0.24
7.130005,9.18,1.69,-2.39,1.66,-0.25,0.31
7.1900024,8.12,1.73,-2.35,-0.85,-0.07,-0.28
7.25,9.1,-1.06,-1.18,-3.19,-0.38,-0.53
7.3200073,9.96,-2.28,0.2,-1.65,-0.04,-0.43
7.380005,8.28,-0.71,-1.33,0.27,0.95,0.04
7.4400024,9.02,-0.94,0.35,-1.07,-0.09,-0.32
7.5,14.36,-1.65,-4.86,-0.41,-1.34,0.35
7.5599976,9.96,2.43,-2.12,1.36,-0.41,0.67
7.630005,15.85,4.86,-3.49,2.5,-0.41,1.64
7.6900024,7.3,-1.26,-1.73,-4.6,2.42,-0.64
7.75,6.71,-3.65,2.43,-3.99,0.71,0.78
7.8099976,7.77,-1.84,0.39,3.27,-0.24,0.25
7.869995,7.3,0.51,-1.33,4.7,0.45,0.26
7.9400024,5.84,0.43,0.12,0.21,-0.21,-0.54
8,10.83,-2.82,0.47,-2.99,-1.27,-0.32
8.059998,12.04,-3.49,0.55,1.75,0.25,-0.42
8.119995,16.24,6.43,-1.33,2.87,-0.11,-0.67
8.180008,7.41,5.33,-2.16,2.91,1.47,-0.81
8.25,3.61,-1.45,-2.98,-6.05,0.56,-0.11
8.309998,10.16,-2.16,1.92,-2.36,-2.7,-0.22
8.369995,11.65,1.49,-3.65,3.57,-1.08,0.15
8.430008,6.79,3.33,-3.02,1.86,1.11,-0.47
8.4900055,8.9,-0.2,-2.04,-3.89,-0.8,-0.08
8.559998,10,-3.06,0.27,-3.98,-0.41,-0.69
8.619995,8.55,-2.31,0,-0.14,1.07,-0.31
8.680008,9.3,-0.86,-1.8,1.91,0.08,0.12
8.7400055,11.1,0.71,-1.96,-0.31,-0.69,0.1
8.800003,10.98,0.78,-1.73,-0.79,-1.02,0.28
8.869995,18.44,4.47,-3.26,3.99,-1.24,1.75
8.930008,7.18,-0.9,-1.65,-2.55,3.04,-0.29
8.9900055,5.81,-3.37,0.75,-4.43,0.92,0.54
9.050003,7.96,-3.73,2.16,1.25,-0.4,0.17
9.110001,7.69,0.08,-1.29,5.63,0.3,0.74
9.180008,5.45,1.49,0.08,2.01,-0.23,-0.81
9.2400055,10.24,-1.26,0.59,-2.76,-1.3,-0.14
9.300003,16.67,-2.86,-0.31,2.25,0.12,-0.36
9.360001,14.08,1.73,-1.88,0.98,0.74,-0.11
9.419998,8.08,3.92,-1.02,2.22,0.72,-0.44
9.4900055,4,-1.1,-1.1,-3.64,1.18,-0.39
9.550003,9.38,-0.51,1.53,0.08,-2.7,0.1
9.610001,12.16,2.28,-3.14,3.52,-0.26,0.39
9.669998,6.71,3.73,-2.98,0.77,0.93,-0.46
9.729996,8.32,-0.39,-1.96,-3.97,-0.87,-0.46
9.800003,9.96,-3.92,-0.16,-3.38,-0.62,-0.4
9.860001,8.47,-1.26,-0.35,1.01,0.61,-0.42
9.919998,8.67,-0.63,-2.43,1.36,0.53,-0.02
9.979996,10.24,1.45,3.26,-1.88,-0.98,-0.03
10.039993,11.34,-1.57,-1.92,-1.54,-0.41,0.33
10.110001,17.38,3.02,-2.71,4.66,-2.13,1.23
10.169998,9.26,1.92,-1.8,0.44,2.85,0.25
10.229996,5.22,-1.33,-0.98,-5.63,1.98,-0.37
10.289993,7.45,-5.3,2.08,-1.18,-0.53,0.63
10.350006,7.73,-1.02,-0.27,4.84,-0.03,0.27
10.419998,6.28,0.39,-0.08,3.39,0.37,-0.5
10.479996,7.57,-1.14,0.75,-2.51,-0.78,-0.27
10.539993,16.4,-2.82,-0.2,1.34,-1.42,-0.11
10.600006,14.67,1.29,0.12,1.28,0.84,-0.42
10.660004,7.45,4.39,-0.51,3.21,0.58,-0.86
10.729996,3.26,-2.08,-1.77,-4.82,1.57,0.33
10.789993,10.63,-0.67,1.29,-0.62,-2.65,-0.54
10.850006,12.32,1.53,-4.51,3.83,-0.74,0.27
10.910004,6.35,3.49,-2.28,0.49,0.96,-0.67
10.970001,8.24,-0.27,-1.88,-3.14,-0.99,-0.4
11.039993,9.45,-2.71,-0.31,-3.42,-0.38,-0.69
11.100006,9.34,-1.1,-0.82,0.34,0.58,-0.18
11.160004,8.71,-1.06,-0.47,0.26,0.44,0.09
11.220001,13.18,-0.16,-6.51,0.1,-1.22,0.77
11.279999,11.34,0.71,-3.06,-1,-1.09,0.86
11.350006,17.3,1.26,-3.37,1.66,-0.35,1.52
11.410004,6,-2.43,-0.67,-2.78,2.68,-0.52
11.470001,6.83,-4.04,2.16,-0.41,0.38,1.11
11.529999,7.88,-0.43,-0.12,4.79,-0.14,0.04
11.589996,7.22,1.73,-0.35,2.97,0.43,-0.4
11.660004,5.92,-0.78,0,-1.06,-0.12,-0.47
11.720001,14.51,-0.98,3.1,-0.52,-1.72,-0.05
11.779999,11.38,-2.71,0.94,1.9,1.14,-0.07
11.839996,15.02,3.45,-1.73,2.56,-0.36,-0.15
11.899994,4.28,-0.86,-2.35,-2.24,2.06,0.03
11.970001,6.67,-0.63,3.1,-2.31,0.57,0.3
12.029999,12.63,1.92,-2.67,4.62,-4.08,0.55
12.089996,6.51,2.31,-2.24,-0.93,1.51,-0.79
12.149994,7.18,-1.45,-0.78,-3.51,-0.16,-0.54
12.210007,9.69,-3.33,-0.04,-2.43,-0.79,-0.26
12.279999,8.36,-0.27,0.82,1.93,0.07,-0.34
12.339996,10.2,-0.27,-4.67,1.15,0.62,-0.47
12.399994,10.75,-1.41,0.71,-3.06,-0.51,-0.14
12.460007,9.89,-3.1,-1.22,0.22,0.38,0.34
12.520004,10.63,3.06,-0.98,3.5,-1.98,1.08
12.589996,17.53,5.65,-3.22,3.01,0.89,0.72
12.649994,6.2,-1.29,-1.41,-4.49,2.74,-0.77
12.710007,6.9,-5.84,2.55,-3.64,0.38,0.79
12.770004,7.02,-1.73,1.22,3.24,-0.17,0
12.830002,7.57,0.55,-1.22,4.92,0.26,0.27
12.899994,6,1.22,-0.55,0.65,-0.21,-0.69
12.960007,12.71,-1.37,-0.08,-2.38,-1.52,0.14
13.020004,12.36,-4.47,2.86,-0.3,1.02,-0.38
13.080002,13.38,1.22,2.04,2.55,0.19,0.06
13.139999,8.71,3.22,-2.63,2.47,1.02,-0.51
13.210007,4,1.57,0.59,-2.52,1.37,-0.45
13.270004,8.94,1.84,-0.86,1.03,-2.93,0.37
13.330002,10.59,1.61,-2.98,-1.28,-0.19,0.31
13.389999,7.26,-0.63,-1.65,-3.06,0.44,-0.67
13.449997,9.02,-3.26,0.12,-2.83,-0.47,-0.3
13.520004,8.16,-1.41,1.49,0.64,0.25,-0.49
13.580002,9.73,0.71,-1.49,1.64,0.21,0.01
13.639999,9.96,-0.16,-0.39,-1.2,-0.13,-0.33
13.699997,13.14,-2.98,-6.24,-1.36,-0.72,0.27
13.7599945,11.3,2.04,0.04,1.53,-1.25,0.71
13.830002,16.12,3.37,-4.71,3.38,0.52,1.04
13.889999,6.12,-0.9,-1.45,-4.57,2.51,-0.57
13.949997,6.86,-3.73,2.43,-2.55,0.48,0.95
14.0099945,7.18,-1.06,0.78,3.56,0.33,0.02
14.070007,6.63,1.69,-0.51,4.21,0.56,0.18
14.139999,5.73,0.31,1.1,-0.27,-0.33,-0.6
14.199997,13.26,-2.51,1.53,-2.7,-1.27,0.07
14.2599945,12.59,-2.75,3.92,1.48,0.9,-0.41
14.320007,19.46,4.16,-6.86,3.88,-0.09,-0.49
14.380005,5.41,2.71,-2.51,1.13,2.4,-0.69
14.449997,4.63,-2.63,0.12,-5.35,1.54,-0.23
14.5099945,10,-0.71,0.71,1.45,-4.99,-0.26
14.570007,11.57,1.88,-3.02,3.16,0.83,0.16
14.630005,5.92,2.47,-1.53,0.32,1.25,-0.75
14.690002,8.24,-0.9,-0.9,-3.55,-1.15,-0.17
14.7599945,10.9,-2.98,0.27,-1.64,-0.59,-0.33
14.820007,8.47,-0.51,-0.27,1.01,0.84,-0.09
14.880005,8.36,-0.2,-3.02,0.6,0.47,-0.42
14.940002,10.28,1.61,1.88,-2,-1.09,-0.06
15,12.83,-1.65,-2.43,-1.26,-1,0.34
15.070007,15.53,3.41,-3.06,5.05,-1.56,1.32
15.130005,8.24,0.31,-1.06,-0.32,2.77,0.09
15.190002,4.82,-3.49,-0.59,-5.4,1.82,-0.27
15.25,7.22,-4.71,3.37,-1.15,-0.35,0.89
15.309998,8.2,-0.71,-0.24,5.58,-0.39,0.7
15.380005,7.34,2,-0.04,2.4,0.09,-0.48
15.440002,8,-1.73,1.14,-2.41,-0.59,-0.49
15.5,15.85,-4.16,0.94,-0.77,-1.21,-0.1
15.559998,15.3,-2.16,-3.84,3.35,0.68,-0.08
15.619995,10.87,6.2,-0.9,4.45,0.64,-0.2
15.690002,3.57,0.94,-1.77,-2.98,2.25,-0.26
15.75,9.69,0.04,1.92,-3.1,-1.26,-0.22
15.809998,13.14,1.22,-4,1.3,-3.08,0.33
15.869995,7.57,0.9,-1.65,-0.85,1.53,-0.44
15.930008,6.32,-1.29,-0.63,-2.66,-0.04,-0.42
16,9.14,-2.31,1.33,-1.98,-1.08,-0.73
16.059998,10,-0.39,-1.06,0.86,0.71,-0.08
16.119995,8.83,-2.55,1.69,-0.5,0.64,-0.24
16.180008,12.98,-2.82,-3.22,-0.86,-1.58,0.06
16.240005,12.2,2.08,-5.22,4.1,-1.36,0.66
16.309998,14.24,6.24,-3.77,3.43,0.64,1.22
16.369995,7.77,-0.98,-2.28,-4.58,1.75,-0.65
16.430008,7.41,-4.67,3.61,-4.69,0.83,0.98
16.490005,6.35,-2.86,1.37,3.22,0.32,-0.07
16.550003,7.57,-0.9,-1.02,5.14,0.07,0.7
16.619995,6.83,2.51,1.69,1.24,-0.43,-0.79
16.680008,15.26,-1.53,-0.2,-1.33,-1.01,-0.06
16.740005,14.44,-0.16,-0.71,0.11,0.91,-0.28
16.800003,8.24,3.8,0.08,3.38,0.32,-0.41
16.86,5.14,0.43,-1.53,-2.51,0.8,-0.09
16.930008,8.47,0.71,0.39,-1.73,-1.25,-0.56
16.990005,10.79,1.29,-2.86,1.3,-1.29,0.74
17.050003,7.45,1.14,-2.04,-1.56,0.64,-0.54
17.11,8.79,-2.12,-0.71,-3.33,-0.51,-0.76
17.169998,9.92,-2.28,-1.26,-1.05,0.03,-0.63
17.240005,10.2,-1.49,-1.8,0.42,0.66,0.24
17.300003,11.22,-0.08,0.67,-1.61,-0.8,-0.03
17.36,10.67,-0.04,-1.41,1.57,-0.93,0.39
17.419998,16.04,2.79,-3.06,2.27,-0.4,1.63
17.479996,8.24,-1.1,-1.22,-1.66,2.11,-0.2
17.550003,6.16,-2.82,1.37,-2.12,1.39,0.45
17.61,6.08,-1.69,1.49,2.53,0.25,0.41
17.669998,8,0.08,-0.78,4.36,-0.01,0.22
17.729996,7.96,1.26,1.37,-1.02,-0.1,0.02
17.789993,14.79,-3.02,0.16,-0.96,-0.74,-0.3
17.86,12.47,-0.94,-2.31,0.48,0.58,-0.47
17.919998,13.45,3.84,-2.79,4.12,-0.05,-0.22
17.979996,5.69,0,-1.49,-2.36,1.16,0.04
18.039993,7.41,-1.41,1.29,-2.48,-0.54,-0.17
18.100006,10.67,0.71,-2.43,3.25,-2.19,0.32
18.169998,7.81,2.28,-1.45,0.92,0.84,-0.4
18.229996,7.26,-0.55,-0.98,-2.59,0.08,-0.56
18.289993,9.73,-2.47,0,-2.45,-0.63,-0.74
18.350006,11.26,-0.31,-3.33,1.53,0.3,0.08
18.410004,9.22,-0.27,1.45,-1.79,0.25,-0.18
18.479996,12.43,-3.57,-2.08,-2.03,-1.32,0.36
18.539993,12.98,2.43,-1.29,3.78,-1.74,0.79
18.600006,12.83,4.75,-2.71,4.17,1.7,0.44
18.660004,6,-0.51,-1.49,-5.13,1.48,-0.49
18.720001,7.34,-5.18,2.47,-2.85,0.1,0.72
18.789993,6.35,-1.02,1.18,4.05,0.41,0.37
18.850006,6.98,0.63,-0.12,5.02,0.01,0.2
18.910004,8.39,1.02,1.53,-0.68,-0.7,-0.36
18.970001,15.73,-2.82,0.47,-2.44,-0.85,-0.42
19.029999,14.28,-3.53,1.45,1.48,0.81,-0.25
19.100006,11.3,2.24,0.98,3.48,0.71,-0.2
19.160004,5.26,1.1,-1.92,-0.47,2.04,-0.23
19.220001,7.69,-0.35,0.31,-2.6,-0.7,-0.69
19.279999,10.67,-0.71,0.08,0.17,-2.24,0.17
19.339996,7.88,1.45,-0.98,1.55,0.44,0.25
19.410004,6.51,1.22,-0.67,-0.95,-0.24,-0.15
19.470001,9.69,-1.77,-0.16,-2.3,-0.78,-0.6
19.529999,8.39,-1.77,0.75,-0.63,0.22,-0.6
19.589996,8.71,0.71,-2.71,1.98,0.19,0.46
19.649994,10.16,2.63,-1.73,-1.52,-0.63,-0.21
19.720001,14.2,-1.14,-1.84,-1.62,-1.8,0.48
19.779999,19.02,7.34,-6.75,5.93,-0.55,1.31
19.839996,6.47,0.59,2.43,0.04,3.28,-0.82
