"Name:","walk_127_5_1"
"EXPERIMENT TIME:","15/03/2024 20:27"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","83"

"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"8.364","-1.33","4.08","-10.24","-0.11","-0.75","0.94"
"8.414","-1.45","3.49","-13.85","0.14","-0.37","0.78"
"8.464","-0.59","7.53","-12.51","-0.91","-0.72","1.11"
"8.514","4.39","7.73","-9.38","-0.07","-0.42","-0.36"
"8.564","0.27","-1.18","-10.63","0.82","0.7","-1.66"
"8.614","-0.51","1.88","-11.06","0.28","0.38","-0.06"
"8.664","-0.98","2.43","-10.28","-0.02","-0.14","0.08"
"8.714","-0.39","3.14","-9.38","0.13","-0.07","0.0"
"8.764","-0.31","2.2","-9.41","0.06","0.08","-0.25"
"8.814","-0.86","2.2","-10.16","0.03","0.26","-0.15"
"8.864","-1.1","1.69","-10.67","0.0","0.1","-0.17"
"8.914","-1.73","1.61","-9.57","-0.1","-0.05","-0.11"
"8.964","-1.45","2.24","-9.06","-0.08","0.01","-0.26"
"9.014","-1.49","1.53","-10.47","0.05","0.32","-0.54"
"9.064","-1.49","1.61","-12.63","0.03","0.14","-0.59"
"9.114","-1.45","-0.9","-14.36","0.76","-0.01","-0.65"
"9.164","0.08","4.08","-15.06","-0.33","-0.61","0.34"
"9.214","2.82","7.1","-11.02","-0.71","-0.7","0.46"
"9.264","1.53","4.39","-8.0","0.61","-0.22","-0.2"
"9.314","-0.27","1.92","-6.9","0.08","0.33","-0.26"
"9.364","-0.86","2.9","-10.63","-0.16","0.46","0.39"
"9.414","-0.71","3.49","-9.65","-0.31","0.35","0.34"
"9.464","-0.04","3.49","-9.38","-0.11","0.41","0.35"
"9.514","-0.86","2.47","-10.79","-0.19","0.36","0.43"
"9.564","-0.78","3.33","-9.89","-0.43","0.13","0.66"
"9.614","-1.14","3.53","-10.12","-0.11","0.23","0.55"
"9.664","-1.45","2.86","-10.75","-0.0","0.12","0.49"
"9.714","-1.45","3.33","-10.08","-0.11","-0.12","0.61"
"9.764","-1.02","4.2","-9.69","-0.21","-0.14","0.55"
"9.814","-0.94","3.41","-10.98","0.08","-0.03","0.27"
"9.864","-1.65","1.69","-13.65","0.17","-0.19","0.35"
"9.914","-1.65","7.14","-14.16","-0.68","-0.46","1.05"
"9.964","0.55","9.92","-10.87","-0.49","-0.32","0.05"
"10.014","3.45","4.12","-7.45","0.76","0.24","-1.86"
"10.064","0.55","-0.16","-9.89","0.39","0.57","-1.49"
"10.114","-0.51","3.33","-10.28","0.05","0.14","-0.6"
"10.164","-1.14","3.73","-9.81","0.06","0.1","-0.96"
"10.214","-0.86","3.14","-9.18","0.05","0.17","-1.49"
"10.264","-0.78","3.02","-10.32","-0.04","0.39","-1.62"
"10.314","-0.75","3.37","-11.18","-0.12","0.39","-1.71"
"10.364","-0.78","3.22","-10.32","-0.1","0.42","-1.85"
"10.414","-0.75","3.18","-10.2","0.04","0.6","-2.04"
"10.464","-0.24","3.73","-9.61","-0.21","0.67","-1.99"
"10.514","0.71","3.1","-9.3","-0.02","0.76","-2.23"
"10.564","1.33","2.59","-8.36","0.37","1.03","-2.49"
"10.614","1.84","1.41","-9.14","0.4","1.25","-2.32"
"10.664","-1.69","5.06","-17.81","-0.7","0.78","-1.19"
"10.714","0.78","7.45","-8.98","-1.22","0.1","-0.89"
"10.764","0.08","3.73","-8.51","0.15","0.81","-1.52"
"10.814","0.71","2.86","-10.43","0.29","0.91","-1.47"
"10.864","-0.47","3.02","-11.22","-0.37","0.46","-0.76"
"10.914","0.31","4.79","-8.87","-0.36","0.32","-0.11"
"10.964","0.12","3.53","-10.94","-0.09","0.33","-0.06"
"11.014","1.1","3.92","-9.81","-0.29","0.48","0.21"
"11.064","1.1","3.77","-10.32","0.06","0.44","0.29"
"11.114","1.1","3.45","-10.32","0.26","0.2","0.35"
"11.164","0.71","2.35","-10.9","0.56","-0.04","0.63"
"11.214","1.26","4.28","-10.2","0.24","-0.23","0.83"
"11.264","0.71","3.77","-10.55","-0.02","-0.06","0.5"
"11.314","0.98","4.98","-11.22","0.35","-0.34","0.86"
"11.464","1.26","1.92","-12.24","1.27","0.2","-1.24"
"11.514","0.43","2.75","-11.26","0.32","0.09","-1.65"
"11.564","0.0","1.45","-10.43","-0.09","0.17","-2.06"
"11.614","-1.73","-4.0","-12.63","1.19","-0.29","-2.83"
"11.664","-0.04","-1.77","-11.1","0.29","-0.38","-1.48"
"11.714","1.22","0.63","-10.43","0.26","-0.29","-1.44"
"11.764","0.04","-1.26","-9.38","0.17","-0.15","-1.76"
"11.814","-0.08","-0.59","-9.89","0.07","-0.0","-1.42"
"11.864","-0.31","0.04","-10.87","-0.14","0.19","-1.28"
"11.914","-0.08","0.2","-11.02","-0.17","0.06","-1.36"
"11.964","-0.98","-0.08","-11.14","-0.36","0.04","-1.37"
"12.114","-1.18","1.1","-10.28","-0.3","0.11","-1.78"
"12.164","-0.04","0.75","-11.38","-0.17","-0.09","-1.84"
"12.214","0.67","0.04","-14.16","-0.36","0.14","-1.58"
"12.264","1.65","1.69","-14.51","-0.54","-0.01","-1.14"
"12.314","0.75","1.96","-10.2","-0.41","-0.16","-0.99"
"12.364","1.53","3.73","-7.61","-0.67","-0.02","-1.0"
"12.414","1.26","2.04","-8.59","-0.14","0.5","-1.25"
"13.665","-1.37","-0.43","-10.4","-0.04","0.66","-1.03"
"13.715","-2.82","-0.9","-10.47","-0.6","0.35","-0.61"
"13.765","-2.08","1.37","-12.55","-0.28","0.15","-0.47"
"14.165","0.43","2.2","-11.65","-0.49","0.51","0.94"
"16.228","0.67","-1.26","-12.55","0.15","-0.19","-0.84"
"16.279","-0.35","1.14","-8.47","-0.64","-0.43","0.0"
"16.329","-0.86","2.75","-8.83","-0.15","-0.37","-0.02"
"16.379","-1.14","1.8","-9.45","0.09","-0.26","-0.35"
"16.429","-1.02","2.0","-10.0","-0.15","-0.07","-0.26"
"16.479","-0.39","2.71","-9.57","-0.2","0.1","-0.38"
"16.529","-0.67","1.45","-8.51","-0.02","0.28","-0.72"
"16.579","-1.06","1.1","-8.98","-0.01","0.83","-0.53"
"16.629","-2.43","0.55","-12.87","0.53","0.9","-0.73"
"16.679","-2.2","0.63","-12.24","-0.17","0.32","-0.47"
"16.729","-2.63","-1.26","-16.0","0.63","-0.35","-0.56"
"16.779","-0.16","2.2","-12.94","-0.1","-1.19","-0.02"
"16.829","2.28","6.9","-14.44","-1.12","-0.62","0.86"
"16.879","3.53","7.26","-9.69","-0.31","-0.95","-0.35"
"16.929","1.73","1.73","-4.31","0.8","0.47","-0.99"
"16.979","-0.35","0.24","-10.79","0.6","0.81","-0.17"
"17.029","-0.78","1.84","-9.61","-0.4","0.48","0.55"
"17.079","-0.31","3.61","-9.1","-0.3","0.3","0.62"
"17.129","-1.65","2.24","-10.87","-0.01","0.44","0.52"
"17.179","-1.49","3.02","-10.71","-0.35","0.11","0.72"
"17.229","-1.18","3.53","-9.18","-0.26","0.19","0.66"
"17.279","-1.53","2.51","-11.02","0.09","0.35","0.43"
"17.329","-1.41","2.86","-9.65","-0.29","0.2","0.66"
"17.379","-0.86","3.53","-10.9","-0.12","0.28","0.55"
"17.429","-1.77","1.84","-12.36","0.02","0.16","0.48"
"17.479","-2.67","1.65","-15.3","-0.05","-0.06","0.75"
"17.529","-0.82","7.85","-14.04","-0.61","-0.58","1.24"
"17.579","4.31","10.12","-9.57","-0.34","-0.74","0.07"
"17.629","2.98","-0.43","-10.83","1.25","0.09","-2.27"
"17.679","0.0","-1.61","-13.14","0.19","-0.06","-0.77"
"17.729","-0.63","3.57","-8.98","-0.59","-0.63","0.56"
"17.779","-0.78","3.49","-7.3","0.02","-0.54","-0.18"
"17.829","-1.61","1.73","-8.04","0.19","-0.21","-0.47"
"17.879","-1.26","2.08","-9.14","-0.01","-0.06","-0.35"
"17.929","-1.1","2.51","-8.08","-0.06","0.25","-0.57"
"17.979","-1.77","2.2","-8.98","-0.04","0.63","-0.65"
"18.029","-1.53","2.12","-9.65","-0.04","0.87","-0.64"
"18.079","-1.69","0.71","-10.98","0.34","0.93","-0.94"
"18.129","-1.88","0.16","-14.36","0.32","0.45","-0.53"
"18.179","-1.49","-0.27","-14.4","0.15","-0.38","-0.56"
"18.229","-0.39","3.18","-14.04","-0.75","-0.77","0.48"
"18.279","2.59","6.9","-14.12","-0.16","-0.4","0.12"
"18.329","1.8","5.37","-5.73","-0.69","-0.54","-0.16"
"18.379","0.43","1.41","-5.73","0.75","0.52","-1.16"
"18.429","0.08","1.06","-10.16","0.05","0.87","-0.23"
"18.479","-0.35","3.22","-11.26","-0.34","0.56","0.35"
"18.529","-0.35","3.3","-8.98","-0.38","0.21","0.16"
"18.579","-0.59","2.86","-10.16","0.01","0.39","0.14"
"18.629","-1.26","2.82","-10.94","-0.16","0.33","0.28"
"18.679","-1.06","3.49","-9.85","-0.22","0.14","0.37"
"18.729","-1.02","3.45","-9.92","0.03","0.29","0.18"
"18.779","-1.18","2.71","-10.87","0.07","0.16","0.19"
"18.829","-1.26","2.35","-11.69","0.12","0.15","0.38"
"18.879","-2.04","4.24","-12.43","-0.25","-0.33","0.79"
"18.929","-2.75","3.26","-12.55","-0.21","-0.5","0.47"
"18.979","1.14","8.28","-12.08","-0.78","-0.48","0.35"
"19.029","6.51","6.51","-10.36","0.21","-0.05","-1.15"
"19.179","-0.51","3.73","-8.24","-0.03","-0.62","0.29"
"19.229","-0.78","1.96","-7.06","0.4","-0.37","-0.28"
"19.279","-0.75","1.69","-8.55","0.3","-0.01","-0.33"
"19.329","-0.98","1.61","-9.1","0.04","0.2","-0.31"
"19.379","-0.98","1.84","-10.43","0.08","0.39","-0.3"
"19.429","-1.69","1.84","-10.0","-0.28","0.4","-0.32"
"19.479","-2.43","1.37","-10.87","0.08","0.54","-0.6"
"19.529","-1.1","2.08","-10.32","-0.1","0.47","-0.62"
"19.579","-1.1","0.04","-12.83","0.54","0.44","-1.04"
"19.629","-2.9","-2.24","-14.83","0.96","-0.13","-0.86"
"19.679","2.47","6.28","-14.0","-1.35","-0.27","0.7"
"19.729","0.98","5.73","-13.45","-0.06","-0.56","-0.14"
"19.779","1.8","4.47","-4.94","0.13","-0.57","-0.65"
"19.829","0.39","1.14","-6.32","0.48","0.79","-0.98"
"19.879","-0.27","1.14","-11.41","-0.07","0.82","-0.23"
"19.929","0.24","3.69","-10.32","-0.53","0.42","0.13"
"19.979","-0.04","2.51","-9.77","0.01","0.51","-0.17"
"20.029","-0.51","2.0","-10.75","-0.12","0.49","0.04"
"20.079","-0.59","3.22","-10.55","-0.41","0.3","0.3"
"20.129","-0.39","2.86","-9.41","-0.18","0.34","0.12"
"20.179","-0.71","2.28","-10.59","-0.09","0.35","0.24"
"20.229","-0.75","2.75","-10.59","-0.21","0.21","0.46"
"20.279","-0.9","3.22","-10.59","-0.24","0.06","0.55"
"20.329","-0.39","4.94","-12.12","-0.29","-0.25","0.8"
"20.379","-1.29","0.59","-13.42","0.08","-0.71","0.35"
"20.429","0.43","6.32","-14.4","-0.7","-0.74","1.72"
"20.479","4.63","7.61","-10.43","-0.34","-0.65","-0.02"
"20.529","4.0","-0.59","-9.14","1.09","0.17","-1.82"
"20.579","-0.43","-4.12","-11.89","0.83","0.17","-0.77"
"20.629","0.43","2.35","-10.2","-0.24","-0.3","0.95"
"20.679","0.08","3.02","-8.47","0.21","-0.06","0.47"
"20.729","0.0","1.73","-10.71","0.68","0.07","-0.01"
"20.779","0.04","-0.39","-9.34","0.02","-0.07","0.09"
"20.829","-0.24","0.51","-9.85","-0.04","0.21","0.53"
"20.879","-1.45","0.2","-10.79","-0.12","0.23","0.41"
"20.929","-1.73","1.1","-10.59","-0.23","0.04","0.48"
"20.979","-0.55","1.77","-8.94","-0.2","-0.07","-0.02"
"21.029","0.51","0.86","-9.69","0.15","0.31","-0.5"
"21.079","-0.67","-3.33","-12.32","0.51","0.34","-0.71"
"21.129","-0.24","-2.08","-15.93","0.47","0.1","0.99"
"21.179","2.16","3.49","-16.51","-0.94","-0.25","1.16"
"21.229","2.98","3.41","-13.22","-0.47","-0.53","1.09"
"21.279","3.26","3.22","-6.12","-0.21","-1.12","1.22"
"21.329","1.26","1.02","-6.28","-0.1","-0.19","1.19"
"21.379","1.18","3.33","-12.28","-0.59","0.01","1.96"
"22.68","0.51","1.29","-12.79","-0.21","-0.15","0.49"
"24.737","-0.82","4.98","-10.55","-0.14","0.08","0.87"
"24.787","-1.14","3.02","-9.73","-0.06","-0.0","0.39"
"24.837","-1.26","3.84","-11.14","-0.09","-0.06","0.57"
"24.887","0.12","4.47","-9.45","-0.44","-0.32","0.4"
"24.937","-0.24","2.94","-12.71","-0.1","-0.66","0.48"
"24.987","-1.61","3.65","-13.53","-0.15","-0.72","0.87"
"25.037","-0.2","8.39","-11.96","-0.76","-0.83","1.23"
"25.087","2.47","7.06","-8.67","-0.22","-0.78","-0.15"
"25.137","1.41","1.84","-11.77","0.94","0.12","-1.3"
"25.187","-0.2","2.12","-10.87","0.35","-0.01","-0.85"
"25.237","-1.06","2.24","-9.45","0.0","-0.24","-0.39"
"25.287","-0.63","2.59","-9.18","0.31","-0.23","-0.32"
"25.337","-1.33","1.22","-8.12","-0.0","-0.18","-0.31"
"25.387","-1.14","2.2","-8.79","0.02","0.25","0.05"
"25.437","-1.26","2.51","-9.96","0.1","0.38","-0.19"
"25.487","-1.37","2.08","-9.41","0.02","0.31","-0.25"
"25.537","-1.49","2.04","-9.85","-0.02","0.46","-0.41"
"25.587","-1.92","1.06","-12.2","0.1","0.35","-0.8"
"25.637","-2.39","0.12","-13.77","0.35","0.11","-0.43"
"25.687","-2.12","-0.12","-16.95","1.19","-0.57","-0.08"
"25.737","1.29","6.63","-12.16","-1.16","-0.63","0.83"
"25.787","1.73","6.16","-9.34","0.08","-0.53","-0.12"
"25.837","1.37","3.49","-4.94","0.08","-0.13","-0.15"
"25.887","-0.59","2.9","-11.18","0.28","0.83","0.2"
"25.937","-0.59","3.53","-9.92","-0.47","0.43","0.38"
"25.987","-0.27","3.92","-9.18","-0.54","0.44","0.42"
"26.037","-0.63","2.98","-9.41","-0.26","0.47","0.26"
"26.087","-1.1","3.41","-10.94","-0.39","0.39","0.69"
"26.137","-1.45","4.24","-10.43","-0.47","0.02","0.73"
"26.187","-1.49","4.75","-9.38","-0.3","0.04","0.58"
"26.237","-0.94","4.59","-9.45","0.12","0.19","0.15"
"26.287","-1.22","3.22","-9.92","0.02","0.28","0.15"
"26.337","-0.75","4.67","-11.65","0.01","0.15","0.36"
"26.387","-0.94","2.43","-12.59","0.21","-0.17","0.45"
"26.437","-1.8","5.06","-14.59","-0.09","-0.68","1.49"
"26.487","0.43","10.83","-11.61","-0.66","-0.86","0.7"
"26.537","3.14","6.43","-5.77","0.1","-0.44","-1.16"
"26.587","2.51","0.51","-11.65","1.62","0.79","-1.94"
"26.637","0.43","1.26","-11.53","0.42","0.27","-0.78"
"26.687","-0.82","1.96","-9.73","0.11","-0.03","-0.39"
"26.737","-1.18","2.28","-9.69","0.17","-0.18","-0.36"
"26.787","-1.02","1.96","-8.28","-0.06","-0.14","-0.44"
"26.837","-0.51","2.55","-9.22","-0.08","0.26","-0.49"
"26.887","-0.47","2.16","-8.9","-0.09","0.26","-0.64"
"26.937","-1.06","2.43","-9.49","-0.14","0.48","-0.61"
"26.987","-1.22","0.94","-10.32","0.03","0.57","-0.95"
"27.037","-1.77","0.2","-14.08","0.21","0.45","-0.72"
"27.087","-2.67","-1.69","-14.63","0.18","-0.21","-0.45"
"27.137","-0.51","3.77","-14.4","-0.53","-0.93","0.69"
"27.187","3.33","7.81","-12.79","-1.08","-0.68","0.34"
"27.237","3.53","4.28","-5.69","-0.15","-0.61","-0.52"
"27.287","1.61","0.12","-5.06","0.68","0.66","-0.76"
"27.337","0.39","1.92","-12.59","-0.18","0.92","0.7"
"27.387","-0.04","3.45","-9.45","-0.72","0.28","0.81"
"27.437","0.0","3.96","-8.79","-0.51","0.4","0.77"
"27.487","-0.78","2.75","-11.1","-0.22","0.3","0.75"
"27.537","-0.78","3.84","-10.2","-0.5","0.02","1.06"
"27.587","-1.02","3.92","-9.89","-0.32","-0.04","0.85"
"27.637","-0.78","3.8","-10.04","0.01","0.03","0.71"
"27.687","-0.59","4.55","-10.32","-0.12","0.01","0.69"
"27.737","-1.02","4.08","-10.51","-0.15","-0.03","0.47"
"27.787","-0.35","4.24","-12.63","0.21","-0.18","0.69"
"27.837","-2.12","3.69","-14.2","-0.22","-0.88","0.81"
"27.887","0.35","8.98","-10.04","-1.03","-0.78","1.0"
"27.937","5.02","6.83","-9.38","0.15","-0.3","-0.81"
"27.987","0.71","-2.08","-12.04","0.98","0.24","-1.95"
"28.037","0.59","2.47","-10.59","0.22","-0.09","-0.13"
"28.087","-0.39","2.94","-8.51","0.11","-0.13","-0.18"
"28.137","0.16","2.35","-9.1","0.35","0.2","-0.36"
"28.187","-0.27","1.06","-10.16","0.21","0.26","-0.42"
"28.237","-0.47","1.22","-9.73","-0.13","0.29","-0.09"
"28.287","-0.82","2.2","-10.32","0.15","0.29","-0.13"
"28.337","-1.02","1.53","-9.49","-0.07","0.11","-0.3"
"28.387","-1.18","2.47","-10.43","-0.2","0.28","-0.29"
"28.437","-1.1","1.18","-11.45","0.18","0.14","-0.74"
"28.487","-1.41","-0.35","-13.02","0.77","0.13","-0.67"
"28.537","-1.49","-0.27","-15.65","0.58","-0.6","-0.01"
"28.587","2.12","3.77","-14.91","-1.09","-0.37","0.74"
"28.637","3.22","7.22","-11.22","0.44","-0.99","1.03"
"28.687","2.04","3.57","-4.2","0.08","-0.39","-0.21"
"28.737","0.24","1.77","-7.77","0.22","0.67","-0.04"
"28.787","-0.71","3.45","-12.83","-0.24","0.75","0.59"
"28.837","-0.27","3.8","-9.1","-0.83","0.27","0.31"
"28.887","0.0","3.02","-9.34","-0.37","0.61","0.17"
"28.937","-0.2","3.22","-11.49","-0.26","0.63","0.3"
"28.987","-0.67","2.31","-10.24","-0.22","0.4","0.2"
"29.037","-1.06","2.82","-10.79","0.03","0.25","0.46"
"29.087","-1.06","3.14","-9.69","-0.11","0.05","0.44"
"29.137","-0.82","4.35","-10.04","-0.16","0.07","0.49"
"29.187","-0.86","3.33","-10.9","0.13","0.04","0.19"
"29.237","-0.78","2.71","-11.38","0.46","0.01","0.54"
"29.287","-1.29","4.08","-14.98","-0.05","-0.15","0.54"
"29.437","2.79","-0.47","-6.12","0.28","0.04","-2.38"
"29.487","0.55","0.35","-10.94","0.66","0.52","-0.88"
"29.537","-0.31","2.51","-12.12","0.53","0.38","-0.5"
"29.587","-0.63","1.45","-11.14","-0.02","-0.38","-0.58"
"29.637","-0.78","1.49","-8.55","-0.3","-0.25","-0.49"
"29.687","-0.2","2.94","-8.94","-0.11","0.11","-0.49"
"29.737","-1.1","1.45","-8.94","0.04","0.34","-0.81"
"29.787","-0.98","1.73","-8.67","0.21","0.55","-0.7"
"29.837","-1.29","0.94","-9.14","0.44","0.91","-0.97"
"31.138","-0.51","1.41","-11.02","-0.04","0.02","0.13"
"31.188","-0.98","1.92","-9.65","-0.29","-0.14","0.21"
"33.202","-0.04","4.31","-11.85","-0.11","0.55","-1.14"
"33.252","-0.59","3.53","-10.28","0.14","0.51","-1.36"
"33.302","-0.47","4.28","-11.06","0.42","0.57","-1.2"
"33.352","-0.59","3.37","-9.57","0.36","0.3","-1.3"
"33.402","-0.98","3.61","-9.89","0.34","0.42","-1.03"
"33.452","-1.06","4.67","-10.63","0.2","0.37","-1.1"
"33.502","-0.98","4.67","-9.69","-0.13","0.32","-1.24"
"33.552","-0.67","5.02","-9.77","-0.15","0.41","-1.39"
"33.602","-0.63","2.79","-11.69","-0.01","0.45","-1.51"
"33.652","-0.04","4.47","-12.04","-0.22","0.25","-0.94"
"33.702","0.98","5.57","-11.69","-0.02","0.23","-1.45"
"33.752","1.14","-0.08","-9.34","0.03","-0.02","-2.15"
"33.802","1.33","1.02","-11.65","0.14","0.31","-1.43"
"33.852","1.1","1.45","-14.47","0.39","0.22","-1.27"
"33.902","0.43","2.0","-10.83","0.05","-0.23","-1.15"
"33.952","0.08","2.43","-7.61","0.09","-0.02","-1.18"
"34.002","-0.43","1.84","-8.79","0.23","0.21","-1.16"
"34.052","-0.71","1.33","-10.36","0.01","0.32","-0.95"
"34.102","-0.86","1.69","-11.65","-0.05","0.25","-0.83"
"34.152","-1.1","1.61","-9.61","-0.25","0.05","-0.84"
"34.202","-1.57","1.26","-8.9","-0.16","0.22","-0.81"
"34.252","-2.2","1.26","-10.67","-0.04","0.28","-0.83"
"34.302","-1.26","1.96","-9.92","-0.23","0.26","-0.85"
"34.352","-0.24","1.53","-12.08","0.22","0.4","-1.09"
"34.402","-0.39","-1.29","-17.06","0.72","0.29","-1.24"
"34.452","0.9","2.75","-13.45","-0.73","-0.33","0.36"
"34.502","0.71","3.22","-8.79","0.03","-0.22","-0.09"
"34.552","0.0","4.12","-9.02","-0.3","0.12","0.31"
"34.602","0.9","5.41","-7.3","-0.43","0.27","0.08"
