NAME:,walk_111_2_1.csv,,,,,
4.526123,9.86,0.37,-2.07,-1.4,-0.07,0.1
4.599121,10.48,0.43,-2.27,-1.42,0.34,0.16
4.672119,12.48,1.82,-6.43,-1.15,-0.12,-0.02
4.745117,7.97,1.17,-4.86,-1.44,0.21,0.24
4.818115,9.4,0.59,-3.35,-0.88,-0.46,-0.03
4.8911133,7.33,1.25,-2.91,-0.74,-0.31,-0.08
4.9641113,7.34,2.15,-3.39,-0.36,-0.32,-0.14
5.0371094,9.34,2.33,-3.88,-0.42,-0.67,0.03
5.1101074,9.29,1.5,-3.17,-0.53,-0.32,0.33
5.1831055,10.42,0.73,-2.82,-0.21,0.05,0.61
5.2561035,11.38,1.9,-2.54,0.43,0.25,0.17
5.3291016,11.03,1.14,-4.74,1.08,0.4,-0.15
5.4020996,8.23,0.1,-7.22,0.27,0.27,-0.09
5.4750977,9.35,-1.5,-4.47,0.16,0.05,0.07
5.5480957,7.48,0.48,-4.82,0.18,-0.04,-0.19
5.6210938,6.15,0.24,-3.45,-0.3,0.33,0.2
5.694092,9.3,-1.06,-3.79,-0.44,-0.42,0.17
5.76709,9.97,-1.01,-2.67,-0.37,-0.02,0.07
5.840088,10.07,0.37,-2.62,-0.09,0.08,-0.1
5.913086,10.58,-0.25,-1.2,-0.33,0.52,-0.15
5.986084,11.36,-0.59,-5,0,0.29,-0.16
6.059082,10.06,0.72,-7.05,-0.07,0.23,0.16
6.13208,7.55,0.17,-4.43,0.33,0.16,-0.15
6.205078,8.65,0.18,-4.3,0.35,-0.19,-0.08
6.278076,6.68,0.06,-3.13,0.22,0.11,-0.01
6.351074,8.88,1.55,-3.51,0.55,-0.31,-0.15
6.4240723,9.85,1.18,-2.58,0.57,-0.13,-0.27
6.4970703,9.47,0.07,-2.22,0.24,0.26,0.2
6.5700684,11.47,0.99,-1.51,0.51,0.22,0
6.6430664,11.34,0.27,-3.82,0.94,0.43,-0.29
6.7160645,9.13,-0.16,-6.93,0.18,0.17,-0.01
6.7890625,9.53,-1.1,-4.35,0.31,-0.01,-0.15
6.8620605,8.39,0.8,-4.21,0.43,-0.11,-0.36
6.9350586,6.71,0.46,-3.01,-0.11,0.2,0.1
7.0080566,8.45,-0.49,-3.03,-0.43,-0.17,0.24
7.0810547,9.49,-0.61,-2.27,-0.41,-0.05,0.09
7.1540527,10.04,0.03,-2.06,-0.22,0.08,-0.11
7.227051,11.22,-0.54,-0.82,-0.38,0.44,-0.05
7.300049,12.06,0.25,-5.87,0.08,-0.01,-0.14
7.373047,9.38,1.52,-5.98,-0.37,0.38,0.31
7.446045,8.17,0.9,-4.31,0.09,-0.14,-0.21
7.519043,7.75,-0.41,-3.18,-0.38,-0.14,0.21
7.592041,7.35,0.59,-3.02,0.27,-0.23,-0.09
7.665039,8.58,1.7,-3.74,0.66,-0.37,-0.41
7.738037,9.55,0.78,-2.17,0.32,0,0.09
7.811035,10.42,0.08,-2.44,0.48,0.01,0.17
7.884033,11.72,0.71,-1.47,1,0.46,-0.13
7.9570312,11.57,0.29,-6.92,1.09,-0.23,-0.36
8.030029,7.61,-1.12,-4.9,0.45,0.2,-0.3
8.103027,9.98,-0.53,-5.2,0.74,-0.34,-0.13
8.176025,7.71,0.29,-4.52,0.51,-0.02,-0.33
8.249023,7.13,-0.35,-4.06,0.42,0.04,-0.04
8.3220215,8.75,-1.1,-3.07,0.16,-0.16,-0.07
8.39502,8.86,-0.58,-2.77,0.26,-0.02,-0.23
8.468018,9.64,0.97,-2.78,0.38,-0.05,-0.41
8.541016,11.4,0.44,-1.75,0.16,0.47,-0.57
8.614014,10.79,-0.82,-8.47,0.11,-0.05,-0.21
8.687012,8.43,-0.86,-5.46,-0.19,0.4,0.38
8.76001,10.43,-0.28,-5.16,0.99,-0.6,-0.32
8.833008,7.54,0.11,-4.07,1.02,0.01,-0.32
8.906006,7.52,0.59,-3.83,1.3,-0.01,-0.21
8.979004,7.6,0.75,-3.26,0.99,0.22,-0.14
9.052002,7.92,0.35,-1.86,0.92,0.57,0
9.125,8.85,0.67,-1.72,1.03,0.43,-0.16
9.197998,10.43,0.65,-1.24,0.81,0.56,-0.08
9.270996,12.44,-0.58,-10.18,0.85,-0.5,-0.26
9.343994,9.53,-3.9,-6.24,0.02,0.47,0.04
9.416992,10.65,1.12,-5.32,0.94,-0.63,-0.47
9.48999,6.36,1.48,-4.34,-0.42,-0.13,-0.13
9.562988,6.52,0.01,-2.69,-0.8,0.52,0.65
9.63623,9.09,-0.52,-2.72,-0.76,-0.17,0.28
9.7092285,11.41,-0.31,-1.86,-0.52,0.11,-0.07
9.782227,10.66,-0.63,-1.94,-0.49,0.54,-0.1
9.855225,12.18,0.65,-6.63,-0.03,-0.16,-0.22
9.928223,9.11,2.28,-6.07,-0.57,0.32,0.29
10.001221,8.31,1.04,-3.77,-0.25,-0.13,-0.02
10.074219,7.45,0.56,-3.3,-0.51,-0.04,0.24
10.147217,7.56,1.16,-2.87,-0.02,-0.19,0
10.220215,9.24,2.05,-3.75,0.09,-0.26,-0.09
10.293213,9.39,0.91,-2.11,-0.25,0.16,0.29
10.366211,10.43,0.31,-2.47,-0.09,0.05,0.45
10.439209,12.27,-0.23,-2.45,0.43,0.31,0.22
10.512207,9.85,1.15,-7.43,0.36,-0.08,-0.03
10.585205,8.92,-0.4,-4.19,-0.02,0.25,-0.03
10.658203,9,0.58,-4.61,0.39,-0.1,-0.48
10.731201,6.67,0.31,-3.39,-0.24,0.14,-0.05
10.804199,8.21,-0.09,-3.56,-0.55,-0.12,0.23
10.877197,9.13,-0.41,-2.99,-0.79,-0.14,0.29
10.950195,10.17,0.38,-2.2,-0.68,-0.02,0.07
11.023193,10.82,-0.18,-1.18,-0.76,0.59,0.02
11.096191,11.35,0.56,-6.41,0.03,0.1,-0.25
11.169189,9.3,1.84,-6.18,-0.76,0.37,0.29
11.2421875,8.99,-0.16,-3.91,-0.24,-0.22,0.08
11.315186,7.11,-0.48,-3.53,-0.36,-0.02,0.21
11.388184,7.09,0.73,-2.69,0.37,-0.22,-0.12
11.461182,9,1.77,-3.8,0.66,-0.55,-0.34
11.53418,9.65,0.59,-1.87,0.16,0.1,0.15
11.607178,10.87,-0.01,-2.28,0.17,0.11,0.31
11.680176,13.62,0.59,-4.77,0.98,0.09,-0.18
11.753174,8.9,0.52,-6.96,0.03,0.29,-0.2
11.826172,8.54,-0.83,-4.6,-0.06,0.08,0.25
11.89917,8.72,0.47,-4.85,0.2,-0.09,-0.27
11.972168,7.02,0.02,-3.32,-0.1,0.2,0
12.045166,8.24,-0.37,-3.52,-0.37,-0.06,0.09
12.118164,9.21,-0.63,-2.64,-0.5,0.04,0.12
12.191162,9.88,0.11,-2.28,-0.3,0.21,-0.13
12.26416,11.7,-0.34,-1.01,-0.37,0.54,-0.25
12.337158,12.17,0.27,-6.55,-0.14,0.08,-0.11
12.410156,8.47,0.92,-6.08,-0.45,0.49,0.31
12.483154,8.19,1.03,-4.33,-0.02,-0.13,-0.06
12.556152,7.79,0.29,-3.22,-0.24,-0.12,0.1
12.62915,7.09,0.68,-2.67,0.09,-0.2,-0.01
12.702148,9.37,1.82,-3.73,0.37,-0.45,-0.18
12.7751465,9.44,0.86,-2,0.15,0.04,0.06
12.848145,9.99,0.14,-2.53,0.21,0.18,0.32
12.921143,12.41,-0.27,-1.18,0.56,0.51,0.29
12.994141,11.57,1.02,-7.87,0.71,-0.25,-0.12
13.067139,7.66,-0.63,-4.26,-0.05,0.54,0.04
13.140137,9.61,-0.07,-4.69,0.19,-0.26,-0.07
13.213135,6.98,0.04,-3.61,-0.12,-0.02,-0.2
13.286133,7.47,-0.33,-3.45,-0.37,-0.01,0.1
13.359131,9,-0.46,-3.58,-0.69,-0.29,0.15
13.432129,9.72,-0.08,-2.74,-0.66,-0.08,0.05
13.505127,9.95,0.61,-2.94,-0.75,0,-0.08
13.578125,10.98,0.07,-1.6,-1.22,0.54,0.13
13.651123,11.77,0.39,-7.21,-1.14,-0.15,0.14
13.724121,8.16,1.14,-5.3,-1.38,0.66,0.41
13.797119,9.12,0.46,-4.05,-0.24,-0.39,-0.25
13.870117,7.38,-0.51,-3.63,-0.28,-0.01,-0.09
13.943115,7.02,0.53,-3.37,0.43,-0.22,-0.17
14.016113,9.64,1.71,-3.92,0.95,-0.5,-0.53
14.089111,9.26,0.75,-2.59,0.79,0.11,-0.13
14.162109,9.64,-0.52,-2.78,0.76,0.16,0.34
14.235107,11.09,0.5,-2.24,1.23,0.18,0.16
14.308105,11.91,0.42,-3.99,1.78,0.14,-0.34
14.3811035,9.11,1.29,-7.37,0.75,0.21,-0.17
14.454102,8.28,-0.78,-4.5,0.49,0.08,-0.17
14.5271,8.69,0.6,-4.17,0.36,-0.05,-0.28
14.600098,7.14,0.28,-3.41,-0.16,0.14,0.07
14.673096,8.54,-0.59,-3.3,-0.41,-0.07,0.17
14.746094,9.11,-0.63,-2.73,-0.51,-0.04,0.11
14.819092,10.13,-0.03,-2.28,-0.36,-0.02,-0.16
14.89209,11.11,-0.27,-1.65,-0.47,0.16,-0.24
14.965088,11.6,-1.28,-3.18,-0.31,0.51,-0.13
15.038086,11.04,0.58,-7.1,-0.12,0.18,0.14
15.111084,8.36,1.34,-5.39,0.29,0.12,-0.16
15.184082,8.4,-0.08,-3.75,0.2,0.09,0.05
15.25708,6.64,-0.22,-2.81,0.33,0.12,0.06
15.330078,8.28,1.52,-3.47,0.9,-0.23,-0.24
15.403076,8.93,1.27,-2.98,0.55,-0.1,-0.16
15.476074,9.54,0.33,-2.14,0.4,0.1,0.18
15.549072,10.32,0.76,-2.44,0.64,0.04,0.02
15.62207,11.96,0.54,-1.74,1.25,0.38,-0.36
15.695068,11.43,0.26,-7.52,0.93,-0.38,-0.37
15.768066,7.57,-2.21,-4.81,0.43,0.2,-0.11
15.841064,9.53,-0.44,-4.71,0.75,-0.22,-0.12
15.9140625,7.03,0.54,-3.92,0.59,-0.06,-0.33
15.987061,7.63,-0.88,-2.9,0.17,0.01,0.11
16.060059,9.08,-0.86,-3.44,0.02,-0.3,0.01
16.133057,9.53,-0.33,-2.51,-0.03,-0.04,-0.08
16.206055,10.19,0.37,-2.29,-0.09,0.14,-0.23
16.279053,11.52,0.1,-1,-0.16,0.66,-0.35
16.35205,11.48,-0.49,-7.37,0.21,0.1,-0.13
16.425049,9.24,-0.24,-5.63,-0.43,0.73,0.41
16.498047,8.64,-0.78,-4.14,0.44,-0.09,-0.13
16.571045,7.66,-0.2,-3.91,0.68,-0.1,-0.17
16.644043,7.36,0.52,-3.26,1.06,0,-0.3
16.717041,8.78,1.61,-3.74,1.23,-0.52,-0.48
16.79004,9.3,1.17,-2.63,0.91,-0.18,-0.27
16.863037,9.99,0.65,-2.84,0.53,0.17,0.18
16.936035,11.81,0.68,-1.28,0.5,0.41,0.19
17.009033,11.77,0.44,-5.73,0.8,0.03,0.02
17.082031,8.66,-0.22,-6.09,0.25,0.4,0.04
17.15503,9.23,-0.41,-4.45,0.37,-0.01,-0.09
17.228027,7.79,0.79,-4.18,0.04,0.11,-0.25
17.301025,7.63,-0.22,-3.04,-0.35,0.27,0.19
17.374023,8.62,-0.82,-2.99,-0.64,-0.06,0.21
17.447021,9.3,-0.37,-2.56,-0.57,0.01,0.06
17.52002,9.96,0.2,-2.3,-0.54,0.09,-0.04
17.593018,10.9,-0.35,-1.29,-0.79,0.37,-0.05
17.666016,11.69,-0.69,-3.99,-0.54,0.3,-0.03
17.739014,10.23,0.96,-5.53,-0.5,0.25,0.18
17.812012,8.02,2.18,-4.87,-0.19,0.04,-0.13
17.88501,8.58,0.38,-3.03,-0.37,-0.18,0.05
17.958008,6.85,0.3,-2.67,-0.24,-0.02,0.09
18.031006,8.7,1.56,-3.18,0.43,-0.35,-0.26
18.104004,9.59,1.44,-2.8,0.29,-0.33,-0.19
18.177002,9.42,0.81,-1.89,-0.16,0.13,0.31
18.25,10.31,1.09,-1.98,0.06,0.14,0.4
18.322998,11.89,0.68,-0.52,0.6,0.41,0.03
18.395996,11.46,0.93,-7.88,0.69,-0.09,-0.04
18.468994,8.58,-0.75,-4.43,0.06,0.46,-0.03
18.541992,8.9,0.12,-4.33,0.15,-0.04,0
18.61499,7.34,0.85,-3.88,-0.24,-0.02,-0.09
18.687988,7.71,-0.21,-3.24,-0.72,0.04,0.31
18.76123,9.41,-0.59,-3.64,-0.91,-0.37,0.3
18.834229,9.53,-0.27,-2.69,-0.76,-0.18,0.05
18.907227,9.36,0.52,-2.5,-0.81,0.06,0.02
18.980225,10.93,0.47,-1.69,-1.05,0.21,-0.04
19.053223,11.22,-0.22,-3.24,-0.9,0.38,-0.14
19.12622,11.51,0.82,-6.04,-0.92,0.03,0.23
19.199219,7.73,1.33,-5.67,-0.81,-0.01,0.2
19.272217,8.43,1.52,-4.51,-0.45,-0.18,-0.11
19.345215,6.93,0.41,-3.44,-0.55,-0.28,-0.05
19.418213,8.13,1.31,-3.76,-0.3,-0.18,0.08
19.49121,8.9,1.92,-3.67,-0.1,-0.16,-0.07
19.564209,8.87,1.04,-2.77,-0.26,0.03,0.3
19.637207,9.81,0.44,-2.26,0.03,0.15,0.38
19.710205,10.56,1.44,-2.24,0.39,0.35,0.23
19.783203,12.43,1.88,-5.09,0.57,0.04,-0.13
19.856201,9.86,0.53,-5.43,0.13,0.41,-0.21
19.9292,7.95,-0.61,-5.07,-0.27,0.37,0.4
20.002197,8.94,0.51,-4.06,-0.08,0.04,-0.08
20.075195,7.5,0.82,-3.33,-0.55,0.2,0.04
20.148193,7.94,0.05,-3.51,-1.06,-0.13,0.28
20.221191,9.72,-0.36,-3.4,-1.28,-0.25,0.26
20.29419,9.04,-0.27,-2.38,-1.05,0.05,0.14
20.367188,9.36,0.46,-2.25,-0.76,0.02,0.02
20.440186,10.08,-0.09,-1.61,-0.91,0.1,-0.03
20.513184,11.64,-0.24,-3.28,-0.6,0.23,-0.14
20.586182,11.68,1.17,-6.93,-0.47,-0.11,0
20.65918,7.53,1.02,-4.03,-0.39,0.48,0.16
20.732178,8.92,0.48,-3.54,0,-0.1,-0.02
20.805176,7.39,0.03,-2.67,0.01,0.08,0.06
20.878174,8.66,1.37,-3.09,0.51,-0.17,-0.13
20.951172,9.24,1.84,-2.5,0.55,-0.04,-0.28
21.02417,8.92,0.45,-1.62,0.17,0.24,0.26
21.097168,10.81,0.22,-1.54,0.33,0.02,0.37
21.170166,13.59,1.8,-5.11,1.12,-0.27,-0.23
21.243164,10.06,-0.21,-5.62,-0.06,0.17,-0.03
21.316162,7.83,-0.91,-5.23,0.21,0.44,0.45
21.38916,7.97,0.18,-3.71,0.56,0.05,-0.26
21.462158,7.29,0.86,-3.44,0,0.16,-0.03
21.535156,8.66,-0.54,-3.6,-0.6,-0.07,0.23
21.608154,9.68,-0.83,-2.67,-0.76,-0.04,0.16
21.681152,8.81,0.63,-2.52,-0.53,0.08,-0.1
21.75415,9.97,0.54,-1.56,-1.02,0,0.03
21.827148,11.12,-0.2,-0.57,-1.31,0.29,0.03
21.900146,11.45,-0.47,-5.64,-0.66,0.06,-0.07
21.973145,9.49,1.23,-6.11,-0.82,-0.04,0.09
22.046143,8.63,0.42,-4.29,-0.3,-0.28,-0.19
22.11914,7.78,0.16,-3.96,-0.28,-0.14,-0.05
22.192139,7.12,0.71,-3.3,0.29,-0.17,-0.14
22.265137,9.51,2.36,-3.89,0.62,-0.47,-0.39
22.338135,9.16,1.01,-2.5,0.33,0.02,-0.02
22.411133,9.49,0.35,-2.77,0.35,0.04,0.27
22.48413,12.4,-0.65,-2.14,0.72,0.1,0.24
22.557129,12.09,1.52,-8.88,0.7,-0.11,0.13
22.630127,8.43,-0.03,-5.45,0.41,0.81,0.12
22.703125,7.77,1.37,-5.01,0.57,0.44,-0.12
22.776123,6.87,1.48,-3.69,-0.02,0.44,-0.21
22.849121,8.03,0.39,-3.66,-0.95,0.19,0.25
22.92212,9.47,-0.85,-3.88,-1.46,0.04,0.4
22.995117,8.98,-0.47,-2.69,-1.22,0.09,0.22
23.068115,9.37,1.05,-2.47,-1.07,-0.04,0.14
23.141113,10.53,0.75,-1.96,-1.37,0.05,0.07
23.214111,10.36,-0.3,-0.97,-1.2,0.66,-0.14
23.28711,12.42,1.02,-6.88,-0.84,-0.3,-0.13
23.360107,7.85,1.06,-5.32,-1.28,0.35,0.08
23.433105,9.28,0.69,-3.95,-0.79,-0.28,-0.02
23.506104,7.3,-0.02,-3.33,-0.81,0.01,0.12
23.579102,7.56,0.56,-2.8,-0.24,-0.19,0.11
23.6521,10.11,2.34,-3.11,0.32,-0.28,-0.29
23.725098,9.04,1.27,-2.28,-0.07,0.13,0.14
23.798096,9.26,-0.27,-1.95,-0.09,0.19,0.52
23.871094,10.76,0.61,-1.8,0.43,-0.07,0.31
23.944092,11.81,1.78,-1.21,1.04,0.29,-0.14
24.01709,10.99,1.76,-5.33,0.7,0.15,-0.12
24.090088,8.24,-0.78,-5,-0.3,0.12,0.09
24.163086,9.3,-0.76,-4.07,-0.38,-0.1,0.19
24.236084,7.83,0.81,-3.72,-0.09,0.06,-0.18
24.309082,7.79,0.73,-3.16,-0.57,0.16,0.03
24.38208,8.98,-0.54,-2.77,-1.05,-0.07,0.17
24.455078,9.68,-0.43,-2.26,-1.1,0.02,0.17
24.528076,9.76,0.59,-2.12,-0.85,0.13,-0.1
24.601074,10.3,0.24,-1.42,-1.28,0.28,-0.05
24.674072,12.02,-0.2,-3.47,-0.84,0.29,-0.15
24.74707,10.57,2.05,-6.89,-1.18,-0.01,0.11
24.820068,7.16,1.12,-3.86,-0.55,0.03,-0.26
24.893066,9.36,0.76,-3.86,-0.66,-0.65,-0.13
24.966064,7.22,0.37,-2.57,-0.22,-0.04,-0.06
25.039062,8.37,2.21,-3.57,0.43,-0.3,-0.2
25.11206,8.66,1.77,-2.62,0.32,-0.05,-0.01
25.185059,9.56,1.33,-2.53,0.4,-0.09,0.1
25.258057,9.51,1.36,-2.64,0.5,0.1,0.26
25.331055,11.04,1.27,-1.56,0.62,0.15,0.18
25.404053,10.94,0.95,-5.75,1.12,0.06,-0.07
25.47705,9.43,0.79,-7.68,0.18,-0.12,0.06
25.550049,8.81,-0.19,-5.2,0.12,-0.06,-0.07
25.623047,8.74,0.7,-4.52,-0.36,0.05,-0.03
25.696045,7.71,-0.49,-3.67,-0.85,0.25,0.42
25.769043,9.17,0.5,-4.43,-0.75,-0.11,0.1
25.842041,8.66,0.75,-3.83,-0.83,-0.02,0.08
25.91504,8.77,0.07,-2.6,-1.08,0.04,0.38
25.988037,10.07,0.35,-2.54,-0.88,-0.07,0.05
26.061035,10.2,0.78,-2.75,-0.69,0.31,-0.14
26.134033,11.96,1.58,-5.41,-0.38,-0.01,-0.4
26.207031,9.24,1.43,-5.15,-0.89,0.26,-0.06
26.28003,6.86,0.92,-3.56,-0.69,0.16,0.15
26.353027,8.54,1.15,-3.52,-0.4,-0.24,0.01
26.426025,7.89,1.89,-3.24,0.03,-0.18,-0.08
26.499023,8.92,2.63,-2.99,0.23,-0.18,-0.04
26.572021,8.94,1.8,-2.59,0.02,-0.08,0.27
26.64502,10.01,1.13,-2.43,0.05,0,0.45
26.718018,11.22,1.31,-1.48,0.32,0.29,0.36
26.791016,11.81,1.66,-4.75,1.04,0.27,-0.19
26.864014,9.19,0.37,-6.26,-0.24,0.29,0.22
26.937012,9.22,-0.52,-4.3,-0.26,0.1,0.23
27.01001,8.85,1.33,-4.61,-0.2,0.04,-0.18
27.083008,6.68,0.68,-3.13,-0.73,0.31,0.14
27.156006,8.05,-0.47,-3.19,-1.11,0.06,0.34
27.229004,9.72,-0.29,-2.61,-1.12,-0.05,0.24
27.302002,9.79,0.53,-2.14,-0.97,0.03,-0.03
27.375,10.21,0.08,-1.78,-1.14,0.19,-0.06
27.447998,10.61,-0.85,-1.49,-1.04,0.61,0.13
27.520996,12.28,1.03,-7.39,-0.36,-0.53,-0.17
27.593994,7.85,2.03,-4.06,-0.42,0.27,0.03
27.666992,9.16,0.88,-3.84,0.21,-0.2,-0.21
27.73999,6.92,0.87,-2.6,0,0.06,-0.06
27.812988,7.92,2.34,-2.88,0.52,-0.05,-0.14
27.88623,9.43,2.61,-2.94,0.37,-0.22,-0.11
27.959229,9.58,1.71,-1.9,-0.04,0.1,0.23
28.032227,9.58,1.39,-2.04,-0.19,0.2,0.44
28.105225,10.85,1.92,-0.8,0.02,0.3,0.23
28.178223,11.97,1.6,-5.17,0.23,-0.07,-0.06
28.25122,9.22,-0.99,-4.37,-0.15,0.26,-0.13
28.324219,9.4,-0.07,-5.01,-0.13,-0.13,0.2
28.397217,8.64,0.61,-3.99,-0.08,-0.18,-0.14
28.470215,7.51,0.18,-2.92,-0.46,0.1,0.17
28.543213,8.3,-0.42,-2.79,-0.62,-0.16,0.18
28.61621,9.32,-0.27,-2.46,-0.52,-0.13,0.06
28.689209,9.96,0.52,-2.15,-0.38,-0.03,-0.08
28.762207,10.38,-0.45,-1.66,-0.49,0.34,-0.12
28.835205,11.4,-0.84,-3.4,-0.28,0.39,-0.03
28.908203,10.68,0.55,-5.48,-0.2,0.14,0.18
28.981201,7.98,2.46,-4.99,0.55,-0.01,-0.36
29.0542,9.34,0.8,-3.58,0.15,-0.16,0.01
29.127197,6.96,0.05,-2.92,0.07,0.14,0.21
29.200195,8.28,1.43,-3.22,0.85,-0.21,-0.27
29.273193,8.85,1.57,-2.65,0.63,-0.13,-0.13
29.346191,9.38,0.48,-2.16,0.41,0,0.2
29.41919,9.93,0.81,-2.47,0.62,0,0.09
29.492188,11.92,1.31,-1.24,1.21,0.36,-0.41
29.565186,11.94,0.57,-6.73,0.94,-0.16,-0.39
29.638184,8.05,-1.41,-4.31,0.23,0.42,-0.17
29.711182,9.98,-0.29,-4.37,0.55,-0.16,-0.07
29.78418,7.81,0.27,-3.73,0.28,0.07,-0.21
29.857178,7.36,-0.78,-2.71,0.03,0.15,0.17
29.930176,8.7,-0.55,-3.02,-0.1,-0.17,0.06
30.003174,9.06,-0.46,-2.11,-0.08,0.06,-0.03
30.076172,9.74,-0.16,-1.56,0.1,0.04,-0.22
30.14917,10.18,-0.28,-1.33,0.1,0.21,-0.23
30.222168,10.94,-1.5,-0.67,0.09,0.68,-0.06
30.295166,12.13,-0.23,-7.13,0.18,-0.1,0.3
30.368164,9.87,0.7,-4.3,0.58,0.45,0.01
30.441162,9.38,0.61,-4.31,0.77,-0.05,-0.23
30.51416,6.71,-0.7,-2.65,0.6,0.26,0.14
30.587158,7.96,0.65,-3.19,1.21,-0.24,-0.18
30.660156,8.83,1.39,-2.47,1.14,-0.09,-0.27
30.733154,9.47,0.32,-1.31,0.85,-0.15,-0.04
30.806152,9.98,0.15,-1.94,0.74,-0.11,0.05
30.87915,10.58,0.58,-0.89,0.94,0.13,-0.1
30.952148,12.13,0.23,-6.28,1.12,-0.41,-0.41
31.025146,9.87,-1.56,-4.9,0.11,0.19,-0.11
31.098145,9.64,-1.13,-5.15,0.52,-0.16,0.25
31.171143,8,0.31,-4.33,0.84,-0.14,-0.47
31.24414,7.1,-0.78,-2.69,0.41,0.2,0.04
31.317139,8.59,-1.11,-3.04,0.13,-0.11,0.01
31.390137,9.53,-0.64,-2.56,0.13,0.02,-0.15
31.463135,9.47,-0.15,-2.29,-0.04,0.15,-0.14
31.536133,10.75,-0.41,-1.51,-0.22,0.26,-0.16
31.60913,10.92,-0.89,-0.61,0.19,0.85,-0.42
