NAME:,run_125_3_1.csv,,,,,
6.1400146,8.79,-4.39,-2.08,5.02,-3.31,-2.41
6.200012,4.51,0.24,-5.57,6.37,0.77,-3.1
6.26001,-3.45,-0.82,-1.26,5.12,4.34,-2.43
6.329956,2.08,5.14,-10.98,3.78,6.63,-1.95
6.3900146,14.08,6.59,-0.24,2.36,-3.66,6.53
6.450012,20.01,-0.16,1.92,-8.18,1.65,-0.05
6.51001,16.08,-9.34,4.51,-7.18,1.08,2.27
6.5700073,6.2,-5.69,2.75,0.78,2.06,0.64
6.630005,-0.04,-0.04,-2.9,3.85,2.08,0.83
6.700012,-5.26,1.73,-1.57,5.95,3.47,0.77
6.76001,4.31,5.41,-6.24,1.72,-1.41,4.27
6.8200073,20.01,12.43,-13.73,-1.33,-9.5,0.33
6.880005,9.89,-3.37,1.29,-8.89,1.07,-3.17
6.950012,20.01,-8.08,-5.41,-2.72,-2.31,-1.75
7.01001,7.57,-4.82,-0.43,1.71,-0.01,-0.73
7.0700073,5.65,-0.55,-1.65,3.72,-1.45,-2.41
7.130005,-3.65,1.22,-0.94,4.65,2.34,-0.69
7.1900024,0.16,3.57,-1.96,3.73,5.32,0
7.26001,18.63,10.87,13.26,3.42,-3.77,6.28
7.3200073,20.01,3.22,-0.86,-4.55,2.11,-0.03
7.380005,16.55,-2.51,2.08,-8.52,-0.9,-0.18
7.4400024,6.71,-6.2,0.67,-2.87,2.99,1.53
7.5,-3.96,-0.9,1.37,2.5,3.48,0.46
7.5599976,-5.41,2.55,-6.32,5.5,3.02,0.07
7.630005,-0.43,5.26,-2.94,1.07,-1.54,3.93
7.6900024,20.01,20.01,-17.89,-4.08,-12.89,1.05
7.75,9.85,-6.47,0.43,-8.78,5.31,-1.52
7.8099976,18.75,-17.46,13.73,-7.18,-6.34,-6.02
7.869995,8.9,-3.92,1.06,1.93,-0.66,-1.02
7.9400024,10.36,-2.9,3.06,1.08,-1.34,-2.36
8,-0.08,0.16,-1.65,0.81,2.03,-1.2
8.059998,-2.08,0.31,0.43,1.07,4.89,-0.16
8.119995,3.37,-0.35,-0.9,5.27,3.73,2.39
8.190002,20.01,7.81,-8.9,5.66,-15.28,8.45
8.25,12.24,-3.18,4.59,-7.05,4.81,-0.62
8.309998,14.36,-4.08,5.49,-7.76,-0.93,-1.28
8.369995,5.14,-4.75,2,-0.07,3.32,0.71
8.429993,-3.18,-0.24,0.67,3.25,3.61,1.37
8.48999,-5.41,2.71,-5.88,5.18,3.1,1.12
8.559998,4.28,6.63,-3.26,-0.24,-3.9,2.98
8.619995,20.01,13.57,-20.01,-4.77,-8.8,-1.61
8.679993,9.34,-7.57,-0.98,-11.06,3.84,-2.38
8.73999,18.83,-11.18,-5.49,-1.57,-2.17,-4.49
8.809998,8.47,-3.57,-2.08,4.55,-2.03,-1.13
8.869995,7.53,1.06,-1.41,4.21,-0.23,-3.43
8.929993,-4.28,-0.63,0.9,3.28,2.97,-2.13
8.98999,0.35,1.26,-7.18,2.16,5.26,-0.93
9.049988,8.67,9.61,14.67,2.12,2.14,4.07
9.119995,20.01,6.04,-5.45,-2.05,1.46,-0.22
9.179993,14.04,-2.43,-2.9,-10.13,-0.56,-1.65
9.23999,11.89,-14.83,-2.08,-5.89,2.74,2.58
9.299988,-2.2,-2.43,0.24,2.38,2.95,1.84
9.359985,-5.33,1.22,-3.69,7.47,3.55,2.04
9.429993,1.8,5.49,-3.02,1.35,-1.56,5.24
9.48999,20.01,6.43,-11.57,-2.63,-8.5,-1.02
9.549988,5.33,-4.94,4.71,-9.53,3.66,-3.82
9.609985,19.42,-20.01,20.01,-8.85,-5.92,-6.93
9.669983,8.83,-3.22,0.12,4.82,-0.96,0.27
9.73999,9.06,-0.94,0.51,3.27,-1.65,-2.39
9.799988,-2.2,0.55,0,1.66,1.63,-2.83
9.859985,-0.71,1.73,-4.16,0.28,4.33,-1.24
9.919983,10.63,4.47,8.79,3.25,3.34,3.02
9.97998,20.01,5.77,-20.01,5.3,-4.1,2.16
10.039978,13.49,-2.43,4.16,-7.37,2.05,-0.94
10.109985,14.08,-9.61,2,-3.74,0.87,1.86
10.169983,1.61,-0.9,-2.35,0.27,2.91,1.13
10.22998,-5.88,2.67,-1.45,4.59,5.86,1.57
10.289978,-6.28,3.26,-6.04,2.12,0.66,3.24
10.349976,20.01,-5.3,19.81,3.91,-14.05,5.62
10.419983,5.1,-2.79,6.47,-11.97,3.03,-2.49
10.47998,20.01,-15.93,-4.79,-6.8,-2.21,-3.64
10.539978,7.06,-3.06,-0.24,4.82,-1,-0.38
10.599976,10.12,-2.31,2.63,3.51,-3.35,-1.81
10.659973,0.2,0.2,-2.9,1.92,2.06,-2.34
10.72998,-3.14,-0.35,0.86,0.21,4.64,-2.06
10.789978,6.59,1.69,1.33,3.22,3.87,1.78
10.849976,20.01,5.02,-6.28,6.98,-12.27,7.61
10.909973,13.14,-2.63,4.59,-5.71,5.14,0.03
10.97998,13.57,-5.49,6.55,-6.22,-0.09,0.26
11.039978,4.82,-2.55,-0.2,-1.13,2.95,0.64
11.099976,-4.51,-1.8,1.8,3.33,4.9,1.35
11.159973,-7.69,1.14,-6.59,3.89,1.8,2.68
11.219971,19.61,4.71,-0.12,5.07,-8.16,8.23
11.279968,3.61,-3.53,6.71,-10.64,5.37,-1.21
11.349976,19.97,-20.01,20.01,-10.04,-1.68,-4.09
11.409973,8.75,-3.92,3.45,5.57,-1.33,-0.74
11.469971,13.38,-1.26,1.69,3.5,-3.19,-2.1
11.529968,1.77,1.02,-1.8,0.5,1.94,-2.4
11.599976,-4.71,1.33,1.49,-0.34,4,-2.1
11.659973,4.67,1.1,3.8,3.39,4.69,1.43
11.719971,20.01,8.08,3.73,6.76,-11.66,9.02
11.779968,13.61,-3.02,0.71,-9.57,4.06,-1.03
11.839966,11.18,-12.28,3.84,-8.57,1.25,1.3
11.899963,1.37,-4.35,-2.31,2.38,2.79,1.16
11.969971,-5.3,1.18,-1.1,8.14,4.38,2.36
12.029968,-6.55,3.73,-7.81,3.14,1.32,5.96
12.089966,20.01,1.18,19.93,-0.32,-17.02,4.03
12.149963,1.18,-4.79,7.85,-11.88,5.91,-1.77
12.209961,19.18,-20.01,0.78,-8.48,-3.19,-7.91
12.279968,9.85,-2.71,0.63,6.84,-1.79,-0.15
12.339966,12.83,1.49,-1.65,3.44,-2.16,-2.59
12.399963,1.84,1.45,0.39,0.58,1.41,-3.09
12.459961,-1.65,-1.26,0.31,0.16,4.18,-2.38
12.5199585,3.14,0.63,-0.31,1.05,4.46,-0.28
12.589966,20.01,12.83,-6.28,3.8,-8.67,7.46
12.649963,16.67,-0.59,1.33,-6.45,5.34,-0.76
12.709961,10.75,-3.92,2.39,-7.14,0.26,0.57
12.7699585,6.39,-5.77,1.8,-0.8,3.12,0.37
12.839966,-5.02,-0.16,1.26,3.95,4.86,2.32
12.899963,-8.32,3.41,-7.14,6.87,4.25,2.04
12.959961,8.12,10.36,5.3,1.03,-5.74,4.99
13.0199585,16.44,-9.57,5.18,-8.19,5.5,-0.54
13.079956,20.01,-15.42,-8.08,-10.39,-0.42,-3.44
13.140015,6.35,-6.2,4.35,3.74,0.67,-0.27
13.209961,7.57,-2.39,-2.35,3.78,-2.65,-1.66
13.2699585,5.73,0.43,-6.04,2.59,-0.05,-2.74
13.329956,-4.35,0.71,0.55,1.53,3.64,-1.68
13.390015,0.35,5.96,-10,1.92,5.2,-0.53
13.459961,14.98,11.77,20.01,4.18,-3.31,5.19
13.5199585,20.01,1.33,-1.8,-1.91,2.28,0.28
13.579956,14.51,-3.57,0,-10.96,-0.34,-0.32
13.640015,7.45,-6.2,2.43,-1.42,3.99,1.11
13.700012,-3.3,-0.67,-2.28,4.05,3.42,1.37
13.76001,-6.51,3.3,-6.32,6.9,3.36,0.78
13.829956,3.02,7.65,-6.47,-0.51,-2.94,4.69
13.890015,20.01,-6.32,-19.97,-6.09,-9.02,-1.15
13.950012,9.65,-14.04,-5.33,-11.13,3.67,-1.11
14.01001,16.99,-12.4,-6.16,1.65,-0.76,-2.68
14.079956,6.67,-3.3,-2.39,5.44,-2.24,-1.47
14.140015,10.08,1.18,-4.08,4.29,-1.71,-3.35
14.200012,-3.49,-0.82,0.43,2.84,2.21,-2.92
14.26001,0.63,3.33,-6.39,1.88,4.44,-2.62
14.320007,11.18,16.55,0.51,3.49,2.49,2.54
14.390015,20.01,12.24,-20.01,2.44,-0.05,0.71
14.450012,11.34,-1.26,4.55,-9.01,0.43,-0.59
14.51001,15.18,-9.96,1.96,-7.85,-1.52,2.16
14.570007,1.8,-2.67,-2.79,-1.49,3.81,1.67
14.630005,-6.04,1.45,-2.08,6.82,3.62,1.19
14.690002,-5.26,3.06,-3.96,5.83,2.65,4
14.76001,6.39,10.32,-2,1.58,-5.51,6.48
14.820007,11.14,-9.1,4.39,-6.78,3.84,-2.29
14.880005,20.01,-11.41,-12.59,-11.57,-0.49,-3.64
14.940002,14,-8.16,1.96,3.27,1.23,-0.33
15,8.04,-3.06,-2.28,3.46,-2.85,-1.73
15.070007,7.26,-0.51,-1.53,2.02,0.06,-2.98
15.130005,-2.16,0.59,-1.22,2.34,1.58,-2.32
15.190002,1.49,1.61,-7.61,2.18,3.71,-1.66
15.25,8.24,7.88,8.16,2.39,2.23,2.1
15.320007,20.01,13.1,-16.99,3.4,-1.2,0.04
15.380005,11.73,-1.18,5.96,-8.05,1.1,-0.56
15.440002,20.01,-9.53,2.94,-4.54,0.54,2.6
15.5,1.18,-1.37,-2.98,-0.51,3.4,1.84
15.559998,-5.18,1.37,0,3.19,4.42,1.69
15.619995,-5.84,2.24,-5.81,5.57,2.02,3.13
15.690002,12.63,4.24,13.14,1.23,-6.43,4.87
15.75,14.71,-7.22,0.63,-10.21,4.94,-0.49
15.809998,18.48,-12.2,-4.63,-11.03,0.29,-2.74
15.869995,9.38,-8.2,2.86,1.85,0.23,-0.82
15.940002,10.63,-4.55,-0.47,2.3,-2.49,-2.28
16,4.71,0.71,-1.37,3.19,0.91,-3.31
16.059998,-3.77,1.37,0.24,3.02,3.58,-2
16.119995,0.39,7.1,-10.79,2.21,4.65,-1.25
16.179993,18.75,11.85,7.37,3.7,-1.04,4.41
16.25,20.01,3.18,-0.71,-3.81,3.9,-1.07
16.309998,11.06,-0.82,-0.16,-8.5,-0.38,-0.61
16.369995,11.45,-9.65,0.12,-3.37,1.61,1.71
16.429993,-1.8,-1.49,-1.29,0.76,3.85,1.98
16.48999,-7.22,1.02,-5.84,5.51,4.34,0.22
16.559998,2.16,5.61,-3.06,1.86,-2.06,5.15
16.619995,20.01,9.45,-14.98,-3.79,-7.41,-0.98
16.679993,10.71,-5.1,-3.26,-11.36,1.28,-2.66
16.73999,16.83,-10.98,-4.24,0.02,1.02,-1.36
16.799988,5.77,-4.43,-2.31,3.47,-1.37,-1.23
16.859985,8.04,-1.49,-2.98,3.71,-2.34,-2.83
16.929993,-2.35,0.63,-0.24,4.88,1.99,-1.69
16.98999,-1.69,0.51,-3.33,4.53,4.42,-1.16
17.049988,12.08,12.32,4.51,2.68,-0.02,3.82
17.109985,20.01,7.96,-5.81,-1.51,1.42,-0.3
17.179993,13.1,-1.37,-3.14,-8.95,0.19,-0.52
17.23999,15.65,-15.3,-0.24,-4.74,0.73,2.53
17.299988,0.12,-2.51,-0.43,1.3,3.15,1.82
17.359985,-5.53,0.59,0.67,6.14,4.53,1.31
17.419983,-4.79,1.8,-6.04,3.68,0.97,4.33
17.47998,8.55,5.33,12.28,0.13,-6.39,3.48
17.549988,8.59,-4.39,6.04,-9.05,6.57,-0.21
17.609985,19.85,-12.32,-5.77,-10.88,2.83,-2.23
17.669983,9.65,-9.06,2.16,5.87,-1.11,-0.46
17.72998,9.22,-3.53,-0.78,4.03,-3.05,-2.21
17.789978,5.96,0.2,-1.96,2.31,0.24,-3.35
17.859985,-4.08,1.57,1.65,2.99,2.16,-2.16
17.919983,1.69,5.61,-4.51,3.13,4.11,-1.08
17.97998,20.01,9.02,11.22,3.27,-3.59,5.26
18.039978,16.95,4.9,-3.1,-3.86,5.49,-1.01
18.109985,13.45,-1.37,-2.35,-6.38,-0.39,-0.72
18.169983,18.28,-9.57,-0.08,-4.84,0.22,2.35
18.22998,0.2,-0.59,0.31,0.11,4.02,1.44
18.289978,-7.1,1.1,-2.24,4.15,5.06,0.82
18.349976,-3.14,2.08,-5.26,0.92,-0.19,4.03
18.409973,20.01,-0.35,-1.29,3.34,-7.88,4.57
18.47998,4.86,-5.3,5.3,-10.04,6.49,-0.83
18.539978,14.91,-8.51,4.98,-8.95,-0.49,-3.25
18.599976,14.63,-8.71,-0.94,4.09,-1.15,-0.63
18.659973,11.69,-3.96,-2.86,0.56,-1.09,-2.09
18.72998,7.18,-2.08,0.78,1.1,1,-2.9
18.789978,-3.37,0.67,-1.33,3.4,3.11,-1.61
18.849976,-0.55,0.67,-4.9,4.26,5.84,-0.66
18.909973,5.77,7.69,0.67,5.46,4.46,3.35
18.96997,20.01,18.95,-20.01,5.64,-10.38,10.24
19.029968,8.67,-3.33,3.77,-10.04,5.22,-2.02
19.099976,12.83,-8.59,4.67,-7.66,-2.35,-2.06
19.159973,11.89,-5.84,1.65,1.1,2.85,0.63
19.21997,-1.22,0.82,-1.45,3.84,2.92,2.32
19.279968,-4.75,2.98,-3.02,6.38,3.64,2.44
19.339966,-3.1,1.37,-2.12,-0.52,-1.94,3.27
19.409973,20.01,5.14,-8.75,0.71,-7.76,2.79
19.46997,1.37,-6.35,10.75,-8.65,8.42,-0.77
19.529968,16,-8.39,-2.51,-9.25,-0.68,-5.11
19.589966,13.14,-7.34,1.29,4.82,-0.79,-0.51
19.649963,12.47,-1.8,-1.26,2.65,-1.54,-1.93
19.71997,5.06,1.18,-2.47,2.03,0.88,-3.41
19.779968,-3.77,-0.24,4.2,0.34,3.87,-1.83
19.839966,-0.51,1.8,-3.1,0.62,4.66,-0.32
19.899963,7.92,9.92,11.69,3.41,1.48,3.39
19.96997,20.01,13.73,-20.01,4.47,-2.65,2.67
20.029968,8.47,-2.24,5.92,-9.26,3.8,-1.46
20.089966,19.97,-15.69,2.35,-5.5,0,1.81
20.149963,2.35,-1.41,-1.77,2.93,1.46,1.47
20.20996,-5.06,1.88,2.24,4.21,4.23,1.49
20.269958,-2.08,1.84,-8,3.39,1.55,3.14
20.339966,-0.47,2.82,-2.71,-2.26,-5.1,1.63
20.399963,20.01,15.06,-20.01,-3.52,-15.24,-0.74
20.45996,-6.98,-5.26,5.65,-9.14,7.38,-0.25
20.519958,7.49,-10.24,3.88,-0.64,-6.85,-10.16
20.589966,20.01,-1.65,-2.63,8.28,-2.08,-0.15
20.649963,6.35,2.39,2,2.96,0.9,-2.97
20.70996,-0.16,0.71,-2.51,1,0.83,-1.94
20.769958,-1.29,1.45,-0.27,0.35,2.93,-0.13
20.829956,4.82,-3.3,-3.61,2.71,3.6,2.18
20.890015,20.01,11.41,-17.1,5.95,-9.31,7.94
20.95996,7.34,-1.96,4.08,-6.83,4.9,-1.94
21.019958,20.01,-2.04,11.34,-7.61,-3.27,0.32
21.079956,6.83,-2.55,2.63,1.47,3.23,-0.41
21.140015,0.9,-1.18,0.16,0.47,0.7,0.03
21.20996,-2.28,0.39,1.37,1,1.71,0.43
21.269958,-0.71,0.31,-0.94,2.54,3.53,0.36
21.329956,3.53,8.24,-3.37,2.13,-0.62,1.63
21.390015,20.01,20.01,-7.88,1.84,-14.13,2.39
21.450012,5.26,-3.3,9.22,-8.1,4.8,-2.09
21.51001,13.42,-9.02,4.86,-7.17,-8.14,-3.78
21.579956,8.94,-5.02,4.28,0.94,0.41,-0.42
21.640015,5.65,-0.27,-0.2,3.49,-0.1,-1.54
21.700012,-1.14,1.73,-0.31,4.52,0.21,-1.48
21.76001,-0.43,2.12,-5.02,4.55,3.57,-0.75
21.829956,12.63,9.14,1.69,3.62,1.45,2.59
21.890015,19.97,4.47,-2.12,-4.26,2.72,-0.6
21.950012,15.42,-1.41,-2,-8.42,-1.44,-0.88
22.01001,14.08,-8.2,-2.28,-4.71,0.73,3.32
22.070007,-2.04,-1.65,0.98,0.65,4.6,1.79
22.130005,-7.22,2.16,-2.51,6.05,4.43,0.31
22.200012,-3.33,1.33,-4.94,1.47,-1.46,5.49
22.26001,20.01,-9.77,19.22,0.58,-15.7,4.87
22.320007,-0.04,-3.14,4.86,-9.6,6,-0.4
22.380005,15.89,-17.57,12.91,-8.8,-1.36,-4.64
22.450012,8.63,-5.1,2.35,4.98,-0.69,-0.36
22.51001,10.55,-1.92,-0.39,2.44,-2.43,-1.96
22.570007,2.94,-0.27,0.04,-0.04,1.77,-1.37
22.630005,-2.94,0.04,0.59,0.62,3.43,-1.13
22.690002,-0.43,3.22,-2.24,1.05,4.38,-0.74
22.75,20.01,3.45,20.01,5.64,1.52,2.62
22.820007,20.01,2.04,-8.83,-0.16,2.01,1.4
22.880005,10.75,-5.92,-2.08,-9.97,1.71,-0.11
22.940002,6.12,-7.37,2.79,0.2,4.12,0.83
23,-0.2,0.08,-2.2,3.54,2.17,0.72
23.070007,-4.28,2.9,-1.49,6.16,2.57,1.07
23.130005,4.59,11.81,1.84,9.02,-4.82,5.94
23.190002,9.57,-0.9,1.45,-12.86,0.13,-2.18
23.25,20.01,-15.61,13.26,-9.92,-5.02,-3.15
23.309998,7.34,-3.61,3.53,2,0.84,0.49
23.380005,9.92,-2.39,1.69,3.15,-3.46,-2.02
23.440002,3.53,0.78,-5.3,3,1.82,-2.71
23.5,-3.49,0.47,0.63,1.8,4.04,-1.91
23.559998,6.55,4.08,0.59,2.34,3.56,0.79
23.619995,20.01,15.53,-20.01,6.47,-10.1,5.52
23.679993,10.43,-1.26,4.12,-8.34,4.83,-0.58
23.75,11.1,-7.1,3.73,-8.04,-0.8,1
23.809998,4.43,-5.02,-0.98,0.03,3.52,0.84
23.869995,-5.06,1.06,0.67,6.63,3.35,2.07
23.929993,-1.22,3.41,-6.9,6.65,3.01,4.97
23.98999,20.01,4.16,19.97,2.59,-6.64,7.89
24.059998,7.69,-3.1,1.41,-10.98,3.74,-2.66
24.119995,16.44,-9.53,8.83,-9.58,-4.51,-5.4
24.179993,11.3,-7.88,2.59,0.45,1,0.19
24.23999,9.26,-4.82,0,0.34,-1.8,-2.1
24.309998,3.45,0.43,-0.9,3.45,0.94,-1.81
24.369995,-2.71,0.43,-1.1,5.49,2.97,-0.44
24.429993,1.1,5.22,-5.3,4.93,5.31,-0.57
24.48999,11.53,14.87,15.22,3.2,-1.52,4.74
24.549988,20.01,7.73,-8,-5.2,3.69,-1.25
24.609985,12.47,-1.57,-2.24,-8.92,1.26,-1.86
24.679993,18.87,-14.44,0.47,-6.71,-1.95,1.73
24.73999,0.67,-3.22,2.47,2.08,3.49,2.26
24.799988,-2.71,1.14,-2.2,4.69,4.17,2.59
24.859985,-7.1,2.79,-5.41,3.18,1.86,3.19
24.929993,20.01,5.77,-1.61,3.33,-8.77,3.87
24.98999,10.28,-4.79,1.41,-7.55,6.06,1.93
25.049988,15.26,-10.55,1.57,-9.33,2.57,-1.51
25.109985,8.94,-6,0.39,4.48,-1.6,-0.71
25.169983,11.34,-2.43,-0.31,3.01,-2.25,-1.27
25.23999,6.79,-0.9,-0.9,0.42,0.7,-1.04
25.299988,4.04,-1.53,0,-0.45,0.74,-0.89
25.359985,7.45,-2.82,-0.43,-2.25,-1.06,-0.56
