NAME:,run_123_4_1.csv,,,,,
3.0340,-0.98,8.32,14.75,-0.89,0.97,-0.74
3.1160,-20.01,0.82,12.40,0.59,0.84,-0.28
3.1980,-12.04,-1.69,1.22,0.85,0.01,1.22
3.2800,5.10,0.90,-4.24,0.51,0.24,0.40
3.3620,1.26,1.02,-0.24,-0.12,0.89,-1.00
3.4440,-20.01,-10.43,-4.51,-0.06,1.51,-0.32
3.5260,-14.71,1.84,3.45,-0.58,-1.28,-0.26
3.6080,-13.65,-2.98,4.94,0.57,-1.31,-0.44
3.6900,-1.10,-1.06,1.57,0.05,-0.08,0.47
3.7720,1.77,-0.27,1.41,-0.98,1.12,-0.30
3.8540,-19.97,0.39,4.55,-1.83,0.08,-1.10
3.9360,-20.01,-8.04,4.59,0.91,0.96,0.62
4.0180,-3.33,-3.22,-2.35,0.97,-0.71,0.47
4.1000,1.33,3.57,0.67,0.18,-0.11,-0.64
4.1820,-4.35,-0.04,2.82,0.01,0.39,-1.06
4.2640,-18.83,-6.12,7.37,0.10,-0.19,0.83
4.3460,-20.01,-1.49,6.32,0.43,-2.07,0.08
4.4280,-8.24,-1.80,3.02,0.29,-1.08,-0.07
4.5100,-0.16,-0.12,0.35,-0.19,-0.06,0.09
4.5920,-1.53,6.28,12.91,-1.48,1.02,-0.41
4.6740,-20.01,-0.39,12.20,0.82,0.67,-0.76
4.7560,-13.89,-0.27,4.90,0.48,0.21,1.53
4.8380,6.28,2.90,-4.75,0.65,0.16,0.20
4.9200,0.78,1.61,-0.43,-0.06,0.87,-1.07
5.0020,-20.01,-1.37,7.34,-0.57,0.94,-0.04
5.0840,-18.40,1.53,5.84,-0.57,-1.72,-0.43
5.1660,-13.85,-2.86,4.75,0.70,-1.56,-0.42
5.2480,-1.29,-1.73,0.59,0.08,-0.01,0.38
5.3300,0.78,0.86,0.86,-1.03,0.86,-0.06
5.4120,-19.50,0.78,3.88,-1.69,0.48,-0.70
5.4940,-20.01,-8.32,5.26,0.70,0.96,0.46
5.5760,-6.32,-2.20,-0.12,1.01,-0.40,0.76
5.6580,1.37,3.33,-0.20,0.25,-0.08,-0.47
5.7400,-0.08,-0.43,-0.47,0.05,0.87,-1.13
5.8220,-16.44,-4.43,6.00,0.14,-0.27,0.83
5.9040,-20.01,-0.94,6.35,0.06,-1.83,0.04
5.9860,-9.22,-1.61,4.67,0.30,-1.67,-0.16
6.0680,0.63,-1.53,0.71,0.16,-0.08,0.41
6.1500,0.86,0.31,6.35,-1.32,0.73,-0.47
6.2320,-20.01,2.12,16.75,0.64,-0.45,-0.50
6.3140,-16.40,-4.43,3.49,0.62,0.75,1.39
6.3960,0.39,-1.65,-2.86,1.11,-1.08,0.17
6.4780,-0.39,3.57,1.53,0.21,0.52,-0.61
6.5600,-12.40,4.63,20.01,-0.60,0.22,-0.78
6.6420,-15.02,-0.08,0.63,-0.28,-0.46,0.44
6.7240,-18.16,-4.47,4.59,0.34,-1.51,-0.25
6.8060,-3.37,0.08,1.49,-0.10,-0.37,0.35
6.8880,0.04,1.02,0.90,-0.89,0.49,-0.06
6.9700,-7.88,1.53,7.02,-2.36,1.09,-0.42
7.0520,-20.01,-7.22,5.33,0.70,1.41,0.13
7.1340,-11.34,-2.24,3.88,0.76,-0.21,0.81
7.2160,5.37,4.75,-2.71,0.48,0.09,-0.10
7.2980,-2.20,-1.49,-2.35,0.17,1.03,-1.07
7.3800,-20.01,0.27,-0.16,0.12,-0.96,0.76
7.4620,-20.01,0.98,6.86,-0.44,-2.16,-0.22
7.5440,-8.79,-2.16,4.16,0.54,-1.54,-0.44
7.6260,0.39,-2.90,1.10,0.28,-0.06,0.36
7.7080,1.45,1.73,8.43,-1.10,0.98,-0.52
7.7900,-20.01,2.24,19.53,0.41,-0.63,-0.42
7.8720,-17.77,-5.30,4.75,0.65,0.73,1.14
7.9540,0.78,-1.96,-2.82,0.99,-0.78,0.39
8.0360,0.12,4.04,1.49,0.34,0.28,-0.92
8.1180,-5.57,3.30,13.65,0.05,0.16,-1.06
8.2000,-12.43,-0.78,4.51,-0.47,-0.37,0.73
8.2820,-19.46,-3.69,5.81,0.59,-1.82,0.16
8.3640,-6.00,-0.04,1.33,-0.01,-0.63,0.14
8.4460,0.27,1.02,0.47,-0.71,0.22,-0.01
8.5280,-8.75,0.27,5.88,-2.96,1.46,0.15
8.6100,-19.89,-4.16,6.94,0.29,1.87,0.15
8.6920,-14.20,-4.20,6.51,0.75,0.09,1.20
8.7740,5.02,4.16,-3.80,0.40,0.00,0.33
8.8560,0.16,0.35,-0.71,0.01,0.85,-1.27
8.9380,-18.55,-1.73,0.00,-0.27,1.84,1.37
9.0200,-20.01,-0.51,6.47,-0.48,-1.90,-0.35
9.1020,-10.08,-3.53,3.53,0.54,-1.52,-0.47
9.1840,0.12,-2.59,1.84,0.37,-0.11,0.72
9.2660,1.41,1.22,7.37,-1.34,0.93,-0.42
9.3480,-20.01,1.10,16.95,0.58,-0.76,-0.55
9.4300,-17.22,-2.71,4.04,0.60,0.50,1.28
9.5120,-0.39,-2.00,-2.75,1.15,-0.78,0.36
9.5940,0.35,3.45,-0.90,0.05,0.69,-0.73
9.6760,-17.65,5.92,20.01,-0.64,0.15,-0.93
9.7580,-11.53,-1.10,4.24,-0.39,-0.28,0.36
9.8400,-17.77,-3.61,5.84,0.33,-1.41,-0.07
9.9220,-5.84,2.04,1.65,-0.11,-0.51,0.41
10.0040,-0.04,0.86,-0.24,-0.80,0.32,0.02
10.0860,-11.85,1.18,6.00,-1.99,1.54,-0.99
10.1680,-18.79,-6.47,4.00,0.84,1.81,0.29
10.2500,-11.02,-4.39,2.20,1.17,-0.16,0.68
10.3320,3.80,4.55,-2.79,0.13,0.26,-0.16
10.4140,-1.29,-0.47,1.10,0.03,0.92,-1.21
10.4960,-12.79,-3.45,13.85,0.25,-0.79,0.79
10.5780,-19.22,-1.26,5.02,-0.10,-1.75,0.03
10.6600,-8.67,-0.94,3.26,0.32,-1.80,-0.25
10.7420,0.55,-1.77,2.00,0.15,-0.12,0.39
10.8240,-2.82,4.98,12.24,-1.32,0.79,-0.50
10.9060,-20.01,0.43,15.89,0.51,-0.27,-0.24
10.9880,-17.57,-2.47,4.79,0.71,0.35,1.02
11.0700,3.18,-1.77,-4.59,1.19,-0.50,0.51
11.1520,-1.26,3.06,0.55,0.11,0.74,-0.99
11.2340,-20.01,-9.57,-3.18,-0.46,1.12,-0.33
11.3160,-14.59,1.53,4.59,-0.90,-1.29,-0.04
11.3980,-12.63,-3.92,3.18,0.22,-1.12,-0.46
11.4800,-3.80,-0.47,0.98,0.27,-0.20,0.55
11.5620,1.10,0.43,1.92,-1.06,0.77,-0.18
11.6440,-20.01,1.69,11.69,-1.43,0.60,-1.48
11.7260,-19.53,-6.32,3.80,0.92,0.42,0.44
11.8080,-3.53,-3.10,-2.31,1.41,-1.11,0.60
11.8900,-0.04,3.92,-0.63,0.28,0.15,-0.25
11.9720,-3.69,0.08,-1.22,-0.02,0.56,-1.18
12.0540,-11.69,-5.26,5.81,-0.32,0.37,0.89
12.1360,-20.01,-2.12,8.67,0.31,-2.16,0.27
12.2180,-8.63,0.51,3.10,-0.05,-1.45,-0.14
12.3000,0.08,0.86,0.94,0.17,0.13,0.24
12.3820,-5.61,5.26,8.47,-2.49,1.03,-0.06
12.4640,-20.01,0.86,13.06,0.46,1.43,-0.12
12.5460,-13.34,-2.28,3.41,0.81,0.56,1.00
12.6280,4.82,0.20,-5.41,0.71,-0.22,0.50
12.7100,-0.55,2.39,0.39,-0.05,0.76,-1.02
12.7920,-11.14,-5.22,2.12,-0.80,3.10,0.96
12.8740,-16.28,1.92,4.39,-0.84,-1.98,-0.50
12.9560,-12.59,-3.22,3.41,0.17,-1.27,-0.40
13.0380,-1.02,-1.49,2.28,0.29,-0.22,0.48
13.1200,1.49,1.10,-0.31,-0.88,1.01,-0.11
13.2020,-20.01,1.45,12.55,-1.18,0.19,-1.28
13.2840,-19.06,-7.81,4.71,1.01,0.45,0.39
13.3660,-9.22,-3.06,1.49,1.27,-0.61,0.68
13.4480,1.77,4.04,0.00,0.27,0.06,-0.24
13.5300,-0.78,-1.29,0.27,0.12,0.83,-0.95
13.6120,-17.18,0.59,4.04,0.08,-0.21,1.19
13.6940,-20.01,-1.33,6.79,0.08,-1.94,0.02
13.7760,-8.79,-3.02,3.33,0.36,-1.49,-0.41
13.8580,-0.75,-1.73,2.12,0.13,-0.11,0.39
13.9400,2.47,0.20,6.16,-1.09,1.10,-0.56
14.0220,-20.01,0.71,17.22,0.22,-0.68,-0.58
14.1040,-20.01,-7.18,4.00,0.73,0.39,1.16
14.1860,0.00,-2.35,-1.77,1.01,-0.68,0.41
14.2680,-0.16,4.16,1.14,0.09,0.21,-0.52
14.3500,-4.94,0.27,3.30,-0.00,-0.12,-0.98
14.4320,-13.45,-2.79,7.41,-0.23,-0.69,0.88
14.5140,-18.79,-2.86,5.30,0.40,-1.65,-0.05
14.5960,-9.02,1.61,2.00,0.15,-1.27,-0.13
14.6780,0.55,2.08,1.33,-0.44,0.13,0.23
14.7600,-4.04,9.10,10.67,-1.86,1.21,-0.36
14.8420,-20.01,2.00,11.10,0.29,0.75,-0.14
14.9240,-14.87,-1.02,4.28,0.61,-0.07,1.30
15.0060,3.84,0.43,-4.86,0.87,-0.24,0.45
15.0880,-0.55,1.73,-0.31,0.17,0.85,-1.18
15.1700,-20.01,-11.69,-5.30,-0.66,2.44,0.57
15.2520,-14.98,0.55,3.65,-0.24,-1.11,-0.36
15.3340,-15.42,-4.59,3.96,0.39,-0.90,-0.46
15.4160,-4.12,-1.06,1.14,0.18,-0.29,0.44
15.4980,1.73,0.55,-0.43,-0.72,0.52,-0.28
15.5800,-16.36,-1.73,3.61,-1.66,0.89,-1.29
15.6620,-18.40,-5.96,4.51,0.38,1.00,0.19
15.7440,-9.49,-3.57,1.22,0.96,-0.08,0.67
15.8260,3.65,5.37,-0.94,0.39,0.02,-0.00
15.9080,-0.51,1.06,-1.06,0.26,0.95,-1.06
15.9900,-12.51,-2.55,10.04,-0.17,-0.37,0.66
16.0720,-20.01,-1.84,7.61,0.05,-2.08,0.22
16.1540,-6.94,-0.39,2.79,0.13,-1.42,-0.22
16.2360,-0.82,-2.04,1.02,0.31,-0.11,0.30
16.3180,-3.02,5.69,10.59,-1.10,0.71,-0.64
16.4000,-20.01,1.33,17.77,0.29,-0.33,-0.32
16.4820,-17.02,-2.94,4.43,0.61,0.52,1.26
16.5640,2.86,-1.57,-4.71,1.07,-0.43,0.65
16.6460,-1.33,2.43,0.75,0.19,0.55,-1.16
16.7280,-20.01,-8.12,-3.65,-1.02,1.48,-0.38
16.8100,-16.48,-0.55,5.92,-0.52,-1.47,-0.33
16.8920,-13.65,-3.80,2.67,0.14,-1.03,-0.32
16.9740,-5.18,-0.94,1.29,0.07,-0.39,0.42
17.0560,1.29,1.18,-0.24,-1.14,0.86,-0.07
17.1380,-13.53,0.94,6.28,-2.41,1.51,-0.15
17.2200,-20.01,-5.02,6.67,0.86,0.91,-0.09
17.3020,-13.42,-4.63,6.12,1.30,-0.36,0.67
17.3840,4.28,4.35,-2.82,0.36,-0.28,0.20
17.4660,-1.02,-0.51,-0.75,-0.15,0.93,-0.99
17.5480,-14.59,0.43,12.16,0.03,-0.11,0.94
17.6300,-19.10,-2.28,4.75,-0.41,-1.54,-0.22
17.7120,-9.02,-1.22,3.30,0.17,-1.56,-0.43
17.7940,-0.59,-1.18,1.33,0.20,-0.21,0.43
17.8760,1.18,1.45,11.49,-1.30,0.81,-0.55
17.9580,-20.01,-0.20,17.93,0.59,-0.34,-0.53
18.0400,-15.93,-2.20,3.53,0.68,0.47,1.14
18.1220,2.16,-2.47,-4.35,0.81,0.09,0.44
18.2040,-0.55,3.33,0.98,0.11,0.48,-0.79
18.2860,-20.01,-5.92,-2.71,-0.20,0.08,-0.92
18.3680,-14.40,1.45,5.26,-0.41,-1.75,-0.34
18.4500,-16.51,-5.96,1.84,0.48,-0.67,-0.14
18.5320,-4.86,-0.55,1.37,0.19,-0.57,0.31
18.6140,1.80,0.94,-0.08,-0.69,0.42,-0.06
18.6960,-13.42,0.86,2.12,-2.28,1.42,-0.43
18.7780,-20.01,-7.73,5.37,0.54,0.89,0.21
18.8600,-16.24,-4.00,7.30,0.78,-0.08,1.14
18.9420,3.84,3.41,-2.20,0.46,-0.26,0.36
19.0240,0.00,-0.51,-1.02,-0.10,0.70,-0.85
19.1060,-7.22,-4.39,9.38,-1.26,3.27,1.83
19.1880,-19.97,0.90,5.30,-0.24,-1.78,-0.51
19.2700,-10.16,-4.90,2.71,0.47,-1.28,-0.60
19.3520,-1.57,-1.29,2.12,0.23,-0.10,0.51
19.4340,0.82,0.47,1.26,-1.04,0.92,-0.33
19.5160,-20.01,4.43,11.18,-1.39,-0.22,-1.20
19.5980,-19.97,-7.41,5.26,0.89,0.45,0.53
19.6800,-4.35,-2.94,-0.39,1.16,-0.10,0.20
19.7620,3.02,1.88,-1.77,0.35,0.03,0.14
19.8440,0.59,-0.67,1.10,-0.45,0.70,-1.04
19.9260,-18.63,1.06,4.20,-0.47,3.40,1.56
20.0080,-13.61,3.45,6.04,0.02,-1.34,-0.20
20.0900,-11.92,-2.79,2.20,0.93,-0.43,-0.38
20.1720,-11.02,-1.22,2.20,0.03,-1.57,-0.12
20.2540,-4.75,1.41,1.57,1.03,-0.23,-0.03
20.3360,-0.24,3.49,9.26,0.70,0.96,-0.43
20.4180,-20.01,3.14,14.00,-0.08,0.04,-0.88
20.5000,-15.38,-0.63,7.81,-0.42,-0.51,0.80
20.5820,-5.33,1.53,1.49,0.41,0.25,0.52
20.6640,-3.88,0.31,1.14,0.41,-0.43,0.16
20.7460,-8.79,-0.20,4.35,-0.33,-0.58,0.27
20.8280,-11.22,-0.71,4.82,-0.72,-0.08,0.06
20.9100,-9.14,-0.75,3.30,-1.19,0.05,0.50
20.9920,-6.71,-0.75,2.82,-1.38,-0.35,0.49
21.0740,-9.45,0.24,6.16,-1.25,-0.74,0.15
21.1560,-9.53,-1.26,5.81,-0.91,-0.52,0.54
21.2380,-8.63,-1.02,5.73,-0.99,-0.46,0.53
21.3200,-8.39,-0.98,5.49,-0.89,-0.34,0.57
21.4020,-8.39,-0.90,5.45,-0.80,-0.16,0.45
21.4840,-8.04,-1.22,4.67,-0.73,0.07,0.31
21.5660,-9.57,-1.10,6.08,-0.84,0.08,0.41
21.6480,-8.67,-0.51,5.06,-0.53,0.23,0.33
21.7300,-8.94,-1.53,4.98,-0.38,0.04,0.15
21.8120,-8.90,-0.90,4.55,-0.41,0.14,0.23
21.8940,-9.06,-0.59,4.71,-0.35,0.10,0.21
21.9760,-9.30,-0.86,4.31,-0.13,0.05,0.14
