"Name:","walk_127_2_1"
"EXPERIMENT TIME:","15/03/2024 20:23"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","84"

"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"8.528","0.63","1.14","-10.55","0.18","0.61","-0.33"
"8.578","1.02","2.0","-9.77","-0.35","0.53","0.1"
"8.628","0.43","2.59","-11.45","-0.18","0.6","0.16"
"8.678","0.47","2.28","-10.28","-0.06","0.36","0.07"
"8.728","0.55","2.35","-11.1","0.1","0.4","0.35"
"8.778","0.0","2.0","-10.36","0.05","0.21","0.25"
"8.828","-0.04","2.63","-10.94","-0.23","0.07","0.69"
"8.878","-0.43","3.18","-11.14","-0.28","-0.23","0.54"
"8.928","0.12","0.98","-13.57","-0.09","-0.25","0.31"
"8.978","1.84","4.31","-13.93","-0.78","-0.49","0.87"
"9.028","4.75","7.61","-12.75","-0.44","-0.25","0.28"
"9.078","6.28","3.02","-9.1","0.53","-0.57","-1.93"
"9.128","1.8","-5.06","-10.4","1.16","-0.06","-1.74"
"9.178","0.67","-0.16","-10.83","-0.26","-0.28","0.65"
"9.228","0.35","3.1","-9.06","-0.52","-0.37","0.75"
"9.278","0.55","1.96","-9.22","0.01","-0.31","0.15"
"9.328","0.31","0.04","-9.92","0.12","-0.12","-0.03"
"9.378","0.12","1.26","-10.0","-0.21","-0.05","0.33"
"9.428","-0.78","1.57","-9.89","-0.32","-0.01","0.28"
"9.478","-1.45","1.1","-10.16","-0.24","-0.04","0.21"
"9.528","-1.45","1.41","-9.96","-0.32","-0.04","0.2"
"9.578","-0.71","2.39","-11.26","-0.02","0.21","-0.14"
"9.628","-0.47","1.57","-15.06","0.46","-0.1","-0.45"
"9.678","-0.71","-0.51","-13.1","0.36","-0.86","-0.49"
"9.728","2.59","3.45","-12.43","-0.68","-0.4","0.68"
"9.778","3.37","4.12","-11.85","0.77","-0.52","-0.26"
"9.828","2.16","0.27","-6.04","0.2","-0.5","-0.13"
"9.878","0.67","0.63","-10.67","0.25","0.46","1.03"
"9.928","1.77","3.49","-10.36","-0.17","0.19","1.19"
"9.978","1.65","2.39","-9.85","0.17","0.19","0.94"
"10.028","1.26","0.71","-10.63","0.13","0.19","1.23"
"10.078","0.9","1.65","-11.41","-0.19","0.03","1.92"
"10.128","1.02","2.75","-10.63","-0.34","-0.15","2.26"
"10.178","1.02","3.3","-11.18","0.0","-0.13","2.09"
"10.228","1.06","2.55","-10.43","-0.01","-0.19","1.95"
"10.278","1.29","3.37","-10.59","-0.08","-0.16","2.25"
"10.328","0.43","4.28","-11.1","-0.36","-0.31","2.38"
"10.378","0.16","4.9","-11.69","-0.87","-0.74","2.65"
"10.428","1.53","0.71","-8.98","0.69","-0.74","1.4"
"10.478","2.9","-0.12","-12.0","0.54","0.22","2.13"
"10.528","3.26","0.35","-12.36","-0.14","-0.11","2.3"
"10.678","0.94","2.04","-9.73","-0.05","-0.44","2.53"
"10.728","1.06","0.55","-9.69","0.27","-0.3","2.24"
"10.778","1.14","1.33","-10.67","-0.04","-0.17","2.42"
"10.828","0.27","1.49","-10.55","-0.22","-0.22","2.14"
"10.878","-0.16","1.06","-10.47","-0.13","-0.17","1.88"
"10.928","-0.43","0.63","-10.67","-0.16","-0.18","1.77"
"10.978","-1.14","-0.08","-10.36","-0.11","-0.22","1.52"
"11.028","-1.06","0.75","-10.51","-0.05","-0.11","1.35"
"11.078","-0.86","0.55","-10.4","-0.11","-0.12","0.6"
"11.128","0.35","0.24","-10.0","0.08","0.06","0.34"
"12.478","-0.82","0.08","-8.12","-0.05","0.18","-0.18"
"14.483","0.04","1.96","-10.94","-0.49","0.39","0.82"
"14.533","-0.35","2.94","-10.75","-0.35","0.26","0.81"
"14.583","-0.78","2.75","-10.4","-0.14","0.18","0.61"
"14.633","-0.2","3.18","-10.2","0.16","0.16","0.38"
"14.683","0.0","2.08","-10.4","0.11","0.09","0.24"
"14.733","0.12","2.71","-12.28","0.1","0.08","0.4"
"14.783","0.0","0.0","-12.04","0.38","-0.27","0.09"
"14.833","1.26","4.24","-14.63","-0.68","-0.37","1.09"
"14.883","3.57","7.88","-11.18","-0.68","-0.37","0.22"
"14.933","4.28","0.63","-9.3","1.04","-0.07","-1.87"
"14.983","0.59","-3.49","-13.61","0.4","-0.19","-0.41"
"15.033","0.2","1.77","-9.85","-0.96","-0.61","0.52"
"15.083","-0.75","3.18","-9.49","-0.29","-0.48","0.08"
"15.133","-0.47","1.45","-8.36","0.11","-0.38","-0.51"
"15.183","-0.35","0.78","-8.94","0.1","0.07","-0.55"
"15.233","-0.12","1.29","-8.98","-0.02","0.21","-0.47"
"15.283","-0.67","0.63","-9.02","0.3","0.38","-0.7"
"15.333","-0.59","0.67","-10.51","0.17","0.64","-0.74"
"15.383","-0.75","0.24","-13.53","0.15","0.52","-0.8"
"15.433","-1.41","-2.2","-13.96","0.28","-0.15","-0.58"
"15.483","0.59","2.94","-14.36","-0.36","-0.52","-0.1"
"15.533","4.79","5.81","-10.4","-1.55","-0.25","-0.04"
"15.583","2.55","1.49","-10.08","1.23","-0.03","-0.92"
"15.633","0.47","-0.04","-8.71","-0.01","0.22","-0.03"
"15.683","0.35","3.49","-10.55","-0.77","0.57","0.56"
"15.733","0.75","3.14","-8.08","-0.51","0.49","-0.09"
"15.783","0.98","2.12","-9.53","0.14","0.8","-0.16"
"15.833","1.45","2.16","-10.24","-0.06","0.66","0.07"
"15.883","0.63","1.88","-11.26","-0.19","0.54","0.32"
"15.933","0.24","2.47","-10.55","-0.35","0.18","0.59"
"15.983","-0.24","2.24","-11.22","-0.18","0.12","0.67"
"16.033","0.0","2.94","-10.28","-0.3","-0.16","0.83"
"16.083","-0.16","3.02","-11.41","-0.18","-0.13","0.77"
"16.133","0.71","3.96","-10.67","-0.39","-0.48","0.72"
"16.183","1.84","1.65","-13.65","0.57","-0.12","0.05"
"16.233","3.14","3.73","-12.91","-0.53","-0.11","0.5"
"16.283","5.57","3.3","-12.12","0.52","0.04","-0.59"
"16.333","0.71","-2.63","-13.22","0.69","-0.28","-0.57"
"16.383","-0.08","1.49","-8.32","-0.79","-0.64","0.64"
"16.433","-0.51","2.59","-8.71","-0.15","-0.39","0.37"
"16.483","-0.12","1.22","-9.57","0.06","-0.31","-0.05"
"16.533","0.0","0.86","-10.2","0.09","-0.16","-0.06"
"16.583","0.39","2.08","-8.83","-0.16","-0.13","-0.06"
"16.633","0.0","1.26","-9.34","-0.01","0.15","-0.47"
"16.683","-0.63","0.39","-11.1","-0.07","0.34","-0.49"
"16.733","-0.82","0.82","-11.18","-0.25","0.09","-0.31"
"16.783","-1.14","1.45","-12.2","-0.33","0.06","-0.25"
"16.833","-0.43","1.02","-13.69","-0.11","-0.35","-0.51"
"16.883","1.65","2.94","-14.32","-0.89","-0.47","-0.03"
"17.083","2.63","4.16","-12.79","-0.2","0.87","1.2"
"17.133","1.29","1.53","-9.45","-0.17","0.15","0.57"
"17.183","1.14","2.12","-9.65","-0.14","0.14","1.09"
"17.233","0.75","1.69","-10.4","-0.26","0.12","1.39"
"17.283","1.1","3.02","-10.51","-0.25","0.02","1.56"
"17.333","0.9","2.63","-10.43","-0.21","0.07","1.41"
"17.383","0.71","3.02","-10.83","-0.11","0.08","1.45"
"17.433","0.12","2.63","-10.0","-0.25","0.01","1.31"
"17.483","0.12","3.49","-10.71","-0.03","0.12","1.29"
"17.533","0.43","2.59","-10.43","-0.08","-0.04","1.0"
"17.683","2.98","5.41","-11.38","-0.74","-0.52","1.24"
"17.733","4.51","2.43","-10.32","0.65","0.06","-0.36"
"17.783","2.0","-2.28","-14.04","1.08","-0.19","-0.29"
"17.833","0.82","0.2","-8.9","-0.67","-0.76","0.89"
"17.883","0.2","2.39","-8.36","-0.17","-0.36","0.82"
"17.933","0.35","1.49","-9.14","0.02","-0.24","0.31"
"17.983","-0.08","-0.04","-10.67","0.16","-0.08","0.18"
"18.033","-0.08","0.59","-10.51","-0.29","-0.11","0.49"
"18.083","-0.78","1.14","-9.38","-0.24","-0.03","0.26"
"18.133","-1.18","0.59","-9.06","0.05","0.16","-0.05"
"18.183","-0.86","0.2","-10.36","0.21","0.5","-0.2"
"18.233","0.82","1.37","-12.12","-0.12","0.41","-0.39"
"18.283","1.1","-3.1","-15.22","0.34","0.29","-0.78"
"18.333","1.88","0.94","-15.53","-0.55","-0.44","0.33"
"18.383","4.63","5.96","-8.36","-0.34","-0.41","0.49"
"18.433","3.18","2.0","-8.71","1.18","-0.02","-0.58"
"18.483","2.08","0.08","-10.51","0.38","0.37","-0.1"
"18.533","2.16","2.51","-11.26","-0.46","0.35","0.79"
"18.583","1.49","1.96","-9.3","-0.08","0.23","0.45"
"18.633","1.33","2.0","-9.45","0.01","0.22","0.56"
"18.683","0.71","0.86","-10.0","-0.3","0.29","0.58"
"18.733","0.43","1.69","-10.51","-0.49","-0.03","0.95"
"18.783","-0.12","2.0","-10.9","-0.33","0.11","0.87"
"18.833","-0.35","2.24","-11.34","-0.05","0.03","0.67"
"18.883","-0.08","2.63","-9.69","-0.09","-0.08","0.55"
"18.933","0.63","0.94","-9.45","0.51","0.33","0.1"
"18.983","0.27","0.0","-13.65","0.54","0.15","0.47"
"19.033","0.63","3.26","-14.83","-0.39","-0.01","0.88"
"19.083","4.0","9.61","-11.96","-0.7","-0.6","0.32"
"19.133","5.53","-0.08","-7.49","0.79","-0.35","-2.55"
"19.183","1.29","-3.84","-14.32","0.9","-0.04","-1.24"
"19.233","1.26","2.47","-10.4","-1.02","-0.57","0.19"
"19.283","0.04","2.94","-9.77","-0.26","-0.51","-0.58"
"19.333","0.24","2.04","-8.47","0.03","-0.51","-1.04"
"19.383","0.31","1.02","-8.63","0.2","-0.19","-1.23"
"19.433","0.75","1.45","-10.04","0.09","0.09","-1.14"
"19.483","0.51","1.1","-9.89","-0.09","0.11","-1.18"
"19.533","-0.08","1.41","-10.2","-0.12","0.27","-1.08"
"19.983","0.9","2.63","-12.2","-0.04","0.62","-0.32"
"22.94","0.2","1.8","-11.53","-0.6","-0.09","1.7"
"22.99","0.78","3.14","-9.96","-0.36","-0.16","1.72"
"23.04","0.94","1.84","-11.57","0.28","-0.01","1.52"
"23.09","1.06","0.86","-10.36","0.06","-0.19","1.8"
"23.14","1.1","2.75","-10.67","-0.06","-0.08","2.29"
"23.19","0.16","3.3","-10.75","-0.31","-0.24","2.33"
"23.24","-0.59","4.28","-11.34","-0.51","-0.44","2.7"
"23.29","0.24","4.47","-9.45","-0.6","-0.92","2.23"
"23.34","1.77","-0.51","-9.06","0.22","-0.29","1.65"
"23.39","3.92","0.27","-13.18","0.65","0.23","2.35"
"23.44","2.55","0.86","-14.59","-0.6","-0.12","2.69"
"23.49","0.51","1.88","-13.77","-0.42","-0.52","2.88"
"23.54","0.0","3.57","-9.61","-0.48","-0.83","2.65"
"23.59","0.08","2.24","-8.08","0.31","-0.61","2.06"
"23.64","-0.27","0.04","-10.43","0.66","-0.2","1.85"
"23.69","-0.12","0.71","-11.1","-0.06","-0.3","2.14"
"23.74","-0.04","2.43","-10.59","-0.2","-0.3","2.03"
"23.79","-0.43","1.26","-9.1","-0.08","-0.28","1.35"
"23.84","-1.33","-0.67","-10.36","0.14","-0.08","1.09"
"23.89","-1.33","-0.55","-10.4","0.03","-0.13","1.17"
"23.94","-1.18","0.0","-11.06","0.05","-0.08","1.15"
"23.99","-1.41","-1.14","-12.4","0.06","-0.17","1.01"
"24.04","-0.35","-0.39","-12.51","0.23","-0.5","0.87"
"24.09","0.59","0.2","-12.71","-0.07","-0.42","0.82"
"24.14","2.39","3.33","-10.75","0.16","-0.74","1.22"
"24.19","1.73","1.88","-7.85","0.2","-0.44","1.03"
"24.24","0.67","1.1","-12.36","0.02","0.29","1.49"
"24.29","0.24","3.65","-12.2","-0.46","-0.04","1.75"
"24.34","-0.31","2.86","-9.02","-0.34","0.22","1.46"
"24.39","0.0","2.12","-8.79","-0.19","0.13","0.99"
"24.44","-0.55","0.31","-10.4","-0.02","0.35","1.18"
"24.49","-0.9","2.28","-11.96","-0.53","0.19","1.68"
"24.54","-1.33","3.33","-11.26","-0.32","0.06","1.34"
"24.59","-0.63","2.43","-10.24","0.19","0.13","0.75"
"24.74","-0.94","2.82","-11.53","-0.33","0.02","0.72"
"24.79","-1.41","2.04","-12.4","-0.45","-0.19","0.67"
"24.84","-1.8","1.26","-13.02","-0.11","-0.35","0.64"
"24.89","0.2","5.26","-12.79","-0.77","-0.48","1.24"
"24.94","2.31","5.26","-10.63","-0.2","-0.59","0.17"
"24.99","4.35","-1.06","-11.49","0.96","0.01","-1.15"
"25.04","1.53","-2.79","-15.02","0.67","-0.21","-0.51"
"25.09","-0.16","0.55","-9.49","-0.53","-0.54","0.38"
"25.14","-0.78","2.39","-9.22","-0.01","-0.25","0.24"
"25.19","-1.02","0.71","-8.51","0.09","-0.21","-0.2"
"25.24","-1.1","0.24","-8.94","-0.08","0.08","-0.11"
"25.29","-1.1","1.14","-10.32","-0.16","0.24","0.06"
"25.34","-1.53","1.14","-9.61","-0.28","0.24","-0.07"
"25.39","-1.88","1.18","-9.81","-0.1","0.51","-0.24"
"25.44","-0.98","1.61","-10.9","-0.1","0.48","-0.45"
"25.49","-1.06","0.35","-12.98","0.07","0.3","-0.73"
"25.54","-1.53","-2.16","-14.04","0.51","-0.29","-0.72"
"25.59","-0.04","2.67","-12.43","-0.92","-0.56","0.03"
"25.64","4.12","6.32","-12.32","-1.18","0.11","0.46"
"25.69","2.43","3.53","-9.38","1.01","-0.24","-1.08"
"25.74","-0.63","-1.22","-9.92","0.43","0.42","-0.44"
"25.79","0.08","3.14","-10.98","-0.35","0.18","0.56"
"25.84","-0.39","2.24","-8.24","0.02","-0.19","-0.09"
"25.89","0.24","2.28","-9.02","0.15","0.08","-0.11"
"25.94","-0.55","0.86","-9.61","0.18","0.3","-0.07"
"25.99","-0.47","2.24","-11.57","0.05","0.51","0.26"
"26.04","-1.33","1.22","-10.08","0.1","0.39","0.23"
"26.09","-0.94","1.92","-11.69","0.32","0.26","0.41"
"26.14","-1.29","1.33","-9.96","-0.03","0.04","0.44"
"26.19","-0.82","3.49","-11.38","-0.06","0.03","0.57"
"26.24","-0.67","1.84","-11.41","0.14","-0.19","0.04"
"26.29","-1.8","-0.71","-16.08","0.6","-0.4","0.33"
"26.34","0.82","4.12","-12.04","-0.68","-0.61","0.59"
"26.39","3.18","3.61","-11.41","0.03","-0.46","-0.3"
"26.44","0.86","-4.08","-14.63","1.26","-0.05","-0.9"
"26.49","0.31","0.63","-9.61","-0.36","-0.49","0.22"
"26.54","-1.26","0.78","-8.67","-0.24","-0.23","0.25"
"26.59","-1.45","-0.16","-9.3","0.07","-0.13","0.07"
"26.64","-1.41","-0.27","-9.65","0.0","-0.11","0.14"
"26.69","-1.41","0.43","-9.3","-0.24","0.09","0.23"
"26.74","-1.49","0.51","-9.14","0.04","0.16","-0.12"
"26.79","-1.69","-1.06","-9.92","-0.08","0.4","-0.22"
"26.84","-1.77","-0.31","-12.36","-0.14","0.35","-0.06"
"26.89","-2.51","-0.24","-10.94","-0.28","0.02","-0.16"
"26.94","-2.12","-0.82","-12.91","0.09","0.04","-0.41"
"26.99","0.12","0.9","-15.61","-0.35","-0.3","0.18"
"27.04","3.57","4.39","-11.3","-0.02","-0.3","-0.08"
"27.09","1.1","0.43","-7.3","-0.09","0.05","-0.28"
"27.14","-0.16","0.71","-12.32","0.31","0.6","0.49"
"27.19","0.35","2.39","-10.59","-0.13","0.21","0.34"
"27.24","0.55","0.86","-8.59","0.15","0.28","0.14"
"27.29","0.12","0.39","-9.96","-0.04","0.39","0.51"
"27.34","-0.04","1.29","-10.16","-0.18","0.39","0.81"
"27.39","-0.51","1.06","-11.02","-0.06","0.35","0.85"
"27.44","-0.31","0.82","-11.22","0.06","0.27","0.9"
"27.49","-0.2","1.29","-10.55","-0.04","0.2","1.02"
"27.54","-0.39","1.92","-10.36","-0.18","0.21","1.07"
"27.59","-0.2","1.84","-10.98","-0.06","0.24","0.93"
"27.64","-0.27","0.63","-11.77","-0.18","0.01","1.08"
"27.69","0.08","0.82","-14.44","-0.19","-0.08","1.3"
"27.74","2.24","3.49","-12.63","-0.49","-0.2","1.22"
"27.79","4.04","0.51","-10.47","0.39","-0.05","0.12"
"27.84","0.98","-3.33","-13.57","0.83","0.07","0.01"
"27.89","0.78","0.86","-9.85","-0.48","-0.28","1.14"
"27.94","-0.16","1.53","-10.08","0.05","-0.2","0.71"
"27.99","-0.47","-0.12","-9.1","0.2","-0.21","0.4"
"28.04","-0.2","-0.24","-8.94","0.12","-0.13","0.38"
"28.09","-0.08","-0.71","-10.04","0.06","0.15","0.37"
"29.441","0.31","1.14","-8.87","0.31","0.01","-1.33"
"29.891","2.94","3.73","-12.12","-0.87","-0.36","0.33"
"31.415","0.16","-1.49","-9.06","0.25","0.57","-0.16"
"31.465","1.18","3.37","-12.36","-0.4","0.52","0.49"
"31.515","1.14","1.49","-8.08","-0.05","0.26","-0.06"
"31.565","0.98","0.27","-9.49","0.06","0.51","0.05"
"31.615","0.94","1.41","-9.96","-0.36","0.41","0.53"
"31.665","-0.08","1.41","-11.02","-0.33","0.41","0.61"
"31.715","-0.31","1.33","-10.83","-0.13","0.2","0.56"
"31.765","0.0","1.53","-10.9","0.09","0.15","0.58"
"31.815","0.82","2.55","-9.45","-0.08","0.11","0.57"
"31.865","0.04","1.49","-12.55","-0.04","0.33","0.52"
"31.915","-0.55","0.0","-14.79","-0.27","-0.05","0.52"
"31.965","1.53","3.69","-12.79","-1.09","-0.41","0.96"
"32.015","5.73","6.94","-12.47","-0.02","-0.28","-0.05"
"32.065","3.77","-5.45","-12.08","1.75","-0.1","-1.99"
"32.115","1.8","-1.14","-12.16","-0.21","-0.36","0.39"
"32.165","0.67","2.2","-8.55","-0.91","-0.58","0.66"
"32.215","0.0","1.88","-9.02","-0.09","-0.35","0.15"
"32.265","-0.16","0.16","-8.63","0.13","-0.25","-0.13"
"32.315","-0.31","0.0","-9.45","-0.11","0.04","0.02"
"32.365","-0.51","0.94","-10.08","-0.07","0.14","-0.14"
"32.415","-0.82","0.63","-9.85","0.24","0.14","-0.49"
"32.565","0.27","-1.65","-13.26","-0.05","0.05","-0.61"
"32.615","-0.08","-1.14","-17.46","0.48","-0.46","-0.14"
"32.665","4.0","5.45","-11.92","-1.89","-0.4","0.82"
"32.715","1.53","2.51","-10.94","0.87","-0.25","-0.58"
"32.765","0.82","1.92","-7.81","0.13","-0.08","0.17"
"32.815","2.04","5.33","-11.57","-0.15","0.77","0.5"
"32.865","1.33","0.94","-7.88","0.23","0.31","-0.5"
"33.065","-0.94","1.84","-11.69","-0.01","0.15","0.3"
"33.115","-0.59","2.28","-10.36","0.2","0.05","0.21"
"33.165","-0.04","1.8","-9.65","0.33","0.12","0.03"
"33.215","0.16","1.1","-10.16","0.33","0.28","0.11"
"33.265","-0.12","0.86","-11.65","0.14","0.18","0.23"
"33.315","0.39","3.14","-14.12","-0.5","-0.17","0.9"
"33.365","1.49","6.98","-14.24","-0.47","-0.34","0.4"
"33.415","5.73","4.0","-9.77","0.47","-0.73","-1.38"
"33.465","2.31","-5.65","-14.59","1.35","0.07","-1.41"
"33.515","1.49","1.33","-11.92","-0.87","-0.56","0.52"
"33.565","-0.27","2.98","-9.06","-0.38","-0.56","-0.01"
"33.615","-0.9","1.06","-7.73","0.05","-0.47","-0.56"
"33.665","-0.47","0.04","-7.69","0.23","-0.26","-0.66"
"33.715","0.27","1.06","-8.43","-0.12","0.07","-0.43"
"33.765","-0.35","0.78","-10.55","-0.04","0.37","-0.64"
"33.815","-1.18","1.22","-9.85","-0.39","0.28","-0.55"
"33.865","-1.18","1.61","-10.04","-0.12","0.43","-0.78"
"33.915","-1.33","0.0","-11.69","0.09","0.47","-0.93"
"33.965","-0.98","0.82","-13.06","-0.3","0.32","-0.66"
"34.015","-2.2","-2.43","-17.42","0.64","0.16","-1.15"
"34.065","4.24","6.43","-12.32","-2.07","-0.54","0.63"
"34.115","3.53","4.86","-10.75","0.3","-0.31","-0.86"
"34.165","1.29","0.94","-7.57","-0.13","-0.6","-0.75"
"34.215","2.0","3.69","-8.79","-0.33","0.81","-0.01"
"34.265","1.1","2.04","-10.12","0.06","0.54","-0.81"
"34.315","0.08","1.02","-9.49","-0.01","0.37","-0.46"
"34.365","-0.31","1.73","-9.14","-0.06","0.2","-0.16"
"34.415","-0.12","2.35","-11.18","0.24","0.43","0.24"
"34.465","0.39","3.06","-11.49","0.65","0.19","0.08"
"34.515","-0.2","1.14","-10.67","0.46","0.25","0.13"
"34.565","-0.43","1.61","-10.9","0.21","0.02","0.49"
"34.615","-0.9","1.73","-10.4","0.02","-0.12","0.71"
"34.665","-0.82","2.75","-10.75","-0.28","-0.22","1.04"
"34.715","-0.39","1.45","-10.55","-0.27","-0.43","0.79"
"34.765","0.67","0.47","-16.91","-0.04","0.11","1.43"
