NAME:,walk_124_5_2,,,,,
8.470093,-0.27,8.71,0.98,-0.35,-1.27,-0.2
8.570068,-1.22,7.96,1.26,0.18,-0.57,-0.01
8.869995,2.08,9.26,-1.73,0.07,-0.52,0.02
8.980103,0.67,10.24,-0.12,0.77,-0.15,0.25
9.280029,-0.9,9.92,-2.98,-0.25,0.24,0.04
9.690063,-0.59,7.14,-1.22,-1.04,0.04,-0.6
9.790039,-0.59,8.24,0.63,-0.23,-0.13,0.16
9.890015,-2.08,8.39,1.96,0.35,0.33,0.27
11.730103,0.55,9.06,1.37,0.86,0.56,0.49
11.830078,-0.86,9.38,0.2,0.67,0.97,0.1
11.940063,-0.47,9.38,0.12,0.5,0.82,0.21
12.040039,-0.67,10.04,0.59,0.17,0.67,0.3
12.140015,-1.41,9.85,-0.2,0.31,0.77,0.26
12.240112,2.47,14.04,-2,0.37,2.03,0.29
12.340088,1.92,14.55,1.06,0.15,1.03,-0.05
12.450073,3.49,10.79,-5.41,-1.13,1.76,-0.19
12.550049,0.31,6.63,-0.08,-0.65,0.07,0.38
12.650024,-1.29,8.51,2.55,0.39,1.21,0.34
12.75,-0.43,6.86,1.22,0.16,0.45,0.03
12.850098,-5.57,14.04,0.63,1.17,-0.59,0.1
12.960083,3.22,7.81,9.49,0.16,1.24,-1.02
13.060059,2.28,9.89,-1.73,-0.72,0.28,-0.01
13.160034,1.77,8.32,-0.24,0.56,1.11,0.23
13.26001,0.67,9.96,-1.45,0.39,2.33,0.19
13.360107,-0.43,10,-1.18,0.27,1.78,0.2
13.470093,-2.08,10.04,-0.2,0.42,2.11,0.43
13.570068,-1.8,9.45,-0.9,0.28,1.42,0.02
13.670044,-0.47,9.53,0.12,0.05,0.85,0.05
13.77002,0.27,13.02,0.59,0.09,1.75,0.27
13.869995,0.63,8.71,-1.73,0.03,1.24,-0.47
13.980103,-0.04,11.02,-2.12,-0.55,0.67,-0.13
14.080078,-0.78,7.26,0.98,-0.63,0.18,-0.24
14.180054,-0.86,8.63,1.41,0.06,0.47,0.08
14.280029,-1.77,8.67,1.65,0.39,0.66,0.16
14.380005,-2.59,10.98,2.67,0.36,-0.12,-0.1
14.490112,1.96,11.77,0.35,-0.52,-0.29,-0.62
14.590088,2.59,8.87,-1.02,-0.54,-0.36,-0.21
14.690063,1.8,10.12,-0.35,0.71,2.27,0.32
14.790039,-0.86,10.32,-1.29,0.48,2.19,0.31
14.890015,-2.28,9.61,0.04,0.2,2.09,0.34
15,-1.8,10.08,-0.51,-0.03,1.16,0.32
15.100098,-1.77,10.32,1.65,-0.22,0.9,0.15
15.200073,0.71,12.98,-2.16,-0.33,1.64,0.42
15.300049,0.63,12.28,1.57,0.09,1.03,-0.49
15.400024,-0.27,9.41,-0.94,-0.74,1.02,0.29
15.51001,-0.16,8.36,1.88,-0.46,0.19,0.35
15.610107,-1.84,8.12,2.67,0.11,0.49,0.31
15.710083,-0.78,9.53,2.04,0.27,0.33,0.04
15.810059,-2.12,11.53,4.59,-0.44,0.78,-0.25
15.910034,1.8,12.91,2.79,-0.23,-0.99,-0.07
16.02002,0.75,8.75,-0.16,0.04,-0.04,0.04
16.119995,-0.24,9.38,0.35,0.82,0.9,0.21
16.220093,-1.37,9.73,0.04,0.64,1.07,0.25
16.320068,-1.84,9.22,0.59,0.56,0.68,0.36
16.420044,-1.41,9.96,-0.75,-0.02,0.24,0.19
16.530029,-1.57,11.69,2.43,0.04,0.32,0.31
16.630005,-0.12,13.14,-3.26,-0.31,0.02,-0.02
16.730103,-0.24,10.94,1.1,-0.62,-0.84,-0.72
17.040039,-1.1,7.22,2.08,0.11,-1.01,-0.16
17.140015,-0.55,11.45,2.82,0.21,-0.94,-0.23
17.650024,-1.84,9.14,0.67,0.69,0.33,0.09
18.160034,-0.2,9.3,0.24,-0.19,-0.27,-0.34
18.26001,-0.98,7.57,1.37,-0.5,-0.9,-0.52
18.360107,-0.71,7.77,1.84,0.01,-0.84,0
18.460083,-1.29,8.59,3.92,0.39,-0.13,-0.06
18.570068,-1.69,9.92,3.45,0.05,-0.24,-0.06
19.180054,-1.06,9.73,-0.43,0.12,0.13,0.12
19.480103,0.47,11.22,-0.04,-0.39,-0.32,-0.43
19.590088,-0.31,8.87,-1.29,-0.76,-0.57,-0.21
20.400024,-1.22,9.49,-0.24,0.98,0.38,0.19
20.5,-0.82,10.28,-0.55,0.13,0.06,0.13
20.600098,-1.22,12.04,0.67,0.27,-0.06,0.13
20.710083,-1.57,12.28,-3.14,0.47,-0.16,-0.32
20.810059,-0.04,10,-1.02,-0.86,-1.79,-0.51
20.910034,-0.47,9.65,-1.41,-0.61,-1.35,-0.33
21.01001,-1.22,8.39,-0.31,0.06,-1.93,-0.45
21.110107,-1.61,8.59,1.61,0.15,-1.84,-0.11
21.220093,-1.65,9.06,0.08,-0.24,-1,-0.55
21.320068,-0.71,14.75,0.43,-0.22,0.22,-0.25
21.420044,-0.78,9.96,-4.2,-0.44,-0.49,-0.7
21.52002,-0.98,9.1,0.31,0.95,-1.69,0.13
21.630005,-0.71,8.32,-0.2,0.3,-0.68,0.22
21.730103,-1.65,9.81,0.16,0.53,-0.48,0.13
21.830078,-1.37,10.12,0.78,0.09,-0.01,0.26
21.930054,-1.29,10.83,1.57,0.21,-0.31,0.13
22.030029,-2.94,13.77,-1.96,0.67,0.68,-0.17
22.130005,0.35,8.94,-1.29,-0.88,-1.81,-0.59
22.240112,-0.98,10.67,-1.53,-0.58,-1.62,-0.37
22.340088,-1.14,8.67,0,-0.22,-2.18,-0.45
22.440063,-0.2,9.77,0.35,0.41,-1.93,-0.35
22.540039,-1.45,12.12,-1.37,-0.08,-1.6,-0.37
22.640015,-0.71,9.69,2.71,0.08,-0.95,-0.14
22.75,-0.2,10.98,-1.57,0.59,-0.76,-0.36
22.850098,0.24,9.49,1.1,0.92,-1.22,-0.31
22.950073,-0.43,8.67,-0.82,0.61,-0.62,0.29
23.050049,-1.33,9.96,-0.43,0.9,-0.25,0.21
23.160034,-1.33,9.85,-0.86,0.45,0.18,0.26
23.26001,-2.55,10.2,-1.06,0.01,-0.33,0.04
23.360107,-0.27,13.1,0.08,-0.2,0.03,0.13
23.460083,1.53,12.59,-3.22,-0.44,-0.54,-0.32
23.560059,0.24,12.75,0.16,-1.47,-1.08,-0.65
23.670044,-0.16,9.45,-0.55,-0.83,0.08,-0.54
23.77002,-0.63,8.36,1.06,-0.16,-1.5,-0.42
23.869995,-1.53,7.65,2.86,0.13,-1.78,-0.13
23.970093,-2.98,6.47,1.96,0.1,0.18,-0.32
24.070068,2,13.85,-0.71,0.32,-0.4,0.06
24.180054,0.51,9.81,-2,-0.37,0.19,-0.14
24.280029,0.39,8.63,-0.35,1,-0.55,0.14
24.380005,-1.88,8.83,0.24,0.11,-0.26,0.17
24.480103,-1.41,9.06,0.71,0.91,0.29,0.15
24.580078,-1.18,9.96,-0.55,0.26,0.28,0.15
24.690063,-0.78,9.89,1.37,-0.3,-0.12,0.37
24.790039,-0.43,13.53,-3.22,0.55,0.27,-0.33
24.890015,0.59,9.92,-0.51,-0.71,-0.73,-0.3
24.990112,-0.75,11.3,-0.67,-1.03,-1.16,0.15
25.090088,-0.31,8.04,0.47,-0.22,-1.26,-0.56
25.200073,-0.24,7.81,1.26,-0.21,-1.34,-0.31
25.300049,-0.94,8.71,2.16,-0.05,-0.89,-0.37
25.400024,-1.37,9.89,4.2,-0.07,-0.48,-0.12
25.5,0.67,10.51,1.33,0.29,-0.41,-0.93
25.600098,0.71,9.73,-0.27,0.76,-0.68,-0.34
26.110107,-0.59,12.04,-0.63,0.3,0.82,-0.15
27.130005,-0.78,10.43,-1.06,0.65,1.91,0.43
27.240112,-2.59,9.49,-1.06,0.36,1.61,0.28
28.660034,-0.67,10,0.31,0.07,0.3,0.25
28.77002,-1.14,13.57,-1.57,0.1,0.57,0.21
28.869995,2.67,11.85,-2.24,0.19,0.85,-0.02
28.970093,1.69,12.32,1.45,-0.34,0.54,-0.23
29.070068,0.43,8.51,-0.16,-0.55,0.45,0.04
29.170044,-0.31,7.61,2.16,-0.1,0.23,0.2
29.280029,-0.82,8.32,2.39,0.54,0.81,0.24
29.380005,-0.35,11.26,2.2,0.41,-0.01,-0.03
29.480103,8.39,10.71,2.16,-0.07,0.84,-0.65
29.580078,2.39,9.65,-1.14,-0.63,0.31,0.09
29.680054,1.29,9.57,-0.08,0.47,0.77,0.07
29.790039,0.04,9.06,1.33,0.29,1.35,0.43
29.890015,-0.9,10.67,-0.98,0.52,1.32,0.36
29.990112,-0.04,9.77,0.12,0.34,1.22,0.3
30.090088,0.43,9.92,0.59,-0.04,0.77,0.24
30.190063,0.51,11.92,0.2,0.21,1.8,0.15
30.300049,1.53,9.14,0.35,0.05,0.98,-0.05
30.400024,1.26,10.79,-0.2,-0.21,0.75,0.23
30.5,1.06,6.94,1.29,-0.14,0.68,0.26
30.600098,-0.12,7.81,1.77,0.4,1.15,0.24
30.700073,-0.35,10.4,0.31,0.34,1.21,-0.02
30.810059,1.49,14.98,2.47,-0.34,0.95,-0.42
30.910034,1.73,9.49,-0.67,-0.65,0.73,-0.03
31.01001,1.69,8.75,0.43,0.27,0.34,0.03
31.110107,1.45,10.94,0.04,0.12,1.05,0.49
31.210083,-0.31,10.32,0.59,0.28,1.4,0.36
31.320068,-1.37,10.47,1.22,0.57,1.73,0.45
31.420044,1.18,8.83,3.73,0.04,0.56,0.1
31.52002,1.53,12.4,0.59,0.12,1.51,0.16
31.619995,1.49,8.94,-0.12,-0.23,0.69,0.25
31.720093,0.39,11.53,-0.12,0.23,1.57,0.49
31.830078,0.04,8.16,1.18,-0.16,0.89,0.31
31.930054,-0.24,7.57,2.63,0.3,0.84,0.27
32.030029,-0.67,10.71,1.33,0.21,0.92,-0.01
32.130005,0.63,16.51,1.84,-0.57,1.08,-0.82
32.230103,1.65,9.65,0,-0.65,0.08,-0.08
32.330078,0.67,8.67,0.9,0.61,0.38,-0.05
32.440063,-1.26,8.98,2.08,0.49,1.71,0.6
32.540039,-1.1,9.61,1.1,0.58,1.34,0.42
32.640015,-1.14,9.92,0.24,0.39,0.92,0.45
32.740112,0.24,9.06,2.39,0.19,0.04,-0.08
32.840088,-0.75,14.51,0.12,0.35,1.51,0.47
32.950073,1.92,10.28,-1.22,0.36,0.24,-0.09
33.050049,-0.24,10.83,0.31,-0.37,0.05,0.05
33.150024,0,8.28,0.31,-0.51,-0.44,-0.15
33.25,-0.51,8.55,2.24,-0.13,-0.72,0.02
33.350098,-1.45,9.85,2.16,-0.04,-0.59,0.04
33.460083,0.35,9.92,4.39,-0.08,-1.02,-0.19
33.560059,1.61,11.73,2.67,-0.16,-1.1,-0.66
33.660034,0.67,8.67,-0.59,0.01,-0.59,0.02
33.76001,0.31,9.26,0.35,0.89,-0.1,0.14
33.869995,-1.22,9.41,-0.51,0.69,0.33,0.38
34.170044,1.14,12.71,1.06,0.54,0.25,0.12
34.480103,0.55,8.79,-0.31,-0.52,-0.42,-0.31
35.5,-0.63,12.04,2.51,0.27,0.56,"
0.20"
35.600098,0.82,12,-2.43,0.52,0.9,-0.17
35.700073,0.98,11.57,1.41,-0.17,0.26,-0.62
35.800049,-1.1,10.51,0.24,-0.86,-0.93,0.27
37.640015,0.86,9.61,-1.49,-0.32,-0.34,0.5
37.740112,1.37,10.12,0.47,0.78,-0.55,0.05
37.840088,-1.84,8.87,-0.16,0.3,0.02,0.15
37.950073,0.47,11.02,-0.43,0.12,-0.52,-0.2
38.050049,-0.59,10.4,0.12,0.07,-0.17,0.23
38.150024,0.12,10.16,0.59,-0.03,-0.03,0.14
38.25,-0.98,12.98,0.27,0.37,0.82,0.32
38.350098,0.82,10.36,-1.33,-0.08,-0.5,-0.63
38.460083,0.67,10.51,0.12,-0.4,-0.77,-0.61
38.560059,-0.35,8.94,-0.82,-0.54,-1.3,-0.59
38.660034,0.12,9.06,0.43,-0.13,-2.05,-0.51
38.76001,-0.98,9.61,1.41,0.04,-2.07,-0.26
38.860107,-0.51,9.61,-0.04,-0.17,-1.7,-0.18
38.970093,-0.86,8.32,2.82,-0.35,-1.13,-0.31
39.070068,1.18,11.89,0.35,0.25,-1.34,-0.72
39.170044,1.77,9.26,-0.9,-0.24,-1.29,-0.58
39.27002,0.31,10.75,0.39,0.6,-0.57,-0.18
39.369995,-0.47,9.73,-0.08,0.68,-0.2,0.33
39.480103,-0.67,10.16,1.29,0.34,-0.57,0.14
39.580078,-0.43,10.71,0.2,0.04,-0.18,0.14
39.680054,-0.67,8.39,0.75,0.06,-0.07,-0.7
39.780029,-1.1,13.69,-2.67,0.49,0.21,-0.05
39.880005,0.51,8.83,0.31,-0.84,-1.29,-0.44
39.990112,-0.43,11.53,-0.24,-0.71,-1.16,-0.35
40.090088,0.12,9.06,1.8,-0.67,-1.87,-0.69
40.190063,-1.1,8.2,2.31,-0.36,-1.64,-0.74
40.290039,-1.18,7.1,2.86,0.22,-1.16,-0.19
40.390015,-2.79,6.59,2.94,1.01,-0.84,-0.05
40.5,-0.75,10.71,2.75,0.75,-1.14,0.01
40.600098,2.55,14.12,-1.29,0.86,-0.08,-0.43
40.700073,1.77,9.73,-0.47,-0.1,0.66,0.33
40.800049,0.94,10.16,-0.2,0.56,0.1,0.04
40.900024,-0.31,9.34,0.43,0.31,0.53,0.12
41.01001,-1.02,10.2,-0.47,0.42,0.4,0.39
41.110107,-1.33,9.89,-0.12,0.27,0.04,0.54
41.210083,-1.22,10.08,-0.75,-0.09,-0.42,0.03
41.310059,0.39,12.04,1.88,0.17,-0.55,0.17
41.410034,2.31,13.34,-2.28,0.23,-0.16,-0.16
41.52002,0.43,10.79,-0.27,-0.59,-0.72,-0.42
41.619995,0.27,8.87,-0.67,-0.75,-1.19,-0.47
41.720093,0.63,8.36,0.94,-0.36,-1.74,-0.27
41.820068,-0.43,8.36,1.45,0.31,-1.13,0.06
41.920044,0.9,10.24,1.61,-0.06,-1,-0.4
42.030029,0.9,14.98,1.41,-0.33,0.45,-0.08
42.130005,1.29,9.61,-1.41,-0.39,-0.4,-0.45
42.230103,1.02,8.32,0.78,0.59,-0.72,-0.07
42.330078,-0.63,9.06,1.33,0.65,0.05,0.36
42.430054,-0.47,10.24,0.04,0.56,-0.32,0.15
42.540039,-0.63,9.45,0.9,0.29,-0.21,0.29
42.640015,0.35,10.63,0.27,0.08,-0.1,0.17
42.940063,3.06,-1.73,9.02,-0.11,-0.33,-0.18
43.25,-1.02,9.02,1.18,0.36,0.17,0.31
44.880005,2.59,8.83,-1.88,-0.56,0.06,-0.06
44.980103,0,10.16,0.2,0.82,0.21,-0.18
45.090088,-0.16,9.26,0.35,0.36,0.61,0.06
45.190063,-0.08,8.83,1.61,0.57,0.2,0.16
45.490112,0.55,13.26,-0.27,0.62,0.54,0
45.600098,2.82,9.89,-1.88,0.04,-0.78,-0.58
46.110107,0.98,11.65,0.51,0.19,-0.26,0.01
46.210083,0.82,9.02,1.18,-0.35,-0.03,-0.97
46.310059,3.02,9.57,-0.71,0.09,0.49,0.09
46.410034,1.37,10.71,-1.02,0.39,0.87,0.21
46.51001,0.47,9.73,-0.24,0.51,0.87,0.34
46.619995,-0.75,10.24,0.24,0.62,1.13,0.25
46.720093,0.2,10,-1.45,0.11,0.52,0.19
46.820068,0.75,10.47,1.26,0.23,1.18,0.26
46.920044,3.77,9.85,-0.04,0.27,1.83,-0.25
47.02002,1.53,10.71,-0.27,-0.23,1.11,0.17
47.130005,1.06,9.1,0.51,-0.28,1.03,0.39
47.230103,0.78,9.45,1.61,0.2,1.26,0.17
47.330078,-0.08,8,2,0.36,1.31,0.16
47.430054,0.82,9.1,4,0.45,-0.44,-0.17
47.530029,3.33,12.4,0.2,-0.24,0.76,-0.73
47.640015,3.18,8.36,-1.02,-0.26,0.61,-0.16
47.740112,1.53,10.75,-0.59,0.74,1.1,0.29
47.840088,0.47,9.73,-0.35,0.44,1.42,0.27
47.940063,-1.18,10.51,0.43,0.48,1.52,0.31
48.040039,0.43,9.77,-0.16,0.26,0.83,0.25
48.150024,0.08,10.12,0.39,0.17,0.7,0.16
48.25,0.63,12.75,-0.71,0.24,1.16,0.36
48.350098,3.06,11.92,-3.3,0.46,1.21,-0.25
48.450073,1.49,11.06,-0.08,-0.47,0.74,-0.13
48.550049,1.33,8.47,0.82,-0.47,0.23,0.24
48.660034,0.94,7.92,1.8,0.19,0.47,0.23
48.76001,0.47,8.24,2.28,0.66,0.95,0.33
48.860107,0.55,11.3,1.96,0.5,0.26,-0.18
48.960083,4.51,13.22,-0.94,-0.24,0.53,-0.94
49.060059,3.22,8.51,-1.26,-0.19,0.66,0.03
49.170044,1.33,10.75,-2.2,0.67,1.27,0.13
49.27002,0.82,9.49,-0.47,0.51,1.5,0.28
49.369995,-0.59,9.96,0.24,0.75,1.43,0.29
49.470093,0.55,9.3,-0.31,0.38,0.86,0.26
49.570068,1.02,9.49,0.51,0.04,0.68,0.11
49.680054,1.92,12.63,-2.47,0.44,1.73,-0.03
49.780029,3.26,10.9,-0.59,-0.07,0.85,0.1
49.880005,2.04,10.63,-0.86,-0.42,0.87,0.24
49.980103,1.14,8.12,0.9,-0.04,0.55,0.17
50.080078,0.43,8.36,2.04,0.32,0.63,0.3
50.190063,1.45,10.94,1.41,0.2,-0.1,-0.16
50.290039,3.06,14.79,0.82,-0.44,1.21,-0.82
50.390015,1.96,8.9,-0.39,-0.59,-0.41,-0.1
50.490112,1.92,9.49,-0.47,0.74,0.01,-0.01
50.590088,0.94,8.9,0.31,0.39,0.63,0.29
50.700073,-0.16,9.89,0.51,0.57,0.61,0.32
50.800049,0.12,9.92,-0.86,0.37,0.49,0.31
50.900024,1.96,10.08,0.51,-0.12,0.13,0.16
51,0.51,12.98,-2.04,0.37,1.06,0.05
51.100098,2.39,11.18,-1.77,-0.38,-0.24,-0.35
51.210083,0.9,9.77,-1.33,-0.64,-0.38,-0.03
51.310059,1.41,8.2,0,-0.33,-1.13,-0.11
51.610107,-0.39,9.96,3.41,-0.13,-0.27,-0.31
51.920044,0.63,10.59,-0.67,0.69,-0.19,0.12
52.630005,0.39,9.65,-0.51,-0.7,-0.07,-0.23
52.740112,0.9,7.88,0.71,-0.48,-0.91,0.06
53.040039,1.45,14.04,2.04,-0.08,0.58,-0.09
54.670044,1.92,8.59,0.16,0.53,-0.45,-0.12
54.780029,0,9.45,0.47,0.61,0.53,0.29
54.880005,-0.63,9.96,-0.51,0.5,0.19,0.25
54.980103,-0.78,9.73,0.27,0.21,0.02,0.34
55.080078,0.86,10.32,-0.9,-0.06,-0.07,0.27
55.180054,-0.67,12.87,0.24,0.4,0.52,0.16
55.290039,1.92,10.98,-2.82,-0.4,-0.37,-0.23
55.390015,0.86,11.02,-0.39,-0.91,-1.26,-0.14
55.490112,0.82,8.94,-0.16,-0.48,-1.26,-0.28
55.590088,0.9,9.65,0.59,-0.26,-1.52,-0.32
55.690063,0.31,9.06,1.26,0.03,-1.3,-0.02
55.800049,-0.12,10.51,2.08,-0.21,-1.04,-0.5
55.900024,2.24,15.69,0.43,-0.08,-0.59,-0.65
56,0.71,10.04,-2.43,-0.19,-1.09,-0.18
56.100098,0.9,10.9,-0.08,0.81,-1.39,-0.13
56.200073,-0.43,9.18,-0.67,0.46,-0.57,0.28
56.310059,-0.08,9.41,-0.31,0.41,-0.63,0.11
56.410034,0.04,10.04,-0.12,0.42,-0.06,0.38
56.51001,-0.55,11.45,-0.04,-0.06,-0.02,0.38
56.610107,2,13.57,-4.43,0.34,0.56,-0.27
56.710083,1.41,8.12,-0.9,-0.88,-1.27,-0.22
56.820068,-0.04,11.14,-1.26,-0.41,-1.56,-0.09
56.920044,0.75,9.3,-0.63,-0.54,-2.12,-0.41
57.02002,0.9,9.69,0.47,-0.67,-2.11,-0.54
57.119995,0.31,9.22,-0.82,-0.34,-1.9,-0.39
57.220093,-0.43,9.45,1.22,-0.32,-0.99,-0.3
57.330078,0.71,10.9,-0.39,0.39,-0.77,-1.62
57.430054,2.59,9.41,-2.28,0.04,-1.29,-0.08
57.530029,1.06,9.57,-0.75,0.59,-0.93,0.11
57.630005,0.27,9.96,-1.06,0.78,-0.44,0.17
57.730103,-0.04,9.89,-0.31,0.38,-0.51,0.25
57.840088,1.14,10.12,-1.37,-0.34,-0.45,-0.18
57.940063,1.29,13.49,-1.73,0.45,0.58,-0.21
58.040039,1.22,9.49,-2.04,-0.3,-0.5,-0.22
58.140015,0.82,12.2,-1.26,-0.64,-0.6,-0.44
58.240112,0.43,9.45,-1.06,-0.81,-1.47,-0.66
58.350098,0.24,9.06,0.51,-0.43,-1.73,-0.43
58.450073,-0.82,7.3,2.16,0.32,-1.2,-0.08
58.550049,0.55,10.9,-0.12,0.28,-1.21,-0.17
58.650024,1.02,15.34,-0.24,-0.07,-0.07,-0.74
58.75,-1.33,8.67,-1.88,-0.29,-0.12,0
58.860107,1.37,9.38,-0.24,0.54,-0.57,-0.06
58.960083,-0.67,8.75,0.2,0.42,-0.03,0.78
59.060059,-0.75,9.81,0.16,0.71,0.18,0.14
59.160034,0.08,10.32,-0.47,0.16,0.02,0.21
59.26001,0.63,12.24,0.71,0.19,0.39,0.25
59.369995,1.61,12.67,-3.49,0.4,0.48,-0.13
59.470093,1.41,10.59,-0.86,-0.81,-0.43,-0.27
59.570068,0.43,9.38,-0.78,-0.51,-0.32,-0.46
59.670044,0.24,8.36,0.43,-0.32,-1.24,-0.15
59.77002,-0.47,7.57,1.41,0.44,-0.57,0.27
60.180054,2.04,9.89,0.04,0.81,-0.03,0.13
61.610107,0.31,9.06,-0.08,0.5,0.69,0.13
61.710083,-0.04,8.87,0.08,0.54,0.2,0.09
61.810059,-0.08,8.94,-0.08,0.24,-0.12,0.3
62.530029,0.55,10.43,0.08,0.09,-0.21,-0.14
62.630005,0.67,15.81,2.31,-0.27,0.22,-0.29
62.730103,2.04,9.22,-1.88,-0.79,-0.17,-0.42
63.140015,0.08,10.2,0.04,0.35,0.8,0.36
63.240112,-0.71,10.32,-1.02,0.06,0.77,0.29
63.340088,0.31,11.06,1.41,0.46,1.07,0.04
63.450073,2.47,10.94,-2.12,0.09,1.11,-0.49
63.550049,2.12,11.73,-1.29,-0.28,1.23,-0.32
63.650024,-0.12,7.49,0.16,-0.49,0.23,0.42
63.75,1.02,9.45,-1.84,0.06,-0.21,0.54
63.850098,-0.63,9.02,2.24,0.81,1.57,0.5
63.960083,0.35,12.12,1.8,0.25,1.55,-0.36
64.060059,2.75,12.28,-0.24,-0.33,1.26,-0.52
64.160034,3.06,8.43,-1.02,-0.1,0.47,0.16
64.26001,2.43,10.08,-0.94,0.68,1.53,-0.08
64.360107,0.86,9.81,-0.86,0.48,2.03,0.33
64.470093,-1.33,9.81,-0.16,0.61,1.79,0.21
64.570068,-0.82,9.41,-0.12,0.34,1.23,0.05
64.670044,-0.24,9.73,0.24,0.14,0.8,0.11
64.77002,1.45,12.2,0,0.36,1.32,0.14
64.869995,2.47,9.89,-2.2,0.19,0.76,-0.42
64.980103,0.82,11.85,-0.43,-0.3,1.05,-0.13
65.080078,0.47,8.16,-0.2,-0.65,0.32,0.2
65.180054,0.16,8.2,1.77,0.08,0.31,0.2
65.280029,-0.75,8.87,1.77,0.54,0.59,0.22
65.380005,0.43,10.75,3.61,0.65,-0.1,-0.18
65.490112,3.45,12.24,-0.2,-0.21,0.64,-0.75
65.590088,3.02,9.92,-2.12,-0.16,1.02,0.09
65.690063,1.65,10.08,-0.67,0.6,1.43,0.11
65.790039,0.31,9.92,-1.14,0.57,1.42,0.28
65.890015,-0.43,9.73,-0.08,0.47,1.36,0.27
66,-0.78,9.57,-0.51,0.2,1.02,0.04
66.100098,1.53,9.45,0.2,0.18,0.61,0.06
66.200073,0.9,13.45,-2.86,0.59,1.91,0.03
66.300049,2.51,8.08,0.2,-0.14,0.91,0.04
66.400024,0.51,12.4,-1.45,-0.62,0.73,0.35
