NAME:,run_125_1_2.csv,,,,,
10.790001,7.34,-0.27,-3.14,1.18,-1.94,-0.97
10.849998,1.8,1.33,-3.45,3.6,3.38,-1.16
10.910004,5.26,2.2,-17.18,0.31,6.45,0.09
10.970001,17.5,2.55,12.04,-3.16,0.2,0.85
11.160004,-8.87,2.75,-6.79,-2.24,3.85,-2.53
11.220001,-4.2,0.86,-0.9,-1.83,1.98,-1.17
11.279999,1.84,3.8,7.53,-0.93,-4.19,-0.36
11.349998,20.01,7.96,7.41,9.65,-11.83,7.77
11.410004,11.22,-5.22,-11.22,-8.2,0.02,-0.99
11.470001,12.04,-6.63,0.71,-8.09,-3.03,1.9
11.529999,6.24,-1.61,-3.88,7.26,0.03,-1.34
11.590004,2.24,1.65,-3.22,2.24,3.74,-0.34
11.660004,12.12,-4.9,-20.01,0.64,5.31,1.24
11.720001,16.36,-2.28,-18.83,-2.82,-12.28,0.32
11.779999,7.14,-1.88,0.55,2.21,5.98,-2.09
11.840004,0.63,-1.29,-0.24,0.59,3.47,-2.11
11.900002,-5.14,1.22,-6.43,-1.26,3.28,-2.19
11.970001,-2.04,-0.04,-2.24,-1.83,2.29,-0.55
12.029999,20.01,6.35,13.26,4.41,-4.64,2.73
12.090004,20.01,9.26,9.22,3.03,1.65,-0.72
12.150002,15.02,-3.8,2.31,-8.31,-2.92,2.71
12.209999,8.16,-2.47,-2.63,-1.29,-3.81,-0.14
12.279999,2.71,4.67,-5.18,6.03,3.03,-0.66
12.340004,1.73,3.49,-3.3,1.96,5.31,-0.27
12.400002,16.32,-20.01,-10.9,-3.31,5.67,-0.41
12.459999,20.01,-20.01,2.08,-3.07,-9.48,-1.66
12.520004,5.77,0.04,-4.79,3.72,6.95,-2.32
12.590004,-5.41,4.82,-1.61,2.88,4.43,-2.16
12.650002,0.82,-0.04,-5.96,-0.76,3.88,0.27
12.709999,-3.84,0.55,2.12,-4.03,-2.32,-2.05
12.770004,2.28,-2.16,-18.75,2.43,-20.26,0.91
12.830002,15.73,0.98,-16.71,-2.06,-1.26,2.76
12.900002,10.16,-3.18,0.67,-0.99,-3.08,1.4
12.959999,5.02,0.98,-1.1,2.16,0.54,-0.68
13.020004,0.82,1.14,-2.08,0.72,2.97,-0.5
13.080002,3.26,-1.84,-11.41,1.04,4.74,0.62
13.139999,19.97,4.04,20.01,-4.24,-8.05,0.58
13.209999,8.87,-1.26,0.98,7.72,4.47,-2.34
13.389999,-1.18,2.98,-2.51,-1.53,3.37,-0.74
13.450005,1.69,0.12,6.59,-3.31,-0.55,-0.39
13.520004,5.3,2.31,6.75,3.12,-12.14,2.11
13.580002,19.89,-1.92,-12.87,-3.74,1.18,0.26
13.639999,11.96,-3.88,-2.04,-8,-2.12,1.89
13.700005,6.43,-1.02,-4.08,6.93,-1.6,-0.29
13.760002,0.86,1.8,-0.24,3.36,4.25,-1.27
13.830002,11.73,-1.45,-18.91,-0.2,4.5,-0.7
13.889999,14.55,-1.1,-16.48,-7.74,-5.79,-0.91
13.950005,12.28,1.53,1.88,8.22,4.59,-2.74
14.010002,2.43,-0.12,-1.84,5.75,3.89,0.59
14.07,0.67,-2.2,-3.69,-1.34,2.56,1.05
14.139999,-1.22,1.18,-1.61,-3.38,2.52,-1.51
14.200005,15.42,10.67,-14.51,1.22,-0.16,-0.54
14.380005,15.65,-2.28,-0.78,-3.16,-3.25,1.53
14.450005,0.24,2.04,0.94,3.49,3.44,-0.7
14.510002,0.31,-0.82,-1.61,-0.4,6.31,-2.05
14.57,1.41,0.78,-2.82,-3.34,6.06,-2.94
14.630005,17.14,0.59,-8.55,-4.85,0.05,-0.05
14.690002,20.01,-20.01,-20.01,5.41,-16.37,0.57
14.760002,9.77,4.55,-2.94,8.86,5.81,-1.94
14.82,0.04,2.04,-0.98,-0.34,0.98,-1.19
14.880005,0.08,-1.14,-1.1,-3.15,-0.75,-0.66
14.940002,0.24,2.2,-3.92,-1.52,1.96,-0.8
15,20.01,-11.26,17.57,4.81,-7.27,1.95
15.07,10.4,2.43,-1.92,-0.55,0.29,1.4
15.130005,12.71,-4.24,1.61,0.25,-4.41,2.77
15.190002,10.79,-0.35,-2.82,-2.35,-0.98,0.02
15.25,3.53,-1.65,-3.3,-1.29,0.73,-0.92
15.309998,-1.65,-0.67,-3.14,-0.76,4.62,-0.55
15.380005,16.36,-3.73,-8.71,1.33,5.52,-0.26
15.440002,10.2,-4.35,-20.01,-0.59,-14.09,2.76
15.5,12.2,-0.51,-2.04,3.59,4.08,-1.3
15.559998,2.94,-1.92,0.24,2.16,2.49,-0.15
15.620003,0.39,1.33,2.16,-0.5,-0.07,-1.32
15.690002,2.47,0.08,-1.53,0.6,-0.64,1.08
15.75,4.04,2.9,-6.39,0.18,-1.84,0.88
15.809998,20.01,-6.51,-5.3,3.4,-6.09,0.55
15.870003,9.92,-2.43,-1.14,-1.5,3.41,2.16
15.93,8.71,-2.28,-2.9,-5.29,-2.64,-0.14
16,8.36,-2.12,-2.47,-2.82,-0.75,0.78
16.059998,7.45,-1.84,-2.51,-1.62,0.2,0.96
16.120003,3.18,-3.06,-2.24,-3.24,1.96,-0.11
16.18,2.08,-2.39,-3.37,-3.97,3.91,-1.66
16.239998,10.94,2.04,-1.61,-2.85,2.63,-0.54
16.309998,15.73,-0.51,-14.63,2.42,-12.04,2.46
16.370003,18.63,7.3,-16,6.17,4,-1.79
16.43,7.1,0.39,-7.77,-5.03,4.73,-2.31
16.489998,3.8,-2.28,-2.63,-7.48,1.3,-1.99
16.550003,2.86,-2.43,0.67,-6.44,0.24,-2.13
16.620003,5.61,-3.73,0.59,-3.25,-1.2,-0.1
16.68,12.28,-2.86,0.31,0.44,-2.92,0.24
16.739998,13.3,1.61,-6.28,5.95,-0.78,1.64
16.800003,10.94,1.92,-5.57,4.4,-0.94,1.88
16.86,8.43,2.98,-4.39,-1.14,1.24,-0.89
16.93,7.22,-0.47,-2.63,-4.38,0.84,-0.69
16.989998,8.79,-1.73,-1.45,-2.72,-1,0.02
17.050003,13.96,-2.9,-2.98,0.04,-1,0.42
17.11,9.26,-0.39,-4.43,0.41,1.25,-0.25
17.169998,6.63,0,-4.71,-0.7,0.47,0.01
17.239998,9.65,-1.84,-3.92,-2.31,-0.82,1.32
17.300003,9.77,-4,-4.28,-4.51,0.9,0.97
17.36,6.35,-2.71,-2.79,-2.1,1.29,0.69
17.419998,7.3,-2.16,-3.65,-1.52,-0.27,0.65
17.480003,10.12,-2.47,-3.57,-2.96,-0.97,0.89
17.550003,10.47,-2.59,-3.65,-2.07,0.39,0.74
17.61,7.65,-2.08,-1.88,-1.78,0.74,0.6
17.669998,8.55,-2.24,-1.06,-2.44,-0.36,0.68
17.730003,10.32,-1.26,-1.45,-0.7,-0.39,0.86
17.79,11.96,-3.41,-8.04,-0.76,0.99,0.68
17.86,9.73,-3.65,-6.47,-4.14,-0.25,0.02
17.919998,12.55,-2.59,-7.61,3.68,1.5,-0.14
17.980003,6.43,0.55,-1.77,0.08,1.98,-0.23
18.04,11.1,-1.69,-1.41,-0.46,0.72,-1.01
18.099998,7.22,-0.16,-0.04,-0.2,2.62,-1.22
18.169998,5.33,0.75,1.14,1.4,0.92,-0.72
18.230003,7.45,1.77,4,1.02,-0.57,-0.06
18.29,11.49,1.22,0.63,1.04,-0.53,0.67
18.349998,8.67,2.67,-4.04,1.42,-0.44,0.9
18.410004,16.83,1.73,-3.65,0.35,-2.02,-1.4
18.480003,6.16,-1.69,-4.71,-2.24,1.87,-0.28
18.54,7.96,-0.71,-1.8,-2.54,-1.76,0.66
18.599998,10.67,-0.39,-3.3,0.11,-1.43,1.3
18.660004,7.22,-0.12,-3.53,0.36,0.72,1.5
18.720001,5.49,-1.53,-2.04,-2.89,0.58,-0.62
18.79,8.24,-3.26,-1.49,-3.67,-1.01,-0.4
18.849998,10.63,-2.82,-1.69,-0.7,-1.97,-0.19
18.910004,10.63,-1.92,-3.37,1.35,0.44,0.29
18.970001,11.34,-3.41,-7.02,-0.52,0.24,0.36
19.029999,11.53,-3.8,-7.37,-1.48,-0.4,-0.43
19.099998,12.91,0.67,-9.26,6.98,0.52,0.09
19.160004,7.73,-0.31,-2,3.91,2.22,-0.31
19.220001,5.18,-1.06,-1.22,-2.43,0.57,-1.58
19.279999,7.53,-1.96,-0.75,0.42,1.31,-0.2
19.340004,4.51,0.51,-1.1,3.12,-0.03,-0.17
19.410004,8.04,1.96,0.24,1.28,-1.67,0.15
19.470001,16.24,-0.31,-3.96,1.58,-0.31,0.19
19.529999,14,-1.73,-5.77,-0.87,0.24,-0.62
19.590004,4.9,1.69,2.75,0.97,0.53,-0.54
19.650002,6.35,-3.18,-5.1,-3.48,0.66,-0.22
19.720001,8.98,0.94,-1.14,-1.45,-2.07,0.73
19.779999,9.14,1.14,-6.39,3.15,-0.88,1.19
19.840004,6.47,-0.12,-3.18,-1.1,1.21,1.03
19.900002,5.84,-1.49,-1.88,-3.28,-0.36,-0.13
19.96,9.92,-2.63,-2.55,-3.1,-1.61,-0.35
20.029999,12.91,-5.02,-3.1,-2.4,-0.43,0.04
20.090004,11.38,-3.57,-8.87,2.11,0.8,1.23
20.150002,8.75,-0.67,-7.26,0.76,0.38,0.51
20.21,20.01,-3.26,-6.94,5.57,-0.51,0.05
20.270004,3.1,0.16,0.35,-0.92,3.47,-2.51
20.340004,6.67,-2.31,-0.2,-2.77,0.97,-1.14
20.400002,4.82,-0.82,1.33,0.54,1.21,-0.29
20.46,5.18,0.63,2.28,2.65,-1.82,0.24
20.520004,17.81,0.35,-5.22,3.8,-0.69,0.26
20.580002,15.49,-1.1,-5.41,-0.43,-0.5,-0.45
20.650002,6.67,-0.67,4.67,-1.45,1.2,-0.79
20.71,4.12,-2.75,-5.3,-2.37,1.9,-1.45
20.770004,7.3,1.65,1.53,-1.71,-2.17,0.24
20.830002,11.06,-1.02,-8.51,4.91,-3.44,1.91
20.89,8.12,1.69,-3.92,0.34,0.99,0.85
20.96,6.04,-0.47,-1.49,-3.1,0.57,-0.54
21.020004,9.3,-2.43,-2.82,-3.46,-1.78,-0.16
