NAME:,run_121_3_1.csv,,,,,
4.197151,1.06,-1.18,-1.14,-0.77,-1.03,-0.92
4.30474,2.94,-13.69,18.99,3.14,1.83,-3.02
4.414681,0.04,-9.3,0.24,-0.11,-0.32,-0.61
4.512839,-2.04,1.29,-0.59,-0.47,0.85,0.13
4.62829,0.67,-1.45,-2.16,-1.42,0.92,-0.72
4.733557,-9.26,-20.01,8.12,-3.49,2.08,1.62
4.837405,-5.3,-7.26,12.12,-0.17,2.94,-1.04
4.949056,1.8,0.51,-3.18,-0.8,-1.09,-0.32
5.049454,0.98,4.55,-7.02,-0.18,-0.88,-1.16
5.129661,-4.47,-20.01,20.01,3.43,3.5,-0.85
5.228655,0.55,-10.59,1.06,0.28,-0.41,-0.4
5.330173,-2.47,1.37,-0.47,-0.15,1.16,0.16
5.433995,1.61,-0.55,-3.57,-1.51,0.87,-1.21
5.512371,-0.24,-20.01,8.94,-1.51,-3.85,-0.72
5.612432,-8.32,-9.34,12.91,-0.75,1.52,0.69
5.720008,-1.45,1.33,-2.04,0.32,-0.56,-0.21
5.835387,0,2.12,-3.65,0.08,-1.15,-0.53
5.907777,4.9,-18.32,-3.06,-0.01,-0.3,0.31
6.02142,-10.16,-13.73,17.89,1.77,-1.92,0.62
6.128112,-1.77,-1.96,0.75,-0.49,0.99,-0.54
6.229593,2.28,1.88,-3.65,0.86,0.93,-0.29
6.356102,2.9,-9.14,4.28,0.27,0.33,-0.05
6.464892,-4.63,-19.65,11.1,0.07,0.74,2.39
6.572172,-4.47,-0.2,2.55,0.86,0.74,-0.42
6.685941,-0.04,2.9,-3.37,-0.37,-0.53,-0.45
6.762308,0.71,-2.43,-0.43,-0.3,-1.15,0.54
6.852389,-17.73,-19.53,20.01,-7.48,7.85,4.28
6.957039,0.82,2.71,1.41,-0.86,-0.36,-2.32
7.069183,2.12,4.9,-1.45,-0.67,1.36,-1.01
7.14284,1.61,-5.96,2.12,-0.29,0.04,1.19
7.25282,-6.51,-20.01,8.75,-3.27,5.23,1.85
7.365176,-2.12,-5.3,10.47,1.15,2.46,-0.38
7.472195,-0.12,1.02,-2.47,-0.84,-0.86,-0.29
7.592827,0.82,1.18,-2.98,-0.31,-0.6,-0.69
7.665632,-13.49,-20.01,19.5,5.45,-0.77,2.63
7.771758,-6.43,-11.14,5.14,1.19,-0.44,-0.4
7.882597,-2,0.24,-0.12,0.02,1.35,-0.11
7.984919,1.26,0.67,-3.33,-1.07,0.96,-1.04
8.080686,-10.4,-20.01,20.01,-0.07,-3.18,0.15
8.201149,-9.3,-11.49,10,0.76,0.4,1.91
8.318064,-0.67,0.08,0.08,0.27,-0.66,-0.16
8.424974,-0.35,2.2,-2.28,0.09,-0.91,-0.24
8.537221,-2.47,-20.01,12.04,0.38,-0.9,2.14
8.630825,-12.24,-14.24,16.32,1.44,-1.34,0.19
8.746088,-2.82,-2.47,0.27,-0.3,0.4,-0.25
8.836624,1.57,1.65,-4.28,-1,0,0.2
8.909544,8.51,-8.36,-0.75,1.1,-3.74,-0.77
9.010716,-7.69,-19.97,9.26,-0.02,0.77,3.12
9.129099,-3.49,-0.31,5.33,0.44,0.9,-0.76
9.223028,-0.86,2.08,-3.26,-0.67,-0.48,-0.61
9.302108,0.24,-3.02,0.78,0.14,-0.36,0.25
9.418354,2.59,-9.61,19.3,1.14,0.69,-2.11
9.533333,1.92,-7.57,-0.82,0.43,-1.09,-0.09
9.644982,-0.86,1.22,-2.55,0.57,1.38,0.09
9.774898,0.47,0.12,-1.92,-0.95,1.25,-0.78
9.8552,-3.37,-20.01,4.55,-2.23,1.55,0.57
9.960445,-5.73,-7.65,10.32,-0.1,1.59,0.67
10.037831,-2.71,-0.9,-1.61,-0.31,0.07,-0.44
10.162771,1.06,1.37,-2.86,0.15,-0.59,0.3
10.241348,-0.16,-1.96,-1.26,0.22,-0.46,0.35
10.350101,-4.47,-13.14,17.26,1.83,-3.12,0.72
10.466303,0.86,-4.28,0.04,0.3,-0.13,-0.12
10.54158,0.75,2.08,-3.22,-0.39,1.01,-0.14
10.645401,2.47,-2.67,0.08,0.19,-0.46,0.7
10.762374,-8.08,-20.01,9.26,-0.57,0.42,2.96
10.866248,-4.43,-1.33,5.84,1.24,0.79,-0.65
10.945584,-0.04,0.78,-3.22,-1.39,-0.53,-0.6
11.071987,0.94,0.04,-2.94,-0.48,-0.85,-0.76
11.166491,-11.49,-11.61,20.01,-0.09,1.29,-0.85
11.266464,1.8,-6.75,-1.33,-0.24,-1.19,-0.43
11.374315,-0.67,2.08,-2.63,1.04,0.63,0.82
11.462822,0,-1.57,-1.33,-1.01,1.03,-0.14
11.55321,-11.65,-20.01,7.22,-3.22,2.13,2.63
11.656312,-4.31,-6.63,9.96,-0.42,1.93,-1.43
11.760485,1.1,0.35,-2.12,-1.08,-0.78,-0.56
11.843387,0.86,1.14,-2.67,-0.29,-0.87,-0.42
11.96051,-7.34,-20.01,13.69,2.52,1.42,-0.21
12.056986,-0.67,-10.28,3.53,0.43,-0.46,-0.86
12.160776,-2.08,1.84,-0.98,0.36,1.09,0.2
12.278563,0.9,0.16,-2.04,-1.59,0.79,-1.23
12.350882,3.45,-20.01,5.65,-0.79,-1.39,0.67
12.455468,-9.49,-9.73,8.16,-0.87,1.71,0.08
12.571702,-0.78,1.26,-0.9,-0.66,-0.61,-0.53
12.690588,-0.2,2.12,-2.82,0.04,-0.6,-0.69
12.780801,-6.43,-20.01,14.2,3.3,-0.49,-0.47
12.885864,-5.77,-14.67,9.96,1.64,-1.22,-0.25
13.000749,-1.73,0.86,0.67,-0.25,0.58,-0.38
13.110496,0.86,0.39,-3.26,-1.69,0.97,-0.36
13.188747,5.37,-15.26,8.43,-2.93,-0.04,-0.79
13.296553,-6.04,-20.01,9.02,-0.46,0.02,3.1
13.406227,-4.71,-0.78,7.34,0.42,1.52,-1.14
13.489782,0.59,1.22,-2.55,-0.93,-0.6,-1.25
13.591906,1.22,-0.04,-2.16,0.03,-0.98,0.36
13.699989,-3.3,-20.01,13.45,2.06,0.86,-1.79
13.827026,0.39,-7.88,-0.71,0.14,-1.05,-0.29
13.924697,-1.45,2,-2.71,0.34,1.08,0.54
14.009593,0.94,0.31,-0.08,-1.87,1.03,-0.61
14.132009,-2.47,-20.01,-3.37,-0.68,-2.11,1.43
14.209852,-6.71,-10.71,12.24,-0.26,3.04,-0.23
14.320301,0.67,-0.08,-2.82,-0.68,-0.46,-0.68
14.431616,-0.59,2.16,-2.59,0.54,-0.47,-0.68
14.5226,-11.89,-20.01,17.77,2.35,-1.14,1.23
14.619923,-10.4,-13.22,12.79,1.75,-0.9,-0.33
14.731321,-2.98,-0.2,0.2,-0.59,1.2,-0.46
14.861453,2.39,1.18,-4.31,-0.85,1.36,-0.81
14.935826,-0.51,-7.53,4.16,-0.29,-0.98,0.59
15.050423,-7.73,-17.18,9.96,0.53,0.8,1.21
15.130983,-1.96,0.16,1.88,1.1,0.62,-0.63
15.252714,-0.27,1.29,-1.49,-0.22,-0.52,-0.6
15.322106,0.04,-0.75,-4.82,0,-0.83,0.27
15.452559,-9.14,-13.06,17.73,1.85,-0.62,-0.81
15.56127,-1.45,-3.53,0.2,-0.05,0.13,-0.39
15.637453,0.86,2.16,-4.24,0.89,1.22,1.17
15.744711,1.57,-5.88,3.37,-0.03,0.69,-0.36
15.876334,-7.3,-20.01,8.83,-1.08,0.76,2.68
15.985029,-4.08,-2.39,8.36,0.38,1.7,-1.34
16.071781,-0.04,1.92,-2.2,-0.82,-0.52,-0.7
16.212516,0.59,-1.49,-2.2,0.11,-0.29,0.03
16.295169,-0.86,-14.16,15.81,1.7,-0.02,-1.59
16.426494,2.51,-7.53,0.51,0.61,-0.93,-0.18
16.506364,-1.57,2.24,-2.24,0.52,1.5,0.19
16.610409,0.59,0.94,-1.61,-1.67,0.87,-1.27
16.690537,-1.69,-20.01,-12.59,-2.76,-0.05,0.94
16.795447,-9.65,-9.53,9.81,-0.29,3.11,-0.34
16.884988,0.71,0.9,-1.96,-0.5,-0.33,-0.69
16.994085,-0.47,2.35,-2.31,-0.19,-0.78,-0.41
17.071458,-10.12,-20.01,17.42,1.71,-1.98,2.88
17.182283,-6.16,-14.16,9.06,1.35,-0.94,-0.13
17.266324,-2.04,-0.47,0.08,-0.4,0.39,-0.38
17.399328,0.39,-0.51,0.75,-0.52,1.36,0.05
17.523172,1.49,-9.22,1.92,-0.43,-1.87,0.04
17.604679,-9.92,-16.91,10.47,0.21,0.59,1.76
17.7181,-3.96,-0.12,4.2,0.62,0.69,-0.72
17.800434,-0.75,1.33,-1.73,-0.29,-0.57,-0.16
17.927538,0.67,-3.53,-2.08,0.19,-0.74,0.38
18.010599,-1.29,-12.91,13.93,0.8,-0.48,-1.28
18.113336,-0.51,-5.18,1.02,0.31,-0.42,-0.3
18.216576,-2.2,2.08,-2.04,0.27,0.99,0.17
18.293626,0.08,0.2,0.75,-0.87,0.87,-0.07
18.421311,-6.67,-20.01,5.77,-3.61,3.07,1.59
18.492354,-4.71,-8.71,11.38,0.94,3.16,-1
18.597397,0.08,0.51,-2.16,-1.05,-0.62,-0.45
18.724791,-0.35,1.26,-1.73,-0.48,-1.04,-0.36
18.849486,-4.79,-20.01,14.32,3.08,-1.29,-0.45
18.919978,-6.67,-13.85,8.47,1.27,-1.44,-0.09
19.021903,-2,-0.12,-0.27,-0.55,0.5,-0.24
19.108372,0.75,0.75,-2.2,-0.2,1.18,0.77
19.213364,0.86,-11.3,11.02,-0.25,0.14,-0.57
19.32639,-10.04,-16.24,10.24,-0.16,0.88,1.81
19.45276,-2.08,1.1,2.39,0.32,0.59,-0.78
19.529818,-1.29,2.59,-3.49,0.08,-0.81,0.06
19.64905,-0.35,-3.61,-2.31,-0.27,-0.5,-0.04
19.751105,-10.16,-15.57,19.57,0.64,-1.71,0.25
19.84276,-0.59,-4.39,1.14,-0.08,0.23,-0.48
19.921982,0.51,-9.41,14.91,-0.06,0.97,0.21
20.034474,-1.26,-2.79,1.41,-0.23,0.31,0.09
20.161217,-7.34,-20.01,10.12,-1.09,1.41,2.56
20.284045,-5.14,-3.65,9.89,0.79,2.14,-1.41
20.367875,-0.59,0.55,-2.31,-1.28,-0.98,-0.13
20.494099,0.27,0.75,-3.26,-1,-0.69,-0.53
20.583023,-2.86,-20.01,20.01,3.93,1.43,-2.5
20.703542,-1.45,-9.92,5.1,1.09,-0.82,-0.36
20.777133,-4.04,1.57,-0.27,-0.33,0.99,-0.07
20.894575,1.29,-0.94,-1.49,-1.12,1.18,0.57
20.975863,3.02,-20.01,8.28,-0.68,-2.94,-0.01
21.086325,-7.49,-11.22,11.26,0.41,1.56,0.97
21.167997,-2.35,1.49,-0.31,0.22,-0.85,-0.13
21.302145,-1.1,1.69,-2.16,-0.02,-0.68,-0.66
21.386202,-0.08,-19.61,0.27,-0.13,-0.07,0.44
21.501553,-6.98,-14.95,14.12,1.26,-2.2,0.36
21.629718,0,-0.67,0.94,-0.27,-0.17,-0.22
21.706414,0.59,1.53,-4.75,-0.29,1.32,0.3
21.830953,4.35,-9.92,0.59,-0.46,-1.84,0.15
21.935482,-4.79,-18.63,10.47,0.83,0.29,1.76
22.015443,-2.59,-2.16,6.24,-0.49,0.58,-0.68
22.137663,-0.78,0.55,-2.59,-1.04,-0.74,0.25
22.225005,-0.16,-1.65,-2,-0.16,-1.24,0.25
22.321774,-3.77,-16.16,13.14,0.62,0.99,-2.72
22.405813,-1.1,-6.75,2.51,0.47,-0.37,-0.89
22.519332,-1.14,1.88,-3.65,0.71,0.73,0.89
22.598802,-3.41,-3.06,5.61,-0.33,-0.53,0.28
22.707298,-3.8,-20.01,7.06,-2.88,2.57,1.94
22.826314,-4.2,-7.61,10.12,0.43,2.45,-0.73
22.911961,-0.43,1.22,-2.16,-0.89,-0.71,-0.11
23.039737,0.2,1.29,-2,-0.11,-0.46,-0.21
23.128814,-4.12,-20.01,20.01,5.78,-0.9,1.02
23.242276,0.98,-12.12,5.49,1.06,-1.15,-0.72
23.321665,-2.16,1.88,1.18,-0.83,0.35,-0.12
23.442704,0.31,-0.24,-1.45,-0.84,1.17,0.39
23.520331,0.47,-20.01,13.57,0.12,-2.52,-0.16
23.649532,-11.41,-14.24,10.08,0.03,0.9,1.9
23.733999,-3.37,0.67,0.9,0.37,-0.01,-0.4
23.839826,0.04,1.1,-2.08,-0.08,-0.61,-0.49
23.918787,-0.39,-8.59,-0.59,0.22,-0.29,0.8
24.026301,-12.59,-14.55,16.4,1.77,-1.95,0.05
24.154188,0.08,-1.53,0.78,-0.34,0.07,-0.46
24.24073,-0.24,1.53,-1.41,-0.04,1.39,0.75
24.34094,3.77,-6.43,0.31,-0.22,-1.79,-0.17
24.424555,-8.75,-16.91,10.32,0.24,0.62,1.97
24.560737,-3.53,-2.47,5.3,0.93,0.47,-0.49
24.638886,-0.63,1.26,-3.02,-1.23,-0.69,-0.78
24.752709,-0.16,-2.04,-3.69,-1.1,-1.15,-0.7
24.841378,-13.3,-8.94,20.01,-0.73,-0.09,-1.89
24.949369,-0.9,-6.83,0.67,0.26,-0.91,0.07
25.031022,-0.9,1.61,-3.1,0.03,1.09,0.2
25.151913,-1.29,-4.79,2.51,-0.57,1.08,0.07
25.244894,-5.33,-20.01,9.34,-1.89,1.99,1.92
25.353411,-4.86,-4.71,10.28,0.48,2.9,-1.44
25.474404,-0.47,0.51,-2.79,-1.62,-1.03,-0.24
25.566957,0.08,1.33,-2.47,-0.27,-0.73,-0.47
25.679295,-0.47,-20.01,14,1.62,1.21,-2.88
25.769332,1.41,-8.39,1.96,1.14,-0.58,-0.16
25.872879,-2.75,1.18,-0.27,-0.41,0.69,0.16
25.955346,0.75,1.33,-2.63,-1.25,1.02,0.47
26.069728,-1.33,-20.01,2.94,-1.67,-1.05,0.71
26.175542,-8,-11.18,9.41,-0.15,1.36,0.88
26.290455,-0.71,0,-0.47,-0.72,-0.41,-0.4
26.387535,-1.02,2.08,-1.65,0.26,-0.5,-0.43
26.493224,2.04,-20.01,3.65,-0.04,-1.07,1.37
26.582778,-8.43,-14.28,13.81,1.4,-1.49,0.18
26.694812,0.59,-1.18,0.27,-0.29,0.15,-0.36
26.775826,0.35,2.82,-3.18,0.41,1.57,1.37
26.911087,5.06,-12.04,0.63,0.7,-3.82,-0.21
26.984821,-7.18,-18.2,9.57,0.39,0.32,1.35
27.092459,-2.43,-0.63,4.12,0.15,1.04,-0.86
27.177383,-1.1,1.14,-1.96,-0.97,-1.06,-0.06
27.308273,0.75,-1.57,-1.96,-0.15,-1,0.1
27.386759,-0.86,-12.87,13.69,1.64,1.68,-2.88
27.501989,-0.39,-7.57,0.98,0.82,-0.46,-0.47
27.590655,-2.35,1.53,-1.84,-0.25,0.96,0.36
27.730503,0.86,0,-1.8,-0.51,1.09,0.16
27.811571,-7.41,-20.01,10.67,-2.33,0.41,0.32
27.930593,-6.2,-10.12,10.28,0.47,2.46,0.05
28.028174,-0.55,0.71,-0.9,-1.37,-0.4,-0.61
28.174264,-0.16,1.26,-2.47,0.56,-0.7,-0.19
28.253748,-6.28,-20.01,6.59,3.83,-2.38,0.03
28.373752,-10.12,-15.77,13.73,1.78,-1.3,-0.19
28.457201,-1.29,-0.2,1.49,-0.52,0.6,-0.35
28.584463,0.27,3.18,-5.92,-0.26,1.08,0.82
28.68702,1.73,-9.73,5.14,0.22,-0.79,-0.88
28.80147,-10.67,-17.3,10.79,-0.48,0.45,1.99
28.865366,-2.98,-0.55,4.59,0.08,1.06,-1.19
28.961923,-0.59,1.49,-1.8,-0.66,-0.99,0.01
29.049095,0.27,-1.06,-3.84,-0.15,-0.79,0.2
29.166219,-2.55,-12.59,15.38,0.9,0.06,-2.11
29.262524,-0.04,-5.45,0.16,0.3,-0.46,-0.54
29.363965,-2.2,3.45,-4.71,0.48,1.4,0.39
29.449081,0.27,-1.92,2.94,0.03,0.08,-0.01
29.57014,-7.41,-20.01,11.22,-1.78,2.17,1.81
29.667301,-4.86,-6.47,10.2,0.7,2.95,-1.09
29.773617,-0.94,1.88,-1.8,-1.01,-0.71,-0.21
29.855719,0.16,-0.04,-2.55,-0.24,-1.03,-0.16
29.9775,-2.79,-20.01,9.02,0.83,1.07,-2.12
30.080091,1.33,-9.3,2.24,0.7,-0.53,-0.72
30.190442,-2.79,1.33,-0.55,-0.39,0.63,0.19
30.27757,1.26,0.35,-1.84,-0.73,1.02,0.39
30.397132,0.9,-20.01,5.33,-1.93,-1.87,0.56
30.488342,-8.28,-11.85,10.47,-0.15,2.22,0.36
30.59113,-1.41,1.37,0.63,-0.66,-0.61,-0.69
30.671863,-0.43,1.41,-2.16,0.37,-0.84,-0.31
30.804298,-0.75,-20.01,0.39,0.01,-0.91,0.72
30.87525,-10.83,-16.44,16.99,1.55,-2.1,0.09
30.992905,-0.82,-3.53,0.24,0.02,-0.39,-0.22
31.07483,0.55,3.3,-5.65,0.29,1.04,0.48
31.199587,3.8,-4.82,-1.18,-0.27,-0.99,-0.44
31.286492,-2.67,-19.93,10.47,-1.18,0.76,2.44
31.399264,-3.41,-3.73,7.77,0.63,2.15,-1.23
31.488711,-1.84,1.53,-1.96,-1.23,-0.74,-0.43
31.586985,0.47,0.71,-2.71,-0.33,-0.98,0.04
31.669863,-0.35,-16.4,14.67,0.99,1.24,-2.6
31.799288,-0.67,-9.22,4.43,1.13,-0.63,-0.38
31.890237,-2.9,1.69,-0.55,-0.39,0.54,0.06
32.009117,0.94,0.67,-1.49,-0.92,1.13,0.61
32.102363,1.77,-20.01,6.32,-0.22,-3.48,0.13
32.221842,-11.41,-13.69,10.04,0.02,1.11,1.69
32.303133,-1.61,0.12,0.94,-0.56,-0.44,-0.45
32.433544,-0.82,2.51,-3.22,0.42,-0.6,-0.15
32.509543,1.22,-6.98,-2.59,0.63,-0.18,0.91
32.625081,-9.57,-14.32,16.24,1.27,-1.33,0.02
32.719595,-1.57,-2.9,1.77,-0.01,0.12,-0.34
32.836006,1.92,0.82,-0.35,0.34,1.25,0.5
32.923192,1.18,-5.53,1.77,-0.22,-0.39,-0.19
33.044412,-3.53,-18.44,7.45,-1.35,0.58,2.42
33.160433,-3.22,-3.37,7.57,-0.3,1.83,-1.13
33.248397,-0.16,1.26,-2.08,-1.25,-0.75,-0.67
33.366603,0.24,-0.71,-2.35,-0.1,-0.85,0.07
33.443162,-1.69,-13.22,14.59,1.55,0.71,-2.01
33.560628,0.9,-8.75,2.24,0.43,-0.54,-0.71
33.662496,-1.92,1.53,-1.06,-0.26,0.24,0.32
33.761674,-0.16,-0.67,-0.31,-0.78,0.49,0.47
33.841189,-0.04,-20.01,0.98,-3.54,0.86,0.14
33.960865,-7.88,-10.9,8.24,0.04,1.86,0.73
34.04609,-0.31,1.69,0.12,-0.26,-0.41,-0.2
34.167316,-0.27,2.28,-3.33,0.29,-0.86,-0.36
34.262258,-6,-20.01,2.04,2.53,-2.66,2.13
34.398488,-8.55,-14.04,10.32,1.42,-1.15,-0.44
34.477138,-1.1,-0.16,0.67,-0.2,-0.37,-0.23
34.597866,1.29,1.49,-2.04,-0.91,1,0.69
34.678678,1.73,-9.73,2.86,-0.97,-1.63,-0.84
34.804199,-8.04,-16.4,9.69,1.43,0.24,2.07
34.878566,-3.41,-2.79,5.73,-0.56,1.12,-0.99
34.999344,-1.84,1.41,-2.08,-0.05,-0.05,-0.13
35.08882,0.12,-2.59,-2.67,0.06,-0.5,-0.11
35.219497,-8,-16.87,19.85,-0.2,-1.86,-0.15
35.298528,-0.94,-7.61,1.8,0.38,-0.4,-0.23
35.409304,-0.67,1.26,-3.57,-0.11,0.78,-0.05
35.50078,-0.78,-2,1.18,-0.47,-0.12,0.27
35.624452,-2.35,-20.01,2.63,-2.94,2.81,0.85
35.707699,-3.57,-9.18,8.67,0.64,2.85,-0.75
35.830894,-1.53,1.45,-1.61,-0.49,-0.47,-0.32
35.923771,-0.2,1.69,-2.39,-0.03,-0.73,-0.19
36.039824,-6.79,-20.01,12.43,3.6,-0.06,0.09
36.132725,-5.3,-13.85,9.26,2.04,-1.16,-0.56
36.243867,-2,-0.78,0.9,-0.38,0.24,-0.16
36.326917,0.63,1.06,-1.61,-0.9,0.94,0.16
36.446537,-1.96,-19.26,14.44,-0.45,-0.45,-0.29
36.538165,-6.16,-16.91,8.55,0.64,0.63,3.51
36.652846,-2.79,-1.1,5.26,-0.32,0.99,-0.8
36.73949,-1.02,1.65,-2.71,-0.38,-0.9,0.06
36.872408,0.31,-2.55,-2.86,-0.68,-0.63,-0.32
36.960466,-9.81,-15.65,17.26,-0.33,-2.05,0.08
37.088749,0.12,-4.31,2.16,0.18,-0.38,-0.14
37.166064,-0.16,2.67,-3.22,0.05,1.12,0.28
37.291658,0.12,-4.98,3.18,-0.44,0.39,0.23
37.382554,-8.47,-20.01,9.38,-0.98,1.55,1.35
37.463688,-5.06,-4.04,6.43,0.51,1.85,-1.29
37.582837,-0.2,1.22,-2.82,-1.34,-0.78,-0.69
37.672487,0.71,1.45,-4.31,-0.36,-1.1,-0.3
37.789816,-1.53,-16.51,14.12,1.79,1.38,-1.47
37.882085,-1.88,-8.83,2.98,0.85,-0.98,-0.26
38.000623,-3.1,2.04,-0.78,0.14,-0.07,0.37
38.096737,0.63,-1.26,0.71,-0.84,0.89,0.57
38.225474,-1.41,-20.01,0.08,-3.27,1.12,0.66
38.303269,-7.92,-10.9,9.3,-0.08,1.75,0.64
38.387601,-0.94,1.14,-0.98,-1.07,-0.13,-0.54
38.506283,-0.98,1.69,-2.75,0.11,-0.94,-0.1
38.590063,-5.1,-20.01,15.18,3.34,0.25,-1.21
38.720797,-5.73,-16.48,10.98,2.01,-0.84,-0.41
38.796428,-0.67,0.51,1.41,-0.23,-0.38,-0.29
38.880994,0.67,1.73,-2.16,-0.9,0.96,0.35
38.999599,1.96,-13.06,5.33,-0.5,-1.34,-0.17
39.094221,-10.2,-17.69,9.38,0.49,0.17,3.12
39.230421,-3.88,-1.77,3.77,0.09,0.55,-0.57
39.330357,-0.63,0.59,-2.31,-0.86,-0.56,-0.04
39.441522,0.55,-1.92,-1.92,-0.25,-0.86,-0.03
39.526914,-3.61,-14.71,16.48,0.22,-0.64,-1.25
39.655618,2.12,-7.1,2.51,0.58,-0.8,-0.23
39.742211,-2,2.47,-2.86,-0.03,1.04,0.11
39.812344,0.47,-2.28,-0.04,-0.56,1.05,0.24
39.92709,-1.61,-20.01,5.37,-2.83,2.69,-0.31
40.017645,-4.08,-9.85,10.55,0.67,2.75,-0.4
40.141731,-1.45,1.1,-1.57,-1.51,-0.31,-0.5
40.227362,-1.02,0.86,-1.41,-0.12,-0.64,-0.09
40.358493,-8.08,-20.01,18.87,4.99,1.22,-1.67
40.446128,-3.41,-10.4,6.67,1.44,-0.66,-0.63
40.529729,-2.47,1.41,0.86,-0.42,0.17,-0.01
40.650979,0.82,0.78,-2.2,-1.14,1.37,0.86
40.752892,2.47,-20.01,4.82,1.07,-1.45,0.26
40.832532,-9.69,-13.57,8.12,-0.08,0.54,1.76
40.952988,-1.29,0,1.02,0.11,-0.16,-0.61
41.047725,-0.67,1.33,-2.79,0.59,-0.22,-0.13
41.180579,-0.39,-13.3,1.96,0.38,-0.47,0.67
41.257886,-8.59,-13.38,15.42,1.32,-1.94,-0.26
41.338358,-0.39,-4.79,1.37,-0.2,-0.22,-0.29
41.462955,-0.51,3.14,-4.35,0.16,0.96,0.51
41.564654,4.08,-6.67,-1.49,-1.5,-2.19,-0.17
41.680438,-6.67,-20.01,12.4,-0.44,1.04,2.56
41.772099,-3.02,-3.22,6.51,-0.41,1.21,-0.91
41.868008,-1.77,1.73,-1.14,-0.33,-0.47,0.09
41.987844,0.78,-2.63,-1.73,0.2,-0.26,0.01
42.07325,0.16,-15.77,13.02,1.64,0.31,-0.64
42.204139,-2.35,-8.28,2.75,0.18,-0.75,-0.24
42.288246,-2.63,0.98,-0.63,-0.25,0.83,0.19
42.375134,1.57,0.39,-1.26,-0.96,1.1,-0.12
42.51478,-7.77,-20.01,8.51,-1.8,-0.23,1.08
42.604199,-6.04,-8.47,7.41,0.04,-0.21,-0.36
42.676229,-0.9,0.94,0.08,0.01,0.33,-0.31
42.79375,0.59,1.92,-2.51,0.21,-1.28,-0.26
42.881453,-13.61,-20.01,10.2,2.39,-0.38,4.25
43.024961,-1.92,-16.28,6.86,0.66,1.09,-0.88
43.110251,-5.41,2,0.55,-0.45,-0.24,-0.45
43.2124,0.78,0.71,-1.57,-1.4,0.76,-0.38
43.306133,-0.04,-5.53,-0.08,-0.04,-0.49,0.62
43.393823,-9.92,-19.14,8.63,-0.01,0.05,0.76
43.525796,-2.94,-3.77,7.92,0.11,1.32,-0.99
43.609384,0.2,0.86,-1.37,-0.85,-0.58,0.03
43.706386,1.33,-0.98,0.12,-0.12,-0.53,-0.41
