"NAME:","walk_126_1_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:36"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","80"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"18.67","0.90","-9.02","-11.92","-1.61","3.31","0.53"
"18.77","3.80","-3.02","-9.02","-0.29","1.78","2.12"
"18.88","1.37","-0.55","-6.28","-0.24","0.71","1.90"
"18.98","0.55","-1.69","-4.59","0.02","-1.50","-0.57"
"19.08","7.10","-8.04","-11.34","-1.54","1.27","2.84"
"19.18","-0.43","-6.28","-5.69","-0.61","-0.14","0.45"
"19.28","-0.35","-1.18","-11.89","1.30","-1.04","-0.14"
"19.39","3.88","-4.51","-10.83","0.52","-2.26","-4.78"
"19.49","1.22","-0.27","-10.43","1.28","-1.45","-0.94"
"19.59","1.33","-2.16","-8.59","0.81","-1.29","-0.16"
"19.69","0.43","-2.47","-9.30","-0.13","-1.35","0.37"
"19.79","-0.08","-2.16","-10.16","-0.13","-0.50","0.41"
"19.90","7.57","-4.94","-14.75","-0.40","0.84","1.52"
"20.00","-1.37","-8.55","-14.59","-2.06","3.77","0.70"
"20.10","2.79","3.53","-8.87","1.60","1.95","-0.03"
"20.20","1.10","-2.12","-4.24","-0.06","0.32","1.92"
"20.30","-2.16","-3.22","-6.35","1.14","-2.99","0.72"
"20.41","10.75","-0.47","-8.71","-0.89","0.26","-0.23"
"20.51","-1.33","-3.22","-4.43","0.24","0.89","-1.54"
"20.61","-1.88","-3.84","-12.71","0.47","-0.85","1.63"
"20.71","2.28","-2.94","-12.83","0.56","-2.34","-2.50"
"20.81","0.35","-1.41","-7.10","1.13","-1.58","-0.76"
"20.92","1.29","-1.69","-9.49","0.94","-1.38","-0.68"
"21.02","-0.27","2.00","-10.43","0.76","-0.58","-2.53"
"21.12","1.65","-6.55","-12.79","-1.23","-0.24","0.15"
"21.22","0.20","-8.12","-14.20","-2.11","4.34","0.51"
"21.32","1.41","13.38","-8.04","1.93","1.42","-4.20"
"21.43","2.28","-1.53","-3.26","-0.17","0.92","2.20"
"21.53","0.75","-4.12","-3.96","-0.11","-1.75","0.67"
"21.63","19.73","1.69","-17.02","1.57","-1.25","-3.13"
"21.73","5.57","-0.67","-12.51","-0.38","0.41","-2.41"
"21.83","-1.61","-4.55","-9.53","0.75","-0.40","-0.07"
"21.94","1.92","-0.63","-10.36","0.46","-1.14","0.07"
"22.04","-0.47","-1.26","-4.08","1.13","-1.70","-1.07"
"22.14","1.45","0.47","-9.57","0.37","-1.35","0.06"
"22.24","0.27","-0.94","-9.89","0.26","-1.33","-0.44"
"22.34","0.24","1.02","-10.87","-0.01","0.00","-0.05"
"22.45","4.43","-0.35","-14.00","-0.09","2.09","1.01"
"22.55","1.53","-10.94","-13.02","-1.04","2.91","-0.19"
"22.65","2.35","-2.59","-10.47","-1.12","1.57","3.11"
"22.75","1.26","-0.55","-4.67","-0.42","0.26","0.79"
"22.85","12.59","-11.02","-5.49","0.76","-4.01","0.17"
"22.96","5.49","-1.77","-7.34","-1.52","1.35","-0.54"
"23.06","2.28","-6.51","-4.63","-0.47","0.52","0.83"
"23.16","-1.41","-0.24","-10.36","1.11","-1.12","0.72"
"23.26","2.75","-4.31","-10.98","0.62","-1.86","-1.37"
"23.36","2.35","0.35","-11.92","0.56","-2.04","-1.86"
"23.47","3.73","-6.59","-9.73","-0.05","-0.82","1.03"
"23.57","-0.08","-2.98","-9.73","0.40","-0.80","-1.04"
"23.67","-0.78","-3.49","-10.51","-1.04","-0.71","-0.59"
"23.77","-2.35","-1.49","-11.53","0.28","0.72","-2.77"
"23.87","-2.67","-5.06","-10.83","-2.31","0.40","-4.99"
"23.98","-1.18","-4.55","-11.30","1.98","0.53","-2.64"
"24.08","5.41","-10.00","-9.22","-0.59","0.43","-0.60"
"24.18","2.47","-1.92","-8.59","0.38","0.18","0.94"
"24.28","5.77","-1.37","-9.85","0.76","-0.27","-1.88"
"24.38","3.30","-2.59","-5.41","0.43","-0.17","-0.43"
"24.49","1.92","-3.88","-7.10","0.85","-0.01","-1.98"
"24.59","6.71","3.45","-7.85","1.14","-0.55","-3.00"
"24.69","9.02","-1.29","-13.26","-0.25","-0.50","-1.29"
"24.79","-0.75","-2.82","-9.49","1.56","-0.87","-0.73"
"24.89","-0.71","-0.94","-12.04","1.27","-1.75","-3.82"
"25.00","-1.29","0.39","-10.98","0.74","-1.40","-2.69"
"25.10","-0.31","-1.10","-9.65","0.57","-1.38","-2.20"
"25.20","0.20","-0.55","-10.28","0.60","-1.15","-0.56"
"25.30","-0.12","-1.49","-8.75","0.21","-0.43","-1.10"
"25.40","0.82","-2.67","-14.51","0.01","0.13","0.20"
"25.51","-3.45","-0.75","-11.65","-0.63","1.79","-0.19"
"25.61","1.96","-8.79","-13.06","-1.73","2.71","-0.65"
"25.71","0.59","5.26","-10.67","-0.01","1.77","-0.24"
"25.81","0.98","-5.06","-5.49","-0.09","1.22","0.36"
"25.91","2.55","0.31","-5.92","0.60","-0.60","0.61"
"26.02","11.61","0.55","-11.89","0.50","-1.45","-1.98"
"26.12","4.59","-1.14","-8.98","-0.52","1.01","1.70"
"26.22","1.73","-4.55","-6.51","0.03","0.21","2.46"
"26.32","-2.82","1.33","-9.45","1.23","-1.03","-2.11"
"26.42","1.41","-5.65","-10.90","-0.37","-1.30","-0.46"
"26.53","1.65","-2.43","-11.49","0.87","-1.55","-1.90"
"26.63","2.04","-2.47","-9.49","0.30","-0.65","0.20"
"26.73","1.61","-2.24","-10.12","0.91","-0.50","-1.02"
"26.83","0.12","-0.98","-10.40","-0.19","-0.64","-0.13"
"26.93","5.96","-5.57","-16.44","-0.09","1.38","0.56"
"27.04","2.71","-7.37","-11.02","-1.26","2.38","-0.82"
"27.14","2.08","-1.57","-9.69","-0.53","1.16","-0.01"
"27.24","0.98","-4.28","-5.88","-0.50","0.91","2.48"
"27.34","2.24","-2.79","-5.37","-0.25","-0.63","0.54"
"27.44","11.96","-1.80","-11.65","-0.59","-0.67","-0.09"
"27.55","6.79","-3.53","-10.16","-0.34","0.56","-0.55"
"27.65","-1.80","-7.14","-5.81","-1.36","0.69","-1.38"
"27.75","0.55","1.57","-9.85","1.54","-0.69","4.09"
"27.85","1.69","-3.53","-8.79","0.03","-1.34","0.83"
"27.95","-0.08","-1.92","-7.34","0.14","-1.40","-0.66"
"28.06","1.53","-3.30","-9.10","0.37","-1.15","-0.30"
"28.16","0.59","-4.00","-9.45","-0.20","-0.53","-0.46"
"28.26","-0.04","-1.73","-12.87","0.28","0.51","0.80"
"28.36","1.06","-4.08","-11.61","-0.30","2.10","0.96"
"28.46","0.20","-5.61","-9.92","-0.12","2.51","-1.33"
"28.57","3.06","-2.94","-7.37","-0.41","1.46","1.20"
"28.67","1.02","-4.47","-4.51","-0.19","0.44","2.22"
"28.77","2.04","-2.00","-6.35","-0.13","-0.87","0.40"
"28.87","11.41","3.22","-13.61","-1.50","0.11","0.50"
"28.97","6.08","-5.61","-12.47","0.08","0.33","-1.31"
"29.08","-0.94","-2.71","-7.26","-0.37","-0.17","-1.35"
"29.18","0.90","-2.47","-9.14","1.77","-1.43","2.02"
"29.28","2.47","-6.04","-10.79","-0.39","-1.53","-0.93"
"29.38","1.69","-0.55","-15.85","-0.03","-1.40","-0.79"
"29.48","-0.35","-3.33","-9.38","-0.13","-0.85","0.31"
"29.59","4.43","-7.02","-9.41","-0.16","-0.80","0.17"
"29.69","0.59","-0.47","-13.18","0.30","-0.17","0.77"
"29.79","2.71","-6.12","-12.87","-0.16","2.51","2.42"
"29.89","0.43","-9.26","-12.32","-1.01","3.47","0.31"
"29.99","2.43","-3.88","-7.45","-0.56","1.76","1.75"
"30.10","1.53","-0.86","-7.73","-0.26","-0.09","2.95"
"30.20","-1.26","-3.53","-5.81","-0.27","-1.59","1.54"
"30.30","16.67","9.65","-15.69","-1.38","1.18","-1.32"
"30.40","0.90","0.04","-12.20","-0.89","-0.24","-0.84"
"30.50","-2.28","-2.98","-9.45","0.15","-1.23","1.13"
"30.61","1.65","-2.24","-9.49","0.41","-1.06","0.38"
"30.71","-0.20","-3.41","-9.06","0.31","-0.86","1.34"
"30.81","3.02","2.24","-10.71","0.46","-0.81","0.23"
"30.91","3.14","-4.94","-9.02","-0.16","-1.15","1.90"
"31.01","-0.43","0.20","-9.81","0.24","-0.13","-0.87"
"31.12","3.02","-0.51","-16.59","0.20","0.87","0.63"
"31.22","-0.16","-5.02","-11.53","-1.28","4.05","1.04"
"31.32","0.24","7.53","-8.59","0.62","1.92","-2.05"
"31.42","0.31","-2.63","-6.00","-0.49","0.85","2.48"
"31.52","-0.08","-3.10","-3.84","-0.46","-0.60","2.28"
"31.63","12.28","2.47","-14.98","0.25","-1.45","-2.16"
"31.73","-1.84","-2.98","-6.20","-0.65","0.50","-0.73"
"31.83","0.82","-10.28","-13.45","-1.09","2.50","1.17"
"31.93","-0.94","-0.39","-10.36","1.37","-3.47","4.88"
"32.03","2.47","-2.47","-7.92","-0.42","-1.22","0.74"
"32.14","3.37","-2.39","-9.77","0.35","-0.97","0.34"
"32.24","-0.59","-3.92","-9.30","-0.16","-0.88","2.20"
"32.34","-3.18","-0.43","-9.61","-0.47","-0.38","-1.52"
"32.44","0.98","1.45","-11.38","0.07","-0.29","-1.41"
"32.54","3.14","-5.22","-12.87","-0.00","1.54","1.02"
"32.65","-1.22","-7.37","-14.36","-1.90","3.67","0.47"
"32.75","2.47","-4.20","-8.83","-0.24","2.00","2.35"
"32.85","1.57","-4.71","-3.73","0.09","-0.87","-0.30"
"32.95","-1.84","-1.26","-6.67","0.33","-1.91","-0.27"
"33.05","7.88","-0.27","-12.98","-1.20","1.43","1.18"
"33.16","10.67","-11.65","-16.00","0.46","0.34","0.43"
"33.26","-1.73","-3.06","-7.22","-0.07","-0.72","0.06"
"33.36","1.45","-3.14","-9.10","0.91","-1.23","0.70"
"33.46","1.26","-3.45","-10.04","0.14","-1.70","-1.81"
"33.56","0.16","6.75","-9.34","0.64","-0.94","-2.50"
"33.67","0.35","-2.28","-10.00","0.06","-1.24","-2.04"
"33.77","-1.37","-0.39","-10.43","0.47","-0.75","-2.28"
"33.87","-1.06","1.57","-9.69","0.56","-0.61","-1.55"
"33.97","5.18","-6.28","-18.55","-2.11","1.09","-1.12"
"34.07","-1.61","-7.73","-8.59","-0.51","3.18","0.60"
"34.18","1.69","0.43","-8.00","2.22","0.69","-3.26"
"34.28","1.53","-5.57","-7.02","0.31","0.07","-2.24"
"34.38","4.75","-1.88","-7.81","0.88","-1.60","-2.19"
"34.48","7.69","-0.24","-9.96","0.18","-0.83","-1.55"
"34.58","10.51","-6.28","-16.20","-0.21","-0.03","-0.85"
"34.69","-3.41","2.31","-10.20","0.59","-0.66","-3.00"
"34.79","-1.77","-3.45","-9.89","0.33","-0.98","-0.99"
"34.89","-0.59","-1.29","-8.94","0.79","-1.67","-2.60"
"34.99","0.86","-1.14","-9.69","0.76","-1.21","-0.34"
"35.09","0.04","-1.61","-8.28","0.56","-0.93","-1.97"
"35.20","1.45","-2.75","-9.89","0.44","-0.54","-0.96"
"35.30","0.04","-0.31","-9.65","0.15","-0.72","-1.16"
"35.40","3.57","-4.94","-14.08","-0.25","0.45","0.99"
"35.50","3.96","-8.63","-11.61","-3.30","2.61","-1.39"
"35.60","2.79","0.55","-10.08","1.85","1.11","-2.77"
"35.71","1.33","-2.55","-8.24","-0.06","1.48","0.08"
"35.81","3.14","1.92","-4.94","1.03","-1.32","-2.83"
"35.91","7.06","-2.24","-8.28","0.67","-1.91","-2.88"
"36.01","5.37","-2.86","-7.88","-0.47","0.51","0.45"
"36.11","1.29","-4.86","-5.61","0.36","1.01","-1.34"
"36.22","2.12","-6.12","-10.98","1.07","-1.40","1.07"
"36.32","0.47","-4.82","-10.20","0.20","-1.61","-1.69"
"36.42","0.98","-0.98","-10.08","1.03","-1.93","-3.19"
"36.52","1.61","-3.22","-8.83","0.49","-1.04","-0.82"
"36.62","0.82","-1.37","-9.73","0.31","-1.15","-0.98"
"36.73","-0.78","-0.78","-9.92","0.20","-0.48","-1.07"
"36.83","-0.27","0.31","-9.57","-0.02","-0.17","-0.62"
"36.93","2.39","-5.84","-11.77","-0.62","2.54","-0.85"
"37.03","3.14","-8.67","-5.73","-0.02","2.16","0.64"
"37.13","3.10","-4.75","-6.20","-0.71","1.20","3.19"
"37.24","-0.12","-3.33","-4.47","-0.44","-0.55","-1.16"
"37.34","3.53","-4.24","-8.55","0.25","-2.25","-0.37"
"37.44","8.39","1.26","-9.81","-0.84","1.31","1.90"
"37.54","7.96","-10.79","-8.39","-1.10","0.33","-1.70"
"37.64","-2.16","0.16","-11.18","0.50","-0.81","-1.40"
"37.95","1.80","-0.90","-10.98","0.51","-1.06","-0.31"
"38.05","0.59","-2.55","-9.38","-0.19","-0.86","-0.32"
"38.15","-0.24","-2.12","-9.81","-0.03","-0.74","-0.69"
"38.26","-2.20","0.00","-11.61","0.04","0.00","-0.61"
"38.36","3.14","-8.83","-11.49","-0.72","2.29","1.14"
"38.46","-1.22","-5.33","-12.04","-0.48","3.38","0.26"
"38.56","0.98","-5.06","-7.26","-0.16","2.01","0.10"
"38.66","-1.53","-5.02","-3.57","-0.12","-0.54","-0.67"
"38.77","-2.16","-2.20","-4.79","0.23","-0.88","-0.06"
"38.87","10.71","3.45","-17.50","-0.15","0.43","-1.00"
"38.97","9.10","-9.06","-12.51","-0.71","1.86","-0.21"
"39.07","-4.24","-3.10","-8.39","0.08","-0.07","0.45"
"39.17","-1.26","-3.88","-10.04","0.67","-1.34","1.37"
"39.28","1.57","-1.41","-9.65","0.74","-1.32","-0.37"
"39.38","2.71","-0.78","-9.89","0.81","-0.99","0.38"
"39.48","0.04","-2.39","-9.18","0.32","-1.25","-0.77"
"39.58","-1.53","-3.18","-9.77","-0.58","-0.40","-1.19"
"39.68","-1.61","-3.18","-14.16","-0.64","0.36","0.41"
"39.79","0.59","-6.79","-9.85","-0.76","2.80","-0.17"
"39.89","-0.16","-7.30","-10.43","0.16","2.23","-0.21"
"39.99","1.80","-2.35","-6.39","-0.32","1.17","0.52"
"40.09","-1.33","-8.55","-4.20","-0.57","0.63","1.69"
"40.19","3.33","-4.12","-7.41","0.86","-1.57","0.05"
"40.30","9.41","1.84","-10.47","-1.34","1.52","2.79"
"40.40","9.18","-0.47","-9.34","-0.30","0.69","-0.02"
"40.50","0.00","-2.08","-10.59","0.48","-1.20","-1.88"
"40.60","0.51","-3.65","-10.36","0.38","-1.60","-1.05"
"40.70","-0.35","-2.94","-8.79","0.48","-1.55","-0.58"
"40.81","1.02","-1.29","-9.49","0.62","-1.11","-0.40"
"40.91","0.47","-1.88","-9.61","-0.12","-0.85","-1.10"
"41.01","-1.10","-0.04","-9.89","0.18","-0.38","-1.36"
"41.11","1.02","-4.08","-14.00","0.28","-0.34","-0.58"
"41.21","2.51","-5.88","-10.55","-0.90","1.97","-0.68"
"41.32","-0.59","-8.43","-12.36","-0.15","2.63","0.34"
"41.42","2.47","-3.96","-7.30","-0.41","1.22","1.91"
"41.52","-1.06","-4.67","-3.69","-0.41","0.07","-0.36"
"41.62","2.47","-4.04","-7.53","0.73","-1.75","-0.80"
"41.72","9.81","0.16","-10.63","-0.97","0.50","0.38"
"41.83","8.04","-11.49","-14.51","-1.18","0.47","-0.07"
"41.93","-3.77","0.43","-10.40","0.42","-1.10","-1.33"
"42.03","0.94","-1.96","-10.16","0.68","-1.10","-1.33"
"42.13","-1.14","-2.00","-8.90","0.74","-1.38","0.26"
"42.23","1.29","-2.28","-9.65","0.81","-1.28","0.82"
"42.34","0.75","-2.08","-9.06","0.18","-1.25","-0.41"
"42.44","1.26","-0.71","-10.43","0.04","-0.09","-0.28"
"42.54","5.45","-8.16","-17.22","-1.17","1.26","0.90"
"42.64","-1.92","-5.06","-10.79","-1.19","3.97","0.58"
"42.74","4.12","0.31","-9.18","0.45","1.44","-1.24"
"42.85","1.45","-3.61","-6.67","-0.47","0.03","0.53"
"42.95","-0.67","-2.86","-5.18","0.11","-0.95","0.36"
"43.05","14.44","-2.82","-15.42","0.23","-0.64","-1.26"
"43.15","4.67","-8.39","-13.77","-1.07","0.83","0.20"
"43.25","-1.73","-3.92","-8.55","-0.21","-0.20","0.46"
"43.36","2.63","-0.12","-10.12","1.10","-1.53","-0.71"
"43.46","2.08","-2.82","-9.30","0.42","-1.57","-0.40"
"43.56","1.29","2.00","-10.04","0.73","-1.04","-1.25"
"43.66","0.90","-2.08","-8.83","0.52","-1.35","-0.45"
"43.76","-0.27","-1.10","-11.02","-0.25","-0.56","-0.60"
"43.87","-2.31","-2.79","-14.67","-0.46","-0.26","0.85"
"43.97","2.55","-4.55","-11.26","-0.65","2.48","-0.95"
"44.07","0.59","-3.84","-10.20","0.45","2.31","-0.42"
"44.17","1.69","-4.35","-8.79","-0.23","1.44","0.31"
"44.27","0.63","-3.80","-4.75","-0.39","0.38","2.14"
"44.38","12.32","-7.41","-7.37","0.93","-3.22","-1.90"
"44.48","8.47","4.98","-12.12","-1.41","1.74","2.24"
"44.58","3.65","-10.32","-14.75","-1.40","-0.09","1.35"
"44.68","-4.63","-0.43","-10.67","0.42","-0.68","-1.01"
"44.78","2.98","-4.51","-11.18","0.31","-1.10","-0.06"
"44.89","-0.24","-2.24","-9.10","0.71","-1.49","-0.13"
"44.99","-0.75","-2.90","-9.34","0.59","-1.24","-0.11"
"45.09","-0.04","-2.12","-9.18","0.54","-1.02","-1.08"
"45.19","-2.00","-3.33","-7.88","-0.24","-0.34","-1.94"
"45.29","0.71","-2.55","-10.94","0.41","-0.25","-1.42"
"45.40","2.63","-0.08","-14.36","0.38","0.11","1.18"
"45.50","-1.18","-5.41","-12.24","-2.07","0.55","-2.71"
"45.60","5.61","-6.00","-9.41","1.99","0.25","-2.24"
"45.70","2.79","-0.51","-9.61","1.08","0.50","-4.40"
"45.80","11.10","-5.30","-9.61","-0.30","-0.45","0.75"
"45.91","2.67","-4.90","-7.26","0.75","-0.32","-0.92"
"46.01","3.41","-1.45","-6.94","0.87","-0.95","-2.84"
"46.11","4.12","-1.69","-6.67","0.33","-1.20","-1.51"
"46.21","-0.39","-10.75","-5.49","-0.77","-0.71","0.50"
"46.31","0.16","-1.57","-12.20","1.07","-1.18","0.24"
"46.42","1.80","-2.94","-10.20","0.28","-1.17","-1.94"
"46.52","1.22","0.16","-11.45","1.03","-1.73","-4.31"
"46.62","0.47","-1.49","-10.28","0.55","-1.03","-1.27"
"46.72","-0.47","-1.57","-8.98","0.43","-1.07","-1.26"
"46.82","1.53","-2.67","-11.26","0.74","-0.66","-1.45"
"46.93","2.98","-2.67","-13.65","-0.09","0.91","1.85"
"47.03","0.27","-8.32","-14.59","-2.69","2.99","0.49"
"47.13","2.35","-0.78","-10.32","1.26","2.05","-0.74"
"47.23","-0.55","-4.79","-6.00","-0.19","1.65","2.31"
"47.33","2.59","-1.84","-4.71","0.45","-0.42","0.13"
"47.44","7.88","-1.45","-7.73","0.45","-2.04","-1.17"
"47.54","5.88","-2.67","-7.77","-1.57","0.96","-0.38"
"47.64","1.18","-3.77","-5.22","0.18","0.68","0.65"
"47.74","-2.08","-7.53","-13.22","0.76","-2.34","1.26"
"47.84","0.43","-6.67","-9.57","-0.08","-0.90","1.28"
"47.95","1.88","-2.35","-9.89","0.55","-1.44","-2.12"
"48.05","1.02","-0.12","-9.61","0.09","-1.09","0.39"
"48.15","0.67","-4.00","-8.71","-0.23","-1.44","-0.28"
"48.25","0.55","-1.14","-10.63","0.36","-0.26","-1.45"
"48.35","0.20","1.53","-12.20","0.47","0.16","-1.28"
"48.46","2.35","-4.24","-11.96","0.28","2.33","1.99"
"48.56","4.28","-9.77","-11.14","-1.35","2.70","0.71"
"48.66","3.57","2.59","-7.34","0.20","1.50","0.67"
"48.76","2.67","-1.33","-7.22","-0.05","-0.22","0.57"
"48.86","-0.63","-2.51","-5.96","-0.05","-1.70","1.53"
"48.97","12.36","-0.31","-12.04","-0.09","-0.84","-1.08"
"49.07","-1.45","-1.14","-8.16","-0.41","0.68","-0.85"
"49.17","-0.04","-10.32","-8.94","-1.16","2.02","4.95"
"49.27","-1.29","-4.04","-11.26","1.26","-3.02","2.99"
"49.37","1.84","-5.96","-9.38","-0.43","-1.12","1.07"
"49.48","2.39","-0.20","-9.14","0.66","-0.83","-0.67"
"49.58","-0.16","-4.08","-10.24","-0.80","-0.73","0.49"
"49.68","1.18","-4.43","-10.12","0.23","-0.98","0.22"
"49.78","0.67","-0.55","-10.47","0.67","-0.44","0.03"
"49.88","3.73","-2.75","-13.02","-0.12","1.34","1.02"
"49.99","-0.71","-7.69","-12.59","-1.82","3.39","-1.83"
"50.09","3.69","-3.45","-9.41","-0.19","1.29","1.28"
"50.19","1.73","-4.35","-6.24","0.16","0.23","1.31"
"50.29","-0.08","-4.04","-4.94","-0.39","-0.33","0.48"
"50.39","7.37","-2.90","-9.81","0.17","-1.43","-0.07"
"50.50","1.73","-6.75","-6.83","-1.83","2.19","3.74"
"50.60","0.67","5.57","-9.06","-0.76","0.13","-2.04"
"50.70","-2.90","-0.59","-11.73","1.58","-1.49","0.93"
"50.80","0.94","-3.88","-10.83","0.14","-0.97","1.50"
"50.90","0.51","-3.96","-8.51","0.46","-1.10","0.53"
"51.01","1.41","-2.04","-9.02","0.11","-1.38","-0.60"
"51.11","2.31","-0.98","-10.40","0.64","-0.52","-0.74"
"51.21","-0.55","0.71","-9.30","0.28","-0.21","0.06"
"51.31","3.69","-4.98","-15.06","-0.15","1.67","1.80"
"51.41","-0.98","-9.30","-11.81","-1.75","3.80","0.02"
"51.52","1.57","-6.08","-4.90","-0.77","0.96","3.99"
"51.62","0.98","-3.73","-6.83","-0.48","0.03","2.05"
"51.72","-1.65","-3.88","-5.26","-0.73","-0.74","0.61"
"51.82","11.81","-1.49","-15.49","-0.17","-1.08","-1.70"
"51.92","4.00","-0.90","-10.51","-0.83","-0.35","-1.29"
"52.03","1.45","-10.40","-7.85","-0.17","1.34","1.41"
"52.13","3.45","8.39","-10.71","2.09","-2.53","-3.48"
"52.23","0.51","-3.65","-8.04","-0.75","-0.63","1.87"
"52.33","1.57","-4.94","-13.85","-0.16","-0.93","0.07"
"52.43","0.00","-2.00","-9.26","-0.26","-0.98","0.46"
"52.54","-1.96","-1.61","-9.45","0.15","-0.38","0.19"
"52.64","1.06","-1.02","-15.81","-0.35","0.74","0.51"
"52.74","0.94","-6.79","-11.41","-1.24","3.73","1.31"
"52.84","2.71","-1.77","-11.22","1.12","1.69","-1.52"
"52.94","1.33","-1.92","-5.41","-0.69","1.33","1.47"
"53.05","1.61","-2.47","-5.37","-0.30","-0.81","1.22"
"53.15","11.65","-1.06","-15.93","0.74","-2.15","-1.67"
"53.25","0.94","-5.02","-8.98","-0.75","1.01","0.32"
"53.35","-1.57","-6.16","-6.47","-1.58","1.76","-2.21"
"53.45","5.53","-6.39","-12.36","1.86","-3.41","2.39"
"53.56","1.33","-3.49","-8.98","-0.56","-0.86","-0.22"
"53.66","0.82","-5.06","-10.43","0.09","-1.24","-0.58"
"53.76","0.98","-4.04","-9.73","-0.28","-1.50","0.88"
"53.86","-1.33","0.63","-11.57","0.19","-0.28","-1.33"
"53.96","-2.35","-0.98","-10.71","0.37","0.17","0.21"
"54.07","1.37","-7.81","-12.36","-1.16","2.44","1.12"
"54.17","-0.31","-5.41","-8.71","-0.72","3.46","-1.18"
"54.27","0.20","-4.31","-8.39","-0.08","1.71","1.38"
"54.37","5.92","-6.79","-8.94","0.15","-1.47","-2.93"
"54.47","0.39","-2.90","-7.41","0.69","-1.54","-0.26"
"54.58","10.12","5.77","-11.30","-0.43","-0.05","-1.16"
"54.68","5.65","-4.86","-16.44","-0.33","0.79","-1.29"
"54.78","-4.59","-1.92","-10.67","-0.03","-0.52","-1.11"
"54.88","3.22","-1.18","-11.96","0.67","-2.06","-4.78"
"54.98","-1.92","-2.39","-9.10","1.04","-1.46","-1.58"
"55.09","-0.04","-0.35","-9.73","0.48","-1.28","-2.08"
"55.19","0.78","-0.08","-9.85","1.02","-1.10","-2.10"
"55.29","0.16","-3.45","-10.08","0.24","-1.04","-0.58"
"55.39","0.08","-0.04","-9.49","0.36","-0.63","-2.49"
"55.49","1.02","-3.77","-13.93","-0.37","0.03","-0.36"
"55.60","1.80","-8.04","-12.32","-2.11","2.92","-0.70"
"55.70","3.45","1.06","-10.94","2.45","0.64","-4.95"
"55.80","1.73","-3.53","-5.06","0.07","-0.34","-1.26"
"55.90","2.79","-2.00","-5.77","0.65","-2.04","-0.91"
