"NAME:","walk_126_5_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:46"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","120"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"225.22","4.47","3.92","-8.16","3.13","-0.80","-1.42"
"225.32","-0.59","-4.24","-9.57","0.73","-1.75","-0.42"
"225.43","-1.80","0.20","-8.71","-0.15","-1.96","-1.86"
"225.53","0.12","-7.26","-13.10","-1.17","-0.41","0.42"
"225.63","-3.10","14.95","-13.89","0.55","0.28","-7.85"
"225.73","1.80","-10.24","-10.04","-3.30","1.99","1.10"
"225.84","0.67","-3.18","-8.87","-1.51","1.11","-1.58"
"225.94","-1.02","0.59","-3.96","-0.34","0.59","4.49"
"226.04","-0.51","-1.88","-4.75","0.17","0.05","1.25"
"226.14","9.18","7.10","-14.87","-1.12","0.42","-0.43"
"226.24","6.04","-3.92","-17.18","-0.35","-0.38","0.92"
"226.35","-4.59","-3.26","-12.24","1.39","-1.24","-0.69"
"226.45","3.02","-2.59","-12.00","1.54","-1.67","0.07"
"226.55","-1.80","-2.67","-9.77","0.91","-1.31","1.42"
"226.65","-1.10","-0.04","-10.00","0.00","-0.93","-2.24"
"226.75","-2.98","-3.73","-15.26","1.58","2.05","1.48"
"226.85","4.12","-2.39","-15.46","-3.22","2.62","-0.69"
"226.96","3.18","-5.45","-8.24","-2.51","2.38","-3.96"
"227.06","-0.63","-1.02","-2.67","-1.02","1.72","1.13"
"227.16","-0.78","-5.22","-4.55","-1.24","-1.04","4.60"
"227.26","13.06","2.79","-8.28","1.44","-2.54","-1.64"
"227.37","2.16","-5.57","-13.38","-1.65","1.38","0.98"
"227.47","-4.71","-14.59","-2.82","-0.97","1.98","1.34"
"227.57","4.00","0.98","-8.59","3.57","-1.35","0.97"
"227.67","-0.31","-0.47","-9.14","0.66","-0.60","-0.18"
"227.77","2.28","-6.79","-9.65","0.18","-1.36","2.44"
"227.87","-0.24","-1.73","-11.61","0.21","-1.21","-1.51"
"227.98","-4.20","-2.55","-16.95","0.67","0.10","-1.85"
"228.08","6.24","-9.85","-12.63","-1.94","2.84","0.97"
"228.18","2.67","-1.14","-16.79","-2.09","2.46","-2.71"
"228.28","0.75","1.57","-5.14","-0.38","0.49","0.65"
"228.38","-0.43","-5.33","-2.94","-1.06","-1.26","3.24"
"228.49","20.01","9.30","-20.01","1.66","-4.40","-3.62"
"228.59","3.33","-9.89","-16.24","0.22","-0.82","-0.16"
"228.69","-3.26","1.10","-5.57","1.78","-3.16","-4.34"
"228.79","0.75","3.65","-17.85","1.61","-1.46","-0.74"
"228.90","-2.35","-0.55","-7.10","1.84","-1.28","2.89"
"229.00","-0.27","-1.65","-9.06","-0.61","-1.96","-1.36"
"229.10","-0.51","-0.08","-11.73","0.76","1.03","-1.72"
"229.20","-4.28","7.69","-15.49","0.38","1.97","1.13"
"229.30","-2.00","-10.08","-7.45","-3.44","1.69","-2.91"
"229.40","1.53","1.41","-8.51","-1.32","2.20","0.09"
"229.51","-0.47","0.59","-2.79","-0.63","-0.44","3.29"
"229.61","-1.37","-2.82","-2.79","0.50","-1.41","0.62"
"229.71","12.75","8.08","-16.87","-0.93","1.92","-3.15"
"229.81","13.18","11.06","-12.04","0.67","-0.23","-1.03"
"229.91","-1.88","-5.30","-12.91","1.64","-1.28","-0.99"
"230.02","1.29","-3.53","-10.28","2.47","-1.69","0.26"
"230.12","0.31","2.86","-7.96","1.15","-1.42","0.14"
"230.22","-0.55","-2.63","-9.81","-0.19","-1.80","-0.64"
"230.32","-2.16","0.63","-10.98","0.43","1.17","-3.02"
"230.43","-3.84","-4.35","-11.22","-2.54","3.04","1.07"
"230.53","5.69","-9.73","-10.51","-2.55","1.53","-1.55"
"230.63","-1.53","2.79","-6.28","-1.03","2.38","0.92"
"230.73","-1.37","-1.45","-2.51","-0.33","-0.50","4.66"
"230.83","0.08","-2.04","-10.55","0.17","-3.54","0.01"
"230.93","3.65","4.12","-15.42","-2.17","2.69","-4.56"
"231.04","-6.94","-8.36","-7.02","-0.22","0.79","-1.86"
"231.14","2.51","5.02","-9.57","2.73","-1.37","0.11"
"231.24","2.59","0.51","-6.59","2.79","-1.48","-0.13"
"231.34","6.16","1.49","-8.24","1.53","-2.85","-0.46"
"231.45","-0.27","-4.90","-12.12","-1.34","-1.88","0.53"
"231.55","-2.24","-4.43","-15.85","0.43","1.50","0.78"
"231.65","3.22","-11.41","-18.40","-3.06","2.89","3.07"
"231.75","3.22","3.37","-13.22","-1.46","1.25","-3.91"
"231.85","-1.96","0.08","-4.59","-0.59","0.71","3.72"
"231.96","0.08","-3.22","-1.53","0.24","-1.30","1.55"
"232.06","20.01","-0.35","-20.01","1.77","-3.83","1.91"
"232.16","10.51","-2.12","-18.87","0.49","-0.67","0.10"
"232.26","-1.41","-5.84","-13.73","0.81","-2.15","-1.13"
"232.36","1.22","-3.57","-11.53","2.16","-1.25","-0.88"
"232.46","-2.16","1.10","-10.08","1.45","-1.55","-0.34"
"232.57","-0.67","-2.98","-10.98","-0.32","-1.78","0.64"
"232.67","-2.24","4.04","-9.73","0.08","1.24","-5.20"
"232.77","20.01","8.36","-20.01","-0.86","-0.07","-0.53"
"232.87","3.06","-9.77","-13.26","-2.11","1.53","-1.26"
"232.98","1.10","0.27","-9.81","-0.77","2.19","0.80"
"233.08","-2.04","0.71","-3.57","-0.55","-0.35","2.37"
"233.18","-1.96","-2.90","-6.98","0.46","-2.98","0.18"
"233.28","0.55","-3.92","-3.65","-1.53","3.61","-1.85"
"233.38","6.51","-14.12","-8.47","-0.88","0.54","3.33"
"233.49","2.63","-1.69","-17.18","1.55","-2.33","-0.38"
"233.59","-0.63","-2.43","-11.65","2.69","-1.49","0.12"
"233.69","1.10","-2.94","-9.38","0.60","-1.58","1.61"
"233.79","-0.75","-1.22","-10.08","-0.45","-1.62","-0.74"
"233.89","-2.00","-1.69","-14.20","1.42","0.64","0.14"
"233.99","5.33","-6.75","-12.12","-3.29","4.72","2.59"
"234.10","8.28","-0.31","-10.90","-2.05","2.90","-3.57"
"234.20","-0.08","1.22","-6.59","-0.15","0.79","1.93"
"234.30","0.08","-1.06","-1.29","0.10","-1.27","1.18"
"234.40","16.32","1.45","-20.01","0.84","-4.21","1.72"
"234.51","10.20","-11.85","-20.01","-0.19","1.83","3.47"
"234.61","0.63","-7.34","-12.16","-0.02","-1.69","-0.74"
"234.71","1.96","-2.39","-13.45","2.30","-1.04","-1.27"
"234.81","-3.18","4.16","-7.10","2.05","-1.68","-0.21"
"234.91","-1.22","-1.57","-11.61","-0.72","-1.51","-0.74"
"235.01","-2.63","3.49","-10.08","0.18","1.86","-2.95"
"235.12","18.16","7.77","-20.01","-0.16","-0.19","-0.72"
"235.22","2.51","-7.41","-12.00","-1.88","1.74","-1.86"
"235.32","0.31","0.08","-7.30","-1.14","2.16","-0.06"
"235.42","-0.55","0.43","-1.84","-0.52","-0.61","3.56"
"235.52","-1.61","-2.86","-6.79","0.45","-3.42","-0.74"
"235.63","4.75","5.84","-5.22","-1.00","1.04","-3.52"
"235.73","-4.31","-17.97","-2.59","-1.54","2.39","4.52"
"235.83","5.30","4.86","-9.53","2.96","-1.15","-0.78"
"235.93","-0.47","-0.55","-7.02","2.89","-1.80","0.96"
"236.04","4.98","-2.51","-14.55","0.83","-1.92","0.33"
"236.14","-1.33","-3.53","-10.87","-0.83","-1.48","0.66"
"236.24","-1.61","-2.90","-13.26","0.14","0.89","-0.66"
"236.34","2.00","4.00","-17.22","-2.30","2.99","1.98"
"236.44","5.45","5.14","-14.87","-2.31","2.42","-4.74"
"236.54","2.55","-1.80","-5.73","-0.40","1.08","2.35"
"236.65","-0.98","1.96","-2.86","0.81","-0.69","0.21"
"236.75","13.93","4.04","-20.01","0.16","-2.65","-0.71"
"236.85","11.10","-12.36","-13.49","-1.04","1.87","4.64"
"236.95","-0.59","-5.65","-7.34","1.39","-2.47","-1.27"
"237.05","2.75","-3.14","-12.24","2.48","-1.33","-0.91"
"237.16","0.27","-0.71","-9.53","1.30","-1.50","-0.72"
"237.26","0.55","-2.47","-9.26","-0.86","-2.43","0.98"
"237.36","-0.71","0.94","-10.98","0.24","-0.14","-4.23"
"237.46","6.43","11.34","-20.01","0.02","1.38","0.03"
"237.57","3.10","-12.47","-9.45","-2.35","1.65","-0.77"
"237.67","0.00","-0.78","-8.47","-1.01","2.54","-0.21"
"237.77","-0.04","0.78","-2.24","-0.64","-1.06","3.77"
"237.87","-2.59","-1.45","-3.88","0.80","-1.53","-0.34"
"237.97","9.81","-6.55","-7.92","-1.29","3.10","-4.51"
"238.07","15.42","-20.01","-7.96","-0.51","-0.07","4.76"
"238.18","2.71","0.47","-15.42","2.02","-1.62","-0.25"
"238.28","0.47","-1.53","-8.16","2.21","-2.20","-1.25"
"238.38","1.92","-2.12","-9.92","0.30","-1.70","0.07"
"238.48","-0.55","-2.00","-8.71","-0.92","-1.59","-0.39"
"238.59","-2.08","-4.24","-18.32","2.08","1.33","1.79"
"238.69","5.61","-5.77","-14.75","-2.62","3.88","4.24"
"238.79","3.30","-3.96","-8.87","-1.98","2.29","-4.02"
"238.89","-0.86","1.96","-6.28","-0.30","0.68","3.03"
"238.99","-0.16","-1.65","-1.37","-0.02","-0.69","0.81"
"239.10","20.01","9.45","-20.01","0.35","-4.80","1.23"
"239.20","7.88","-6.83","-18.63","-0.87","0.96","2.62"
"239.30","-1.33","-6.32","-4.63","0.07","-2.87","-1.82"
"239.40","2.43","-4.55","-17.97","1.57","-1.56","-2.72"
"239.50","2.59","-7.81","-7.34","0.61","-0.84","0.08"
"239.60","-0.27","-2.12","-9.06","-0.58","-2.38","-0.54"
"239.71","-0.63","0.90","-10.24","0.69","0.59","-4.75"
"239.81","7.81","3.02","-16.40","-0.83","-0.13","-0.07"
"239.91","2.90","-5.88","-8.32","-2.96","1.76","-2.32"
"240.01","1.65","-0.71","-9.77","-1.37","2.58","-0.71"
"240.12","0.86","1.80","-3.80","-0.33","-0.18","2.45"
"240.22","-1.26","-4.00","-3.73","-0.24","-2.06","-0.34"
"240.32","6.08","5.18","-6.63","-1.53","5.82","-1.39"
"240.42","12.24","5.14","-13.45","1.29","-0.73","-2.03"
"240.52","-2.47","-0.82","-13.18","2.13","-1.37","-1.70"
"240.62","-0.55","-2.71","-9.77","2.17","-1.20","0.61"
"240.73","1.69","-1.69","-8.71","0.65","-1.49","2.52"
"240.83","-0.35","-2.12","-9.92","-0.14","-1.69","-1.16"
"240.93","-2.16","-3.14","-13.96","0.82","1.27","-0.38"
"241.03","4.39","-5.26","-14.20","-3.07","2.80","0.96"
"241.13","5.49","-7.92","-11.41","-2.93","1.72","-1.18"
"241.24","0.08","0.59","-5.65","-0.40","1.74","0.96"
"241.34","-2.67","-0.51","-1.53","-0.33","-0.44","4.82"
"241.44","6.86","-0.78","-7.45","0.65","-3.42","-0.45"
"241.54","-0.47","-3.96","-11.53","-1.85","1.71","2.10"
"241.65","0.47","-2.12","-6.86","0.93","-3.13","-2.43"
"241.75","4.59","3.14","-11.38","1.94","-0.99","-0.47"
"241.85","-3.88","2.98","5.65","2.17","-0.32","0.15"
"241.95","0.00","-3.37","-8.47","-0.35","-2.10","0.75"
"242.05","10.24","0.51","-13.45","-0.25","-1.30","0.19"
"242.15","-5.53","0.31","-13.69","1.17","-0.10","-3.58"
"242.26","4.35","-10.79","-11.41","-2.35","3.32","1.82"
"242.36","4.12","5.65","-13.14","-1.75","2.21","-2.59"
"242.46","0.39","1.61","-8.59","-0.26","0.80","1.05"
"242.56","-0.35","-3.26","-3.88","-1.26","-1.13","1.00"
"242.66","18.63","3.96","-20.01","0.29","-2.67","-0.14"
"242.77","4.04","-6.04","-14.51","-1.39","1.17","1.58"
"242.87","-3.69","-2.94","-3.30","0.81","-2.11","-2.76"
"242.97","6.16","6.67","-10.36","1.74","-1.10","-2.66"
"243.07","-1.41","-1.92","-7.06","0.76","-0.42","3.02"
"243.18","4.67","-2.79","-8.47","-0.02","-1.98","-0.11"
"243.28","-1.26","1.61","-11.10","0.50","0.36","-3.20"
"243.38","12.32","7.49","-18.32","1.11","-1.00","2.43"
"243.48","2.31","-11.81","-12.08","-2.63","3.08","0.38"
"243.58","3.57","-0.90","-10.67","-1.30","2.75","-1.51"
"243.68","-1.57","-0.31","-3.73","-0.08","0.43","1.24"
"243.79","-0.55","-2.63","-1.14","-0.20","-1.32","-0.41"
"243.89","3.26","-7.57","5.14","-1.27","2.69","4.91"
"243.99","-1.96","-8.98","-10.40","0.56","0.02","-1.05"
"244.09","-2.43","-1.57","-14.28","1.91","-1.92","-2.74"
"244.20","3.02","-9.61","-6.12","2.33","-1.32","1.05"
"244.30","0.39","0.08","-8.39","0.42","-2.23","-0.24"
"244.40","0.24","-3.37","-9.22","0.04","-1.68","-0.30"
"244.50","-2.20","-0.71","-10.90","1.53","1.66","-0.24"
"244.60","7.73","-2.12","-16.16","-2.07","1.14","-0.63"
"244.71","6.24","-8.83","-16.20","-2.70","1.38","-1.36"
"244.81","-1.33","-0.12","-5.65","-0.68","2.27","1.05"
"244.91","-2.59","-1.49","-1.10","-0.21","-0.34","5.55"
"245.01","-0.98","-4.24","-10.71","0.03","-3.75","-0.90"
"245.11","-0.71","2.35","-8.08","-1.47","3.29","-2.40"
"245.21","-4.55","-11.65","2.20","-1.29","1.71","1.09"
"245.32","7.69","0.16","-8.39","3.51","-2.06","2.66"
"245.42","2.43","-0.78","-3.73","1.71","-1.62","-1.72"
"245.52","1.41","0.27","-7.45","0.27","-2.53","-0.64"
"245.62","7.26","-0.43","-10.47","-0.11","-1.40","0.82"
"245.73","-2.75","0.08","-14.32","1.16","0.35","-2.04"
"245.83","1.88","-10.87","-9.65","-2.88","4.48","2.76"
"245.93","7.96","2.90","-17.06","-1.57","3.37","-2.89"
"246.03","0.31","-0.67","-5.33","-0.55","0.54","0.66"
"246.13","-1.29","-2.47","-2.86","-0.69","-1.15","2.80"
"246.24","20.01","1.84","-20.01","0.57","-3.78","1.70"
"246.34","5.41","-15.53","-20.01","0.09","1.71","1.26"
"246.44","-3.49","-5.14","-7.22","0.00","-2.42","-2.96"
"246.54","0.98","-4.24","-8.75","1.90","-1.00","-0.89"
"246.64","-0.16","-6.39","-6.32","1.62","-1.77","0.19"
"246.74","-1.26","0.90","-8.83","0.06","-1.34","-2.55"
"246.85","-0.90","1.92","-8.83","0.01","0.28","-6.07"
"246.95","18.24","10.36","-20.01","0.71","-0.86","2.13"
"247.05","3.41","-13.77","-10.51","-3.15","2.75","0.02"
"247.15","3.41","0.16","-10.12","-1.15","2.38","-0.37"
"247.26","-0.59","0.59","-3.41","0.07","0.06","2.81"
"247.36","-1.37","-4.28","-1.80","-0.37","-1.52","0.26"
"247.46","10.51","-5.49","-3.45","0.00","6.43","-0.52"
"247.56","14.04","0.12","-9.73","0.25","0.63","-0.46"
"247.66","-3.61","-1.88","-19.89","2.29","-1.86","-2.38"
"247.76","1.88","-3.65","-7.02","1.98","-1.79","-0.04"
"247.87","0.94","-1.22","-6.16","1.10","-1.18","1.17"
"247.97","-0.24","-1.88","-9.85","-0.32","-2.07","-0.91"
"248.07","-1.49","-6.94","-13.61","0.85","1.43","4.67"
"248.17","-2.28","-2.67","-10.08","-1.94","3.85","-0.08"
"248.27","7.69","-10.51","-17.38","-2.40","2.05","-1.36"
"248.38","-0.59","2.12","-7.81","-0.26","2.44","0.36"
"248.48","-1.41","-1.65","-3.06","-0.32","-0.39","2.78"
"248.58","-1.41","-2.43","-7.92","0.93","-3.20","-0.38"
"248.68","1.29","-10.04","-1.96","-2.50","4.33","0.00"
"248.79","-2.04","-14.59","-3.06","-0.55","2.57","2.61"
"248.89","-4.59","-2.31","-9.61","2.95","-2.07","2.11"
"248.99","1.65","-3.49","-6.71","1.81","-2.22","-0.38"
"249.09","-0.82","-2.90","-9.22","0.53","-1.86","0.99"
"249.19","6.43","-1.61","-11.34","-0.48","-1.39","-0.21"
"249.29","-2.79","-0.35","-14.36","1.13","0.37","-1.43"
"249.40","4.63","-11.22","-12.47","-3.12","4.47","2.15"
"249.50","7.45","0.31","-12.91","-2.04","3.54","-3.09"
"249.60","1.22","-1.73","-5.81","0.23","0.65","1.67"
"249.70","-0.27","-4.00","-1.33","-0.35","-0.90","3.85"
"249.80","20.01","3.69","-20.01","0.30","-2.82","0.34"
"249.91","7.92","-9.89","-20.01","0.23","0.59","2.85"
"250.01","-4.20","-7.02","-11.96","0.33","-2.03","-0.91"
"250.11","9.85","-20.01","13.34","1.06","-0.95","-0.54"
"250.21","-0.55","-1.14","-12.75","1.44","-2.33","-1.59"
"250.32","-0.98","-0.71","-8.08","0.21","-1.27","-1.46"
"250.42","-0.08","-6.63","-11.49","0.31","0.48","0.60"
"250.52","6.47","4.16","-20.01","0.87","0.10","-0.49"
"250.62","2.04","-12.00","-10.90","-2.57","2.28","-1.44"
"250.72","3.49","-0.24","-12.59","-1.22","2.56","0.18"
"250.82","-0.94","1.02","-4.16","-0.02","0.30","2.26"
"250.93","-2.00","-3.06","-3.96","-0.19","-1.72","0.17"
"251.03","11.26","-2.90","-9.30","-1.05","-0.87","2.85"
"251.13","11.81","-5.06","-8.28","-1.26","4.75","-1.95"
"251.23","-3.53","-2.12","-19.85","2.29","-3.38","-1.46"
"251.34","0.82","-3.80","-8.79","1.53","-2.23","-0.51"
"251.44","2.63","-1.53","-9.34","0.77","-1.35","0.48"
"251.54","-1.77","-0.47","-11.10","0.62","-0.74","-1.13"
"251.64","-2.00","-0.27","-13.69","0.66","0.60","-0.97"
"251.74","5.49","-8.39","-13.38","-2.78","3.94","-0.73"
"251.85","2.00","-6.59","-7.61","-2.18","3.43","-2.02"
"251.95","-0.35","-1.10","-3.73","-0.46","1.42","0.15"
"252.05","-0.35","-1.92","-3.02","-1.01","-0.28","4.25"
"252.15","-1.53","-2.24","-9.38","0.72","-3.76","-0.52"
"252.25","-6.00","-8.20","-11.53","-3.45","4.03","-0.63"
"252.35","-5.92","-0.24","-2.43","-0.18","-2.72","-6.88"
"252.46","7.88","-7.14","7.22","2.41","-1.67","-2.42"
"252.56","-2.63","2.00","0.04","2.56","-1.24","0.40"
"252.66","-1.53","-0.24","-8.12","-0.17","-1.62","-0.98"
"252.76","15.34","1.49","-16.55","-1.06","-2.16","-0.56"
"252.87","-2.94","-0.12","-14.83","1.69","0.36","-0.07"
"252.97","3.84","-14.75","-15.81","-2.92","2.96","0.64"
"253.07","2.67","-0.75","-11.96","-1.12","2.40","-0.71"
"253.17","-1.77","1.14","-2.63","-0.05","0.27","2.78"
"253.27","-2.31","-1.84","-1.61","-0.07","-0.83","0.68"
"253.37","-10.43","-1.92","-11.49","-0.30","7.66","6.64"
"253.48","15.46","2.94","-14.55","0.08","-0.06","0.58"
"253.58","-5.69","-1.10","-12.16","1.09","-0.95","-3.01"
"253.68","3.45","-3.37","-14.20","1.80","-1.64","-1.62"
"253.78","1.96","-1.65","-10.08","1.17","-1.66","-1.59"
"253.88","-1.06","-1.77","-10.55","0.62","-1.34","0.37"
"253.99","-2.71","4.63","-11.14","-0.32","0.56","-6.02"
"254.09","0.16","-4.79","-14.20","-3.00","2.45","-0.53"
"254.19","-2.59","-7.69","-4.59","-3.25","3.45","-2.20"
"254.29","0.63","1.37","-7.77","-0.04","1.44","-0.32"
"254.40","-0.35","-0.43","0.16","-0.13","-0.60","4.02"
"254.50","-1.41","-1.92","-9.49","0.80","-3.54","-0.07"
"254.60","-7.73","-6.79","-8.63","-3.18","4.54","-0.79"
"254.70","-7.65","-4.63","-7.85","-0.35","4.87","-7.24"
"254.80","15.14","3.26","-12.63","2.81","-2.91","0.75"
"254.90","-0.16","-0.82","-5.77","2.67","-1.62","0.58"
"255.01","-1.29","0.00","-7.81","0.09","-1.93","-2.12"
"255.11","5.41","-8.47","-14.24","-0.56","-1.04","2.52"
"255.21","-2.12","-0.31","-14.83","1.81","0.01","-0.70"
"255.31","-3.41","-7.10","-10.12","-1.79","3.31","0.25"
"255.41","5.37","1.73","-12.28","-1.82","2.88","-2.04"
"255.52","-0.86","0.04","-4.08","-0.43","0.94","1.29"
"255.62","-0.55","-1.84","-1.80","0.05","-1.23","0.85"
"255.72","15.46","4.47","-20.01","1.23","1.54","4.65"
"255.82","-2.82","-6.24","-12.04","0.47","0.71","0.91"
"255.93","-4.16","-5.53","-14.79","2.14","-1.44","-3.27"
"256.03","2.75","-3.53","-8.32","2.37","-0.91","1.52"
"256.13","-0.04","1.80","-9.65","0.88","-0.94","0.21"
"256.23","-1.96","-2.86","-9.65","-1.22","-0.22","1.43"
"256.33","-0.12","-4.31","-11.49","-0.97","-1.55","0.29"
"256.43","-1.26","6.12","-15.10","1.39","0.67","1.03"
"256.54","10.83","-17.06","-14.63","-2.67","4.62","1.51"
"256.64","-1.18","0.90","-6.63","-0.08","1.89","-1.73"
"256.74","-1.61","0.67","-2.71","0.11","0.25","0.72"
"256.84","13.69","4.08","-8.79","0.02","-1.71","-1.75"
"256.95","13.53","-6.32","-13.89","-1.26","2.27","0.82"
"257.05","-8.00","-1.06","-6.71","-1.03","3.52","1.47"
"257.15","-1.26","1.10","-4.90","1.51","-1.38","-1.28"
"257.25","1.73","-0.63","-10.32","1.88","-2.12","-1.71"
"257.35","2.71","-2.16","-9.77","0.78","-1.22","-0.98"
"257.45","-1.18","-1.06","-10.28","0.26","-1.31","-1.29"
"257.56","-3.10","1.41","-11.53","0.87","1.39","-0.46"
"257.66","11.77","-2.67","-14.79","-1.42","1.95","-1.27"
"257.76","4.31","-7.49","-10.20","-2.75","1.88","-1.68"
"257.86","-0.31","0.04","-7.69","-0.71","1.61","1.09"
"257.96","-1.06","-4.35","-2.16","-1.08","-0.97","4.35"
"258.07","15.81","2.47","-8.51","1.32","-3.36","0.16"
"258.17","4.35","-6.55","-13.81","-1.59","1.77","3.02"
"258.27","2.16","-3.96","-9.49","1.46","-2.34","-0.09"
"258.37","1.10","-0.35","-9.53","1.22","-0.90","0.07"
"258.48","0.47","0.63","-8.43","1.48","-1.29","-1.27"
"258.58","-1.84","1.29","-4.75","0.68","-1.66","-1.50"
"258.68","0.16","-4.31","-10.36","-0.45","-1.67","0.02"
"258.78","1.33","4.47","-16.75","1.30","0.35","-2.93"
"258.88","3.84","-7.49","-15.42","-1.95","3.69","1.02"
"258.98","3.92","-0.86","-12.59","-1.65","2.03","-3.52"
"259.09","-0.82","0.43","-4.82","-0.40","0.66","1.93"
"259.19","0.04","-3.37","-1.53","-0.04","-0.88","1.33"
"259.29","12.79","-0.67","-20.01","0.19","1.57","2.39"
"259.39","11.10","3.02","-6.04","-0.37","0.63","1.28"
"259.49","-5.10","2.31","-19.26","1.92","-1.47","-1.88"
"259.60","0.08","-2.51","-8.90","2.18","-1.78","0.57"
"259.70","0.16","1.37","-7.14","1.05","-2.00","1.37"
"259.80","-0.20","-2.67","-9.69","-0.51","-1.84","-0.51"
"259.90","-1.84","-6.24","-14.40","1.35","0.49","0.85"
"260.01","6.20","1.77","-15.42","-2.05","1.76","-1.18"
"260.11","1.84","-9.61","-7.02","-3.25","4.10","-0.76"
"260.21","0.31","0.04","-8.12","-0.19","1.03","0.85"
"260.31","-0.35","-5.88","-3.80","-0.53","-1.19","3.99"
"260.41","20.01","12.28","-20.01","-0.27","-1.84","-0.11"
"260.52","2.43","1.18","-9.96","-1.69","2.54","-0.22"
"260.62","-3.14","-0.04","-7.69","-0.24","-3.17","-5.84"
"260.72","4.35","5.18","-11.69","1.27","-0.92","-2.47"
"260.82","-3.14","4.35","1.02","2.35","-0.68","-0.60"
"260.92","-1.22","1.57","-7.02","-0.08","-1.98","-2.99"
"261.02","5.92","-7.37","-12.40","0.01","-0.43","3.19"
"261.13","-2.71","-0.39","-14.67","1.09","0.36","-0.40"
"261.23","1.96","-13.96","-12.43","-2.69","3.42","1.71"
"261.33","3.73","4.08","-13.49","-1.03","2.32","-2.44"
"261.43","-1.26","0.08","-1.92","-0.06","0.63","2.12"
"261.54","-0.75","-4.20","-0.94","-0.59","-1.00","-0.46"
"261.64","12.71","-5.92","-17.85","0.22","-0.12","3.04"
"261.74","8.20","-8.32","-16.99","-0.36","-0.18","-0.15"
"261.84","-3.33","-5.92","-9.02","1.28","-1.12","-1.66"
"261.94","-0.16","-5.61","-11.10","2.00","-1.13","0.35"
"262.05","-1.61","0.86","-9.92","1.33","-1.84","-1.44"
"262.15","-0.75","-2.16","-10.24","-0.27","-1.54","0.84"
"262.25","-1.84","4.39","-10.04","-0.16","0.57","-6.09"
"262.35","-1.29","5.02","-11.49","-0.36","1.67","-1.55"
"262.45","3.37","-10.28","-13.18","-2.82","1.94","-1.56"
"262.55","2.67","0.98","-10.47","-1.07","2.62","-0.44"
"262.66","0.24","0.47","-3.26","-0.02","-0.31","2.17"
"262.76","-1.65","-3.18","-3.88","-0.70","-2.04","0.25"
"262.86","11.18","-1.92","-9.14","-0.04","-0.86","4.05"
"262.96","12.87","7.14","-13.14","0.58","0.03","-2.44"
"263.07","-5.02","-2.71","-18.40","2.05","-1.80","-0.62"
"263.17","3.53","-2.39","-11.69","1.62","-1.98","-1.39"
