NAME:,run_121_5_1.csv,,,,,
EXPERIMENT TIME:,18/03/2024 16:59,,,,,
ACTIVITY TYPE:,Running,,,,,
COUNT OF ACTUAL STEPS:,132,,,,,
,,,,,,
Time [sec],ACC X,ACC Y,ACC Z,GYRO X,GYRO Y,GYRO Z
22.686638,0.71,-1.06,-1.41,0.02,-0.36,-0.1
22.781011,-6.63,-12.47,12.4,0.11,1.57,-1.01
22.878526,-4.43,-7.73,-0.67,-1.13,-0.94,-0.64
22.998261,-1.26,2.31,-2.35,0.82,1.07,0.21
23.116706,0.59,-2.31,-0.63,-0.71,2.06,-0.79
23.197535,-15.97,-20.01,7.81,-2.53,1.85,0.08
23.300897,-7.1,-3.53,7.02,0.93,2.66,-0.28
23.387341,1.22,1.18,-2.67,-1.21,-0.94,-0.3
23.484549,0.9,-1.02,-1.37,-0.13,-0.5,-0.38
23.603376,-6.86,-20.01,11.89,-0.26,0.31,-1.1
23.695124,-4.82,-11.45,2.63,0.06,-1.29,-0.23
23.80332,-2.59,2.94,-0.31,0.64,1.12,0.23
23.900319,-0.94,-1.41,-0.39,-0.98,1.23,-0.22
24.001759,-5.92,-18.75,4.71,-2.36,0.49,-0.35
24.111933,-6.75,-5.84,9.41,0.98,1.85,0.73
24.209345,1.1,-0.08,-1.18,-0.73,-1.04,-0.11
24.32355,1.02,1.45,-2.75,-0.34,-0.78,-0.34
24.425016,-12.91,-20.01,8.47,1.3,-1.89,-1.17
24.528563,-9.06,-9.22,7.41,0.42,-1.74,0.13
24.626312,-1.06,0.51,1.1,-0.17,0.74,-0.01
24.706711,1.77,0.71,-2.59,-0.4,0.94,0.03
24.822838,-7.81,-20.01,2.55,-2.25,-2.86,-0.05
24.935112,-8.12,-11.34,4.67,0.15,0.32,1.37
25.044981,-0.82,1.84,-0.47,-0.84,-1.16,0.19
25.133555,0.71,1.45,-2.2,-0.16,-0.8,0.11
25.239641,-8.24,-20.01,14.63,1.96,-0.7,-0.04
25.33481,-12.43,-12.4,11.02,1.4,-1.66,0.01
25.436045,-1.8,0.71,0.71,-0.54,0.51,-0.1
25.539285,2,2.86,-3.06,-0.14,1.46,0.5
25.630979,-7.3,-15.89,13.85,1.39,-0.19,-0.28
25.745332,-15.34,-14.75,6.51,0.09,0.31,1.6
25.834264,-1.06,1.02,3.3,-0.2,-0.16,-0.27
25.93376,-1.02,2.43,-2.2,-0.14,-0.46,0.01
26.045884,-3.22,-9.89,0.98,1.02,-0.54,-0.3
26.162134,-19.73,-11.96,17.5,0.4,-1.84,0.49
26.262375,-0.63,-5.02,0.47,-0.57,0.08,-0.19
26.351838,1.1,2.75,-3.53,-0.05,0.83,1.14
26.446266,5.22,-16.67,4.71,1.95,-3.41,0.34
26.563357,-16.48,-20.01,8.04,-2.76,1.66,1.52
26.666494,-2.43,-0.08,7.88,0.46,1.89,-0.71
26.764595,-0.27,2.47,-2.08,-1.31,-0.77,-0.02
26.867193,0.27,-3.22,-0.63,0,-0.55,-0.21
26.958187,-5.06,-14.67,10.43,1.2,0.38,-0.97
27.07096,-2.98,-8.67,-0.94,-0.88,-1.44,-0.37
27.171006,-1.41,2.35,-0.98,0.48,0.66,0.87
27.275805,0.71,-1.37,-1.53,-0.02,1.09,-0.07
27.372935,-13.22,-20.01,10.83,-3.15,0.79,-0.71
27.468308,-4,-6.75,9.53,1.26,2.23,-0.17
27.571322,0.67,-0.2,-1.88,-0.39,-0.27,-0.24
27.687639,0.75,1.57,-2.08,-0.38,-0.99,-0.23
27.778858,-9.77,-20.01,8.71,0.2,1.91,-3.55
27.886703,-11.26,-10.87,4.86,-0.25,-2.26,0.34
27.989514,-1.8,1.33,0.75,-0.45,0.58,-0.07
28.077163,2.28,-0.12,-1.73,-0.62,1.6,0.05
28.17733,-6.94,-20.01,7.85,-1.2,-3.07,0.57
28.290416,-10,-14.32,3.1,-0.63,0.22,1.07
28.384096,0.9,0.63,0.35,-0.68,-0.63,-0.08
28.502901,-0.59,1.92,-1.57,-0.29,-0.65,-0.48
28.594097,-10.12,-20.01,7.65,1.78,-0.27,-1.77
28.719327,-12.04,-14.91,10.79,1.37,-1.11,0.03
28.825009,0.16,0.24,1.53,-0.17,0.07,0
28.908004,1.45,2.2,-2.08,0.5,1.85,0.4
29.006328,0.98,-10.36,4.16,0.68,1.15,0.12
29.106265,-11.89,-13.81,7.22,-0.73,-0.13,1.85
29.195872,-2.16,-0.39,1.49,0.41,-0.08,-0.21
29.296072,-0.24,2.82,-1.22,-0.63,-0.79,-0.37
29.40129,-0.78,-6.2,0,0.16,-0.36,0.17
29.516319,-15.57,-15.02,14.91,1.34,-1,0.26
29.63225,-0.82,-5.45,1.14,-0.24,-0.08,-0.27
29.718744,-0.08,3.06,-2.31,0.19,0.92,0.67
29.813224,2.35,-3.41,-0.86,0.55,0.32,0.24
29.908379,-15.77,-20.01,10.79,-1.75,2.02,0.56
30.019354,-3.88,-2.31,9.41,0.25,0.82,-0.14
30.118395,1.96,0.24,-2.04,-1.67,-0.15,-0.52
30.225521,1.22,-1.61,-1.57,-0.06,-0.87,-0.2
30.335731,-8.32,-16.51,12.59,0.75,0.74,-1.66
30.434463,-4.51,-9.77,-1.77,-1.58,-2.17,-0.21
30.527562,-1.18,2.63,-1.06,0.13,0.91,0.83
30.631893,0.67,-1.65,-0.63,-0.24,1.39,0.07
30.744609,-12.79,-20.01,7.3,-2.52,-1.7,-0.53
30.850658,-7.02,-8.79,10.87,0.72,2.41,0.07
30.940232,2.08,-0.12,-2.67,-0.77,-0.87,-0.22
31.044086,0.31,1.45,-2.24,0.12,-0.67,-0.21
31.150742,-12.32,-20.01,15.61,2.1,-1.22,-0.44
31.280477,-12.94,-10,7.53,-0.03,-1.86,1.07
31.367694,-0.27,0.86,0.35,-0.17,0.77,-0.54
31.447003,2.86,0.67,-2.31,-0.47,0.42,-0.32
31.544944,-12.91,-19.53,13.3,0.9,-2.13,-0.11
31.667223,-12.63,-16.36,4.59,-0.63,0.33,1.39
31.771295,-1.53,1.02,2,-0.53,-0.34,-0.12
31.861439,-0.98,2,-2.16,-0.09,-0.75,-0.07
31.957989,-2.47,-18.63,2.98,3.28,0.47,-0.5
32.075439,-12.32,-15.26,11.73,1.46,-2.06,-0.33
32.172203,-0.31,-1.29,1.18,-0.41,0.31,-0.24
32.267784,2.35,2.75,-1.57,0.18,1.45,0.45
32.378868,-1.41,-13.65,6.16,1.02,0.2,-0.76
32.476954,-16.79,-20.01,7.49,-1.63,0.97,2.24
32.582923,-3.41,0.2,7.02,-0.52,0.36,-0.19
32.681974,1.41,1.57,-1.41,-1.76,-0.22,-0.47
32.780195,0.86,-2.28,-1.53,-0.1,-0.88,0.03
32.866902,-5.1,-13.49,10.43,1.17,0.72,-1.25
32.991684,-3.73,-7.85,0.94,-0.81,-1.3,-0.2
33.08129,-0.98,2.59,-2.86,0.62,1.03,0.86
33.174372,0.71,-1.69,-2.35,-0.34,1.15,-0.23
33.29441,-14.08,-20.01,10.16,-2.99,0.56,-0.47
33.398241,-7.49,-5.45,9.22,-0.37,1.56,-0.32
33.493322,1.96,0.12,-2.2,-1.2,-1.43,0.08
33.610816,1.49,1.33,-2.16,-0.43,-0.86,-0.48
33.710979,-9.49,-20.01,13.81,0.38,-0.12,-1.25
33.836431,-7.37,-10.87,5.65,0.59,-1.45,0.49
33.921937,-1.92,1.53,1.45,-0.35,0.64,0
34.008069,2.16,0.47,-2.79,-0.92,1.25,-0.56
34.11526,-15.93,-19.89,8.24,0.26,-2.62,0.03
34.208731,-11.06,-14,4.51,-0.34,0.26,1.61
34.309833,-1.88,0.63,2.12,-0.43,-0.78,0.08
34.401616,0.59,1.92,-2.08,0.2,-0.66,0.27
34.507063,-9.77,-20.01,6.86,1.81,-0.69,-0.64
34.606549,-14.55,-13.18,14.08,1.51,-0.95,0.45
34.711009,-2.31,-1.45,0.9,-0.41,0.99,-0.85
34.817648,1.22,2.98,-3.57,-0.32,0.76,0.47
34.913437,-0.31,-12.32,9.14,2.05,-1.28,-0.08
35.031628,-16.71,-16.95,5.92,-1.37,1.11,1.72
35.116524,-2.59,-1.41,4.75,-0.3,0.18,-0.18
35.222814,-0.2,2.82,-1.73,-1.01,-0.82,0.18
35.342915,0.12,-3.69,-1.53,0.14,-0.79,-0.11
35.449238,-7.85,-14.87,12.79,1.69,-0.59,-0.48
35.55455,-2.47,-7.1,0.24,0.02,-1.2,-0.72
35.629849,-0.98,2.55,-2,1.45,1.96,1.15
35.73172,0.82,-4.75,2.9,-0.3,0.92,-0.46
35.832393,-17.34,-20.01,12,-2.08,3.94,-0.73
35.938797,-5.06,-4.31,8.75,1.15,3.47,-1.07
36.039075,2.2,0.78,-1.92,-1.66,-0.83,-0.26
36.165008,0.24,-2.12,-1.41,0.37,-0.54,0.19
36.257848,-4.86,-18.32,8.79,1.36,0.46,-1.05
36.349829,-8.16,-8.28,1.69,-0.05,-1.72,-0.33
36.450135,-1.84,2.51,-0.9,0.18,0.46,0.61
36.552408,0.43,-1.65,-0.94,-0.96,1.3,0.08
36.655386,-10.67,-20.01,6.47,-2.28,-0.34,-1.19
36.750982,-6.39,-7.57,9.45,1.31,1.97,0.58
36.865612,1.26,0.12,-1.61,-1.11,-0.64,-0.25
36.96501,0.16,0.47,-1.26,0.39,-0.59,0.1
37.054267,-8.43,-20.01,8.87,-0.58,1.64,-2.56
37.171436,-9.38,-11.65,4.79,0.55,-1.6,0.46
37.269645,-1.41,2.9,1.41,-0.1,0.7,0
37.366527,3.77,-1.69,-3.22,-0.09,1.53,-0.2
37.459647,-7.88,-20.01,4,-1.23,-3.04,0.41
37.570824,-11.49,-13.45,5.02,-0.38,0.61,1.53
37.684282,0.59,-0.47,0.63,-0.21,-0.55,-0.01
37.782638,0,2.51,-2.16,-0.15,-0.97,0.1
37.872981,-10.55,-20.01,5.69,1.96,-0.86,-0.09
37.975721,-15.22,-13.69,14.36,1.33,-1.93,1.18
38.080013,-0.39,-1.37,1.61,-0.18,0.71,-0.66
38.183,0.43,-0.27,-0.51,0.06,1.37,-0.03
38.279039,1.06,-12.75,5.77,1.05,0.19,-0.46
38.375085,-18.36,-16.79,7.81,-0.53,0.75,2.01
38.494747,-3.8,-0.16,6.16,0.16,0.29,-0.17
38.595116,0.71,1.61,-1.53,-1.36,-0.57,-0.19
38.696299,0.43,-4.35,0.9,-0.49,-0.71,-0.54
38.81177,-10.9,-11.18,16.32,1.79,0.24,-1.24
38.890702,-1.14,-8.71,-0.86,-0.69,-1.38,-0.62
39.00751,0.12,2.71,-3.18,1.02,1.5,1.24
39.104485,-0.51,-2.24,0.16,-0.64,1.43,-0.17
39.202166,-10.9,-20.01,10.32,-2.55,0.37,-1.75
39.298417,-8.24,-9.41,10.28,1.62,3.05,-0.37
39.435654,2.08,-0.39,-2.04,-1,-0.99,-0.18
39.525758,0.82,1.77,-1.96,-0.22,-0.8,-0.16
39.601368,-12.67,-20.01,5.73,1.69,-1.22,0.19
39.702301,-14.4,-12.67,10.51,1.02,-2.54,0.57
39.864787,-1.84,-0.98,0.2,-0.19,1.02,-0.23
