NAME:,walk_124_4_2,,,,,
10,0.94,9.73,0.2,-0.65,-0.97,-0.5
10.100098,0.47,8.71,1.14,-0.23,-1.16,-0.37
10.200073,-0.55,9.06,2.08,-0.05,-1,-0.15
10.310059,1.18,9.49,3.37,-0.41,-1.64,-0.16
10.410034,4.35,12.04,5.73,-0.25,-0.69,0.27
10.51001,2.12,11.06,-2.16,-0.22,0.61,-0.16
10.610107,1.57,8.71,0.63,0.54,0.13,0.11
10.710083,0.75,8.2,0.59,0.48,0.51,0.34
14.080078,1.37,11.34,-1.18,-0.32,1.76,-0.02
14.180054,-0.2,7.88,0.9,-0.43,0.83,0.26
14.280029,-1.18,8.08,1.77,0.11,1.17,0.35
14.390015,-1.96,8.75,0.82,0.3,0.62,0.19
14.48999,-0.98,11.14,2.59,0.25,-0.13,0.02
14.590088,2.08,13.22,3.45,0.04,0.76,-0.7
14.690063,1.33,8.32,0.2,-0.27,0.88,-0.43
14.790039,1.96,9.45,0.08,0.31,0.78,0.16
14.900024,1.22,9.45,0.04,0.24,1.51,0.49
15,0.47,10.94,-0.04,0.36,1.6,0.75
15.100098,-1.92,9.18,0.2,0.2,1.65,0.39
15.200073,-0.86,9.92,0,0.13,0.98,0.12
15.300049,-1.06,9.34,2.2,-0.05,1.47,0.31
15.410034,2.59,12.16,-3.3,0.43,2.22,-0.59
15.51001,-0.12,13.45,1.06,0.02,1.21,-0.49
15.610107,-2.31,7.49,-0.24,-0.82,0.02,-0.37
15.710083,-1.22,8.08,1.8,-0.2,-0.16,0.04
15.810059,-2.2,7.61,1.92,0.16,0.25,0.06
15.920044,-2,9.96,1.18,-0.01,-0.17,-0.21
16.02002,-1.29,15.06,3.41,-0.24,0.48,-0.05
16.119995,1.02,10.55,-0.43,-0.63,-0.29,-0.11
16.220093,1.37,8.75,0.63,0.62,0.17,0.18
16.320068,0.59,9.89,0.82,0.75,0.33,1.01
16.430054,-1.92,10.67,1.49,0.51,0.67,0.15
16.530029,-1.29,8.83,0.75,0.08,0.81,-0.02
16.630005,-0.31,10.98,0.63,-0.16,-0.06,0.39
16.730103,-0.86,13.38,1.33,0.57,1.08,0.42
16.830078,1.06,10.55,-2.35,0.27,-0.26,-0.07
16.940063,-0.08,11.26,-0.04,-0.42,0.35,-0.43
17.040039,-0.98,7.18,-0.12,-0.74,-0.33,-0.51
17.140015,-0.39,8.12,2.2,-0.4,-1.07,0.01
17.23999,-1.65,8.55,2.31,0.16,-0.08,0.05
17.340088,-1.14,10.08,3.45,-0.16,-0.75,-0.37
17.450073,0.24,13.93,7.3,-0.25,0.67,-0.58
17.550049,1.69,9.77,1.14,-0.44,-0.37,-0.26
17.650024,0.04,8.51,1.8,0.47,-0.35,0.05
17.75,-0.71,8.43,1.69,0.54,0.3,0.34
17.850098,-1.02,9.34,1.33,0.51,0.49,0.45
17.960083,-0.9,9.49,1.41,0.16,0.27,0.43
18.060059,-1.02,9.65,0.71,0.07,-0.06,0.26
18.160034,-1.65,13.65,0.2,0.52,0.99,0.11
18.26001,2.86,9.69,-0.59,0.63,0.11,0.09
18.360107,1.37,12.16,-0.27,-0.56,0.53,-0.38
18.470093,-0.9,6.71,0.43,-0.62,-0.13,-0.72
18.570068,-0.35,8.32,2.39,-0.05,-0.56,0
18.670044,-2.08,8.43,2.16,0.25,0.4,0.13
18.77002,-2.08,10.4,3.69,0.22,-0.52,0.01
18.869995,0.59,13.22,-0.86,-0.04,0.73,-1.16
18.980103,1.22,7.77,1.65,-0.68,-0.73,-0.33
19.080078,0.78,8.12,0.9,0.71,0.24,0.26
19.180054,-0.63,10.16,1.22,0.39,0.43,0.52
19.280029,-1.45,9.49,0.78,0.25,0.65,0.35
19.380005,-0.71,9.22,0.86,0.02,0.31,0.31
19.690063,1.18,8.55,-1.02,-0.05,-0.6,-0.42
20.100098,-1.29,8.79,1.53,-0.07,-1.23,-0.2
20.200073,-1.22,9.06,2.12,-0.02,-1.5,-0.37
20.300049,-1.29,14.4,3.84,-0.09,-0.17,-0.38
20.400024,0.35,9.85,-0.71,-0.58,-0.35,-0.48
23.060059,-0.35,9.61,1.88,-0.33,-3.01,-0.14
23.160034,-0.75,9.3,2.2,-0.3,-1.58,-0.66
23.26001,-0.2,12.43,0.16,-0.5,-0.63,-0.78
23.360107,-1.26,9.77,-0.59,-0.29,-1.07,-0.76
23.460083,-0.08,9.34,1.37,0.72,-2.17,-0.31
23.570068,-1.49,8.79,0.59,0.57,-0.76,-0.07
23.670044,-0.71,9.96,1.02,0.45,-1.26,-0.03
23.77002,-1.65,10.08,1.1,0.22,-0.32,-0.01
23.869995,-0.35,10.2,1.14,0.21,-0.81,0.2
23.970093,-1.14,13.61,0.16,0.34,-0.32,0
24.080078,0.9,8.63,-1.84,-0.23,-0.58,-0.3
24.180054,-0.82,12.47,-0.51,-0.36,-0.99,-0.39
24.280029,0.08,10.67,0.63,-0.43,-1.75,-0.35
24.380005,-1.06,9.81,0.78,-0.53,-1.69,-0.56
24.480103,0.67,7.88,3.3,-0.18,-1.83,-0.25
24.590088,-1.33,8.79,2.9,0.34,-0.2,0.03
24.690063,-2.71,11.77,5.22,0.42,0.49,0.09
24.790039,2.71,9.96,0.31,-0.1,-0.23,-0.25
24.890015,0.94,10.51,-0.31,0.65,0.38,-0.08
24.98999,0.98,8.67,1.06,0.09,0.58,0.19
25.100098,-1.84,9.73,1.84,0.17,1.03,0.31
25.200073,-0.9,9.3,1.69,0.27,1.12,0.35
25.300049,-0.67,9.49,2.51,0.15,0.51,0.41
25.400024,-0.12,12.98,2.71,0.89,1.31,0.49
25.5,0.35,10.87,-0.78,0.13,0.77,-0.02
25.610107,-0.43,11.14,1.92,-0.14,1.15,-0.45
25.710083,-1.61,7.96,0.39,-0.77,0.23,-0.71
25.810059,-1.22,8.04,2.82,-0.31,-1.09,-0.01
25.910034,-1.77,6.55,4.2,0.19,-0.33,0.08
26.01001,-0.78,11.34,2.08,0.3,-0.18,0.06
26.119995,0.12,13.26,2.71,-0.26,0.43,-0.22
26.220093,0.47,8.87,-0.75,-0.56,0.82,-0.47
26.320068,-0.51,10.94,-1.33,0.3,0.01,0.33
26.420044,-0.98,7.49,1.06,0.35,0.49,0.51
26.52002,-2.31,9.34,1.33,0.42,0.48,0.35
26.630005,-1.29,9.34,1.73,0.09,-0.01,0.37
26.730103,-1.45,9.41,1.96,0.36,-0.02,0.37
26.830078,-0.75,15.02,-2.71,0.84,0.52,-0.02
26.930054,2.55,7.41,1.69,-0.55,-1.13,-0.41
27.030029,-0.35,11.18,-0.43,-0.35,-0.43,-0.44
27.140015,0.08,7.85,0.75,-0.54,-1.52,-0.5
27.23999,-0.75,7.57,2.43,0.22,-0.98,-0.08
27.340088,-1.77,8.94,1.88,-0.06,-0.52,-0.33
27.440063,-0.82,11.85,3.37,-0.21,0.11,-0.18
27.540039,-0.51,11.61,0.63,-0.58,-0.23,-0.22
27.650024,0.43,8.79,0.12,0.33,0.31,-0.15
27.75,-0.35,8.83,1.14,0.49,0.07,0.61
27.850098,-1.92,9.22,1.37,0.54,0.55,0.39
27.950073,-1.57,9.1,1.77,0.29,0.22,0.3
28.050049,-0.82,9.57,0.51,0.24,0.01,0.28
28.160034,-0.35,12.87,1.06,0.98,1.2,0.14
28.26001,2.08,11.81,-0.51,-0.09,0.32,-0.18
28.360107,0.08,11.3,0.47,-0.35,0.1,-0.18
28.460083,-0.51,7.81,0.67,-0.63,-0.38,-0.26
28.970093,1.84,8.98,-0.08,-0.23,0.02,-0.18
29.690063,2.47,10.94,2.12,-0.1,0.5,-0.26
29.790039,0.31,9.57,-0.98,-0.42,0.69,-0.19
31.619995,1.18,12.2,3.61,0.19,1.18,-0.57
31.730103,1.37,7.73,2.35,-0.68,0.12,-0.28
31.830078,1.45,9.18,0.75,0.62,0.92,0.06
31.930054,0.47,8.98,0.86,0.16,1.11,0.44
32.030029,-0.51,9.89,1.02,0.22,0.97,0.55
32.130005,-2.47,10.63,1.14,0.32,1.38,0.35
32.23999,0.12,9.41,2.59,0.11,0.5,0
32.340088,1.65,13.45,1.57,0.63,2.13,0.69
32.440063,1.57,10.16,1.06,0.05,0.89,-0.06
32.540039,0,10.79,-0.63,-0.61,0.56,-0.05
32.640015,0.04,7.69,1.77,-0.44,-0.08,0.12
32.75,-0.82,8.36,2.24,0.13,0.19,0.21
32.850098,-1.14,8.32,1.61,0.09,0.28,-0.23
32.950073,-2.51,11.06,4.98,-0.2,0.24,-0.14
33.050049,0.43,11.38,1.22,-0.01,-0.06,-0.44
33.150024,1.29,8.83,0,0.05,-0.12,0.05
33.26001,0.43,9.02,0.47,0.66,0.4,0.37
33.360107,-1.14,9.65,0.71,0.33,0.43,0.45
33.460083,-1.45,9.38,0.98,0.31,0.51,0.41
33.560059,-1.02,10.04,0,-0.03,-0.02,0.17
33.660034,0.51,10.71,4.31,0.53,0.6,0.48
33.77002,2.08,10.51,-1.14,0.13,0.31,-0.11
33.869995,0.16,11.61,0.86,-0.5,-0.41,-0.35
33.970093,-0.12,8.9,0.12,-0.34,-0.53,-0.43
34.070068,0.16,8.47,1.61,-0.26,-1.28,-0.16
34.170044,-0.98,9.22,0.71,0.22,-0.5,0.22
34.27002,-0.94,10.16,1.77,0.08,-0.33,-0.18
34.380005,1.45,16.04,0.24,-0.09,0.56,-0.98
34.480103,1.1,8.47,0.94,-0.57,-0.56,-0.33
34.580078,1.1,8.94,1.29,0.56,0.17,0.15
34.680054,-1.8,9.61,0.94,0.43,0.65,0.44
34.780029,-1.61,9.61,0.59,0.54,0.59,0.39
34.890015,-0.75,9.96,-0.08,0.21,0.25,0.17
34.98999,-0.63,11.96,2.24,0.11,0.88,0.39
35.090088,2.67,13.85,-1.8,0.66,1.38,0.17
35.190063,0.71,11.53,0.39,-0.09,1.3,-0.33
35.290039,-0.51,9.02,0.2,-0.77,0.35,-0.21
35.400024,-0.75,8.51,2.28,-0.2,0.02,0.23
35.5,-2.39,7.88,2.39,0.04,0.42,0.44
35.600098,-1.33,9.57,0.86,-0.15,0.01,-0.36
35.700073,0.24,16.04,3.14,0.36,0.64,-0.26
35.810059,-0.16,8.28,0.16,-0.73,0.28,-0.75
35.910034,-0.27,8.47,1.45,0.64,-0.6,0.18
36.01001,-0.63,9.18,2,0.34,-0.35,0.36
36.110107,-1.84,9.18,0.67,0.4,0,0.27
36.210083,-0.82,9.57,0.16,0.07,-0.68,0.18
36.320068,-1.02,11.22,3.26,0.33,0.14,0.3
36.420044,-0.43,12.71,-2.35,0.64,0.43,-0.2
36.52002,1.29,10.94,0.75,-0.22,-0.75,-0.4
36.619995,-0.71,9.53,-0.55,-0.41,-0.93,-0.69
36.930054,-3.73,9.02,1.84,-0.15,-1.02,-0.52
37.030029,-3.57,10.32,3.26,-0.11,-0.33,-0.41
37.130005,-1.29,9.49,-1.1,-0.15,-0.95,-0.9
40.090088,-2.12,9.22,0.59,0.61,-1.45,-0.1
40.190063,-1.1,9.96,-0.98,0.79,-1.06,0.05
40.290039,-1.65,10.08,-0.2,0.22,-1,0.21
40.400024,-1.06,10.51,-0.47,-0.03,-0.56,0.2
40.5,-1.53,12.47,1.06,0.01,0.1,0.1
40.600098,0.9,11.38,-2.04,0.16,-0.08,-0.2
40.700073,0,11.69,0.75,-0.26,-0.55,-0.5
40.800049,-0.16,9.18,-0.04,-0.33,-0.55,-0.56
40.910034,-1.41,9.22,0.98,-0.38,-0.9,-0.11
41.01001,-2.08,7.45,1.73,0.25,-0.26,0.21
41.110107,-3.22,8.36,1.02,0.39,0.66,-0.18
41.210083,1.14,16.36,1.41,0.34,-0.47,0.08
41.310059,-0.31,9.57,2.04,-0.56,0.12,-0.37
41.420044,0.71,8.98,-0.24,0.39,0.84,0.28
41.52002,0.27,8.98,0.12,0.08,0.65,0.22
41.619995,-2.08,9.26,1.29,0.38,1.53,0.39
41.720093,-1.14,8.9,0.94,0.26,1.03,0.28
41.820068,-0.51,9.61,2.31,0.21,0.69,0.12
41.930054,0.43,12.2,-2.9,0.31,1.46,0.01
42.030029,-1.61,13.18,-1.33,-0.34,0.49,-0.45
42.130005,-0.86,9.53,-0.43,-0.58,-0.25,-0.15
42.230103,-0.39,7.06,1.1,-0.32,-0.86,-0.29
42.330078,-2.08,8.59,1.88,0.1,-0.63,-0.06
42.440063,-1.37,9.49,1.69,-0.13,-0.89,-0.27
42.540039,-0.55,13.02,0.94,-0.06,0,0.07
42.640015,-1.29,10.9,0.51,-0.75,-0.06,-0.59
42.73999,0.55,8.04,-0.27,0.3,-0.71,-0.18
42.840088,-1.06,9.34,1.06,0.41,-0.57,0.18
42.950073,-1.29,9.61,0.63,0.51,-0.37,0.24
43.050049,-1.29,8.94,1.53,0.47,-0.16,0.19
43.150024,-1.49,9.45,-0.47,0.2,0,-0.02
43.25,-0.71,12.43,2.24,0.29,0.23,0.14
43.350098,1.37,11.81,-1.22,0.46,0.18,-0.33
43.460083,0.75,10.87,0.24,-0.36,-0.27,-0.49
43.560059,0.04,9.1,-0.94,-0.44,0.03,-0.17
43.660034,-0.59,8,1.77,-0.27,-0.7,0.04
43.76001,-1.96,7.18,3.77,0.16,0.16,0.34
43.860107,0,11.85,2.16,0.19,-0.18,-0.01
43.970093,2.59,15.3,0.08,-0.24,0.37,-0.41
44.070068,1.69,9.81,-1.41,-0.55,0.39,0.11
44.170044,0.78,10.12,0.86,0.39,-0.24,0.26
44.27002,-0.71,8.47,1.33,0.18,0.59,0.3
44.369995,-2.51,10.04,1.92,0.87,1.16,0.18
44.480103,-0.75,9.65,-0.35,0.06,0.28,0.1
44.580078,-0.75,11.89,1.61,-0.02,0.12,0.28
44.680054,0.63,14.32,-1.1,0.47,1.44,0.17
44.780029,0.94,9.73,1.14,-0.47,0.43,-0.24
44.880005,0.12,10.2,-0.27,-0.12,0.55,-0.34
44.98999,-0.75,7.73,1.1,-0.22,-0.54,0.01
45.090088,-1.96,8.16,3.14,0.19,-0.02,0.21
45.190063,-0.75,10.71,1.96,0.34,-0.04,-0.13
45.290039,0.67,16.79,2.59,0.05,0.73,-0.73
45.390015,1.57,8.39,-0.16,-0.73,0.17,-0.27
45.700073,-1.53,9.14,0.82,0.37,0.47,0.36
45.800049,-2.31,11.53,0.2,0.23,0.47,0.28
46.619995,-1.33,10.59,0.71,0.49,0.23,-0.02
46.720093,-0.35,14.32,1.37,0.07,0.75,-0.27
48.560059,0.31,9.96,0.78,0.05,0.9,0.43
48.660034,-1.22,9.73,1.1,0.28,1.32,0.44
48.76001,-1.73,9.1,1.92,0.32,1.18,0.38
48.860107,-1.53,8.9,0.39,0.2,0.63,0.21
48.960083,-0.59,9.34,2.47,0.22,0.38,0.2
49.070068,-0.27,12.75,1.02,0.5,1.58,0.33
49.170044,1.37,9.57,-0.94,0.04,0.59,0.06
49.27002,-0.47,12.47,0.2,-0.33,0.46,0.09
49.369995,-0.59,7.85,1.18,-0.63,-0.38,-0.15
49.470093,-0.9,8.59,2.35,-0.15,-0.19,-0.01
49.580078,-1.49,9.02,2.08,0.37,0.32,0.26
49.680054,-1.73,9.85,3.92,0.09,-0.78,0.05
49.780029,0.2,13.93,3.41,0.39,-0.21,-0.3
49.880005,1.61,8.63,-0.35,-0.52,0.26,-0.13
49.980103,0.43,9.57,0.63,0.45,0.56,-0.03
50.090088,-0.94,9.45,1.57,0.28,0.38,0.4
50.190063,-1.61,9.65,1.45,0.48,0.36,0.44
50.290039,-1.41,9.41,1.22,0.28,0.1,0.31
50.390015,-0.86,9.1,2.24,-0.03,-0.14,-0.06
50.48999,-1.33,13.57,1.57,0.63,0.69,0.26
50.600098,0.98,11.34,-3.84,0.27,-0.07,-0.16
50.700073,-0.55,12.67,-0.31,-0.24,-0.37,-0.33
50.800049,-0.47,8.98,-0.27,-0.49,-0.71,-0.49
50.900024,-0.63,8.75,1.49,-0.15,-1.02,-0.16
51,-1.57,8.98,2.47,0.28,-0.54,0.21
51.110107,-1.69,11.57,3.1,0.26,-0.69,-0.16
51.210083,2.28,13.38,0.35,0.15,0.48,-0.77
51.310059,-0.2,9.57,0.12,-0.43,-0.22,-0.06
51.410034,0.04,10.04,0.08,0.59,0.27,0.43
51.51001,-1.92,7.65,1.57,0.28,0.53,0.09
51.619995,-2.35,9.41,0.67,0.37,0.48,0.21
51.720093,-1.88,9.96,0.12,-0.02,-0.02,0.39
51.820068,-0.59,10.75,3.26,0.24,0.56,0.29
51.920044,0.75,13.26,-1.18,0.39,1.68,-0.08
52.02002,0.63,11.73,2.08,-0.22,0.82,-0.03
52.130005,-1.37,9.02,0.39,-0.68,0.42,-0.21
52.230103,-1.8,8.32,2.31,-0.09,-0.3,0.12
52.330078,-2.47,6.86,2.86,-0.05,-0.08,0.17
52.430054,-1.84,10.71,1.8,0.02,-0.16,0.03
52.530029,-1.92,14.2,5.02,-0.41,0.53,-0.08
52.640015,0.75,10.43,-1.53,-0.5,-0.36,-0.27
52.73999,0.59,8.39,1.96,0.5,-0.52,0.17
52.840088,-1.8,8.55,1.61,0.62,0.56,0.19
52.940063,-2.51,9.26,1.22,0.31,0.53,0.3
53.040039,-2.12,8.9,1.69,0.02,-0.17,0.28
53.150024,-1.8,9.85,1.69,0.06,-0.58,0.01
53.25,-2.63,13.45,0.98,0.55,0.89,0.04
53.350098,0.78,9.53,-1.22,0.27,-0.65,-0.38
53.450073,-0.94,11.18,-0.12,-0.38,-0.83,-0.25
53.550049,-0.86,8.98,-0.16,-0.21,-1.03,-0.47
53.660034,-1.41,8.59,0.98,-0.18,-1.86,-0.29
53.76001,-2.75,8.39,3.22,-0.14,-1.29,-0.13
53.860107,-1.57,10.4,2.98,0.17,-1.05,-0.44
53.960083,-0.63,13.93,0.94,0.02,-0.99,-0.63
54.060059,0,6.79,-1.22,0.31,-1.09,-0.66
54.470093,-1.33,8.55,0.75,0.15,-0.08,0.11
54.570068,-1.65,10.75,2.51,0.13,0.11,0.29
54.980103,-0.59,9.65,0.75,-0.06,-2.08,-0.47
57.02002,-0.82,10,1.06,0.48,-0.65,0.07
57.119995,-1.14,10.28,0.94,0.48,-0.53,0.27
57.230103,-1.45,9.45,1.65,0.54,0,0.38
57.330078,-1.33,9.53,-0.24,0.09,-0.05,0.25
57.430054,-1.73,11.81,2.2,0.31,0.73,0.02
57.530029,2.39,13.02,-2.31,0.46,0.7,-0.33
57.630005,1.1,11.26,2.12,-0.39,-0.03,-0.2
57.730103,-0.47,8.79,0.86,-0.61,0.04,-0.26
57.840088,-0.43,8.36,1.33,-0.22,-0.48,-0.17
57.940063,-0.86,7.69,2.43,0.16,-0.54,0.13
58.040039,-1.84,9.02,2.04,0.53,0.24,0.55
58.140015,-1.61,10.55,3.73,0.31,-0.55,0.03
58.23999,-0.31,11.1,4.67,-0.06,0.02,-0.67
58.350098,0.98,10,-0.47,-0.03,-0.16,0
58.450073,0.31,9.26,0.9,0.02,-0.08,0.2
58.550049,-1.33,9.41,1.22,0.41,0.53,0.53
58.650024,-1.33,9.22,1.26,0.3,0.73,0.45
58.75,-0.82,9.41,0.86,0.04,0.64,0.38
58.860107,-1.8,10.12,2.08,0,0.83,0.32
58.960083,-1.49,14.59,-1.88,0.65,1.33,0.42
59.060059,0.94,9.06,1.26,-0.61,-0.74,-0.49
59.160034,-1.06,9.81,0.16,-0.2,-0.5,-0.4
59.26001,-0.75,8.98,0.59,-0.23,-1.48,-0.41
59.369995,-0.71,8.28,1.26,-0.09,-1.47,-0.26
59.470093,-1.22,9.57,1.88,-0.03,-1.25,-0.1
59.570068,-2.28,9.65,4,-0.05,-0.41,-0.14
59.670044,3.02,7.57,1.18,0.21,-0.38,-0.72
59.77002,1.8,8.47,-0.04,0.26,-0.54,-0.1
59.880005,0.16,9.02,1.02,0.32,-0.37,0.1
59.980103,-1.69,9.65,1.41,0.61,0.26,0.26
60.080078,-0.71,9.38,2.08,0.38,0.34,0.53
60.180054,-0.24,9.65,-0.31,0.11,0.19,0.22
60.290039,-0.71,13.14,1.61,0.28,0.48,0.34
60.390015,0.27,12.87,-2.79,1.15,0.92,-0.48
60.48999,0.16,10.51,0.31,-0.65,-0.37,-0.36
60.590088,-0.16,9.53,-0.63,-0.15,-0.03,-0.56
60.690063,-0.31,9.3,1.18,-0.43,-1.02,-0.17
60.800049,-1.29,7.85,1.1,-0.13,-0.69,-0.01
60.900024,-0.43,9.14,1.92,0.2,-0.38,0.28
61,-2.55,10.04,5.14,0.23,-0.2,-0.01
61.100098,-0.39,11.61,4.28,0.16,0.11,-0.6
61.200073,1.33,9.26,-0.27,0.17,0.36,0.02
61.310059,0.78,9.77,0.43,0.35,0.33,0.66
61.410034,-1.06,9.41,0.78,0.45,0.71,0.45
61.51001,-1.53,9.26,1.22,0.24,0.85,0.42
61.610107,-1.02,9.85,-0.27,0.07,0.47,0.34
61.710083,-0.24,10.16,2.98,0.13,0.97,0.37
61.820068,0.75,11.77,-1.53,0.58,1.58,0.12
61.920044,0.98,13.45,1.37,-0.3,0.72,-0.25
62.02002,0.16,8.9,-0.9,-0.64,0.36,-0.07
62.119995,-0.04,8.39,1.29,-0.27,-0.08,0.17
62.220093,-1.33,7.92,2.16,0.13,0.25,0.29
62.630005,2.63,8.67,0.2,-0.03,0.5,-0.12
64.160034,-0.27,10.51,0.2,0.07,1.48,0.5
64.26001,-1.65,9.89,0.86,0.48,1.45,0.52
65.48999,-0.78,9.85,-1.06,0.13,0.41,0.53
65.590088,-1.96,8.75,0.67,0.82,0.73,0.42
65.690063,-1.41,8.59,1.8,0.44,0.46,0.31
65.790039,-0.43,9.53,-0.04,0.15,0.22,0.13
65.900024,-0.12,14.36,-2.04,0.35,0.73,0.17
66,2.75,9.06,-0.71,0.19,0.25,0.11
66.100098,3.96,2.39,2.79,-0.2,0.46,-0.31
66.200073,-0.63,7.61,0.63,-0.51,-0.58,-0.29
66.300049,-0.47,7.61,2.55,-0.25,-0.84,0
