NAME:,walk_123_2_1.csv,,,,,
27.3060,-6.47,2.59,2.39,-1.32,0.83,0.80
27.3880,-7.30,3.41,2.39,-1.06,0.49,0.49
27.4700,-9.06,3.65,1.92,-1.01,0.29,0.19
27.5520,-12.71,1.49,0.20,-0.39,0.22,0.01
27.6340,-14.20,6.67,7.96,-0.86,0.61,0.08
27.7160,-7.49,4.47,5.02,-0.58,0.52,0.32
27.7980,-8.83,3.10,4.12,-0.91,-0.30,0.04
27.8800,-7.18,3.02,3.73,-0.59,-0.23,0.04
27.9620,-6.67,2.86,3.41,-0.42,-0.01,0.20
28.0440,-8.04,2.86,2.98,0.09,-0.13,0.13
28.1260,-11.30,2.67,1.88,0.68,0.02,0.20
28.2080,-13.81,3.77,4.20,0.22,0.15,-0.03
28.2900,-11.73,3.18,6.83,-0.77,-0.01,-0.41
28.3720,-9.45,4.71,4.51,-1.12,0.47,-0.01
28.4540,-6.94,2.39,3.02,-0.34,0.75,0.36
28.5360,-5.96,3.61,2.24,-1.03,0.53,0.68
28.6180,-7.34,3.73,2.43,-0.50,0.29,0.19
28.7000,-10.98,1.92,0.98,-0.64,0.28,-0.03
28.7820,-11.02,1.22,-0.90,-0.66,0.49,0.09
28.8640,-17.14,6.98,4.79,-0.24,-0.12,0.57
28.9460,-9.81,3.77,4.35,-0.23,-0.11,-0.11
29.0280,-8.55,4.04,4.31,-0.45,-0.60,-0.05
29.1100,-6.94,2.94,3.06,-0.01,-0.30,-0.12
29.1920,-6.20,1.84,2.59,0.04,-0.05,0.13
29.2740,-9.81,4.12,4.35,0.33,-0.43,0.31
29.3560,-12.16,0.82,0.86,0.55,0.05,-0.03
29.4380,-12.71,3.69,3.73,0.19,-0.14,0.06
29.5200,-10.87,4.08,6.43,-0.94,0.11,-0.89
29.6020,-10.08,4.71,4.16,-0.98,0.45,-0.27
29.6840,-6.94,2.08,2.47,-0.06,0.65,0.33
29.7660,-6.79,2.43,1.88,-0.74,0.42,0.58
29.8480,-7.37,2.63,0.86,-0.52,0.19,0.28
29.9300,-9.89,2.63,0.82,-0.65,-0.05,0.04
30.0120,-13.57,3.02,0.20,-0.16,0.01,-0.01
30.0940,-15.46,5.33,10.51,-0.24,0.41,0.22
30.1760,-7.14,2.31,4.43,0.28,0.40,-0.09
30.2580,-7.26,4.43,4.12,-0.59,-0.85,0.03
30.3400,-6.59,2.59,3.02,0.10,-0.31,-0.25
30.4220,-7.37,2.12,2.59,0.00,-0.23,0.24
30.5040,-9.69,2.79,2.82,0.30,-0.18,0.23
30.5860,-12.20,1.96,0.75,0.54,-0.03,0.13
30.6680,-11.89,5.73,4.55,-0.35,0.08,-0.18
30.7500,-8.87,5.14,6.08,-0.64,0.18,-0.79
30.8320,-11.73,3.96,4.16,0.09,0.28,-0.11
30.9140,-6.08,2.24,1.77,-0.05,0.51,0.37
30.9960,-6.86,2.71,1.73,-0.19,0.14,0.36
31.0780,-7.45,2.04,0.24,-0.35,0.03,0.09
31.1600,-11.14,3.14,2.39,-0.47,0.16,-0.31
31.2420,-12.94,-0.27,-1.14,0.24,0.36,0.10
31.3240,-11.22,9.92,3.06,0.35,0.27,0.69
31.4060,-8.04,2.16,4.94,-0.18,-0.23,-0.11
31.4880,-8.04,4.43,4.00,0.05,-0.71,-0.28
31.5700,-6.75,1.26,3.02,0.41,-0.40,-0.22
31.6520,-8.63,3.06,2.90,0.40,-0.29,0.16
31.7340,-9.57,2.75,2.20,0.77,0.20,0.09
31.8160,-11.81,1.80,1.18,0.34,0.06,-0.11
31.8980,-10.24,5.57,4.63,-0.26,0.41,-0.46
31.9800,-10.36,6.20,6.51,-0.74,0.07,-0.83
32.0620,-10.24,2.55,3.18,0.67,0.31,0.24
32.1440,-7.10,1.57,1.73,-0.24,0.32,0.47
32.2260,-7.14,2.24,1.41,-0.35,0.15,0.47
32.3080,-8.51,2.75,0.98,-0.46,-0.12,-0.02
32.3900,-13.38,3.49,1.77,-0.29,-0.18,0.01
32.4720,-12.28,2.98,4.16,-0.56,0.61,0.13
32.5540,-6.16,4.24,2.31,0.33,0.54,0.10
32.6360,-8.59,4.16,4.55,-0.42,-0.47,0.13
32.7180,-7.41,3.57,3.49,0.08,-0.49,-0.15
32.8000,-6.83,2.00,2.98,0.04,-0.34,0.18
32.8820,-9.18,3.22,3.14,0.25,-0.40,0.26
32.9640,-10.83,1.73,1.37,0.60,0.11,0.05
33.0460,-11.34,2.24,1.53,0.26,0.03,-0.17
33.1280,-7.77,3.84,6.75,-0.98,0.40,-0.83
33.2100,-12.08,7.02,5.30,-0.47,0.46,-0.48
33.2920,-7.53,1.61,2.00,0.11,0.70,0.40
33.3740,-6.79,2.16,1.37,-0.51,0.38,0.58
33.4560,-6.86,2.47,0.67,-0.57,0.00,0.31
33.5380,-10.24,2.90,2.43,-0.44,-0.02,-0.35
33.6200,-13.30,1.10,-2.67,0.16,0.23,0.06
33.7020,-16.51,12.36,13.18,-0.17,-1.04,0.49
33.7840,-5.53,1.61,3.80,0.30,0.43,-0.16
33.8660,-8.16,4.90,4.31,-0.01,-0.92,-0.27
33.9480,-6.75,1.65,2.59,0.62,-0.49,-0.38
34.0300,-7.77,2.43,2.47,0.47,-0.35,0.13
34.1120,-9.77,3.18,1.73,0.55,0.20,0.26
34.1940,-11.73,1.88,0.47,0.30,0.06,-0.02
34.2760,-11.53,5.73,3.45,0.40,-0.13,-0.17
34.3580,-9.85,4.43,7.30,-1.10,0.08,-1.05
34.4400,-11.73,4.63,4.12,0.70,0.04,-0.11
34.5220,-7.30,2.04,1.84,0.08,0.33,0.41
34.6040,-6.47,2.35,1.37,0.02,-0.04,0.49
34.6860,-7.73,1.41,0.20,-0.29,-0.01,0.13
34.7680,-13.38,3.10,2.51,-0.62,-0.12,-0.20
34.8500,-14.67,1.80,4.31,0.01,0.42,0.01
34.9320,-6.55,5.57,2.12,0.33,0.85,0.45
35.0140,-7.77,4.39,4.82,-0.64,-0.49,0.19
35.0960,-7.34,3.49,3.57,0.09,-0.56,-0.18
35.1780,-6.90,1.41,2.59,0.14,-0.30,0.01
35.2600,-9.10,2.47,2.90,0.25,-0.17,0.29
35.3420,-10.98,2.39,1.06,0.56,0.27,0.11
35.4240,-11.96,2.39,2.04,0.15,-0.09,-0.14
35.5060,-7.61,3.53,6.51,-0.96,0.28,-0.85
35.5880,-11.49,6.32,5.18,-0.80,0.29,-0.66
35.6700,-7.65,1.61,2.20,-0.01,0.74,0.51
35.7520,-7.06,2.35,1.22,-0.43,0.27,0.52
35.8340,-6.63,1.84,0.55,-0.55,0.13,0.32
35.9160,-9.49,3.02,1.49,-0.63,-0.16,-0.28
