"NAME:","walk_122_4_2.csv"
"EXPERIMENT TIME:","15/03/2024 23:48:43"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","126"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"4.399","-6.59","20.0","-0.12","3.35","0.99","-0.72"
"4.460","3.18","7.88","0.31","-0.78","0.36","0.14"
"4.529","0.82","7.14","-2.79","-0.23","1.07","0.39"
"4.589","0.00","7.34","-3.18","0.42","0.41","0.66"
"4.649","1.02","9.10","-4.63","-0.58","1.36","-0.14"
"4.720","-1.45","13.8","-3.49","0.43","1.13","-0.26"
"4.779","-7.85","20.0","4.86","-0.51","-0.54","0.71"
"4.839","1.53","7.65","1.57","-1.02","0.16","0.99"
"4.899","-4.79","9.65","-1.33","-0.38","-0.08","-0.51"
"4.970","-3.88","7.30","-0.90","-0.39","-0.59","-0.67"
"5.029","0.86","6.08","-2.47","-0.07","-0.98","-0.26"
"5.089","-0.55","9.89","-0.78","-1.35","-1.22","-0.32"
"5.160","0.47","8.83","-3.49","-1.03","-0.64","-0.20"
"5.220","4.28","10.0","-1.88","0.86","-0.70","-0.20"
"5.279","-0.86","9.85","3.73","1.41","-0.16","-0.60"
"5.350","-7.96","20.0","-0.90","2.61","0.76","-0.64"
"5.410","4.43","8.16","-0.16","-0.24","0.62","0.11"
"5.470","0.63","7.49","-2.35","-0.36","1.24","0.62"
"5.540","-1.18","7.53","-3.02","-0.20","0.80","0.73"
"5.600","1.37","6.83","-3.96","-1.00","1.69","-0.08"
"5.660","-2.98","14.8","-2.24","0.26","1.10","-0.29"
"5.720","-8.67","15.6","0.67","0.81","-1.04","1.53"
"5.790","5.41","11.4","3.73","-0.13","0.62","0.66"
"5.850","-5.92","10.1","0.04","-0.78","0.31","-0.65"
"5.910","-2.75","6.67","-2.79","-0.03","-0.57","-0.35"
"5.980","1.73","7.73","-1.37","0.13","-0.88","-0.14"
"6.040","-1.73","9.92","-1.84","-0.53","-1.03","-0.21"
"6.100","0.82","8.63","-2.04","-0.56","-0.57","-0.19"
"6.160","6.47","8.28","0.08","-0.24","-1.20","-0.17"
"6.230","-3.45","14.5","4.35","2.46","-0.01","-1.25"
"6.290","-3.14","13.8","0.63","2.00","2.02","-0.36"
"6.350","2.86","6.86","-2.35","0.77","1.06","0.00"
"6.420","-0.63","6.94","-0.78","-0.51","0.99","0.48"
"6.480","-0.43","8.24","-3.73","-0.01","1.07","0.43"
"6.540","0.63","7.34","-4.39","-0.47","1.65","-0.20"
"6.610","-2.16","12.5","-4.67","0.49","0.70","-0.19"
"6.670","-10.4","20.0","5.61","-0.67","-0.01","1.15"
"6.730","1.73","8.59","2.94","0.01","-0.02","0.90"
"6.800","-3.80","12.3","-2.31","-0.05","-0.16","-0.73"
"6.860","-2.90","7.30","-0.39","-0.35","-1.02","-0.35"
"6.920","0.90","5.65","-1.80","0.05","-0.83","-0.26"
"6.980","-1.37","10.0","-1.06","-0.90","-1.17","-0.33"
"7.050","1.73","8.55","-2.12","-1.03","-0.52","-0.12"
"7.110","4.12","9.14","-0.78","0.31","-1.13","-0.27"
"7.170","-1.33","11.3","3.57","2.73","0.33","-1.05"
"7.240","-6.24","20.0","-0.35","2.51","0.99","-0.38"
"7.300","3.80","7.81","0.51","-0.63","0.69","0.04"
"7.360","-0.24","7.69","-2.47","0.03","0.83","0.48"
"7.420","-0.90","8.36","-3.41","-0.03","0.85","0.52"
"7.490","1.53","7.41","-3.69","-0.97","1.55","-0.13"
"7.550","-2.55","13.8","-2.24","0.21","0.64","-0.19"
"7.610","-8.87","20.0","2.39","-0.99","-0.82","1.07"
"7.680","2.28","8.12","2.90","-0.63","0.09","0.96"
"7.740","-3.77","10.6","-0.94","-0.62","-0.07","-0.86"
"8.930","0.47","8.75","-2.39","-0.76","-0.10","0.00"
"9.0","2.67","10.2","-1.65","0.26","-1.26","-0.11"
"9.059","1.29","8.32","5.65","2.73","0.22","-1.12"
"9.869","0.08","8.71","-3.57","-1.07","-0.74","-0.12"
"9.930","4.31","10.3","-1.69","0.69","-0.35","-0.29"
"10.0","2.04","7.37","5.30","1.16","-0.16","-0.45"
"10.05","-7.02","20.0","3.14","1.56","0.56","-0.43"
"10.11","1.53","10.4","-0.63","-0.33","0.22","-0.11"
"10.19","0.98","8.24","-2.28","0.34","1.30","0.28"
"10.25","-0.78","6.83","-2.39","0.19","0.33","0.83"
"10.30","0.94","8.36","-4.51","-0.45","1.08","0.10"
"10.38","-1.22","10.5","-0.98","-0.09","1.53","-0.35"
"10.44","-2.79","17.7","2.98","-1.07","0.19","0.09"
"10.5","1.10","5.69","0.08","-0.79","-1.17","1.69"
"10.57","-0.55","12.5","-1.49","0.78","-0.35","-0.45"
"10.63","-5.02","8.90","1.49","-1.32","-0.14","-0.59"
"10.69","0.43","4.28","-3.33","-0.19","-0.90","-0.08"
"10.75","0.51","9.73","0.12","-1.39","-0.87","-0.34"
"10.82","-0.82","9.34","-2.71","-1.21","-0.64","-0.18"
"10.88","3.41","9.65","-2.20","0.66","-0.33","-0.14"
"10.94","2.71","7.22","5.73","0.06","-0.68","-0.27"
"11.01","-8.20","20.0","3.18","2.44","0.06","-0.74"
"11.07","1.61","10.5","0.63","-0.30","0.71","-0.13"
"11.13","0.75","9.69","-2.39","0.71","1.05","0.03"
"11.19","-1.45","7.53","-2.55","0.41","0.35","0.78"
"11.26","0.24","7.53","-2.79","-0.52","0.92","0.25"
"11.32","1.53","8.90","-4.51","-0.29","1.61","-0.47"
"11.38","-1.65","13.6","-4.39","0.33","0.56","-0.06"
"11.45","-7.22","12.9","0.55","0.60","-0.77","1.77"
"11.51","3.41","9.02","5.22","-0.01","0.24","0.42"
"11.57","-4.82","10.0","0.78","-1.20","0.16","-0.45"
"11.64","-0.94","6.59","-1.96","-0.21","-0.68","-0.09"
"11.70","1.57","6.59","-1.14","-0.33","-0.63","-0.19"
"11.76","-2.55","11.4","-1.65","-0.57","-0.96","-0.31"
"11.83","0.47","8.59","-2.39","-0.98","-0.54","-0.15"
"11.89","5.53","8.51","1.14","0.40","-0.75","-0.11"
"11.95","-2.31","12.1","2.63","2.67","-0.02","-1.12"
"12.01","-7.81","20.0","0.71","3.27","1.27","-0.98"
"12.08","3.61","8.59","0.00","0.40","0.39","0.06"
"12.14","0.43","8.16","-1.73","-0.68","0.88","0.38"
"12.20","-1.14","7.88","-3.14","0.47","0.68","0.72"
"12.27","1.53","7.10","-4.86","-0.71","1.31","-0.00"
"12.33","-2.55","13.4","-2.71","0.27","1.10","-0.32"
"12.39","-3.37","16.4","6.71","-2.14","0.21","0.25"
"12.46","-0.71","5.57","1.14","-1.04","-0.93","1.63"
"12.52","-0.20","11.8","-0.43","0.58","-0.10","-0.34"
"12.58","-4.90","9.89","0.55","-1.06","-0.35","-0.49"
"12.64","0.63","5.18","-3.06","-0.23","-0.90","-0.19"
"12.71","-0.35","10.0","0.43","-1.29","-0.91","-0.30"
"12.77","0.55","9.41","-3.26","-1.25","-0.76","-0.09"
"12.83","4.28","9.57","-1.73","0.68","-0.48","-0.33"
"12.89","1.65","7.81","4.63","0.55","-0.51","-0.51"
"12.96","-6.86","20.0","1.61","2.30","0.11","-0.71"
"13.02","1.69","9.85","0.86","-0.52","0.43","-0.07"
"13.08","1.45","8.75","-2.59","0.40","0.98","0.15"
"13.14","-0.86","6.98","-2.39","0.39","0.34","0.83"
"13.21","0.47","8.94","-4.04","-0.39","1.08","0.02"
"13.27","-0.75","10.9","-0.90","-0.01","1.38","-0.50"
"13.33","-3.57","15.6","2.98","-1.26","0.02","0.21"
"13.39","-1.14","6.04","0.98","-0.68","-1.13","1.53"
"13.46","1.73","12.4","0.20","0.59","0.00","-0.13"
"13.52","-5.57","9.77","1.06","-1.25","0.11","-0.66"
"13.58","-1.02","5.61","-2.31","-0.59","-1.00","-0.06"
"13.64","0.59","10.7","-0.59","-0.63","-0.94","-0.32"
"13.72","0.04","9.38","-2.75","-1.27","-1.14","-0.18"
"13.77","4.67","9.10","-1.06","0.30","0.08","-0.15"
"13.83","1.06","8.24","3.73","-0.23","-0.89","-0.41"
"13.89","-5.65","17.8","2.47","2.42","-0.01","-0.76"
"13.97","0.86","11.4","0.27","-0.13","0.31","-0.09"
"14.02","0.20","8.63","-2.28","0.07","0.99","0.25"
"14.08","-1.02","7.02","-2.12","0.39","0.15","0.76"
"14.16","1.06","8.87","-3.33","-0.44","0.88","0.13"
"14.22","0.86","9.89","-2.20","-0.51","1.57","-0.49"
"14.27","-1.26","14.8","-4.35","0.26","-0.01","-0.00"
"14.33","-3.69","8.75","-0.12","-0.08","-0.89","1.55"
"14.41","2.63","11.4","2.47","-0.27","0.19","0.39"
"14.47","-4.75","9.81","1.06","-1.29","0.27","-0.53"
"14.52","-1.92","5.92","-2.08","-0.16","-0.54","-0.00"
"14.60","1.26","7.61","-1.33","-0.40","-0.71","-0.29"
"14.66","-1.92","10.1","-1.45","-0.44","-1.01","-0.17"
"14.72","2.90","8.63","-2.00","-0.68","-0.04","-0.11"
"14.79","4.55","9.96","0.55","-0.70","-1.00","-0.23"
"14.85","-4.16","14.6","2.31","2.55","0.17","-1.02"
"14.91","-4.55","18.3","2.16","2.47","1.57","-0.40"
"14.98","2.98","6.90","-0.71","-0.13","0.51","0.20"
"15.10","-0.71","8.20","-2.31","0.24","0.27","0.68"
"15.16","1.14","8.28","-4.04","-0.88","1.11","-0.15"
"16.89","1.26","7.41","-2.59","0.59","0.55","-0.01"
"16.97","-1.37","7.18","-1.26","0.31","0.35","0.61"
"17.02","0.71","8.36","-2.51","-0.35","0.61","0.44"
"17.39","-3.14","7.53","0.00","-1.02","-0.09","-0.35"
"17.47","0.55","5.41","-2.55","0.07","-0.37","-0.10"
"17.52","-1.92","9.77","-0.43","-1.48","-0.75","-0.37"
"17.58","0.08","8.28","-3.30","-1.15","-0.53","0.02"
"17.66","4.24","9.30","0.00","0.58","-0.66","-0.23"
"17.72","-1.33","10.0","3.69","2.12","-0.27","-0.97"
"17.77","-5.53","20.0","0.82","2.73","0.98","-0.65"
"17.85","3.10","9.34","-0.82","-0.23","0.09","-0.00"
"17.91","-0.08","8.28","-1.49","-0.13","0.69","0.30"
"17.97","-0.59","7.69","-2.98","0.32","0.04","0.68"
"18.02","1.45","7.49","-3.53","-0.96","0.90","-0.00"
"18.10","-1.14","10.4","-1.69","-0.20","1.01","-0.45"
"18.16","-4.47","18.6","5.73","-0.85","-0.05","0.23"
"18.22","1.57","6.71","-1.29","-0.38","-1.11","1.69"
"18.29","-1.45","13.8","-1.22","0.39","0.06","-0.53"
"18.35","-4.86","9.92","1.18","-1.03","-0.14","-0.51"
"18.41","0.12","4.12","-3.06","-0.33","-0.87","-0.15"
"18.47","-0.67","9.77","-0.47","-1.31","-0.98","-0.49"
"18.54","0.16","8.90","-4.08","-1.32","-0.96","-0.04"
"18.60","3.96","8.75","-0.82","0.71","-0.49","-0.08"
"18.66","0.82","8.00","4.59","0.41","-0.66","-0.36"
"18.73","-7.37","20.0","2.04","2.67","0.02","-0.52"
"18.79","0.86","10.3","1.06","-0.39","0.31","-0.22"
"18.85","0.98","9.22","-2.55","0.32","0.99","0.08"
"18.92","-1.14","6.90","-2.51","0.32","0.32","0.76"
"18.98","1.22","7.73","-3.14","-0.87","1.01","0.01"
"19.04","-1.61","10.7","-1.80","0.12","1.09","-0.50"
"19.11","-2.90","17.1","3.49","-1.48","0.05","0.10"
"19.17","3.37","8.00","-0.86","-0.86","-0.73","1.52"
"19.23","-2.94","12.2","-0.94","-0.17","0.13","-0.49"
"19.29","-5.30","8.98","-0.24","-0.81","0.24","-0.68"
"19.36","1.29","3.57","-3.02","-0.31","-0.80","-0.15"
"19.42","-0.12","9.96","0.43","-1.63","-0.81","-0.43"
"19.48","-0.98","8.16","-3.84","-1.03","-0.63","-0.11"
"19.55","3.88","9.06","0.47","0.24","-0.19","-0.05"
"19.61","-1.02","10.1","4.16","1.45","-0.45","-0.74"
"19.67","-7.73","20.0","-0.04","2.52","1.01","-0.39"
"19.73","2.35","9.92","0.94","0.15","-0.24","0.01"
"19.80","0.24","9.06","-1.73","-0.05","0.95","0.34"
"19.86","-0.20","7.88","-2.71","0.15","0.02","0.71"
"19.92","1.80","7.37","-4.28","-0.70","0.90","0.01"
"19.99","-0.55","10.6","-1.41","-0.24","1.18","-0.30"
"20.05","-4.20","17.6","5.30","-0.93","-0.00","0.26"
"20.11","0.78","5.49","-0.55","-0.63","-1.02","1.75"
"20.18","-0.90","13.6","-0.75","0.78","0.11","-0.58"
"20.24","-3.65","8.71","0.71","-0.92","-0.43","-0.39"
"20.30","0.75","5.33","-2.59","-0.30","-0.55","-0.08"
"20.36","-0.82","8.51","-0.24","-1.30","-0.82","-0.38"
"20.43","-1.02","9.22","-2.82","-1.35","-0.76","-0.12"
"20.49","4.75","8.16","-1.49","0.50","-0.40","-0.09"
"20.55","3.96","7.92","4.31","0.01","-0.52","-0.30"
"20.61","-6.43","18.9","3.14","1.93","-0.08","-0.52"
"20.68","0.59","10.6","0.00","0.89","0.72","-0.28"
"20.74","0.43","9.57","-2.31","0.52","0.92","-0.05"
"20.80","-0.82","7.22","-2.12","0.23","0.08","0.70"
"20.86","1.22","8.32","-3.02","-0.39","0.79","0.23"
"20.93","-1.02","10.4","-2.67","-0.15","1.42","-0.34"
"20.99","-0.27","14.2","-3.33","-0.12","0.07","0.19"
"21.05","-4.67","9.18","0.59","-0.11","-0.74","1.58"
"21.11","2.16","12.8","2.08","0.31","0.03","0.03"
"21.18","-3.65","11.0","0.24","-1.17","0.33","-0.66"
"21.25","-0.94","5.96","-1.88","-0.61","-0.46","-0.09"
"21.30","0.04","7.65","-0.55","-0.61","-0.39","-0.24"
"21.36","-2.16","10.4","-2.67","-0.50","-0.80","-0.25"
"21.44","3.26","7.81","-0.86","-0.57","0.03","0.02"
"21.5","3.18","8.08","2.86","-0.79","-1.10","-0.23"
"21.55","-4.28","16.1","3.06","3.15","-0.07","-0.90"
"21.61","-0.75","12.6","0.39","1.75","1.11","-0.24"
"21.69","2.04","7.53","-2.12","0.41","0.73","-0.05"
"21.75","-1.02","6.90","-0.98","-0.17","0.26","0.58"
"21.80","0.55","8.24","-3.80","0.00","0.70","0.26"
"21.88","0.82","9.10","-4.04","-0.42","1.35","-0.40"
"21.94","-1.29","12.5","-4.47","-0.09","0.34","-0.00"
"22.0","-7.45","14.6","4.08","0.50","-0.19","0.96"
"22.07","4.12","10.5","2.94","-0.74","0.16","0.80"
"22.13","-3.49","10.2","-1.14","-0.60","0.06","-0.54"
"22.19","-2.43","6.51","-1.22","-0.40","-0.34","-0.14"
"22.25","1.14","6.79","-2.31","0.05","-0.47","-0.25"
"22.32","-1.96","10.6","-1.77","-0.63","-1.12","-0.06"
"22.38","3.33","8.55","-1.29","-0.55","0.18","0.10"
"22.44","2.71","9.41","0.98","-0.31","-1.08","-0.29"
"22.57","-2.90","17.5","1.92","2.10","1.46","-0.42"
"22.63","3.33","7.73","-1.18","-0.09","0.21","0.04"
"23.39","5.06","9.57","-0.27","0.44","-0.73","-0.08"
"23.45","-3.14","12.9","2.98","2.20","-0.16","-0.94"
"23.51","-4.75","19.9","1.10","2.41","1.07","-0.46"
"23.57","2.59","7.57","-0.08","-0.27","-0.16","0.01"
"24.33","3.53","9.53","-0.31","0.51","-0.39","-0.20"
"24.39","-0.90","10.1","3.57","0.92","-0.52","-0.51"
"24.45","-7.22","20.0","0.08","2.50","0.32","-0.40"
"24.52","1.45","9.30","0.35","-0.13","0.19","-0.13"
"24.89","-1.69","6.28","0.71","-0.35","-0.91","1.37"
"24.95","1.18","13.4","0.00","0.73","-0.24","-0.13"
"25.01","-4.79","9.69","1.06","-1.66","-0.03","-0.54"
"25.08","-0.35","4.43","-2.94","-0.28","-0.78","-0.01"
"25.14","1.22","9.92","0.24","-1.69","-0.93","-0.20"
"25.20","-1.77","9.61","-3.65","-1.02","-0.97","-0.09"
"25.27","5.30","7.37","-0.94","-0.13","-0.18","0.02"
"25.33","1.92","8.43","5.06","0.15","-0.57","-0.54"
"25.39","-6.55","20.0","3.69","2.47","0.08","-0.80"
"25.46","-0.51","10.7","0.90","-0.33","1.02","-0.31"
"25.52","1.10","8.75","-3.06","0.37","0.57","0.07"
"25.58","-0.94","6.47","-2.31","0.39","0.27","0.77"
"25.64","1.06","8.39","-3.41","-0.36","0.81","0.04"
"25.71","-0.27","10.5","-2.00","-0.01","1.28","-0.47"
"25.77","0.55","13.9","-6.12","0.20","0.01","0.22"
"25.83","-7.73","18.2","2.98","0.54","-0.27","1.08"
"25.89","1.88","8.75","2.94","-0.18","0.20","0.62"
"25.96","-3.41","10.7","-0.27","-0.69","0.13","-0.53"
"26.02","-1.57","6.08","-1.26","-0.43","-0.65","-0.23"
"26.08","0.86","7.26","-1.61","0.09","-0.66","-0.18"
"26.14","-1.33","10.1","-1.22","-0.93","-1.06","-0.21"
"26.21","1.96","9.06","-2.00","-1.19","-0.25","-0.03"
"26.27","2.71","9.45","0.12","0.03","-0.93","-0.36"
"26.33","-2.63","13.8","3.49","2.67","0.08","-1.06"
"26.39","-4.16","18.1","2.12","2.14","1.21","-0.35"
"26.46","2.98","8.43","-1.10","0.03","0.21","0.13"
"26.52","0.39","7.77","-2.16","-0.08","0.85","0.36"
"26.58","-1.10","7.85","-2.94","0.40","0.52","0.63"
"26.64","0.67","7.96","-3.18","-1.03","1.14","-0.11"
"26.72","-1.88","13.3","-2.98","-0.00","0.91","-0.43"
"26.77","-6.59","19.0","4.08","-1.18","-0.25","0.20"
"26.83","2.31","6.51","-0.27","-1.08","-0.87","1.33"
"26.89","-0.98","12.5","-0.55","0.35","0.01","-0.38"
"26.97","-5.26","8.90","0.75","-0.71","0.09","-0.44"
"27.02","0.86","5.14","-2.79","0.12","-0.75","-0.07"
"27.08","-0.51","11.2","0.59","-1.53","-0.93","-0.27"
"27.16","0.12","8.94","-3.22","-1.35","-0.38","-0.17"
"27.22","3.96","9.22","-1.65","0.79","-0.40","-0.20"
"27.27","1.41","7.88","4.59","0.24","-0.70","-0.25"
"27.33","-6.98","20.0","1.80","2.69","-0.01","-0.87"
"27.41","0.35","10.0","0.12","-0.13","0.94","-0.17"
"27.47","1.57","8.71","-2.43","0.30","0.72","0.08"
"27.52","-0.90","6.55","-1.96","0.35","0.34","0.76"
"27.60","0.16","8.98","-3.57","-0.45","0.86","-0.06"
"27.66","-1.18","10.9","-2.59","0.02","1.21","-0.42"
"27.72","-0.39","14.8","-0.27","-0.99","-0.06","0.16"
"27.79","-3.02","7.49","0.75","-0.32","-0.86","1.54"
"27.85","1.92","12.8","0.31","0.60","-0.06","-0.16"
"27.91","-5.14","10.7","0.20","-1.23","0.19","-0.72"
"27.98","-0.47","4.28","-2.47","-0.47","-0.99","0.02"
"28.04","1.10","10.7","0.47","-1.02","-0.64","-0.32"
"28.10","-0.12","9.49","-3.37","-0.78","-0.92","-0.17"
"28.16","3.88","7.96","-0.31","0.11","0.05","-0.17"
"28.23","0.90","8.59","4.12","-0.22","-0.93","-0.18"
"28.29","-6.12","19.9","1.41","2.80","0.19","-0.51"
"28.35","0.35","10.3","1.57","-0.42","0.38","-0.17"
"28.42","1.29","8.90","-2.28","0.30","1.09","0.15"
"28.48","-1.18","7.18","-2.35","0.26","0.33","0.70"
"28.54","0.16","8.59","-3.84","-0.58","1.07","0.04"
"28.60","-0.31","9.73","-2.31","-0.50","1.36","-0.40"
"28.67","-2.86","17.4","3.49","-0.63","0.06","0.06"
"28.73","0.24","6.63","0.67","-1.53","-1.04","1.67"
"28.79","-1.65","11.1","-1.41","0.12","-0.25","-0.34"
"28.92","0.35","4.28","-3.18","-0.09","-0.60","-0.00"
"28.98","-0.86","10.1","0.27","-1.31","-0.94","-0.33"
"29.05","-0.98","8.79","-3.49","-1.22","-0.62","-0.22"
"29.11","4.31","8.87","-1.84","0.90","-0.30","-0.14"
"29.17","-0.63","9.77","5.41","0.64","-0.45","-0.60"
"29.24","-7.61","20.0","2.28","2.17","0.26","-0.52"
"29.30","2.04","10.0","-0.43","0.23","0.22","-0.22"
"29.36","0.55","8.39","-1.84","0.03","0.98","0.16"
"29.42","-1.18","7.57","-2.75","0.73","0.43","0.66"
"29.49","0.98","8.04","-3.92","-0.70","1.05","0.13"
"29.55","-0.94","8.71","-1.65","-0.61","1.40","-0.36"
"29.61","-1.14","16.0","2.43","-0.90","0.08","0.18"
"29.68","-2.20","4.28","-0.12","-0.95","-1.30","2.07"
"29.74","1.69","13.6","1.22","0.98","0.07","-0.63"
"29.80","-5.88","11.1","2.20","-1.50","0.02","-0.74"
"29.86","0.08","6.04","-3.33","-0.52","-0.99","-0.02"
"29.93","0.16","7.65","-0.86","-1.09","-0.93","-0.38"
"29.99","-0.86","9.06","-2.55","-1.22","-0.94","-0.35"
"30.05","3.88","7.88","-1.45","0.28","-0.33","-0.08"
"30.36","-1.33","7.61","-2.08","0.46","0.21","0.74"
"30.43","1.33","8.75","-3.18","-0.44","0.82","0.33"
"30.49","0.82","8.59","-3.69","-0.52","1.55","-0.34"
"30.55","-0.08","11.9","-5.37","0.06","0.17","0.10"
"31.43","0.67","7.10","-3.80","-0.98","1.41","-0.33"
"31.49","-2.12","12.7","-4.16","0.12","0.39","-0.27"
"31.55","-6.28","20.0","3.92","0.61","-0.49","0.70"
"32.36","1.14","6.90","-3.80","-1.03","1.24","-0.19"
"32.44","-2.00","13.3","-2.90","0.17","0.65","-0.25"
"32.5","-9.69","20.0","4.12","0.35","-0.58","0.68"
"32.55","2.16","8.83","1.29","-0.69","0.08","1.01"
"32.63","-2.90","10.2","-2.39","-0.49","-0.03","-0.46"
"32.69","-2.75","7.45","-1.80","-0.31","-0.42","-0.39"
"32.75","1.06","5.77","-1.96","-0.10","-0.73","-0.21"
"32.80","-1.49","10.6","-0.39","-1.17","-1.07","-0.39"
"32.88","0.08","8.63","-3.33","-1.15","-0.62","0.00"
"32.94","5.81","8.00","0.08","0.28","-0.78","-0.17"
"33.0","-3.14","15.0","4.47","2.56","-0.01","-1.14"
"33.07","-4.31","18.5","-0.98","2.77","1.45","-0.51"
"33.13","3.69","6.86","-0.82","0.33","0.16","0.17"
"33.19","0.27","7.49","-1.22","-0.42","0.70","0.37"
"33.26","-0.67","8.51","-3.73","0.36","0.52","0.54"
"33.32","0.94","7.61","-3.69","-0.92","1.25","-0.15"
"33.38","-2.08","12.4","-2.59","-0.07","0.94","-0.44"
"33.44","-7.85","20.0","5.96","-1.36","0.03","0.33"
"33.51","2.12","7.96","0.98","-0.98","-0.52","1.64"
"33.57","-3.22","11.6","-2.39","-0.48","0.11","-0.65"
"33.63","-3.88","8.47","0.20","-0.55","-0.46","-0.38"
"33.70","1.29","5.81","-2.63","0.13","-0.47","-0.15"
"33.76","-1.57","9.85","-0.16","-1.66","-1.05","-0.34"
"33.82","-0.43","7.88","-3.45","-1.28","-0.64","-0.10"
"33.89","3.80","8.51","-0.82","0.79","-0.68","-0.19"
"33.95","-0.63","10.1","5.45","1.47","-0.30","-0.70"
"34.01","-8.71","20.0","-1.10","2.99","0.53","-0.43"
"34.08","3.77","8.79","-0.35","-0.26","0.17","0.06"
"34.14","0.39","7.96","-1.41","-0.17","0.87","0.29"
"34.20","-0.98","7.77","-3.53","0.17","0.62","0.52"
"34.26","1.10","7.10","-4.04","-0.70","1.22","-0.19"
"34.33","-2.47","11.7","-1.69","0.20","0.86","-0.32"
"34.39","-1.14","17.8","7.81","-1.14","0.26","0.26"
"34.45","0.43","4.04","0.63","-1.18","-1.07","1.76"
"34.52","-0.47","13.2","-1.84","0.71","-0.24","-0.79"
"34.58","-4.67","8.98","1.14","-1.94","-0.42","-0.59"
"34.64","0.71","4.24","-2.94","-0.35","-0.79","-0.12"
"34.70","0.63","9.06","-0.20","-1.52","-0.85","-0.31"
"34.77","-0.31","8.20","-3.33","-1.27","-0.88","-0.06"
"34.83","4.16","8.67","-0.55","0.28","-0.16","-0.15"
"34.89","1.22","8.28","3.96","0.71","-0.45","-0.44"
"34.96","-7.02","20.0","1.96","2.50","0.12","-0.54"
"35.02","1.18","10.2","0.67","-0.08","0.32","-0.20"
"35.08","1.14","9.10","-2.51","0.10","1.01","0.15"
"35.14","-1.10","7.10","-2.47","0.41","0.22","0.74"
"35.21","1.18","8.71","-3.73","-0.55","1.00","0.03"
"35.27","-0.75","10.3","-2.28","-0.19","1.46","-0.46"
"35.33","-0.16","13.3","-2.71","-0.32","0.09","0.22"
"35.39","-8.39","8.83","1.84","0.13","-0.63","1.72"
"35.46","2.08","14.0","1.26","0.37","0.20","0.19"
"35.52","-4.98","11.2","0.98","-1.64","0.16","-0.61"
"35.58","-0.67","5.37","-2.79","-0.42","-0.59","-0.09"
"35.64","0.90","8.08","-0.90","-1.06","-0.73","-0.24"
