NAME:,walk_125_1_1.csv,,,,,
2.9800034,13.85,0.67,-13.34,4.08,0.65,-2.17
3.040001,-0.59,3.8,2.2,4.87,3.42,-2.16
3.1000023,19.38,8.98,-8.51,-0.96,-5.46,0.88
3.1599998,7.57,1.88,1.96,-6.05,-0.72,0.9
3.2200012,6.35,-2.35,-2.35,-4.32,-1.99,1.19
3.290001,10.32,-4.08,-2.16,-2.07,0.33,0.19
3.3500023,7.85,-0.71,-1.53,2.57,0.36,-1.31
3.4099998,7.06,2.24,-2.28,1.45,0.72,-0.76
3.4700012,7.41,1.49,-3.1,-1.73,-0.3,0.38
3.5300026,8.87,-2.43,-4.55,-5.03,-1,1.02
3.6000023,10.28,-2.71,5.45,-1.04,-0.99,0.77
3.6599998,16.2,2.28,-4.51,4.35,-1.06,-0.15
3.7200012,13.57,8.59,-4.79,3.16,1.74,-1.14
3.7800026,6.55,2.31,-0.75,-2.78,-0.34,0.56
3.8400002,8.94,-2.79,-3.61,-4.5,-0.04,2.11
3.9099998,5.1,-2.86,2.82,-0.24,1.93,0.06
3.9700012,6.35,-1.26,2,0.6,-0.18,-0.49
4.0300026,7.26,-1.18,1.22,-1.16,-0.13,-0.03
4.09,6.59,-1.1,2.39,-0.15,-0.62,0.08
4.1500015,14.98,0.27,-5.61,1.87,-0.98,-0.53
4.220001,16.08,2.63,6.63,-1.6,1.16,1.18
4.2800026,9.69,2.86,-4.2,0.43,1.37,-0.77
4.34,2.04,0.67,2.35,1.76,1.65,-0.38
4.4000015,18.44,10.16,-13.69,-2.19,-5.43,0.56
4.460003,5.22,1.69,2.47,-5.26,0.69,0.46
4.5300026,5.18,4.16,-2.67,-3.01,-1.52,0.65
4.59,12.12,-0.98,-7.88,-2.85,-0.32,0.88
4.6500015,7.45,-2.47,-1.73,-2.65,0.16,0.43
4.710003,7.45,-2.67,-1.29,-1.73,0.27,0.09
4.7700005,8.83,-1.88,-3.73,-0.58,-0.29,-0.18
4.84,9.89,-2.75,-0.78,-1.45,0.7,-0.21
4.9000015,9.81,-2.12,-1.37,1.91,-1.18,-0.03
4.960003,15.38,6.9,-7.1,4.82,0.02,-0.89
5.0200005,7.92,6.35,-1.33,1.43,3.89,-1.24
5.080002,4.98,3.02,-1.29,-4.19,-1.96,1.34
5.1500015,8.16,-4.9,-4.24,-6.51,-0.26,4.39
5.210003,4.59,-4.67,3.53,-1.72,2.66,1.08
5.2700005,4.82,-3.84,1.26,0.62,-0.95,-0.79
5.330002,7.92,-1.14,1.53,1.74,-1.35,-0.62
5.390003,17.65,-0.82,-7.41,2.02,-0.75,-0.89
5.459999,16.04,2,6.28,-0.72,1.83,0.92
5.5200043,10,2.82,-1.06,0.84,0.24,-0.7
5.580002,2.16,1.45,0.75,1.72,1.03,-0.69
5.6399994,14.36,7.34,-7.14,-1.34,-3.14,-0.73
5.7000046,6,1.77,1.37,-3.31,0.26,-0.16
5.7700043,7.1,-1.73,-3.02,-3.64,-1.5,1.04
5.830002,10.16,-4.28,-4.12,-2.79,0.14,0.39
5.8899994,6.94,-1.57,0.43,1.51,0.56,-1.37
5.9500046,7.92,1.49,-2.71,1.15,0.14,-0.94
6.010002,9.1,-1.22,-3.26,-1.24,-0.51,-0.26
6.080002,10.63,0.2,3.26,-1.31,0.26,0.09
6.1399994,11.92,2.51,-3.49,4.76,-1.37,-0.28
6.2000046,16.75,10.36,-13.38,5.91,2.53,-1.1
6.260002,4.47,4.9,5.18,-1.45,2.42,-0.49
6.3199997,7.81,-0.2,-9.85,-5.55,-3.26,3.52
6.3899994,4.67,-1.84,1.65,-1.31,3.62,1.45
6.4500046,2.51,-3.3,-0.08,2.52,1.45,-0.07
6.510002,6.63,0.71,3.84,1.38,-3.07,-1.12
6.5699997,15.89,2.94,-1.77,1.86,-0.5,-0.85
6.630005,8.87,2.94,7.1,-0.53,2.71,-0.02
6.7000046,17.97,0.16,-16.12,-1.55,-3.11,1.12
6.760002,-0.47,0.08,4.9,1.18,3.13,-0.39
6.8199997,4.59,3.22,-6.79,-0.22,-1.57,-0.24
6.880005,14.2,4.04,-11.45,-0.36,-1.24,-0.72
6.9400024,3.18,-0.04,1.22,-1.31,0.2,-0.66
7.010002,9.81,-1.8,-3.92,-2.6,-1.47,0.64
7.0699997,9.06,-0.67,-1.06,-0.5,0.67,-1.03
7.130005,7.1,0.31,-0.98,0.9,0.2,-1
7.1900024,8.87,0.63,-2.94,-0.64,-0.14,-0.21
7.25,10.28,-2.12,-2.94,-1.9,-0.43,-0.14
7.3199997,11.1,-1.49,-1.92,1.03,-0.63,0.04
7.380005,10.43,4.47,-8.08,6.59,-0.82,-1.35
7.4400024,13.85,10.2,-6.04,6.92,3.56,-2.12
7.5,5.18,4.98,4.04,-1.2,2.69,-0.21
7.560005,7.96,3.45,-5.41,-4.91,-4,3.33
7.630005,7.18,-2.9,-2.12,-3.21,3.06,2.19
7.6900024,2.47,-2.71,0.63,1.53,2.24,0.39
7.75,3.14,-1.53,3.18,2.35,-2.26,-0.93
7.810005,13.57,2.55,-2.82,1.91,-2.23,-0.47
7.8700027,14.51,1.29,-4.59,-0.09,0.79,-0.49
7.9400024,15.14,0.63,-7.92,-0.75,-0.94,1
8,0.51,1.88,2.75,3.02,3.18,-0.91
8.060005,1.41,-2,6.04,1.2,-2.68,-0.25
8.120003,9.89,4.35,-4.04,-1.9,-0.88,-0.36
8.18,4.04,0.47,-0.67,-3.7,-1.58,0.17
8.25,11.06,-3.41,-5.06,-4.36,-1.2,1.62
8.310005,8.2,-3.02,-1.49,-0.59,0.9,-0.55
8.370003,7.3,-0.75,0.75,1.26,0.28,-0.89
8.43,9.45,0.04,-3.14,2.3,-0.18,-1.17
8.489998,9.85,0.82,-0.27,-2.8,0.58,-0.23
8.560005,11.92,-1.41,-1.37,1.49,-1.27,0.54
8.620003,18.32,10.63,-14.28,8.92,-0.04,-1.41
8.68,6.67,9.61,1.33,0.26,5.28,-2.76
8.739998,2.39,-0.27,2.9,-3.38,-2.61,0.82
8.800003,8.24,-7.77,2.39,-5.67,-3.21,3.49
8.870003,3.84,-4.2,2.86,-1.21,2.8,1.6
8.93,2.79,-3.57,4.31,0.89,0.04,0.03
8.989998,9.1,0.39,-5.77,1.6,-3,-1.01
9.050003,17.69,0.27,-10.4,1.84,0.89,-1.06
9.110001,12.83,-2.08,-6.39,-0.91,0.3,1.77
9.18,5.73,4.79,-1.37,2.91,3.59,-2.06
9.239998,3.69,2.51,-0.98,2.32,0.18,-0.99
9.300003,11.77,5.81,-7.14,-1.45,-2.25,-0.17
9.360001,4.75,2.16,0.04,-2.77,-0.84,-0.15
9.419998,7.96,-0.2,-2.51,-3.89,-1.63,1.16
9.489998,11.38,-3.3,-3.33,-3,0.12,0.72
9.550003,6.12,-3.14,0.12,0.01,0.63,-0.59
9.610001,8.32,-0.08,-2.82,1,-0.08,-0.75
9.669998,10.16,0.04,-3.84,-0.11,-0.19,-0.75
9.730003,10.2,0.98,2.08,-1.99,-0.08,0.77
9.800003,11.1,2.51,-0.27,3.53,-1.42,-0.08
9.860001,19.85,11.3,-13.89,8,2.04,-1.49
9.919998,3.14,4.94,5.77,-2.05,3.88,-1.82
9.980003,3.45,0.9,-2.04,-4.31,-4.14,1.68
10.040001,11.26,-3.84,-4.79,-3.4,1.21,3.03
10.110001,2.47,-2.82,2.75,0.67,2.62,1.16
10.169998,3.18,-1.73,4.31,1.9,-1.16,-0.66
10.230003,15.22,3.53,-2.94,1.81,-2.59,-0.9
10.290001,11.65,2.04,-2,0.47,1.77,-0.47
10.349998,20.01,18.83,-20.01,-1.28,-2.68,2.18
10.419998,4.08,3.84,1.37,2.83,4.45,-1.9
10.480003,3.49,1.69,1.33,1.48,0.86,-0.76
10.540001,6.67,6.2,-11.65,-0.9,-3.39,0.24
10.599998,4.51,1.49,0.63,-4.3,-0.88,-0.06
10.660004,8,-2.94,4,-4.42,-1.77,1.49
10.730003,11.06,-3.3,-2.24,-1.83,0.24,0.39
10.790001,6.08,-1.45,0.08,0.69,0.92,-0.52
10.849998,8.08,5.02,-4.47,1.05,-0.21,-0.63
10.910004,9.57,-0.59,-2.35,-0.8,0.09,-0.42
10.970001,10.94,0.55,-0.16,0.24,-0.29,-0.09
11.040001,10.79,3.18,-2.59,4.45,-0.78,-0.29
11.099998,18.36,11.06,-11.3,6.86,1.99,-1.12
11.160004,4.75,6,4.55,-1.31,2.93,-1.33
11.220001,6.94,1.88,-8.12,-4.54,-3.98,2.77
11.279999,10.32,-4.67,0.08,-1.27,2.49,2.35
11.349998,0.67,-2.24,2.2,3.91,2.95,0.5
11.410004,2.59,-0.82,1.53,2.76,-1.23,-0.23
11.470001,11.38,1.53,-7.37,0.24,-3.2,-0.39
11.529999,11.73,-0.67,-0.78,1.29,1.04,-0.25
11.590004,6.35,-2.71,0.86,0.24,0.68,1.2
11.660004,19.93,2.71,-3.8,2.71,-1.61,0.33
11.720001,5.37,3.84,-8.32,6.71,5.94,-3.13
11.779999,-3.73,2.47,4.51,2.98,4.77,-0.88
11.840004,5.18,4.75,5.1,1.24,-8.17,2.43
11.900002,10.98,0.55,1.26,-3.77,0.77,0.66
11.970001,5.06,-2.63,-3.8,-3.07,0.17,0.95
12.029999,9.02,-4.55,-2.75,1.88,-0.45,-0.37
12.090004,9.22,0.43,-4.79,7.61,-0.48,-1.95
12.150002,8.71,5.33,-5.65,4.72,1.28,-2.72
12.209999,5.81,2.39,-1.65,-0.22,-0.11,-0.14
12.279999,9.77,0.35,-5.18,-1.8,-0.92,0.85
12.340004,8.94,-1.1,-2.51,-0.41,0.83,-0.19
12.400002,10.4,2.47,-1.77,2.26,0.07,-1.06
12.459999,9.92,1.88,-6.2,2.03,0.32,-1.3
12.520004,8.12,6.63,-1.49,3.53,0.5,-0.33
12.590004,8.32,8.39,-1.57,2.59,2.76,-0.55
12.650002,10.04,4.79,0.82,-0.52,-1.09,1.71
12.709999,13.22,2.28,-4.75,-0.77,-0.37,1.85
12.770004,6.98,-0.75,0.16,1.38,1.97,0.85
12.830002,8.59,0.39,-2.2,2.34,-0.04,0.44
12.900002,8.32,0.86,-2.12,3.22,1.77,0.13
12.959999,5.73,0.86,-0.04,2.89,1.1,0.14
13.020004,6.79,1.06,-0.04,2.14,0.24,0.08
13.080002,8,-0.39,0.82,0.21,-0.39,0.1
13.139999,9.96,-2.35,-0.39,-0.06,-0.21,0.56
13.209999,8.32,-3.41,-2.71,0.53,0.11,0.73
13.270004,11.41,-1.77,7.85,0.28,-0.35,0.54
13.450005,4.47,4.82,-2.31,-2.55,-5.23,0.52
13.520004,16.2,6.55,-19.89,0.93,-5.3,0.06
13.580002,5.37,-0.86,2.43,-4.21,0.51,-0.17
13.639999,6.67,-3.26,0.51,-2.9,0.2,0.24
13.700005,8.16,1.37,-3.3,5.41,-0.17,-0.65
13.760002,10.87,2.35,-7.69,6.94,0.77,-2.04
13.830002,5.18,3.84,0.78,-0.2,1.24,-1.1
13.889999,8.43,2.24,-3.8,-2.69,-1.43,0.18
13.950005,10.4,-0.31,-4.24,-2.63,-0.17,0.34
14.010002,9.96,1.65,5.49,-1.7,-0.39,-0.38
14.07,11.81,1.02,-2.31,2.14,-0.15,-1.21
14.139999,14.83,11.18,-17.38,9.19,0.41,-0.31
14.200005,2.82,12.16,5.73,2.12,5.92,-3.15
14.260002,5.84,6.08,-1.02,-2.69,-4.14,3.44
14.32,12.16,-0.39,-5.26,-3.29,0.65,2.57
14.380005,2.55,-0.86,2.12,0.19,3.14,0.99
14.450005,4.71,-0.39,2.04,2.06,0.22,0.68
14.510002,6.75,0,-0.31,-0.91,-0.47,0.64
14.57,6.47,0.31,-0.35,-2.29,-1.03,1.04
14.630005,17.69,-3.45,-4.24,1.12,-1.43,-0.68
14.690002,6.63,-2.47,5.53,1.37,1.76,0.3
14.760002,20.01,3.57,-20.01,6.26,-3.76,0.69
14.82,-8.28,7.41,9.06,3.3,7.89,-4.87
14.880005,2.75,3.84,-3.18,-3.46,-5.25,2.53
14.940002,13.85,4.28,-17.5,-5.25,-4.14,1.3
15,5.1,-0.43,-1.84,-7.38,-0.45,0.63
15.07,7.06,-3.57,-3.84,-6.68,-1.43,0.44
15.130005,12.04,-4.94,-3.92,-2,-0.21,0.6
15.190002,5.88,-1.88,-0.31,0.54,1.13,0.1
15.25,9.18,0.63,-2.67,1.01,-0.22,-1.06
15.310005,9.85,-0.55,-3.65,-0.25,0.24,-0.6
15.380005,9.57,-0.39,4.47,-3.6,-0.01,0.26
15.440002,11.77,-2,1.45,1.78,-1.08,0.76
15.5,20.01,8.12,-14.98,9.59,-0.49,-1.15
15.560005,4.55,6.32,2.71,0.89,5.87,-3.89
15.620003,4.08,2.82,1.33,-2.51,-2.2,0.51
15.690002,11.73,0.04,-7.73,-2.84,-1.11,3
15.75,2.04,-0.9,2.67,-1.44,3.03,0.71
15.810005,2.51,-1.45,3.88,-1.12,-0.03,0.92
15.870003,11.38,-1.88,-1.49,0.39,-3.1,-0.38
15.93,11.65,-0.86,3.69,2,1.27,-0.65
16,5.77,-2.04,4.63,0.44,1.23,0.46
16.060005,20.01,1.53,-7.53,0.38,-2.82,1.15
16.120003,-4.79,3.3,3.18,3.1,9,-3.71
16.18,7.14,3.22,-1.26,-1.73,1.76,-0.14
16.239998,10.08,4.75,8.32,-0.74,-9.81,0.92
16.310005,10.04,0.98,-3.1,-2.85,0.54,0.68
16.370003,2.94,-0.67,0.63,-2.81,0.09,-0.4
16.43,10,-0.2,-4.04,-1.52,-1.78,0.29
16.489998,8.94,-1.49,-1.73,-1.48,0.46,-0.56
16.550003,6.59,-1.88,-0.12,-1.28,0.04,-0.18
16.620003,11.49,-2,-2.75,0.24,-0.41,-0.47
16.68,8.63,0.98,-4.47,0.23,0.49,-1
16.739998,9.22,0.78,0.98,1.11,-1.03,0.62
16.800003,20.01,9.1,-10.83,6.78,-0.7,-0.24
16.86,7.14,6.86,0.78,1.78,5.46,-3.03
16.93,3.45,0.94,2.28,-3.36,-1.42,0.79
16.989998,10.71,0.67,-4.2,-4.1,-3.09,3.22
17.050003,4.79,-3.02,0.2,-0.73,2.93,1.56
17.11,3.8,-2.24,2.39,0.55,1.02,0.58
17.169998,5.96,-1.92,1.53,1.22,-3.23,-0.88
17.239998,20.01,2.35,-7.57,2.07,-0.85,-0.9
17.300003,8.2,-2.67,3.92,-0.17,2.69,0.53
17.36,19.69,-11.26,-3.61,-2.07,-2.76,1.81
17.419998,4.71,4.86,0.51,4.68,4.61,-2.31
17.480003,4.12,4.08,0.55,2.37,-0.32,-1.18
17.550003,10.71,6.67,-4.12,-1.24,-2.1,0.14
17.61,5.61,2.43,-1.06,-2.97,-1.01,-0.42
17.669998,6.86,-0.71,-3.22,-5.1,-1.98,0.82
17.730003,11.77,-3.96,-3.06,-4.06,-0.42,1.39
17.79,6.86,-2.9,0.35,-0.37,0.67,-0.54
17.86,8.28,-0.24,-2.9,1.42,-0.46,-0.85
17.919998,11.53,-0.51,-3.02,-0.46,0.17,-0.79
17.980003,7.61,-0.59,-0.94,0.66,-0.47,0.31
18.04,15.69,2.94,-5.92,4.94,-1.91,0.17
18.099998,12.2,6.63,-3.8,5.01,3.59,-1.46
18.169998,5.49,2.16,2.79,-1.24,0.78,-0.22
18.230003,8.63,1.37,-5.37,-4.72,-1.94,2.82
18.29,5.1,-2.2,0.2,-1.35,2.92,1.98
18.349998,1.37,-2.04,0.63,1.4,2.02,0.96
18.410004,3.18,-1.84,3.77,0.84,-2.38,-0.42
18.480003,19.85,-1.88,-7.1,1.16,-2.53,-0.8
18.54,7.1,-1.45,5.1,0.04,3.04,0.36
18.599998,20.01,-8.24,-1.65,-0.6,-2.3,1.83
18.660004,2.16,3.18,0.43,3.37,5.58,-2.12
18.720001,4.08,1.65,1.26,0.63,0.99,-1.16
18.79,14.28,7.18,6.47,0.44,-5.8,0.6
18.849998,6.86,1.53,2.12,-3.73,-0.05,-0.16
18.910004,5.81,-3.33,-3.22,-5.48,-1.67,0.93
18.970001,12.63,-7.22,-5.53,-2.58,-0.35,1.04
19.029999,5.49,-2.43,0.2,1.8,1.09,-0.45
19.099998,9.73,1.37,-3.26,3.15,-0.58,-1.36
19.160004,9.89,2,-3.22,0.37,0.34,-1.23
19.220001,7.49,-0.47,-2.43,-0.78,-1.17,0.95
19.279999,16.24,1.45,-4.75,2.53,-1.71,0.54
19.340004,15.26,7.41,-7.57,6.86,2.84,-1.29
19.410004,5.22,1.1,2.9,-0.91,1.49,-0.66
19.470001,10.16,0.78,-5.45,-4.35,-2.69,2.79
19.529999,5.06,-2.9,-0.43,1.41,3.4,2.24
19.590004,1.8,-1.61,0.27,4.32,2.46,0.92
19.650002,3.61,-0.86,2,4.24,-1.93,-0.14
19.720001,13.42,3.96,-4.35,0.81,-2.13,-0.29
19.779999,10.32,-1.61,2,-1.56,1.13,0.15
19.840004,15.85,0.12,0.08,-0.77,-1.64,1.82
19.900002,6.55,6.2,-3.33,5.38,5.9,-2.5
19.96,2.12,2.98,0.27,2.76,4.28,-1.77
20.029999,4.39,2.94,0.55,0.7,-5.92,1.36
20.090004,10.2,0.9,-2.67,-4.41,-0.75,0.35
20.150002,4.98,-3.06,-3.37,-6.4,-0.69,1.07
20.21,12.51,-8.12,-0.63,-1.21,-0.04,0.95
20.270004,6.39,-2.71,-2.24,3.23,-0.17,-1.28
20.340004,10.24,0.59,-4.47,3.21,-0.24,-1.4
20.400002,8.79,-0.24,-1.33,0.1,1.11,-0.59
20.46,6.63,-0.75,0.2,2.57,-0.38,0.13
20.520004,19.34,3.33,-4.94,4.66,-0.78,1.15
20.580002,12.2,5.3,-3.22,5.4,2.08,-1.27
20.650002,6.67,1.65,-1.65,1.45,0.89,0.21
20.71,13.57,2,-3.49,-1.2,-0.82,1.62
20.770004,5.37,0.43,0.67,2.72,3.12,0.36
20.830002,4.12,1.41,0.43,4.26,0.78,0.51
20.89,8.32,4.28,-1.1,1.88,-0.52,-0.39
20.96,5.81,0.12,1.37,-1.96,0.03,0.27
21.020004,8.12,-1.96,2.35,-2.68,-1.65,0.6
21.080002,10.59,-4.04,-1.84,-0.41,-0.11,0.13
21.14,12.43,-1.26,6.16,-1.1,-0.39,0.34
21.200005,17.18,2.67,-3.65,4.29,2.16,-0.89
21.270004,-0.2,0.82,5.18,2.46,3.41,-0.31
21.330002,6.9,3.92,-5.14,0.77,-2.61,-0.17
21.39,9.53,3.14,-5.14,-0.26,-0.24,-0.3
21.450005,3.77,-0.04,-1.57,-2.95,-0.86,0.04
21.510002,12,-0.82,-2.94,-4.77,-2.62,0.46
21.580002,9.3,-4.16,-1.06,-2.5,0.69,0.99
21.64,7.57,-2.39,0.27,0.2,0.14,-0.23
21.700005,8.43,1.06,-2.12,1.81,0.43,-1.19
21.760002,6.79,0.9,-1.92,-0.51,0.24,-0.43
21.82,9.65,-2,-2.55,-2.4,-0.43,0.13
21.89,10.32,-2.75,-3.37,-0.87,-0.8,-0.1
21.950005,13.89,-1.57,-3.26,2.74,-0.83,-0.11
22.010002,16.71,7.81,-10.59,9.25,0.37,-1.88
22.07,6.12,6.43,3.41,-0.11,4.52,-2.11
22.130005,5.06,1.61,-0.82,-2.96,-2.62,1
22.200005,11.38,-0.27,-3.8,-3.16,0.21,2.82
22.260002,3.33,-2.39,1.06,-0.32,2.65,1.18
22.32,3.33,-1.33,2.51,0.8,-0.2,0.1
22.380005,10.51,-0.47,-1.33,-0.15,-2.13,0.02
22.440002,12.32,-1.92,-1.69,0.18,0.47,-0.54
22.510002,6.43,-1.65,3.41,1.39,1.23,0.04
22.57,19.81,4.04,4.12,-0.34,-1.03,0.83
22.630005,7.77,4.12,-0.51,4.26,5.73,-2.11
22.690002,0.04,4.35,-2.59,1.03,4.21,-0.94
22.75,12.59,2.47,9.96,-1.25,-7.95,1.99
22.940002,11.41,-2.79,-2.39,-4.29,-2.09,-0.03
23,8.59,-0.9,-2.16,0.18,0.92,0.12
23.060005,6.16,-0.16,-1.41,-0.54,0.53,0.4
23.130005,9.61,-2.16,-3.61,-3.36,-0.71,0.76
23.190002,9.96,-4.51,-2.98,-3.04,0.24,1.23
23.25,7.22,-2.67,-1.18,0.91,1.01,-0.04
23.310005,8,-0.78,-3.49,1.94,0.28,-0.44
23.370003,7.49,0.16,-2.82,-0.28,0.32,-0.51
23.440002,10.87,-0.55,-1.8,-0.4,-0.84,0.6
23.5,15.65,3.92,1.1,0.23,0.17,-1.64
23.560005,12.75,5.22,-0.59,2.11,1.11,-1.12
23.620003,7.69,5.81,1.61,-1.37,0.38,-1.51
23.68,9.02,4.55,-2.94,-2.69,-0.46,-0.73
23.75,5.33,1.84,-0.31,-5.32,-0.91,-0.46
23.810005,9.49,-0.16,-2.51,-7.69,-1.81,0.71
23.870003,6.71,-3.92,-1.57,-6.09,0.2,1.63
23.93,4.98,-2.47,1.33,-2.03,-0.3,-0.1
23.989998,12.67,1.18,-0.16,0.54,-3.04,-1.28
24.060005,9.06,0.82,-1.02,-3.04,1.06,0.5
24.120003,6.32,-2.51,0.47,-4.79,-0.87,0.59
24.18,13.45,-2.43,-2.67,-1.5,-1.47,-0.05
24.239998,7.96,2.35,-0.9,1.9,1.02,-0.85
24.300003,7.49,2.98,-0.31,1.16,0.04,-0.83
24.370003,8.71,1.88,-1.88,-2.78,-0.72,0.36
24.43,9.22,-0.71,-1.41,-3.07,-0.82,0.92
24.489998,11.49,-0.59,-1.53,0.3,-0.08,-0.1
24.550003,8.83,2.47,-0.82,1.73,1.04,-0.45
24.61,8.08,3.41,-1.26,0.8,0.62,0.06
24.68,6.83,-0.35,0.71,-2.54,0.44,0.65
24.739998,12.67,-4.28,-0.59,-2.65,-0.7,1.47
24.800003,9.96,-2.94,2.28,1.6,1.16,0.25
24.86,8.87,2.59,-0.47,2.79,0.41,-0.29
24.919998,9.26,0.63,0.27,-1.23,0.57,0.35
24.989998,8.43,-4.2,1.77,-1.8,0.55,0.69
25.050003,7.34,-3.14,2.31,1.09,0.34,0.09
25.11,7.96,-1.49,2.2,1.7,0.24,-0.03
25.169998,8.28,-0.94,3.18,0.73,0.26,-0.09
25.230003,9.22,-2.24,3.3,-0.4,-0.13,-0.05
25.300003,8.47,-1.8,8.08,-0.61,-0.21,-0.01
25.36,16.67,2.35,-2.59,2.12,-0.65,-0.59
25.419998,3.49,3.14,0.55,-0.37,3.02,0.64
25.480003,7.92,1.41,-3.84,-0.52,-4.54,-0.81
25.54,12.36,2.16,-4.43,-0.08,0.73,-0.53
25.61,3.8,0.71,0.35,-0.63,-0.06,-0.26
25.669998,9.26,0.98,-2.71,-1.92,-1.85,-0.33
25.730003,8.83,-1.29,-1.1,-1.64,0.32,0.01
25.79,8,-1.26,-0.39,-0.07,0.48,0.19
25.849998,7.81,-0.47,-1.29,0.07,0.5,-0.13
25.919998,8.47,-0.2,-2.51,-0.97,-0.29,-0.51
25.980003,9.3,-3.18,-2.98,-2.06,-0.08,-0.45
26.04,10.94,-2.47,0.47,-0.24,-0.56,0
26.099998,14.16,3.3,-6.35,6.91,-1.48,-1.9
26.160004,12.71,10.67,-9.02,8.2,3.6,-2.89
26.230003,4.75,5.02,4.2,-0.79,2.84,-0.37
26.29,8.94,2.82,-4.35,-3.82,-3.17,2.48
26.349998,7.3,-1.88,-0.35,-3.15,2.01,2.3
26.410004,1.61,-1.96,1.33,-0.46,2.77,1.24
26.470001,3.06,-2.94,1.84,-0.26,-0.52,0.32
26.54,11.3,-2,0.67,1.09,-3.03,-0.75
26.599998,14.16,0,-3.37,2.66,1.01,-0.92
26.660004,15.93,2.24,9.81,-2.33,0.66,1.23
26.720001,7.73,4.75,2.75,3.04,4.33,-1.89
26.779999,4.51,1.1,0.39,0.9,2.97,-0.04
26.849998,12.91,10.4,1.96,0.16,-7.69,0.6
26.910004,8.83,0.2,-3.18,-4.9,0.66,0.68
26.970001,4.86,-4.2,-4.16,-5.46,-0.84,-0.26
27.029999,11.89,-6.35,-2.82,-1.83,-0.15,1.4
27.090004,6.51,-2.04,-0.59,3.52,0.45,-0.62
27.160004,7.53,1.61,-1.53,1.93,0.34,-1.69
27.220001,6.35,1.29,-2.24,-0.1,0.01,-0.65
27.279999,8.9,0.71,-0.9,-3.55,-1.05,0.58
27.340004,13.96,0.67,-3.14,1.63,-1.69,0.71
27.400002,20.01,7.34,-7.41,3.67,-0.89,0.48
27.470001,8.9,3.73,-4.28,1.88,2.85,-0.22
