"NAME:","run_122_4_1.csv"
"EXPERIMENT TIME:","15/03/2024 23:42:12"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","164"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"11.11","0.86","0.27","-0.59","-0.28","-0.16","-1.53"
"11.16","-5.53","6.67","-3.33","1.07","-1.30","0.60"
"11.23","11.8","-20.0","20.0","-4.05","-1.19","2.09"
"11.30","-2.59","-12.5","-1.73","0.93","-0.23","-0.18"
"11.36","0.63","-14.9","-3.73","0.81","2.21","1.44"
"11.41","-2.47","0.04","-4.12","2.04","1.49","0.31"
"11.48","0.51","11.3","-1.02","-1.46","0.03","-1.10"
"11.55","13.2","-5.02","14.4","0.45","0.97","1.45"
"11.61","-11.4","-20.0","0.43","0.37","-0.62","-0.43"
"11.66","4.67","-15.3","-6.12","0.60","-0.37","-1.32"
"11.73","-4.43","-8.83","-1.22","0.45","0.24","-1.57"
"11.80","0.90","3.96","0.39","0.12","-0.51","-1.66"
"11.86","-3.18","6.47","-1.57","0.21","-1.00","0.94"
"11.93","7.92","-20.0","10.7","-3.91","-0.93","1.35"
"11.98","-5.61","-13.6","-3.49","1.18","-0.12","-0.65"
"12.05","0.24","-16.3","-2.75","1.68","2.29","1.91"
"12.12","1.06","-0.90","-5.84","2.46","1.35","1.28"
"12.18","-0.27","15.3","0.71","-0.84","0.59","-1.46"
"12.23","-1.10","-9.92","16.6","-1.39","1.09","0.44"
"12.30","-20.0","-20.0","11.5","1.02","0.53","0.65"
"12.37","7.69","-15.4","-6.51","0.98","-1.33","-1.29"
"12.43","-1.22","-9.41","-0.67","0.39","0.12","-1.63"
"12.48","1.65","-0.27","-0.16","0.12","-0.76","-1.56"
"12.55","-7.06","8.94","-2.39","0.96","-1.19","0.43"
"12.62","-1.33","-16.2","7.10","-2.86","-0.41","2.26"
"12.68","7.34","-16.2","-0.78","1.07","0.78","-0.29"
"12.73","-2.71","-18.5","-3.22","0.14","1.72","1.49"
"12.80","3.10","-3.57","-6.20","1.78","1.80","1.30"
"12.87","-4.47","14.2","0.86","-0.17","0.28","-0.83"
"12.93","-1.96","-5.57","2.94","-2.21","0.02","0.49"
"13.0","-3.92","-20.0","-2.43","1.72","0.68","1.07"
"13.05","4.67","-17.6","-5.45","1.41","-1.63","-0.83"
"13.12","-1.18","-12.7","-5.06","0.62","-0.08","-1.71"
"13.19","3.26","0.27","2.20","0.79","-0.77","-1.80"
"13.25","-6.51","9.57","1.96","0.45","0.22","0.23"
"13.30","8.20","1.06","-3.80","-1.80","-0.11","1.72"
"13.37","20.0","-20.0","-5.22","-3.98","-0.73","-1.39"
"13.44","-8.83","-20.0","-11.9","-0.73","-0.16","0.84"
"13.5","3.18","-7.30","-2.94","1.56","0.98","1.44"
"13.55","-3.26","9.22","1.33","1.78","0.28","-0.28"
"13.69","20.0","-20.0","-18.2","-0.46","1.41","2.21"
"13.75","-6.12","-13.6","0.16","1.06","-0.90","-0.70"
"13.80","2.75","-18.1","-8.12","0.65","-0.59","-1.64"
"13.87","1.02","-3.96","1.92","0.63","-0.08","-1.95"
"13.94","-3.49","2.16","1.06","-0.79","0.01","-1.37"
"14.0","-4.16","8.24","-1.37","0.66","-0.87","1.11"
"14.07","3.26","-16.5","6.55","-3.01","-1.24","1.03"
"14.12","3.88","-17.8","-3.02","1.03","0.44","-0.20"
"14.19","-0.71","-15.9","-5.02","0.66","1.74","1.74"
"14.26","-0.04","-2.00","-5.33","2.13","1.42","1.34"
"14.32","-0.71","15.4","0.98","-0.39","0.30","-1.10"
"14.37","-0.43","-10.5","18.7","-1.49","0.56","0.48"
"14.44","-19.1","-20.0","8.87","1.04","-0.11","0.25"
"14.51","6.24","-13.6","-6.28","0.73","-1.34","-1.06"
"14.62","0.67","0.55","0.27","-0.04","-0.29","-1.48"
"14.69","-7.73","7.96","-1.69","0.58","-0.78","0.58"
"14.76","1.22","-13.2","3.41","-3.80","-1.75","1.32"
"14.82","4.20","-16.7","-2.75","1.30","-0.34","-0.08"
"14.88","-0.94","-17.8","-5.06","-0.24","1.91","1.42"
"14.94","0.27","-4.31","-5.10","2.44","1.22","1.21"
"15.01","-2.04","14.6","1.14","-0.24","0.07","-1.15"
"15.07","-0.47","-11.0","20.0","-1.66","0.44","0.22"
"15.13","-16.4","-20.0","8.43","1.39","0.20","0.17"
"15.19","10.4","-14.9","-6.55","0.80","-1.21","-1.18"
"15.26","-2.31","-7.14","-0.39","0.47","0.18","-1.55"
"15.33","1.96","2.31","-0.63","-0.16","-0.30","-1.26"
"15.38","-5.26","7.57","-2.67","0.81","-1.12","0.65"
"15.51","4.47","-17.9","-5.26","1.39","-0.15","-0.41"
"15.58","-4.79","-18.0","-4.59","0.34","1.93","1.65"
"15.63","1.61","-2.35","-5.37","2.00","1.44","1.00"
"15.69","-3.02","14.1","1.22","-0.14","-0.04","-1.03"
"15.76","-0.12","-9.38","19.3","-1.41","-0.37","0.79"
"15.83","-14.2","-20.0","10.7","1.53","0.34","0.77"
"15.88","8.04","-17.5","-6.28","0.83","-1.06","-1.10"
"16.01","-1.84","-0.31","-0.35","0.05","-0.33","-1.34"
"16.08","-5.53","9.06","-0.35","1.10","-0.45","0.22"
"16.83","-2.47","-9.45","1.02","-2.26","-1.11","1.80"
"16.96","-5.45","-20.0","-11.1","-0.07","-0.51","0.81"
"17.01","3.73","-4.59","-2.79","1.97","1.24","1.32"
"17.90","-14.4","-20.0","13.5","0.85","0.21","0.76"
"17.96","5.10","-16.5","-4.94","1.07","-1.57","-1.47"
"18.01","0.90","-12.2","-2.00","0.64","-0.18","-1.54"
"18.33","-1.45","-17.0","-5.41","0.58","2.60","1.67"
"18.40","1.06","-1.37","-4.16","1.88","2.14","1.17"
"18.46","-0.78","11.1","0.39","-0.83","0.66","-1.07"
"18.51","13.6","-6.63","16.7","-0.73","1.49","0.96"
"18.58","-12.9","-18.9","5.65","0.81","0.72","0.43"
"18.65","7.06","-13.7","-7.37","0.51","-0.60","-1.55"
"18.71","-6.43","-9.81","-1.65","0.21","0.30","-1.62"
"18.77","3.06","-0.47","2.47","-0.60","-1.25","-1.58"
"18.83","-3.84","7.06","-2.63","0.87","-1.06","1.09"
"18.90","-2.79","-20.0","19.4","-2.96","-1.81","1.08"
"18.96","-2.12","-12.3","-3.84","1.92","-0.11","-0.47"
"19.02","0.16","-15.6","-2.20","0.85","2.41","1.79"
"19.08","-1.57","1.02","-3.18","1.98","1.25","0.61"
"19.15","2.67","9.53","1.29","-1.25","0.02","-1.12"
"19.22","-0.47","-8.87","16.3","-0.53","1.24","1.12"
"19.27","-18.6","-20.0","-0.90","0.85","0.51","-0.13"
"19.33","8.28","-17.7","-9.96","0.21","-0.98","-1.05"
"19.40","-8.16","-8.55","0.04","0.14","-0.10","-1.30"
"19.47","3.37","-0.08","3.57","-0.23","-0.67","-1.46"
"19.52","-3.22","6.67","-2.90","0.81","-1.30","1.12"
"19.58","15.2","-20.0","17.3","-4.45","-2.13","1.35"
"19.66","-7.49","-20.0","-1.92","0.98","-0.31","0.01"
"19.72","2.31","-10.7","-0.55","1.20","3.04","1.96"
"19.77","-4.35","4.94","1.26","2.50","0.67","0.53"
"19.83","4.31","5.69","-0.31","-0.76","-0.27","-0.86"
"19.91","-0.16","-11.3","20.0","-0.13","1.63","1.33"
"19.97","-20.0","-20.0","2.20","0.14","-0.76","-0.88"
"20.02","7.34","-14.5","-8.55","0.43","-0.33","-0.99"
"20.09","-6.59","-5.22","0.98","0.25","0.07","-1.48"
"20.16","1.53","1.18","0.39","-0.23","0.07","-0.85"
"20.22","-7.30","7.61","-1.92","0.08","-1.12","1.20"
"20.34","-0.24","-13.0","-3.77","2.35","-0.83","-0.33"
"20.41","2.90","-13.2","-5.18","1.68","1.70","1.79"
"20.47","-3.26","2.98","-0.86","2.19","1.19","1.06"
"20.54","4.35","4.71","0.24","-0.87","-0.07","-1.54"
"20.59","-0.16","-7.45","2.35","-0.59","1.26","1.17"
"20.66","-6.04","-20.0","2.98","1.44","1.93","1.18"
"20.72","6.79","-20.0","-5.22","0.97","-0.62","-0.93"
"20.79","-5.88","-10.0","-1.06","0.76","0.79","-1.76"
"20.84","2.55","-0.16","0.98","-0.12","-0.13","-1.99"
"20.91","-6.94","7.26","-0.39","0.80","-1.03","0.59"
"20.98","12.4","-1.37","-1.33","-2.09","-0.87","1.53"
"21.04","19.9","-14.7","-4.08","-2.55","0.05","-0.92"
"21.09","-8.87","-20.0","-11.6","-1.26","1.07","0.99"
"21.16","1.45","-2.31","-3.73","2.03","1.34","1.81"
"21.23","0.63","14.5","0.47","1.19","0.21","-0.36"
"21.29","4.55","-1.10","-2.28","-1.66","0.53","-0.55"
"21.34","2.47","-20.0","-6.75","-1.56","1.40","2.20"
"21.41","-4.35","-12.6","1.45","2.29","-0.94","-0.52"
"21.48","0.71","-15.9","-8.08","1.17","-0.15","-1.49"
"21.54","-3.96","2.08","3.41","0.54","-0.94","-2.13"
"21.59","-3.41","7.81","2.79","0.36","-0.24","0.38"
"21.66","5.96","2.08","-4.20","-1.25","-1.14","1.63"
"21.73","20.0","-20.0","-3.33","-3.83","0.45","-1.24"
"21.79","-9.49","-20.0","-11.5","-0.48","0.42","0.56"
"21.86","2.90","-7.41","-2.16","1.66","1.21","1.81"
"21.91","-1.80","10.2","1.18","1.63","0.63","-0.15"
"21.98","4.08","2.79","-1.92","-1.17","-0.30","-0.77"
"22.05","-3.73","-20.0","-20.0","-0.21","0.90","1.92"
"22.11","-4.12","-10.9","2.20","2.40","-1.62","-0.58"
"22.16","5.22","-15.8","-7.41","1.08","0.13","-1.60"
"22.23","-5.73","-1.22","2.39","0.50","-0.42","-1.93"
"22.30","-3.65","8.51","2.98","0.15","0.16","0.25"
"22.36","-0.39","2.63","-4.82","-0.71","-1.17","1.63"
"22.41","20.0","-20.0","-2.08","-4.02","-2.08","-0.99"
"22.48","-7.49","-20.0","-6.94","0.58","0.06","0.33"
"22.55","2.90","-9.41","-2.20","1.80","1.35","1.69"
"22.61","-3.84","7.37","1.02","2.30","0.49","0.45"
"22.66","5.37","4.79","-0.12","-1.04","0.03","-1.21"
"22.73","17.0","-7.73","20.0","-0.67","1.19","1.05"
"22.80","-14.5","-14.0","-2.47","0.99","0.17","-0.28"
"22.86","7.41","-15.8","-8.28","0.09","-0.52","-0.68"
"22.91","-5.57","-3.45","0.35","0.41","-0.16","-1.73"
"22.98","0.47","-0.16","-1.18","-0.38","0.39","-0.72"
"23.05","-4.12","5.18","-1.69","-0.08","-1.49","1.49"
"23.11","5.14","-20.0","15.1","-3.14","-2.64","1.12"
"23.18","-2.67","-11.6","-5.10","2.20","-1.07","-0.33"
"23.23","-0.16","-15.8","-2.12","1.40","1.95","1.65"
"23.30","0.51","-0.63","-3.88","2.59","0.99","1.46"
"23.36","0.94","13.3","-0.27","-0.78","0.23","-1.87"
"23.43","1.29","-4.79","-1.14","-1.62","1.68","0.35"
"23.48","-1.92","-19.6","1.96","-3.53","1.41","2.64"
"23.55","4.82","-16.0","-3.77","2.23","-0.73","-0.44"
"23.62","-5.14","-14.8","-5.30","0.91","0.52","-1.69"
"24.30","3.49","-17.1","-7.41","0.87","-0.00","-1.21"
"24.43","2.39","3.61","0.43","-0.08","0.76","0.03"
"24.48","-6.79","7.30","-2.75","0.08","-0.47","1.53"
"25.5","0.16","9.61","2.59","1.42","0.47","-0.08"
"25.80","-4.75","-4.71","-0.12","0.39","-0.63","-1.69"
"25.87","3.73","-1.77","0.00","-0.38","0.29","-0.39"
"26.05","-4.94","-14.0","-1.73","2.28","-1.01","-0.16"
"26.12","0.59","-16.5","-2.12","1.33","1.19","1.72"
"26.19","0.94","-2.67","-4.28","2.35","0.86","1.13"
"26.25","4.98","7.45","-0.78","-0.66","-0.17","-0.94"
"26.30","-3.65","-5.14","4.04","-1.31","1.19","0.54"
"26.37","-13.4","-20.0","3.73","2.01","1.66","1.35"
"26.44","5.53","-20.0","-7.18","0.51","-1.61","-0.83"
"26.5","-3.61","-10.4","-2.59","0.26","-1.37","-1.46"
"26.57","7.65","-0.39","1.29","-0.33","-0.71","-1.53"
"26.62","-3.77","8.04","-2.63","0.91","-0.80","0.95"
"26.69","-4.55","-20.0","15.9","-3.56","-0.93","1.67"
"26.75","0.55","-17.2","-5.45","1.39","0.04","-0.32"
"26.82","-3.73","-14.8","-3.96","0.52","1.32","1.15"
"26.87","1.92","-0.82","-3.61","1.00","0.39","0.82"
"27.01","8.39","-7.65","20.0","0.63","0.20","0.85"
"27.07","-13.9","-16.5","-1.06","0.29","-1.12","-0.89"
"27.12","5.96","-17.6","-8.32","0.14","-1.41","-1.33"
"27.19","-0.35","-7.85","-1.06","0.27","-0.49","-1.30"
"27.26","3.69","2.12","-0.78","0.20","0.63","-0.68"
"27.32","-5.61","5.88","-4.08","0.11","-0.69","1.05"
"27.37","-11.0","-19.2","20.0","-3.73","-0.06","0.95"
"27.44","4.71","-16.5","-7.92","1.38","-0.68","-0.44"
"27.51","-4.24","-17.8","-4.43","0.64","0.91","1.44"
"27.57","2.59","-0.27","-3.69","1.78","0.72","1.07"
"27.64","-0.24","8.98","-0.12","-0.22","-0.21","-0.54"
"27.69","-2.28","-7.37","0.47","-1.06","-0.46","0.45"
"27.76","-13.3","-20.0","3.10","3.38","1.21","1.16"
"27.83","10.0","-20.0","-7.53","0.62","-1.87","-0.85"
"27.89","0.82","-11.1","-3.96","0.46","-0.49","-1.66"
"27.94","3.49","-0.63","2.00","0.52","-0.13","-1.13"
"28.01","-5.49","10.7","-1.80","1.05","-0.13","0.95"
"28.08","-9.14","-10.7","8.67","-3.44","-0.67","1.79"
"28.14","5.81","-17.8","-2.79","-0.18","0.34","-0.64"
"28.19","-4.79","-19.9","-9.73","-0.86","-0.14","1.41"
"28.26","2.67","-3.57","-1.37","1.59","0.72","1.40"
"28.33","0.31","10.4","0.67","-0.38","0.01","-1.09"
"28.39","-0.90","-1.88","-2.79","-1.56","-0.09","0.23"
"28.46","5.69","-20.0","-5.84","-4.02","-1.20","3.61"
"28.51","0.35","-14.9","-4.31","1.54","-2.31","-0.93"
"28.58","-0.39","-15.8","-8.55","0.68","-1.04","-1.65"
"28.64","4.16","-0.90","4.20","0.93","-0.52","-1.70"
"28.71","-8.24","9.85","1.61","0.83","-0.51","0.47"
"28.76","2.82","-0.27","-8.08","-0.94","-1.38","1.62"
"28.83","20.0","-20.0","-0.94","-3.92","-3.23","-2.04"
"28.96","2.31","-5.81","-2.79","1.91","-0.26","1.49"
"29.01","1.69","13.3","1.37","0.47","-0.03","-0.13"
"29.08","2.55","0.47","-2.31","-2.11","0.07","-0.55"
"29.15","20.0","-20.0","-12.2","1.55","-0.02","1.04"
"29.21","-9.22","-11.9","-6.86","-0.60","-2.81","-2.06"
"29.26","5.65","-13.8","-8.16","0.65","-1.34","-0.59"
"29.33","0.59","-2.67","2.63","0.65","-0.46","-1.74"
"29.40","-1.14","7.34","1.22","0.24","0.79","0.25"
"29.46","-5.45","3.96","-5.84","-0.35","-0.82","1.54"
"29.52","20.0","-20.0","-17.5","-3.94","-3.50","1.06"
"29.58","-10.4","-20.0","-6.20","2.11","-0.58","0.75"
"29.65","3.33","-8.98","-2.94","1.79","0.54","1.72"
"29.72","-1.65","9.49","1.26","1.35","0.26","0.12"
"29.77","1.57","4.04","1.22","-1.58","0.09","-1.25"
"29.91","-19.8","-20.0","1.18","1.64","-2.32","-0.06"
"29.97","10.1","-18.2","-10.8","-0.50","-1.79","-1.09"
"30.02","-1.61","-6.63","1.33","0.42","-0.29","-1.79"
"30.08","0.43","5.57","0.94","0.09","0.46","-0.42"
"30.16","-4.90","7.02","-4.82","0.27","-1.03","1.51"
"30.22","20.0","-20.0","-20.0","-4.61","-4.25","0.31"
"30.27","-8.04","-20.0","0.12","1.24","-1.11","0.20"
"30.34","4.28","-9.45","-2.55","2.06","0.93","1.60"
"30.41","-2.04","10.1","-0.39","1.75","0.29","0.44"
"30.47","3.22","4.47","1.10","-1.28","-0.16","-0.90"
"30.52","-5.49","-14.0","20.0","-0.06","-0.73","1.07"
"30.59","-15.8","-20.0","-0.39","1.57","-2.11","-0.37"
"30.66","8.08","-16.8","-7.88","0.08","-1.61","-1.12"
"30.72","-1.29","-8.00","-1.88","0.16","-0.55","-1.54"
"30.79","4.00","2.98","1.61","0.04","0.08","-0.91"
"30.84","-5.84","7.92","-4.16","0.96","-0.59","1.38"
"30.91","-1.02","-10.2","11.6","-3.25","-0.19","1.17"
"30.98","11.2","-14.6","-5.77","1.64","-0.28","-0.56"
"31.04","-6.43","-20.0","-6.43","1.20","0.93","1.75"
"31.09","3.22","-1.18","-1.29","1.73","1.11","1.26"
"32.29","-4.98","8.39","-4.51","0.40","-0.56","1.15"
"32.35","-9.49","-20.0","14.5","-4.68","-1.46","0.66"
"32.42","3.77","-15.0","-2.75","2.10","-0.85","-0.25"
"32.48","0.75","-14.6","-3.06","1.82","1.77","1.88"
"33.36","3.02","3.88","-0.71","-1.20","-0.04","-1.42"
"33.42","14.4","5.02","13.1","-0.16","0.28","0.87"
"33.48","-14.4","-16.9","5.57","1.30","-0.98","-0.48"
"33.54","7.96","-17.2","-6.75","0.22","-1.29","-0.95"
"33.67","4.20","-0.51","0.24","-0.41","-0.11","-1.46"
"33.73","-7.02","9.53","-1.45","1.09","-0.32","0.74"
"33.80","-3.77","-6.83","10.1","-2.94","-0.56","0.96"
"33.86","10.5","-6.24","-3.02","1.58","-0.49","-1.04"
"33.92","-4.55","-20.0","-11.3","-0.95","1.72","1.97"
"33.98","3.33","-4.28","-3.33","2.67","1.16","2.10"
"34.05","0.51","14.4","-0.63","0.69","0.56","-0.90"
"34.11","0.59","-2.43","-2.00","-1.83","0.86","-1.06"
"34.17","9.22","-20.0","0.78","-3.00","0.54","2.77"
"34.23","0.51","-13.6","-5.49","1.51","-1.99","-0.75"
"34.30","-1.88","-19.8","-8.16","0.50","-0.37","-1.38"
"34.36","-0.47","-1.57","1.45","0.48","-0.82","-2.03"
"34.43","-2.90","7.10","2.63","-0.16","-0.41","-0.10"
"34.48","3.22","6.90","-4.43","0.07","-0.96","1.37"
"34.55","20.0","-20.0","-17.5","-3.96","-2.57","-1.62"
"34.61","-7.14","-20.0","-8.83","0.38","-0.52","1.04"
"34.68","3.69","-13.4","-5.41","1.60","0.84","1.82"
"34.73","-0.39","3.33","1.29","1.59","1.69","0.92"
"34.80","2.51","5.88","-1.14","-0.96","0.00","-1.43"
"34.87","19.1","-6.67","2.55","-0.90","1.11","1.06"
"34.93","-12.6","-15.8","5.49","1.56","-0.24","-0.13"
"34.98","7.85","-15.9","-7.49","0.52","-0.74","-1.50"
"35.05","-4.20","-8.55","-1.65","0.14","0.21","-1.84"
"35.12","3.06","0.47","1.18","-0.14","-0.72","-1.57"
"35.18","-6.35","8.75","-0.12","0.86","-0.49","1.24"
"35.25","0.63","-9.34","1.49","-3.51","-1.15","0.72"
"35.30","7.65","-14.0","-1.02","1.48","-0.19","-1.10"
"35.37","-2.51","-20.0","-10.6","-0.48","1.00","1.67"
"35.43","4.59","-3.88","-3.92","2.36","1.10","1.74"
"35.5","-2.16","12.5","0.12","0.48","1.02","-0.41"
"35.55","1.65","0.35","0.12","-1.67","0.26","-1.04"
"35.69","-3.18","-14.2","-3.37","1.72","-1.58","-0.74"
"35.75","3.84","-17.5","-5.77","0.50","-0.47","-1.23"
"35.80","-1.18","-1.96","-0.98","0.14","-0.33","-1.99"
"35.87","0.16","5.18","3.92","-0.49","0.22","0.26"
"35.94","-3.02","5.73","-2.00","0.08","-0.84","1.14"
"36.0","3.65","-20.0","14.0","-4.17","-1.35","0.38"
"36.05","1.80","-14.5","-4.67","1.97","-0.11","-0.30"
"36.12","-0.24","-20.0","-5.37","1.10","1.76","1.84"
"36.19","2.98","2.47","-2.82","2.59","2.00","1.72"
"36.25","-1.77","10.4","-1.92","0.52","0.58","-0.72"
"36.32","-0.98","-3.02","-3.73","-2.15","0.51","-0.76"
"36.37","7.77","-20.0","-1.53","-3.05","0.34","2.65"
"36.44","1.69","-13.4","-4.08","1.68","-2.23","-0.67"
"36.5","-0.08","-18.6","-6.63","0.75","-0.11","-1.41"
