NAME:,run_125_2_1.csv,,,,,
3.9100037,20.01,-3.02,0.2,3.46,-0.6,-1.48
3.9700012,14.95,-1.73,-13.02,1.94,1.23,1.57
4.029999,6.47,4.59,2.98,1.32,0.67,-1.23
4.0899963,6.32,0.98,-0.9,-1.28,-0.4,-1.06
4.1600037,12.59,1.84,-0.71,-3.36,-3.18,-0.02
4.220001,5.02,-1.37,-0.35,-3.92,0.09,-0.17
4.279999,6.63,-2.51,-1.02,-4.24,-0.09,0.2
4.3399963,10.83,-4.08,-0.47,-0.49,0.15,-0.61
4.399994,7.3,-2.04,0.59,0.63,0.26,-0.5
4.470001,10.75,-2.51,-0.78,0.48,-0.82,-0.63
4.529999,11.38,-1.33,4.82,-0.43,0.57,-0.21
4.5899963,12.04,-0.75,-0.55,2.82,-2.52,0.92
4.649994,20.01,5.45,-6.71,7.35,-0.31,-0.21
4.7099915,5.65,2.35,0.16,2.78,4.71,-2.57
4.769989,4.9,0,-0.47,-2.92,-0.8,-0.76
4.8399963,8.39,-2.63,2.04,-1.89,-0.2,1.71
4.899994,2.9,-2.08,2.08,0.39,2.78,0.65
4.9599915,3.88,-0.43,5.57,0.83,-1.19,0.72
5.019989,16.91,-0.08,1.33,2.12,-2.57,0.2
5.0799866,10.75,-1.45,7.26,-1.74,3.4,0.15
5.149994,13.49,-1.65,-5.92,-2.45,-1.28,1.77
5.2099915,7.96,-0.55,-3.61,3.78,1.03,-1.1
5.269989,5.81,1.37,0.12,-0.35,-1.11,-0.81
5.3299866,12.12,3.41,-4.39,-1.59,-3.17,-0.41
5.389984,3.69,-1.41,0.55,-4.16,0.33,-0.36
5.4599915,11.38,-3.37,0.75,-5.26,-1.19,0.5
5.519989,6,-4.24,2.51,-1.44,2.07,-0.36
5.5799866,6.43,-1.8,0.39,0.91,-0.54,-0.52
5.639984,13.85,-2.98,-8.63,0.17,-1.19,-1.11
5.6999817,11.41,-1.22,-0.04,1.47,-1.02,0.92
5.769989,20.01,2.12,-8.98,7.73,-2.12,0.15
5.8299866,9.06,3.45,1.1,4.05,5.88,-2.81
5.889984,4,0.24,1.1,-2.6,0.2,-1.25
5.9499817,9.18,1.69,4.08,-2.7,-3.2,1.4
6.01001,2.71,-1.61,1.65,-0.06,3.31,0.32
6.0799866,2.59,-0.67,3.77,-1.36,0.69,0.87
6.139984,8.94,-1.14,1.49,-0.35,-3.51,0.81
6.1999817,13.45,-0.78,2.79,1.88,1.93,-0.66
6.26001,15.77,-1.73,-5.84,-1.58,0.49,2.06
6.3200073,11.61,4.39,-4.86,3.9,-1.49,-1.83
6.389984,2.63,-0.12,2.75,-1.12,1.4,-1.36
6.4499817,9.06,0.86,1.88,-3.32,-4.8,-0.14
6.51001,6.35,-2.98,-1.69,-3.6,1.44,0.13
6.5700073,8.55,-4.98,0.9,-3.85,0.5,0.35
6.630005,7.26,-3.77,1.29,0.72,0.54,-0.9
6.6999817,8.43,-1.73,-1.1,1.27,-0.38,-0.71
6.76001,11.65,-4.08,-1.53,-1.03,-0.3,-0.81
6.8200073,9.73,-1.88,5.65,0.13,-0.46,0.81
6.880005,20.01,1.26,-6.94,6.97,-3.73,-0.2
6.9400024,12.55,5.37,-1.29,6.65,4.45,-1.77
7.01001,3.73,0.39,1.06,0.15,1.89,-1.3
7.0700073,6.08,0.82,-0.78,-2.81,-1.84,0.72
7.130005,4.63,-1.37,2.59,-0.75,2.68,0.32
7.1900024,1.77,-1.18,4.35,-0.52,1.47,0.37
7.25,7.41,-0.71,-0.9,0.24,-2.7,1.3
7.3200073,20.01,-0.98,0.31,1.8,-1.8,-1.17
7.380005,10.47,-3.65,-7.73,-1.6,2.44,1.75
7.4400024,8.75,2.2,6.51,1.95,-1.48,-0.77
7.5,8.08,1.29,-0.59,-0.33,0.13,-0.7
7.5599976,9.73,0.75,0.39,-2.16,-1.9,-0.34
7.630005,7.26,-1.77,-1.41,-3.15,-0.98,-0.36
7.6900024,6,-2.35,0.31,-4.03,0.71,0.05
7.75,8.83,-2.82,0.86,0.73,0.24,-0.6
7.8099976,7.85,-0.71,0.51,1.31,-0.29,-1.23
7.869995,8.9,-3.77,-2.2,-0.4,-0.6,-0.38
7.9400024,13.69,-4.94,2.39,-3.27,0.3,-0.1
8,14,-3.49,-1.84,2.3,-2.14,1.16
8.059998,20.01,6.16,-8.12,10.45,-1.47,-0.74
8.119995,6.55,3.88,-1.37,3.29,5.06,-3.82
8.179993,2.98,0.75,0.67,-2.87,-0.6,-0.92
8.25,7.57,1.77,4.67,-2.85,-2.5,1.37
8.429993,20.01,-8.08,6.43,1.13,-4.09,0.91
8.5,17.77,4.12,13.57,2.06,4.19,0.61
8.559998,4.67,4.16,7.57,1.41,0.61,-0.31
8.619995,7.02,-0.35,0.08,2.42,0.87,-1.29
8.679993,11.02,4.43,1.22,-2.48,-3.53,-0.51
8.73999,7.85,-1.1,-0.63,-4.71,-0.74,0.28
8.809998,4.9,-3.18,-1.53,-5.5,-0.03,0.17
8.869995,9.49,-3.73,0.27,0.02,1.03,-0.03
8.929993,7.14,-2.28,0.08,2.81,-0.76,-0.5
8.98999,8.63,0.04,-1.37,0.92,0.03,-0.7
9.049988,11.57,-2.24,-3.26,-2.59,-0.23,-0.4
9.109985,12.47,-4.9,2.86,-1.4,-0.68,1.74
9.179993,16.63,0,-5.49,7.46,-3.73,0.15
9.23999,15.02,4.82,-3.06,7.94,3.54,-2.31
9.299988,2.47,-0.55,0.9,-0.62,2.63,-2.05
9.359985,4.12,0.98,0.94,-3.01,-2.04,-0.06
9.429993,7.77,-2.31,-0.71,-0.95,1.53,0.82
9.48999,1.8,-1.92,4.43,-1.53,2.03,0.46
9.549988,7.26,-1.37,-0.35,-1.29,-2.89,0.9
9.609985,20.01,-1.84,3.1,2.36,-2.13,-1.45
9.669983,10.59,1.41,-2.86,1.62,3.05,0.88
9.73999,-0.47,2.28,2.43,1.76,3.95,-0.5
9.799988,9.3,1.57,-1.96,-0.15,-3.75,0.63
9.859985,15.93,4.71,-7.81,-4.3,-1.7,0.08
9.919983,2.82,-2.35,-1.37,-6.7,0.12,-0.43
9.97998,8.63,-4.98,-1.49,-7.09,-1.22,-1.12
10.040009,8.71,-4.79,-1.33,0.32,1.7,-0.27
10.109985,6.12,-1.88,0.04,1.51,-0.17,0.02
10.169983,11.02,-2.71,-0.75,0.77,-1.24,-0.97
10.22998,12.98,-2.39,3.33,-0.98,0.76,-0.68
10.290009,12.75,-0.47,-2.82,2.69,-2.33,0.25
10.359985,20.01,3.45,-6.75,6.8,0.38,0.1
10.419983,7.81,1.73,-2.39,2.62,3.8,-2.15
10.47998,4.79,0.63,0.35,-2.11,0.04,-0.98
10.540009,7.3,-0.75,1.33,-1.22,-0.06,0.77
10.600006,1.57,-1.26,2.67,-0.29,3.08,0.1
10.669983,5.84,-1.41,5.65,-1.71,-1.24,0.46
10.72998,14.79,-4.2,2.75,0.15,-0.54,1.19
10.790009,18.99,2.16,13.45,1.58,1.19,0.51
10.850006,6.28,1.1,5.84,1.31,1.88,-0.32
10.910004,9.14,0.04,2.79,2.73,1.35,0.8
10.970001,12.04,8.75,-0.39,0.52,-3.29,-2.47
11.040009,6.32,0.04,1.33,-4.8,-1.76,0.21
11.100006,4.2,-1.69,-2.67,-5.95,-1.57,-0.23
11.160004,11.77,-5.53,0.35,-3.08,0.08,0.62
11.220001,6.24,-2.2,1.18,2.52,0.37,-0.52
11.290009,8.55,-0.08,-0.04,1.93,-0.35,-0.39
11.350006,10.51,1.14,-1.84,1.09,-0.17,-1.42
11.410004,10.2,-0.63,-3.53,-3.7,-0.54,-0.28
11.470001,16.99,-6.86,0.04,-3.33,-0.84,0.88
11.529999,11.53,0.86,-2.63,5.48,-1.19,0.69
11.600006,15.89,3.8,-8.47,9.25,1.51,-1.64
11.660004,6.32,2.82,0.43,0.86,2.37,-0.69
11.720001,9.34,1.37,-0.75,-1.66,-0.87,0.82
11.779999,7.1,-0.94,0.24,-1.8,1.07,1.14
11.839996,2.31,-1.69,1.69,-0.85,1.89,0.3
11.910004,1.84,-1.45,1.96,0.29,0.69,0.06
11.970001,7.77,-0.75,0.75,0.73,-2.38,0.73
12.029999,17.89,-1.84,-1.06,1.3,-0.62,-0.99
12.089996,2.86,-3.96,7.73,-4.36,2.55,1.14
12.149994,20.01,-3.8,-6.39,3.64,-6.47,0.84
12.220001,7.22,3.88,-1.14,7.08,5.5,-2.65
12.279999,7.53,3.53,-3.84,1.46,0.83,-1.4
12.339996,16.24,10.04,0.08,-0.4,-5.84,1.61
12.399994,4.82,-0.55,-0.35,-6.62,0.08,-0.36
12.459991,6.71,-1.29,-4.59,-7.82,-2.41,-0.7
12.519989,16.63,-6.9,-3.33,-6.01,-1.84,0.18
12.709991,9.65,-4.51,-2.08,0.79,0.64,-0.74
12.769989,7.06,-0.71,0.98,3.03,-2.66,0.81
12.829987,20.01,0.43,-11.45,6.52,-3.11,0.87
12.899994,11.26,4.51,-1.41,5.62,4.22,-2.13
12.959991,2.71,0,2.59,-0.03,2.36,-1.04
13.019989,5.57,0.2,-1.18,-2.77,-1.83,0.55
13.079987,6,-2.28,0.86,-1.58,1.96,0.47
13.139984,0.43,-1.92,5.1,-0.86,1.89,0.59
13.209991,5.14,-0.39,1.02,-0.47,-1.97,0.94
13.269989,20.01,0.51,3.41,2.65,-2.88,-2.41
13.329987,12.24,1.26,-6,0.49,1.7,0.81
13.389984,0.43,2.47,0.98,2.58,3.83,-1.12
13.459991,10.43,3.92,-6.94,-0.45,-4.29,0.36
13.519989,14.32,3.22,-7.34,-3.51,-3.49,0.04
13.579987,4.35,-0.94,-0.55,-4.51,-0.11,-0.27
13.639984,6.24,-2.24,-1.69,-5.01,-0.69,-0.78
13.699982,12.91,-5.06,-3.18,-1.67,-0.28,-0.07
13.76001,6.51,-2.39,0.35,-0.91,1.17,-0.31
13.829987,8.39,-1.92,-1.92,0.19,-0.39,-0.31
13.889984,14.08,-4.94,-2.79,-1.34,0.21,-0.82
13.949982,10.16,-2.08,0.2,1.31,-1.32,0.47
14.01001,16.79,1.77,-5.81,5.86,-2.76,0.24
14.070007,16.99,5.45,-3.57,6.73,3.4,-1.04
14.139984,4.82,0.75,0.47,-0.33,2.39,-0.89
14.199982,4.59,0.2,-1.14,-3.64,-0.72,0.27
14.26001,6.32,-2.51,2.08,-0.97,1.11,1.45
14.320007,2.39,-1.73,3.41,1.25,1.83,0.38
14.389984,6.59,-0.51,3.53,0.98,-1.97,0.11
14.449982,20.01,-2.43,1.84,1.07,-1.82,0.19
14.51001,14.32,0.94,9.3,-1.68,3.45,1.13
14.570007,8.43,0.78,7.65,1.22,-0.53,-0.65
14.630005,5.3,0.08,-0.31,2.7,2.13,-0.73
14.690002,10.04,4.12,0.78,-0.67,-3.63,-0.36
14.76001,9.53,2.08,-2.24,-3.11,-0.48,-0.19
14.820007,4.04,-0.86,0.2,-3.7,-0.11,-0.58
14.880005,10.63,-2.04,-1.37,-5.19,-1.63,0.43
14.940002,7.77,-3.18,1.41,-2.21,1.72,-0.51
15,6.83,-2.75,-1.45,-0.23,0.03,0.06
15.070007,14.32,-5.14,-3.26,-1.18,-0.13,-0.8
15.130005,9.96,-2.63,0.63,2,-0.57,0.56
15.190002,20.01,2,-6.55,8.05,-3.66,0.42
15.25,12.47,8.83,-0.2,5.95,5.76,-3.16
15.309998,3.92,1.73,-0.27,-1.42,0.55,-0.26
15.380005,7.57,1.14,-0.27,-4.22,-2.13,1.19
15.440002,6.08,-2.75,1.14,-2.54,1.59,1.16
15.5,1.06,-2.59,2.51,-1.44,2.48,0.27
15.559998,3.45,-1.1,3.26,-1.56,-1.38,0.57
15.619995,20.01,-8.79,-1.84,1.78,-3.94,-0.76
15.690002,9.3,0.31,14.59,0.05,3.9,1.48
15.75,12.47,-0.98,4.08,3.08,-1.64,-0.32
15.809998,4.75,0.67,0.2,3.87,3.16,-1.62
15.869995,7.85,3.84,0.08,0.43,-3.5,-0.65
15.929993,9.1,1.69,-1.88,-3.59,-0.93,0.07
16,3.77,-1.61,-0.63,-4.83,-0.57,-0.16
16.059998,11.14,-3.18,0.94,-5.68,-1.41,0.57
16.119995,7.14,-3.37,1.14,-1.04,1.91,-0.8
16.179993,6.98,-1.65,-0.98,0.92,-0.32,-0.38
16.23999,15.77,-4.82,-1.06,-1.24,-0.82,-0.77
16.309998,10.24,-1.37,-3.8,1.4,-1.11,0.71
16.369995,18.59,2.2,-6,5.71,-2.79,0.15
16.429993,15.85,6.79,-2.98,6.49,3.76,-0.21
16.48999,2.75,-1.61,-1.1,-0.05,2.79,-2.14
16.559998,4.28,0.16,-0.35,-4.23,-1.52,-0.47
16.619995,8.2,-3.22,0.9,-0.96,0.68,1.94
16.679993,3.77,-2.39,3.06,-0.85,1.69,0.4
16.73999,7.22,-1.1,1.8,0.56,-1.95,0.46
16.799988,20.01,-2.51,-0.08,4.02,-2.97,-0.07
16.859985,13.73,-1.53,-1.45,-2.59,3.61,1.98
16.929993,6.32,2.9,8.47,2.88,-0.26,-0.73
16.98999,9.1,2.39,-1.26,1.09,-0.18,-1.32
17.049988,8.36,2.75,1.22,-2.37,-1.57,-0.07
17.109985,9.02,0.71,-2.35,-2.61,-1.62,-0.17
17.169983,5.73,-1.77,-0.35,-4.49,0.11,-0.25
17.23999,10.71,-4.39,0.86,-2.62,0.09,0.45
17.299988,7.26,-2.16,0.78,0.28,0.53,-0.74
17.359985,8.79,-2,-0.94,0.93,-0.75,-0.59
17.419983,14.44,-4.16,-2.31,-0.68,-0.02,-0.89
17.48999,10.28,-1.18,-6.98,2.16,-1.74,0.77
17.549988,17.93,3.3,-4,4.54,-1.18,0.89
17.609985,14.71,3.3,-2.35,4.56,3.33,-0.39
17.669983,3.77,-1.14,1.53,-2.63,1.25,-0.88
17.72998,5.84,-0.75,0.27,-4.14,-1.11,1.56
17.799988,4.31,-2.63,1.88,1.35,2.42,1.33
17.859985,2.86,-1.33,3.45,1.18,0.38,0.14
17.919983,8.43,0.04,-1.53,0.79,-3.11,-0.29
17.97998,16.75,-0.82,2.43,1.43,0.51,-0.84
18.040009,20.01,-3.33,-7.85,-0.69,0.04,2.61
18.109985,8.94,3.41,-4.35,4.88,1.39,-2.16
18.169983,3.14,2.16,2.31,0.74,1.08,-1.88
18.22998,10.67,6.24,3.8,0.84,-4.94,0.81
18.290009,4.86,0.47,0.08,-3.6,0.61,-0.39
18.350006,7.45,-0.63,-2.75,-6.41,-2.18,-0.01
18.419983,13.22,-6.16,-3.84,-5.11,-0.01,0.61
18.47998,5.77,-2.98,0.04,-1.63,1.84,0.55
18.540009,11.3,-5.61,2.39,0.18,-1.8,-1.2
18.600006,9.41,-0.04,-0.47,2.21,0.35,-0.45
18.660004,12.2,1.06,-2.86,4.19,-2.92,0.99
18.72998,20.01,7.88,-10.4,5.8,0.45,0.43
18.790009,6.12,3.92,3.14,0.01,4.47,-2.26
18.850006,4.86,-1.22,-0.55,-4.7,0.06,-0.27
18.910004,8.9,-5.02,2.43,-2.73,0,1.94
18.970001,1.61,-2.28,1.1,1.52,2.91,0.45
19.040009,2.55,-1.29,3.96,1.3,-0.16,0.89
19.100006,20.01,-5.96,8.04,1.58,-4.91,0.31
19.160004,12.63,2.04,15.38,1.59,3.81,0.19
19.220001,10.87,2.43,-0.12,1.27,-1.08,1.3
19.279999,5.65,0.51,-0.27,2.82,2.67,-2.23
19.350006,9.3,3.73,0.9,-1.42,-3.73,-0.25
19.410004,9.81,1.1,-0.75,-3.52,-1.4,0.44
19.470001,3.49,-1.29,-0.04,-3.56,-0.03,-0.48
19.529999,9.3,-2.35,-0.31,-4.32,-1.24,0.25
19.589996,9.22,-2.94,-0.31,-0.3,1.37,-1.25
19.660004,6.59,-0.86,0.16,0.02,0.12,-0.31
19.720001,12.4,-3.41,0.27,0.15,-1.07,-0.75
19.779999,9.14,-1.73,4.47,-0.1,0,-0.05
19.839996,15.89,-0.43,-2.28,4.09,-2.63,0.95
19.899994,20.01,7.73,-8.24,8.04,2.04,-0.81
19.970001,5.33,1.26,1.8,-0.18,3.03,-1.55
20.029999,5.14,0,-0.75,-3.97,-0.96,0.65
20.089996,7.81,-3.22,1.77,-2.46,0.49,2.77
20.149994,2,-1.96,0.67,2.12,2.78,0.42
20.209991,1.57,0.31,5.37,1.66,-0.31,0.19
20.269989,13.85,1.1,-4.35,1.7,-4.54,-0.07
20.339996,14.75,-0.86,13.85,-3.59,3.76,1.1
20.399994,10.51,-2.75,7.02,-1.66,0.79,1.13
20.459991,5.57,0.16,-1.02,4.49,1.31,-0.57
20.519989,8.75,3.53,1.14,1.62,-2.48,-1.38
20.579987,9.06,3.14,-1.49,-1.69,-0.3,-0.33
20.649994,3.53,-0.63,-0.04,-4.11,-0.72,-0.22
20.709991,11.96,-2.59,-1.65,-5.96,-2.53,0.26
20.769989,8.79,-3.69,0.47,-3.33,2.27,0.28
20.829987,5.37,-2,-0.47,-0.38,0.87,0.19
20.889984,13.73,-5.69,2.16,0.39,-2.36,-1.21
20.959991,10.04,0.27,6.12,2.05,0.26,-0.42
21.019989,14.95,-0.27,-3.73,2.09,-2.44,1.04
21.079987,20.01,5.77,-4.51,6.52,0.79,0.4
21.139984,4.82,0.98,0.63,1.07,3.8,-1.92
21.199982,4.86,0.31,-2.35,-3.6,-0.8,-0.36
21.269989,7.65,-3.3,2.51,-0.28,0.92,1.85
21.329987,2.12,-2.08,1.92,1.22,2.31,0.3
21.389984,5.41,-2,3.02,0.23,-1.46,0.58
21.449982,20.01,-3.84,1.18,2.9,-2.77,-0.07
21.51001,13.65,2.71,14.79,0.16,4.53,0.82
21.579987,7.65,1.45,7.65,1.3,-0.59,0.4
21.639984,8.75,1.33,-1.26,1.96,0.36,-1.41
21.699982,8.55,2.86,0.31,-1.76,-1.97,-0.97
21.76001,8.32,1.29,-0.82,-2.73,-1.45,-0.11
21.820007,5.45,-0.86,-0.51,-3.71,-0.33,-0.15
21.889984,9.89,-2.98,0.27,-3.56,-0.38,0.59
21.949982,8.28,-3.1,0.47,-0.89,0.43,-0.69
22.01001,7.49,-1.88,-0.47,-0.27,-0.08,-0.58
22.070007,13.61,-4.04,-2.08,0.07,-0.69,-0.69
22.130005,9.53,-0.2,5.84,0.56,0.16,-0.1
22.199982,14.67,0.47,-3.14,3.97,-2.3,0.8
22.26001,20.01,8.08,-5.45,6.87,2.16,-0.35
22.320007,5.26,1.41,-2.24,1.76,4.04,-2.78
22.380005,3.49,-0.08,1.02,-3.81,-0.07,-0.59
22.449982,8.08,-1.92,4.35,-2.84,-1.01,1.98
22.51001,3.61,-2.47,1.84,0,2.52,0.69
22.570007,4.28,-1.45,4.82,-0.27,-0.93,0.49
22.630005,17.69,-2.08,2.55,1.7,-2.35,-0.08
22.690002,7.02,-0.63,12.98,-0.15,3.03,0.11
22.76001,13.93,2.75,-2.39,-0.42,-2.22,2.05
22.820007,6.94,1.37,-1.96,3.49,2.86,-1.85
22.880005,5.06,2.16,-0.2,-0.43,-1.75,-0.78
22.940002,13.93,4.39,-3.49,-2.63,-2.56,0.05
23,3.41,-1.14,0.2,-4.34,0.31,-0.37
23.059998,9.92,-2.12,1.88,-4.54,-1.08,0.31
23.130005,7.96,-1.92,-0.24,-0.27,0.93,-1.17
23.190002,7.65,-2.04,-0.08,-1.35,0.03,-0.16
23.25,13.26,-5.18,-2.82,-1.8,-0.47,-0.67
23.309998,9.41,-2.43,7.18,-0.54,1.19,0.1
23.380005,13.02,1.49,-3.33,6.26,-3.22,0.54
23.440002,20.01,12.94,-8.79,7.12,2.07,-1.02
23.5,2.35,-0.98,-1.65,-0.49,4.17,-2.49
23.559998,3.73,0.04,-1.33,-4.65,-1.52,-0.31
23.619995,9.89,-1.73,3.57,-2.51,-2,1.92
23.690002,2.16,-2.2,3.14,0.72,3.16,0.61
23.75,3.69,-0.75,4.86,-0.01,-0.58,0.62
23.809998,18.44,-2.55,-0.27,1.45,-2.72,-0.25
23.869995,10.24,0.24,12.28,0.67,2.66,0.29
23.929993,20.01,4.12,-0.43,3.9,-0.87,-0.38
23.98999,-2.63,4.39,7.02,2.59,5.96,-1.6
24.059998,5.57,2.9,0.24,-0.73,-5.01,1.7
24.119995,15.22,-0.35,-5.81,-4.87,-1.55,0.48
24.179993,3.73,-2.51,-2.47,-6.3,-0.13,-0.71
24.23999,7.06,-3.37,-1.18,-6.07,-0.77,-0.59
24.299988,9.89,-3.57,0.04,0.5,0.49,-0.63
24.369995,7.96,-0.39,1.1,2.44,-0.51,0.18
24.429993,9.34,0.47,-1.02,1.5,0.28,-0.97
24.48999,8.32,-0.67,-0.47,-1.68,0.31,-0.79
24.549988,11.61,-3.18,-1.33,-3.5,-0.65,-0.66
24.619995,15.69,-6.08,-0.71,-1.87,-1.53,0.23
24.679993,13.96,2.71,-6.32,7.13,-1.22,0.45
24.73999,14.2,4.39,-5.49,7.5,2.74,-1.86
24.799988,7.18,2.24,-0.16,0.05,1.49,-0.01
24.859985,12.43,2,-1.18,-0.06,0.41,1.14
24.919983,4.12,0.43,0.75,1.23,3.16,0.38
24.98999,0.75,0.12,1.18,2.51,2.84,0.3
25.049988,3.61,1.26,4.43,1.65,-0.59,1.04
25.109985,8.83,-0.55,0,-1.59,-0.72,1.01
25.169983,13.45,-5.77,3.45,-4.96,-1.43,1.38
25.22998,20.01,-1.69,9.73,0.35,-0.45,2.11
25.299988,10.94,4.63,-3.53,7.53,2,-2.15
25.359985,5.1,1.29,-1.77,3.11,2.45,-1.21
25.419983,11.65,5.06,7.18,1.4,-5.41,1.02
25.47998,7.61,0.51,1.49,-5.31,-0.74,0.32
25.549988,4.63,-1.61,-3.06,-7.18,-1.52,-0.37
25.609985,11.92,-6.71,-0.12,-3.33,0.37,1.06
25.669983,5.1,-1.65,0.35,3.07,-0.11,-0.31
25.72998,8.9,-0.9,0.04,1.22,-0.75,-0.8
25.790009,7.14,-2.08,-0.67,-0.69,0.17,-0.62
25.859985,11.41,-2.35,3.92,-1.55,-0.35,-0.32
25.919983,12.55,-0.82,-1.77,2.94,-1.3,1.28
25.97998,20.01,3.92,-9.61,8,-1.57,0.57
26.040009,7.34,2.47,-2.51,2.13,3.27,-0.4
26.100006,4.28,0,1.49,-0.39,-0.03,0.41
26.160004,7.57,-0.35,-0.04,-1.61,-0.31,0.67
26.22998,3.33,-2.08,1.1,-0.06,1.71,0.07
26.290009,2.35,-1.84,3.3,-1.09,0.27,-0.15
26.350006,12.71,-2.39,-3.41,-0.6,-3.21,-0.54
26.410004,14.91,-2.47,0.9,2.97,1.08,-0.77
26.47998,13.77,2.55,5.53,-2.01,2.23,2.14
26.540009,12.94,4.04,-6,7.68,4,-3.18
26.600006,-2.31,4.2,7.18,4.69,4.97,-3.48
26.660004,7.41,6.24,2.31,-0.62,-5.9,2.84
26.720001,6.79,0.39,0.16,-6.78,-0.52,-0.36
26.790009,4.12,-1.8,-4.04,-8.54,-1.75,-0.8
26.850006,13.45,-6.55,1.77,-5.55,-0.03,0.58
26.910004,5.49,-2.86,2.82,1.34,1.33,0.17
26.970001,8.51,-4,-0.86,1.35,-1.57,-0.07
27.029999,10.36,-3.22,6.79,-0.4,0.68,-0.22
27.100006,15.18,0.35,-1.8,4.04,-2.57,0.88
27.160004,20.01,7.96,-11.65,10.7,0.68,-1.36
27.220001,4.59,4.98,1.1,3.6,5.42,-2.75
