NAME:,walk_111_4_1.csv,,,,,
4.599121,6,-1.28,-3.9,1.46,-0.48,0.16
4.672119,8.19,-0.76,-3.28,1.5,-0.31,-0.19
4.745117,7.05,-1.02,-1.15,1.7,0.54,-0.29
4.818115,11.62,-0.59,-0.26,1.45,-0.03,0.17
4.8911133,13.96,-2.27,-4.42,2.04,-0.7,-1.04
4.9641113,11.43,-3.92,-6.64,-0.09,0.21,-0.49
5.0371094,9.53,-3.61,-3.43,-0.22,-0.1,0.03
5.1101074,7.5,-0.67,-4.09,0.37,-0.53,-0.7
5.1831055,4.75,-0.97,-2.84,-0.67,0.43,0.22
5.2561035,7.62,-1.63,-2.24,-1.14,0.07,0.44
5.3291016,9.88,-1.95,-0.91,-1,0.7,0.11
5.4020996,12.15,-2.33,0.13,-0.27,0.63,-0.57
5.4750977,13.22,-4.71,-7.88,-0.29,-0.58,0.27
5.5480957,10.15,-0.93,-6.02,0.58,0.72,0.15
5.6210938,9.06,-1.75,-4.6,1.32,-0.24,-0.54
5.694092,5.69,-0.93,-2.68,0.83,0.23,0.11
5.76709,5.93,-0.45,-2.62,1.16,-0.4,-0.01
5.840088,7.58,0.69,-2.35,1.22,-0.19,-0.28
5.913086,9.36,-1.29,-1.37,0.88,0.12,0.13
5.986084,13.25,-1.41,-3,1.11,-0.09,0.04
6.059082,13.64,-2.03,-7.13,1,-0.7,-0.93
6.13208,7.2,-4.95,-4.73,0.24,0.33,0.11
6.205078,10.16,-2.01,-3.94,1.19,-0.58,-0.43
6.278076,6.49,-0.76,-3.3,0.93,-0.25,-0.64
6.351074,6.44,-1.25,-1.87,0.36,0.27,0.01
6.4240723,9.18,-1.55,-1.71,0.35,-0.01,-0.2
6.4970703,9.3,-1.48,-1.52,0.42,0.54,-0.52
6.5700684,10,-1.44,0.07,0.34,0.56,-0.5
6.6430664,12.74,-3.32,-6.22,0.44,-0.15,-0.31
6.7160645,9.23,-1.92,-6.79,-0.37,0.28,0.54
6.7890625,9.81,-2.77,-3.53,1.12,-0.45,-0.24
6.8620605,5.75,-1.19,-3.63,1.31,-0.15,-0.16
6.9350586,7.6,0.07,-2.85,1.74,-0.41,-0.26
7.0080566,9.32,0.5,-2.4,1.81,-0.21,-0.49
7.0810547,10.13,-1.6,-0.63,1.24,0.28,0.14
7.1540527,12.26,-1.21,-1.92,1.54,0.35,-0.01
7.227051,12.77,-3.53,-7.47,1.33,-0.8,-0.05
7.300049,7.96,-4.33,-3.88,0.47,0.49,0.05
7.373047,8.7,-1.44,-3.93,1.16,-0.57,-0.12
7.446045,5.55,-1.16,-2.5,0.63,0.01,-0.22
7.519043,7.98,-1.95,-2.18,0.13,-0.22,0.22
7.592041,11.03,-2.34,-1.65,-0.12,-0.13,-0.03
7.665039,10.92,-2.42,0.07,0.1,0.65,-0.62
7.738037,10.24,-2.45,-3.49,-0.02,0.87,-0.32
7.811035,11.4,0.11,-6.96,-0.5,-0.36,0.32
7.884033,9.55,-0.48,-3.37,0.01,0.16,-0.17
7.9570312,6.58,-0.87,-3.38,-0.12,-0.09,-0.09
8.030029,6.49,-0.82,-2,0.08,-0.11,0.09
8.103027,9,0.14,-2.43,0.57,-0.47,-0.06
8.176025,11.01,-1.24,-1.23,0.39,0.17,0.23
8.249023,11.62,-1.32,-0.62,0.63,0.65,0.35
8.3220215,12.18,-1.55,-8.95,1.05,-0.55,-0.23
8.39502,9.62,-2.01,-4.84,-0.25,0.72,-0.06
8.468018,8.62,-1.73,-3.73,0.05,0.04,-0.12
8.541016,5.35,-0.65,-2.97,-0.41,0.24,-0.06
8.614014,8.05,-1.71,-2.3,-0.81,0.02,0.23
8.687012,9.02,-1.27,-1.13,-0.86,0.22,0.06
8.76001,9.77,-1.29,-0.95,-0.37,0.28,-0.44
8.833008,13.38,-1.45,-2.94,-0.48,0.4,-0.24
8.906006,10.91,0.14,-7.39,-0.59,-0.11,0.02
8.979004,9.98,-0.77,-4.33,-0.62,0.17,0.05
9.052002,6.75,-1.07,-2.97,-0.74,0.13,0.24
9.125,5.79,-0.14,-1.86,-0.26,-0.07,0.14
9.197998,8.35,1.2,-2.86,0.37,-0.58,-0.22
9.270996,9.79,0.26,-1.09,-0.11,0,0.21
9.343994,12.13,-1.37,-1.12,0.01,-0.11,0.34
9.417236,12.46,-2.02,-4.47,1.07,0.28,-0.1
9.490234,10.24,0.07,-8.17,0.17,0.23,-0.11
9.563232,9.58,-1.69,-3.48,0.06,0.02,-0.34
9.63623,6.68,-0.25,-3.82,-0.21,0.18,-0.31
9.7092285,6.46,-0.87,-2.71,-0.66,0.22,0.21
9.782227,8.59,-1.58,-2.38,-0.79,0.03,0.27
9.855225,9.7,-1.18,-1.24,-0.52,0.35,0.02
9.928223,10.94,-1.54,-0.33,-0.29,0.38,-0.21
10.001221,11.78,-1.64,-4.05,0.23,0.3,-0.26
10.074219,10.45,0.27,-5.94,-0.28,0.14,0.08
10.147217,9.7,-0.93,-3.82,-0.15,-0.07,0.12
10.220215,8.07,-1.08,-3.14,-0.17,0.08,0.25
10.293213,7.08,-0.25,-2.08,0.56,-0.26,-0.11
10.366211,7.1,0.37,-1.85,0.68,-0.23,-0.15
10.439209,9.15,-0.92,-0.78,0.54,-0.06,0.22
10.512207,12.95,-0.79,-0.53,0.8,0.03,0.16
10.585205,13.13,-1.8,-6.98,1.53,-0.42,-0.6
10.658203,9.02,-2.9,-4.48,0.24,0.62,-0.11
10.731201,9.53,-2.22,-3.94,0.62,-0.32,0.01
10.804199,6.52,-0.46,-2.9,0.44,0.06,-0.25
10.877197,6.73,-1.07,-2.07,0.01,0.09,0.08
10.950195,8.85,-1.98,-1.41,-0.29,-0.16,0.14
11.023193,10.53,-1.84,0.09,0.15,0.38,-0.23
11.096191,10.68,-1.85,-0.51,0.35,0.54,-0.44
11.169189,12.73,-2.09,-6.86,0.4,-0.59,-0.07
11.2421875,9.05,-1.75,-4.99,-0.17,0.19,0.37
11.315186,8.34,-2.07,-3.13,0.29,-0.39,0.06
11.388184,6.9,-0.09,-2.88,0.6,-0.28,-0.16
11.461182,7.98,0.27,-2.69,0.61,-0.37,-0.42
11.53418,8.37,0.01,-1.81,0.24,0.23,0.14
11.607178,11.09,-2.26,-1.2,0.43,-0.02,0.27
11.680176,12.2,-1.57,-0.46,1.18,0.58,-0.07
11.753174,10.3,-2.29,-8.83,1.63,-0.62,-0.32
11.826172,10.06,-2.76,-4.97,0.26,0.1,-0.16
11.89917,7.56,-1.75,-4.02,0.12,-0.28,-0.14
11.972168,5.35,-1.29,-2.39,-0.2,0.13,0.07
12.045166,8.99,-1.95,-2.41,-0.41,-0.41,0.13
12.118164,9.98,-1.61,-1.44,-0.52,0.31,-0.06
12.191162,9.93,-2.54,-0.46,-0.22,0.69,-0.52
12.26416,11.77,-3.89,-6.47,0.18,0.2,-0.3
12.337158,11.3,-1.01,-5.05,0.1,0.34,0.2
12.410156,9.07,-2.09,-3.94,0.88,-0.1,-0.31
12.483154,5.75,-1.41,-3,0.62,0.18,0.06
12.556152,6.64,-0.62,-2.23,0.96,-0.28,-0.16
12.62915,9.25,0.44,-2.09,1.1,-0.38,-0.17
12.702148,11.47,-1.01,-1.69,0.84,-0.22,-0.14
12.7751465,12.68,-2.34,0.24,1.05,0.48,-0.19
12.848145,10.96,-2.1,-8.75,0.8,-0.82,0.02
12.921143,7.96,-2.99,-4.2,0.46,0.33,-0.17
12.994141,8.68,-0.24,-4.77,0.91,-0.45,-0.48
13.067139,6.14,-1.09,-2.74,0.01,0.11,-0.02
13.140137,8.36,-1.78,-3.06,-0.37,-0.21,0.23
13.213135,9.35,-1.35,-1.63,-0.34,0.06,0.06
13.286133,10.61,-1.44,-0.73,-0.04,0.45,-0.41
13.359131,11.41,-2.79,-0.84,0.08,0.92,-0.35
13.432129,11.45,-1.56,-8.17,0.18,-0.31,0.17
13.505127,9.14,-0.58,-4.24,0.41,0.23,-0.14
13.578125,7.92,-0.75,-3.93,0.28,-0.12,0.02
13.651123,6.64,-0.86,-2.37,0.45,-0.22,-0.04
13.724121,8.09,0.27,-2.54,1.02,-0.49,-0.33
13.797119,8.64,0,-1.61,0.87,0.01,-0.08
13.870117,10.92,-0.91,-1.5,0.64,-0.09,0.29
13.943115,13.95,-0.56,-1.95,1.08,0.26,-0.32
14.016113,9.85,-0.68,-8.24,0.16,0.09,0.07
14.089111,9.62,-2.97,-4.67,-0.1,0.18,0.08
14.162109,8.6,-0.08,-4.05,0.27,-0.11,-0.4
14.235107,5.41,-0.4,-2.88,-0.54,0.24,0.16
14.308105,8.05,-1.46,-2.67,-0.84,-0.1,0.39
14.3811035,9.58,-1.65,-2.46,-0.87,-0.09,0.33
14.454102,11.34,-1.28,-0.55,-0.7,0.41,0.19
14.528076,14.63,-2.44,-3.67,-0.54,-0.04,-0.23
14.601074,9.51,-0.68,-7.49,-0.56,0.19,0.24
14.674072,8.98,1.63,-6.53,-0.18,0.09,-0.22
14.74707,8.53,-0.52,-3.41,-0.63,0.12,-0.06
14.820068,4.82,-0.5,-2.41,-0.65,0.3,0.25
14.893066,6.85,0.47,-2.65,-0.25,0.01,0.07
14.966064,8.58,0.42,-1.95,-0.29,0.04,0.24
15.0390625,11.36,-0.88,-1.34,-0.18,0.2,0.5
15.112061,13.25,-0.48,-0.98,0.53,0.66,0.01
15.185059,11.57,-0.48,-7.88,0.36,0.08,0.15
15.258057,8.13,-2.63,-3.27,-0.23,0.47,0.01
15.331055,8.54,-0.52,-3.72,0.02,0.18,0.06
15.404053,6.07,-0.46,-2.48,-0.25,0.18,-0.1
15.477051,8.39,-1.61,-2.03,-0.61,0,0.12
15.550049,9.74,-2.09,-0.73,-0.61,0.13,0.01
15.623047,9.51,-1.93,-0.1,-0.06,0.27,-0.28
15.696045,11.72,-1.84,0.23,0.12,0.81,-0.3
15.769043,11.86,-0.82,-7.74,-0.17,0,0.33
15.842041,10.19,-1.86,-2.82,0.02,-0.15,-0.18
15.915039,7.58,-1.82,-2.31,-0.05,0.12,0.1
15.988037,6.66,-0.71,-2.31,0.6,-0.44,-0.28
16.061035,7.85,0.52,-1.24,0.64,-0.37,-0.24
16.134033,9.77,-1.05,-0.14,0.48,0.02,0.08
16.207031,11.38,-1.71,0.58,0.6,0.39,0.14
16.28003,13.37,-1.41,-8.32,1.01,-0.24,-0.01
16.353027,11.04,-2.03,-5.05,-0.15,0.31,-0.13
16.426025,8.03,-0.78,-3.74,0.09,-0.15,-0.26
16.499023,5.43,-0.34,-2.57,-0.49,-0.03,0.01
16.572021,7.5,-1.16,-2.48,-0.92,0,0.36
16.64502,9.51,-2.47,-1.42,-1.02,0.13,0.37
16.718018,10.46,-2.42,-0.71,-0.35,0.17,-0.12
16.791016,11.36,-2.32,0.41,-0.17,0.63,-0.05
16.864014,12,-1.44,-7.19,0.59,-0.32,-0.3
16.937012,9.43,-0.22,-4.84,-0.2,0.47,0.14
17.01001,8.68,-1.66,-3.13,0.07,-0.26,-0.07
17.083008,6.73,-1.31,-2.69,0.04,-0.12,0.02
17.156006,7.51,-0.27,-2.32,0.51,-0.31,-0.09
17.229004,8.71,0.03,-1.8,0.5,-0.06,-0.1
17.302002,9.79,-1.52,-1.27,0.36,0.01,0.15
17.375,12.34,-1.61,-0.93,1.02,0.41,0.01
17.447998,12.08,-1.84,-8.05,1.25,-0.6,-0.63
17.520996,8.95,-3.49,-4.45,0.39,0.24,-0.23
17.593994,8.62,-1.52,-4.35,0.52,-0.16,-0.17
17.667236,6.71,-0.76,-2.79,0.27,-0.07,-0.22
17.740234,7.79,-1.92,-2.44,-0.02,-0.12,0.08
17.813232,9.12,-1.99,-2.16,0.03,-0.14,-0.16
17.88623,9.32,-1.82,-0.9,0.36,0.16,-0.56
17.959229,10.57,-2.04,-2.29,0.36,0.44,-0.45
18.032227,12.53,-2.86,-7.28,0.38,-0.04,-0.1
18.105225,9.12,-2.48,-4.64,0.81,0.43,0
18.178223,9.94,-2.5,-4.35,1.31,-0.07,-0.09
18.25122,6.57,-1.29,-3.62,1.63,0.05,-0.26
18.324219,8.33,-0.6,-3.59,1.9,-0.31,-0.38
18.397217,8.95,-0.9,-2.5,1.73,-0.07,-0.42
18.470215,9.05,-1.92,-1.37,1.38,0.11,-0.02
18.543213,9.96,-1.58,-1.08,1.49,0.02,-0.12
18.61621,10.88,-2.17,-2.65,1.85,0.05,-0.27
18.689209,10.45,-2.45,-6.23,1.01,-0.31,0.04
18.762207,8.21,-2.74,-3.22,1.5,-0.3,-0.07
18.835205,8.96,-0.27,-3.9,1.54,-0.39,-0.45
18.908203,6.56,-1.88,-1.98,0.83,-0.03,-0.01
18.981201,8.79,-2.24,-2.23,0.73,-0.41,-0.09
19.0542,10.58,-1.9,-1.19,0.56,-0.29,-0.23
19.127197,11.1,-1.96,0.08,0.49,0.24,-0.41
19.200195,11.24,-3.63,-2.2,0.41,0.5,-0.03
19.273193,11.65,-1.78,-6.34,0.21,-0.03,0.31
19.346191,8.79,-0.03,-4.41,0.51,-0.02,-0.36
19.41919,8.28,-0.69,-3.43,0.52,-0.27,-0.38
19.492188,6.71,-0.36,-3.03,0.38,-0.16,-0.17
19.565186,8.06,0.34,-3.09,0.64,-0.33,-0.21
19.638184,8.63,0.49,-1.74,0.49,0,-0.13
19.711182,10.17,-1.02,-1.9,0.37,0.14,0.22
19.78418,12.65,-1.14,-1.16,0.69,0.59,0.27
19.857178,11.87,0.6,-8.77,0.43,-0.12,0.02
19.930176,8.13,-1.9,-3.84,-0.58,0.6,0.07
20.003174,8.62,-0.65,-3.74,-0.23,0.08,-0.25
20.076172,6.96,-0.56,-3.06,-0.65,0.17,-0.03
20.14917,8.3,-1.27,-3.07,-0.91,0.14,0.19
20.222168,8.32,-1.59,-2.06,-1.06,0.12,0.29
20.295166,10.02,-1.27,-0.63,-0.66,0.17,0.08
20.368164,11.51,-1.85,0.09,-0.45,0.43,-0.16
20.441162,11.98,-2,-5.88,0.1,0.15,-0.22
20.51416,10,0.59,-5.8,-0.42,0.25,0.3
20.587158,9.31,-1.66,-3.29,-0.1,-0.13,-0.05
20.660156,6.18,-1.32,-2.73,-0.1,0.1,0.28
20.733154,7.47,-0.2,-2.4,0.61,-0.28,-0.13
20.806152,8.58,1.05,-2.21,0.87,-0.22,-0.37
20.87915,10.37,-1.17,-0.97,0.72,0.09,-0.07
20.952148,11.93,-0.65,-0.5,0.32,0.28,0.3
21.025146,12.51,-1.7,-5.73,0.89,-0.12,-0.16
21.098145,9.47,-0.31,-5.22,-0.44,0.66,0.19
21.171143,9.51,-1.02,-3.62,-0.08,-0.17,-0.22
21.24414,7.09,-0.41,-3.33,-0.54,0.17,-0.25
21.317139,6.94,-1.36,-2.23,-1.07,0.2,0.29
21.390137,8.73,-1.92,-2.56,-1.27,-0.18,0.31
21.463135,9.95,-1.43,-0.9,-0.97,0.18,0.1
21.536133,10.48,-2.39,-0.31,-0.75,0.25,-0.14
21.60913,12.28,-3.41,-3.81,-0.04,0.18,-0.13
21.682129,10.59,-0.84,-6.24,0.1,0.18,0.2
21.755127,9.73,-1.24,-4.06,0.73,-0.03,-0.31
21.828125,7.76,-1.74,-2.84,0.63,-0.03,0.04
21.901123,6.6,-0.99,-2.9,1.18,-0.33,-0.17
21.974121,7.87,0.16,-3.2,1.49,-0.35,-0.37
22.04712,8.6,-0.63,-1.56,1.21,-0.18,-0.18
22.120117,11,-1.77,-1.82,1.11,-0.18,0.06
22.193115,12.34,-1.56,-1.37,1.47,0.34,-0.16
22.266113,11.53,-2.12,-6.65,1.32,-0.32,-0.2
22.339111,7.73,-2.75,-4.46,0.4,0.1,0.03
22.41211,8.58,-1.2,-3.35,0.7,-0.42,-0.13
22.485107,6.86,-0.63,-2.76,0.26,-0.13,-0.25
22.558105,8.2,-1.98,-2.2,-0.31,-0.1,0.27
22.631104,9.38,-2.7,-2.31,-0.46,0.02,0.23
22.704102,10.36,-2.03,-1.08,-0.13,0.32,-0.29
22.7771,11.68,-3.01,-0.07,-0.14,0.71,-0.24
22.850098,11.52,-2.52,-7.2,0.35,-0.08,-0.21
22.923096,9.17,0.05,-5.3,-0.02,0.55,0.12
22.996094,8.53,-1.27,-3.25,0.21,-0.29,-0.15
23.069092,6.36,-1.43,-2.47,0.13,-0.03,0.15
23.14209,7.45,-0.73,-2.83,0.52,-0.42,0.04
23.215088,9.28,-0.53,-2.43,0.41,-0.22,0.1
23.288086,10.3,-1.65,-1.2,0.48,-0.05,0.09
23.361084,11.25,-1.36,-1.02,0.62,0.21,0.24
23.434082,12.25,-0.83,-3.58,1.23,-0.09,-0.58
23.50708,10.02,-0.63,-7.9,-0.32,0.02,-0.22
23.580078,7.67,-3.67,-2.7,-0.75,0.29,0.26
23.653076,8.36,-0.53,-4.3,-0.08,-0.13,-0.36
23.726074,7.3,-0.86,-2.65,-0.53,0.3,-0.07
23.799072,8.35,-1.8,-2.47,-0.91,0.11,0.19
23.87207,9.73,-1.99,-1.15,-0.8,0.34,0.11
23.945068,10.04,-1.65,-0.67,-0.56,0.38,-0.18
24.018066,11.63,-2.96,-1.78,-0.29,0.54,0.04
24.091064,11.75,-0.66,-7.17,-0.06,-0.2,0.19
24.164062,8.88,-0.38,-4.01,0.15,0.09,-0.11
24.23706,8.24,-1.44,-3.36,0.15,-0.13,0.06
24.310059,5.8,-1.34,-2.01,0.42,-0.08,-0.01
24.383057,8.48,-0.12,-2.92,0.97,-0.55,-0.29
24.456055,9.68,-0.01,-2.14,0.55,-0.2,-0.05
24.529053,10.58,-1.33,-0.96,0.64,0.05,0.09
24.60205,12.09,0.16,-0.73,1.14,0.38,-0.28
24.675049,11.34,-1.67,-6.68,1.09,-0.37,-0.33
24.748047,9.94,-2.38,-5.41,-0.17,0.38,-0.03
24.821045,8.34,-1.53,-3.22,0.28,-0.08,-0.26
24.894043,6.26,-0.04,-3.3,0.01,0.15,-0.25
24.967041,8.2,-1.3,-2.47,-0.44,0.05,0.16
25.04004,9.03,-1.78,-2.13,-0.56,0.03,0.07
25.113037,9.26,-1.8,-0.63,-0.26,0.25,-0.17
25.186035,10.47,-1.75,0.3,-0.15,0.4,-0.22
25.259033,11.75,-2.56,-4.63,0.73,0.23,-0.51
25.332031,11.86,-0.07,-6.59,0.09,0.35,0.13
25.40503,9.5,-2.78,-3.3,0.77,0.08,-0.13
25.478027,8.05,-1.69,-3.88,1.47,0.14,-0.01
25.551025,7.11,-0.15,-3.26,2.05,-0.26,-0.2
25.624023,8.47,-0.08,-3.39,2.14,-0.34,-0.21
25.697021,8.19,-1.61,-2.63,2.53,-0.28,-0.19
25.77002,6.5,-1.88,-5.37,3,-0.23,-0.23
25.843018,8,-2.9,-8.14,3.27,-0.89,-0.16
25.916016,16.45,-3.24,-5.81,3.32,-1.83,-0.76
25.989014,9.69,-5.03,-2.3,3.71,-0.53,-1.46
26.062012,7.27,-2.63,-3.09,2.82,-0.56,-0.55
26.13501,8.58,-2.01,-3.95,2.3,-0.57,-0.87
26.208008,8.39,-1.35,-2.71,1.68,-0.38,-1.17
26.281006,8.76,-2.4,-1.63,1.51,-0.21,-1.22
26.354004,9.25,-3.03,-1.43,0.83,-0.01,-0.7
26.427002,12.3,-3.34,-2.66,0.67,-0.24,-0.33
26.5,11.01,-1.22,-7.44,1.22,-0.03,-0.26
26.572998,11.7,1.61,-7.94,1.67,-0.49,-0.6
26.645996,6.85,1.61,-5.68,1.34,-0.1,-0.63
26.718994,5.94,1.57,-4.94,1.46,-0.13,-0.65
26.792236,7.5,0.52,-4.2,1.08,-0.13,-0.55
26.865234,8.42,-1.01,-2.87,0.83,0.04,-0.27
26.938232,9.84,-1.24,-2.85,1.3,0.32,-0.37
27.01123,11.54,-0.83,-2.29,1.72,0.89,-0.24
27.084229,11.07,0.81,-11.15,1.76,-0.16,-0.18
27.157227,9.1,-2.39,-5.98,0.09,0.6,-0.17
27.230225,9.41,-1.46,-4.92,0.57,0.02,-0.16
27.303223,6.04,-0.24,-4.16,0.28,0.03,-0.4
27.37622,7,-0.25,-3.02,-0.24,0.42,0.1
27.449219,8.41,-1.03,-2.46,-0.44,0.21,0.1
27.522217,10.3,-0.88,-1.82,-0.23,0.52,-0.2
27.595215,10.85,-0.73,-1.49,-0.31,0.82,-0.49
27.668213,12.85,-0.52,-7.17,-0.02,-0.2,-0.43
27.74121,9.26,-0.1,-4.8,-0.38,0.45,0.24
27.814209,7.62,0.31,-4.45,0.4,-0.18,-0.02
27.887207,6.9,0.16,-2.31,0.5,-0.09,-0.06
27.960205,7.69,0.99,-2.92,0.84,-0.21,-0.04
28.033203,9.88,1.66,-2.31,0.89,-0.08,-0.18
28.106201,9.05,0.56,-1.56,0.81,0.14,0.01
28.1792,11.28,1.29,-1.8,0.79,0.33,0.12
28.252197,14.13,0.52,-6.2,1.41,-0.33,-0.52
28.325195,10.03,-2.65,-4.48,-0.08,0.61,0.05
28.398193,7.94,-2.9,-2.89,0.3,0.22,0.19
28.471191,7.26,0.08,-3.24,0.44,0.05,-0.1
28.54419,6.41,-0.1,-2.5,0.02,0.09,0.05
28.617188,9.34,-0.89,-1.99,-0.42,-0.17,0.24
28.690186,10.25,-0.77,-1.18,-0.41,0.06,-0.02
28.763184,9.9,-0.35,-0.75,-0.15,0.35,-0.45
28.836182,11.91,-1.07,-0.55,-0.29,0.68,-0.27
28.90918,11.82,-0.37,-6.91,-0.46,-0.42,-0.01
28.982178,9.26,-0.38,-4.29,-0.58,0.13,0.3
29.055176,7.73,-0.73,-3.28,-0.26,-0.16,0.2
29.128174,5.73,-0.57,-2.36,0.1,-0.27,0.21
29.201172,8.54,0.92,-3.34,0.72,-0.75,-0.16
29.27417,10.42,0.52,-1.67,0.91,-0.35,-0.27
29.347168,10.81,0.1,-2.48,0.7,0.05,0.16
29.420166,13.74,0.21,-3.22,0.85,0.44,-0.18
29.493164,9.96,0.37,-7.27,-0.17,0.29,0.04
29.566162,8.36,-1.77,-3.96,-0.77,0.5,0.45
29.63916,8.22,0.02,-5.16,-0.31,-0.16,-0.2
29.712158,6.69,-0.46,-3.19,-0.89,0.3,0.12
29.785156,8.45,-0.89,-3.12,-1.22,0.09,0.38
29.858154,9.17,-0.91,-2.24,-1.29,0.23,0.3
29.931152,9.95,-0.62,-1.82,-0.99,0.26,-0.05
30.00415,10.87,-1.72,-0.01,-1.17,0.62,0.14
30.077148,11.63,-0.44,-6.36,-0.22,-0.05,-0.26
30.150146,9.96,0.93,-4.32,-0.83,0.41,0.25
30.223145,9.66,-0.44,-3.82,-0.36,-0.21,-0.15
30.296143,6.21,-1.17,-2.45,-0.61,-0.03,0.33
30.36914,7.2,0.17,-2.52,0.13,-0.3,0.08
30.442139,8.81,1.09,-2.93,0.59,-0.44,-0.25
30.515137,10.41,-0.63,-1.14,0.68,-0.1,-0.12
30.588135,12.15,-0.57,-0.87,0.84,0.29,0.14
30.661133,13.06,-0.77,-7.36,1.46,-0.6,-0.36
30.73413,9.17,-2.54,-4.3,0.16,0.68,0.15
30.807129,7.71,-1.91,-4.42,0.68,0.03,0.24
30.880127,7.06,-0.1,-3.38,0.83,-0.03,-0.28
30.953125,7.57,-0.36,-2.68,0.32,-0.1,-0.16
31.026123,9.53,-1.11,-2.63,-0.38,-0.19,-0.01
31.099121,8.96,-1.07,-1.27,-0.61,0.3,0.02
31.17212,9.99,-1.69,-0.68,-0.63,0.38,-0.14
