NAME:,run_121_1_1.csv,,,,,
5.666004,0.9,0.9,-2.47,-0.48,-0.18,-0.41
5.780928,8.28,-20.01,14,-1.31,0.89,-1.32
5.872876,2.35,-11.92,0.47,0.15,-0.23,-0.29
5.960826,-1.22,2.59,-1.92,-0.49,0.95,0.03
6.05672,0.51,-1.73,0.16,-0.74,0.36,0.25
6.16862,5.81,-20.01,8.51,0,-0.55,0.66
6.284,-3.14,-7.06,12.91,-0.51,1.97,0.06
6.36716,-0.47,1.06,-1.37,-0.63,-0.64,-0.39
6.493829,1.1,0.86,-2.82,-0.2,-0.77,-0.14
6.578031,9.26,-20.01,12.94,-1.56,1.65,-1.29
6.674331,0,-9.49,1.65,0.39,0.24,-0.64
6.792938,-2.47,2.08,-0.39,-0.24,1.38,0.01
6.891844,-0.75,-1.61,-0.63,0.48,0.19,0.08
6.984197,1.77,-20.01,9.41,-0.78,1.27,1.94
7.089106,-3.02,-4.79,10.87,-1.05,1.49,-0.51
7.198919,-1.06,1.73,-1.8,0.01,-0.8,0.02
7.30656,1.61,-1.45,-2.82,0.04,-0.16,0.01
7.390976,1.8,-20.01,19.65,-0.79,1,-1.14
7.501857,1.96,-10.12,0.86,0.09,-0.4,-0.32
7.593907,-0.75,2.59,-2.04,-0.08,0.99,0.04
7.716946,1.02,-1.53,-2.16,-0.32,0.55,0.28
7.798667,3.37,-20.01,10.36,0,-0.12,1.98
7.895111,-1.65,-5.77,13.57,-0.7,1.07,-0.62
8.013099,-1.65,1.65,-1.69,-0.46,-0.86,-0.4
8.11642,0.59,-0.43,-2.75,-0.25,-0.86,0.03
8.22524,9.38,-20.01,15.65,0.19,0.77,-1.78
8.305368,2.55,-8.63,2,0.44,-0.46,-0.13
8.404978,-2.08,2.08,-0.78,-0.22,1.09,-0.07
8.511892,-0.51,-0.86,-0.12,-0.29,0.22,0.31
8.609487,1.18,-20.01,8.47,-0.01,-0.01,1.43
8.713785,-2.28,-6.98,13.73,-1.43,1.51,0.04
8.830759,-0.59,0.47,-2.59,-0.64,-0.61,-0.52
8.920188,-0.31,0.47,-3.1,0.09,-0.79,-0.15
9.01594,6.2,-20.01,10.43,0.13,1.45,-1.37
9.121676,1.84,-10.16,4.79,0.59,-0.94,-0.33
9.231791,-2.75,1.53,0.12,0.16,0.3,0.17
9.328817,0.78,-2.75,0.43,-0.36,0.19,0.41
9.427786,4.98,-20.01,2.55,-1.14,0.98,1.58
9.523283,-1.26,-8.94,15.1,-0.81,2.2,0.1
9.629329,-0.51,0.51,-1.69,-0.75,-0.74,-0.64
9.740798,0.08,1.26,-3.61,0.29,-0.84,-0.02
9.844017,6.86,-20.01,11.41,-0.46,1.46,-2.02
9.947505,-0.12,-8.32,2,0.76,-1.24,-0.05
10.044762,-2.79,2.2,-0.98,-0.09,0.69,0.2
10.154081,1.02,-3.1,-0.12,-0.19,0.39,0.32
10.256787,3.26,-20.01,5.45,-0.67,2.5,1.53
10.363581,-0.9,-4.47,11.81,-0.86,2.31,-0.66
10.445512,-1.26,0.98,-2.59,-0.64,-1.01,-0.37
10.548317,0.27,0.63,-3.3,0.06,-0.84,-0.03
10.644547,10.08,-20.01,14.32,-0.35,1.54,-2.44
10.767488,2.98,-9.34,0.75,0.65,-0.91,-0.08
10.856515,-1.29,2.43,-1.33,-0.05,1.2,-0.17
10.956667,1.69,-1.84,-1.18,-0.06,0.23,0.32
11.07401,4.51,-20.01,5.92,-0.14,0.43,1.18
11.174576,-0.67,-5.61,10.55,-0.89,2.19,0.08
11.261608,-1.41,1.69,-1.77,-0.41,-1.09,-0.21
11.372173,0.16,0.27,-3.06,0.34,-0.62,0.17
11.472625,9.49,-20.01,10.2,-0.51,0.94,-2.53
11.568113,0.04,-11.1,3.53,0.98,-0.54,0.2
11.689226,-2.08,0.67,0.86,-0.73,0.69,-0.06
11.769315,1.33,-0.12,-2.35,-0.56,0.71,0.49
11.884345,6.51,-20.01,14.83,0.9,-2.72,-0.38
11.992893,-4.94,-13.53,11.73,1.16,1.42,1.5
12.086531,-1.77,-0.43,0.71,0.39,-0.04,-0.47
12.176408,-0.47,0.47,-1.88,-0.3,-0.79,0.26
12.285653,5.88,-16.51,5.49,0.36,-0.4,0.66
12.380742,3.06,-15.02,11.41,0.32,1.54,-0.55
12.501474,-8.43,-4.31,5.06,-1.25,-0.16,-0.06
12.605177,-0.63,1.49,-2.63,-0.45,-0.05,0.65
12.700519,1.65,-7.92,-3.53,0.31,0.93,-0.19
12.82467,1.1,-19.38,11.22,-0.18,-1.55,1.05
12.919428,-0.9,-4,4.75,0.22,0.47,-0.35
13.005448,-0.24,1.06,-2,-0.85,-0.45,0.08
13.117853,0.27,-1.29,0.2,0.16,-0.52,0.24
13.207583,4.31,-16.95,8.71,0,1.74,-1.15
13.305098,-7.49,-9.1,9.06,-1.62,-0.53,-0.33
13.419723,-1.92,0.94,-0.71,-0.48,0.89,0.03
13.504767,0.47,-1.53,-1.61,-0.52,0.44,0.16
13.624031,-0.75,-20.01,5.3,-0.03,0.35,1.05
13.723318,-3.37,-7.22,10.16,-0.28,1.84,-0.05
13.808894,1.02,0.27,-0.35,-0.31,-1.17,-0.17
13.909813,0.51,0.9,-2.47,-0.35,-1.3,0.06
14.014583,3.73,-20.01,13.42,-0.64,0.35,-0.23
14.139788,-0.31,-10.79,5.77,1.15,-0.72,0.02
14.235396,-1.61,0.55,0.39,-0.65,0.8,0.08
14.336728,0.67,-0.08,-1.96,-0.68,0.73,0.28
14.431365,8.94,-20.01,11.77,1.53,-2.04,0.16
14.528268,-3.14,-14,10.94,0.14,1.15,1.2
14.630045,-0.55,-0.47,-0.24,0.34,-0.65,-0.13
14.742418,-0.55,1.06,-2.79,0.15,-0.5,0.08
14.846497,0.08,-20.01,3.3,1.6,0.04,-0.62
14.929597,-1.26,-15.1,15.42,1.54,-1.38,-0.62
15.045287,-1.37,-2.86,1.96,-0.74,0.84,-0.37
15.146844,0,1.41,-2.2,-0.54,0.33,0.41
15.244175,2.59,-14.04,3.57,-0.18,-0.2,-0.01
15.35613,-1.37,-19.1,11.85,0.01,0.2,1.37
15.48367,-0.67,-5.1,5.33,-0.32,0.13,-0.66
15.565222,-2.12,1.37,-1.65,-0.17,-0.05,-0.07
15.659234,-0.82,-11.38,-0.98,1.12,-0.31,0.21
15.760927,4.63,-14.59,10.67,0.36,-1.08,-0.99
15.861367,1.45,-6.98,1.1,-0.18,-0.09,-0.52
15.975583,-0.63,1.88,-3.3,0.1,0.47,0.13
16.081549,4.63,-6,3.37,1.32,-2.53,0.41
16.172017,5.3,-19.89,6.83,-1.39,1.69,1.57
16.277896,0.04,-6.47,7.34,-0.27,1.51,-0.54
16.374297,-2.31,0.55,-0.43,-0.43,-0.57,0.13
16.469879,1.57,-1.49,-2.43,0.01,-0.92,-0.15
16.57555,5.33,-18.71,17.22,0.06,-0.47,-1.66
16.676242,1.69,-7.73,2.2,0.3,-0.07,-0.27
16.772356,-2.04,2.04,-2.16,-0.29,1.12,0.18
16.864224,0.35,-2,-0.82,0.07,-0.47,0.52
16.971109,3.45,-20.01,5.92,-1.18,0.94,0.9
17.074787,1.02,-6.24,12.08,-0.72,2.67,-0.86
17.189106,-1.65,0.94,-1.57,-0.64,-0.41,-0.3
17.287092,0.47,-0.78,-2.59,0.55,-0.55,-0.01
17.376063,9.22,-20.01,11.49,-1.26,0.45,-2.37
17.489127,2.47,-11.85,4.71,0.61,-0.38,-0.48
17.590479,-1.84,0.78,0.39,-0.86,0.86,-0.25
17.684305,0.47,-1.45,-1.02,-0.31,0.43,0.37
17.791772,7.22,-20.01,4.55,1.22,-2.95,-0.65
17.883888,-0.98,-10.12,12.36,-0.06,2.02,0.62
18.035497,-0.9,-0.24,-2,-0.35,-0.36,-0.67
18.110183,-0.59,2.12,-4.24,0.58,-0.67,0.97
18.19786,0.55,-20.01,9.61,1.56,-0.75,-1.42
18.32002,-0.04,-13.53,10.08,1.75,-1.13,-0.52
18.411246,-1.53,-0.63,1.57,-0.56,0.06,-0.14
18.519488,0.59,1.53,-2.28,-1.19,0.66,0.5
18.62157,2.63,-20.01,11.49,-0.51,-1.54,0.08
18.716007,-3.18,-16.24,11.14,1.59,1.96,2.48
18.81984,-1.53,-2.43,2.51,-0.11,-0.66,-0.37
18.919796,-1.33,2.59,-3.88,0.45,0.04,0.66
19.018398,-1.77,-14.67,-5.65,0.87,-1.12,0.18
19.113146,-0.82,-15.06,20.01,2.4,-1.4,-0.31
19.24526,-1.77,-1.92,1.41,-1,0.97,-0.42
19.319259,1.22,1.96,-3.69,-0.89,0.19,0.41
19.436144,6.86,-12.24,0.78,-0.06,-0.78,-0.05
19.540572,0.04,-19.97,9.69,-0.56,1.39,1.95
19.646057,-1.02,-3.73,4.16,0.09,0.16,-0.56
19.734991,-1.33,2.08,-2.28,0.31,-0.1,0.29
19.825735,1.92,-3.73,-1.45,0.18,-0.42,-0.26
19.943581,-1.02,-12.04,18.48,2.63,-1.89,-0.35
20.054671,0.04,-5.49,2.12,-0.39,0.3,-0.52
20.139589,-0.82,1.8,-2.67,-0.15,0.57,0.15
20.255444,4.94,-3.84,-4.47,0.48,-0.71,0.34
20.35891,4.71,-20.01,11.1,-1.16,1,2.27
20.446472,0.16,-9.89,10.04,-0.57,0.92,-0.78
20.540914,-0.98,1.92,-2.04,-0.56,-0.28,-0.17
20.657526,1.33,-2.9,-1.77,0.32,-1.11,0.13
20.760378,5.65,-17.81,13.81,-0.45,0.37,-1.36
20.879123,1.84,-6.47,0.51,0.27,-1.17,-0.31
20.95999,-2.79,3.61,-1.88,-0.07,0.72,0.3
21.06844,-0.2,-2.2,2.2,0.2,-0.86,0.42
21.166018,3.77,-20.01,4.51,-1.15,0.86,1.29
21.253291,1.57,-7.49,11.53,-0.86,2.13,-0.59
21.369849,-0.98,0.51,-1.65,-0.91,-1.15,-0.3
21.468279,-0.2,1.29,-3.65,0.04,-0.89,0.14
21.580266,7.06,-20.01,16.28,-1.3,0.55,-2.07
21.688544,1.41,-8.55,2.55,1.03,-1.12,-0.01
21.7745,-3.18,1.61,0.35,-0.22,0.7,0.14
21.877075,-0.16,-3.65,0.55,-0.34,0.09,0.54
21.989024,5.3,-20.01,3.61,-0.68,-0.77,-0.18
22.085217,-1.49,-9.14,10.98,-0.06,2.41,0.24
22.186074,-1.22,0.47,-2.08,-0.39,-1.07,-0.26
22.307479,-0.82,0.86,-2.35,0.16,-0.8,0.26
22.385057,5.33,-20.01,9.81,1.08,0.87,-1.12
22.482627,1.14,-14.08,6.51,1.36,-0.73,-0.1
22.601248,-2.47,0.16,1.33,-0.79,0.9,-0.2
22.689547,1.88,0.94,-2.24,-0.49,0.97,0.22
22.78663,7.77,-20.01,14.91,1.58,-2.82,-1.14
22.909375,-5.26,-13.18,10.12,0.77,1.54,1.83
23.000454,-1.49,-0.82,0.43,0.09,-0.44,-0.35
23.088495,-0.31,2.04,-3.33,0.31,-0.3,0.06
23.205957,1.65,-20.01,11.02,0.44,-0.94,-0.18
23.316224,-2.16,-15.42,16.24,2.28,-0.26,-0.52
23.394225,-1.57,-2.51,2.86,-0.77,0.84,-0.5
23.511936,0.31,2.39,-3.53,-0.95,0.72,0.18
23.612471,4.35,-9.92,1.57,-0.3,-0.34,-0.01
23.716243,2.16,-20.01,12.51,-0.1,0.74,2.33
23.815538,0.04,-4.94,5.33,0.08,0.61,-0.81
23.916764,-1.06,1.41,-2.24,0,-0.38,0.16
24.015858,1.1,-1.8,-2.28,0.37,-1.05,0.31
24.11018,0.71,-19.81,19.57,0.16,0.24,-1.16
24.224297,0.98,-7.02,0.94,-0.16,-0.11,-0.57
24.316386,-1.26,2.47,-3.22,-0.25,0.59,0.09
24.43959,-0.27,-2.71,1.1,-0.23,-0.36,0.4
24.538055,3.14,-20.01,7.69,-1.08,0.94,1.31
24.625372,-0.43,-9.49,10.2,-0.74,2.67,-1.09
24.750621,-1.53,0.39,-0.94,-0.77,-0.91,-0.51
24.831747,0.27,0.27,-2.47,0.22,-0.3,0.44
24.936186,7.69,-20.01,15.73,-0.54,-0.32,-1.84
25.048987,2.43,-10.16,4.39,0.38,-0.3,-0.54
25.157872,-1.92,-0.31,1.1,-0.29,0.69,-0.09
25.256545,0.63,-1.69,-0.31,-0.46,0,0.56
25.335682,8.12,-20.01,4.16,1.14,-2.61,-0.12
25.445861,-0.24,-12.55,11.34,0.67,1.42,1.46
25.553279,-2.28,0.51,-1.8,-0.36,-0.55,-0.33
25.658437,-1.22,1.14,-3.18,0.23,-0.29,0.88
25.753265,5.73,-20.01,13.1,1.41,-1.26,-2.32
25.862369,2.31,-15.14,9.02,1.56,-0.6,-0.39
25.962661,-0.24,-1.41,2.79,-0.98,0.16,-0.31
26.055731,1.45,2.43,-0.63,-1.45,1.47,0.21
26.160961,3.88,-15.18,6.39,-1.19,-0.3,-0.71
26.252366,0.67,-20.01,9.73,-0.25,1.11,3.3
26.373888,0.63,-4.28,7.02,-0.69,0.29,-0.68
26.458401,-2.28,1.41,-1.37,0.12,-0.51,0.59
26.558569,1.26,-2.16,-0.82,0.48,-0.65,0.26
26.701778,2.71,-16.67,16.71,1.5,-0.91,-0.69
26.81619,2.08,-6.71,0.98,0,-0.74,-0.35
26.889639,-1.61,2.79,-2.47,-0.41,0.84,0.14
26.998405,0.35,-3.8,2.2,0.24,-0.5,0.67
27.09298,1.96,-20.01,4.75,-1.82,2.34,1.49
27.189896,-0.08,-7.45,12.24,-1.04,2.55,-1.05
27.276083,-0.67,1.1,-2.35,-0.4,-1.14,-0.11
27.381475,-0.98,1.29,-2.16,0.54,-0.39,0.22
27.495654,7.45,-20.01,11.57,-0.91,0.32,-1.09
27.599451,0.59,-11.3,1.73,0.94,-0.35,0.03
27.697835,-2.31,1.02,0.94,-0.75,0.53,0.02
27.795754,1.77,-1.02,-2.08,-0.76,0.85,0.46
27.89492,6.83,-20.01,5.02,0.46,-2.86,-0.03
28.013418,-2.43,-11.92,10.63,0.25,1.66,1.42
28.099514,-0.78,0.27,-0.43,0.59,-0.82,-0.22
28.209747,-1.06,2.12,-3.45,0.04,-0.62,0.54
28.317992,-6,-20.01,19.38,0.71,-0.67,0.4
28.404866,-0.35,-16,16.04,0.9,0.03,-0.65
28.500644,-1.84,-2.35,0.63,-0.63,0.36,-0.51
28.61365,0.35,2.35,-3.1,-0.68,0.16,0.27
28.7137,8.32,-11.38,-1.77,0.25,-0.84,0.99
28.817311,0.24,-17.97,10.51,0.75,-0.02,0.61
28.908228,-0.12,-3.3,5.06,-0.09,1.3,-0.59
29.013759,-0.04,1.02,-3.02,-0.2,-1.45,0.16
29.119921,0.9,-0.86,-1.37,-0.14,-0.46,0.74
29.216053,4.55,-18.51,8.79,0.34,2.28,-1.23
29.315707,-7.18,-6.28,5.77,0.23,-0.87,0.04
29.445079,-2.47,2.47,-2.04,-0.29,0.6,0.24
29.554811,0.31,-3.37,2.04,0.37,-0.44,0.71
29.667445,-2.71,-20.01,8.98,0.82,1.47,0.9
29.740791,-0.27,-5.33,7.45,-0.62,2.04,-0.51
29.845317,0.24,0.63,0.35,-1.45,-0.47,-0.84
29.937222,2.59,-1.29,-2.24,-0.2,-0.85,-0.32
30.038539,6.16,-20.01,16.24,-1.44,0.87,-1.43
30.126784,0.47,-10.94,2.39,0.47,-0.7,-0.24
30.243769,-2.2,1.57,0.04,-0.28,0.83,-0.08
30.336916,0.39,-0.55,-1.77,-0.19,0.64,0.35
30.442888,7.57,-20.01,13.45,1.03,-2.73,0.19
30.538474,-2.24,-9.85,11.02,-0.37,1.07,0.95
30.641247,-0.24,0.27,-2.63,-0.17,-0.53,-0.41
30.759945,-0.94,1.73,-3.33,0.25,-0.61,0.29
30.865649,3.8,-20.01,4.43,1.12,-0.99,-0.95
30.955019,1.41,-17.22,12.32,1.82,-0.69,-0.41
31.060688,-0.51,-2.04,2,-0.81,0.73,-0.4
31.160219,-0.27,0.71,-3.02,-0.85,0.79,0.35
31.26582,4.67,-11.65,0.59,0.58,-1.22,-0.26
31.362759,0.78,-20.01,10.55,-0.1,1.69,2.6
31.471084,-0.59,-2.63,4.55,-0.28,0.26,-0.56
31.560828,-1.29,2.04,-3.3,-0.27,-0.98,0.13
31.664555,2.43,-3.06,-2.59,0.39,-0.71,0.26
31.783013,4.28,-20.01,20.01,1.48,0.33,-1.46
31.879261,0.31,-7.18,2.55,0.07,-0.06,-0.49
31.985481,-0.63,1.41,-2.43,-0.28,0.88,-0.11
32.116758,0.31,-0.98,-1.61,-0.25,0.67,0.27
32.199824,3.33,-20.01,7.85,-0.72,-0.7,0.65
32.297238,-1.22,-9.3,12.75,-0.44,1.66,0.55
32.376905,-0.75,0.2,-1.53,-0.34,-0.42,-0.44
32.475963,-0.08,0.82,-2.75,0.27,-0.45,-0.07
32.575496,2.94,-20.01,8.32,0.11,-0.49,-0.21
32.68924,0.47,-14.71,6.83,1.13,0.16,-1.14
32.788412,-1.65,-0.51,1.49,-0.71,0.82,-0.24
32.902496,0.51,0.59,-2.39,-0.66,0.64,0.39
33.005171,3.49,-11.14,1.33,0.23,0.27,0.26
33.103877,-2.28,-20.01,13.22,0.24,1.55,2.09
33.218728,-0.98,-2,2.31,0.17,0.13,-0.57
33.322005,-1.45,2.08,-2.98,0.33,-0.26,0.28
33.421776,2.28,-9.85,-0.12,0.9,-0.05,0.04
33.513497,-1.14,-17.93,14.98,0.36,-0.28,-0.84
33.61706,-0.35,-5.69,2.75,-0.05,-0.66,-0.64
33.712378,-0.86,3.14,-4.24,-0.39,0.65,0.24
33.818057,5.22,-4.16,4.04,0.73,-1.65,0.22
33.924233,4,-20.01,9.65,-1.65,0.52,1.65
34.044474,0.51,-9.45,8.9,-0.9,2.04,-0.83
34.141702,-1.1,1.57,-1.41,-0.39,-0.95,-0.01
34.21809,2.94,-2.71,-2.24,0.35,-0.83,0.14
34.31413,9.81,-20.01,16.83,-0.02,-0.73,-1.25
34.416814,0.86,-9.65,3.22,0.83,-1.09,-0.06
34.523826,-3.1,1.8,-1.06,-0.34,0.4,0.16
34.66975,1.1,-3.18,1.22,-0.24,-0.43,0.54
34.748389,8.98,-17.34,1.92,-0.19,-1.47,-0.69
34.837476,-0.35,-10.08,9.49,0.66,3.5,0.11
34.944917,-1.22,-0.08,-2.24,-0.52,-0.49,-0.42
35.066743,-0.16,0.67,-3.22,0.47,-0.52,0.14
35.14624,2.04,-20.01,6.79,0.48,-0.06,-0.13
35.235967,-0.82,-16.44,9.77,1.6,-0.43,-0.68
35.338532,0.2,-1.53,1.61,-0.38,0.23,-0.64
35.447691,-0.08,1.45,-4.94,-1.01,0.74,0.34
35.563536,5.84,-9.89,-0.39,0.54,-1.58,-0.31
35.665166,-0.71,-20.01,10.2,-0.38,1.28,3.46
35.752379,-0.67,-5.57,6.2,-0.67,0.64,-0.6
35.850526,-1.1,2.86,-1.65,-0.26,-0.82,0.26
35.956588,3.18,-5.1,-1.14,0.73,-0.34,-0.02
36.042651,4,-19.69,15.57,0.53,-0.43,-0.65
36.148415,0.67,-6.75,1.61,0.38,-0.56,-0.45
36.275755,-2.51,2.59,-2.47,-0.11,0.67,0.15
36.36027,0.9,-3.45,-0.24,0.18,-0.6,0.31
36.472955,5.45,-20.01,6.32,-2.17,0.49,0.23
36.577012,1.33,-7.41,9.38,0.07,3.33,-0.83
36.663423,-0.59,1.06,-2.12,-0.27,-1.36,-0.09
36.767241,0.59,0.04,-3.3,0.17,-0.5,-0.03
36.871804,6.43,-20.01,14.24,-0.64,-0.2,-0.39
36.981024,1.77,-13.49,6.94,1.13,-0.55,-0.86
37.070163,-0.9,-0.16,0.59,-0.88,0.71,-0.35
37.172812,1.1,0.78,-2.51,-0.85,0.96,0.13
37.265277,6.63,-20.01,13.38,-0.36,-1.49,-0.6
37.38462,-3.88,-19.93,12.16,0.23,2.36,3.29
37.493258,-0.24,-0.94,0.31,0,0.26,-0.47
37.577276,-1.96,2.28,-2.71,0.3,-0.73,0.4
37.678288,0.31,-17.93,4.51,0.76,-0.42,0.32
37.799185,0.86,-18.83,14.95,1.24,-0.86,-0.84
37.895301,0.67,-4.51,1.73,0.11,0.01,-0.53
37.996704,-0.59,1.84,-4.59,-0.55,0.76,0.15
38.104873,-3.45,-4.35,7.41,0.6,-1.77,0.68
38.216373,1.88,-20.01,9.02,-1.84,0.89,1.62
38.297467,1.41,-7.18,10.43,-1.3,1.85,-0.76
38.396913,-2.04,2.08,-1.29,-0.71,-0.97,-0.11
38.587419,1.1,-1.69,-2.59,0.26,-0.86,0.11
38.678948,9.49,-20.01,11.57,-0.58,-0.32,-1.14
38.756679,1.41,-13.69,8.16,1.36,-0.65,-0.43
38.813546,-1.77,0.71,1.37,-0.84,0.36,-0.03
38.907399,0.9,0.82,-2.35,-0.76,1.04,0.44
39.018824,2.75,-10.28,-0.67,-0.34,0.88,-0.25
39.141207,-3.96,-20.01,9.96,-0.86,1.43,2.58
39.223387,-1.96,-2.67,4.28,-0.24,0.1,-0.46
39.322934,-1.41,1.88,-2.24,-0.08,-0.4,-0.05
39.420343,2,-2.82,-2.47,0.55,-0.54,0.09
39.522769,-0.04,-15.57,14.2,0.81,-0.59,-0.47
39.638539,0.86,-6.47,1.26,0.4,-0.85,-0.32
39.725396,-2.71,2.86,-1.41,-0.43,0.7,0.28
39.822063,1.02,-3.14,0.86,0.14,-0.25,0.6
39.930453,1.49,-20.01,8.12,-1.57,0.9,0.4
40.040814,0.78,-8.94,9.85,-0.82,2.33,-0.59
40.138836,-0.35,1.29,-3.14,-0.2,-0.93,-0.25
40.243594,0.94,-0.12,-2.98,0.53,-0.3,0.03
40.360133,6.32,-20.01,10.87,-0.86,-0.81,-0.67
40.43926,1.8,-15.61,7.81,0.76,-0.53,-0.45
40.54183,-1.69,-0.51,0.71,-0.96,0.72,-0.37
40.643379,-0.08,1.84,-3.22,-0.84,0.25,0.39
40.74174,6.2,-19.5,10.59,0.37,-2.59,-0.35
40.860768,-5.45,-16.71,9.73,0.64,1.56,2.41
40.979241,-0.27,-1.88,1.88,0,0.32,-0.5
41.11256,-2.2,2.16,-1.88,0.53,-0.47,0.13
41.253857,1.92,-10.9,-0.2,0.49,-0.1,-0.04
41.339077,0.86,-18.91,13.3,1.47,-0.36,-0.99
41.415445,0.51,-6.55,1.84,-0.04,0.01,-0.72
41.467679,-1.41,3.37,-4.39,-0.49,0.58,0.09
41.570449,-0.27,-3.53,2.04,0.23,-0.77,0.47
41.679485,3.77,-20.01,8.59,-2.2,0.94,0.57
41.780666,0.59,-8.24,9.65,-1.31,2.11,-0.72
41.87462,-1.77,2.63,-1.37,-0.1,-0.87,-0.01
41.975877,1.41,-1.41,-2.71,0.47,-0.6,0.16
42.063116,4.55,-20.01,15.14,-0.58,-0.11,-0.68
42.183115,-2.16,-11.49,5.77,1,0.2,-0.5
42.276083,-1.92,-0.35,-1.02,-0.49,0.01,-0.06
42.37773,0.27,-0.04,-0.98,-0.09,-0.19,0.63
42.474309,6.51,-20.01,13.53,0.52,-2.65,0.08
42.588193,-1.69,-12.2,11.41,-0.07,0.75,0.53
42.682515,1.22,-1.92,1.37,-0.18,-0.29,-0.17
42.799527,-0.2,2.94,-3.33,0.18,-1.08,0.1
42.904081,1.65,-20.01,9.49,0.54,-0.08,0.73
42.990349,0.24,-18.59,9.73,1.29,0.88,-0.28
43.092637,-0.67,-4.86,1.18,-0.54,-0.11,-0.56
43.1844,-0.2,3.49,-2.86,-0.57,-0.11,0.02
43.297574,4.98,-8.24,-1.37,1.07,-2.88,0.57
43.395324,-4.43,-20.01,10.75,0.3,0.99,1.23
43.501728,1.77,-4.86,5.69,-0.66,1.31,-0.65
43.637927,-1.18,3.1,-0.9,-0.55,-0.54,-0.38
43.724044,1.88,-2.86,-2.75,0.27,-0.39,0.16
43.8113,6.2,-20.01,18.55,-0.39,-0.86,-0.29
43.899705,0.71,-8.39,3.65,0.63,0.12,-0.85
44.021192,-2.08,1.29,-2.63,-0.24,0.41,-0.29
