NAME:,walk_111_3_1.csv,,,,,
3.8691406,11.95,-1.34,-0.23,-0.07,1.03,-0.42
3.9421387,12.76,-1,-8.03,-0.22,0.02,0.07
4.0151367,9.27,-1.56,-3.26,-0.11,0.3,0.02
4.088135,7.95,-1.31,-3.46,0.3,-0.26,0.04
4.161133,5.56,-0.73,-2.4,0.62,-0.38,-0.17
4.234131,7.72,0.97,-2.29,1,-0.2,-0.2
4.307129,10.35,0.31,-0.95,1.41,-0.18,-0.44
4.380127,12.13,-0.56,-0.61,1,0.49,0.08
4.453125,12.19,-1.88,-5.61,1.41,-0.1,-0.09
4.526123,10.26,-1.39,-5.28,-0.11,0.29,0.35
4.599121,9.26,-1.09,-3.95,0.58,-0.29,0.12
4.672119,5.81,0.28,-3.05,0.51,-0.3,-0.42
4.745117,7.65,-0.59,-2.32,-0.04,-0.14,0.09
4.818115,9.83,-1.59,-1.07,-0.39,0.21,0.07
4.8911133,9.65,-1.58,-0.73,-0.06,0.74,-0.33
4.9641113,13.89,-2.26,-4.91,0.24,0.2,-0.05
5.0371094,11.36,0.58,-6.41,-0.01,0.56,0.17
5.1101074,8.31,-1.18,-3.52,0.68,-0.03,-0.22
5.1831055,6.88,-0.92,-2.37,0.31,0.05,0.09
5.2561035,6,-0.34,-2.05,0.64,0.04,-0.07
5.3291016,9.36,0.81,-2,0.94,-0.24,-0.25
5.4020996,10.87,-0.42,-0.29,0.74,0.11,-0.1
5.4750977,11.72,-0.37,0.31,0.71,0.71,0.17
5.5480957,11.39,-2.35,-5.96,1.19,-0.3,-0.09
5.6210938,10.47,-1.93,-3.73,0.52,0.14,-0.07
5.694092,9.12,-1.01,-3.5,0.87,-0.36,-0.23
5.76709,6.7,-0.62,-2.41,0.34,0.01,-0.12
5.840088,7.24,-0.85,-1.69,-0.05,-0.17,0.08
5.913086,8.47,-1.04,-0.69,-0.21,0.07,-0.06
5.986084,11.33,-0.76,0.32,-0.06,0.4,-0.37
6.059082,12.81,-1.4,-2.32,0.27,0.46,-0.43
6.13208,11.64,-0.41,-5.7,-0.5,0.17,0.2
6.205078,8.76,-1.19,-2.57,0.05,-0.26,-0.12
6.278076,7.79,-0.76,-2.53,0.23,-0.35,-0.03
6.351074,6.39,-0.34,-2.09,0.56,-0.34,-0.09
6.4240723,8.32,0.9,-2.29,0.77,-0.3,-0.14
6.4970703,10.57,0.07,-1.23,0.6,-0.05,0.13
6.5700684,12.34,-0.53,-0.16,0.54,0.55,0.35
6.6430664,11.98,-2.31,-3.39,1.5,0.1,-0.27
6.7160645,9.44,-1.17,-5.17,0.2,0.31,0.07
6.7890625,9.73,-1.41,-3.82,0.73,-0.71,-0.32
6.8620605,7.23,-0.66,-3.12,0.32,-0.07,-0.27
6.9350586,6.47,-1.35,-2.39,0.08,-0.06,0.21
7.0080566,9.66,-1.33,-2.17,0.16,-0.44,-0.1
7.0810547,9.85,-1.03,-0.44,0.28,0.18,-0.28
7.1540527,11.14,-1.13,0.01,0.15,0.35,-0.34
7.227051,12.21,-1.16,-6.24,0.67,0.07,-0.45
7.300049,10.64,-0.01,-5.26,-0.15,0.38,0.17
7.373047,8.78,-1.14,-3.8,0.33,-0.07,-0.02
7.446045,6.39,-1.12,-2.85,0.46,-0.04,0
7.519043,6.77,0.33,-2.21,0.87,-0.22,-0.11
7.592041,8.7,1.52,-2.69,0.91,-0.26,-0.2
7.665039,10.49,-0.26,-1.22,0.42,0,0.2
7.738037,12.53,-0.4,-0.2,0.6,0.17,0.23
7.811035,12.43,-0.29,-5.4,0.98,0.08,-0.12
7.884033,8.46,-1.61,-5.24,-0.04,0.57,0.05
7.9570312,10.72,-0.99,-4.75,0.48,-0.32,-0.31
8.030029,6.3,-0.22,-3,-0.08,0.12,-0.3
8.103027,6.2,-0.51,-2.69,-0.47,0.05,0.28
8.176025,9.07,-0.88,-3.07,-0.69,-0.51,0.15
8.249023,11.15,-1.13,-1.09,-0.88,0.04,0.38
8.3220215,13.3,-0.72,-0.61,-0.33,0.53,-0.21
8.39502,11.94,-0.67,-6.71,-0.55,-0.04,-0.26
8.468018,10.13,1.56,-7.56,-0.79,0.18,0.49
8.541016,8.32,1.12,-4,-0.1,-0.6,-0.38
8.614014,5.39,-0.51,-2.95,-0.4,-0.22,-0.06
8.687012,5.83,1.01,-2.31,-0.26,0.05,0.11
8.76001,9.26,1.9,-3.51,-0.16,-0.09,0.1
8.833008,9.63,0.99,-2.15,-0.44,0.3,0.32
8.906006,12.4,0.47,-1.03,-0.15,0.51,0.46
8.979004,12.31,0.56,-5.78,0.73,0.42,-0.02
9.052002,8.97,-0.87,-5.39,-0.48,0.68,0.26
9.125,9.49,-1.75,-3.8,-0.16,-0.23,0.22
9.197998,6.65,-0.04,-3.73,0.01,-0.13,-0.29
9.270996,6.6,-0.08,-2.82,-0.55,0.15,0.18
9.343994,9.6,-1.55,-2.45,-0.82,-0.05,0.17
9.416992,10.32,-0.88,-0.75,-0.53,0.39,-0.11
9.48999,11.05,-1.07,0.12,-0.38,0.8,-0.26
9.562988,12.07,-1.2,-5.09,0.07,0.17,-0.2
9.635986,9.83,1.06,-6.13,-0.32,0.04,0.01
9.708984,8.97,-0.99,-3.31,0.02,-0.2,-0.02
9.781982,6.6,-1.31,-2.71,0.1,-0.08,0.13
9.85498,6.49,0.18,-2.03,0.74,-0.2,-0.15
9.9279785,9.34,1.43,-2.23,1.07,-0.43,-0.26
10.000977,11.44,0.34,-1.23,0.42,0.3,0.13
10.073975,12.67,0,0.9,0.3,0.86,0.25
10.146973,10.33,-0.86,-5.92,0.69,0.12,-0.08
10.219971,10.74,-1.43,-4.59,-0.31,0.01,0.07
10.292969,8.72,-0.74,-3.71,0.02,-0.29,-0.42
10.365967,6.09,0.14,-2.39,-0.35,0.16,-0.16
10.438965,7.31,-0.88,-2.3,-0.68,-0.07,0.16
10.511963,10.09,-1.37,-1.59,-0.74,-0.19,0.09
10.584961,11.05,-0.71,-0.41,-0.3,0.34,-0.36
10.657959,10.6,-1.24,0.62,-0.4,0.98,-0.16
10.731201,12.6,0.42,-7.35,0.21,-0.58,-0.31
10.804199,9.82,0.78,-4.17,-0.44,0.38,0.13
10.877197,8.2,-0.05,-3.53,-0.02,-0.15,-0.03
10.950195,6.62,-0.39,-1.51,0.08,-0.08,-0.01
11.023193,7.74,1.01,-2.2,0.66,-0.35,-0.23
11.096191,8.77,1.43,-1.97,0.42,-0.15,-0.09
11.169189,9.94,0.22,-0.87,0.42,-0.01,0.17
11.2421875,11.21,0.69,-0.89,0.56,0.18,0.16
11.315186,12.68,0.16,-2.22,1.36,0.41,-0.49
11.388184,10.62,-0.95,-6.21,0.5,0.04,0
11.461182,9.34,-2.71,-4.43,0.48,-0.27,0.15
11.53418,9.05,-0.29,-4.16,0.7,-0.34,-0.05
11.607178,6.3,0.16,-2.71,0.31,-0.28,0.01
11.680176,7.98,-1.68,-2.71,-0.04,-0.25,0.11
11.753174,8.77,-1.45,-1.88,0.22,-0.29,-0.26
11.826172,10,-0.35,-2.13,0.26,0.01,-0.54
11.89917,11.4,-1.44,-1.97,0.23,0.7,-0.67
11.972168,11.36,-2.9,-8.3,0.19,-0.08,-0.02
12.045166,10.17,-2.33,-4.98,1.13,0.36,0.13
12.118164,9.37,-1.74,-4.22,2.06,-0.12,-0.31
12.191162,6.49,0.04,-4.22,2.25,0,-0.43
12.26416,8.15,-0.02,-4.3,2.22,-0.17,-0.49
12.337158,8.75,0.12,-2.92,1.89,-0.09,-0.5
12.410156,10.06,-1.42,-1.44,1.46,0.1,-0.17
12.483154,10.25,-0.6,-1.75,1.63,0.42,-0.18
12.556152,10.9,-1.52,-4.97,2.18,0.17,-0.42
12.62915,10.55,-1.63,-5.53,0.68,0.07,0.18
12.702148,8.99,-1.95,-3.9,1.12,-0.3,-0.1
12.7751465,6.6,-0.44,-3.03,1.04,0.01,-0.31
12.848145,7.11,-1.84,-1.43,0.75,-0.12,0.06
12.921143,10.49,-2.36,-2.75,0.57,-0.62,-0.13
12.994141,10.05,-1.47,-1.22,0.58,-0.07,-0.33
13.067139,11.53,-1.09,-0.03,0.5,0.48,-0.66
13.140137,12.43,-1.66,-5.8,0,0.16,-0.11
13.213135,11.28,0.25,-7.37,-0.12,0.27,0.1
13.286133,8.03,-0.12,-4.07,0.41,0.16,-0.28
13.359131,7.11,0.22,-2.94,0.53,0.06,-0.21
13.432129,6.54,0.38,-2.41,0.77,-0.08,-0.25
13.505127,8.59,1.61,-3.47,0.73,-0.2,-0.21
13.578125,9.49,0.92,-1.58,0.43,0.24,0.08
13.651123,10.06,0.8,-1.7,0.32,0.24,0.25
13.724121,12.57,0.02,-0.02,0.36,0.62,0.26
13.797119,11.73,0.99,-7.24,0.35,0,-0.05
13.870117,9.28,-0.64,-4.37,-0.46,0.42,-0.09
13.943115,9.16,0.47,-4.58,-0.42,-0.21,-0.23
14.016113,6.78,0.25,-3.29,-0.92,-0.13,-0.05
14.089111,7.62,-0.73,-2.42,-1.18,-0.1,0.32
14.162109,8.49,-0.43,-2.93,-1.08,-0.3,0.18
14.235107,9.81,-0.16,-1.32,-0.84,-0.01,0.11
14.308105,10.77,-0.24,-1.54,-0.66,0.09,-0.08
14.3811035,11.94,-0.57,-1.4,-0.29,0.82,-0.18
14.454102,10.62,1.58,-8.79,-0.18,-0.49,-0.17
14.5271,8.96,-0.09,-3.93,-0.39,0.13,0.18
14.600098,8.17,-0.38,-4.05,0.03,-0.34,0.06
14.673096,6.67,0.45,-2.37,0.52,-0.31,-0.17
14.746094,8.14,2.36,-3.58,0.78,-0.26,-0.2
14.819092,9.28,1.44,-1.58,0.31,-0.02,0.01
14.89209,10.38,-0.17,-1.91,0.29,0.19,0.29
14.965088,12.75,-0.66,-1.41,0.77,0.73,0.23
15.038086,11.11,1.74,-10.35,0.37,-0.37,0.12
15.111084,9.24,-0.3,-4.14,-0.16,0.38,-0.07
15.184082,7.82,0.88,-4.46,-0.34,0.02,-0.12
15.25708,5.71,-0.47,-2.69,-0.93,0.14,0.19
15.330078,8.3,-1.23,-3.13,-0.93,-0.17,0.29
15.403076,10.06,-0.77,-2.14,-0.67,-0.14,0.08
15.476074,10.9,0.34,-1.29,-0.17,0.13,-0.31
15.549072,11.78,-0.01,-0.75,-0.16,0.72,-0.43
15.62207,11.77,-0.54,-6.88,0.05,0.03,-0.25
15.695068,9.6,-0.59,-5.15,-0.14,0.34,0.32
15.768066,8.78,-0.89,-4.39,0.62,-0.12,-0.09
15.841064,6.24,-0.83,-2.46,0.75,0.1,0.04
15.9140625,7.09,0.64,-3.09,1.42,-0.23,-0.27
15.987061,9.21,0.56,-2.92,1.32,-0.2,-0.21
16.060059,10.29,-0.25,-1.47,1.06,0.22,0.08
16.133057,10.74,0.72,-1.76,1.04,0.2,0.03
16.206055,12.4,-1.45,-2.82,1.42,0.23,-0.37
16.279053,10,-0.82,-7.15,0.54,-0.24,-0.02
16.35205,8.69,-2.67,-2.82,0.55,-0.09,0.02
16.425049,7.9,-0.34,-3.86,0.8,-0.2,-0.29
16.498047,6.73,-1.13,-1.95,0.4,0.11,0
16.571045,9.22,-1.27,-2.56,0.13,-0.23,0.12
16.644043,10.76,-1.15,-0.7,0.02,0.16,-0.07
16.717041,10.27,-1.62,0.03,0.03,0.66,-0.27
16.79004,11.96,-1.26,-4.15,0.39,0.48,-0.42
16.863037,11.32,1.09,-6.92,-0.47,-0.01,0.19
16.936035,8.71,-0.39,-3.4,-0.11,-0.08,-0.19
17.009033,7.32,-0.29,-3.58,0.02,-0.2,-0.13
17.082031,6.51,-0.41,-1.69,0.35,-0.19,-0.13
17.15503,8.41,1.43,-3.14,0.77,-0.32,-0.31
17.228027,9.89,1.23,-2.09,0.46,0.01,-0.03
17.301025,10.51,-0.24,-1.46,0.21,0.24,0.37
17.374023,12.91,0.48,-1.06,0.75,0.58,0.01
17.447021,11.08,0.88,-7.56,0.47,-0.19,-0.16
17.52002,8.33,-1.41,-3.99,-0.46,0.35,0.05
17.593018,9.15,0.14,-3.97,-0.16,-0.15,-0.04
17.666016,6.6,0.22,-3.17,-0.58,0,-0.01
17.739014,7.7,-0.74,-2.69,-0.96,-0.14,0.31
17.812012,9.43,-0.86,-1.98,-1.1,-0.21,0.27
17.88501,10.32,-0.31,-1.73,-0.87,0.18,-0.03
17.958008,11.59,-1.44,-0.67,-1.04,0.73,0.03
18.031006,12.5,-0.59,-8.23,-0.34,-0.53,0.06
18.104004,8.85,0.61,-5.58,-0.37,0.11,0.25
18.177002,8.05,-0.39,-4.29,0.26,-0.05,-0.02
18.25,6.32,-0.04,-2.52,0.52,0.06,-0.09
18.322998,7.73,1.03,-3.16,0.98,-0.19,-0.28
18.395996,9.13,1.03,-2.48,0.8,-0.05,-0.24
18.468994,9.59,0.81,-1.97,0.69,0.12,-0.08
18.541992,11.09,-0.27,-1.48,0.42,0.16,0.25
18.61499,12.29,-1.57,-2.05,1.22,0.75,-0.04
18.687988,11.45,0.77,-9.56,0.69,-0.49,0.03
18.760986,8.98,-1.76,-4.37,0.01,0.27,-0.18
18.833984,7.11,-0.34,-3.67,-0.36,0.18,0.25
18.906982,6.28,-0.44,-2.6,-0.49,0.07,0.06
18.97998,8.57,-1.01,-2.6,-0.7,-0.05,0.13
19.052979,9.62,-1.79,-1.6,-0.75,-0.03,-0.09
19.125977,9.32,-0.96,-1.33,-0.49,0.19,-0.23
19.198975,10.46,-0.6,-0.7,-0.49,0.37,-0.28
19.271973,12.42,-2.33,-1.97,0.09,0.64,-0.6
19.34497,11.65,-0.8,-7.54,-0.12,0.05,0.31
19.417969,9.66,-2.62,-3.97,0.81,0.31,0.13
19.490967,8.26,-1.24,-4.75,1.68,0.2,-0.04
19.563965,6.94,-0.1,-3.72,2.31,-0.14,-0.41
19.636963,8.74,0.75,-3.66,2.71,-0.26,-0.63
19.70996,8.82,-0.84,-1.63,2.79,0.18,-0.4
19.782959,8.85,-1.19,-3.45,2.92,-0.02,0.02
19.856201,9.26,0.35,-5.56,3.69,-0.09,-0.62
19.9292,10.63,-1.95,-6.6,3.29,-0.34,-0.38
20.002197,12.9,-4.47,-5.52,2.35,-0.87,0.07
20.075195,8.3,-3.6,-3.43,2.57,-0.57,-0.39
20.148193,6.34,-1.97,-3.36,2.57,-0.32,-0.45
20.221191,8.21,-0.95,-4,2.17,-0.61,-0.7
20.29419,9.47,-1.83,-3.03,1.52,-0.2,-0.88
20.367188,9.18,-2.8,-2.14,1.2,-0.07,-0.77
20.440186,9.28,-2.37,-2.2,0.99,0.04,-0.86
20.513184,10.04,-3.16,-1.71,0.73,0.35,-0.74
20.586182,12.79,-1.67,-5.61,1,-0.21,-0.43
20.65918,10.38,1.9,-5.62,1.8,0.39,-0.38
20.732178,8.98,2.79,-5.54,1.95,-0.16,-0.88
20.805176,5.71,2.82,-4.15,1.46,0.13,-0.7
20.878174,7.28,1.94,-3.68,1.11,0.05,-0.5
20.951172,9.7,1.64,-3.75,1.13,-0.29,-0.54
21.02417,9.22,0.86,-2.88,0.99,0.12,-0.2
21.097168,9.22,1.09,-2.67,1.31,0.28,-0.21
21.170166,10.53,1.77,-1.93,1.21,0.48,-0.1
21.243164,12.16,1.31,-1.96,1.07,0.67,0.15
21.316162,11.71,0.9,-7.92,0.7,-0.04,0.26
21.38916,8.2,-1.4,-4.6,0.14,0.69,0.32
21.462158,7.66,0.72,-4.2,0.61,0.04,-0.05
21.535156,6.75,0.83,-3.24,0.1,0.05,-0.15
21.608154,8.7,-0.45,-3.17,-0.36,0,0.1
21.681152,9.32,-1.11,-2.65,-0.54,0.09,0.1
21.75415,9.64,0.16,-1.39,-0.32,0.36,-0.1
21.827148,10.65,0.56,-1.17,-0.5,0.42,-0.31
21.900146,12.2,-0.69,-2.28,-0.54,0.54,-0.18
21.973145,11.34,0.8,-6.25,-0.58,-0.15,0.04
22.046143,7.79,0.37,-3.69,-0.45,0.24,0.1
22.11914,8.33,0.51,-3.09,0.09,-0.13,-0.08
22.192139,6.79,0.69,-1.75,0.08,-0.02,-0.02
22.265137,8.91,1.48,-2.67,0.35,-0.3,-0.03
22.338135,9.32,0.69,-1.45,0.1,-0.05,0.11
22.411133,10.77,-0.44,-1.05,0.31,-0.04,0.36
22.48413,13.16,1.17,-2.18,1.11,0.42,-0.2
22.557129,11.34,0.58,-6.17,0.7,-0.21,-0.21
22.630127,8.09,-2.39,-3.86,-0.22,0.44,0.49
22.703125,8.67,-0.55,-4.12,0.48,-0.38,-0.12
22.776123,6.73,0.13,-3.1,0.33,-0.25,-0.32
22.849121,6.83,-0.44,-2.15,-0.02,-0.19,-0.07
22.92212,10,-0.8,-2.56,-0.21,-0.47,-0.1
22.995117,10.71,-0.62,-1.5,-0.11,0.2,-0.31
23.068115,10.73,-1.08,-1.02,-0.09,0.4,-0.32
23.141113,11.41,-1.51,-3.06,0.36,0.48,-0.2
23.214111,10.41,0.34,-6.83,0.1,0.28,0.26
23.28711,9.74,0.25,-4.07,0.85,-0.09,-0.28
23.360107,8.15,-0.59,-3.49,0.77,0.04,0.05
23.433105,5.97,-0.54,-2.65,1.16,-0.19,0
23.506104,8.77,2.33,-3.84,1.78,-0.47,-0.53
23.579102,8.87,1.39,-1.02,1.4,-0.1,-0.35
23.6521,10.08,0.15,-1.95,0.84,0.16,0.21
23.725098,13.35,0.01,-2.75,1.27,0.47,-0.06
23.798096,11.74,1.45,-8.94,0.15,-0.3,0.01
23.871094,9.65,-1.17,-4.34,-0.34,0.56,0
23.944092,7.76,1.29,-4.28,-0.14,0.1,-0.37
24.01709,5.83,1.3,-3.5,-0.98,0.17,0.14
24.090088,8.02,0.2,-3.92,-1.71,-0.07,0.46
24.163086,8.95,-0.76,-2.82,-1.92,0.15,0.6
24.236084,9.72,-0.54,-1.2,-1.22,0.2,0.22
24.309082,10.69,0.42,-0.73,-0.93,0.25,-0.04
24.38208,12.03,-0.76,-1.03,-0.49,0.64,-0.3
24.455078,11.49,1.34,-8.2,-0.65,-0.11,-0.03
24.528076,9.48,1.3,-4.08,-0.69,0.01,-0.01
24.601074,8.28,0.11,-3.03,-0.71,0.01,0.09
24.674072,5.59,-0.59,-1.85,-0.28,0.01,0.19
24.74707,8.26,1.25,-2.97,0.54,-0.28,-0.06
24.820068,9.39,1.31,-1.7,0.7,-0.08,-0.22
24.893066,10.01,0.5,-1.12,0.56,-0.03,0.2
24.966064,11.6,0.32,-0.95,0.7,0.18,0.39
25.039062,11.58,1.3,-2.23,1.72,0.42,-0.47
25.11206,11.74,1.09,-6.72,0.49,-0.29,-0.13
25.185059,8.51,-3.55,-3.49,-0.21,0.21,0.2
25.258057,8.64,-0.8,-4,0.35,-0.3,-0.19
25.331055,6.21,0.04,-2.65,0.2,-0.15,-0.33
25.404053,7.75,-0.93,-2.45,-0.3,-0.27,0.11
25.47705,9.9,-1.26,-2.42,-0.42,-0.23,0.04
25.550049,10.29,-0.91,-1.31,-0.05,0.15,-0.22
25.623047,10.21,-0.8,-0.54,0.01,0.49,-0.28
25.696045,12.02,-1.31,-4.63,0.31,0,-0.14
25.769043,10.69,-0.27,-6.54,-0.14,0.22,0.46
25.842041,8.49,-0.39,-3.88,0.79,-0.05,-0.25
25.91504,8.82,0.39,-4.14,0.89,-0.2,-0.28
25.988037,6.94,-0.57,-2.44,0.71,0.03,-0.07
26.061035,7.86,0.42,-3.22,0.98,-0.22,-0.18
26.134033,9.11,0.58,-1.9,0.92,0.02,-0.14
26.207031,10.25,0.39,-2.09,0.67,0.06,0.12
26.28003,12.32,0.48,-1.28,1,0.42,-0.14
26.353027,11.72,0.73,-7.37,0.71,-0.46,-0.26
26.426025,8.04,-2.88,-4.22,-0.33,0.46,0.23
26.499023,10.34,-0.49,-4.87,0.47,-0.08,-0.07
26.572021,6.9,0.48,-3.16,0.23,0.28,-0.47
26.64502,6.29,-0.49,-2.27,-0.34,0.41,0.15
26.718018,8.86,-1.16,-2.44,-0.58,-0.23,0.05
26.791016,10,-0.47,-1.73,-0.45,0.12,-0.05
26.864014,10.83,-0.28,-0.63,-0.28,0.22,-0.38
26.937012,11.81,-0.86,-1.02,-0.11,0.87,-0.19
27.01001,11.73,0.31,-7.12,-0.23,-0.05,0.2
27.083008,9.07,-0.25,-3.73,-0.19,0.25,0.13
27.156006,9.41,-0.33,-3.94,0.21,-0.12,0.12
27.229004,6.49,-0.41,-2.28,0.56,-0.08,0
27.302002,7.81,1.6,-2.93,1.03,-0.23,-0.18
27.375,8.34,1.32,-1.54,0.82,0.04,-0.19
27.447998,9.53,0.39,-0.93,0.65,0.13,0.19
27.520996,11.23,0.7,-0.12,0.69,0.2,0.16
27.593994,12.08,1.24,-6.45,0.87,-0.18,-0.2
27.666992,12.29,2.6,-6.83,-0.7,0.09,-0.25
27.73999,8.3,0.5,-3.6,-1.06,0.15,-0.52
27.812988,7.19,1.82,-4.07,-1.86,0.18,0.13
27.885986,8.36,0.53,-3.86,-2.36,-0.14,0.6
27.958984,7.83,0.05,-4.33,-2.62,-0.29,0.65
28.031982,9.36,-0.1,-2.37,-2.02,-0.29,0.56
28.10498,9.37,0.39,-2.41,-1.54,-0.15,0.12
28.177979,9.42,-0.67,-1.77,-1.84,0.07,0.42
28.250977,11.27,-0.36,-3.32,-1.33,0.32,0.52
28.323975,11.72,2.65,-7.92,-0.7,-0.5,-0.18
28.396973,9.42,2.63,-3.88,-0.64,0.01,-0.34
28.46997,7.42,1.55,-3.6,-1.06,0,-0.12
28.542969,6.05,1.22,-2.46,-1.03,-0.07,0.14
28.615967,9.21,2.94,-4.02,-0.6,-0.57,0.08
28.688965,9.3,1.85,-2.8,-0.76,-0.2,0.21
28.761963,9.72,0.63,-1.62,-0.46,-0.06,0.48
28.83496,12.04,0.26,-1.1,0.18,0.23,0.51
28.907959,12.43,1.13,-4.93,1.24,0.22,0.15
28.981201,9.41,1.86,-7.69,0.53,0.21,-0.15
29.0542,8.39,-0.68,-4.31,-0.19,0.34,0.24
29.127197,7.53,-0.18,-4.15,-0.34,0.14,0.08
29.200195,6.13,0.22,-3.01,-0.5,0.25,0.1
29.273193,8.98,-0.37,-3.12,-0.8,-0.19,0.19
29.346191,9.85,-1.63,-2.14,-0.94,0.05,0.16
29.41919,9.41,-0.26,-1.78,-0.42,0.18,-0.07
29.492188,11.37,0.12,-0.76,-0.39,0.35,-0.31
29.565186,11.73,-1.31,-3.71,-0.22,0.44,-0.22
29.638184,11.5,0.08,-6.58,-0.35,0.04,0.26
29.711182,8.26,-0.2,-4.23,0.25,0.18,-0.11
29.78418,8.02,-0.01,-3.65,0.32,-0.05,0.01
29.857178,6.15,-0.56,-2.59,0.37,-0.02,0.04
29.930176,8.2,1.19,-3.5,0.82,-0.34,-0.15
30.003174,9.48,0.93,-1.44,0.85,-0.03,-0.29
30.076172,10.45,-0.64,-1.78,0.65,0.08,0.25
30.14917,12.96,-0.18,-0.33,1.2,0.36,-0.07
30.222168,11,0.2,-6.64,1.23,0.09,-0.24
30.295166,10,-1.27,-4.98,0.28,0.31,0.05
30.368164,9.17,-0.57,-4.56,0.58,-0.21,-0.38
30.441162,6.43,0.92,-3.18,0.27,0.02,-0.47
30.51416,6.87,0.3,-2.62,-0.45,0.2,0.14
30.587158,9.15,-1.1,-2.64,-0.79,-0.13,0.2
30.660156,9.84,-0.99,-0.83,-0.46,0.29,-0.03
30.733154,10.26,0.3,-1.05,-0.19,0.21,-0.33
30.806152,12.25,-0.04,-0.01,-0.14,0.66,-0.32
30.87915,11.87,0.73,-7.52,-0.41,-0.32,0.05
30.952148,8.73,-0.5,-4.32,-0.58,0.16,0.27
31.025146,8.53,-0.49,-3.23,0.07,-0.24,0.07
31.098145,6.16,0.01,-2.18,0.28,-0.23,0.03
31.171143,7.88,1.58,-3.07,0.65,-0.18,-0.01
31.24414,9.62,1.34,-1.99,0.7,-0.19,-0.17
31.317139,10.26,-0.37,-1.31,0.58,-0.05,0.14
31.390137,11.95,-0.52,-0.74,0.89,0.32,0.13
31.463135,11.79,-0.56,-6.86,1.68,-0.37,-0.4
