NAME:,walk_123_3_1,,,,,
4.1000,-5.77,1.61,0.55,-0.33,0.01,0.25
4.1820,-11.22,3.22,1.73,-0.72,-0.03,-0.29
4.2640,-13.89,2.24,-1.61,0.28,0.35,0.15
4.3460,-16.12,11.45,13.18,-0.27,-0.66,0.44
4.4280,-6.59,1.65,4.12,-0.03,0.49,0.00
4.5100,-8.63,4.47,4.67,-0.26,-0.95,-0.31
4.5920,-6.08,1.73,2.75,0.35,-0.37,-0.24
4.6740,-8.16,2.75,2.55,0.21,-0.27,0.27
4.7560,-9.45,2.39,2.79,0.46,0.25,0.25
4.8380,-12.55,1.49,0.59,0.34,0.04,-0.01
4.9200,-10.55,5.57,4.20,0.07,0.02,-0.27
5.0020,-10.28,4.75,6.47,-0.97,-0.14,-1.10
5.0840,-11.89,4.35,4.31,0.50,0.23,0.11
5.1660,-6.75,2.00,1.57,-0.12,0.39,0.35
5.2480,-7.06,1.37,1.45,-0.07,0.01,0.46
5.3300,-7.57,2.20,0.67,-0.54,-0.12,0.16
5.4120,-14.47,3.80,2.39,-0.41,-0.25,-0.18
5.4940,-13.38,4.31,6.04,0.39,0.92,0.21
5.5760,-5.96,2.94,3.45,0.22,0.90,0.09
5.6580,-7.37,4.16,3.88,-0.38,-0.55,0.11
5.7400,-6.35,2.28,3.06,0.20,-0.52,-0.32
5.8220,-6.67,1.73,2.47,0.02,-0.14,0.15
5.9040,-9.89,2.39,2.75,0.53,0.16,0.17
5.9860,-13.10,2.04,0.78,0.37,-0.02,0.07
6.0680,-12.24,6.32,4.24,-0.25,0.01,-0.22
6.1500,-8.71,5.10,5.84,-0.76,0.04,-1.12
6.2320,-11.96,4.12,4.75,0.60,-0.00,0.04
6.3140,-6.24,1.69,0.82,0.10,0.40,0.34
6.3960,-5.57,1.65,0.55,-0.10,0.00,0.30
6.4780,-8.39,2.43,0.59,-0.40,-0.03,0.05
6.5600,-14.87,4.16,1.29,-0.27,-0.06,0.02
6.6420,-14.28,5.77,6.71,0.03,0.63,0.17
6.7240,-7.77,3.02,3.96,0.47,0.62,0.13
6.8060,-7.18,4.20,3.92,-0.32,-0.76,-0.08
6.8880,-6.86,2.20,2.82,0.51,-0.61,-0.33
6.9700,-6.59,1.29,2.28,0.24,-0.28,0.10
7.0520,-10.28,3.22,2.90,0.49,0.01,0.36
7.1340,-12.55,1.65,0.67,0.22,0.08,0.05
7.2160,-13.34,6.12,3.33,0.36,-0.04,-0.16
7.2980,-7.85,4.12,6.55,-1.39,-0.01,-1.03
7.3800,-12.75,4.71,4.43,0.01,0.43,-0.08
7.4620,-6.75,1.84,1.57,-0.47,0.63,0.51
7.5440,-6.79,2.43,1.49,-0.34,0.11,0.62
7.6260,-6.98,1.92,0.24,-0.56,0.02,0.31
7.7080,-13.30,2.71,3.33,-0.36,-0.23,-0.38
7.7900,-13.49,1.18,5.33,0.05,0.39,-0.06
7.8720,-5.96,5.65,1.06,0.53,0.86,0.33
7.9540,-9.06,3.77,5.14,-0.07,-0.57,0.05
8.0360,-7.92,2.82,3.26,0.32,-0.78,-0.30
8.1180,-6.20,1.53,2.67,0.27,-0.51,-0.08
8.2000,-8.59,2.71,2.67,0.46,-0.35,0.30
8.2820,-11.61,1.73,0.94,0.35,-0.02,0.10
8.3640,-12.40,4.94,3.45,0.14,-0.05,-0.27
8.4460,-8.24,2.90,6.79,-0.48,0.03,-1.01
8.5280,-12.71,6.16,5.22,-0.45,0.27,-0.33
8.6100,-6.28,1.65,1.88,0.13,0.60,0.35
8.6920,-5.88,2.24,1.22,-0.14,0.16,0.60
8.7740,-6.79,2.31,0.27,-0.44,-0.12,0.17
8.8560,-12.55,3.18,3.49,-0.54,-0.05,-0.42
8.9380,-14.08,2.08,2.31,0.29,0.30,0.00
9.0200,-5.41,4.35,1.57,0.61,0.70,0.36
9.1020,-8.71,4.39,5.10,-0.49,-0.43,0.21
9.1840,-7.69,3.37,3.61,0.21,-0.74,-0.27
9.2660,-6.32,1.02,2.86,0.16,-0.37,-0.02
9.3480,-8.98,3.18,2.98,0.27,-0.25,0.25
9.4300,-10.12,1.84,2.08,0.46,0.15,0.06
9.5120,-12.36,2.94,1.69,0.19,-0.08,-0.12
9.5940,-8.75,5.26,6.35,-0.38,0.26,-0.76
9.6760,-10.63,5.92,5.96,-0.66,0.19,-0.57
9.7580,-7.57,1.80,3.06,0.40,0.46,0.33
9.8400,-6.32,2.28,1.22,0.02,0.23,0.54
9.9220,-6.24,1.69,0.55,-0.30,-0.06,0.25
10.0040,-10.83,2.75,1.02,-0.32,-0.07,-0.28
10.0860,-14.16,2.71,-1.06,0.11,0.00,-0.03
10.1680,-15.49,11.18,10.00,0.31,-0.57,0.45
10.2500,-8.00,2.28,4.90,0.21,-0.00,0.02
10.3320,-7.41,4.35,4.12,-0.22,-0.86,-0.13
10.4140,-6.16,1.92,2.98,0.39,-0.49,-0.24
10.4960,-8.04,2.39,2.31,0.27,-0.13,0.27
10.5780,-9.53,2.47,1.84,0.49,0.40,0.21
10.6600,-12.79,2.51,1.69,0.32,-0.01,-0.10
10.7420,-9.22,3.96,5.88,-0.69,0.16,-0.77
10.8240,-10.24,6.20,5.02,-0.90,0.19,-0.58
10.9060,-7.53,2.24,3.06,0.32,0.42,0.32
10.9880,-6.20,2.28,1.06,0.02,0.26,0.46
11.0700,-6.71,1.73,0.67,-0.25,-0.15,0.24
11.1520,-11.49,2.82,1.26,-0.44,0.01,-0.36
11.2340,-14.75,1.57,0.75,-0.01,0.21,0.02
11.3160,-10.63,7.53,2.90,0.36,0.10,0.44
11.3980,-8.55,3.18,5.26,-0.32,-0.37,0.13
11.4800,-7.88,3.45,3.61,-0.14,-0.80,-0.14
11.5620,-6.28,0.86,2.55,0.10,-0.39,-0.02
11.6440,-7.92,2.94,2.98,0.13,-0.15,0.37
11.7260,-11.34,2.47,1.49,0.41,0.31,0.12
11.8080,-12.67,2.98,2.39,0.28,-0.04,-0.19
11.8900,-8.36,4.90,6.39,-0.78,0.32,-0.92
11.9720,-12.16,6.39,5.06,-0.38,0.31,-0.38
12.0540,-6.94,1.69,2.43,0.26,0.54,0.35
12.1360,-5.96,2.08,0.90,0.09,0.26,0.55
12.2180,-7.14,2.08,0.27,-0.38,-0.08,0.21
12.3000,-13.42,2.94,2.16,-0.44,-0.00,-0.48
12.3820,-14.98,-1.88,0.55,0.20,0.29,0.01
12.4640,-8.24,7.22,3.49,0.75,0.51,0.64
12.5460,-7.96,3.30,4.67,-0.27,-0.24,-0.12
12.6280,-7.77,3.80,3.45,0.30,-0.76,-0.27
12.7100,-6.79,1.18,2.82,0.37,-0.43,-0.01
12.7920,-9.02,2.67,2.94,0.50,-0.27,0.30
12.8740,-11.38,2.31,1.02,0.50,-0.10,0.13
12.9560,-12.94,3.80,2.86,0.25,-0.07,-0.25
13.0380,-8.79,4.20,6.43,-1.28,0.14,-0.99
13.1200,-11.96,6.08,4.82,-0.02,0.35,-0.16
13.2020,-6.79,2.00,1.53,0.04,0.44,0.36
13.2840,-6.20,1.57,1.02,-0.20,0.08,0.57
13.3660,-7.26,2.12,0.27,-0.60,-0.02,0.25
13.4480,-15.26,3.77,2.08,-0.54,-0.31,-0.21
13.5300,-12.16,2.08,3.77,0.18,0.74,-0.11
13.6120,-6.90,4.82,2.51,0.65,0.78,0.42
13.6940,-7.57,4.43,4.31,-0.59,-0.52,-0.10
13.7760,-7.06,3.10,3.30,0.32,-0.55,-0.27
13.8580,-6.20,1.06,2.51,0.27,-0.29,0.02
13.9400,-10.71,3.10,3.14,0.57,-0.09,0.40
14.0220,-12.04,1.77,0.98,0.21,0.06,-0.05
14.1040,-11.53,4.12,1.65,0.34,-0.11,-0.23
14.1860,-6.71,3.22,6.00,-0.51,0.18,-0.94
14.2680,-13.38,6.51,5.49,-0.13,0.17,-0.41
14.3500,-6.98,1.41,1.61,0.02,0.42,0.43
14.4320,-5.92,2.04,0.94,-0.07,0.19,0.67
14.5140,-6.86,2.31,0.39,-0.63,-0.09,0.31
14.5960,-12.83,3.02,3.45,-0.53,-0.09,-0.32
14.6780,-15.73,-0.47,-0.55,0.17,0.35,0.01
14.7600,-12.28,9.65,4.82,0.23,-0.25,0.66
14.8420,-7.88,2.12,4.28,-0.15,-0.04,0.00
14.9240,-8.28,3.49,3.33,-0.27,-0.76,-0.04
15.0060,-6.55,1.65,2.82,-0.13,-0.32,0.01
15.0880,-8.20,2.71,2.79,0.14,-0.02,0.26
15.1700,-10.47,2.04,1.41,0.48,0.20,0.15
15.2520,-12.43,4.08,2.35,0.14,-0.05,-0.21
15.3340,-8.32,4.86,6.67,-0.95,0.10,-0.95
15.4160,-12.12,6.47,4.63,0.21,0.21,-0.40
15.4980,-6.71,1.73,1.77,0.38,0.49,0.33
15.5800,-6.59,2.35,1.33,0.10,-0.00,0.37
15.6620,-6.94,2.43,0.27,-0.12,-0.23,-0.02
15.7440,-11.81,2.39,2.82,-0.09,-0.15,-0.67
15.8260,-14.75,0.04,5.33,0.24,0.08,-0.27
15.9080,-4.98,5.49,0.71,1.15,1.35,0.79
15.9900,-8.79,4.79,5.26,-0.21,-0.47,-0.12
16.0720,-7.30,3.37,3.06,0.97,-0.61,-0.52
16.1540,-7.85,2.43,3.61,1.12,-0.95,-0.47
16.2360,-9.69,2.04,2.43,1.15,-0.48,-0.28
16.3180,-11.02,1.65,1.61,0.66,-0.08,-0.25
16.4000,-10.12,4.16,1.14,0.84,-0.14,-0.26
16.4820,-10.55,6.16,4.63,1.08,0.07,-0.74
16.5640,-10.00,7.10,6.12,0.25,0.04,-0.95
16.6460,-8.55,1.69,3.61,1.50,0.18,0.00
16.7280,-7.81,2.12,1.22,1.07,-0.06,0.06
16.8100,-6.83,2.20,0.12,0.29,-0.17,0.06
16.8920,-11.18,1.37,-0.20,0.28,-0.22,-0.43
16.9740,-11.65,2.20,-0.39,-0.10,0.07,-0.09
17.0560,-17.93,8.90,6.43,0.59,-0.96,0.23
17.1380,-6.51,3.30,4.12,1.01,0.21,-0.48
17.2200,-8.87,5.26,4.71,0.75,-0.76,-0.38
17.3020,-6.20,2.59,3.73,1.47,-0.97,-0.72
17.3840,-8.83,1.49,3.18,1.46,-0.82,-0.39
17.4660,-10.04,1.57,2.31,1.14,-0.09,-0.27
17.5480,-10.59,2.16,0.39,0.60,0.01,-0.05
17.6300,-12.63,4.28,3.26,0.91,-0.28,-0.35
17.7120,-10.20,4.24,6.16,-0.05,-0.34,-1.18
17.7940,-10.75,5.30,5.41,0.25,-0.10,-0.21
17.8760,-6.63,2.51,2.63,1.48,-0.03,-0.14
17.9580,-6.59,0.55,1.57,1.29,-0.37,-0.32
18.0400,-9.73,1.88,1.26,0.46,-0.31,-0.08
18.1220,-11.77,2.94,0.59,0.04,0.01,-0.11
18.2040,-9.41,6.35,6.86,0.22,0.27,-0.17
18.2860,-5.61,2.55,1.45,1.11,0.44,-0.49
18.3680,-9.06,4.28,4.12,0.28,-0.52,-0.16
18.4500,-7.10,3.57,3.22,0.92,-0.71,-0.47
18.5320,-6.98,1.96,2.67,0.92,-0.67,-0.22
18.6140,-8.32,2.51,2.51,0.85,-0.34,-0.14
18.6960,-11.49,1.22,1.41,1.08,-0.08,-0.11
18.7780,-11.96,1.41,1.22,0.35,-0.09,-0.25
18.8600,-7.61,6.94,6.63,-0.39,0.41,-0.70
18.9420,-12.36,8.32,5.61,0.40,-0.09,-0.66
19.0240,-6.63,0.86,2.04,1.12,0.41,0.12
19.1060,-6.59,2.51,1.22,0.62,0.03,0.21
19.1880,-6.75,2.59,0.59,0.10,-0.06,0.06
19.2700,-12.36,1.73,-0.16,0.18,-0.05,-0.51
19.3520,-10.98,-0.08,-0.94,0.01,0.13,-0.27
19.4340,-7.06,5.92,0.27,1.06,0.58,0.10
19.5160,-9.81,4.79,4.82,0.16,-0.48,-0.12
19.5980,-7.45,3.65,3.65,0.95,-0.59,-0.53
19.6800,-7.92,1.84,3.22,1.21,-0.86,-0.35
19.7620,-9.65,1.53,2.28,0.91,-0.34,0.03
19.8440,-9.89,2.04,1.06,0.62,-0.10,0.03
19.9260,-11.22,5.18,2.75,0.62,0.00,-0.34
20.0080,-9.92,3.69,6.71,0.05,-0.16,-0.92
20.0900,-12.32,4.71,4.28,0.61,0.43,-0.13
20.1720,-7.53,2.35,1.69,0.20,0.28,0.31
20.2540,-6.43,1.69,0.55,0.17,0.14,-0.15
20.3360,-8.98,3.45,1.41,0.12,0.17,-0.12
20.4180,-10.43,2.35,0.08,-0.25,0.18,0.17
20.5000,-12.00,5.06,3.37,-0.39,0.00,0.15
20.5820,-9.61,5.41,6.55,-0.02,-0.47,0.25
20.6640,-9.34,5.92,6.24,-0.27,-0.86,0.21
20.7460,-7.65,2.47,4.04,0.65,-0.88,-0.52
20.8280,-6.75,1.69,2.47,0.69,-0.67,-0.37
20.9100,-6.47,1.22,3.06,0.53,-0.63,-0.33
20.9920,-10.71,2.16,2.55,0.26,-0.50,-0.17
21.0740,-12.94,5.49,8.36,0.06,-0.25,0.06
21.1560,-10.67,5.10,6.08,-0.23,0.56,-0.09
21.2380,-10.43,4.16,4.79,0.13,0.60,0.26
21.3200,-6.32,2.94,2.71,-0.01,0.68,0.39
21.4020,-4.31,2.00,1.57,-0.22,0.86,0.32
21.4840,-6.79,2.20,0.04,-0.38,0.47,0.11
21.5660,-11.26,3.73,0.59,-0.17,0.23,0.22
21.6480,-12.08,8.16,6.59,-0.11,-0.22,0.60
21.7300,-8.28,1.77,4.67,-0.01,-0.60,-0.37
21.8120,-9.45,4.39,5.06,-0.20,-0.56,-0.26
21.8940,-6.24,2.35,3.37,0.23,-0.35,-0.36
21.9760,-5.92,2.31,2.90,0.49,-0.21,-0.33
22.0580,-6.43,1.22,2.35,0.41,-0.23,-0.18
22.1400,-10.83,2.12,2.82,0.02,-0.43,0.14
22.2220,-14.08,4.00,7.41,0.27,-0.21,0.10
22.3040,-11.73,4.47,6.55,-0.64,0.35,-0.10
22.3860,-9.77,3.92,4.94,0.01,0.60,0.06
22.4680,-6.86,3.49,4.08,-0.28,0.55,0.38
22.5500,-3.33,1.61,1.65,-0.15,0.60,0.01
22.6320,-5.53,2.00,1.61,-0.40,0.51,-0.06
22.7140,-9.30,2.98,0.71,-0.36,0.46,-0.04
22.7960,-13.30,3.77,2.12,-0.45,-0.13,0.15
22.8780,-13.69,6.79,4.43,-0.08,-0.12,0.55
22.9600,-8.59,3.41,4.39,-0.23,-0.49,0.19
23.0420,-8.55,4.39,3.61,0.14,-0.38,-0.45
23.1240,-6.75,1.80,3.53,0.36,-0.28,-0.00
23.2060,-5.02,1.53,1.92,0.31,-0.11,-0.22
23.2880,-6.75,1.92,2.67,0.31,-0.34,0.10
23.3700,-11.57,2.12,0.51,0.72,0.03,0.27
23.4520,-14.44,3.80,4.00,0.25,-0.04,-0.14
23.5340,-11.26,4.24,8.43,-0.83,-0.09,-0.96
23.6160,-10.94,4.71,4.71,-0.05,0.49,-0.15
23.6980,-5.57,1.18,1.73,0.00,0.60,0.25
23.7800,-6.08,2.63,2.04,-0.49,0.56,0.40
23.8620,-7.18,2.16,1.14,-0.34,0.16,0.06
23.9440,-11.18,3.22,1.37,-0.62,0.18,-0.21
24.0260,-13.61,0.59,-1.57,-0.04,0.14,-0.01
24.1080,-13.02,7.88,3.61,0.57,-0.66,0.53
24.1900,-8.39,2.82,5.06,-0.19,-0.21,0.05
24.2720,-8.67,4.55,4.55,-0.01,-0.78,-0.15
24.3540,-6.32,1.80,3.06,0.31,-0.39,-0.11
24.4360,-8.00,2.94,2.79,0.36,-0.27,0.29
24.5180,-9.61,2.00,1.45,0.57,0.32,0.23
24.6000,-12.04,1.73,0.94,0.23,0.07,0.01
24.6820,-11.22,5.84,4.86,-0.39,0.33,-0.59
24.7640,-9.53,6.51,6.16,-0.98,0.29,-0.70
24.8460,-10.43,3.10,4.04,0.30,0.50,0.16
24.9280,-7.61,3.18,1.80,-0.35,0.30,0.54
25.0100,-6.35,2.63,1.02,-0.11,0.01,0.04
25.0920,-10.04,1.77,0.43,-0.21,0.27,-0.06
25.1740,-10.08,1.77,-0.63,-0.58,0.27,0.11
25.2560,-11.30,4.47,3.61,-0.21,0.13,0.10
25.3380,-8.90,7.69,6.32,-0.02,-0.22,0.37
25.4200,-10.00,3.77,5.18,-0.04,-0.66,-0.06
25.5020,-7.30,3.22,4.31,0.06,-0.81,-0.11
25.5840,-5.73,2.43,3.45,0.33,-0.56,-0.21
25.6660,-6.75,1.06,2.55,0.66,-0.52,-0.26
25.7480,-12.55,2.00,3.22,0.23,-0.64,-0.16
25.8300,-12.16,6.98,8.94,0.14,-0.09,0.15
25.9120,-10.47,5.14,5.22,-0.13,0.76,-0.07
25.9940,-9.92,2.98,3.57,0.13,0.54,0.38
26.0760,-6.47,3.18,1.96,-0.23,0.57,0.32
26.1580,-5.14,1.41,1.33,-0.26,0.56,0.15
26.2400,-8.16,2.86,1.26,-0.67,0.22,0.29
26.3220,-12.36,3.84,3.49,-0.23,0.03,0.10
26.4040,-14.20,6.71,5.61,0.30,-0.15,0.28
26.4860,-7.65,3.41,4.79,-0.52,-0.60,-0.09
26.5680,-8.20,4.39,4.82,0.34,-0.63,-0.34
26.6500,-6.35,1.65,3.30,0.40,-0.39,-0.36
26.7320,-6.32,1.88,3.06,0.36,-0.40,-0.25
26.8140,-9.10,2.71,3.10,0.21,-0.58,-0.08
26.8960,-13.49,3.77,3.65,0.18,-0.33,-0.09
26.9780,-11.18,8.08,8.51,-0.71,0.16,0.26
27.0600,-9.45,4.71,4.86,0.34,0.73,-0.02
27.1420,-8.79,2.71,3.49,0.27,0.56,0.19
27.2240,-5.92,3.10,3.33,0.02,0.21,-0.02
27.3060,-4.71,1.65,1.49,-0.36,0.42,0.06
27.3880,-10.28,3.14,1.45,-0.10,-0.33,0.10
27.4700,-12.71,4.20,4.75,0.20,0.12,0.15
27.5520,-7.85,5.92,2.39,0.45,0.19,0.33
27.6340,-8.63,4.43,3.92,0.13,-0.56,0.07
27.7160,-8.16,3.88,3.65,0.28,-0.57,-0.56
27.7980,-6.24,1.41,3.06,0.45,-0.55,-0.22
27.8800,-6.59,1.45,2.82,-0.03,-0.19,-0.08
27.9620,-8.12,2.43,3.22,0.11,0.16,0.06
28.0440,-11.49,2.31,1.77,0.26,0.37,0.18
28.1260,-12.28,3.26,2.12,0.22,0.03,0.11
28.2080,-11.89,4.43,3.69,-0.78,0.28,-0.60
28.2900,-8.51,6.00,5.96,-0.82,0.32,-0.39
28.3720,-9.14,3.33,3.80,0.39,0.17,0.07
28.4540,-6.55,2.00,2.08,-0.37,0.24,0.31
28.5360,-7.41,3.33,2.28,-0.31,0.18,0.41
28.6180,-7.77,1.77,0.98,-0.33,0.01,0.11
28.7000,-9.73,3.37,2.00,-0.75,-0.01,0.13
28.7820,-13.77,1.37,-1.26,0.02,0.00,-0.04
28.8640,-13.69,11.49,7.26,0.42,-0.60,0.41
28.9460,-7.81,2.98,4.51,0.56,0.29,0.01
29.0280,-7.73,4.28,3.92,-0.20,-0.58,-0.31
29.1100,-6.39,2.43,3.30,0.60,-0.53,-0.43
29.1920,-7.65,2.04,2.67,0.41,-0.24,0.03
29.2740,-9.57,2.59,2.31,0.67,-0.11,0.14
29.3560,-11.69,2.28,0.39,0.77,-0.05,0.13
29.4380,-11.81,4.28,2.12,0.10,-0.18,-0.20
29.5200,-8.12,5.30,8.51,-1.14,0.28,-1.14
29.6020,-13.02,6.12,4.79,0.13,0.37,-0.27
29.6840,-6.79,1.53,2.00,-0.39,0.63,0.57
29.7660,-5.84,3.02,2.59,-0.37,-0.18,0.66
29.8480,-9.69,3.14,2.51,-0.10,0.06,-0.09
29.9300,-12.47,1.45,0.27,-0.28,0.21,-0.00
30.0120,-12.47,4.51,4.16,-0.64,0.10,0.09
30.0940,-9.38,5.02,3.96,0.10,0.11,0.29
30.1760,-9.81,5.81,5.92,-0.04,-0.47,0.32
30.2580,-9.18,4.24,5.53,-0.10,-0.66,-0.06
30.3400,-6.12,2.86,3.61,0.01,-0.64,-0.05
30.4220,-6.28,1.84,3.10,0.40,-0.50,-0.29
30.5040,-7.53,1.61,1.96,0.23,-0.33,-0.36
30.5860,-13.42,3.26,3.80,0.40,-0.37,-0.21
30.6680,-11.38,6.98,7.85,-0.44,0.17,0.11
30.7500,-8.98,4.86,4.35,0.13,0.54,-0.23
30.8320,-8.90,2.82,3.73,0.11,0.64,0.24
30.9140,-4.90,2.71,2.16,-0.27,0.54,0.37
30.9960,-5.30,2.47,1.65,-0.21,0.41,0.03
31.0780,-8.87,2.71,1.45,-0.50,0.18,-0.05
31.1600,-11.92,3.69,1.77,-0.18,0.01,0.21
31.2420,-13.34,5.49,4.08,0.01,-0.23,0.23
31.3240,-9.22,3.57,4.82,-0.24,-0.26,0.19
31.4060,-7.69,5.53,4.82,-0.31,-0.60,-0.05
31.4880,-6.67,2.28,3.96,0.65,-0.52,-0.44
31.5700,-6.32,1.61,2.90,0.54,-0.38,-0.29
31.6520,-7.30,1.49,2.82,0.53,-0.55,-0.30
31.7340,-11.38,2.98,3.30,0.30,-0.55,-0.01
31.8160,-13.77,4.24,7.61,0.13,-0.15,0.12
31.8980,-10.36,5.33,6.04,-0.40,0.48,-0.20
31.9800,-9.69,3.80,5.06,0.12,0.69,0.08
32.0620,-6.24,3.73,2.82,-0.01,0.72,0.32
32.1440,-4.24,2.16,2.08,0.01,0.50,-0.01
32.2260,-5.57,2.39,1.06,-0.41,0.58,-0.07
32.3080,-12.20,2.39,0.78,-0.12,-0.09,-0.05
32.3900,-13.77,3.10,1.65,-0.23,-0.19,0.28
32.4720,-13.30,5.88,4.12,0.31,-0.52,0.59
32.5540,-8.24,3.65,4.55,-0.21,-0.61,-0.03
32.6360,-8.08,5.10,4.20,0.17,-0.60,-0.28
32.7180,-6.04,1.14,3.06,0.26,-0.39,-0.21
32.8000,-6.35,1.73,2.67,-0.07,-0.22,0.09
32.8820,-7.61,2.55,2.71,0.02,0.30,0.14
32.9640,-13.18,1.88,1.29,0.20,0.03,0.25
33.0460,-13.02,4.63,4.31,0.03,-0.10,0.02
33.1280,-10.32,4.24,6.86,-0.67,0.13,-0.99
33.2100,-10.43,4.00,4.90,-0.11,0.34,-0.22
33.2920,-6.28,2.04,2.55,0.16,0.37,0.19
33.3740,-7.14,2.39,1.84,-0.16,0.25,0.39
33.4560,-7.92,2.24,1.14,-0.22,0.05,0.19
33.5380,-9.89,2.63,1.73,-0.70,0.00,0.14
33.6200,-13.96,3.53,0.55,0.18,0.09,0.06
33.7020,-12.04,3.22,6.47,-0.64,0.55,0.10
33.7840,-6.79,2.90,2.86,0.75,0.65,0.18
33.8660,-8.08,4.16,4.79,-0.93,-0.55,-0.08
33.9480,-6.16,2.86,3.61,0.00,-0.33,-0.07
34.0300,-8.00,2.79,3.45,0.05,-0.14,0.24
34.1120,-8.08,2.39,2.28,0.32,0.09,0.25
34.1940,-11.30,3.06,1.61,0.57,0.17,0.29
34.2760,-12.04,3.02,1.69,0.19,0.14,-0.14
34.3580,-7.88,2.75,7.77,-1.12,0.23,-0.62
34.4400,-11.38,6.67,4.63,-0.78,0.52,-0.27
34.5220,-7.10,1.14,2.08,-0.65,0.76,0.56
34.6040,-7.18,2.20,2.24,-1.26,0.55,0.83
34.6860,-6.32,3.45,1.84,-1.31,0.38,0.51
34.7680,-9.85,3.69,2.31,-0.78,-0.04,-0.12
34.8500,-12.63,2.55,0.04,-0.05,0.31,0.14
34.9320,-15.14,9.14,6.35,-0.33,-0.23,0.45
35.0140,-8.51,2.35,5.49,-0.53,0.19,0.10
35.0960,-8.87,4.20,4.47,-0.68,-0.52,0.06
35.1780,-6.32,1.65,2.71,-0.48,-0.12,0.09
35.2600,-7.45,2.67,2.47,-0.36,-0.08,0.38
35.3420,-9.38,3.22,2.71,0.19,0.36,0.32
35.4240,-12.12,2.16,1.10,0.46,0.20,0.00
35.5060,-10.67,5.73,6.79,-0.72,0.25,-0.78
35.5880,-11.14,7.53,5.57,-0.40,0.29,-0.55
35.6700,-8.04,1.22,2.31,0.37,0.66,0.33
35.7520,-7.61,3.37,1.69,-0.54,0.20,0.81
35.8340,-7.96,3.73,1.69,-0.37,0.09,0.23
35.9160,-10.94,2.04,0.00,-0.54,0.21,0.12
35.9980,-10.67,2.35,0.20,-0.80,0.32,0.18
