NAME:,run_111_3_1.csv,,,,,
7.0080566,2.39,1.08,-5.83,-2.15,0.79,0.5
7.0810547,15.32,3.18,-9.32,-2.41,-0.79,0.93
7.1540527,14.84,-2.42,-4.52,-2.87,0.02,1.04
7.227051,9.13,1.12,-2.39,-0.74,0.09,0.35
7.300049,4.64,0.56,-2.5,0.46,-0.73,-0.85
7.373047,2.56,-1.02,-4.47,-0.28,1.07,0.02
7.446045,13.17,0.5,-8.34,-0.66,0.23,0.51
7.519043,14.27,0.09,-4.66,-0.04,0.03,-0.13
7.592041,8.68,-0.33,-3.13,0.88,-0.35,-0.4
7.665039,8.34,0.69,-2.26,0.34,-0.28,-0.69
7.738037,2.55,0.22,-3.86,-0.1,0.81,-0.5
7.811035,7.12,0.2,-5.38,-0.3,0.65,0.42
7.884033,17.46,-1.3,-8.74,0.79,-1.03,-0.03
7.9570312,13.15,-1.52,-3.75,0.31,-0.28,0.03
8.030029,8.03,-0.9,-3.8,1.13,-0.55,-0.41
8.103027,1.69,-0.14,-3.16,1.01,0.32,-0.54
8.176025,3.24,-0.35,-5.98,1.06,1.03,0.1
8.249023,18.44,-2.68,-8,1.27,0.06,-0.01
8.3220215,10.94,-0.75,-3.33,2.16,-0.25,-1.12
8.39502,9.4,0.09,-2.95,1.87,-0.39,-0.5
8.468018,4.3,1.03,-3.65,0.73,-0.28,-0.91
8.541016,1.65,0.33,-4.65,-0.68,1.14,-0.38
8.614014,16.44,0.81,-8.16,-0.51,-0.29,0.68
8.687012,14.97,-2.61,-4.45,-1.06,-0.17,0.56
8.76001,9.15,-1.76,-3.03,0.23,-0.18,0.35
8.833008,3.79,-0.49,-2.86,0.71,-0.41,-0.32
8.906006,-0.06,-0.65,-5.02,0.49,1.1,-0.17
8.979004,16,-1.48,-9.34,1.04,-0.08,0.4
9.052002,14.88,-1.39,-3.69,1.44,-0.37,-0.76
9.125,8.16,-0.25,-3.25,1.97,-0.31,-0.39
9.197998,6.32,1.13,-3,0.83,-0.61,-0.55
9.270996,0.25,1.25,-3.63,-0.51,1.09,-0.39
9.343994,11.57,-0.35,-5.96,-1.44,0.43,0.81
9.416992,17.93,-3.35,-6.03,-1.38,-0.31,0.02
9.48999,10.6,-1.37,-2.5,-0.23,0.21,0.45
9.562988,4.48,-0.76,-3,0.41,-0.17,-0.14
9.635986,-1.01,-0.39,-2.93,0.18,1.05,-0.18
9.708984,13.71,0.75,-9.51,1.32,-0.02,0.34
9.781982,15.6,-0.61,-3.4,0.73,-0.24,-0.77
9.855103,8.5,-0.33,-2.54,1.25,-0.13,-0.38
9.928101,6.04,1.52,-2.58,0.64,-0.64,-0.82
10.001099,-0.08,1.58,-2.94,-0.95,0.76,-0.62
10.074097,11.99,0.68,-6.89,-1.36,0.01,1.15
10.147095,17.74,-2.39,-6.12,-1.32,-0.48,0.44
10.220093,10.89,-1.18,-2.58,-0.24,-0.11,0.68
10.293091,5.71,-0.84,-3.29,0.55,-0.58,-0.29
10.366089,-1.07,-0.25,-2.36,0.07,1.1,0.02
10.439087,12.91,-0.97,-9.13,1.01,0.42,0.53
10.512085,15.55,-1.48,-4.83,1.01,-0.37,-0.62
10.585083,8.56,-0.73,-2.58,1.78,-0.19,-0.68
10.658081,6.53,1.73,-2.54,0.54,-0.23,-0.92
10.731079,-0.87,0.07,-3.76,-1,0.93,-0.77
10.804077,12.13,0.54,-6.08,-1.13,0.27,1.2
10.877075,17.33,-3.25,-5.5,-0.82,-0.83,0.39
10.950073,11.15,-1.8,-2.74,0.37,-0.4,0.19
11.023071,5.47,-0.69,-3.74,1.22,-1.11,-0.7
11.096069,-0.75,-0.3,-2.82,0.68,0.96,-0.39
11.169067,11.34,-0.57,-9.89,1.41,0.33,0.31
11.242065,16.13,-1.35,-5.32,1.3,-0.18,-0.41
11.315063,8.96,-1.2,-2.86,2.26,-0.06,-0.7
11.388062,6.73,2.09,-3.03,1.04,-0.12,-0.87
11.46106,-0.31,1.05,-2.84,-0.75,1.31,-0.62
11.534058,10.8,0.08,-5.86,-1.3,0.47,1.22
11.607056,17.4,-3.08,-5.03,-1.29,-0.72,0.51
11.680054,10.38,-3.23,-1.95,-0.12,0.02,0.44
11.753052,5.47,-0.5,-3.13,0.61,-0.71,-0.55
11.82605,-1.25,-0.07,-3.58,-0.28,1.14,0.28
11.899048,14.68,-2.75,-7.34,0.96,0.16,0.45
11.972046,15.15,-2.31,-3.54,1.34,-0.34,-0.82
12.045044,10.24,-0.02,-2.88,1.55,-0.21,-0.44
12.118042,5.79,1.35,-2.91,0.44,-0.08,-0.62
12.19104,-0.26,-0.4,-3.85,-1.13,1.4,-0.21
12.264038,15.37,0.71,-7.28,-0.8,0.12,1.42
12.337036,15.3,-4.47,-2.8,-1.27,-0.17,0.13
12.411011,10.97,-2.86,-1.95,-0.52,0.24,0.81
12.484009,7.21,-0.49,-2.87,0.44,-0.63,-0.01
12.557007,-1.14,1.17,-3.49,-0.32,1.03,0.32
12.630005,8.89,0.44,-6.93,-0.12,1.14,1.22
12.703003,17.67,-4.57,-5.84,-1.21,0.13,0.22
12.776001,6.69,-3.69,-5.3,-1.17,-0.19,-0.2
12.848999,4.31,0.56,-3.74,-1.9,-0.92,0.2
12.921997,0.99,1.91,-3.04,-3.09,0.11,0.29
12.994995,5.39,1.52,-10.51,-3.61,0.87,0.96
13.067993,18.67,1.26,-10.27,-2.82,-1.04,0.71
13.140991,9.72,0.6,-4.68,-1.96,0.04,0.21
13.213989,6.86,1.62,-4.89,-1.16,0,0.62
13.286987,8.91,2.14,-2.5,-0.87,0.19,0.45
13.359985,10.84,4.42,-5.11,-1.02,0.17,0.57
13.432983,10.62,3.2,-4.9,-1.41,0.43,0.86
13.505981,6.22,2.58,-3.94,-1.62,0.56,1.08
13.579102,2.99,0.01,-5.77,-1.39,0.38,0.89
13.6521,11.92,-3.76,-5.18,-2.19,0.59,1.23
13.725098,16.83,-2.45,-5.94,-1.33,-0.06,-0.07
13.798096,11.15,-0.58,-3.6,-0.11,0.22,0.16
13.871094,9.04,3.02,-3.48,-0.25,-0.11,-0.12
13.944092,4.84,2.35,-2.63,-1.05,-0.08,-0.58
14.01709,1.09,1.5,-4.92,-2.95,1.15,0.41
14.090088,10.75,2.67,-9.08,-4.51,-0.55,2.17
14.163086,15.98,-4.37,-9.52,-4.69,-0.58,2.06
14.236084,12.06,-2.79,-3.16,-1.53,0.06,0.82
14.309082,6.26,-0.82,-3.28,1.34,-0.69,-0.76
14.38208,-0.12,0.25,-2.24,0.66,0.79,-0.12
14.455078,6.45,0.08,-6.81,0.83,0.72,0.65
14.528076,18.48,-3.01,-8.94,0.89,-0.29,-0.35
14.601074,12.5,-0.88,-3.72,2.02,-0.29,-1.26
14.674072,9.09,2.52,-3.8,1.48,-0.77,-1.12
14.74707,2.51,0.78,-2.09,0.4,-0.25,-1.21
14.820068,2.35,0.39,-5.4,-0.92,1.3,0.4
14.893066,16.16,4.07,-9.24,-0.8,-0.02,1.41
14.966064,15.43,-2.79,-4.66,-0.59,0.17,0.48
15.0390625,11.25,-3.2,-3.79,0.06,0.17,0.22
15.112061,2.86,0.44,-1.61,0.31,-0.95,-0.84
15.185059,-2.1,0.83,-3.01,0.18,0.86,-0.4
15.258057,12.62,0.62,-11.24,0.64,0.93,0.76
15.331055,15.98,-1.33,-4.18,0.44,0.18,-0.2
15.404053,11.14,-1.87,-3.45,1.21,0.49,-0.53
15.477051,6.29,2.48,-1.92,1.54,-0.52,-0.97
15.550049,-2.02,2,-2.37,0.25,-0.13,-1.55
15.623047,5.11,1.16,-6.68,-1.47,0.51,0.37
15.696045,19.63,1.94,-7.42,-1.78,0.01,1.35
15.769043,11.7,-3.15,-1.66,-1.22,-0.13,0.69
15.842041,9.09,0.25,-3.31,0.33,-0.81,0.25
15.915039,1.18,-0.46,-1.9,0.34,-0.3,-0.69
15.988037,1.54,-0.19,-4.41,0.48,0.98,-0.12
16.061035,18.74,0.52,-9.08,0.61,0.88,0.69
16.134033,11.85,-1.29,-1.5,1.09,0.05,-0.64
16.207031,9.5,1.2,-2.3,1.2,0.04,0.05
16.28003,3.53,2.33,-2.97,0.69,-0.85,-1.28
16.353027,0.4,1.35,-3.39,-1.23,0.76,-0.47
16.426025,14.33,2.49,-8.84,-1.85,0.1,1.66
16.499023,17.79,-2.74,-3.2,-1.68,-0.37,0.58
16.572021,10.36,-0.68,-2.26,-0.24,-0.11,0.63
16.64502,4.65,-0.33,-3.2,0.64,-0.66,-0.5
16.718018,-1.6,-0.28,-1.86,0.46,0.88,-0.21
16.791016,11.14,-0.1,-7.81,0.98,0.84,0.7
16.864014,16.95,-0.08,-4.89,0.47,-0.09,0
16.937012,9.45,-1.36,-1.56,1.32,-0.1,-0.16
17.01001,7.03,2.2,-2.41,0.84,-1.01,-0.76
17.083008,0.35,1.2,-2.69,-0.19,-0.37,-0.99
17.156006,5.01,0.77,-6.43,-2.08,1.5,0.38
17.229004,19.69,0.05,-7.38,-1.78,-0.47,1.12
17.302002,13.23,-1.93,-1.9,-1.3,-0.09,0.53
17.375,8.04,-0.16,-2.65,0.34,-0.49,-0.03
17.447998,-0.03,-0.59,-2.43,0.55,0.01,-0.47
17.520996,2.07,-1.22,-4.86,0.87,1.04,0.06
17.593994,17.69,0.35,-9.68,1.28,0.35,0.57
17.666992,12.76,-1.11,-1.1,1.19,-0.39,-0.9
17.73999,9.13,0.93,-2.13,1.29,0.08,-0.17
17.812988,4.62,1.95,-2.48,0.75,-0.49,-1.01
17.885986,0.05,1.24,-4.18,-0.73,1.2,-0.49
17.958984,12.09,2.02,-6.45,-2.21,0.29,0.91
18.031982,17.34,-4.01,-2.54,-1.68,-1.19,-0.01
18.105103,10.46,-1.05,-2.19,-0.28,-0.68,0.14
18.1781,6.66,-0.58,-2.67,1.13,-1.24,-1.25
18.251099,-0.05,-0.15,-3.28,0.77,0.91,-0.43
18.324097,7.05,-0.31,-6.66,0.97,0.4,0.23
18.397095,18.42,-0.05,-6.43,0.71,-0.09,-0.34
18.470093,10.24,-0.57,-3.04,1.34,0.15,-0.55
18.54309,8.37,1.35,-1.96,1.31,-0.06,-0.42
18.616089,3.31,1.41,-2.21,0.48,-0.13,-1.17
18.689087,2.58,0.21,-4.77,-1.1,0.92,-0.66
18.762085,16.74,1.59,-8.19,-0.72,0.25,1.56
18.835083,13.32,-2.86,-0.93,-0.56,-0.16,-0.11
18.908081,9.72,-0.01,-2.15,1.04,-0.17,0.13
18.98108,3.6,-1.12,-3.65,1.24,-0.46,-0.78
19.054077,0.92,-1.6,-5.95,0.81,0.9,-0.1
19.127075,18.17,-2,-8.12,1.9,0.43,0.57
19.200073,12.94,-1.5,-2.45,2.45,-0.52,-0.59
19.273071,10.79,-0.14,-3.11,2.47,-0.34,-0.28
19.34607,6.35,1.82,-1.37,1.37,-0.41,-0.75
19.419067,-0.39,2.28,-3.67,-0.37,1.47,-0.41
19.492065,9.32,1.54,-7.97,-1.37,0.72,1.63
19.565063,17.08,-1.67,-5.43,-1.9,-0.99,0.64
19.638062,10.41,-4.7,-1.77,-0.9,0.08,1.15
19.71106,8.28,-0.14,-3.25,0.24,-0.21,0.61
19.784058,2.88,-0.03,-3.28,0.86,0.04,-0.51
19.857056,5.04,1.87,-6.79,0.78,0.92,0.27
19.930054,18.75,0.22,-8.39,-0.37,0.03,-0.46
20.003052,11.17,-0.66,-3.47,-0.6,0.16,-0.31
20.07605,7.12,0.68,-3.71,-1,-0.3,0.33
20.149048,3.28,2.77,-4.04,-1.44,-0.09,-0.18
20.222046,2.76,0.35,-6.09,-3.2,1.31,0.44
20.295044,15.23,1.44,-9.05,-3,-0.2,1.46
20.368042,15.13,-1.63,-2.47,-2.87,-0.18,0.59
20.44104,9.24,1.62,-3.08,-0.95,-0.03,0.88
20.514038,5.59,0.17,-2.65,-0.18,-0.42,-0.06
20.587036,1.32,-0.39,-3.36,-0.39,0.97,0.3
20.660034,14.79,1.36,-8.41,-0.28,0.83,0.51
20.733032,14.16,-0.24,-3.89,-0.64,-0.04,-0.57
20.80603,8.95,0.7,-3.2,-0.83,0.1,0.17
20.879028,7.71,2.17,-1.97,-0.91,-0.37,-0.12
20.952026,2.67,2.57,-4.6,-1.75,0.23,-0.13
21.025024,8.28,2.82,-8.9,-3.54,0.73,0.96
21.098022,18.84,-0.59,-8.54,-3.42,-0.4,1.38
21.17102,10.67,-1.46,-2.97,-2.55,0.01,1.35
21.244019,6.74,0.86,-2.8,-1.01,-0.33,0.62
21.317017,0.91,-0.2,-1.52,-0.77,0.06,0.47
21.390015,5.07,0.87,-6.71,-0.46,0.9,0.93
21.463013,18.4,0.27,-9.9,-0.6,0.19,0.4
21.53601,9.36,-1.07,-2.4,-0.4,0.1,-0.21
21.609009,9.35,0.44,-3.76,-0.35,0.06,0.55
21.682007,5.77,2.67,-2.26,-0.97,-0.82,-0.75
21.755005,3.43,0.89,-5.42,-1.94,0.7,0.29
21.828003,11.6,5.56,-9.45,-2.49,0.23,1.38
21.901001,17.74,-3.16,-6.34,-2.93,-0.32,0.52
21.973999,10.14,-1.69,-3.65,-1.72,0.18,1.04
22.046997,3.86,-0.78,-3.82,-0.4,-0.05,0.5
22.119995,0.24,-0.67,-2.14,-0.39,1.18,1.15
22.192993,11.99,1.31,-7.15,0.53,0.41,0.67
22.265991,14.65,-2.92,-5.67,-0.83,-0.1,0.54
22.33899,9.45,-4.24,-3.62,-0.52,0.07,0.87
22.411987,8.51,0.44,-1.72,0.12,-0.28,-0.09
22.484985,3.52,2.02,-3.35,-0.68,0.4,-0.94
22.557983,6.66,4.08,-6.16,-0.74,0.87,0.35
22.630981,19.41,-2.01,-9.13,-1.11,0.31,0.51
22.704102,12.02,-4.05,-2.28,-1.4,0.67,0.77
22.7771,7.36,-0.29,-3.02,0.1,-0.22,0.01
22.850098,0.95,-0.16,-1.65,0.64,0.2,-0.49
22.923096,4.96,0.82,-7.35,0.63,0.58,-0.15
22.996094,18.03,1.18,-7,-0.02,0.44,-0.01
23.069092,12.02,-0.01,-2.39,-0.37,-0.13,-0.73
23.14209,9.26,0.71,-2.21,-0.27,-0.48,-0.3
23.215088,4.61,2.38,-3.79,-0.5,-0.19,-0.79
23.288086,2.8,1.27,-4.91,-2.28,0.87,-0.09
23.361084,13.06,2.81,-8.15,-2.15,-0.14,1.3
23.434082,16.99,-1.93,-4.1,-1.79,-0.84,-0.18
23.50708,10.45,-0.52,-3.52,0.07,-0.54,-0.48
23.580078,4.09,-0.01,-3.57,0.85,-0.17,-1.02
23.653076,-2.01,-2.13,-0.73,0.38,1.01,-0.37
23.726074,13.18,-1.07,-11.28,1.59,0.04,0.27
23.799072,15.27,2.72,-5.31,1.78,-0.42,-1.17
23.87207,11.33,0.48,-3.21,1.44,0.09,-0.49
23.945068,6.24,1.05,-3.47,1.1,-0.37,-0.82
24.018066,0.56,1.05,-3.03,-0.53,1.1,-0.24
24.091064,10.4,2.24,-6.3,-0.07,0.88,1.23
24.164062,18.02,-1.81,-6.3,-0.46,-0.44,0.36
24.23706,11.89,-2.45,-2.69,-0.28,0.04,0.44
24.310059,5.75,-0.39,-2.82,0.58,-0.47,-0.34
24.383057,-0.83,0.1,-3.16,0.55,0.53,-0.45
24.456055,10.93,-0.6,-8.18,1.29,0.44,-0.16
24.529053,16.09,-1.11,-6.95,1.34,-0.17,-0.55
24.60205,11.24,-0.01,-3.56,1.86,-0.58,-0.86
24.675049,8.66,2.02,-2.86,1.13,-0.17,-0.76
24.748047,0.05,1.19,-2.23,0.02,0.79,-0.81
24.821045,7.58,0.49,-5.77,-0.44,0.8,0.86
24.894043,18.23,-0.39,-8.03,-0.55,-0.14,0.84
24.967041,12.81,-2.88,-2.6,-0.75,0.02,0.87
25.04004,7.7,-0.65,-3.03,0.2,-0.23,0.12
25.113037,-0.41,-0.29,-2.13,0.52,0.5,-0.44
25.186035,7.69,-0.16,-7.89,1.03,0.37,0.1
25.259033,16.86,-1.8,-6.23,0.75,-0.16,-0.21
25.332031,11.53,-0.31,-3.45,1.1,-0.7,-0.78
25.40503,9.24,1.05,-2.99,0.72,-0.38,-0.57
25.478027,1.99,1.34,-2.92,-0.22,0.67,-0.79
25.551025,4.04,-0.81,-5.72,-0.73,1.07,0.64
25.624023,17.91,1.41,-6.88,-0.23,-0.22,0.55
25.697021,14.42,-1.59,-1.94,-0.82,-0.35,0.38
25.77002,8.49,0.59,-3.63,0.33,-0.65,-0.28
25.843018,0.06,-0.95,-1.67,-0.1,0.05,-0.29
25.916016,6.73,-0.67,-7.54,0.5,0.72,0.66
25.989014,17.37,-1.35,-7.15,0.51,-0.24,0.01
26.062012,11.95,0.24,-3.59,1.55,-0.35,-0.74
26.13501,8.73,0.99,-2.45,1.25,-0.13,-0.66
26.208008,1.56,1.18,-2.4,0.15,0.64,-0.88
26.281006,3.88,-0.24,-5.05,-0.39,1.13,0.32
26.354004,18.82,1.2,-7.41,-0.49,-0.13,0.53
26.427002,13.15,-2.56,-0.41,-0.83,0,0.33
26.5,8.58,-0.25,-2.85,0.25,-0.18,0.15
26.572998,0.1,-0.9,-2.2,0.31,0.36,-0.26
26.645996,7.83,-1.69,-6.32,0.81,0.62,0.18
26.718994,18.14,-2.08,-6.07,1.13,-0.28,-0.17
26.791992,12.01,-0.17,-1.81,1.62,-0.41,-0.66
26.86499,8.3,0.71,-1.65,1.32,-0.51,-0.76
26.937988,0.63,1.7,-2.75,0.08,0.56,-0.91
27.010986,4.27,0.22,-5.02,-0.7,0.91,0.2
27.083984,19.77,-0.24,-6.44,-0.59,-0.47,0.95
27.156982,12.09,-3.24,-0.58,-0.78,0.06,0.71
27.230103,6.73,-0.67,-3.24,0.54,-0.38,0.17
27.3031,-0.33,0.22,-1.83,0.57,0.31,-0.3
27.376099,8.22,-0.92,-7.23,1.29,0.57,0.4
27.449097,17.69,-1.49,-6.16,0.8,-0.26,0.02
27.522095,9.99,-1.04,-0.99,1.27,-0.44,-0.75
27.595093,7.78,1.53,-1.9,0.56,-0.69,-0.7
27.66809,1.96,1.14,-2.7,-0.97,0.39,-0.67
27.741089,5.36,-0.58,-4.59,-1.81,0.74,0.72
27.814087,19.02,0.03,-8.88,-1.62,-0.33,1.47
27.887085,12.15,-5.47,-0.55,-0.28,-0.51,0.28
27.960083,7.96,-0.6,-3.47,0.97,-0.51,-0.49
28.033081,-0.54,-0.1,-3.18,1.04,0.69,-0.34
28.10608,5.13,-2.54,-6.37,1.75,0.74,0.05
28.179077,19.48,-2.05,-6.27,1.63,-0.36,-0.45
28.252075,13.05,-1.15,-2.26,1.69,-0.09,-1.09
28.325073,7.18,0.67,-1.75,1.54,-0.07,-0.82
28.398071,2.64,1.83,-2.68,0.77,0.21,-1.04
28.47107,0.41,-0.61,-3.45,-0.64,1.37,-0.69
28.544067,15.47,-2.03,-12.13,-0.16,0.04,1.73
28.617065,14.27,-4.81,-2.23,0.81,-0.43,-0.55
28.690063,8.68,-0.24,-6.98,2.41,-0.88,0.02
28.763062,3.17,0.01,-3.46,2.52,-1.08,-0.55
28.83606,-1.72,-0.79,-2.6,3.17,-0.29,-0.63
28.909058,5.57,-1.12,-8,3.33,-0.08,-0.88
28.982056,18.48,-4.76,-7.37,2.72,-0.8,-0.95
29.055054,14.03,-6.44,-4.89,2.63,-0.15,-1.42
29.128052,14.68,-2.28,-4.84,2.53,-0.59,-1.52
29.20105,8.22,-2.6,-3.52,1.46,-0.33,-1.76
29.274048,2.83,-2.7,-1.91,0.94,0.26,-1.26
29.347046,-0.5,-1.85,-2.46,1.62,1.09,-0.63
29.420044,9.69,3.86,-9.73,2.05,0.01,-0.03
29.493042,18.33,-0.44,-4.19,1.59,-0.64,-0.62
29.56604,11.43,-1.86,-5.07,1.15,0.29,0.29
29.639038,9.94,-1.78,-4.17,0.98,-0.2,-0.04
29.712036,7.83,-1.64,-4.27,1.41,-0.62,-0.44
29.785034,1.73,-0.88,-2.83,1.53,0.8,-0.18
29.858032,3.22,-1.69,-6.41,2.38,0.46,-0.33
29.93103,18.95,-1.03,-7.58,2.59,-0.36,-0.57
30.004028,11.56,-1.6,-3.04,2.16,-0.51,-1.38
30.077026,7.63,0.52,-2.84,1.03,-0.47,-0.82
30.150024,5.8,1.48,-2.7,0.3,0.54,-0.76
30.223022,3.09,1.48,-4.9,-0.77,1.62,-0.49
30.29602,14.16,1.08,-8.3,-0.38,0.17,0.68
30.369019,16.23,-2.12,-2.71,-1.53,-0.32,0.18
30.442017,8.3,1.06,-2.64,-0.91,-0.16,0.4
30.515015,2.25,-0.13,-2.22,-0.26,0.15,0.29
30.588013,1.05,-1.26,-3.64,-0.48,1.17,0.14
30.66101,16.98,-0.27,-8.43,0.23,0.05,0.36
30.734009,14.74,0.13,-2.12,0.56,-0.5,-0.68
30.807007,8.96,0.63,-3.26,0.55,-0.13,-0.2
30.880005,5.99,2.96,-1.31,0.81,-0.42,-0.83
30.953003,0.89,2.17,-2.97,-0.27,0.61,-0.81
31.026001,9.61,1.92,-7.44,-2.04,0.45,0.9
31.098999,18.63,-3.16,-4.37,-1.9,-0.42,0.71
31.171997,11.92,-1.11,-2.35,-0.67,-0.16,0.63
31.244995,6.46,1.63,-3.11,0.72,-0.87,-0.36
31.317993,-0.69,-0.55,-0.61,0.36,0.6,-0.07
