NAME:,run_124_1_1.csv,,,,,
15.610001,6.75,7.88,18.44,-0.41,-1.69,0.16
15.710003,0.08,19.73,3.1,-0.33,0.09,1.71
15.810001,1.45,8.98,-3.77,0.02,0.57,0.67
15.920002,1.29,2.71,-8.47,-0.57,0.15,-1.49
16.02,8.2,20.01,-6.83,-0.63,-0.31,-0.8
16.120003,-1.8,7.37,-2.79,1.17,1.3,0.15
16.220001,0.63,-1.37,-1.84,-0.22,-0.33,0.42
16.32,0.27,20.01,3.92,-1.53,-3.51,-0.26
16.43,-0.24,20.01,1.37,-0.48,0.28,1.68
16.530003,-7.45,4.86,0.94,0.32,-0.68,-0.07
16.630001,-0.08,-0.31,-1.92,-0.39,0.24,-0.68
16.73,-2.94,20.01,-8.28,-1.72,-0.18,-1.13
16.830002,-1.45,19.61,0.59,0.12,0.72,-0.69
16.940002,0.12,-1.57,-6.39,0.87,1.81,0.09
17.040001,1.22,6.79,0,-0.07,-1.28,-0.15
17.139999,2.12,18.32,-0.75,-0.77,0.2,1.81
17.240002,-9.41,8,-3.26,0.89,-0.7,-0.37
17.34,2.08,0.9,-0.04,-0.04,-0.56,0.19
17.450001,-2.67,7.73,3.37,0.18,-0.33,-0.88
17.550003,1.22,17.57,6.24,-0.48,-0.99,-1.3
17.650002,-2.28,6.08,-2.94,0.75,1.23,0.35
17.75,1.29,0.94,0.43,0.13,-0.59,-0.15
17.850002,-4.39,12.32,-1.69,1.67,-1.18,1.47
17.960003,-6.08,15.65,1.37,-0.47,-0.99,-0.07
18.060001,1.29,2.35,-1.29,-0.1,-0.78,0.28
18.16,-1.69,-0.31,-1.26,0.34,-0.65,-1.38
18.260002,-7.22,19.1,8.87,-0.94,-0.39,-1.66
18.360001,-3.06,4.24,-2.2,1.01,1.4,0.3
18.470001,-0.27,1.18,0.16,-0.23,-1.21,-0.72
18.57,5.77,9.69,-2.31,1.91,-1.94,1.61
18.670002,-5.61,17.65,-0.27,0.33,-1.21,0.85
18.77,0.9,4.71,0.75,-0.69,-1.64,0.97
18.870003,2,5.84,-8.43,-0.1,0.25,-0.85
18.98,4,20.01,11.41,-0.94,-0.76,-0.79
19.080002,-1.22,7.73,-4.86,0.85,0.61,-1.01
19.18,2.75,4.63,-2.43,0.64,0.43,-0.02
19.280003,-2.82,19.46,-5.61,-0.63,-2.08,-0.47
19.380001,3.18,20.01,0.04,0.43,0.12,2.05
19.490002,2.75,4.67,-1.22,-0.65,-0.64,-0.08
19.59,3.1,1.37,-0.94,-0.2,0.21,-0.43
19.690002,6.28,20.01,0.59,-0.7,-1.7,-0.79
19.790001,0.78,10.59,-1.77,0.5,0.78,-0.91
19.889999,0.67,0.16,-1.02,0.87,0.97,0.28
19.990002,4.04,20.01,2.43,-0.95,-2.6,-0.49
20.100002,4.9,14.28,-0.98,0.45,-0.26,2.08
20.200001,1.41,11.85,-3.33,1.07,1.18,1.08
20.300003,2.86,0.04,-2,-0.43,-0.4,-0.81
20.400002,1.18,19.97,-6.59,-1.44,0.74,-1.6
20.5,0.47,18.04,-0.24,-0.18,0.31,-0.83
20.610001,1.69,1.49,-4.12,0.93,1.38,-0.48
20.91,-6.2,6.79,1.53,0.23,-1.37,-1.16
22.850002,0.75,0.67,0.39,-0.21,-1.24,0.1
22.950001,-0.82,6.9,6.16,1.84,-2.39,1.49
23.77,-2.59,12.71,2.75,0.38,-0.56,0.4
23.870003,2.51,6.35,2.9,0.06,-1.4,0.98
23.970001,-0.16,9.45,-3.22,-0.22,-0.41,-0.68
24.080002,6.71,20.01,8.32,0.23,-0.34,0.83
24.18,-1.14,3.45,-3.92,1.38,1.15,0.17
24.279999,1.96,7.37,-4.94,0.33,-1.77,-0.51
24.380005,-10.47,-2.75,13.57,-0.97,-0.91,1.5
24.480003,-6.86,10.63,-3.49,0.41,-0.56,-0.71
24.580002,7.73,-3.49,-0.94,-0.87,-2.79,-0.69
24.690002,-3.49,20.01,-1.33,0.01,1.48,0.07
24.790001,-5.33,9.85,-0.47,0.65,0.52,0.23
24.889999,0.24,3.22,2.79,0.34,-0.86,1.13
24.989998,9.14,19.97,-4.67,1.52,-2.11,1.47
25.090004,2.35,19.93,-0.55,-0.41,-2.84,1.26
25.200005,2.47,7.77,-0.59,0.72,0.14,0.51
25.300003,1.57,-0.08,-1.77,-0.55,1.81,0.03
25.400002,3.22,20.01,-0.47,1.01,0.5,0.88
25.5,-3.18,10.28,2.39,1.06,0.52,-0.62
25.599998,0.08,1.8,0.9,0.51,0.44,0.3
25.709999,-1.53,12.24,6.24,0.92,-2.1,-2.24
25.809998,-0.86,16.51,-2.86,-0.47,-0.44,1.44
25.910004,2.55,8.47,3.45,-0.78,-0.39,0.66
26.010002,3.77,2.71,-6.63,0.76,2.25,-0.17
26.110001,3.37,20.01,-13.3,-0.8,0.76,-0.08
26.220001,-1.29,11.81,1.37,0.93,0.59,-1.32
26.32,-2.39,-1.41,-2.51,0.45,0.5,0.47
26.419998,8.47,2.28,11.22,-1.45,-3.18,-1.38
26.520004,-1.29,20.01,0.2,-0.38,0.62,2.09
26.630005,-1.88,15.38,0.86,-0.35,1.84,1.58
26.730003,0.63,0.55,-3.57,0.38,0.21,-0.47
26.830002,0.35,5.22,5.26,-0.94,-1.38,-2.14
26.93,-4.24,19.93,10.24,-0.59,-1.73,-2.1
27.029999,-1.88,3.37,-1.61,0.39,2.77,0.77
27.139999,-0.71,2.35,-0.51,0.12,-0.71,-0.27
27.239998,1.84,14.59,6.12,-0.7,-0.8,3.12
27.340004,-9.49,7.02,1.49,-0.36,-0.62,-0.49
27.440002,4.31,1.26,-4.04,-0.89,-1.06,-1.03
27.540001,-3.92,20.01,-2.59,-0.9,-0.76,-1.37
27.639999,0.08,19.81,2.24,0.11,0.97,-0.6
27.75,1.06,-1.33,-5.3,0.75,1.17,0.98
27.849998,-0.67,10.24,-0.39,-0.45,-2.44,-0.01
27.950005,-8.98,5.06,18.24,-1.42,-0.58,1.07
28.050003,-8.47,14.83,0.98,0.16,-0.05,0.66
28.150002,2.51,1.65,-0.59,-0.47,-1.6,-0.22
28.260002,-2.12,7.53,1.73,-0.08,-0.01,-1.04
28.360001,-2.94,17.53,8.71,-1.51,-1.5,-2.25
28.459999,-2.16,7.1,-0.67,1,1.04,0.38
28.559998,0.2,1.84,-0.27,0.09,-0.9,-0.2
28.660004,0.08,0.31,-0.59,2.12,-2.15,1.25
28.770004,-3.3,19.97,3.84,0.11,-0.81,-0.29
28.870003,0.82,5.3,0.47,-1.54,-1.07,0.29
28.970001,0.55,2.94,-2.75,0.3,0.87,-0.92
29.07,8.28,20.01,-7.96,-0.52,-1.12,-1.4
29.380005,-4.04,20.01,-5.49,-1.63,-3.19,-0.01
30.599998,0.08,18.99,3.18,-0.42,0.28,-1.39
31.32,1.02,19.69,6.08,-0.61,0.56,-0.89
32.849998,-2.04,7.34,-0.35,0.48,1.74,-0.42
32.950005,1.18,-1.61,-1.53,0.53,-0.92,-0.12
33.050003,2.12,20.01,1.49,-1.16,-1.21,-0.44
33.150002,-2.35,19.61,0.82,0.59,-0.16,2.22
33.25,-1.45,9.96,-2.59,-0.17,-0.46,0.84
33.360001,-0.98,0.94,-2.12,-0.65,-1.95,-2.7
33.459999,-1.77,20.01,0.59,-0.92,-0.44,-0.9
33.559998,1.45,16.51,-0.31,0.86,2.23,0.24
33.660004,-2.28,1.77,-2.98,0.92,0.37,0.2
33.760002,9.41,4.63,10.83,-0.55,-2.45,-0.84
33.870003,-2.31,19.97,0.12,-0.82,-1.3,1.44
33.970001,-2.28,8.9,0.2,0.54,-0.25,-0.08
34.07,1.84,-0.98,-2.71,0.15,-1.17,-1.34
34.169998,-0.75,14.12,-0.2,-0.95,-0.04,-0.34
34.279999,-1.14,20.01,8.51,0.09,1.33,-0.37
34.380005,0.67,3.45,-8.98,0.64,2.39,0.4
34.480003,2,6.35,-3.14,-0.91,0.16,-0.01
34.580002,-8.28,8.83,-5.1,1.61,2.2,2.17
34.68,-5.06,16.2,0,0.05,-0.14,-2.37
34.779999,-0.94,-2.47,3.1,-0.08,1.28,0.24
34.889999,0,-2.71,5.61,-0.05,-1.34,-1.95
34.989998,-6,19.61,10.43,-0.28,-0.02,-1.11
35.090004,-3.49,5.69,-2.79,0.44,1.81,0.08
35.190002,2.47,1.18,1.92,-0.78,-1.92,-0.48
35.300003,-4.86,13.1,4.04,1.79,0.28,3.06
35.400002,-10.98,15.49,-1.29,-0.04,-1.85,-0.21
35.5,0,5.92,-2.71,-1.2,-1.28,0.22
35.599998,4.98,3.57,-7.18,0.11,-0.4,-1.36
35.700005,-1.33,14.87,8.08,-0.33,-1.93,-1.93
35.800003,-5.49,6.28,3.92,0.41,-0.36,-0.83
35.910004,0.31,-0.12,-2.51,0.65,0.1,0.24
36.010002,-3.73,20.01,-6.63,-0.64,-2.36,-0.89
36.110001,-2.67,16.48,0.04,0.6,-1.44,1.16
36.209999,2.16,10.12,2.43,-0.29,-0.49,0.84
36.309998,1.1,-0.47,-4.47,0.01,-0.6,-0.37
36.419998,-0.78,20.01,-6,-1.14,-1.63,-1.55
36.520004,-4.31,18.24,4.08,0.31,-1.59,-1.24
36.620003,-3.57,7.81,1.57,-0.4,1.43,0.21
36.720001,1.73,0.08,-1.26,0.24,-1.22,-0.04
36.82,-0.16,4.55,0.86,1.87,-0.76,1.83
36.93,0.24,19.97,2.47,0.58,-0.69,1.56
37.029999,0.86,8.79,-0.94,-0.3,1.16,0.82
37.130005,2.82,5.14,-5.14,0.1,0.96,-1.1
37.230003,5.84,20.01,-2.04,-0.71,-2.31,-1
37.330002,2.04,12.94,3.84,0.14,0.41,-0.74
37.440002,-0.63,0.35,-3.96,0.55,1.49,1.37
37.540001,11.77,3.41,10.43,0.03,-3.35,-1.16
37.639999,10.67,20.01,-5.45,-0.03,0.57,2.86
37.739998,-4.28,8.47,0.39,0.39,-0.09,0.34
37.840004,3.33,-0.35,-1.92,0.43,-0.39,-0.41
38.25,-3.41,7.53,1.45,-0.91,-1.01,-0.46
38.660004,0.94,5.1,-5.61,-0.05,0.27,-1.12
38.760002,-1.26,20.01,12.83,-1.2,-1.38,-1.43
38.860001,-4.67,8.04,1.88,0.18,0.51,0.36
38.970001,1.77,0.08,-3.45,0.54,0.49,-0.29
39.07,-3.77,20.01,2.55,-0.56,-2.7,1.12
40.190002,-2.79,4.79,3.1,-0.25,-0.54,49
40.290001,-6.12,20.01,12.71,-0.59,0.03,-1.62
40.389999,-1.92,0.43,-4.35,0.57,1.9,0.25
41.309998,-4.94,13.69,-2.47,1.49,-0.24,-0.17
41.410004,0.82,3.26,-1.88,-1.07,-0.58,0.07
41.520004,-0.43,6.08,1.77,-0.57,0.2,-1.94
41.620003,-3.49,17.1,9.38,-0.86,-0.38,-1.71
41.720001,-2.75,6.2,-1.49,0.87,1.55,0.5
41.82,0.94,2.82,1.02,-0.36,-1.76,-1.37
41.919998,5.88,7.22,-2.04,2.26,-1.65,1.69
42.029999,-8.51,20.01,2.28,0.69,0.2,1.26
42.130005,-0.78,1.14,-1.57,-1.28,-1.34,-1.21
42.230003,-0.39,3.41,1.57,-0.22,-0.19,-1.61
42.330002,-1.37,16.87,7.96,-1.64,-1.08,-1.41
42.43,-1.57,3.02,0.71,1.72,2.9,0.37
42.540001,-0.24,0.59,3.14,-0.15,-2.53,-1.09
42.639999,-4.9,6.94,7.65,3.59,-1.32,1.85
42.739998,-7.3,20.01,3.77,-0.21,-0.5,0.83
42.840004,0.2,2.12,-2.16,-0.15,-0.62,0.14
42.940002,1.53,7.61,0,-0.52,-0.26,-0.99
43.050003,-3.53,20.01,19.1,-0.82,-0.2,-0.73
43.150002,-0.63,2.08,-4.04,1.06,2.86,0.16
43.25,0.31,1.1,3.02,-0.11,-1.37,-0.93
43.349998,-2.39,5.18,1.29,3.44,-1.33,1.31
43.450005,-3.14,14.55,4.35,0.27,-0.28,0.88
43.559998,-0.08,-0.04,-0.63,0.6,0.52,0.55
43.660004,1.69,6.59,-4.28,0.08,-1.35,-1.65
43.760002,-5.49,19.97,9.18,-1.17,-0.43,-0.55
43.860001,0.55,1.57,-2.16,0.74,3.92,-0.15
43.970001,-6.47,-0.04,7.06,-0.47,-2.25,-1.33
44.07,3.33,20.01,-0.12,-0.32,-3.72,1.41
44.169998,-7.92,14.24,-0.86,1.06,-0.42,0
44.270004,-2.39,0.08,-1.69,-0.46,-0.15,0.24
44.370003,-1.8,1.65,5.18,-0.52,-1.01,-0.9
44.470001,-7.73,20.01,13.18,-1.37,0.27,-1.31
44.580002,-1.33,1.37,-7.18,1.03,2.48,-0.47
44.68,1.06,3.57,1.92,-0.67,-1.67,0.66
44.779999,10.87,20.01,-6.86,1.68,-2.97,2.92
44.880005,-8.36,14.04,-2.55,0.91,-0.21,-0.05
44.989998,-0.08,2.28,-2.67,-0.34,-0.46,-0.01
45.090004,-1.49,5.37,2.71,-0.1,-0.45,-1.38
45.190002,-4.2,20.01,9.02,-1.52,-0.35,-1.51
45.290001,-1.02,1.65,-5.06,0.99,1.48,-0.94
45.389999,0.51,-0.82,6.63,-0.04,-1.82,0.32
45.5,0,13.81,-8.51,0.38,0.96,1.68
45.599998,-2.82,15.53,0.35,0.76,0.54,0.27
45.700005,-2.04,2.2,1.33,-0.38,1.68,-0.83
45.800003,5.84,6.35,-5.92,0.76,1.33,-0.17
45.900002,2,20.01,20.01,0.45,-2.9,0.86
46,-2.63,-0.47,-4,1.1,1.09,-1.7
46.110001,-6.24,0.24,7.18,-0.5,-2.34,0.54
46.209999,-11.1,8.32,-1.02,1.6,-3.42,-0.81
46.309998,-1.77,13.81,0.47,-0.16,-2.69,0.45
46.410004,5.3,1.8,8.36,0.34,-2.19,0.81
46.510002,-1.06,13.26,-6.86,0.15,0.18,0.31
46.620003,1.33,13.57,5.37,-0.01,-0.55,-0.56
46.720001,-0.82,0.08,0.59,-0.05,0.17,0.97
47.029999,0.71,8.9,-1.33,0.29,-0.8,0.87
47.130005,-0.35,7.45,-2.24,-1.16,0.84,-0.31
48.25,2.67,2.71,3.3,0.31,-0.99,-0.1
49.779999,1.49,1.84,4,0.3,-0.8,-0.1
49.880005,3.1,20.01,-2.12,-0.22,-0.76,2.13
49.980003,-6.75,13.89,0.78,0.12,-0.14,0.89
50.080002,-1.65,0.04,-0.39,0,-0.93,0.27
50.190002,-2.31,7.02,-4.31,0.75,0.1,-1.24
50.290001,-2.43,20.01,19.3,-1.58,-1.06,-1.11
50.389999,-0.35,1.53,-2.82,0.81,1.45,-0.99
50.489998,0.43,-0.47,-1.06,0.74,-1.24,-0.52
50.599998,4.28,9.38,-6.24,3.35,0.03,1.25
50.700005,-9.38,19.93,6.86,0.62,-1.26,0.68
50.800003,1.41,2.28,0.27,-0.22,-0.12,0.71
50.900002,0.67,5.33,-6.9,-0.26,-0.52,-0.14
51,7.1,20.01,-9.22,-1.03,0.1,0.41
51.110001,2.63,8.71,1.69,-0.18,1.77,-1.95
51.209999,0.35,-5.73,-2.59,0.78,-0.08,-1
51.309998,-8.32,12.63,15.73,-0.88,-4.62,1.61
51.410004,1.88,20.01,1.65,-2.05,-2.6,0.88
51.510002,1.33,4.39,0.31,0.35,0.36,-0.13
51.610001,1.22,2.04,-6.16,-0.62,0.09,-1.1
51.720001,1.37,20.01,-2.28,-1.36,0.26,0.42
51.82,3.77,14.44,-0.27,-0.23,0.87,-1.72
51.919998,0.78,-6.16,-5.26,0.87,0.55,-0.71
52.020004,-4.98,18.48,-6.51,0.63,-3.66,0.06
52.120003,10.2,20.01,-11.14,0.53,-2.53,1.86
52.230003,2.86,11.53,2.86,0.21,1.73,0.02
52.330002,2.47,1.26,-5.81,-0.15,0.44,-0.05
52.43,-0.71,17.42,-2.28,-0.35,0.11,-1.3
52.529999,2.9,19.65,0.43,-0.19,1.2,-0.34
52.639999,0.04,-3.26,-5.84,1.06,-0.1,-0.99
52.739998,-3.73,3.88,4.86,-0.99,-2.37,-0.91
52.840004,-1.18,13.81,-2,1.59,0.23,0.08
52.940002,-6.2,13.89,3.41,1.16,2.23,1.23
53.040001,-1.45,0.08,-1.18,-0.19,-0.05,-0.87
53.139999,2.51,19.18,-9.06,-0.53,2.79,0.25
53.25,2.71,16.67,1.8,-0.75,1.69,-1.97
53.349998,2.16,-2.59,-6.67,0.47,1.43,-1.19
53.450005,-2.28,8.63,4.86,0.36,-1.71,0.28
53.550003,-8.9,17.73,6.94,0.12,-2.91,1.04
53.650002,-3.02,8.28,3.18,0.15,-1.38,0.77
53.760002,0.98,-1.88,0.08,0.29,-0.09,-0.09
53.860001,-5.77,17.81,-0.71,-1.53,-0.38,-0.65
53.959999,-7.88,20.01,9.3,-1.22,0.64,-0.67
54.059998,0.82,2.71,-4,1.1,3.24,1.11
54.160004,-5.37,1.22,4.43,-0.11,-0.82,-0.09
54.270004,-3.73,15.77,-5.06,1.52,-1.61,-0.07
54.370003,-5.69,19.26,1.49,-0.12,-0.14,2.26
54.470001,-1.8,0.63,0.08,-0.4,-0.53,-0.19
54.57,0.71,10.4,-6.2,-0.11,0.7,-0.38
54.669998,-10.87,20.01,11.22,-0.83,-0.29,-1.95
54.779999,-5.26,4.43,-3.1,-0.02,1.48,1.67
54.880005,2.59,-2.12,2.59,0.41,-1.59,-0.32
54.980003,-12.2,-0.43,-6.55,2.01,0.47,-1.66
55.389999,3.3,20.01,-5.57,-1.52,-0.21,-1.29
55.690002,6.51,0.04,-1.29,0.36,-0.92,-0.42
55.800003,4.94,20.01,-5.88,-0.39,0.24,1.99
58.25,2.47,4.43,-4.04,-0.31,0.06,-1.93
58.349998,-4.2,20.01,-7.49,-1.89,0.04,0.42
58.450005,-1.22,13.38,3.45,-0.11,1.4,-1.1
58.550003,2.75,1.14,-14.08,0.95,3.37,-0.35
58.650002,-2.28,5.77,0.78,0.39,-3.64,-0.4
58.75,-0.12,20.01,-9.02,0.57,0.26,0.98
58.860001,-7.69,3.49,2.12,0.44,-0.21,-0.54
58.959999,1.1,-2.12,-0.31,-0.35,0.23,-0.35
59.059998,-7.57,20.01,-4.55,-1.25,-0.07,0.08
59.160004,-1.77,13.89,2.86,0.22,0.79,-0.99
59.260002,0.39,-2.16,-3.37,0.49,0.74,0.6
59.370003,-1.14,0,2,0.47,-0.09,0.45
59.470001,1.69,15.65,0.31,-1.19,-0.51,1.39
59.57,-3.26,4.75,-0.04,0.08,0.22,-0.05
59.669998,-0.63,-1.77,-3.1,-0.14,0.2,-0.38
59.770004,-1.02,20.01,-2.16,-1.29,-0.43,-0.66
59.880005,-0.16,16.04,3.41,-1.05,0.81,-0.75
59.980003,1.53,0.04,-7.37,0.8,2.07,-0.01
60.080002,7.06,10.67,1.29,1.32,-1.31,0.58
60.18,6.24,20.01,-16.08,-0.82,-1.3,-0.31
60.279999,2.9,5.92,0.12,0.97,1.7,1.65
60.389999,-0.94,-2.94,-1.06,0.11,-0.33,-0.58
60.489998,0.82,5.88,3.18,-0.49,-0.58,0.24
60.590004,-13.14,20.01,12.55,-0.46,-0.06,-2.25
60.690002,-0.71,4.94,-3.22,-0.22,2.19,0.79
60.800003,1.33,-2.71,4.39,0.28,-1.51,-0.55
60.900002,-11.89,9.06,3.96,1.73,-2.67,-1.66
61,-10.16,12.4,17.97,0.52,-2.73,0.37
61.099998,0.47,3.73,-1.41,0.34,-0.04,0.41
61.200005,0.78,-0.55,-2.98,-0.16,0.48,-0.46
61.300003,12.24,20.01,-7.69,-0.5,-0.79,0.14
61.410004,-3.65,9.61,1.8,1.08,1.88,-0.6
61.510002,0.55,3.26,-6.83,1.02,1.38,0.18
61.610001,-5.65,18.71,-9.73,0.05,-2.97,0.17
61.709999,2.39,20.01,-5.69,-0.01,-1.01,1.28
61.82,-2,8,-0.35,0.7,-0.49,-0.14
61.919998,0.04,0.9,-1.96,-0.04,-0.3,-0.76
62.020004,-3.96,19.1,-3.57,-1.5,0.26,-1.68
62.120003,-2.63,19.77,5.37,-0.54,0.91,-0.3
62.220001,0.71,1.84,-5.73,0.55,1.83,0.29
62.32,0.16,-1.26,7.65,0.72,-1.48,0.64
62.43,3.61,19.97,-7.88,-0.29,0.66,2.53
62.529999,2.47,12.04,-1.88,0.31,-1.35,0.3
62.630005,-0.59,-0.82,-2.63,-0.89,-0.87,-0.94
62.730003,0.39,20.01,-0.71,-1.18,-0.82,1.31
62.840004,0.51,19.14,7.41,-0.66,1.05,0.09
62.940002,0.98,-1.18,-3.84,2.06,3.11,-0.6
63.040001,-6.39,-13.1,19.61,0.49,-4.99,-0.7
63.139999,-0.78,10.9,-11.85,0.84,0.63,1.7
63.239998,-5.41,0.31,9.77,0.67,-1.83,-0.14
63.340004,-4.47,6.59,0.71,0.08,-3.24,-0.81
63.450005,-0.24,9.3,-1.61,-1.93,-0.58,-1.83
63.550003,0.27,20.01,0.31,-0.92,0.6,-1.04
63.650002,7.73,3.22,-2.82,0.92,4.28,0.36
