"NAME:","run_122_3_1.csv"
"EXPERIMENT TIME:","16/03/2024 00:10:56"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","166"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"6.539","-3.22","2.86","1.02","-0.71","-0.49","1.68"
"6.599","-11.8","16.0","16.5","-3.32","-0.49","4.82"
"6.660","-3.80","20.0","5.41","-1.23","-3.80","-1.46"
"6.720","-1.69","10.4","0.51","0.48","-2.36","0.90"
"6.789","8.51","-7.26","-8.43","1.59","-2.53","0.48"
"6.849","-5.88","1.26","1.18","0.76","-0.57","0.89"
"6.910","-7.22","7.10","2.79","-0.14","-0.12","-1.44"
"6.979","9.14","20.0","-19.3","-0.13","-3.09","-0.76"
"7.039","-5.65","17.1","1.84","-1.61","2.41","-1.44"
"7.099","4.75","20.0","-5.84","-0.35","-0.88","-3.79"
"7.169","-20.0","-10.9","13.4","0.87","4.99","0.99"
"7.229","0.39","2.08","-1.37","0.92","-1.81","0.53"
"7.289","-11.2","10.8","5.57","-2.23","-0.00","2.09"
"7.349","-12.8","18.1","-0.43","1.65","-1.65","-0.24"
"7.419","-0.55","19.9","2.67","-0.56","-2.53","0.65"
"7.479","0.20","3.30","-3.57","0.82","-2.10","0.60"
"7.539","-1.37","1.65","4.67","1.17","0.48","0.13"
"7.610","-4.16","-6.24","-3.69","-0.05","-0.78","0.22"
"7.669","-12.3","20.0","20.0","-2.93","3.29","-1.89"
"7.729","3.69","20.0","-2.67","0.91","0.13","-1.46"
"7.789","-5.69","12.9","0.75","-2.71","2.77","-1.54"
"8.989","1.02","1.29","3.45","0.60","-0.67","0.20"
"9.050","-2.55","-6.28","-2.98","0.28","0.04","0.37"
"9.119","-20.0","2.90","-2.47","-2.60","1.15","-1.82"
"10.0","-0.43","16.3","0.20","-1.74","0.46","-2.01"
"10.05","-12.4","-7.73","1.02","2.19","4.94","0.69"
"10.12","1.29","-1.33","-3.92","0.56","-1.36","0.56"
"10.19","-6.83","2.63","5.14","-1.24","0.06","2.14"
"10.25","-10.4","14.0","-3.41","2.02","-3.68","-0.36"
"10.30","-4.98","20.0","13.4","-0.79","-1.47","0.89"
"10.37","1.29","2.94","-5.84","1.26","-3.19","0.02"
"10.44","-1.10","-1.10","5.02","0.18","1.16","0.54"
"10.5","-4.12","-5.81","-0.47","0.10","-0.24","0.36"
"10.56","-20.0","20.0","20.0","-4.80","3.16","-3.61"
"10.62","3.65","20.0","-6.35","1.44","-1.19","-0.58"
"10.69","-6.24","11.6","1.41","-2.28","2.67","-2.13"
"10.75","0.12","0.24","-13.1","1.66","0.53","-1.11"
"10.81","-5.69","-2.98","2.63","0.77","-0.85","-0.25"
"10.87","-1.26","3.22","-0.43","-1.32","-0.15","1.86"
"10.94","-13.9","20.0","20.0","-3.29","-0.37","4.85"
"11.00","-5.77","20.0","4.63","-0.67","-2.91","-1.23"
"11.06","-0.55","12.0","-3.88","0.11","-3.28","0.59"
"11.12","8.43","-12.9","-5.69","1.23","-0.21","1.47"
"11.19","-5.61","2.20","2.82","0.78","-0.02","0.72"
"11.25","-2.28","-1.65","-2.28","0.15","-0.81","-1.03"
"11.31","15.7","20.0","0.55","1.86","-0.50","-2.14"
"11.38","-8.51","15.3","5.45","-3.15","4.47","-0.63"
"11.44","-1.22","14.6","3.06","-2.13","0.15","-2.29"
"11.50","-7.81","-7.49","-12.1","2.20","4.31","0.90"
"11.56","-0.31","0.16","-2.47","1.52","-2.01","0.07"
"11.63","-4.75","0.12","-1.80","-0.58","-0.31","2.90"
"11.69","-9.69","13.8","14.9","2.13","-2.81","2.02"
"11.75","1.61","20.0","0.39","-0.71","-4.53","-0.51"
"11.83","-0.16","2.43","2.00","0.41","-0.63","1.08"
"11.88","0.20","-1.14","0.75","0.53","-0.73","-0.29"
"11.94","-1.57","-5.37","-1.29","-0.30","-0.32","0.30"
"12.02","-20.0","7.88","3.77","-2.06","0.74","-2.10"
"12.08","11.8","20.0","2.90","3.87","-1.85","-0.63"
"12.19","5.57","6.86","-6.86","0.13","0.40","-1.64"
"12.27","-16.4","-6.08","17.5","-1.17","4.33","-0.34"
"12.33","-1.88","1.33","-3.26","0.42","-0.48","1.17"
"12.38","-20.0","20.0","9.81","-4.25","-0.53","2.87"
"12.45","-5.69","20.0","4.20","0.17","-3.31","-1.97"
"12.52","-2.47","10.5","3.88","0.06","-2.76","0.16"
"12.58","6.47","-2.71","-9.57","2.67","-4.75","0.18"
"12.64","0.35","5.22","-2.20","2.22","-1.86","-0.31"
"12.70","-4.86","-8.43","2.59","-1.07","2.73","0.82"
"12.77","8.04","15.9","5.22","-0.39","-0.03","-0.62"
"12.83","-12.6","12.3","16.9","-4.05","4.99","-0.58"
"12.89","-1.33","14.5","-1.22","-2.28","-0.32","-2.34"
"12.95","-9.49","-6.32","-10.7","2.01","4.98","0.45"
"13.02","-0.39","-1.80","-4.63","1.21","-1.34","0.50"
"13.14","-13.1","16.7","-2.35","1.72","-2.31","0.20"
"13.20","-1.18","18.7","2.24","-0.60","-3.19","0.14"
"13.27","-0.31","2.35","-1.80","0.93","-3.02","0.37"
"13.33","-1.18","-2.63","5.92","0.62","1.61","-0.10"
"13.39","-3.41","-6.04","-0.71","-0.01","-0.87","0.62"
"13.45","-20.0","20.0","18.1","-3.37","3.88","-1.87"
"13.52","0.27","20.0","-8.47","-1.03","0.21","-0.75"
"13.58","-3.41","8.94","-1.49","-2.46","1.49","-1.39"
"13.64","1.92","5.81","-9.30","0.67","1.48","-0.99"
"13.72","-14.1","-6.63","12.0","-0.36","3.11","-0.33"
"13.77","-2.04","3.14","-2.39","0.15","-1.63","1.84"
"13.83","-11.4","12.4","18.5","-1.08","-0.63","4.77"
"13.91","-0.16","20.0","4.82","-0.75","-3.23","-1.40"
"13.97","-1.80","9.57","-0.20","-0.09","-2.53","0.83"
"14.02","7.34","-9.89","-5.33","1.47","-1.85","1.05"
"14.09","-6.32","1.18","4.35","0.61","-0.72","0.57"
"14.16","3.26","1.49","1.14","0.06","0.15","-2.07"
"14.22","14.4","18.2","-13.8","0.27","-2.85","0.07"
"14.27","-7.45","16.7","-2.08","-2.86","3.17","-1.19"
"14.34","3.30","12.1","-2.82","-0.34","-0.38","-2.81"
"14.41","-20.0","-6.79","20.0","0.08","4.99","-0.07"
"14.47","1.14","0.78","-1.45","0.78","-1.10","0.90"
"14.53","-20.0","20.0","6.67","-2.84","-0.33","2.59"
"14.59","-8.87","20.0","1.57","1.07","-1.63","-1.05"
"14.66","-0.90","16.2","1.61","0.07","-2.24","1.15"
"14.72","4.12","-3.22","-5.96","1.65","-2.50","0.60"
"14.78","-3.80","2.71","9.34","1.72","0.40","0.36"
"14.84","-3.65","-6.24","-1.73","0.39","-0.55","-0.80"
"14.91","11.1","20.0","0.43","3.82","1.52","-1.83"
"14.97","-9.45","14.1","15.6","-3.25","4.90","-0.21"
"15.03","-4.28","11.2","1.18","-2.23","2.79","-1.15"
"15.09","-4.39","-4.71","-10.6","1.23","4.26","-0.52"
"15.16","-2.24","-1.41","-1.84","0.08","-0.99","-0.33"
"15.22","-5.88","-0.08","2.20","-1.27","-0.34","2.34"
"15.47","6.08","-5.18","-2.55","1.41","-0.76","-0.12"
"15.53","-6.71","-3.80","4.55","-1.13","0.41","1.00"
"15.61","-20.0","20.0","20.0","-3.36","2.95","-3.01"
"16.98","-2.35","-6.83","-2.16","0.58","0.05","-0.92"
"17.05","11.0","20.0","-2.00","4.64","-0.31","-1.38"
"17.11","-7.85","18.9","1.96","-3.16","4.04","-1.24"
"17.5","0.31","17.4","1.10","0.60","-5.00","-0.61"
"17.55","-0.20","2.08","0.35","1.30","-0.63","0.83"
"17.61","-0.24","-2.31","-0.24","0.65","0.41","0.74"
"17.69","-4.24","-6.04","-3.33","-0.11","-1.03","0.57"
"17.75","-1.18","20.0","20.0","-4.32","2.62","-2.63"
"17.80","8.28","20.0","-16.7","1.75","-3.50","-2.06"
"17.86","-2.20","12.3","-0.67","-2.56","2.27","-1.39"
"17.94","2.16","3.92","-13.3","1.47","1.00","-0.83"
"18.0","-10.3","-3.80","8.28","-1.94","2.92","-0.69"
"18.05","-2.47","2.86","3.61","-1.00","-0.12","1.77"
"18.12","-14.7","16.1","20.0","-3.15","-0.80","4.73"
"18.19","-4.00","20.0","7.18","-0.82","-3.35","-1.62"
"18.25","-0.59","10.2","-3.18","0.99","-3.37","0.57"
"18.31","9.02","-11.3","-3.84","1.47","0.00","0.97"
"18.37","-2.39","1.26","-2.28","0.82","-2.12","0.90"
"18.44","3.33","5.02","-1.37","0.84","-0.49","-1.62"
"18.5","3.22","16.4","-14.2","0.98","-2.68","-1.97"
"18.56","-8.12","18.9","2.00","-3.54","4.96","-1.07"
"18.62","2.47","14.4","0.55","-1.19","0.91","-2.95"
"18.69","-19.0","-11.6","12.4","-0.45","4.99","-0.13"
"18.81","-19.1","20.0","7.18","-3.01","0.00","2.43"
"18.87","-12.3","20.0","-0.75","1.13","-2.33","-2.18"
"18.94","0.04","17.4","-3.10","0.80","-4.34","0.15"
"19.00","3.65","-2.86","-2.39","2.22","-0.51","1.85"
"19.06","-4.82","4.08","3.14","1.97","0.37","0.45"
"19.12","-0.24","-4.75","-6.59","0.09","-1.27","-0.76"
"19.19","15.6","20.0","-1.80","4.15","-1.55","-2.24"
"19.25","-10.5","15.7","12.6","-2.61","4.52","-0.06"
"19.31","0.08","11.1","0.43","-2.55","1.35","-2.67"
"19.39","-14.0","-8.94","-3.57","2.00","4.99","0.06"
"19.44","-1.65","-4.31","-4.82","0.29","-2.62","0.46"
"19.50","-2.63","9.96","8.28","-1.81","-0.75","2.20"
"19.56","-14.9","10.9","2.82","1.86","0.01","0.36"
"19.64","-4.79","18.8","9.77","-0.40","-3.12","0.35"
"19.69","2.55","3.06","-3.65","0.39","-1.87","0.47"
"19.75","2.86","-6.71","3.49","1.92","-0.55","0.71"
"19.89","-20.0","20.0","20.0","-3.47","1.64","-2.12"
"19.94","1.45","20.0","-0.27","2.80","-1.22","-0.87"
"20.02","-5.49","10.1","2.12","-2.87","2.85","-1.70"
"20.08","4.12","5.57","-9.85","1.45","1.75","-0.95"
"20.14","-9.65","-8.63","9.10","0.50","0.36","0.04"
"20.19","-2.82","2.47","0.71","-0.77","-0.64","1.94"
"20.27","-11.8","17.2","17.6","-3.12","-1.81","4.83"
"20.33","-0.67","20.0","9.30","-1.42","-3.67","-1.66"
"20.39","-0.24","9.45","-2.20","0.37","-2.35","0.47"
"20.45","7.30","-12.3","-4.51","1.19","-0.95","1.34"
"20.52","-6.67","2.55","5.33","0.99","1.39","0.95"
"20.58","0.71","4.04","4.08","1.16","-0.16","-1.76"
"20.64","6.32","16.0","-6.00","-1.88","-2.34","0.28"
"20.70","-8.00","15.3","0.67","-2.96","3.26","-1.35"
"20.77","4.55","14.4","-4.12","0.65","-1.06","-2.54"
"20.83","-20.0","-9.45","16.7","-1.27","4.99","0.00"
"20.89","0.43","-0.47","-3.14","1.14","-1.59","0.85"
"20.95","-13.2","20.0","5.33","-1.72","-0.39","1.43"
"21.02","-11.2","20.0","-7.45","1.83","-2.36","-1.69"
"21.08","-1.14","16.5","1.73","-0.81","-2.74","1.50"
"21.14","1.53","-0.94","-0.94","1.28","-0.04","0.03"
"21.20","-2.82","6.00","5.14","0.77","0.01","0.96"
"21.27","-3.37","-4.63","0.04","0.51","0.16","-0.10"
"21.33","-5.33","20.0","20.0","-1.12","4.04","-2.57"
"21.39","2.98","20.0","-1.69","-0.32","1.21","-1.31"
"21.45","-4.24","9.61","2.51","-2.48","1.69","-1.82"
"21.52","2.35","2.35","-13.4","2.15","2.78","0.11"
"21.58","-3.18","-2.43","-0.90","0.64","-0.46","-0.48"
"21.64","-3.30","2.31","-0.27","-0.46","-0.51","2.04"
"21.72","-11.4","17.3","20.0","-3.59","-1.53","4.61"
"21.77","-3.37","20.0","7.53","-1.24","-2.86","-0.95"
"21.83","-0.08","10.4","-1.88","0.47","-2.08","0.98"
"21.91","7.06","-11.1","-3.88","1.30","-0.29","0.93"
"21.97","-4.71","-1.96","1.77","0.59","-0.44","1.15"
"22.02","1.06","1.73","-1.02","0.87","-0.39","-1.33"
"22.09","17.1","20.0","6.35","0.50","-0.38","-1.94"
"22.16","-8.04","19.5","7.77","-3.31","4.89","-1.25"
"22.22","-1.18","14.1","2.24","-1.79","-0.17","-2.24"
"22.27","-14.4","-9.10","-0.51","1.46","4.88","0.96"
"22.34","1.73","-2.39","-5.84","1.63","-2.49","0.26"
"22.41","-5.30","-0.08","3.45","-0.42","-0.40","2.29"
"22.47","-10.7","12.1","1.61","2.56","-2.58","2.44"
"22.53","-4.63","19.8","9.49","-1.34","-2.63","-0.13"
"22.59","1.65","5.53","-3.57","0.91","-2.53","0.53"
"22.66","0.08","5.10","6.59","1.60","-0.67","0.01"
"22.72","-1.37","-7.10","-2.47","0.26","-0.51","0.52"
"23.47","1.73","1.77","2.08","0.81","-0.52","-1.66"
"23.53","6.98","19.6","-8.24","-1.23","-2.86","-0.53"
"23.61","-9.57","14.3","1.33","-3.50","4.49","-0.87"
"24.48","-0.47","-1.69","-2.94","0.96","-2.00","0.10"
"24.55","-2.86","11.8","9.34","-1.00","-1.07","2.12"
"24.61","-13.8","12.2","-5.77","2.68","-2.41","-1.58"
"24.98","-10.9","20.0","15.8","-0.98","3.75","-0.52"
"25.05","-4.43","11.0","1.73","-2.22","1.55","-1.12"
"25.11","-4.90","-5.41","-9.61","1.45","1.71","-0.43"
"25.17","-1.45","-3.88","-1.29","-0.70","0.43","-0.03"
"25.23","-3.06","0.82","0.16","-0.37","-0.72","1.90"
"25.30","-13.0","14.6","17.6","-0.74","-0.93","4.32"
"25.36","-1.29","20.0","10.0","-2.09","-4.20","-1.10"
"25.42","-1.57","8.90","0.27","0.35","-0.61","0.86"
"25.5","4.51","-7.92","-5.02","1.56","-1.90","0.59"
"25.55","-7.18","-0.31","6.67","-0.05","0.83","1.15"
"25.61","-10.9","1.22","-2.59","0.33","0.69","-1.73"
"25.69","9.10","20.0","-17.1","1.12","-1.82","0.16"
"25.75","-6.83","17.0","4.59","-2.16","2.45","-1.62"
"25.80","1.53","16.5","-6.94","-0.55","-0.08","-1.64"
"25.86","-19.5","-11.5","16.2","1.12","4.99","0.74"
"25.94","-1.02","0.47","-4.12","0.47","-0.84","0.85"
"26.0","-9.73","6.43","1.73","-1.10","-0.63","1.34"
"26.05","-13.4","9.61","0.75","3.50","-0.95","-0.65"
"26.12","-1.73","18.6","6.51","-0.59","-2.20","0.91"
"26.19","-0.78","-0.24","-0.59","0.89","-0.64","1.22"
"26.25","2.79","-2.98","-2.90","0.64","-0.54","0.19"
"26.31","-5.33","-1.61","1.65","0.00","-0.51","0.95"
"26.37","-4.24","1.77","7.18","0.68","0.89","-1.63"
"26.44","6.59","20.0","-10.2","0.10","-1.90","0.43"
"26.5","-5.02","11.4","-0.86","-2.19","3.03","-1.18"
"26.56","3.10","12.0","-3.84","-0.74","0.08","-2.62"
"26.62","-20.0","-5.69","20.0","-0.84","4.99","-0.16"
"26.69","-1.61","-0.20","0.08","0.15","-0.40","1.31"
"26.75","-17.0","20.0","9.34","-4.47","-0.48","2.75"
"26.81","-14.0","20.0","3.53","1.57","-0.98","-2.54"
"26.87","1.37","19.9","-5.22","1.92","-2.40","1.52"
"26.94","-1.06","-8.20","-2.86","1.10","-0.94","1.64"
"27.00","-1.61","3.02","0.63","1.59","-0.42","0.01"
"27.06","-1.88","-4.98","-5.61","-0.22","-0.75","0.13"
"27.12","-1.88","19.8","20.0","-2.18","4.46","-3.19"
"27.19","-3.06","20.0","2.47","-0.85","1.82","-0.21"
"27.25","-3.22","15.6","-1.26","-1.93","1.36","-1.17"
"27.31","-2.67","-0.04","-12.2","0.83","3.75","-0.08"
"27.39","-5.61","-7.30","1.80","0.56","-0.63","-0.56"
"27.44","-2.24","2.28","2.20","-0.72","-0.65","1.64"
"27.58","-3.61","20.0","6.39","-0.19","-3.44","-1.67"
"27.64","-1.26","11.6","-2.28","2.36","-0.96","2.84"
"27.69","3.65","-10.4","-6.83","0.54","-1.21","1.29"
"27.75","-8.20","3.02","6.94","0.19","1.00","0.69"
"27.83","1.53","-1.88","-6.86","0.77","-0.93","-1.37"
"27.89","20.0","20.0","1.29","1.62","-2.36","-0.56"
"27.94","-5.02","13.7","4.20","-2.58","4.68","-1.08"
"28.02","-1.18","12.0","3.02","-2.04","0.43","-1.02"
"28.08","-9.18","-6.94","-9.45","1.31","4.89","0.35"
"28.14","3.18","-0.75","-6.83","2.21","-2.02","-0.41"
"28.20","-3.61","0.27","-1.49","-0.71","-1.32","2.67"
"28.27","-10.5","7.26","5.77","-3.11","-0.95","4.58"
"28.33","-0.51","20.0","1.88","-1.24","-3.75","-0.55"
"28.39","0.59","3.37","0.43","0.88","-0.65","2.65"
"28.45","1.14","-3.10","-1.06","1.16","-1.16","0.41"
"28.52","-4.59","-3.18","3.92","-0.42","0.23","0.36"
"28.58","-10.9","3.61","2.39","-0.77","1.73","-1.32"
"28.64","2.55","20.0","-14.4","0.59","0.13","-0.24"
"28.70","-5.88","18.3","1.14","-2.16","2.89","-1.95"
"28.77","5.06","8.04","-12.7","0.01","0.46","-1.28"
"28.83","-20.0","-10.5","17.9","-1.94","4.78","-0.41"
"28.89","-0.35","0.27","-1.14","0.17","-0.02","0.29"
"28.95","-10.6","17.1","8.55","-1.52","-0.46","1.37"
"29.02","-11.7","20.0","-3.73","3.16","-0.96","-0.92"
"29.08","-1.14","17.1","-0.63","-0.33","-2.62","1.63"
"29.14","0.47","-3.06","0.86","1.41","0.86","1.90"
"29.20","-1.26","2.35","-0.51","1.08","-0.32","1.13"
"29.27","-5.92","-5.88","-1.73","0.04","-1.01","-0.30"
"29.33","-20.0","20.0","9.02","-0.14","1.67","-1.74"
"29.39","-1.26","20.0","-3.65","-0.49","1.17","-0.05"
"29.45","-3.18","19.7","-2.28","-2.24","2.12","-2.37"
"29.52","1.57","5.69","-10.0","-0.13","1.76","-0.30"
"29.58","-17.4","-9.41","16.6","-1.96","3.57","-0.02"
"29.64","-0.27","2.39","-3.53","-0.09","-1.20","0.97"
"29.72","-19.4","20.0","16.2","-4.66","-1.00","2.70"
"29.77","-9.81","20.0","12.9","0.53","0.60","-1.62"
"29.83","3.49","13.3","-4.12","1.99","-3.48","1.01"
"29.91","1.29","-11.3","-0.78","0.97","0.31","1.81"
"29.97","-6.90","0.39","3.41","-0.22","0.77","1.11"
"30.02","0.39","0.51","-3.73","0.95","-0.06","-1.32"
"30.09","15.5","19.8","-0.51","1.40","3.59","-3.63"
"30.16","-2.75","20.0","2.98","-1.50","2.49","-0.19"
"30.53","-3.73","18.4","5.14","-0.69","-2.46","0.58"
"30.59","0.31","5.18","-0.94","1.52","-1.46","1.63"
"31.97","-6.67","17.2","10.7","-1.19","-2.87","0.30"
"32.05","1.18","7.02","-0.55","1.09","-2.23","0.84"
"32.11","3.77","-12.2","0.20","0.25","-0.39","1.35"
"32.47","-20.0","-12.0","-3.26","1.97","4.99","1.05"
"32.55","0.31","-0.98","-4.51","1.37","-2.29","-0.09"
"32.61","-4.59","11.8","5.41","-1.38","-0.05","2.18"
"32.67","-13.2","20.0","-2.20","2.08","-0.48","-0.22"
"32.73","0.08","17.5","-1.69","-0.99","-2.74","0.50"
"32.80","1.80","-3.02","-2.35","1.02","-0.51","1.17"
"32.86","-1.45","1.29","2.51","2.31","-1.01","0.21"
"32.92","-2.79","-5.02","-0.27","0.77","-0.44","0.09"
"32.98","-20.0","19.9","20.0","-3.91","4.23","-2.25"
"33.05","-6.86","14.2","7.77","-1.97","3.38","-0.54"
"33.11","-5.30","20.0","4.47","-2.40","2.28","-2.60"
"33.17","0.90","0.04","-16.7","4.22","2.53","0.42"
"33.23","-14.9","-4.94","7.53","-1.73","2.22","-1.05"
"33.30","1.02","-0.90","-3.33","0.88","-1.73","0.86"
"33.36","-18.5","20.0","14.2","-4.56","-0.73","4.11"
"33.42","-9.89","19.5","11.6","-1.26","-0.93","-0.83"
"33.48","-0.59","12.8","-0.94","-1.11","-3.12","1.00"
"33.55","3.80","-6.47","-3.10","1.81","-0.42","1.77"
"33.61","-4.71","2.94","2.08","0.97","0.99","0.75"
"33.67","-1.65","-5.96","-4.51","0.09","-0.47","-0.77"
"33.73","4.43","20.0","2.04","2.30","3.57","-3.46"
"33.80","-10.5","18.9","13.4","-1.94","3.72","-0.33"
"33.86","-3.57","18.4","3.22","-2.92","0.38","-1.95"
"33.92","-0.75","-1.92","-15.8","4.16","2.50","0.11"
"34.0","-10.1","-4.82","5.30","-1.21","1.11","-0.85"
"34.05","0.51","-0.16","-1.84","1.03","-1.08","1.66"
"34.11","-9.92","20.0","20.0","-4.79","-0.72","4.39"
"34.19","-6.98","20.0","7.49","-1.05","-2.00","-1.27"
"34.25","-0.12","17.3","-4.55","-0.60","-3.94","0.72"
"34.30","1.88","-5.92","-2.16","1.41","-0.95","1.23"
"34.36","-2.47","3.37","-0.39","1.56","-0.82","-0.23"
"34.44","2.20","0.94","-2.16","1.28","-0.41","-1.01"
"34.5","8.39","20.0","-0.24","4.14","-3.04","-1.83"
"34.55","-8.24","20.0","11.8","-1.37","4.20","-0.42"
"34.62","-2.08","14.1","-0.31","-2.59","1.49","-1.68"
"34.69","-3.73","-3.65","-10.4","3.23","3.94","0.10"
"34.75","-6.90","-2.79","1.96","-0.04","-0.77","-0.02"
"34.81","-2.79","-0.08","-1.49","-0.39","-1.69","2.30"
"34.87","-12.3","13.5","9.14","2.23","-2.10","3.86"
"34.94","-4.47","20.0","12.3","-0.90","-3.06","-0.27"
"35.0","0.24","8.90","-2.98","-0.56","-2.57","0.16"
"35.06","4.82","-9.26","-1.96","1.23","-0.44","1.67"
"35.12","-5.65","-0.12","4.86","1.23","0.83","0.99"
"35.19","-10.2","-1.33","6.24","0.46","0.43","-1.37"
"35.25","15.3","20.0","-13.1","1.76","-4.53","-1.22"
"35.31","-7.02","17.4","2.71","-2.52","2.76","-1.32"
"35.37","0.27","16.7","-0.31","-1.87","-0.40","-2.48"
"35.44","-12.5","-11.7","-9.22","2.01","4.99","0.07"
"35.50","0.51","-1.41","-4.75","0.87","-1.00","0.19"
"35.56","-8.28","14.1","5.96","-1.33","-0.41","1.80"
"35.62","-15.7","11.6","0.71","2.53","-0.98","0.37"
"35.69","-6.35","18.7","7.77","-0.55","-3.66","0.36"
"35.75","-0.78","5.45","0.47","-0.14","-1.95","0.63"
"35.81","5.10","-9.14","-0.39","0.93","-0.36","0.38"
"35.89","-2.43","-0.71","2.31","0.94","-0.67","0.53"
"35.94","-17.1","0.00","-1.02","0.62","0.55","-1.55"
"36.00","11.6","20.0","-14.6","0.44","-3.64","-0.82"
