"NAME:","run_126_2_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:49"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","75"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"437.79","4.59","-2.94","10.75","-3.86","-2.74","-5.80"
"437.89","-2.24","0.94","-19.97","3.87","-4.53","1.51"
"437.99","-4.00","-1.26","-12.67","3.76","1.73","3.65"
"438.10","5.49","7.57","-1.22","-1.53","-0.05","-6.19"
"438.20","-10.59","-0.71","-20.01","-3.81","5.56","5.60"
"438.30","-8.20","-7.73","-14.67","-1.47","6.27","-3.12"
"438.40","-4.63","-1.37","1.06","-0.42","-0.51","7.69"
"438.51","-0.51","-2.71","-0.24","-1.65","0.93","2.14"
"438.61","-1.73","-1.80","3.10","2.24","1.49","5.49"
"438.71","-0.78","-1.53","-17.65","1.13","-8.09","-2.02"
"438.81","3.53","5.61","-17.77","3.11","1.20","-3.64"
"438.91","-2.08","6.79","-0.04","-1.62","1.81","-2.92"
"439.02","-3.06","3.84","-20.01","-5.19","4.94","-9.52"
"439.12","-3.88","-7.88","-9.38","1.14","4.37","-0.58"
"439.22","-2.51","-0.90","-1.02","6.36","-1.86","2.85"
"439.32","-6.51","-18.12","-13.73","-9.32","-8.55","-3.45"
"439.42","-5.45","-6.86","-17.53","1.91","0.81","5.56"
"439.52","4.98","3.96","-20.01","3.66","0.32","-0.98"
"439.63","7.18","0.27","-1.06","0.27","0.36","0.83"
"439.73","-0.16","-20.01","-20.01","-0.05","3.86","-3.61"
"439.83","3.80","-11.30","-19.89","-1.31","5.58","2.26"
"439.93","-2.24","-0.55","0.39","-0.99","0.53","1.29"
"440.04","-7.96","7.06","-0.71","0.70","1.93","1.04"
"440.14","-7.41","3.69","-4.71","3.71","7.32","-0.16"
"440.24","-5.26","-0.90","-20.01","2.49","-9.71","-2.19"
"440.34","-1.80","-0.31","0.20","2.07","-0.34","4.38"
"440.44","-4.04","2.28","-7.02","1.53","6.91","1.77"
"440.55","0.98","-11.34","-0.71","-3.16","-0.70","2.23"
"440.65","1.29","9.73","-6.94","1.74","0.43","-0.85"
"440.75","-3.22","0.12","5.96","2.33","2.26","1.76"
"440.85","-19.22","-20.01","-20.01","-8.01","-0.60","6.51"
"440.95","-6.04","-5.10","-13.69","5.29","1.91","4.37"
"441.05","20.01","1.06","-20.01","5.02","-9.96","-3.75"
"441.16","7.73","1.22","0.82","-1.82","1.13","-6.52"
"441.26","-14.44","-13.38","-17.69","0.49","9.18","3.30"
