"NAME:","run_122_5_1.csv"
"EXPERIMENT TIME:","15/03/2024 23:43:49"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","163"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"8.559","-1.84","-1.61","2.28","-0.18","-0.39","-0.68"
"9.75","2.51","-5.92","-1.73","-1.34","1.59","-0.72"
"9.809","-8.28","-16.4","-2.28","-3.32","2.09","1.88"
"10.63","8.55","-12.9","-8.36","0.72","-0.09","-1.02"
"10.69","-7.37","-7.61","-1.53","-0.02","-0.40","-1.69"
"10.75","1.06","0.08","1.14","-0.50","-0.00","-1.24"
"10.81","-6.24","8.71","-1.61","0.90","-1.22","1.26"
"10.88","0.59","-10.9","11.3","-3.44","-0.44","1.07"
"10.94","9.65","-13.6","-5.10","0.88","-0.24","-0.95"
"11.00","-6.67","-20.0","-9.45","-0.89","0.71","1.74"
"11.06","4.08","-3.73","-3.30","2.26","0.57","1.97"
"11.13","1.57","11.1","-2.00","0.47","0.18","-1.42"
"11.19","3.18","1.14","0.55","-1.92","0.36","-0.62"
"11.25","20.0","-20.0","-20.0","0.42","0.94","1.92"
"11.33","-7.45","-11.1","-0.47","1.23","-0.82","-1.12"
"11.38","5.22","-16.6","-8.39","0.86","0.03","-0.90"
"11.44","-0.24","-0.98","2.90","0.67","-0.02","-1.96"
"11.52","-4.86","2.24","2.04","-0.52","0.05","-1.14"
"11.58","-5.02","5.84","-0.59","-0.03","-0.69","1.94"
"11.63","0.12","-20.0","20.0","-2.51","-1.65","1.30"
"11.69","2.51","-12.7","-5.92","2.02","-0.09","-0.33"
"11.77","-3.49","-17.4","-3.84","1.13","1.81","1.81"
"11.83","1.06","-0.24","-4.31","2.52","1.11","2.02"
"11.95","2.08","-4.12","-3.02","-1.57","1.52","0.31"
"12.02","0.94","-14.5","-5.18","-1.85","2.08","1.54"
"12.08","0.94","-15.0","0.71","2.59","-0.95","-0.75"
"12.14","-3.06","-12.6","-4.86","0.52","0.37","-1.77"
"12.20","0.47","-1.06","1.02","0.33","-0.46","-1.99"
"12.27","-3.30","8.90","1.80","0.70","-0.34","0.37"
"12.33","-1.73","2.00","-4.04","-0.89","-0.69","1.47"
"12.39","18.6","-20.0","-13.4","-3.89","-4.39","-0.60"
"12.45","-5.37","-19.4","-4.43","1.32","0.32","0.92"
"12.52","2.98","-8.67","-3.61","1.86","1.07","1.89"
"12.58","-0.90","4.04","-1.18","2.28","0.90","0.68"
"12.64","2.28","5.53","-0.78","-0.89","0.29","-1.64"
"12.70","-4.39","-5.02","7.10","-1.41","1.61","0.75"
"12.77","-9.18","-20.0","-1.02","1.33","1.76","1.10"
"12.83","9.06","-19.8","-10.8","0.88","-1.43","-0.48"
"12.89","-5.77","-8.67","-1.80","-0.26","0.10","-1.85"
"12.95","2.39","-4.12","-0.98","-0.34","-1.03","-2.18"
"13.02","-6.75","10.5","0.71","1.67","-0.83","0.93"
"13.08","6.32","-2.16","-4.90","-1.19","-0.94","1.81"
"13.14","20.0","-20.0","0.16","-4.79","-3.45","-2.01"
"13.22","-13.9","-20.0","-12.6","-2.36","0.98","1.41"
"13.27","4.82","-7.30","-1.41","2.18","0.30","2.24"
"13.33","-0.35","9.57","1.77","1.98","0.56","-0.50"
"13.39","2.82","3.92","0.51","-1.21","0.57","-1.36"
"13.47","-7.73","-9.53","20.0","-0.70","1.20","0.85"
"13.52","-17.2","-19.9","5.06","1.31","0.23","0.15"
"13.58","8.94","-17.5","-7.85","0.32","-0.63","-1.16"
"13.66","-5.53","-6.63","-1.18","-0.38","-0.27","-1.68"
"13.72","0.86","-2.35","2.47","-0.50","-0.15","-1.42"
"13.77","-6.20","8.94","-2.39","0.99","-1.24","0.96"
"13.84","15.8","1.77","-0.31","-2.45","-0.76","0.77"
"13.91","6.47","-10.6","-7.06","2.05","-1.01","-0.77"
"13.97","-2.86","-20.0","-3.02","0.67","1.56","1.83"
"14.02","0.63","-0.82","-1.88","2.14","0.84","1.76"
"14.09","2.28","11.4","-1.33","-0.22","0.31","-1.74"
"14.16","2.43","-1.73","0.04","-2.14","1.57","-0.25"
"14.22","20.0","-20.0","-20.0","1.40","1.18","1.01"
"14.28","-6.59","-9.02","-2.24","0.25","-1.08","-1.63"
"14.34","4.47","-16.8","-6.55","0.36","0.09","-1.22"
"14.41","-4.12","-1.80","3.30","0.65","-0.02","-2.08"
"14.47","-3.73","6.55","0.63","0.23","-0.36","-0.40"
"14.53","-4.55","5.18","-1.45","-0.29","-0.67","1.76"
"14.59","15.0","-20.0","-10.5","-3.85","-4.24","-1.01"
"14.66","-10.0","-20.0","-3.77","0.73","0.58","0.69"
"14.72","4.51","-10.1","-5.22","1.98","1.14","2.11"
"14.78","-0.86","4.28","-0.20","2.51","1.46","1.12"
"14.84","-0.94","4.98","-3.18","-0.27","0.27","-1.98"
"14.91","1.10","-2.51","-0.43","-1.31","1.41","1.22"
"14.97","5.57","-20.0","-8.28","-2.90","0.37","2.77"
"15.03","0.16","-16.9","-3.18","1.72","-0.96","-0.91"
"15.09","0.08","-14.5","-5.41","0.50","0.01","-1.62"
"15.16","-2.00","-0.55","3.53","0.23","-0.65","-2.18"
"15.22","0.20","9.18","0.75","0.41","-0.90","0.59"
"15.28","-2.12","-1.53","-6.51","-1.23","-0.85","1.86"
"15.36","20.0","-20.0","-6.47","-3.75","-0.39","-2.20"
"15.41","-12.3","-20.0","-12.7","-1.48","0.48","1.10"
"15.47","3.57","-5.14","-0.47","2.20","0.79","1.90"
"15.55","1.10","12.0","0.78","1.39","0.47","-0.23"
"15.61","2.16","2.82","1.53","-1.02","0.16","-1.29"
"15.66","-1.45","-20.0","20.0","-0.87","0.88","0.75"
"15.73","-19.8","-20.0","-3.06","2.19","0.21","0.44"
"15.80","10.7","-14.3","-10.2","-0.12","-1.14","-0.84"
"15.86","-5.10","-2.98","1.77","0.05","0.21","-1.99"
"16.16","-0.16","-16.4","-1.06","2.16","1.90","1.90"
"16.23","1.65","-1.80","-4.35","1.94","1.08","1.94"
"17.61","-6.39","-20.0","-7.34","-1.79","1.06","1.65"
"17.67","1.45","-2.12","-3.33","2.32","0.66","2.19"
"17.73","2.82","10.9","-2.35","-0.47","0.24","-2.08"
"18.11","-1.80","2.08","1.96","-0.30","-0.43","-0.39"
"18.17","-7.14","5.88","-3.65","0.04","-1.05","1.37"
"18.25","3.84","-20.0","17.9","-3.44","-2.20","0.70"
"18.30","-1.92","-13.0","-2.39","2.11","-0.72","0.16"
"18.36","-0.08","-15.8","-4.71","2.14","2.03","1.83"
"18.42","-2.04","2.35","-0.75","2.42","0.87","1.47"
"18.5","2.82","7.53","-2.90","-0.45","-0.56","-1.87"
"18.55","4.31","-3.80","-0.16","-1.84","1.46","0.48"
"18.61","14.2","-20.0","-15.4","-2.29","1.51","2.36"
"18.69","-6.16","-10.7","1.10","2.00","-0.14","-0.87"
"18.75","2.08","-16.6","-6.90","0.64","0.44","-1.17"
"18.80","-2.51","-0.27","3.37","0.63","-0.28","-2.11"
"18.86","-0.67","7.34","1.02","0.19","0.03","-0.12"
"18.94","-6.28","3.92","-4.08","-0.32","-0.80","1.71"
"19.0","2.47","-20.0","13.3","-3.38","-1.59","0.96"
"19.05","-2.31","-5.45","-5.06","2.18","-0.47","0.04"
"19.13","-1.53","-14.9","-1.77","1.78","1.86","2.13"
"19.19","1.77","1.69","-0.90","2.42","0.95","1.45"
"19.25","-0.86","6.86","-3.53","-0.48","0.13","-1.99"
"19.31","2.43","-3.41","-4.79","-1.36","1.33","0.27"
"19.38","0.00","-0.55","-0.63","-1.95","3.32","1.85"
"19.44","0.90","-12.3","3.18","3.04","-0.17","-0.69"
"19.5","-4.59","-10.8","-4.82","0.99","0.15","-1.75"
"19.56","2.59","1.57","2.79","0.37","-0.51","-2.05"
"19.63","-4.12","7.96","1.77","0.59","-0.21","0.39"
"19.69","-2.71","-0.39","-4.16","-0.99","-0.96","1.55"
"19.75","20.0","-20.0","-10.9","-3.36","-4.36","0.02"
"19.81","-4.51","-20.0","-8.75","0.05","0.84","0.75"
"19.88","2.59","-7.53","-1.84","2.13","0.83","1.65"
"19.94","0.98","5.53","0.39","2.09","1.07","0.39"
"20.00","1.77","4.16","-1.77","-0.80","0.10","-1.41"
"20.06","-3.80","-4.43","2.04","-1.15","1.40","0.89"
"20.13","-9.73","-20.0","-1.92","1.59","1.72","1.13"
"20.19","9.49","-18.6","-10.0","1.08","-1.46","-0.65"
"20.25","-4.71","-5.96","0.43","-0.20","0.58","-2.05"
"20.31","0.47","-6.28","2.90","-1.06","-1.01","-1.56"
"20.39","-5.96","10.3","-1.61","1.47","-0.78","1.03"
"20.44","14.6","0.71","-1.88","-2.14","-0.74","1.34"
"20.50","17.5","-9.85","-2.39","1.40","0.49","-1.18"
"20.58","-4.00","-20.0","-2.55","-0.15","1.94","1.77"
"20.64","1.06","-2.67","-3.57","1.94","0.84","2.07"
"20.69","0.43","11.6","-0.20","0.37","-0.33","-1.53"
"20.77","4.90","0.98","1.26","-2.05","0.41","-0.60"
"20.83","3.77","-19.8","20.0","-0.06","0.56","1.04"
"20.89","-6.12","-10.3","-3.84","0.43","-0.95","-0.89"
"20.94","3.18","-18.2","-6.98","0.30","-0.44","-0.94"
"21.02","-2.98","-1.92","1.06","0.27","-0.34","-2.05"
"21.08","0.90","0.43","2.90","-0.54","0.31","-0.60"
"21.14","-6.00","10.3","-0.94","-0.13","-0.67","1.49"
"21.20","1.26","-11.1","11.7","-3.49","-1.15","0.72"
"21.27","-1.22","-10.5","-6.32","2.62","-0.76","-0.29"
"21.33","0.98","-18.4","-3.41","1.87","1.30","1.87"
"21.39","1.22","0.04","-0.67","2.22","1.97","1.82"
"21.45","2.59","11.8","-2.59","-0.10","0.42","-1.76"
"21.52","0.59","-1.53","0.75","-1.92","0.84","-0.74"
"21.58","-0.04","-10.7","-1.96","-1.55","0.65","2.60"
"21.64","-1.22","-11.2","2.55","1.66","-0.82","-1.16"
"21.70","-0.08","-15.8","-6.08","0.78","-0.01","-1.22"
"21.77","-4.24","-0.27","3.06","0.25","-0.33","-2.11"
"21.83","0.04","6.39","1.61","0.53","-0.83","0.14"
"21.89","-4.24","5.88","-3.96","-0.76","-0.44","1.72"
"21.95","20.0","-20.0","-12.4","-4.13","-4.51","-0.76"
"22.02","-11.7","-20.0","-5.41","1.30","0.43","0.72"
"22.08","3.41","-9.10","-3.92","1.92","0.60","2.36"
"22.14","0.39","4.39","0.31","2.18","0.92","0.94"
"22.20","1.18","5.57","-2.35","-0.38","0.20","-1.83"
"22.27","-7.06","-4.28","12.9","-1.23","1.61","0.56"
"22.33","-14.5","-20.0","0.04","-0.38","1.63","1.25"
"22.39","8.79","-20.0","-8.36","2.11","-1.60","-0.50"
"22.47","-4.20","-8.75","-1.77","-0.44","-0.02","-2.05"
"22.52","4.08","-5.10","1.65","-0.64","-0.65","-1.58"
"22.58","-3.84","9.41","-0.75","1.41","-0.60","0.63"
"22.64","6.90","-0.04","3.06","-1.93","-0.72","1.35"
"22.72","20.0","-2.51","-5.61","-2.02","-0.12","-1.70"
"22.77","-10.9","-20.0","-14.5","-2.82","0.79","1.36"
"22.83","2.28","-5.33","-3.37","2.02","1.11","2.29"
"22.91","2.71","12.6","1.26","1.02","0.17","-0.23"
"22.97","2.82","0.43","1.33","-1.01","0.45","-0.87"
"23.02","20.0","-13.8","18.3","-0.78","0.80","1.17"
"23.09","-10.0","-7.77","-2.75","0.46","-1.76","-1.59"
"23.16","8.87","-13.3","-6.94","0.98","-0.56","-0.94"
"23.22","-3.65","-2.47","0.67","0.13","-0.48","-2.15"
"23.27","-1.41","-3.88","2.86","-0.69","0.06","-0.51"
"23.34","-6.71","10.4","-1.80","0.44","-0.84","1.74"
"23.59","0.47","-1.37","-3.37","1.96","0.88","2.18"
"23.66","3.02","11.5","-2.63","-0.20","0.03","-1.99"
"23.72","2.94","-2.59","0.59","-1.74","0.93","-0.54"
"23.78","-2.16","-20.0","-6.55","1.39","1.35","1.72"
"24.66","-3.45","-9.30","-2.86","0.84","-0.74","-1.79"
"24.72","3.96","-0.47","3.33","0.34","-0.78","-2.51"
"24.78","-3.84","9.85","0.39","0.67","-0.46","0.76"
"25.66","12.0","-13.1","-4.55","2.55","-1.26","-0.55"
"25.72","-2.51","-17.6","-2.47","1.22","0.70","2.00"
"25.80","4.08","-0.31","-5.37","1.87","0.24","1.71"
"25.86","1.65","11.3","-1.88","0.24","-0.18","-1.61"
"25.91","3.65","0.82","0.78","-2.05","0.95","-0.43"
"25.98","20.0","-20.0","-4.55","1.62","1.11","1.53"
"26.05","-6.63","-11.4","-5.69","-1.36","-2.20","-1.74"
"26.11","1.37","-17.4","-6.90","1.22","-0.18","-0.72"
"26.16","-4.35","-0.67","0.55","-0.10","-0.71","-1.95"
"26.23","4.24","1.92","1.49","0.10","0.92","0.37"
"26.30","-5.81","9.34","-2.98","0.54","-0.74","1.30"
"26.36","12.7","0.47","-2.04","-3.29","-0.43","0.32"
"26.42","14.2","-12.5","-7.61","-0.45","-1.01","-1.41"
"26.48","-8.51","-20.0","-9.65","-0.70","-1.11","1.60"
"26.55","6.16","-5.49","-0.47","1.99","-0.90","2.18"
"26.61","4.16","14.6","2.12","0.96","-0.19","-0.92"
"26.67","5.06","3.57","0.82","-1.74","0.83","-1.27"
"26.73","-7.77","-20.0","20.0","-0.33","0.53","1.03"
"26.80","-8.04","-12.5","-3.02","0.96","-1.66","-0.84"
"26.86","4.08","-17.3","-6.51","0.70","-1.07","-1.11"
"26.92","-1.96","-2.82","0.75","-0.10","-0.64","-1.82"
"26.98","2.39","-2.63","0.51","0.03","0.75","0.96"
"27.05","-8.67","12.7","-2.24","0.35","-0.73","1.41"
"27.11","-8.20","-20.0","20.0","-3.33","-2.61","0.91"
"27.17","2.67","-11.8","-4.16","1.93","-1.64","-0.51"
"27.23","-2.75","-18.1","-4.28","1.15","0.42","1.85"
"27.30","1.96","-2.94","-2.86","2.04","-0.70","2.16"
"27.36","8.08","13.1","-1.65","0.13","-1.16","-1.55"
"27.42","4.00","1.45","1.18","-2.36","0.89","-0.75"
"27.5","-4.47","-20.0","-18.5","2.01","0.63","1.22"
"27.55","-3.53","-14.6","-1.84","0.21","-2.09","-1.14"
"27.61","-0.24","-16.5","-8.67","0.33","-0.75","-0.73"
"27.69","1.92","-3.18","2.67","0.55","-0.31","-1.39"
"27.75","0.75","3.73","-0.51","0.80","0.95","0.44"
"27.80","-4.63","5.10","-2.47","-0.60","-0.44","1.84"
"27.86","5.88","-20.0","-9.02","-4.00","-3.24","0.85"
"27.94","-6.83","-20.0","-1.61","1.64","-0.85","0.22"
"28.0","2.47","-15.6","-7.41","2.45","-0.78","1.96"
"28.05","3.69","1.96","-2.00","2.30","-0.27","1.60"
"28.13","5.45","10.8","-3.26","0.16","-0.46","-1.93"
"28.19","-6.67","-12.0","18.2","-1.50","1.44","0.32"
"28.25","-16.1","-20.0","16.1","2.24","-0.01","1.01"
"28.31","5.22","-19.4","-9.45","0.18","-1.94","-0.95"
"28.38","-0.94","-11.3","-4.35","0.01","-1.07","-1.46"
"28.44","8.00","-2.98","-0.75","0.24","0.09","-1.37"
"28.5","-5.45","13.1","-0.08","1.27","-0.37","1.17"
"28.56","-4.28","-6.55","7.88","-2.76","-1.46","1.57"
"28.63","14.2","-7.85","-3.65","-1.01","-0.68","-0.99"
"28.69","-6.94","-20.0","-9.81","-1.77","-1.01","1.20"
"28.75","3.65","-3.45","-2.16","1.86","-0.59","2.12"
"28.81","3.65","13.8","0.31","0.58","-0.38","-0.83"
"28.88","3.96","-0.98","1.61","-2.83","0.83","-0.71"
"28.94","17.3","4.31","20.0","1.00","-0.30","1.26"
"29.00","-9.18","-20.0","-1.57","-0.37","-2.23","-1.78"
"29.06","3.33","-17.2","-8.32","0.69","-0.89","-0.59"
"29.13","-3.45","-4.39","-0.90","0.30","-1.02","-1.91"
"29.19","5.14","-2.94","0.78","-0.13","0.32","-0.23"
"29.25","-6.71","10.4","-1.49","1.14","-0.31","1.79"
"29.31","-12.1","-14.8","12.0","-3.69","-0.70","1.25"
"29.39","6.51","-14.2","-2.55","1.16","-0.91","-0.98"
"29.44","-3.65","-19.8","-5.84","0.65","-0.24","1.65"
"29.50","2.94","-2.20","-1.18","1.84","-0.06","2.19"
"29.58","3.92","13.0","-2.82","0.18","-0.32","-1.93"
"29.64","3.88","-2.94","0.94","-2.48","1.13","-0.60"
"29.69","-16.7","-15.4","20.0","-0.13","-0.03","1.05"
"29.77","-19.3","-20.0","4.82","1.84","-0.73","0.24"
"29.83","5.96","-18.5","-7.57","0.19","-0.80","-1.25"
"29.89","-6.12","-7.88","-2.31","0.09","-1.06","-2.10"
"29.94","4.79","-3.92","3.02","-0.20","-0.80","-0.23"
"30.02","-7.14","12.5","-2.24","1.86","-0.65","1.83"
"30.08","9.85","-5.92","1.33","-3.22","-1.34","0.84"
"30.14","7.77","-6.55","-12.2","1.30","-0.93","-0.80"
"30.20","-4.47","-19.7","-3.69","0.71","0.60","1.93"
"30.27","4.08","0.20","-1.88","2.01","0.18","1.58"
"30.33","3.96","9.89","-3.30","0.11","-0.50","-1.71"
"30.39","2.47","-3.30","-0.47","-2.32","1.14","-0.49"
"30.45","2.16","-20.0","-20.0","-1.28","0.62","3.71"
"30.52","-4.04","-8.04","-1.65","1.69","-1.17","-1.42"
"30.58","-4.04","-19.3","-6.12","0.64","-0.35","-1.26"
"30.64","-0.59","-1.26","0.16","0.30","-1.40","-2.23"
"30.70","0.98","2.86","2.08","-0.30","-0.44","0.34"
"30.77","-5.30","7.92","-4.71","1.05","-0.86","1.52"
"30.83","-3.45","-16.4","18.0","-3.74","-1.50","0.74"
"30.89","-3.49","-17.6","-4.71","2.29","-1.21","0.66"
"30.95","3.06","-12.5","-5.69","1.94","-0.05","1.84"
"32.08","-6.39","-12.3","-3.06","0.04","-0.33","-1.98"
"32.14","3.61","1.92","0.12","0.55","-1.18","-2.36"
"32.22","-2.71","7.14","-0.12","0.78","-1.19","0.81"
"32.28","10.6","1.22","-8.51","-1.09","-0.84","1.47"
"33.16","-10.4","-18.0","-1.29","0.89","-0.96","0.30"
"33.22","9.57","-15.1","-7.18","1.11","0.75","1.72"
"33.28","-2.24","-0.43","-2.28","1.85","1.74","1.15"
"33.34","1.18","6.35","-0.24","-0.11","0.08","-1.47"
"33.41","-4.12","-5.30","19.6","-0.88","1.29","0.28"
"33.47","-15.6","-20.0","3.06","0.23","0.20","0.91"
"33.53","9.14","-17.0","-5.49","1.31","-1.11","-1.18"
"33.59","-5.33","-14.3","-4.20","0.25","0.21","-1.57"
"33.66","-0.67","-0.35","1.53","0.45","-1.14","-2.31"
"33.72","-2.82","5.49","0.82","0.96","-1.18","0.18"
"33.78","4.63","5.22","-3.77","-0.04","-0.26","1.68"
"33.84","20.0","-20.0","-7.73","-4.31","-3.54","0.68"
"33.92","-9.22","-19.0","-1.73","0.73","0.61","1.24"
"33.97","5.45","-9.53","-5.02","1.55","1.03","1.96"
"34.03","-1.61","4.00","-1.26","1.59","1.87","1.05"
"34.09","0.04","5.61","0.75","-0.23","0.30","-1.78"
"34.17","-4.20","-5.33","5.37","-1.14","1.06","0.71"
"34.22","-8.43","-20.0","-1.61","0.67","0.89","1.44"
"34.28","7.18","-20.0","-5.06","1.24","-0.98","-0.65"
"34.36","-5.14","-10.6","-3.65","0.35","-0.43","-1.55"
"34.42","1.65","0.75","2.79","0.61","-1.30","-2.11"
"34.47","-1.29","6.94","1.22","0.46","-0.39","0.38"
"34.55","2.24","3.37","-5.06","-0.74","-1.00","1.44"
"34.61","20.0","-20.0","-11.2","-3.89","-1.75","-1.41"
"34.67","-7.45","-20.0","-14.6","-0.14","-0.26","1.27"
"34.73","3.84","-8.98","-4.16","1.85","0.31","2.03"
"34.80","-2.08","3.57","-1.26","2.37","0.95","1.03"
"34.86","2.63","6.35","-1.96","-0.62","0.22","-2.15"
"34.92","1.02","-3.84","-1.73","-1.22","1.46","0.29"
"34.98","1.33","-20.0","-5.06","-0.75","0.62","2.18"
"35.05","7.30","-18.6","-6.12","1.92","-1.34","-0.75"
"35.11","-4.98","-15.2","-4.79","0.42","-0.05","-1.81"
"35.17","-1.80","-0.24","1.84","0.78","-0.79","-2.14"
"35.23","-1.69","5.26","2.59","0.03","-1.21","0.45"
