"NAME:","run_126_3_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:52"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","95"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"583.76","-4.28","-12.28","-9.49","5.87","2.56","12.36"
"583.86","20.01","10.87","-20.01","2.52","-12.80","-4.74"
"583.96","20.01","4.67","-1.18","0.27","-1.13","-1.20"
"584.06","-12.40","1.92","-6.16","-0.15","5.56","0.66"
"584.16","8.00","-18.48","-14.16","-3.26","0.34","-7.03"
"584.27","-0.20","5.57","-4.90","3.53","3.60","1.71"
"584.37","-4.28","6.94","5.73","1.77","-2.46","0.01"
"584.47","3.80","-8.47","-18.67","-0.85","4.91","-10.73"
"584.57","-9.38","-7.26","-18.44","1.44","-4.66","0.94"
"584.67","-4.12","-2.98","-5.73","2.39","-0.22","1.18"
"584.78","-5.10","4.67","2.51","0.94","3.38","-3.56"
"584.88","12.12","-20.01","-19.81","-5.61","-0.15","16.49"
"584.98","1.29","-12.43","-9.26","2.41","1.86","-0.52"
"585.08","-8.36","2.98","-4.55","5.61","3.21","2.32"
"585.18","2.24","-8.28","-6.12","-4.70","-11.15","-4.08"
"585.28","-3.92","-5.45","-7.18","7.73","8.19","11.30"
"585.39","20.01","-20.01","-20.01","-0.60","-7.95","-2.47"
"585.49","3.10","2.04","-1.29","0.89","-0.63","-1.17"
"585.59","-8.98","8.75","-4.35","0.48","2.30","-1.97"
"585.69","-6.67","-10.20","-20.01","-8.18","3.35","-7.93"
"585.79","10.71","-0.39","-2.71","3.23","2.63","0.63"
"585.90","-8.39","7.26","1.02","7.79","1.01","3.23"
"586.00","10.40","1.45","-20.01","-1.28","-17.68","-7.34"
"586.10","1.88","-0.86","-18.01","3.49","-2.51","3.00"
"586.20","4.63","-7.49","-7.34","1.58","0.89","3.87"
"586.30","-1.53","-1.10","4.04","2.86","1.36","0.02"
"586.41","7.96","0.39","-14.67","-12.28","-5.88","-10.15"
"586.51","0.04","-14.16","-12.28","0.09","2.02","2.69"
"586.61","-7.65","-2.98","2.24","2.02","4.95","-0.07"
"586.71","-4.47","10.36","16.40","5.16","-1.74","3.98"
"586.82","9.85","-5.02","-16.24","-0.37","-3.16","-3.04"
"586.92","8.43","-12.04","-15.97","2.20","-1.13","0.44"
"587.02","4.08","5.14","-14.47","0.40","-1.48","-4.24"
"587.12","-4.04","7.14","-3.37","2.44","2.34","-1.98"
"587.22","-4.20","-20.01","-20.01","-13.66","3.29","11.51"
"587.33","-3.49","-10.87","-9.45","5.52","2.03","-0.06"
"587.43","-6.83","3.69","-0.16","5.17","3.41","2.55"
"587.53","-14.36","-8.08","-20.01","-11.90","-12.38","-13.21"
"587.63","7.57","-11.22","-12.55","3.82","-0.50","7.03"
"587.73","3.65","1.06","-12.63","3.50","1.24","-2.00"
"587.84","-2.79","3.06","5.69","1.37","2.59","1.57"
"587.94","7.26","2.04","-8.87","-0.02","-4.05","-0.91"
"588.04","-1.57","-20.01","-11.41","-4.18","-2.25","8.02"
"588.14","-1.18","-6.35","-2.08","1.22","4.69","-2.00"
"588.24","-13.38","-0.20","-1.02","7.79","-0.47","-0.78"
"588.34","11.22","-18.40","-19.26","-1.05","-11.65","1.65"
"588.45","-7.96","-11.45","-9.92","1.42","3.17","6.03"
"588.55","6.51","-4.63","-6.59","2.97","0.49","-2.02"
"588.65","-1.33","-2.79","4.94","1.69","1.76","2.95"
"588.75","18.83","-20.01","-20.01","-9.33","1.48","-3.31"
"588.85","15.22","-2.98","-15.89","2.98","-1.51","0.25"
"588.96","-6.98","-2.71","0.75","4.49","1.44","1.15"
"589.06","0.90","-0.75","-20.01","-5.13","-11.95","-4.99"
"589.16","-10.83","-16.12","-7.30","4.93","6.37","22.64"
"589.26","-4.94","-3.37","-10.87","0.74","-5.82","-4.35"
"589.36","0.63","-2.47","-8.16","0.58","0.13","-2.84"
"589.47","14.36","-3.69","-16.95","-1.65","-1.88","-0.83"
"589.57","4.63","-16.71","-20.01","-6.66","-0.70","-4.59"
"589.67","-5.02","4.47","-10.28","2.66","3.81","-5.75"
"589.77","-8.83","8.08","-4.79","8.17","0.48","2.19"
"589.87","13.10","-11.02","-17.42","-3.24","-9.80","-3.70"
"589.98","-7.65","-7.10","-13.57","1.31","-0.35","1.44"
"590.08","1.22","-3.10","-4.08","0.86","-0.31","-0.88"
"590.18","-1.22","-5.18","2.35","3.28","2.87","7.04"
"590.28","20.01","-17.93","-18.67","-12.22","-5.00","-1.75"
"590.39","-1.14","-6.86","-10.32","1.25","1.21","-2.23"
"590.49","-6.32","-1.53","2.31","2.74","3.20","-0.20"
"590.59","0.67","-1.10","-9.69","2.98","-4.78","2.56"
"590.69","1.65","-1.45","-0.59","1.74","1.69","0.43"
"590.79","2.82","-2.90","-14.16","2.89","-4.46","-0.81"
"590.90","3.88","4.51","-6.63","0.73","-0.42","-6.44"
"591.00","-6.16","6.28","-4.08","0.47","3.96","-1.24"
"591.10","-13.30","-1.02","-20.01","-8.86","5.05","-16.04"
"591.20","8.94","4.59","0.75","3.33","1.72","-0.80"
"591.30","-9.65","1.80","-0.90","5.66","0.74","1.16"
"591.41","13.89","-20.01","-19.89","-0.87","-13.60","5.80"
"591.51","-5.49","-10.16","-16.04","6.42","3.13","14.16"
"591.61","5.92","-4.28","-15.49","2.13","1.43","0.18"
"591.71","-2.90","-0.04","0.24","-0.40","1.12","-1.14"
"591.81","5.77","-19.89","-20.01","-10.00","-2.18","-4.72"
"591.91","4.47","-15.61","-17.53","-2.00","-2.86","-3.13"
"592.02","-5.10","0.27","-1.45","-0.72","6.05","-6.76"
"592.12","-11.61","15.93","13.42","5.07","2.20","2.95"
"592.22","20.01","20.01","-20.01","0.28","-9.93","-12.68"
"592.32","-3.92","-4.39","-15.38","1.79","-2.79","0.08"
"592.42","2.24","1.96","-5.02","0.24","0.13","-0.99"
"592.53","-9.06","5.81","-4.39","-0.15","3.80","-2.48"
"592.63","-3.06","-3.57","-19.22","-3.24","7.48","-14.43"
"592.73","2.86","3.37","-1.10","1.85","0.86","-3.08"
"592.83","-7.69","2.43","1.61","4.58","-0.14","0.28"
"592.93","10.47","-17.97","-20.01","-0.81","-12.44","2.30"
"593.04","-2.24","-4.43","-20.01","4.10","-0.70","3.17"
"593.14","7.85","-13.02","-8.04","0.49","0.57","5.19"
"593.24","-3.45","2.51","-1.88","-0.45","1.84","-1.35"
"593.34","19.14","-20.01","-20.01","-13.67","-2.43","16.62"
"593.45","4.63","-8.47","-13.10","-2.19","-2.56","-6.22"
"593.55","-11.14","3.92","-7.22","2.46","7.02","-5.05"
"593.65","-6.00","-8.87","4.51","0.38","-3.15","7.02"
"593.75","4.90","-14.32","-9.38","4.32","-3.41","8.55"
"593.85","11.10","-15.26","-17.22","3.77","-2.62","-5.05"
"593.96","0.04","2.35","-11.41","-0.71","2.52","0.32"
"594.06","-12.24","-7.06","-6.83","0.96","6.19","0.15"
"594.16","-4.86","-20.01","-20.01","-10.25","3.07","-2.39"
"594.26","7.57","-5.02","-5.06","9.79","0.15","3.40"
"594.36","-8.47","7.77","-4.00","9.18","2.45","2.10"
"594.47","-1.29","20.01","-20.01","-20.49","-5.33","-33.09"
"594.57","-10.87","-4.51","-20.01","9.55","5.44","7.20"
"594.67","7.88","-8.12","-5.77","3.74","1.43","2.94"
"594.77","-3.26","15.89","-2.59","-0.25","-0.37","-4.14"
"594.87","-0.67","-12.94","-20.01","-9.05","-2.80","-5.32"
"594.97","-1.80","-20.01","-12.36","-2.26","1.12","0.15"
"595.08","3.45","-6.04","-7.06","0.88","4.54","-1.24"
"595.18","-11.22","8.51","-8.47","6.82","1.49","-0.97"
"595.28","4.98","-20.01","-20.01","-2.54","-11.88","2.10"
"595.38","-2.82","-8.83","-9.22","4.09","-1.86","4.55"
"595.48","6.51","-4.51","-0.39","-0.27","0.60","0.38"
"595.59","-3.18","-2.63","0.86","2.48","3.07","3.52"
"595.69","8.71","-18.08","-20.01","-12.13","0.86","-4.38"
"595.79","8.43","9.18","-10.32","6.46","4.00","1.43"
"595.89","-9.06","2.79","1.69","3.87","0.98","1.21"
"595.99","-5.26","-16.08","-20.01","-6.77","-5.87","0.48"
"596.10","0.71","15.73","-20.01","2.81","6.94","-7.09"
"596.20","1.02","-2.98","-13.45","3.97","-2.76","1.33"
"596.30","0.59","-2.28","-0.43","-0.33","0.17","-1.40"
"596.40","-6.63","2.31","-8.94","-1.56","4.66","1.23"
"596.51","-0.39","-20.01","-20.01","-4.56","4.25","3.41"
"596.61","1.61","3.45","-2.98","5.49","2.50","-0.31"
"596.71","-7.69","5.45","3.41","8.06","-0.14","2.64"
"596.81","4.12","-1.57","-7.96","-8.90","-16.56","-14.87"
"596.91","-11.45","-9.18","-12.63","9.50","5.44","20.98"
"597.02","1.61","-2.20","-14.95","3.58","1.98","3.63"
"597.12","-1.10","-0.82","1.77","1.13","0.12","2.43"
"597.22","-2.47","5.30","-15.18","-3.91","-2.68","-7.08"
"597.32","-2.82","-20.01","-15.34","-3.52","3.04","4.19"
"597.42","-1.80","-12.87","5.69","0.50","3.28","-1.83"
"597.53","-10.00","13.89","-5.33","8.19","0.75","-1.33"
"597.63","12.04","-13.61","-10.40","-2.60","-11.52","4.66"
"597.73","-4.90","-4.20","-9.45","1.78","-1.42","-1.05"
"597.83","4.47","1.02","-0.51","4.07","1.44","-0.86"
"597.93","-4.43","0.20","4.20","2.08","4.19","2.31"
"598.03","5.41","-20.01","-19.38","-0.48","10.37","6.62"
"598.14","9.49","-15.02","-7.92","3.52","-3.47","7.83"
"598.24","-6.90","-3.22","1.49","6.09","2.67","3.13"
"598.34","5.61","-15.57","-20.01","1.38","-4.58","4.96"
"598.44","20.01","-20.01","-6.79","1.80","-4.27","6.47"
"598.54","4.04","0.00","-19.85","3.25","-2.34","-6.18"
"598.65","1.14","5.18","-1.37","0.30","0.76","1.17"
"598.75","-7.96","5.33","-3.06","1.04","5.12","0.90"
"598.85","1.53","-8.55","-20.01","-8.23","3.03","-10.67"
"598.95","5.57","10.90","-8.59","4.59","-0.04","-3.79"
"599.05","-8.94","5.33","1.02","6.11","1.73","1.85"
"599.16","7.26","-20.01","-20.01","-5.13","-12.63","6.38"
"599.26","-4.20","-7.30","-13.96","4.35","0.63","3.10"
"599.36","-3.57","4.31","-13.45","2.61","1.60","-5.04"
"599.46","-0.90","-3.26","-0.67","1.05","2.64","5.20"
"599.57","2.71","10.08","-19.89","-17.88","-6.05","-14.59"
"599.67","-3.33","-8.67","-8.04","2.66","1.65","-3.15"
"599.77","-5.53","-0.67","6.51","2.53","3.83","-0.27"
"599.87","-6.43","19.38","20.01","2.52","-1.76","9.34"
"599.97","20.01","-20.01","-20.01","1.38","-0.11","9.50"
"600.08","-2.67","-0.82","-13.14","3.07","-3.50","-0.07"
"600.18","4.35","-2.90","-7.92","-0.15","1.20","3.54"
"600.28","-5.69","4.47","-2.51","1.42","3.15","-0.80"
"600.38","-15.89","-4.86","-19.38","-7.37","10.97","-21.10"
"600.48","9.57","-2.28","-9.53","3.69","-2.16","-1.04"
"600.59","-9.92","0.31","-2.67","6.11","4.19","3.30"
"600.69","-19.81","12.94","-20.01","-13.03","-8.77","-25.80"
"600.79","-6.16","-13.65","-20.01","6.75","2.46","9.03"
"600.89","-4.43","1.88","-6.35","0.32","1.46","1.73"
"600.99","0.47","5.57","-0.43","0.17","0.26","-3.71"
"601.09","-1.06","-12.91","-20.01","-7.70","-2.88","-8.37"
"601.20","-1.45","-17.69","-14.87","2.63","4.36","10.73"
"601.30","-3.84","-3.22","5.88","3.84","3.82","4.24"
"601.40","-5.06","8.51","14.91","4.48","-2.48","2.00"
"601.50","19.89","-20.01","5.33","-0.47","2.07","18.55"
"601.60","-4.67","-5.77","-7.92","3.26","-3.87","3.11"
"601.71","3.92","-0.63","-6.55","0.49","0.53","-0.68"
"601.81","-2.98","3.92","4.51","0.60","3.36","0.91"
"601.91","0.67","-20.01","-20.01","-5.18","4.02","4.69"
"602.01","9.34","10.75","-9.14","2.89","3.78","-2.38"
"602.11","-12.75","3.41","5.41","6.02","4.12","3.63"
"602.22","-20.01","-14.12","-20.01","-21.36","-8.44","-7.53"
"602.32","-6.59","-13.81","-14.91","8.14","7.66","13.07"
"602.42","20.01","-10.59","-20.01","2.26","-1.28","4.67"
"602.52","1.22","5.49","-0.63","-0.08","0.16","-4.39"
"602.62","4.47","-2.12","-20.01","-1.38","-1.01","-4.22"
"602.73","-4.67","-20.01","-17.53","-1.96","3.25","4.43"
"602.83","0.59","1.69","-5.81","1.81","2.31","-1.48"
"602.93","-8.83","7.02","-1.65","5.03","-0.44","0.73"
"603.03","8.12","-14.28","-8.00","-4.71","-6.02","-2.34"
"603.14","-5.53","-10.87","-15.53","5.62","-0.92","6.37"
"603.24","1.69","0.90","-3.45","2.45","1.34","-1.70"
"603.34","-2.67","4.98","0.86","0.83","1.98","0.06"
"603.44","-18.44","4.00","-9.69","-8.31","11.77","-26.73"
"603.54","9.49","11.10","-19.06","9.04","3.11","1.75"
"603.65","-10.98","3.06","-0.27","7.10","6.26","5.28"
"603.75","-6.08","-0.04","-5.18","-4.26","-3.91","5.22"
"603.85","2.55","-20.01","-20.01","5.65","3.87","5.75"
"603.95","7.26","2.55","-20.01","4.91","-3.05","0.27"
"604.05","2.47","-3.37","4.67","0.03","1.65","-0.67"
"604.16","-10.47","2.39","-6.28","1.24","2.87","-1.60"
"604.26","2.63","3.57","-20.01","-6.42","5.41","-16.64"
"604.36","-2.75","-2.00","-2.24","3.20","3.01","0.30"
"604.46","-11.96","12.12","-0.78","6.67","0.50","2.31"
"604.56","9.38","-20.01","-20.01","-4.04","-10.25","7.48"
"604.66","-3.69","-8.71","-11.18","3.02","-0.74","0.77"
"604.77","3.53","-5.53","-3.26","2.50","0.54","-1.85"
"604.87","0.51","1.77","1.92","0.99","2.17","2.87"
"604.97","-6.32","-13.45","-19.34","-14.80","3.19","-19.43"
"605.07","0.24","-11.65","-10.79","6.10","7.11","4.14"
"605.17","-8.55","2.31","-0.82","6.73","2.40","1.83"
"605.28","-2.08","2.55","19.26","3.18","-5.65","3.05"
"605.38","3.69","7.37","-0.12","-2.81","2.92","-8.55"
"605.48","-4.90","-9.34","-12.28","3.24","-3.40","0.70"
"605.58","0.35","5.06","1.77","0.00","1.57","-0.34"
"605.68","-5.10","4.82","1.77","3.44","2.42","1.13"
"605.79","19.89","-20.01","-20.01","-1.65","6.39","35.42"
"605.89","9.14","3.77","-13.14","1.14","0.60","-5.05"
"605.99","-10.83","2.00","6.08","6.67","4.67","4.76"
"606.09","-20.01","-2.43","-15.89","-19.12","-7.65","-0.94"
"606.20","-1.29","-2.08","-11.73","4.82","5.11","3.31"
"606.30","20.01","-20.01","-19.57","1.18","-3.77","-2.24"
"606.40","0.71","-4.90","-2.08","1.67","2.77","4.85"
"606.50","3.06","1.57","-6.39","-4.54","-5.81","-5.35"
"606.60","-2.94","-20.01","-11.34","-2.32","3.44","7.02"
"606.71","2.12","-5.45","-3.41","1.28","0.03","-2.32"
"606.81","-7.53","10.71","0.27","5.83","0.74","-0.89"
"606.91","4.75","-8.75","-13.69","-3.41","-6.33","-0.67"
"607.01","-5.18","-0.98","-17.81","2.75","0.23","-4.80"
"607.11","14.12","1.29","-9.30","2.97","1.64","-6.20"
"607.22","-2.98","-1.61","0.51","2.26","4.62","6.69"
"607.32","-16.83","-9.89","-20.01","-16.80","-9.06","-4.07"
"607.42","4.39","3.96","-15.81","5.60","-0.45","-1.43"
"607.52","-5.33","-3.96","2.16","4.20","2.04","3.70"
"607.62","-6.94","7.30","20.01","-1.03","-2.01","8.88"
"607.72","11.26","-16.95","-11.73","3.57","-3.84","1.33"
"607.83","0.59","-9.53","-19.22","1.26","-1.09","-0.72"
"607.93","-0.98","0.39","6.20","1.76","0.09","-6.74"
"608.03","-2.12","9.06","-10.36","2.24","2.22","-2.38"
"608.13","-4.59","-20.01","-8.59","-1.46","7.53","6.81"
"608.23","6.28","2.67","-14.00","6.50","1.36","2.73"
"608.34","-6.90","2.43","-1.88","7.81","3.09","4.82"
"608.44","-20.01","-14.71","-7.65","-20.00","1.39","-23.94"
"608.54","10.43","-19.22","-16.12","3.85","-1.28","-0.52"
"608.64","-2.90","-6.90","-12.28","6.74","0.04","7.24"
"608.74","1.45","8.00","-2.43","0.01","0.45","-1.94"
"608.85","9.92","6.35","-13.61","-4.13","-4.90","-3.89"
"608.95","-1.26","-20.01","-16.83","-4.72","2.54","18.33"
"609.05","7.10","-0.04","-7.30","2.71","2.96","1.09"
"609.15","-10.83","0.27","0.04","5.38","5.24","0.74"
"609.26","1.14","-13.93","-16.04","-2.56","-16.18","-0.62"
"609.36","-4.71","-4.08","-20.01","2.72","0.48","1.66"
"609.46","11.65","-1.10","-9.30","0.65","0.33","0.28"
"609.56","-0.43","0.51","4.16","-0.26","2.39","-0.62"
"609.66","-3.41","2.55","-13.73","-10.73","2.59","-9.61"
"609.77","-3.69","-15.02","-5.30","1.56","3.68","1.78"
"609.87","4.82","1.69","-1.33","3.19","1.08","1.44"
"609.97","-7.10","9.89","-3.18","3.42","0.61","0.35"
"610.07","7.92","-4.55","-16.20","-0.04","-4.17","-8.64"
"610.17","20.01","-11.34","-15.81","-1.96","-3.73","1.19"
"610.28","3.96","-2.63","-2.86","1.33","-0.12","0.02"
"610.38","-2.67","4.12","0.75","2.81","2.30","-0.37"
"610.48","-1.37","-20.01","-20.01","-8.77","4.31","29.70"
"610.58","-2.63","-2.82","-7.30","0.55","0.56","-9.09"
"610.68","-8.36","5.84","-0.63","3.65","4.88","-0.79"
"610.78","4.28","-6.83","-20.01","-12.90","-9.75","3.44"
"610.89","6.86","-20.01","-19.22","3.09","-3.09","3.92"
"610.99","6.63","-3.06","1.29","1.56","-2.34","-2.14"
"611.09","0.67","-7.26","-7.49","0.79","-0.26","0.29"
"611.19","-6.55","5.65","-2.63","1.89","2.89","-2.54"
"611.29","1.61","-15.10","-20.01","-3.13","6.60","2.30"
"611.40","5.57","-5.10","-5.77","3.34","0.70","1.06"
"611.50","-5.88","-0.35","4.04","7.13","1.46","5.92"
"611.60","-19.30","-20.01","-20.01","-21.76","-5.22","-17.90"
"611.70","1.96","-11.77","-11.96","3.93","2.50","-0.16"
"611.80","3.37","8.28","-16.20","2.66","-2.13","-10.03"
"611.91","2.12","-1.61","-1.33","-0.49","0.29","3.29"
"612.01","-4.47","-2.98","-7.73","1.23","6.98","3.94"
"612.11","-2.59","-20.01","-19.81","-6.87","1.65","3.38"
"612.21","7.77","5.18","-11.22","3.44","2.09","-0.27"
"612.32","-13.34","7.53","-6.90","8.46","3.71","-0.31"
"612.42","-0.27","-5.61","-5.92","-3.04","-13.96","1.73"
"612.52","-4.63","-9.45","-14.20","6.04","2.78","6.22"
"612.62","20.01","-17.14","-20.01","3.59","2.05","2.90"
"612.72","-1.65","11.85","4.71","-1.62","1.69","-10.96"
"612.83","1.18","-15.30","-19.06","-11.19","-2.93","-7.20"
"612.93","6.08","-17.02","-12.75","1.08","1.17","2.91"
"613.03","-7.26","-4.08","-0.59","2.69","6.72","-1.39"
"613.13","-8.28","20.01","20.01","3.61","-0.23","1.36"
"613.23","12.40","-16.48","-20.01","-0.73","-5.99","-6.84"
"613.34","-4.51","-6.16","-20.01","2.64","-4.96","-1.44"
"613.44","6.63","4.08","-4.55","2.82","0.02","-0.49"
"613.54","-3.33","3.33","0.78","1.40","3.11","-0.27"
"613.64","-4.24","-20.01","-20.01","-5.53","2.09","32.35"
"613.74","7.61","-2.51","-1.65","5.48","-0.38","-1.35"
"613.84","-7.73","4.00","0.67","7.78","1.83","2.70"
"613.95","0.71","20.01","-1.49","-15.37","-7.93","-21.97"
"614.05","0.12","-12.59","-8.67","3.62","0.51","6.11"
"614.15","-4.16","-1.73","-14.55","5.24","-0.50","-0.53"
"614.25","1.88","8.32","1.45","2.28","1.75","-0.65"
"614.35","-11.73","0.43","-0.86","1.76","5.34","2.73"
"614.46","-20.01","-20.01","-20.01","-1.67","9.79","-10.21"
"614.56","3.65","-6.04","3.88","2.69","1.84","-1.28"
"614.66","-10.67","6.59","-5.45","6.15","1.20","-1.10"
"614.76","-1.22","-20.01","-9.69","1.07","-10.63","9.52"
"614.86","-4.90","-6.83","-14.83","5.19","-0.94","2.85"
"614.97","6.20","-0.98","-7.02","1.12","1.49","-1.11"
"615.07","-1.06","-1.41","-0.27","1.35","1.94","3.22"
"615.17","0.39","-10.20","-20.01","-17.94","-2.22","-10.34"
"615.27","-0.35","-20.01","-14.63","2.19","2.71","19.79"
"615.38","-2.94","-5.69","-3.96","1.62","3.01","-2.94"
"615.48","-6.98","17.18","20.01","5.27","-0.59","4.61"
"615.58","1.77","-9.73","-20.01","-2.01","-3.06","-3.09"
"615.68","4.98","-2.51","-14.32","4.81","-1.09","-1.76"
"615.78","8.71","-6.04","-1.45","3.63","-1.25","0.10"
"615.89","-2.47","-3.65","2.04","1.61","4.46","8.66"
"615.99","-3.96","-20.01","-16.44","-13.11","6.06","-9.21"
"616.09","1.49","-5.06","-9.77","6.22","0.06","0.74"
"616.19","-7.18","7.41","-2.51","5.61","0.46","0.38"
"616.29","-2.08","-11.22","-19.85","-5.78","-6.43","3.16"
"616.40","-0.27","-10.55","-15.10","7.25","3.43","7.49"
"616.50","3.88","-0.47","-13.34","2.18","-1.74","1.35"
"616.60","0.51","-3.84","-13.22","0.03","-0.67","-5.16"
"616.70","-2.20","3.84","-14.67","2.46","4.01","-1.30"
"616.80","0.43","-20.01","-14.98","-4.38","8.29","11.01"
"616.91","5.41","4.08","7.14","6.59","-1.63","-2.75"
"617.01","-5.14","0.90","3.77","6.87","2.75","6.99"
"617.11","-4.98","-20.01","-20.01","-20.86","-3.94","-8.91"
"617.21","-5.33","-9.22","-18.59","3.45","5.02","0.94"
"617.31","6.51","-6.67","-12.51","2.02","-1.23","1.65"
"617.41","-2.63","2.94","1.84","0.27","0.56","-5.65"
"617.52","-4.31","-4.43","-20.01","-0.74","6.88","3.67"
"617.62","-1.73","-20.01","-15.06","-4.46","0.31","1.30"
"617.72","1.33","-3.57","-5.45","1.70","4.79","1.10"
"617.82","-4.12","7.61","-7.22","3.49","-3.89","-4.84"
"617.92","0.59","-3.49","3.26","-2.10","6.99","2.44"
"618.03","-5.96","-4.35","-4.35","3.50","-0.07","3.43"
"618.13","-3.80","-4.94","-8.63","0.45","-4.53","0.55"
"618.23","-2.79","-6.59","-10.63","2.80","0.88","1.61"
"618.33","5.77","4.51","-14.98","-3.96","2.75","-3.22"
"618.43","-2.04","-20.01","-12.12","-0.82","4.46","2.88"
"618.54","-1.61","-1.33","-4.98","4.86","-2.59","1.90"
"618.64","-0.90","5.18","0.27","3.36","-3.61","0.16"
"618.74","-3.37","12.16","-15.18","-9.13","8.28","-10.10"
"618.84","-10.00","-7.57","-5.10","0.07","1.17","5.55"
"618.95","-2.43","-10.83","-17.73","1.23","-8.26","-2.66"
