"NAME:","run_126_4_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:56"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","125"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"201.66","14.75","-6.90","-14.44","7.64","-1.99","11.05"
"201.77","-7.96","5.37","2.28","5.23","4.27","2.81"
"201.87","-1.45","-1.53","-3.22","-12.83","-19.16","-14.24"
"201.97","-2.90","-17.69","-20.01","10.63","-0.26","10.67"
"202.07","1.22","-7.14","-4.51","0.83","2.84","8.55"
"202.17","-5.37","8.67","-0.31","-0.24","3.08","-0.30"
"202.28","6.79","-7.96","20.01","-17.82","-1.66","-13.63"
"202.38","-1.26","-10.40","-5.92","4.79","-1.39","3.77"
"202.48","-10.00","3.77","-1.49","0.82","8.91","3.83"
"202.58","14.95","-20.01","-20.01","0.51","-0.43","14.18"
"202.68","20.01","-17.69","-19.46","8.14","-1.60","-3.78"
"202.79","16.63","-11.34","-7.49","3.38","-3.94","-1.84"
"202.89","-0.43","4.08","2.31","-1.08","2.18","-1.71"
"202.99","1.26","-6.71","-20.01","-5.36","-2.58","-1.81"
"203.09","-10.12","-4.04","-13.22","-1.49","2.85","-4.39"
"203.19","-3.92","5.10","-4.51","5.36","-0.07","-2.61"
"203.30","-8.83","17.65","20.01","4.89","-1.31","5.99"
"203.40","-4.39","-14.00","-12.51","6.30","2.09","8.62"
"203.50","-3.53","-5.69","-12.59","-1.50","-5.24","1.08"
"203.60","3.61","-11.18","6.24","1.89","0.98","2.06"
"203.70","-3.02","5.33","3.84","3.78","2.27","-0.86"
"203.81","-15.38","-20.01","-12.83","-13.16","8.23","-23.64"
"203.91","14.28","-6.28","-4.28","6.74","-3.38","6.51"
"204.01","-12.55","5.41","-7.30","7.57","5.21","-0.52"
"204.11","-3.84","-19.65","-20.01","-8.38","-14.42","2.40"
"204.21","-7.02","-5.10","-16.32","3.97","-1.75","4.56"
"204.32","-8.43","15.42","-2.94","3.21","-0.10","-0.98"
"204.42","-2.55","4.90","0.35","0.80","2.75","1.03"
"204.52","1.49","-20.01","-19.57","-2.35","10.24","32.54"
"204.62","0.16","-12.55","-2.94","4.31","-2.59","3.45"
"204.72","-4.98","1.22","1.80","3.91","4.44","1.86"
"204.83","2.28","-20.01","-20.01","-21.54","-6.38","2.84"
"204.93","-4.63","-5.61","-18.44","4.61","2.80","1.39"
"205.03","8.67","-9.96","-13.89","2.57","0.85","3.62"
"205.13","19.42","-20.01","1.77","2.04","2.14","2.53"
"205.23","14.75","-20.01","-20.01","-13.32","-2.15","-9.17"
"205.34","-2.39","-12.47","-7.22","-0.56","1.35","-1.12"
"205.44","-5.49","4.55","0.71","2.93","4.47","-3.23"
"205.54","-3.49","20.01","20.01","3.72","-0.30","7.39"
"205.64","19.53","-20.01","-20.01","3.96","0.42","1.71"
"205.74","-3.22","-3.18","-20.01","2.12","-5.10","-1.27"
"205.85","2.47","-3.18","4.24","0.82","-1.35","-1.83"
"205.95","-4.75","0.51","-10.40","1.00","2.72","-1.42"
"206.05","-7.53","1.77","-18.48","-2.26","2.06","-8.94"
"206.15","-0.78","1.26","-2.39","6.31","-1.31","-2.89"
"206.25","-10.16","11.73","0.63","7.36","0.17","3.92"
"206.36","19.50","-11.81","-19.22","-2.99","-4.92","-1.29"
"206.46","13.06","-14.63","-4.86","2.21","-3.30","0.36"
"206.56","3.69","4.39","-7.10","-0.21","1.73","-1.04"
"206.66","-5.18","8.39","-2.39","1.24","3.04","-1.99"
"206.76","-6.43","0.43","-16.16","-7.26","3.86","-22.97"
"206.87","1.77","2.75","-4.04","0.70","4.14","-3.32"
"206.97","-10.51","3.02","-8.12","6.36","3.83","0.83"
"207.07","-9.18","-16.20","-20.01","-3.38","-10.06","6.12"
"207.17","-6.47","-6.08","-17.89","4.69","-0.75","7.49"
"207.27","7.61","1.49","-1.61","1.39","1.20","0.40"
"207.38","-3.73","2.59","1.65","2.91","0.28","-2.85"
"207.48","3.45","-20.01","-19.85","-13.79","-2.23","14.54"
"207.58","5.02","-9.30","3.41","1.41","-4.41","-3.17"
"207.68","-6.28","-5.57","1.26","6.28","5.89","7.78"
"207.78","-20.01","-5.77","-20.01","-16.29","-0.98","-5.43"
"207.89","1.06","-13.57","-20.01","4.57","0.37","-2.75"
"207.99","3.49","-7.73","-6.20","2.16","0.64","-0.38"
"208.09","-0.67","2.75","3.45","1.88","2.54","-2.16"
"208.19","1.22","-20.01","-20.01","-12.01","-4.39","-6.92"
"208.29","3.26","-5.73","-10.16","2.27","0.43","0.84"
"208.40","-3.61","-0.59","0.63","4.14","1.29","2.34"
"208.50","-3.14","-15.34","-20.01","-2.75","-6.05","-0.53"
"208.60","4.12","-20.01","-20.01","6.63","1.36","13.05"
"208.70","-0.24","-11.96","-11.22","2.75","1.32","-1.08"
"208.80","3.06","9.14","-0.24","0.13","1.32","-4.89"
"208.91","4.82","1.06","-1.73","1.69","0.75","1.08"
"209.01","20.01","-20.01","-20.01","-4.56","-0.43","4.55"
"209.11","1.65","-3.61","-4.24","3.52","3.98","-2.85"
"209.21","-7.49","16.71","8.71","5.21","2.08","0.61"
"209.31","-1.45","-13.85","-20.01","-4.79","-8.62","-6.27"
"209.42","-3.22","-7.57","-12.04","2.94","-2.47","-2.74"
"209.52","1.37","1.37","4.00","4.45","0.14","-1.43"
"209.62","-1.61","-1.73","-20.01","1.24","1.74","-4.31"
"209.72","20.01","-20.01","-20.01","-13.92","1.02","8.80"
"209.82","0.75","3.41","-7.77","6.55","-1.32","-2.55"
"209.93","-8.90","2.63","-5.92","6.29","2.75","2.67"
"210.03","9.18","-20.01","-17.77","-8.30","-17.12","3.83"
"210.13","-6.98","-9.69","-11.53","6.03","0.64","3.95"
"210.23","0.75","6.79","-0.43","2.94","1.28","2.99"
"210.33","-3.14","-2.28","4.31","3.37","1.97","0.85"
"210.44","-1.88","1.92","-20.01","-19.94","-1.49","-8.74"
"210.54","-1.92","-20.01","-4.71","2.51","2.38","7.02"
"210.64","-2.51","5.10","-3.10","7.47","0.56","-0.93"
"210.74","3.30","-2.63","-6.00","-4.01","-8.12","-0.18"
"210.84","4.63","-15.73","-18.71","-0.30","3.57","18.66"
"210.95","-3.02","-6.20","-17.50","3.62","-3.11","2.80"
"211.05","-0.63","-0.75","3.22","0.86","0.83","-0.37"
"211.15","2.00","4.47","-6.90","2.87","2.48","-2.10"
"211.25","-20.01","-20.01","-12.87","-3.93","9.86","-17.49"
"211.35","2.55","-11.96","-6.24","6.58","-2.42","5.05"
"211.46","-11.10","3.41","-5.96","6.28","1.64","-0.80"
"211.56","5.26","-20.01","-20.01","-6.32","-8.77","10.29"
"211.66","-3.73","-6.51","-14.87","4.11","-0.78","5.83"
"211.76","5.26","0.59","-7.57","1.90","0.18","-1.49"
"211.86","4.67","9.85","-3.80","1.34","-0.41","-4.17"
"211.97","1.14","-0.31","-18.67","-19.27","0.01","-8.71"
"212.07","-3.30","-9.92","-5.45","4.19","-0.17","-3.51"
"212.17","-4.24","4.94","-5.33","5.82","1.75","2.17"
"212.27","1.73","-7.10","-9.22","-0.22","-5.19","5.23"
"212.37","20.01","-20.01","-6.35","4.44","-0.79","13.78"
"212.48","4.51","-5.73","-19.77","2.00","-1.65","-9.19"
"212.58","0.04","-5.37","2.94","2.56","4.70","9.85"
"212.68","3.80","10.32","5.61","2.85","0.45","-1.03"
"212.78","-7.06","-3.69","-17.10","-6.17","7.78","-21.88"
"212.88","-0.43","-2.16","-5.92","4.97","-1.75","-0.55"
