NAME:,run_123_1_1.csv,,,,,
2.5420,-5.26,2.82,-0.35,-0.55,0.59,0.36
2.6240,2.20,0.63,0.43,-0.01,0.54,-0.43
2.7060,-12.32,11.96,11.34,-0.16,-2.46,-0.51
2.7880,-19.14,1.02,4.55,1.21,-0.29,-0.81
2.8700,-9.49,2.43,2.47,0.77,0.08,0.95
2.9520,2.24,0.00,-1.06,0.41,0.31,0.33
3.0340,-0.67,0.90,0.27,0.19,0.05,-0.88
3.1160,-16.91,5.69,4.90,0.42,0.61,0.85
3.1980,-17.06,6.67,4.86,-0.71,-1.03,0.17
3.2800,-8.47,3.33,3.49,-0.50,0.21,0.51
3.3620,0.94,0.59,0.63,0.19,0.50,-0.07
3.4440,0.16,1.26,5.37,-0.02,0.18,-0.66
3.5260,-20.01,12.83,9.02,0.68,0.18,-0.67
3.6080,-15.93,2.71,2.51,0.48,0.26,1.02
3.6900,0.71,-0.86,-1.26,0.11,0.39,0.49
3.7720,2.35,2.28,-0.51,-0.02,0.05,-0.61
3.8540,-20.01,-1.65,6.35,0.20,-1.00,0.09
3.9360,-15.42,6.75,2.00,-1.25,-0.48,-0.33
4.0180,-13.34,3.41,4.79,-0.51,-0.14,0.34
4.1000,-1.02,0.04,0.67,-0.20,0.67,0.36
4.1820,0.55,0.20,1.61,-0.24,0.54,-0.82
4.2640,-20.01,15.69,16.24,-0.59,-0.23,0.45
4.3460,-17.10,3.37,2.98,0.57,0.37,0.74
4.4280,-4.67,-1.18,1.22,0.89,0.13,0.43
4.5100,4.43,4.20,0.43,0.34,-0.23,-0.52
4.5920,-4.67,8.12,7.41,0.82,0.23,-1.16
4.6740,-15.65,5.73,2.82,-1.25,0.80,0.58
4.7560,-15.53,4.31,4.55,-0.22,-1.05,0.66
4.8380,-5.57,3.10,0.39,-0.79,0.74,0.45
4.9200,2.47,1.06,0.47,-0.14,0.23,-0.06
5.0020,-2.24,7.88,-2.90,0.01,-1.73,-0.62
5.0840,-20.01,1.02,5.22,1.42,-0.54,-1.08
5.1660,-9.69,2.20,2.04,0.69,0.39,1.02
5.2480,4.28,-0.59,-1.41,0.24,0.45,0.52
5.3300,-0.63,1.33,-0.98,0.15,-0.22,-0.98
5.4120,-7.06,8.90,4.71,1.04,1.82,1.64
5.4940,-17.34,4.75,2.16,-1.58,-0.79,-0.22
5.5760,-9.30,2.51,3.22,-0.89,0.11,0.13
5.6580,0.08,-1.18,0.31,0.31,1.02,0.47
5.7400,-0.35,0.94,2.63,-0.53,0.57,-0.79
5.8220,-20.01,14.95,15.02,1.01,-0.27,-0.49
5.9040,-16.04,3.53,3.77,0.66,0.26,0.90
5.9860,-1.37,-2.35,-2.31,0.69,0.35,0.30
6.0680,1.61,2.51,-0.35,-0.14,-0.36,-0.64
6.1500,-3.14,16.91,18.16,0.10,-0.08,-0.99
6.2320,-17.38,4.75,1.53,-1.51,0.50,0.15
6.3140,-15.02,2.16,3.92,-0.20,-0.55,0.27
6.3960,-3.30,2.71,-0.43,-0.26,0.93,0.56
6.4780,1.29,0.43,0.31,-0.11,0.59,-0.62
6.5600,-19.57,10.94,8.87,-1.91,-1.39,-0.61
6.6420,-20.01,0.00,4.12,1.30,0.19,-0.05
6.7240,-11.89,1.49,0.59,1.04,0.11,0.87
6.8060,2.75,0.59,-0.94,0.20,0.01,0.13
6.8880,-2.71,-0.04,0.04,0.40,0.28,-1.15
6.9700,-17.93,1.61,6.43,0.61,0.52,0.90
7.0520,-18.40,6.98,5.45,-0.91,-0.94,0.53
7.1340,-6.00,3.37,3.92,-1.10,0.52,0.56
7.2160,0.55,1.61,1.06,-0.15,0.39,-0.11
7.2980,-1.92,4.55,-2.67,0.14,-2.50,-0.86
7.3800,-20.01,3.02,6.47,1.69,-0.57,-1.45
7.4620,-12.94,4.04,2.79,0.60,0.12,0.87
7.5440,4.43,-1.37,-2.35,0.37,0.83,0.48
7.6260,0.78,2.67,0.27,0.06,0.16,-0.98
7.7080,-20.01,-4.67,8.16,2.98,0.49,0.03
7.7900,-14.08,8.71,3.80,-2.04,-0.49,0.27
7.8720,-10.67,1.84,2.04,-0.56,0.61,0.01
7.9540,-1.61,0.98,0.39,-0.30,0.60,0.53
8.0360,-0.27,1.41,0.94,-0.23,0.27,-0.63
8.1180,-20.01,18.48,16.20,-0.60,-0.86,-0.22
8.2000,-19.26,1.26,3.26,1.02,0.20,0.28
8.2820,-7.41,-0.59,0.43,0.72,-0.13,0.54
8.3640,1.53,1.53,-0.31,-0.18,-0.28,-0.33
8.4460,-1.37,4.12,5.49,0.31,-0.14,-1.03
8.5280,-17.73,2.28,5.02,-0.78,1.30,0.46
8.6100,-20.01,7.14,6.39,-0.49,-1.55,0.51
8.6920,-9.34,2.24,2.43,-0.42,0.83,0.52
8.7740,2.35,2.16,0.75,-0.19,0.29,0.32
8.8560,-0.67,3.33,5.45,-0.06,0.19,-0.80
8.9380,-20.01,13.77,7.30,1.18,0.34,-0.51
9.0200,-15.93,4.20,2.47,0.40,0.12,1.05
9.1020,0.27,-1.26,-1.57,0.35,0.28,0.39
9.1840,3.41,2.79,0.51,0.06,-0.26,-0.70
9.2660,-20.01,-1.45,2.12,-0.17,-1.25,-0.47
9.3480,-13.53,6.32,3.73,-1.21,-0.30,-0.15
9.4300,-13.45,1.02,2.16,-0.36,-0.11,0.18
9.5120,-3.57,1.84,0.82,-0.99,1.42,0.73
9.5940,2.00,1.06,1.45,-0.29,0.65,-0.43
9.6760,-11.65,7.96,7.30,-0.29,-1.55,-0.72
9.7580,-20.01,0.35,4.20,1.15,-0.40,-0.73
9.8400,-12.43,3.49,2.67,0.62,-0.07,0.75
9.9220,2.28,0.27,-0.78,0.11,0.49,0.46
10.0040,-0.16,0.86,-0.20,0.18,0.23,-0.97
10.0860,-17.81,3.80,13.18,0.83,-0.23,0.84
10.1680,-16.67,6.04,3.10,-1.38,-0.89,-0.41
10.2500,-13.22,3.22,3.65,-0.54,-0.06,0.10
10.3320,-2.63,-0.35,1.14,-0.04,0.91,0.57
10.4140,0.63,1.26,0.59,-0.43,0.44,-0.51
10.4960,-20.01,14.71,11.92,-1.19,-1.29,-1.23
10.5780,-20.01,0.78,3.69,1.37,-0.08,0.10
10.6600,-9.61,-0.39,0.27,1.10,-0.03,0.63
10.7420,3.14,0.90,-1.61,0.02,0.09,0.20
10.8240,-1.65,-0.16,0.20,0.43,0.13,-1.05
10.9060,-16.67,5.06,3.18,1.89,0.59,1.47
10.9880,-17.69,7.18,3.80,-1.31,-1.16,0.36
11.0700,-9.14,2.82,3.41,-0.91,-0.04,0.29
11.1520,0.00,-0.24,0.98,0.17,0.55,0.51
11.2340,-0.35,4.79,5.65,-0.17,0.14,-0.90
11.3160,-20.01,12.59,14.36,0.65,-0.87,-0.50
11.3980,-16.51,4.31,3.37,0.46,0.12,0.87
11.4800,-2.90,-1.80,-1.29,0.53,0.14,0.25
11.5620,1.77,2.55,0.00,-0.07,-0.28,-0.46
11.6440,-6.16,13.45,11.65,-0.11,-0.51,-0.88
11.7260,-14.00,6.00,3.88,-1.37,0.38,0.31
11.8080,-18.67,2.98,5.10,0.02,-0.96,0.44
11.8900,-4.98,2.63,0.75,-0.70,1.17,0.48
11.9720,2.67,1.37,2.20,-0.20,0.26,0.17
12.0540,0.63,9.22,9.77,0.06,-1.45,-0.91
12.1360,-18.91,2.20,4.39,1.24,0.36,-0.80
12.2180,-13.18,3.84,1.84,0.67,0.16,1.04
12.3000,0.86,-1.18,-1.92,0.21,0.38,0.48
12.3820,0.75,1.69,-0.75,0.22,0.11,-0.69
12.4640,-20.01,-1.80,9.73,2.30,0.40,0.02
12.5460,-12.20,8.20,2.82,-1.90,-0.83,0.38
12.6280,-10.87,0.59,1.53,-0.58,0.47,-0.05
12.7100,-2.86,0.55,2.24,-0.71,0.79,0.62
12.7920,1.45,2.12,0.47,-0.18,0.48,-0.49
12.8740,-20.01,10.04,9.10,-1.66,-0.61,-1.04
12.9560,-20.01,1.41,3.80,0.76,0.21,0.24
13.0380,-9.10,0.08,1.26,0.91,0.07,0.79
13.1200,3.14,2.16,0.47,0.08,-0.04,0.30
13.2020,0.20,4.39,4.28,0.24,0.14,-0.96
13.2840,-17.02,-0.39,5.92,-0.66,0.70,0.42
13.3660,-19.69,5.45,5.26,-0.46,-1.00,0.54
13.4480,-6.75,2.75,2.35,-0.97,0.46,0.43
13.5300,1.02,1.29,0.59,-0.03,0.06,0.16
13.6120,-0.27,9.49,12.79,0.37,-0.52,-1.08
13.6940,-18.99,8.75,7.45,0.71,0.45,-0.71
13.7760,-15.06,3.65,2.59,0.65,0.29,0.78
13.8580,1.73,-2.47,-1.96,0.32,0.03,0.41
13.9400,1.49,2.39,0.24,0.33,-0.25,-0.89
14.0220,-20.01,-3.41,9.92,2.85,0.32,-0.04
14.1040,-13.10,8.94,3.14,-1.58,-0.58,0.28
14.1860,-11.22,1.80,2.43,-0.40,0.24,-0.04
14.2680,-2.90,-0.63,0.55,-0.35,0.51,0.54
14.3500,0.39,1.33,1.26,-0.15,0.52,-0.64
14.4320,-19.85,6.67,4.00,-1.19,-1.28,-1.00
14.5140,-20.01,1.37,3.45,1.48,-0.07,-0.41
14.5960,-10.87,0.67,2.31,0.85,-0.07,0.70
14.6780,3.26,0.35,-1.41,0.17,0.41,0.35
14.7600,-1.96,0.31,0.63,0.21,0.44,-0.65
14.8420,-17.57,4.55,3.65,0.94,0.74,0.98
14.9240,-16.16,6.94,3.06,-1.82,-0.99,0.41
15.0060,-10.63,2.71,3.33,-0.98,0.19,0.21
15.0880,-0.12,-0.75,1.37,-0.29,0.58,0.58
15.1700,0.27,1.22,2.98,-0.39,0.52,-0.85
15.2520,-20.01,13.18,14.08,0.52,-0.54,-0.07
15.3340,-18.32,4.20,3.57,0.80,0.13,0.75
15.4160,-3.61,-2.86,-0.90,0.81,0.42,0.08
15.4980,0.67,2.67,0.47,-0.02,-0.18,-0.55
15.5800,1.73,11.41,17.10,-0.02,-0.11,-0.78
15.6620,-16.55,3.77,5.77,-1.04,0.55,0.46
15.7440,-19.34,3.57,4.39,-0.06,-1.23,0.51
15.8260,-9.10,3.69,1.45,-0.81,0.45,0.44
15.9080,1.22,1.96,2.24,-0.49,0.06,0.60
15.9900,0.16,11.41,14.47,0.15,-0.31,-0.99
16.0720,-17.69,8.98,7.26,0.75,0.41,-0.58
16.1540,-15.30,4.20,3.69,0.25,0.24,1.25
16.2360,1.22,-2.86,-1.10,0.28,0.65,0.62
16.3180,1.14,2.51,0.67,0.09,0.26,-0.72
16.4000,-20.01,4.51,-2.24,0.21,-1.07,-0.54
16.4820,-15.38,5.06,1.49,-1.63,-0.18,0.10
16.5640,-10.90,1.80,1.65,-1.03,0.23,0.28
16.6460,-4.35,2.12,1.02,-0.86,0.91,0.86
16.7280,0.47,0.59,1.41,-0.31,0.88,-0.35
16.8100,-14.59,8.08,5.92,-1.71,-0.09,-0.71
16.8920,-18.24,1.65,4.16,0.27,0.36,-0.27
16.9740,-10.32,1.65,1.57,0.22,0.46,1.14
17.0560,2.04,1.02,-0.63,-0.47,0.19,0.69
17.1380,-0.24,-0.08,-0.20,0.35,0.48,-0.78
17.2200,-14.40,2.67,3.33,0.83,0.17,0.57
17.3020,-18.55,7.37,2.98,-1.45,-0.71,0.21
17.3840,-10.79,2.51,3.22,-1.03,0.18,0.39
17.4660,-1.14,-1.69,2.82,-0.62,0.60,0.79
17.5480,-0.39,1.61,0.47,-0.81,0.85,-0.46
17.6300,-20.01,9.22,10.63,-1.68,0.08,-0.35
17.7120,-19.89,4.63,4.82,0.19,0.13,0.92
17.7940,-5.77,-2.86,-0.51,0.64,0.45,0.10
17.8760,1.18,3.65,0.31,-1.02,0.16,0.41
17.9580,1.14,12.91,20.01,0.12,-0.48,-1.01
18.0400,-14.44,7.37,5.49,-0.89,0.21,0.63
18.1220,-19.38,6.39,6.28,-0.53,-1.38,0.43
18.2040,-7.65,1.80,0.98,-0.61,0.46,0.46
18.2860,1.41,0.55,0.51,-0.22,0.47,0.40
18.3680,0.94,3.61,5.81,0.06,0.40,-0.86
18.4500,-19.30,12.75,9.49,0.53,0.47,-0.05
18.5320,-16.20,5.57,3.88,0.11,0.40,1.23
18.6140,1.37,-2.94,-1.10,0.01,0.92,0.42
18.6960,1.49,4.55,-0.04,-0.12,-0.06,-0.29
18.7780,-20.01,19.02,7.49,-0.06,-1.34,-1.05
18.8600,-14.24,5.84,3.06,-1.95,-0.61,0.65
18.9420,-15.26,1.53,3.65,-0.82,-0.18,0.17
19.0240,-5.69,2.20,0.90,-0.93,0.99,0.48
19.1060,2.47,-0.20,2.24,-0.50,0.40,-0.09
19.1880,-10.63,7.53,5.96,-1.88,0.03,-0.63
19.2700,-20.01,0.94,6.83,1.01,-0.05,-0.16
19.3520,-10.16,1.92,3.77,0.82,0.37,0.83
19.4340,5.06,-1.02,-2.00,0.06,0.30,0.42
19.5160,-0.94,2.20,-1.61,0.15,-0.34,-1.23
19.5980,-12.91,6.63,6.94,1.80,1.47,0.66
19.6800,-17.77,8.94,5.33,-1.43,-1.38,0.22
19.7620,-9.18,2.94,3.80,-0.71,0.25,0.21
19.8440,0.55,-1.77,-0.04,-0.20,0.44,0.32
19.9260,0.16,1.37,3.30,-0.55,0.55,-0.92
20.0080,-20.01,15.30,16.28,-0.08,-0.10,0.47
20.0900,-17.89,3.92,3.77,1.00,0.09,0.97
20.1720,-0.47,-2.39,-2.08,0.73,0.61,0.10
20.2540,1.80,3.33,0.71,-0.41,-0.23,-0.73
20.3360,-18.51,9.89,6.63,0.18,-0.95,-0.72
20.4180,-15.89,8.71,3.73,-1.42,0.24,0.41
20.5000,-17.22,1.57,3.92,0.03,-0.40,0.11
20.5820,-4.31,2.08,0.75,-0.59,0.68,0.45
20.6640,1.96,0.55,-0.08,-0.12,0.40,-0.50
20.7460,-3.96,6.24,8.47,-0.81,-1.12,-0.95
20.8280,-20.01,2.55,5.26,1.46,-0.61,-0.79
20.9100,-13.22,3.06,3.02,0.91,-0.06,0.57
20.9920,1.14,-1.49,-2.31,0.24,0.56,0.48
21.0740,-1.65,0.67,-0.63,0.12,-0.03,-0.70
21.1560,-14.59,2.47,6.98,1.19,0.36,0.21
21.2380,-15.65,8.16,3.33,-0.67,-1.06,-0.11
21.3200,-11.18,0.47,2.59,-0.59,-0.08,0.10
21.4020,-2.47,0.31,1.69,-0.51,1.05,0.67
21.4840,2.16,1.02,0.67,-0.43,0.49,-0.45
21.5660,-19.46,10.90,8.20,-1.98,-0.61,-1.22
21.6480,-19.34,2.39,5.18,1.16,-0.30,-0.31
21.7300,-11.77,2.24,3.02,0.93,-0.38,0.28
21.8120,2.35,1.14,-1.18,0.10,-0.02,0.28
21.8940,-1.29,-0.12,0.12,0.58,0.21,-0.98
21.9760,-14.20,4.67,4.00,0.10,-0.08,0.83
22.0580,-18.95,6.04,5.06,-0.81,-1.18,0.08
22.1400,-10.36,3.53,2.55,-0.94,0.00,0.27
22.2220,-0.67,-0.71,0.59,-0.06,0.67,0.48
22.3040,-0.86,1.41,5.14,-0.40,0.47,-0.88
22.3860,-20.01,14.08,15.89,0.40,-0.63,0.13
22.4680,-19.30,3.49,5.14,0.85,0.04,0.79
22.5500,-2.35,-2.59,-2.39,0.66,0.25,0.19
22.6320,0.82,2.47,0.04,-0.13,-0.22,-0.43
22.7140,-2.08,15.97,19.22,0.24,-1.07,-0.83
22.7960,-14.32,6.32,4.98,-1.02,-0.02,0.32
22.8780,-17.77,2.31,5.30,-0.35,-0.46,0.31
22.9600,-7.45,4.39,1.61,-0.99,0.54,0.38
23.0420,2.28,0.86,0.35,-0.04,0.38,-0.06
23.1240,0.31,10.04,8.36,0.20,-0.33,-0.90
23.2060,-17.93,8.83,7.26,0.89,0.13,-0.70
23.2880,-14.63,4.90,2.24,0.81,0.14,1.01
23.3700,-0.39,-2.00,-1.37,0.32,0.36,0.43
23.4520,0.31,1.88,-0.12,0.21,-0.19,-0.62
23.5340,-20.01,1.33,2.59,-0.49,-1.32,-0.28
23.6160,-14.79,6.20,3.65,-0.89,-0.43,-0.20
23.6980,-16.67,2.35,4.00,-0.57,-0.26,0.23
23.7800,-4.39,2.51,0.35,-1.16,1.00,0.49
23.8620,2.35,1.69,0.47,-0.43,0.25,-0.19
23.9440,-7.18,4.04,4.59,-0.29,-0.96,-0.60
24.0260,-19.73,1.77,5.22,1.15,-0.16,-0.43
24.1080,-10.67,3.22,2.43,1.06,0.06,0.57
24.1900,1.02,-0.67,-1.69,0.51,0.33,0.41
24.2720,-1.06,0.63,-0.82,0.44,0.19,-0.94
24.3540,-15.30,3.49,2.82,1.24,-0.07,0.63
24.4360,-17.53,5.18,3.65,-0.85,-1.14,-0.20
24.5180,-10.63,2.75,3.30,-0.87,-0.16,0.02
24.6000,-1.96,-0.55,1.69,-0.32,0.97,0.59
24.6820,-0.24,1.22,1.02,-0.47,0.39,-0.74
24.7640,-20.01,10.63,9.89,-0.83,-0.48,-0.81
24.8460,-20.01,2.31,4.63,0.94,-0.02,0.19
24.9280,-9.30,0.24,2.39,0.77,-0.38,0.46
25.0100,1.45,1.88,-0.90,0.00,0.30,0.59
25.0920,-1.69,-0.04,-0.24,0.45,0.18,-0.89
25.1740,-15.18,6.16,8.43,0.30,-0.26,0.88
25.2560,-17.50,5.65,3.73,-0.52,-0.92,-0.02
25.3380,-10.16,2.28,3.41,-0.65,0.01,0.23
25.4200,-1.06,-0.75,0.86,-0.13,0.58,0.57
25.5020,-0.24,5.14,7.45,-0.18,0.20,-0.81
25.5840,-20.01,9.61,13.02,0.69,-0.55,-0.46
25.6660,-18.36,4.86,3.80,0.44,-0.03,0.87
25.7480,-4.51,-1.53,-0.47,0.72,0.01,0.18
25.8300,1.06,3.61,-0.75,-0.09,-0.21,-0.27
25.9120,1.26,12.47,17.10,0.20,-0.20,-0.80
25.9940,-14.71,5.96,5.53,-1.07,0.56,0.54
26.0760,-19.73,3.49,4.94,-0.02,-1.21,0.27
26.1580,-8.75,3.88,1.65,-0.99,0.16,0.31
26.2400,0.59,1.14,1.53,-0.29,0.21,0.51
26.3220,0.00,5.92,11.30,0.33,0.01,-0.88
26.4040,-18.87,10.43,8.87,0.56,0.33,-0.30
26.4860,-16.59,4.82,4.79,0.68,-0.04,1.23
26.5680,-1.77,-1.65,-2.28,0.60,0.61,0.52
26.6500,1.02,1.61,-0.71,0.12,0.10,-0.47
26.7320,-20.01,6.00,-4.82,0.11,-1.32,-0.92
26.8140,-14.12,5.81,3.77,-0.85,-0.17,0.11
26.8960,-16.28,1.49,3.57,-0.19,-0.72,0.24
26.9780,-6.75,3.88,0.75,-0.79,0.66,0.43
27.0600,1.96,1.45,0.98,-0.44,0.27,-0.07
27.1420,-1.73,5.14,-0.43,-0.03,-0.78,-0.73
27.2240,-18.91,5.65,6.35,0.70,0.16,-0.92
27.3060,-14.51,6.00,3.37,0.57,0.14,1.27
27.3880,0.08,-2.59,-1.37,0.65,0.50,0.36
27.4700,0.12,2.24,-0.12,0.30,-0.09,-0.65
27.5520,-20.01,2.08,5.37,0.07,0.54,-0.10
27.6340,-16.16,7.10,4.47,-0.89,-0.87,-0.08
27.7160,-15.42,1.45,3.18,-0.45,-0.08,0.02
27.7980,-4.31,2.24,0.78,-0.86,1.00,0.53
27.8800,1.88,0.86,0.12,-0.56,0.34,-0.43
27.9620,-13.69,4.51,5.65,-0.83,-0.78,-1.05
28.0440,-19.85,1.96,5.33,1.22,-0.19,-0.33
28.1260,-11.14,2.51,2.35,0.95,0.06,0.54
28.2080,2.08,0.63,-0.86,0.37,0.46,0.29
28.2900,-1.02,0.39,-0.04,0.48,0.23,-0.93
28.3720,-14.08,4.04,5.26,1.20,-0.29,0.25
28.4540,-18.08,7.85,4.67,-0.84,-1.28,0.20
28.5360,-11.92,1.53,2.24,-0.41,0.01,0.12
28.6180,-0.78,-0.98,0.94,-0.21,0.59,0.51
28.7000,0.51,1.14,0.90,-0.23,0.37,-0.65
28.7820,-20.01,11.10,15.46,-1.33,-0.65,-0.85
28.8640,-20.01,2.04,3.57,0.83,0.14,0.65
28.9460,-5.06,-1.37,0.12,0.48,0.12,0.17
29.0280,0.59,1.96,-0.27,0.07,-0.00,-0.05
29.1100,-1.77,0.00,-0.71,0.37,0.14,-0.74
29.1920,-12.40,11.61,5.53,1.25,-0.27,1.48
29.2740,-19.22,5.45,4.20,-0.60,-1.62,-0.15
29.3560,-11.10,2.90,3.73,-0.97,-0.02,0.11
29.4380,-1.57,-1.29,1.49,0.14,0.64,0.65
29.5200,1.10,1.33,0.35,-0.28,0.37,-0.66
29.6020,-20.01,13.30,12.94,-1.19,-0.70,-0.25
29.6840,-20.01,2.28,4.75,1.30,0.06,0.33
29.7660,-5.49,-1.18,0.12,0.86,-0.41,0.23
29.8480,0.78,2.00,-0.63,0.26,0.05,0.15
29.9300,-1.10,0.08,0.39,0.50,0.27,-0.73
30.0120,-17.38,6.12,7.22,0.08,0.10,0.82
30.0940,-17.65,5.57,4.16,-0.64,-0.76,0.20
30.1760,-7.96,3.53,2.94,-0.83,0.01,0.27
30.2580,-0.16,0.04,-0.04,-0.00,0.36,0.20
30.3400,0.59,2.04,3.92,0.19,0.45,-0.88
30.4220,-20.01,11.57,15.81,0.46,-1.07,0.06
30.5040,-18.08,4.63,4.51,0.51,0.05,1.06
30.5860,-3.26,-0.86,-0.47,0.56,0.51,0.16
30.6680,0.00,2.79,-0.63,-0.10,-0.02,-0.12
30.7500,1.10,7.65,10.63,0.40,0.16,-0.90
30.8320,-16.91,5.18,4.86,-0.34,0.38,0.41
30.9140,-18.95,6.86,5.69,-0.51,-1.03,0.59
30.9960,-7.14,4.35,2.16,-0.76,0.34,0.28
31.0780,0.47,-0.39,0.75,0.11,-0.01,0.31
31.1600,-1.84,6.79,12.67,-0.26,-0.28,-0.81
31.2420,-19.97,9.69,9.02,0.71,0.18,-0.42
31.3240,-13.93,5.92,3.73,0.70,0.28,1.00
31.4060,0.04,-2.94,-0.63,0.46,0.69,0.46
31.4880,0.00,1.57,-0.12,0.13,0.14,-0.54
31.5700,-16.32,2.63,8.75,0.45,2.49,-0.20
31.6520,-14.16,6.94,5.77,-1.94,-0.95,0.39
31.7340,-13.89,0.43,3.30,-0.67,0.01,0.01
31.8160,-3.57,1.53,0.51,-0.97,1.08,0.46
31.8980,3.22,0.59,0.04,-0.06,0.43,-0.52
31.9800,-12.67,7.96,6.12,-1.51,-0.12,-1.18
32.0620,-20.01,2.35,5.96,1.72,-0.09,-0.17
32.1440,-10.55,3.18,2.47,1.37,0.04,0.04
32.2260,1.92,0.31,-1.02,0.51,0.19,0.21
32.3080,-0.04,1.57,0.98,0.34,0.23,-0.83
32.3900,-14.91,2.98,6.90,0.31,0.37,0.53
32.4720,-18.59,6.16,4.94,-0.64,-0.90,0.43
32.5540,-7.85,3.92,2.43,-0.90,0.23,0.35
32.6360,0.47,0.04,1.29,-0.02,0.24,0.14
32.7180,-2.55,2.94,0.63,-0.62,-0.62,-0.86
32.8000,-20.01,7.96,7.41,0.51,0.69,-0.16
32.8820,-12.28,5.02,2.12,0.67,0.49,1.18
32.9640,2.31,-1.92,-2.08,0.55,0.50,0.40
33.0460,-0.47,1.29,-0.35,0.33,-0.19,-0.65
33.1280,-20.01,-2.04,6.39,-0.08,0.96,0.24
33.2100,-17.81,5.06,3.26,-1.06,-0.58,-0.45
33.2920,-14.95,2.28,4.79,-0.40,-0.54,-0.02
33.3740,-1.33,-0.67,1.96,0.06,1.03,0.60
33.4560,1.10,0.08,0.20,-0.21,0.45,-0.62
33.5380,-16.63,6.71,6.63,-1.75,-0.65,-1.16
33.6200,-19.65,2.43,4.67,1.27,-0.58,-0.45
33.7020,-10.67,0.90,2.86,0.68,-0.20,0.63
33.7840,1.29,1.06,-0.90,0.24,0.14,0.30
33.8660,-0.94,0.00,0.67,0.27,0.22,-0.80
33.9480,-16.55,6.28,5.30,0.54,-0.20,0.85
34.0300,-17.73,4.98,4.63,-0.70,-1.19,0.26
34.1120,-10.04,4.12,3.96,-0.81,-0.06,0.16
34.1940,0.04,-0.24,0.82,0.01,0.31,0.34
34.2760,-0.39,0.55,2.20,-0.25,0.41,-0.98
34.3580,-20.01,14.83,15.34,0.49,-0.47,0.16
34.4400,-16.55,4.00,3.77,0.70,0.39,1.29
34.5220,-1.61,-1.84,-1.41,0.61,0.70,0.29
34.6040,-0.24,1.73,0.16,-0.02,-0.17,-0.54
34.6860,-11.77,12.12,3.61,-0.37,-0.88,-0.58
34.7680,-14.20,6.24,2.24,-1.13,0.19,0.29
34.8500,-15.49,1.77,3.96,-0.38,-0.55,0.22
34.9320,-6.00,3.37,0.94,-0.73,0.74,0.41
35.0140,2.20,1.37,0.39,-0.38,0.34,0.01
35.0960,-11.38,4.20,3.96,-1.02,-0.35,-0.79
35.1780,-20.01,2.43,5.41,1.18,-0.04,-0.25
35.2600,-12.36,2.86,1.45,1.07,0.31,0.63
35.3420,2.04,0.47,-1.02,0.16,0.46,0.50
35.4240,-0.82,0.75,0.67,0.24,0.16,-0.95
35.5060,-10.79,0.98,2.16,1.71,1.66,1.12
35.5880,-19.26,4.86,4.24,-0.93,-1.57,-0.27
35.6700,-10.08,2.67,4.28,-0.92,-0.13,0.10
35.7520,-2.20,-0.82,1.80,-0.05,0.69,0.63
35.8340,0.20,0.12,0.63,-0.34,0.51,-0.88
35.9160,-20.01,9.22,12.67,-0.39,-0.59,0.05
35.9980,-20.01,3.22,5.10,0.77,-0.04,0.74
