NAME:,run_125_1_1.csv,,,,,
3.2200012,11.96,-5.69,2.59,-9.54,4.46,-1.77
3.2799988,20.01,-18.28,-3.77,-7.88,1.1,0.62
3.350006,3.88,-2.51,0.27,7.56,0.39,2.73
3.4100037,0.63,0.94,-4.39,5.71,2,2.41
3.4700012,-5.73,7.92,-2.55,7.24,4.68,1.58
3.5299988,-1.96,4.51,-4.51,-3.25,-2.97,2.22
3.5900269,20.01,-7.88,11.18,-1.84,-8.39,1.53
3.6600037,0.55,-8.2,2,-12.11,6.69,-0.13
3.7200012,16.2,-14.95,-0.9,-3.79,-0.03,-4.16
3.7799988,15.89,-7.22,-4.28,5.14,-2.99,-2.94
3.8400269,12.91,-5.02,-3.3,-1.11,0.54,-1.51
3.9000244,1.14,-0.39,1.92,-0.26,2.55,-2.41
3.9700012,-3.45,0.63,0.59,1.01,5.19,-1.15
4.029999,-1.69,3.41,-2.51,1.09,4.4,0.02
4.090027,10.32,6.83,0.2,4.59,-2.12,4.1
4.1500244,20.01,11.92,-20.01,2.76,-2.3,-0.03
4.210022,13.77,-1.61,-2.08,-10.92,1.36,-1.99
4.279999,18.67,-9.81,0.24,-3.54,1.46,1.93
4.340027,-2.08,-0.55,-3.53,6.31,3.15,3.2
4.4000244,-7.18,3.69,-4.9,8.81,8.17,1.95
4.460022,-5.02,1.92,-1.29,-1.75,-3.88,4.16
4.5200195,6.63,4.82,4.82,-2.9,-8.14,1.93
4.590027,18.16,-20.01,12.2,-6.89,4.4,1.93
4.6500244,16.63,-15.42,-5.49,-9.34,3.96,-2.28
4.710022,18.08,-12.67,-7.37,3.21,-3.56,-2.47
4.7700195,11.41,-6.16,-1.8,-1.21,0.5,-1.06
4.830017,4.39,-0.67,3.73,2.97,1.4,-2.86
4.9000244,-4.04,-0.47,-0.86,4.26,2.87,-1.95
4.960022,-2.12,0.75,-2.43,2.93,5.12,-1.19
5.0200195,1.1,1.41,-1.18,4.66,3.52,2.46
5.080017,20.01,19.73,-17.53,7.92,-16.97,13.21
5.1400146,12.94,-3.37,4.63,-11.82,3.91,-1.69
5.210022,20.01,-17.34,5.96,-9.08,0.01,2.62
5.2700195,3.14,-2.28,0.43,5.16,1.79,2.67
5.330017,-2.39,1.1,-2.75,4.96,4.3,2.95
5.3900146,-6.51,3.88,-10.87,5.51,3.83,2.23
5.460022,-0.39,2.08,-2.43,-1.94,-4.94,1.6
5.5200195,20.01,-1.73,-4.08,-3.48,-12.85,0.92
5.580017,6.35,-7.3,0.43,-13.23,4.41,-1.4
5.6400146,11.65,-10.24,0.24,-1.2,0.46,-2.41
5.700012,16.16,-6.24,-6.43,2.31,-3.73,-3.31
5.76001,10.04,-4.28,0.08,0.75,1.64,-2.05
5.830017,-1.53,0.94,-2.39,3.08,2.97,-1.46
5.8900146,-3.1,0.12,-1.29,3.35,5.18,-0.75
5.950012,-3.18,2.08,-2.98,2.14,4.63,1.07
6.01001,14.98,6.9,4.47,5.14,-1.85,5.24
6.0700073,20.01,-1.26,-9.41,-4.24,-1.29,1.85
6.1400146,16.79,-8.16,-10.59,-13,2.32,-0.33
6.200012,9.1,-9.02,1.77,3.8,2.02,2.1
6.26001,1.65,-0.27,-5.33,6.81,0.58,2.58
6.3200073,-6.24,7.65,-1.41,8.84,6.06,1.85
6.3900146,-2.43,5.41,-4.94,-3.21,-2.03,2.79
6.450012,3.06,2.28,4.12,-6.02,-4.99,-0.33
6.51001,20.01,-5.45,-20.01,-6.6,6.84,1.52
6.5700073,6.39,-13.18,-3.1,-9.02,7.74,-1.39
6.630005,20.01,-13.53,-9.41,2.01,-7.01,-6.73
6.6900024,10.98,-2,-3.41,3.9,-0.47,-1.69
6.76001,5.33,1.8,0.43,1.78,0.4,-3.78
6.8200073,-4.2,0.43,-0.39,1.73,3.53,-2.31
6.880005,-2.39,0.9,-2.24,1.56,5.11,-0.58
6.9400024,-0.94,3.96,-2.2,-0.45,3.62,2.62
7,20.01,7.22,11.92,2.65,-4,5.94
7.0700073,20.01,-1.49,-2.35,-6.04,4.44,0.27
7.130005,14.08,-9.85,-2.16,-8.89,2.28,-0.3
7.1900024,6.83,-8.24,0.82,-0.85,2.15,1.31
7.25,-2.2,-0.78,-2.86,4.6,2.74,1.83
7.3200073,-4.63,3.33,-8.9,7.94,5.82,0.96
7.380005,-1.92,2.98,-1.37,-0.61,-3.45,4.66
7.4400024,9.53,6.47,15.22,-1.96,-7.91,2.97
7.5,4.71,5.37,-12.47,-7.55,9.29,1.14
7.5599976,10,-11.73,-10,-9.56,5.9,-3.1
7.630005,20.01,-12.75,-15.38,4.53,-5.75,-4.9
7.6900024,7.85,-2.31,-2.59,0.1,0.74,-1.22
7.75,9.06,-1.73,1.33,2.3,-0.11,-3.79
7.8099976,-3.61,0.55,0.27,3.05,3.16,-2.42
7.8700256,-2.47,0.24,-2.51,2.24,5.83,-1.51
7.930023,-1.33,5.37,-1.8,0.02,4.7,1.75
8,19.5,5.22,8.63,2.69,-6.1,6.06
8.059998,20.01,-1.84,-0.2,-7.61,4.92,0.39
8.120026,13.3,-8.43,2.24,-7.75,1.9,1.5
8.180023,4.79,-3.8,1.02,0.75,2.08,1.31
8.25,-3.53,0.31,-1.26,5.17,3.78,1.52
8.309998,-4.86,3.92,-7.69,7.28,3.66,2.63
8.370026,-0.27,3.49,-4.43,-1.96,-3.95,3.81
8.430023,20.01,11.18,-19.81,-7.19,-12.71,0.84
8.490021,9.61,-15.3,-4.08,-11.74,6.59,1.16
8.559998,11.3,-13.38,-1.88,-2.18,0.18,-3.36
8.620026,12.59,-6.98,-5.57,3.79,-2.82,-2.37
8.680023,6.98,-0.71,0.12,3.6,0.57,-3.02
8.740021,-5.14,1.33,-0.82,4.15,3.17,-2.34
8.800018,-1.1,0.82,-3.61,3.65,6.38,-1.41
8.870026,-0.47,6.83,-5.37,1.91,3.4,1.68
8.930023,20.01,15.57,1.26,0.62,-15.77,7.62
8.990021,12.63,-6.79,1.14,-10.63,6.01,2.49
9.050018,8.87,-13.73,5.84,-6.18,3.48,1.5
9.110016,3.33,-2.94,-0.31,4.71,-1.51,0.83
9.180023,-1.69,0.12,0.08,5.2,1.23,1.16
9.240021,-1.61,3.14,-2.12,7.33,3.92,0.78
9.300018,-3.45,9.02,-5.61,-0.67,-0.46,2.28
9.360016,20.01,6.24,-17.93,-8.54,-9.32,-0.31
9.420013,15.34,-16.16,1.29,-12.88,3.4,-0.53
9.490021,6.86,-9.89,2.79,-0.25,0.59,-1.59
9.550018,15.1,-8.2,-3.92,2.18,-4.43,-3.09
9.610016,8.67,-2.55,0.08,3.56,1.36,-2.87
9.670013,-2.08,1.02,-0.9,3.26,2.3,-2.6
9.730011,-3.06,0.63,-0.31,1.71,5.11,-1.73
9.800018,0.27,9.96,-3.1,1.49,4.37,1.97
9.860016,15.57,6.75,-5.57,2.55,-10.69,7.77
9.920013,19.42,-3.26,0,-8.26,5.6,0.09
9.980011,20.01,-16.99,4.12,-9.13,0.86,0.77
10.040009,2.67,-3.69,0.71,2.07,2.71,2.1
10.100006,-3.18,0.43,-2.24,6.07,4.17,1.05
10.170013,-6.83,5.37,-11.85,6.84,2.89,1.65
10.230011,-1.33,1.53,-2.79,-1.73,-3.71,3.39
10.290009,20.01,-9.26,-12.75,-2.12,-13.89,3.64
10.350006,-0.75,-10.2,6.32,-8.93,8.02,1.59
10.410004,19.02,-16.08,-0.35,-3.37,-2.16,-5.81
10.480011,11.81,-7.77,-1.18,3.72,-1.4,-1.55
10.540009,8.24,-3.1,-0.31,1.92,-0.22,-3.03
10.600006,0.43,1.69,-5.18,5.08,0.58,-3.45
10.660004,-4.63,2.24,-0.51,4.82,4.76,-2.32
10.720001,2.28,7.81,-7.92,3.76,5.63,-0.02
10.790009,16.83,11.57,8.32,1.18,-1.3,5.45
10.850006,20.01,-0.82,-2.47,-10.62,1.98,0.37
10.910004,20.01,-17.53,-0.35,-12.74,1.88,2.68
10.970001,1.8,-7.69,1.88,5.16,0.66,1.73
11.029999,-1.92,1.1,-3.41,7.52,0.73,1.28
11.100006,-5.49,3.53,-8.98,9.19,3.03,2.1
11.160004,-0.55,2.55,-1.84,-3.14,-2.71,2.09
11.220001,19.34,8.28,9.41,-3.57,-6.72,0.87
11.279999,5.96,-6.39,10.83,-6.98,10.52,1.49
11.340027,10.9,-20.01,14.91,-9.05,1.27,-6.06
11.410004,16.28,-10.51,-2.31,5.31,-2.34,-0.97
11.470001,12,-5.26,-3.22,1.07,-1.11,-2.05
11.529999,6.24,-0.12,2.59,3.24,1.4,-4.87
11.590027,-3.37,0.27,-1.88,5.83,2.76,-2.97
11.650024,-2.82,1.45,-3.1,3.44,5.24,-1.53
11.720001,0.16,5.26,-7.88,-0.32,4.37,2.51
11.779999,17.97,14.87,19.81,-1.67,-1.78,5.28
11.840027,20.01,-0.51,-6.28,-5.97,3.63,1.03
11.900024,15.18,-9.3,-5.73,-9.84,1.34,-0.46
11.960022,11.57,-8.67,1.8,4.1,2.31,1.37
12.029999,0.27,-0.43,-2.51,4.23,0.41,2.51
12.090027,-2.24,2.35,-0.9,5.32,3.27,1.35
12.150024,-1.06,3.77,-8.47,2.4,0.71,2.35
12.210022,-0.78,2.2,-0.43,-2.27,-3.24,0.98
12.279999,20.01,6.43,-20.01,-6.85,-10.01,-1.55
12.340027,4.59,-4.98,-6.2,-10.07,6.92,-1.39
12.400024,7.3,-11.69,15.97,-4.51,-4.42,-8.16
12.460022,14,-6.71,-3.41,4.62,-3.08,-0.53
12.52002,15.46,-7.96,-2.79,-3.36,0.21,-0.31
12.580017,12.08,-4.71,0.86,-0.59,1.54,-1.49
12.650024,4.67,-1.33,2.08,1.9,0.22,-2.6
12.710022,-3.69,0.71,0.16,3.44,2.57,-0.91
12.77002,-1.53,0.9,-1.77,2.35,4.77,-0.66
12.830017,10.67,-2.51,-6.63,4.2,3.64,1.89
12.890015,20.01,13.77,-9.06,10.54,-14.82,9.64
12.960022,6.75,-1.29,3.02,-6.7,5.02,-1.32
13.02002,17.57,-3.84,10.2,-5.09,-1.88,1.09
13.080017,9.85,-2.39,1.8,1.64,2.43,0.14
13.140015,-2.43,-0.59,-0.47,4,3.29,2.24
13.200012,-4.04,2.55,-1.06,4.34,5.31,1.44
13.27002,-3.45,3.3,-3.49,0.1,-1.75,1.21
13.330017,1.69,6.59,3.45,-1.31,-3.92,0.63
13.390015,20.01,-1.29,-9.96,-4.7,-9.21,0.04
13.450012,7.34,-7.77,-1.37,-8.88,6.33,-0.75
13.52002,18.08,-15.77,16.24,-4.78,-6.22,-6.86
13.580017,15.85,-7.92,-0.16,0.99,-0.92,-1.44
13.640015,9.89,-3.53,-0.47,0.36,0.75,-1.05
13.700012,3.02,0.63,2.82,3.95,0.05,-2.92
13.76001,-2.98,0.39,-0.63,5.16,1.77,-1.54
13.820007,-1.26,1.73,-1.69,3.23,4.09,-1.3
13.890015,9.69,-1.61,-4.16,5.05,3.41,2.77
13.950012,20.01,19.93,-20.01,1.62,-3.52,2.57
14.01001,14.16,-4.24,-0.2,-9.93,1.07,-0.51
14.070007,19.46,-16.63,1.06,-8.06,-0.6,2.54
14.130005,0.47,-1.29,-1.53,0.9,3.28,2.31
14.200012,-5.96,0.27,0.59,5.34,4.68,1.71
14.26001,-6.32,1.69,-8.71,4.8,0.88,4.29
14.320007,1.77,4.28,-2.86,-0.86,-5.08,3.36
14.380005,20.01,-1.88,-20.01,-8.57,-8.78,-1.51
14.450012,8.36,-9.49,-5.84,-10.3,5.73,-0.43
14.51001,14.24,-13.3,-3.92,-0.17,-1.37,-3.02
14.570007,10.47,-7.49,-2.9,2.31,-2.59,-2.29
14.630005,12.12,-5.61,-0.55,2.05,0.15,-2.32
14.690002,-1.49,0.31,-1.37,4.1,1.24,-2.93
14.75,-1.49,0,-2.63,5.32,4.51,-1.84
14.820007,-0.35,3.41,-5.02,3.67,5.34,-1.05
14.880005,10.08,16.04,15.22,0.32,-0.59,3.88
14.940002,20.01,2.63,-10.43,-3.25,1.62,2.19
15,10.2,-5.65,-3.96,-9.95,2.24,1.1
15.059998,13.65,-12.47,2.08,-1.18,1.91,0.29
15.130005,0.63,0.78,-2.51,5.84,-0.8,1.65
15.190002,-1.1,1.06,-1.69,6.52,2.27,2.25
15.25,-4.04,3.57,-9.45,4.67,1.59,2.41
15.309998,-1.1,1.69,0.9,-2.75,-2.24,1.56
15.380005,12.08,3.37,-2.43,-2.24,-3.09,0.55
15.440002,10.12,-10.63,3.45,-6.89,11.27,4.26
15.5,19.46,-16.44,1.8,-7.6,7.41,-3.32
15.559998,14.79,-7.53,-2.94,10.04,-4.11,-0.46
15.620026,13.93,-2.08,-3.37,6.56,-2.22,-2.21
15.690002,5.81,0.51,1.49,-1.96,0,-0.74
15.75,4.47,-0.94,-0.59,-3.32,-0.56,0.19
15.809998,6.63,-1.41,1.57,-2.33,-0.62,0.21
15.870026,6.47,-1.84,-0.67,-0.75,0.72,0.19
15.930023,5.61,-1.45,1.53,0.78,0.14,0.48
15.990021,20.01,-2.59,-0.39,2.24,-1.96,0.71
16.059998,11.53,4.24,0.67,4.7,2.2,-1.08
16.120026,9.18,3.14,1.96,1.87,1.7,-1.28
16.180023,11.65,1.65,-0.24,-3.74,-1.73,0.28
16.24002,9.57,-0.78,1.65,-2.37,0.47,0.25
16.309998,6.43,-0.47,2,0.04,0.65,-0.53
16.370026,6.51,-0.59,1.33,-1.12,0.03,-0.08
16.430023,9.18,-1.1,1.26,-0.91,-0.45,0.3
16.49002,13.18,0.12,0.67,0.63,-0.61,-0.12
16.550018,8.51,0.31,0,-0.31,0.65,-0.02
