"NAME:","run126_1_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:48"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","60"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"372.61","-1.80","7.92","-16.51","-2.96","1.99","-0.59"
"372.71","-5.88","-0.94","2.31","-1.00","-0.16","-7.59"
"372.82","-7.06","1.02","-2.71","1.67","0.54","-0.17"
"372.92","-6.67","-7.22","-8.67","-2.03","5.60","2.23"
"373.02","-5.92","20.01","-19.53","6.66","-3.69","-8.02"
"373.12","0.98","-6.71","-3.26","1.02","-0.41","3.03"
"373.23","-5.84","-6.71","-4.24","-2.55","3.59","5.95"
"373.33","20.01","-20.01","-20.01","-4.01","3.21","3.18"
"373.43","-0.31","-1.80","0.98","-1.12","3.56","3.58"
"373.53","-13.14","-3.61","6.63","0.19","0.38","-4.64"
"373.63","20.01","20.01","11.73","-3.13","-4.81","-7.70"
"373.73","-15.18","-19.77","-16.24","2.97","-0.58","-3.59"
"373.84","6.16","3.53","-15.73","1.26","2.38","4.33"
"373.94","-1.18","-0.08","2.12","-0.89","0.04","-0.75"
"374.04","-8.43","-8.39","13.02","-2.24","6.63","5.51"
"374.14","5.53","-4.39","-17.18","-2.13","1.57","-5.41"
"374.24","-1.73","-3.96","-2.51","-2.20","3.07","2.50"
"374.35","0.12","-13.14","3.45","1.53","-3.08","7.82"
"374.45","3.41","-13.49","1.06","-1.32","6.49","3.42"
"374.55","-6.47","-14.28","-20.01","0.41","-9.96","-2.52"
"374.65","5.81","4.00","-18.83","2.29","0.10","4.22"
"374.76","2.08","6.47","3.88","-1.76","1.48","-0.60"
"374.86","-20.01","14.79","4.98","-7.42","0.22","2.66"
"374.96","3.49","5.45","-20.01","-0.84","2.12","-0.45"
"375.06","-0.27","-9.96","-0.75","1.91","-2.81","-0.72"
"375.16","5.53","6.20","-17.57","3.78","-4.39","-0.21"
"375.27","-2.28","-3.18","-4.98","0.67","2.14","-2.47"
"375.37","20.01","0.90","-18.59","1.95","-0.45","2.37"
"375.47","4.90","0.82","-15.42","1.75","0.76","-0.11"
"375.57","-0.43","1.06","1.49","-1.40","1.22","-1.62"
"375.67","-19.34","-12.28","18.91","-4.68","5.12","5.25"
"375.77","8.00","4.39","-19.38","-2.34","1.10","0.06"
"375.88","-5.45","-2.28","3.53","1.37","0.08","-2.12"
"375.98","-2.71","0.78","-1.69","2.11","-2.70","-4.64"
"376.08","-4.39","0.86","-4.86","-1.30","5.85","-6.60"
"376.18","20.01","1.96","-20.01","1.61","-5.18","1.05"
"376.29","4.82","-2.55","-12.20","3.22","1.96","5.53"
"376.39","-5.33","2.94","-0.08","-1.28","1.16","-3.04"
"376.49","-2.20","-13.02","-13.14","-3.55","4.12","1.26"
"376.59","6.12","7.96","-18.28","0.23","3.12","3.80"
"376.69","-8.83","-3.61","-0.90","0.61","-0.13","-2.80"
"376.80","13.10","-18.24","-20.01","-1.45","-2.62","-5.04"
"376.90","-15.57","5.65","-0.43","2.76","-2.13","-2.45"
"377.00","4.67","-15.46","-20.01","2.98","-2.49","2.50"
