NAME:,walk_123_5_1,,,,,
7.9540,-9.57,2.71,2.43,0.59,0.17,0.14
8.0360,-11.49,2.28,0.94,0.41,0.11,-0.16
8.1180,-8.90,3.69,6.08,-1.26,0.39,-0.55
8.2000,-10.40,7.96,5.73,-0.72,0.47,-0.84
8.2820,-9.30,2.31,2.20,0.13,0.21,0.20
8.3640,-7.96,1.65,1.49,-0.42,0.18,0.43
8.4460,-7.30,2.20,1.53,-0.65,-0.07,0.45
8.5280,-9.02,2.00,0.67,-0.71,-0.01,0.14
8.6100,-10.16,4.04,2.82,-0.55,-0.11,-0.20
8.6920,-12.67,-0.39,-0.08,0.01,0.69,-0.09
8.7740,-10.40,10.75,6.35,0.76,-0.46,0.58
8.8560,-8.16,4.16,5.33,-0.52,0.33,0.23
8.9380,-9.57,4.24,4.12,0.54,-0.42,-0.36
9.0200,-7.10,2.39,2.20,0.34,-0.26,-0.19
9.1020,-8.00,2.20,1.77,0.58,-0.49,0.09
9.1840,-8.83,2.43,1.88,0.66,-0.26,0.19
9.2660,-10.83,1.65,0.35,0.63,0.03,-0.03
9.3480,-11.53,6.00,2.67,0.72,-0.09,-0.42
9.4300,-9.73,6.55,7.45,-0.57,0.22,-1.16
9.5120,-11.85,3.45,3.61,0.57,-0.16,-0.39
9.5940,-7.53,2.63,1.88,-0.04,0.12,0.34
9.6760,-6.98,2.31,1.10,-0.19,0.04,0.43
9.7580,-7.34,1.96,0.75,-0.40,-0.04,0.14
9.8400,-9.77,2.90,1.49,-0.75,-0.02,-0.07
9.9220,-12.63,1.37,-0.75,0.43,-0.02,-0.03
10.0040,-12.67,6.28,6.79,-0.57,-0.26,0.47
10.0860,-6.39,1.80,3.37,0.76,1.10,-0.03
10.1680,-9.49,5.81,5.77,-0.84,-0.44,0.30
10.2500,-8.51,2.43,2.82,0.11,0.04,-0.20
10.3320,-7.85,2.28,1.80,-0.11,-0.10,0.02
10.4140,-6.79,1.96,1.33,0.15,-0.12,0.34
10.4960,-9.02,2.43,1.29,0.49,-0.11,0.20
10.5780,-10.75,3.26,0.43,-0.01,0.08,-0.12
10.6600,-11.57,3.49,6.12,-0.25,0.25,-0.88
10.7420,-11.38,4.82,4.71,0.30,-0.10,-0.86
10.8240,-10.55,3.26,3.06,-0.12,0.10,0.11
10.9060,-8.04,1.96,1.84,-0.43,0.19,0.41
10.9880,-6.39,1.92,0.94,-0.60,0.03,0.38
11.0700,-8.04,1.41,1.02,-0.66,-0.28,0.16
11.1520,-10.28,3.06,1.18,-0.22,-0.17,0.08
11.2340,-12.43,2.31,4.00,-0.53,0.60,-0.13
11.3160,-10.12,3.77,5.06,0.56,0.63,0.53
11.3980,-9.49,4.90,5.22,-1.08,0.40,0.37
11.4800,-9.53,2.98,3.33,-0.24,0.09,-0.09
11.5620,-7.61,2.47,2.35,-0.40,0.11,0.20
11.6440,-7.10,1.84,1.53,-0.25,-0.06,0.16
11.7260,-8.63,1.49,1.18,0.02,0.15,0.21
11.8080,-9.57,2.39,0.51,-0.26,0.24,0.09
11.8900,-12.04,3.10,7.18,-0.65,-0.25,-0.53
11.9720,-8.43,5.45,3.77,-0.37,0.38,-0.48
12.0540,-10.28,3.18,3.88,-0.46,0.22,0.29
12.1360,-8.28,2.51,2.59,-0.76,0.31,0.36
12.2180,-7.61,2.67,2.00,-1.01,0.16,0.45
12.3000,-8.47,2.08,2.08,-0.99,-0.10,0.31
12.3820,-10.36,3.80,2.24,-1.13,-0.11,0.28
12.4640,-9.14,3.30,1.80,-1.01,0.25,0.12
12.5460,-10.59,2.43,5.14,-0.52,-0.14,0.12
12.6280,-4.55,2.94,2.16,-0.05,1.12,1.06
12.7100,-10.24,2.82,6.39,-0.85,-0.22,0.03
12.7920,-7.61,2.75,4.43,-0.64,-0.23,0.19
12.8740,-9.38,3.41,5.26,-0.33,-0.19,0.35
12.9560,-8.79,3.53,4.31,-0.16,0.22,0.11
13.0380,-8.47,2.39,4.16,-0.05,0.36,-0.03
13.1200,-8.79,3.65,4.31,-0.12,0.20,0.01
13.2020,-8.75,3.37,4.35,-0.09,0.11,-0.01
13.2840,-8.67,3.22,3.69,-0.01,0.12,-0.01
13.3660,-9.18,3.18,3.73,-0.05,0.08,0.05
13.4480,-9.34,3.22,3.49,-0.05,0.09,0.03
13.5300,-9.34,3.22,3.26,-0.07,0.16,0.06
13.6120,-9.14,3.22,3.02,-0.12,0.18,0.10
13.6940,-9.10,3.57,2.86,-0.21,0.23,0.12
13.7760,-8.87,3.77,3.18,-0.14,0.21,0.15
13.8580,-8.94,4.04,3.26,-0.11,0.06,0.13
13.9400,-9.10,4.08,3.33,0.02,-0.05,0.11
14.0220,-8.90,3.80,3.06,0.06,-0.18,0.16
14.1040,-8.59,3.57,3.02,0.04,-0.09,0.10
14.1860,-8.83,4.04,3.22,0.05,-0.08,0.12
14.2680,-8.67,3.77,3.02,0.15,-0.01,-0.06
14.3500,-9.41,3.80,3.30,0.12,-0.05,-0.07
14.4320,-8.94,3.88,3.14,0.07,-0.05,-0.05
14.5140,-9.02,3.84,3.30,0.03,-0.01,-0.03
14.5960,-8.47,3.80,3.10,-0.02,0.01,-0.00
14.6780,-9.06,4.28,3.45,-0.06,-0.05,-0.02
14.7600,-8.79,4.47,3.33,0.06,-0.07,-0.05
14.8420,-9.14,3.61,2.90,0.25,-0.13,-0.08
14.9240,-9.06,3.96,2.75,0.16,-0.14,0.03
15.0060,-8.67,3.73,2.31,0.22,-0.16,-0.03
15.0880,-8.83,3.65,2.24,0.08,-0.27,-0.07
15.1700,-9.41,3.37,2.31,0.03,-0.26,-0.17
15.2520,-9.45,3.45,2.16,-0.06,-0.13,-0.18
15.3340,-10.63,3.73,3.06,-0.06,-0.04,-0.27
15.4160,-10.28,5.02,4.90,0.41,-0.05,0.10
15.4980,-6.79,2.43,3.33,-0.16,0.13,-0.06
15.5800,-9.38,3.92,5.06,0.08,-0.30,0.05
15.6620,-8.59,3.53,4.51,0.11,-0.21,-0.30
15.7440,-8.63,2.12,3.06,0.28,-0.21,-0.26
15.8260,-9.26,2.55,3.53,0.22,-0.21,-0.04
15.9080,-9.22,2.71,3.14,0.35,-0.16,0.06
15.9900,-9.65,2.67,3.06,0.47,-0.11,0.06
16.0720,-11.41,3.49,3.57,0.54,-0.29,0.03
16.1540,-11.38,3.45,3.96,0.27,0.11,-0.65
16.2360,-8.75,5.53,5.06,-0.41,0.31,-0.45
16.3180,-9.96,3.53,4.90,0.75,-0.03,-0.05
16.4000,-6.35,3.10,1.92,0.43,0.17,0.16
16.4820,-6.35,1.73,0.90,0.06,0.11,0.12
16.5640,-8.43,1.37,0.94,-0.41,0.12,-0.07
16.6460,-13.38,3.96,1.61,-0.64,0.07,-0.09
16.7280,-12.43,5.33,5.06,-0.11,0.43,-0.07
16.8100,-5.84,3.65,3.57,0.88,1.04,0.05
16.8920,-6.67,4.08,4.31,-0.59,-0.26,0.07
16.9740,-6.67,3.10,3.37,0.50,-0.47,-0.38
17.0560,-7.14,1.69,3.41,0.35,-0.34,-0.10
17.1380,-8.90,2.51,3.06,0.42,-0.15,0.16
17.2200,-8.71,2.86,2.51,0.53,0.32,0.12
17.3020,-12.55,2.98,1.14,0.53,-0.10,-0.08
17.3840,-11.14,4.51,3.30,-0.14,0.24,-0.25
17.4660,-10.67,7.53,7.30,-0.96,-0.34,-0.84
17.5480,-9.96,3.02,4.28,0.42,0.26,0.17
17.6300,-5.96,2.00,1.49,-0.21,0.44,0.49
17.7120,-6.04,2.55,1.96,-0.31,-0.12,0.39
17.7940,-8.59,2.43,1.18,-0.46,0.06,0.05
17.8760,-11.49,3.30,3.33,-0.73,0.18,-0.06
17.9580,-12.08,2.47,5.53,0.03,0.35,-0.16
18.0400,-7.92,5.88,3.45,0.64,0.93,0.26
18.1220,-7.88,3.22,5.30,-0.66,-0.22,0.21
18.2040,-7.26,3.10,3.53,0.01,-0.39,-0.20
18.2860,-6.55,2.31,3.10,-0.14,-0.30,0.13
18.3680,-8.94,3.30,3.49,0.22,-0.04,0.15
18.4500,-9.26,2.39,1.84,0.57,0.28,0.04
18.5320,-12.59,3.14,1.33,0.47,-0.08,-0.08
18.6140,-10.28,4.47,4.24,0.10,0.15,-0.30
18.6960,-10.83,6.20,6.63,-0.84,-0.36,-0.92
18.7780,-9.85,2.47,3.41,0.27,0.36,0.23
18.8600,-6.51,2.43,2.00,-0.32,0.32,0.62
18.9420,-6.55,2.59,1.92,-0.43,0.02,0.45
19.0240,-9.10,1.88,0.82,-0.65,0.16,0.14
19.1060,-12.00,3.61,3.02,-0.62,0.08,0.04
19.1880,-14.04,2.75,5.41,-0.18,0.64,-0.04
19.2700,-4.04,4.28,2.31,0.30,0.84,-0.08
19.3520,-8.75,4.59,5.22,-0.49,-0.29,0.12
19.4340,-6.32,2.94,3.02,-0.15,-0.44,-0.13
19.5160,-6.90,2.51,3.18,-0.15,-0.31,0.15
19.5980,-8.55,3.33,3.10,0.26,0.11,0.12
19.6800,-10.51,1.73,1.45,0.51,0.17,-0.06
19.7620,-12.94,3.10,1.88,0.39,-0.18,0.01
19.8440,-9.77,4.98,4.39,-0.86,0.48,-0.55
19.9260,-9.92,6.63,6.00,-0.81,-0.16,-0.49
20.0080,-8.24,3.30,3.80,0.44,0.30,0.12
20.0900,-6.24,2.51,1.26,0.13,0.17,0.34
20.1720,-7.18,2.31,1.61,0.01,-0.12,0.17
20.2540,-9.26,2.24,1.26,-0.29,0.10,-0.14
20.3360,-12.55,4.04,1.06,-0.55,-0.01,0.01
20.4180,-11.69,4.94,5.02,-0.01,0.11,-0.06
20.5000,-5.33,3.96,2.00,0.61,1.02,-0.02
20.5820,-7.34,4.28,4.20,0.00,-0.42,0.24
20.6640,-7.45,3.37,3.26,0.27,-0.47,-0.35
20.7460,-7.18,1.69,2.94,0.40,-0.47,-0.07
20.8280,-8.16,3.22,3.10,0.23,-0.24,0.00
20.9100,-10.04,2.51,2.08,0.62,0.20,0.03
20.9920,-11.41,2.75,1.22,0.42,-0.09,-0.02
21.0740,-11.41,2.59,1.57,0.83,-0.02,-0.29
21.1560,-8.94,4.98,5.96,-1.69,0.21,-0.86
21.2380,-11.34,5.30,4.71,0.21,-0.11,-0.48
21.3200,-7.73,2.28,2.00,-0.07,0.46,0.24
21.4020,-6.35,2.16,1.45,-0.20,0.22,0.58
21.4840,-6.32,2.43,1.06,-0.63,0.07,0.27
21.5660,-9.96,2.08,0.98,-0.39,-0.07,-0.05
21.6480,-12.71,3.45,0.94,-0.31,-0.06,0.06
21.7300,-12.63,3.10,3.26,-0.42,0.19,0.26
21.8120,-4.90,3.18,2.75,0.71,1.06,0.00
21.8940,-7.49,5.26,5.02,-0.49,-0.31,0.19
21.9760,-7.57,3.14,3.73,0.29,-0.38,-0.32
22.0580,-6.83,1.57,2.71,0.34,-0.35,0.00
22.1400,-8.12,3.45,2.94,0.43,-0.45,0.27
22.2220,-10.40,2.71,2.39,0.93,0.17,0.08
22.3040,-11.26,2.59,1.22,0.37,0.06,-0.11
22.3860,-10.90,4.12,3.88,-0.00,0.38,-0.47
22.4680,-9.96,7.10,6.20,-0.90,0.31,-0.83
22.5500,-10.55,2.47,3.53,0.61,0.13,-0.05
22.6320,-7.73,2.12,1.57,-0.40,0.37,0.40
22.7140,-6.35,2.31,0.94,-0.43,0.04,0.42
22.7960,-7.92,1.65,0.67,-0.75,0.02,0.21
22.8780,-10.90,3.77,4.16,-0.91,-0.18,-0.08
22.9600,-12.67,1.10,2.63,-0.02,0.60,-0.01
23.0420,-11.45,7.88,4.63,0.45,-0.20,0.58
23.1240,-8.32,2.28,5.37,-0.16,0.01,-0.05
23.2060,-7.96,4.04,3.61,-0.29,-0.44,-0.02
23.2880,-7.57,1.96,3.18,0.03,-0.34,0.06
23.3700,-8.12,2.82,3.18,0.04,-0.31,0.26
23.4520,-9.34,2.28,2.08,0.29,0.09,0.14
23.5340,-11.22,2.20,1.77,0.68,0.06,0.13
23.6160,-11.69,3.30,2.28,0.53,0.12,-0.34
23.6980,-8.12,5.14,6.94,-1.24,0.10,-0.72
23.7800,-11.22,6.00,4.71,-0.10,0.04,-0.55
23.8620,-8.08,1.73,1.96,-0.15,0.44,0.26
23.9440,-7.06,2.59,1.80,-0.47,0.20,0.50
24.0260,-7.10,2.55,1.37,-0.61,-0.00,0.29
24.1080,-9.34,2.08,1.26,-0.64,-0.10,0.06
24.1900,-13.34,2.82,0.98,-0.32,-0.23,-0.00
24.2720,-10.43,1.49,3.45,-0.76,0.65,0.15
24.3540,-8.43,6.04,4.28,0.78,0.91,0.11
24.4360,-8.51,4.63,5.37,-0.77,-0.15,0.18
24.5180,-7.81,3.30,3.41,0.14,-0.40,-0.28
24.6000,-6.67,1.96,2.90,0.15,-0.30,0.04
24.6820,-8.63,2.67,2.39,0.44,-0.27,0.20
24.7640,-9.61,2.51,2.20,0.61,0.08,0.17
24.8460,-11.69,2.08,0.71,0.19,0.06,-0.11
24.9280,-11.61,4.51,5.37,-0.10,0.15,-0.60
25.0100,-8.87,7.06,5.22,-0.56,0.29,-0.82
25.0920,-10.08,3.45,3.80,0.79,-0.13,0.09
25.1740,-7.69,1.88,1.02,0.38,0.16,0.14
25.2560,-6.55,2.08,0.78,0.11,-0.12,0.21
25.3380,-8.55,2.04,0.78,-0.20,-0.14,-0.07
25.4200,-10.90,3.92,2.16,-0.48,-0.18,-0.10
25.5020,-12.40,1.26,0.90,-0.05,0.51,-0.01
25.5840,-15.02,8.79,4.12,1.02,-0.08,0.29
25.6660,-7.88,3.18,5.65,-0.22,-0.05,0.11
25.7480,-8.51,4.39,4.16,0.04,-0.52,-0.29
25.8300,-8.16,2.31,3.06,0.34,-0.33,-0.08
25.9120,-7.92,2.82,2.71,0.12,-0.28,0.16
25.9940,-8.55,2.24,2.20,0.38,-0.07,0.16
26.0760,-9.30,2.94,2.20,0.79,0.19,0.22
26.1580,-11.45,2.55,1.22,0.22,0.05,-0.09
26.2400,-11.02,4.16,3.18,0.22,0.26,-0.24
26.3220,-9.45,6.83,6.90,-1.15,0.24,-1.01
26.4040,-10.94,3.30,3.33,0.59,-0.06,-0.12
26.4860,-7.88,2.79,2.08,-0.28,0.26,0.34
26.5680,-7.26,2.90,1.96,-0.43,0.23,0.33
26.6500,-9.02,3.02,2.63,-0.51,0.01,-0.02
26.7320,-9.89,3.18,2.20,-0.51,-0.13,-0.12
26.8140,-10.00,2.24,1.18,-0.54,0.10,0.03
26.8960,-9.38,1.33,0.67,-0.77,0.34,0.09
26.9780,-13.14,6.86,8.47,-0.63,-0.58,0.33
27.0600,-7.92,0.16,2.39,0.28,0.54,-0.01
27.1420,-8.47,4.63,5.30,-0.61,-0.56,0.38
27.2240,-7.69,3.49,5.06,-0.03,-0.41,0.00
27.3060,-8.63,2.86,4.31,0.21,-0.36,0.13
27.3880,-8.51,3.73,4.55,-0.15,-0.23,0.15
27.4700,-7.85,3.37,4.43,-0.13,-0.14,0.02
27.5520,-9.18,3.73,4.98,-0.09,-0.15,0.05
27.6340,-8.55,3.73,4.28,0.00,0.13,0.01
27.7160,-8.63,3.49,4.31,0.07,0.04,-0.02
27.7980,-9.02,3.61,4.47,0.06,0.04,-0.01
27.8800,-8.75,3.53,4.08,0.05,0.06,-0.02
27.9620,-8.87,3.30,4.12,-0.02,0.06,0.04
28.0440,-8.98,3.57,4.00,-0.08,0.11,0.03
28.1260,-8.75,3.41,3.80,-0.03,0.09,-0.01
28.2080,-8.87,3.61,3.96,-0.03,0.04,-0.01
28.2900,-8.75,3.33,3.65,0.03,0.02,-0.03
28.3720,-8.79,2.86,3.80,0.06,0.01,-0.04
28.4540,-8.87,3.41,3.22,0.02,0.03,0.02
28.5360,-8.83,3.06,3.73,-0.03,0.01,-0.06
28.6180,-8.71,3.37,4.00,-0.12,-0.09,0.02
28.7000,-8.83,3.45,4.24,-0.11,-0.08,0.02
28.7820,-9.38,2.82,4.08,-0.01,-0.09,-0.03
28.8640,-9.06,3.14,3.92,-0.12,-0.00,0.01
28.9460,-9.14,2.98,3.96,-0.03,-0.04,-0.02
29.0280,-9.10,3.10,4.12,-0.01,-0.03,0.01
29.1100,-8.87,3.18,4.12,0.10,-0.01,-0.08
29.1920,-8.98,2.75,3.80,0.21,0.06,-0.12
29.2740,-9.14,3.33,4.08,0.24,0.09,-0.02
29.3560,-9.02,3.14,3.80,0.27,0.04,-0.14
29.4380,-9.02,3.30,3.80,0.22,-0.02,-0.06
29.5200,-9.02,3.22,3.33,0.26,0.01,-0.06
29.6020,-9.10,3.37,3.41,0.25,0.07,-0.04
29.6840,-8.98,3.65,3.57,0.28,0.05,-0.06
29.7660,-9.30,3.37,3.33,0.35,-0.01,-0.09
29.8480,-9.26,3.33,3.33,0.29,0.02,-0.10
29.9300,-9.10,3.41,3.26,0.26,-0.00,-0.06
30.0120,-9.22,3.30,3.22,0.23,-0.02,-0.07
30.0940,-9.22,3.30,3.18,0.18,-0.03,-0.05
30.1760,-9.38,3.22,2.98,0.12,-0.03,-0.03
30.2580,-9.34,3.22,2.98,0.11,-0.04,-0.03
30.3400,-9.34,3.14,2.86,0.05,0.01,0.00
30.4220,-9.34,3.33,2.98,-0.04,0.03,0.02
30.5040,-9.30,3.45,3.02,-0.06,0.04,0.04
30.5860,-9.18,3.33,2.98,-0.07,0.03,0.04
30.6680,-9.34,3.33,2.98,-0.07,0.03,0.04
30.7500,-9.22,3.41,2.94,-0.08,0.04,0.03
30.8320,-9.22,3.53,3.10,-0.06,0.00,0.01
30.9140,-9.30,3.49,3.06,-0.00,-0.02,-0.01
30.9960,-9.34,3.49,3.10,0.01,-0.02,-0.00
31.0780,-9.30,3.49,2.94,0.02,-0.00,-0.00
31.1600,-9.22,3.53,2.86,-0.01,0.01,0.02
31.2420,-9.41,3.53,2.90,-0.02,-0.01,0.05
31.3240,-9.65,3.73,3.30,-0.12,-0.00,0.11
31.4060,-8.16,2.67,2.04,-0.23,-0.01,0.07
31.4880,-10.28,3.53,2.63,-0.39,0.09,0.12
31.5700,-9.26,3.37,2.51,-0.14,0.04,-0.05
31.6520,-9.69,3.41,2.67,-0.07,-0.08,-0.04
31.7340,-8.47,2.90,2.86,-0.06,-0.02,0.07
31.8160,-9.85,2.75,3.57,-0.09,-0.35,0.35
31.8980,-9.69,2.67,2.90,-0.03,-0.28,-0.15
31.9800,-9.06,2.28,2.71,0.07,-0.32,0.11
32.0620,-9.61,2.16,2.51,0.10,-0.16,0.02
32.1440,-9.34,2.04,2.24,0.13,0.10,0.15
32.2260,-10.75,2.08,2.39,0.19,-0.12,0.20
32.3080,-12.32,2.35,2.28,0.53,-0.05,0.12
32.3900,-11.34,4.16,4.16,-0.69,0.31,-0.33
32.4720,-9.26,6.55,5.37,-0.94,0.16,-0.26
32.5540,-10.40,4.08,3.96,0.37,-0.22,0.11
32.6360,-7.06,2.28,1.69,-0.18,0.29,0.28
32.7180,-4.71,1.77,1.22,-0.56,0.20,0.28
32.8000,-9.10,2.94,2.55,-0.74,0.12,-0.08
32.8820,-10.40,4.98,2.39,-0.50,0.12,-0.17
32.9640,-12.47,1.57,0.12,-0.23,0.67,-0.16
33.0460,-14.59,8.79,6.71,1.37,-0.85,0.40
33.1280,-8.32,1.45,5.06,-0.45,-0.10,-0.10
33.2100,-8.24,4.35,4.39,-0.32,-0.45,0.11
33.2920,-6.16,1.65,2.82,-0.05,-0.15,0.05
33.3740,-7.77,2.51,2.75,0.16,-0.14,0.31
33.4560,-10.98,3.65,2.04,0.69,0.27,0.20
33.5380,-11.49,3.37,1.14,0.04,0.20,-0.16
33.6200,-8.20,3.92,7.41,-0.10,0.50,-0.91
33.7020,-12.98,6.39,5.49,-0.31,-0.07,-0.66
33.7840,-7.81,1.57,2.51,-0.03,0.42,0.27
33.8660,-5.73,2.08,1.06,-0.26,0.08,0.57
33.9480,-6.04,1.92,0.59,-0.65,-0.08,0.20
34.0300,-10.79,3.30,2.35,-0.70,0.13,-0.22
34.1120,-13.85,0.67,-0.39,0.48,0.19,-0.05
34.1940,-12.43,10.43,6.90,0.72,-0.32,0.47
34.2760,-8.00,2.43,5.14,-0.34,0.09,0.17
34.3580,-7.65,3.57,3.73,0.37,-0.48,-0.31
34.4400,-5.96,1.65,2.55,0.35,-0.28,-0.05
34.5220,-8.90,2.39,1.92,0.74,-0.42,0.16
34.6040,-11.10,2.98,1.84,0.92,-0.17,0.07
34.6860,-11.73,4.08,0.86,0.05,0.09,-0.25
34.7680,-8.36,4.24,7.14,-0.38,0.22,-0.96
34.8500,-12.83,6.98,5.02,-0.04,0.03,-0.61
34.9320,-7.96,1.06,2.08,0.29,0.37,0.17
35.0140,-5.65,1.92,0.67,-0.06,0.04,0.38
35.0960,-6.32,1.26,0.24,-0.48,-0.03,0.15
35.1780,-11.61,3.80,3.06,-0.88,-0.10,-0.14
35.2600,-13.73,0.82,-1.29,0.64,0.07,-0.09
35.3420,-11.02,11.10,6.51,0.08,-0.73,0.52
35.4240,-8.71,2.39,5.41,0.23,-0.11,0.20
35.5060,-7.65,4.39,3.57,0.40,-0.61,-0.35
35.5880,-6.55,1.73,2.47,0.81,-0.59,-0.31
35.6700,-7.92,2.28,1.92,0.70,-0.41,0.10
35.7520,-9.89,1.73,1.92,0.66,0.09,0.29
35.8340,-11.61,2.35,0.82,0.20,0.14,-0.15
35.9160,-10.24,6.35,6.79,-0.43,0.25,-0.89
