"NAME:","walk_122_1_2.csv"
"EXPERIMENT TIME:","15/03/2024 23:34:20"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","119"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"4.460","-0.12","11.6","-1.88","-0.18","-0.03","0.06"
"4.520","0.00","7.73","-1.22","-0.31","0.44","0.44"
"4.580","0.78","6.98","-1.26","-0.30","0.52","0.56"
"4.650","2.94","7.61","-2.43","0.31","0.45","0.32"
"4.710","2.31","9.26","-2.59","0.31","0.44","0.08"
"4.770","0.98","11.8","-3.18","0.46","0.03","-0.21"
"4.830","-0.75","14.8","-3.33","-0.89","-0.89","-0.36"
"4.900","-0.55","11.1","0.90","0.55","0.26","-0.16"
"4.960","0.00","9.81","-1.61","-0.28","-0.36","0.04"
"5.020","-2.00","9.02","-2.51","0.14","-0.38","-0.37"
"5.09","0.04","6.90","-2.47","-0.26","-0.36","-0.10"
"5.210","-0.43","9.96","-3.02","0.36","-0.45","-0.32"
"5.280","2.35","9.96","-4.35","0.24","-0.60","0.18"
"5.34","2.24","12.8","-3.49","0.39","-0.19","0.29"
"5.400","-4.98","14.1","-0.94","-1.46","0.41","0.03"
"5.460","0.59","12.0","-0.24","0.10","0.33","0.32"
"5.530","0.47","9.81","-2.71","-0.19","0.09","0.21"
"5.59","0.12","7.57","-0.08","-0.35","0.80","0.55"
"5.650","1.80","6.75","-2.08","0.08","0.36","0.33"
"5.720","3.30","7.92","-2.55","0.23","0.57","0.02"
"5.780","1.33","10.6","-2.47","0.41","0.30","-0.25"
"5.84","1.88","14.4","-2.67","0.82","-0.02","-0.42"
"5.900","-3.69","14.8","-3.61","-0.72","-1.23","-0.90"
"5.970","2.00","8.90","0.20","0.01","-0.00","0.32"
"6.030","-2.12","9.92","-2.31","0.34","-0.27","-0.22"
"6.09","-1.45","8.32","-2.31","-0.35","-0.43","-0.33"
"6.16","0.43","7.34","-2.59","-0.08","-0.32","0.02"
"6.220","-1.14","8.79","-3.30","0.21","-0.28","-0.28"
"6.280","-0.16","10.6","-3.33","0.47","-0.30","-0.24"
"6.350","2.12","10.9","-5.10","0.52","-0.56","0.37"
"6.41","-0.20","12.7","-2.43","-0.25","-0.11","0.29"
"6.470","-3.88","14.6","0.67","-0.58","0.46","0.28"
"6.540","0.27","12.0","-2.39","0.00","-0.07","0.17"
"6.600","-0.12","8.12","-1.65","-0.44","0.35","0.43"
"6.66","0.16","7.18","-1.77","-0.40","0.50","0.48"
"6.720","3.45","7.30","-2.28","0.17","0.42","0.14"
"6.790","2.63","8.55","-2.47","0.80","0.22","-0.13"
"6.850","0.27","12.2","-4.24","0.79","-0.09","-0.26"
"6.91","-1.29","14.6","-3.53","-0.22","-0.83","-0.13"
"6.980","-2.08","12.0","0.86","-0.01","0.35","-0.74"
"7.040","0.82","9.61","-2.59","-0.67","-0.43","0.38"
"7.100","-2.63","9.18","-3.06","0.17","-0.21","-0.27"
"7.170","-0.35","7.22","-2.67","-0.27","-0.53","-0.18"
"7.230","-0.63","8.32","-3.18","-0.24","-0.22","-0.09"
"7.290","-1.02","9.73","-3.65","0.34","-0.31","-0.32"
"7.350","2.28","10.8","-5.69","0.38","-0.45","0.14"
"7.420","1.80","12.4","-3.61","0.25","0.11","0.24"
"7.480","-4.94","14.8","-1.80","-1.05","0.30","-0.12"
"7.540","0.35","11.5","-0.24","-0.25","0.32","0.45"
"7.610","0.24","10.0","-2.86","-0.18","-0.04","0.21"
"7.670","0.08","7.45","-0.39","-0.50","0.71","0.60"
"7.790","3.45","7.53","-2.24","0.38","0.50","-0.08"
"7.860","0.78","10.9","-2.94","0.52","0.08","-0.33"
"7.920","0.86","16.6","-2.12","0.75","-0.17","-0.43"
"9.610","-0.39","14.8","-3.18","0.66","0.01","0.37"
"9.670","0.82","9.26","-2.04","-0.42","-0.30","0.23"
"9.730","0.63","7.96","-1.96","-0.35","0.44","0.52"
"10.10","3.33","8.67","-0.47","0.34","0.31","0.63"
"10.17","-2.75","9.89","-2.90","0.54","-0.23","-0.28"
"10.23","-1.77","8.00","-2.43","-0.33","-0.46","-0.39"
"10.29","0.27","6.83","-2.82","-0.32","-0.45","0.04"
"10.36","-1.26","8.43","-3.49","0.26","-0.36","-0.28"
"10.42","-0.67","10.0","-4.12","0.50","-0.44","-0.21"
"10.48","2.00","9.85","-5.69","0.69","-0.52","0.55"
"10.54","-1.53","13.7","-3.14","-0.30","-0.05","0.30"
"10.61","-3.14","16.3","-0.08","-0.87","0.52","0.04"
"10.67","-0.20","13.3","-2.55","-0.13","-0.08","0.11"
"10.73","0.90","7.92","-2.04","-0.29","0.36","0.38"
"10.80","0.24","6.71","-2.24","-0.40","0.64","0.43"
"10.86","2.35","7.14","-2.28","0.38","0.61","0.03"
"10.92","2.51","8.16","-2.86","0.71","0.45","-0.09"
"10.98","-0.24","11.5","-3.69","0.65","0.12","-0.17"
"11.05","-0.82","16.7","-2.82","-0.42","-0.52","-0.21"
"11.11","-1.61","13.3","0.20","0.33","0.64","-0.50"
"11.17","-1.57","10.3","-2.79","-0.36","-0.48","0.07"
"11.24","-2.90","8.83","-3.02","-0.15","-0.19","-0.32"
"11.30","-0.43","7.73","-2.71","-0.35","-0.83","-0.32"
"11.36","-0.67","7.41","-2.82","-0.31","-0.57","-0.18"
"11.43","-1.41","9.30","-4.24","0.28","-0.58","-0.39"
"11.49","1.33","10.1","-5.49","0.74","-0.60","0.33"
"11.55","0.27","12.7","-2.63","0.08","0.17","0.36"
"11.62","-5.30","15.3","-0.47","-1.39","0.62","0.02"
"11.68","-0.35","13.6","-1.45","-0.14","0.21","0.21"
"11.74","0.47","10.0","-2.51","-0.19","0.19","0.20"
"11.80","-0.31","8.04","-1.80","-0.32","0.84","0.61"
"11.87","1.57","6.00","-1.84","0.11","0.70","0.41"
"11.93","2.86","7.18","-2.39","0.46","0.52","0.06"
"11.99","-0.71","11.5","-3.33","0.40","0.10","-0.31"
"12.06","1.37","16.5","-3.65","1.10","-0.19","-0.29"
"12.12","-3.45","13.7","-4.43","-0.57","-0.67","-0.73"
"12.18","0.31","10.5","-2.04","-0.44","-0.25","0.10"
"12.25","-2.82","9.69","-2.79","0.37","0.01","-0.33"
"12.31","-0.98","7.45","-3.30","-0.20","-0.49","-0.34"
"12.37","-0.67","7.41","-2.98","-0.19","-0.26","-0.15"
"12.43","-1.69","8.83","-3.88","0.10","-0.22","-0.31"
"12.5","-0.63","9.77","-4.00","0.37","-0.21","-0.21"
"12.56","1.14","11.1","-5.69","0.44","-0.40","0.31"
"12.62","-1.73","13.0","-4.00","-0.42","-0.18","0.13"
"12.69","-4.55","14.8","0.00","-1.15","0.37","0.09"
"12.75","-0.31","12.7","-2.12","-0.09","-0.11","0.17"
"12.87","0.16","6.90","-2.39","-0.32","0.45","0.58"
"12.94","2.98","7.14","-2.39","0.11","0.40","0.19"
"13.0","2.39","8.51","-2.94","0.90","0.23","-0.03"
"13.06","-0.12","11.6","-4.39","0.78","0.00","-0.11"
"13.13","-2.75","16.4","-4.04","-0.34","-0.84","-0.38"
"13.19","-3.73","14.6","1.45","0.07","0.58","-0.57"
"13.25","-0.63","9.49","-3.10","-0.43","-0.30","0.20"
"13.32","-2.43","7.77","-2.75","-0.01","-0.14","-0.22"
"13.38","0.00","6.63","-3.14","-0.06","-0.47","-0.15"
"13.44","-1.18","8.24","-3.45","-0.17","-0.25","-0.18"
"13.51","-1.37","9.45","-4.31","0.42","-0.30","-0.39"
"13.57","1.73","11.3","-6.08","0.46","-0.41","0.19"
"13.63","-1.45","13.6","-2.94","0.02","0.14","0.06"
"13.69","-5.88","15.1","-0.75","-1.04","0.42","-0.00"
"13.76","-0.47","12.4","-1.18","-0.43","0.23","0.20"
"13.82","-0.16","9.69","-3.10","-0.30","0.31","0.26"
"13.88","-0.20","6.90","-0.78","-0.44","0.78","0.54"
"13.95","2.55","7.14","-2.47","0.01","0.56","0.31"
"14.01","2.55","7.88","-2.67","0.63","0.54","-0.07"
"14.07","-1.53","11.6","-3.61","0.87","0.06","-0.27"
"14.14","-4.90","16.4","-4.75","-0.23","-1.23","-0.66"
"14.20","5.41","4.12","3.77","-0.28","0.58","0.86"
"14.26","-1.96","10.2","-3.30","0.43","-0.42","-0.14"
"14.32","-2.55","7.85","-2.55","0.07","-0.20","-0.24"
"14.39","-0.31","6.63","-3.18","-0.06","-0.66","-0.09"
"14.45","-1.53","8.28","-3.45","-0.31","-0.36","-0.21"
"14.51","-0.71","9.73","-4.67","0.37","-0.30","-0.34"
"14.58","1.45","10.3","-5.57","0.35","-0.44","0.24"
"14.70","-6.55","14.2","2.04","-2.12","0.95","0.03"
"14.76","-1.41","14.4","-3.41","0.49","0.09","0.35"
"14.83","0.12","9.30","-1.33","-0.46","0.30","0.36"
"14.89","-0.24","7.22","-1.96","-0.55","0.85","0.63"
"14.95","1.65","6.08","-1.80","0.16","0.95","0.40"
"15.02","2.59","7.73","-2.82","0.69","0.55","0.01"
"15.08","-1.96","12.4","-3.77","0.26","0.09","-0.40"
"15.14","-2.55","16.0","-1.69","-0.03","-0.49","-0.28"
"15.21","-5.22","20.0","-1.69","0.75","0.46","-0.52"
"15.27","0.78","8.71","-0.43","-0.42","-0.09","0.11"
"15.33","-3.84","7.81","-2.86","0.34","-0.02","-0.43"
"16.58","0.39","10.5","-4.75","0.47","-0.35","-0.01"
"16.65","-0.55","11.4","-3.57","0.44","-0.15","0.37"
"16.71","-5.06","11.5","-1.10","-1.87","0.35","0.17"
"17.58","-0.31","9.85","-4.86","0.22","-0.34","-0.09"
"17.65","0.12","11.4","-4.67","0.52","-0.32","0.66"
"17.71","-4.35","11.5","-2.51","-1.22","-0.04","0.37"
"17.77","-2.63","15.7","-2.08","0.93","0.70","0.44"
"17.84","0.00","10.7","-2.94","-0.47","-0.10","0.21"
"17.90","-0.31","7.96","-2.39","-0.35","0.82","0.39"
"17.96","0.86","6.20","-2.00","-0.31","0.93","0.47"
"18.03","2.59","6.71","-3.30","0.51","0.67","0.09"
"18.09","-1.14","10.2","-2.79","0.33","0.41","-0.40"
"18.15","0.63","12.4","-5.30","1.27","-0.02","-0.13"
"18.22","-8.04","16.9","-4.94","-1.58","-1.11","-0.72"
"18.28","2.51","10.9","-2.12","0.56","0.33","-0.00"
"18.34","-4.47","11.0","-4.79","0.61","-0.47","-0.22"
"18.40","-2.51","6.63","-2.16","-0.14","-0.21","-0.32"
"18.47","0.08","6.20","-3.26","-0.19","-0.50","0.03"
"18.53","-2.12","8.36","-4.12","0.26","-0.38","-0.34"
"18.59","-0.75","10.3","-4.39","0.80","-0.42","-0.08"
"18.66","-0.16","13.4","-3.22","0.30","-0.30","0.33"
"18.72","-6.43","11.4","-1.22","-1.76","0.39","0.18"
"18.78","-1.26","14.3","-4.00","0.88","0.10","0.49"
"18.85","-0.04","9.92","-3.06","-0.41","-0.30","0.20"
"18.91","-0.39","8.43","-2.55","-0.35","0.73","0.47"
"18.97","0.20","6.08","-2.24","-0.32","0.66","0.44"
"19.03","2.94","7.06","-3.26","0.27","0.47","-0.06"
"19.10","-0.98","10.0","-3.33","0.66","0.22","-0.37"
"19.16","-4.31","17.9","-1.10","0.19","-0.11","-0.49"
"19.22","3.41","6.16","0.98","-0.30","0.66","0.56"
"19.29","-1.33","10.3","-1.45","-0.48","-0.54","0.13"
"19.35","-3.80","9.02","-2.59","-0.02","0.06","-0.37"
"19.41","-0.75","7.18","-3.14","-0.12","-0.73","-0.23"
"19.54","-2.43","8.43","-4.47","0.31","-0.42","-0.29"
"19.60","-0.67","9.41","-4.79","0.66","-0.40","0.06"
"19.66","0.12","12.1","-3.84","0.64","-0.29","0.54"
"19.73","-7.49","12.6","0.59","-2.50","0.76","0.15"
"19.79","-1.61","15.2","-4.00","0.80","0.20","0.43"
"19.85","0.04","9.34","-2.98","-0.40","-0.10","0.31"
"19.92","-1.18","7.65","-1.57","-0.38","0.80","0.49"
"19.98","0.51","5.96","-2.24","-0.17","0.72","0.45"
"20.04","2.67","6.86","-2.86","0.46","0.58","0.09"
"20.11","-2.16","11.9","-3.92","0.61","0.18","-0.33"
"20.17","-1.92","17.1","-2.16","1.16","-0.06","-0.30"
"20.23","-2.35","12.2","-0.55","-0.99","0.10","-0.46"
"20.29","-0.20","10.1","-2.12","-0.27","-0.34","0.21"
"20.36","-4.28","9.53","-3.57","0.26","0.09","-0.46"
"20.42","-1.45","6.47","-2.79","-0.13","-0.57","-0.43"
"20.55","-2.55","8.90","-4.28","0.33","-0.27","-0.49"
"20.61","-0.27","10.5","-5.61","0.76","-0.46","0.19"
"20.67","-0.35","13.5","-3.06","0.12","0.18","0.14"
"20.74","-10.5","14.5","0.63","-2.26","1.05","0.07"
"20.80","-1.53","12.9","-3.33","0.97","-0.01","0.37"
"20.86","-0.39","8.75","-2.16","-0.60","-0.06","0.21"
"20.92","-1.06","7.53","-2.71","-0.21","0.66","0.47"
"20.99","1.22","5.49","-1.69","-0.19","0.67","0.48"
"21.05","1.49","8.00","-3.14","0.57","0.52","0.02"
"21.11","-2.90","12.4","-5.37","0.91","0.03","-0.22"
"21.18","-3.33","17.1","-2.82","0.40","-0.43","-0.40"
"21.24","-2.67","13.2","-0.31","0.40","0.77","-0.89"
"21.30","-0.78","9.61","-3.14","-0.45","-0.44","0.18"
"21.37","-3.88","7.96","-3.10","0.24","-0.04","-0.25"
"21.49","-1.92","7.92","-3.88","-0.33","-0.27","-0.02"
"21.55","-2.28","9.34","-4.90","0.52","-0.16","-0.35"
"21.62","1.14","10.3","-6.59","0.76","-0.51","0.41"
"21.68","-2.94","14.8","-3.69","-0.39","0.05","0.35"
"21.74","-5.84","17.2","-1.14","-0.20","0.70","0.21"
"21.81","-1.06","11.1","-2.90","-0.16","-0.26","0.10"
"21.87","-0.78","7.30","-2.16","-0.47","0.57","0.45"
"21.93","-0.78","6.00","-2.16","-0.44","0.38","0.39"
"21.99","1.69","7.41","-2.90","0.11","0.35","-0.03"
"22.06","2.00","8.51","-3.14","0.85","0.35","-0.04"
"22.11","-1.14","11.8","-5.26","0.81","0.06","-0.34"
"22.18","-8.12","16.5","-5.41","-1.08","-1.03","-0.28"
"22.25","2.31","11.4","-0.08","0.59","0.67","-0.03"
"22.31","-3.57","9.92","-3.84","-0.12","-0.78","0.07"
"22.36","-4.00","7.61","-2.35","0.00","-0.42","-0.32"
"22.43","-0.63","6.79","-3.45","-0.01","-0.74","-0.04"
"22.50","-2.31","8.12","-4.00","-0.01","-0.45","-0.20"
"22.56","-1.37","9.14","-4.31","0.47","-0.30","-0.26"
"22.63","0.90","9.65","-6.12","0.65","-0.54","0.43"
"22.68","-2.43","14.3","-3.26","-0.52","0.01","0.25"
"22.75","-7.69","17.1","0.20","-0.83","0.75","0.10"
"22.81","-1.69","12.0","-2.90","0.11","-0.17","0.08"
"22.88","-0.90","8.28","-3.06","-0.33","0.36","0.34"
"23.31","-3.26","10.1","-3.10","-0.38","-0.56","-0.12"
"24.07","1.77","7.34","-2.47","0.44","0.79","0.04"
"24.13","-2.35","10.9","-4.82","0.29","0.33","-0.23"
"24.18","-4.55","18.8","-2.47","1.14","-0.58","-0.35"
"25.07","1.80","7.49","-3.18","0.30","0.33","-0.04"
"25.13","-1.80","10.9","-4.24","0.95","0.22","-0.26"
"25.18","-1.45","17.4","-5.73","0.76","-0.17","-0.42"
"25.25","-5.61","12.6","-2.63","-0.36","0.23","-1.11"
"25.32","-1.22","11.6","-3.06","-0.78","-0.53","0.24"
"25.38","-4.20","8.79","-3.45","0.30","-0.18","-0.25"
"25.45","-1.26","6.20","-3.14","-0.04","-0.92","-0.13"
"25.50","-1.37","6.71","-3.30","-0.30","-0.70","-0.05"
"25.57","-2.71","8.47","-4.59","0.36","-0.41","-0.29"
"25.64","-0.24","9.96","-6.16","0.75","-0.61","0.21"
"25.7","-2.35","12.9","-3.37","0.29","-0.05","0.22"
"25.75","-9.53","12.3","-2.12","-2.10","0.62","0.32"
"25.82","-1.61","12.9","-4.90","1.55","0.13","0.24"
"25.89","-0.08","9.65","-4.16","-0.62","0.15","0.17"
"25.95","-1.69","7.69","-2.39","-0.52","1.05","0.51"
"26.00","-0.12","5.53","-2.08","-0.04","0.88","0.49"
"26.07","2.51","6.94","-3.96","1.02","0.56","0.11"
"26.14","-2.67","10.7","-4.35","0.18","0.28","-0.38"
"26.2","-5.22","18.6","-3.88","0.92","-0.09","-0.76"
"26.27","-2.51","13.3","-1.45","-0.31","0.40","-0.97"
"26.32","-0.94","9.22","-2.51","-0.74","-0.51","0.36"
"26.39","-4.28","8.28","-3.14","0.20","-0.08","-0.29"
"26.45","-1.02","6.35","-3.77","-0.11","-0.77","-0.08"
"26.52","-1.65","6.67","-3.49","-0.50","-0.26","0.12"
"26.57","-2.71","8.16","-5.14","0.57","-0.23","-0.27"
"26.64","-1.29","9.53","-5.10","0.50","-0.33","0.14"
"26.71","0.12","12.5","-4.39","0.36","-0.13","0.32"
"26.77","-7.92","12.9","-1.49","-2.16","0.38","0.18"
"26.82","-2.79","13.6","-3.69","0.61","0.30","0.39"
"26.90","-0.75","9.92","-3.65","-0.49","-0.20","0.27"
"26.96","-1.84","7.57","-1.53","-0.59","0.83","0.51"
"27.02","0.39","6.51","-2.63","-0.30","0.59","0.46"
"27.07","2.47","7.49","-3.53","0.52","0.45","-0.04"
"27.15","-2.20","10.3","-4.00","0.89","0.28","-0.23"
"27.27","-8.36","11.7","-3.61","-0.66","-0.17","-1.26"
"27.34","-0.47","11.7","-2.55","-0.39","-0.43","0.47"
"27.40","-5.73","11.0","-5.06","0.57","-0.22","-0.27"
"27.46","-2.04","6.71","-3.18","-0.12","-0.56","-0.20"
"27.53","-1.22","6.35","-3.65","-0.25","-0.48","0.03"
"27.59","-3.22","7.96","-4.59","-0.12","-0.33","-0.30"
"27.65","-1.88","9.34","-4.75","0.34","-0.29","-0.02"
"27.71","0.43","11.0","-6.47","0.79","-0.55","0.59"
"27.78","-4.82","11.6","-1.80","-1.68","-0.03","0.29"
"27.84","-3.37","15.0","-3.53","0.83","0.68","0.48"
"27.90","-0.90","10.2","-2.98","-0.27","-0.18","0.18"
"27.97","-1.41","8.36","-2.55","-0.44","0.84","0.34"
"28.03","-0.90","6.79","-2.31","-0.42","0.72","0.43"
"28.09","1.88","7.45","-3.80","0.52","0.67","0.25"
"28.16","-0.86","9.65","-3.65","0.54","0.57","-0.27"
"28.22","-0.90","11.0","-5.37","0.62","0.20","-0.12"
"28.28","-6.75","17.6","-6.90","-0.64","-0.93","-0.25"
"28.34","0.20","11.7","0.59","0.70","1.00","-0.34"
"28.41","-2.94","10.2","-4.08","-0.08","-0.51","0.08"
"28.47","-3.69","8.00","-3.61","0.08","-0.11","-0.17"
"28.53","-0.90","6.86","-3.69","0.01","-0.64","-0.17"
"28.60","-2.31","7.57","-4.31","-0.13","-0.40","-0.16"
"28.66","-2.75","9.53","-4.51","0.55","-0.39","-0.26"
"28.72","0.55","10.7","-6.83","0.60","-0.72","0.43"
"28.79","-2.51","12.9","-4.55","-0.52","-0.20","0.12"
"28.85","-4.79","14.8","-1.57","-1.01","0.63","0.33"
"28.91","-1.53","12.5","-3.37","-0.06","-0.06","-0.01"
"28.97","-0.67","8.08","-2.82","-0.43","0.21","0.29"
"29.04","-1.02","7.65","-2.82","-0.31","0.56","0.36"
"29.10","1.29","6.98","-2.86","-0.12","0.61","0.29"
"29.16","1.49","7.65","-2.55","0.80","0.57","-0.06"
"29.23","-2.16","11.3","-4.31","0.61","0.18","-0.20"
"29.29","-4.00","17.1","-3.57","-0.27","-0.65","-0.25"
"29.35","-2.47","13.7","0.39","0.61","0.83","-0.78"
"29.42","-1.69","9.73","-3.10","-0.42","-0.55","0.27"
"29.48","-4.12","8.36","-3.06","-0.02","-0.17","-0.20"
"29.54","-0.94","6.79","-3.33","0.10","-0.55","-0.19"
"29.60","-2.24","7.96","-3.88","-0.26","-0.37","-0.08"
"29.67","-2.55","8.98","-4.79","0.59","-0.31","-0.37"
"29.73","0.20","9.53","-6.47","0.46","-0.36","0.22"
"29.79","-2.79","14.3","-3.49","0.19","-0.05","-0.02"
"29.86","-7.61","10.9","0.35","-2.31","0.73","0.15"
"29.92","-2.82","14.5","-3.88","0.10","-0.23","0.03"
"29.98","-0.39","9.10","-2.63","-0.20","0.22","0.17"
"30.05","-1.57","7.81","-2.35","-0.59","0.95","0.34"
"30.17","1.49","7.37","-4.00","0.32","0.48","0.09"
"30.23","-2.59","11.1","-4.39","0.88","0.39","-0.23"
"30.3","-3.77","19.6","-3.88","1.03","0.06","-0.32"
"30.55","-1.61","6.67","-3.22","-0.04","-0.62","-0.15"
"30.61","-1.45","6.47","-3.69","-0.12","-0.59","0.02"
"30.67","-2.90","8.47","-4.71","0.32","-0.37","-0.34"
"30.74","-0.27","9.81","-6.43","0.77","-0.53","0.18"
"31.17","1.80","7.77","-3.92","0.64","0.64","0.08"
"31.61","-1.02","7.22","-3.84","-0.13","-0.66","-0.02"
"31.68","-2.82","8.47","-5.41","0.72","-0.47","-0.28"
"32.11","0.43","5.81","-2.28","-0.44","0.67","0.43"
"32.61","-1.41","6.55","-4.04","-0.63","-0.48","-0.15"
"32.68","-3.22","8.39","-5.37","0.37","-0.37","-0.46"
"32.74","-1.14","9.10","-5.49","0.41","-0.19","0.08"
"32.8","-1.69","13.4","-3.57","-0.07","0.07","0.23"
"32.87","-8.90","11.7","0.67","-2.44","0.66","0.22"
"32.93","-3.33","14.8","-4.79","0.76","0.21","0.34"
"32.99","-0.39","8.59","-2.86","-0.64","-0.27","0.36"
"33.06","-1.33","7.77","-2.63","-0.23","0.89","0.46"
"33.12","0.00","6.00","-2.43","-0.22","0.67","0.45"
"33.18","2.39","7.26","-4.24","0.66","0.44","0.08"
"33.24","-1.88","11.2","-4.12","0.79","0.28","-0.21"
"33.31","-8.98","18.8","-3.14","0.07","-0.13","-0.48"
"33.37","-0.31","13.9","-0.08","0.79","0.82","0.06"
"33.43","-3.33","9.69","-3.65","0.18","-0.49","-0.18"
"33.50","-4.04","7.81","-3.22","0.01","0.03","-0.21"
"33.56","-0.39","6.08","-3.84","-0.07","-0.59","-0.11"
"33.62","-2.31","7.37","-3.65","-0.41","-0.23","-0.05"
"33.69","-2.90","8.32","-5.33","0.41","-0.35","-0.38"
"33.75","-0.35","9.57","-6.20","0.83","-0.39","0.30"
"33.81","-2.55","12.0","-2.16","0.02","0.33","0.44"
"33.88","-7.45","17.5","-1.18","-1.29","0.84","0.09"
"33.94","-2.20","12.2","-3.02","-0.20","-0.26","0.17"
"34.00","-0.98","8.79","-3.84","-0.00","0.39","0.40"
"34.06","-1.29","6.59","-2.79","-0.77","0.58","0.39"
"34.13","1.02","6.67","-3.30","0.14","0.64","0.09"
"34.19","1.29","7.73","-3.06","0.74","0.57","0.02"
"34.25","-2.20","10.8","-4.86","0.65","0.35","-0.47"
"34.32","-10.3","17.5","-8.94","-0.62","-1.00","-0.65"
"34.38","1.45","11.6","-0.43","0.37","0.67","0.19"
"34.44","-4.86","10.4","-5.61","0.40","-0.33","-0.28"
"34.50","-4.67","8.39","-2.59","-0.38","-0.05","-0.30"
"34.57","-1.37","6.79","-4.12","0.07","-0.73","-0.10"
"34.63","-2.67","7.69","-4.28","-0.28","-0.41","0.01"
"34.69","-2.43","8.04","-5.02","0.50","-0.39","-0.26"
"34.76","-0.78","8.98","-5.88","0.62","-0.48","0.26"
"34.82","-0.20","13.8","-4.43","-0.21","-0.06","0.29"
"34.88","-9.73","13.3","1.26","-2.77","0.97","0.06"
"34.95","-2.67","13.4","-4.90","1.03","-0.22","0.29"
"35.01","-0.51","8.67","-3.10","-0.70","0.12","0.32"
"35.07","-1.37","7.10","-2.43","-0.91","0.94","0.59"
"35.13","1.14","5.88","-2.63","-0.24","0.96","0.57"
"35.2","1.65","7.49","-3.18","0.91","0.76","-0.05"
"35.26","-2.86","10.7","-3.92","0.38","0.32","-0.30"
"35.32","-6.28","16.6","-4.98","0.47","-0.98","-0.44"
"35.39","1.45","12.2","-0.08","0.51","1.00","0.01"
"35.45","-1.77","9.81","-3.73","0.09","0.08","-0.20"
"35.51","-5.81","7.81","-3.41","0.18","0.55","-0.39"
"35.57","-1.88","5.77","-2.35","-0.45","-0.54","-0.37"
"35.64","-3.10","8.16","-4.28","-0.26","-0.46","-0.36"
"35.7","-2.31","8.87","-4.79","0.99","-0.16","-0.44"
"35.77","0.16","10.5","-7.18","0.82","-0.59","0.35"
"35.82","-3.77","13.3","-4.59","-0.81","-0.07","0.27"
"35.89","-9.92","16.9","0.78","-1.24","0.51","0.37"
"35.95","-1.02","10.7","-3.96","0.48","-0.92","0.32"
"36.02","0.27","6.71","-2.82","-0.38","0.26","0.70"
"36.07","-0.43","6.08","-2.35","-0.85","0.49","0.67"
"36.14","2.90","8.43","-3.53","0.88","0.21","0.10"
