"NAME:","walk_122_5_2.csv"
"EXPERIMENT TIME:","15/03/2024 23:50:02"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","125"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"2.780","-3.14","18.0","1.06","2.71","0.56","-0.87"
"2.840","1.45","7.61","-0.31","0.28","0.43","0.08"
"2.900","-1.26","7.22","-1.02","0.13","0.29","0.44"
"2.960","0.86","8.16","-2.28","0.01","-0.03","0.46"
"3.030","1.61","8.36","-4.82","-0.44","0.81","-0.12"
"3.090","-0.94","11.4","-1.92","-0.39","0.68","-0.30"
"4.220","1.61","11.6","2.63","-0.28","0.21","0.44"
"4.280","-4.39","8.71","0.35","-1.07","0.33","-0.52"
"4.340","-1.02","6.79","-2.12","-0.13","-0.38","-0.11"
"4.410","0.82","8.08","-1.18","-0.11","-0.57","-0.22"
"5.220","-2.71","10.5","-2.43","0.35","0.12","-0.47"
"5.289","-3.49","7.73","0.20","-0.91","-0.01","-0.34"
"5.350","0.98","5.41","-2.90","0.26","-0.41","-0.17"
"5.410","-1.14","10.0","0.67","-1.30","-0.84","-0.25"
"5.479","-0.71","9.18","-2.82","-1.15","-0.37","-0.10"
"5.539","4.31","9.96","0.78","0.64","-0.49","-0.31"
"5.600","-2.59","10.6","3.41","1.06","-0.59","-0.73"
"5.669","-4.75","17.5","2.04","2.07","0.42","-0.64"
"5.729","1.14","10.0","1.10","0.17","-0.28","-0.15"
"5.789","-0.47","8.51","-0.86","-0.11","0.66","0.08"
"5.850","-1.22","8.00","-2.71","0.49","-0.32","0.58"
"5.919","1.88","8.36","-3.80","-0.13","0.39","0.19"
"5.979","0.43","10.2","-2.39","-0.38","1.11","-0.39"
"6.039","-1.02","15.4","-2.39","-0.29","0.00","0.14"
"6.109","-3.10","7.81","-0.08","-0.82","-0.94","1.56"
"6.169","0.90","12.5","1.69","0.50","-0.24","-0.14"
"6.229","-3.02","10.7","0.67","-1.23","0.21","-0.57"
"6.289","0.31","5.06","-2.82","-0.33","-0.42","0.03"
"6.359","-0.08","8.94","-0.12","-0.93","-0.37","-0.18"
"6.419","-2.08","9.57","-3.18","-0.58","-0.49","-0.17"
"6.479","1.80","8.00","-1.41","-0.44","-0.10","0.02"
"6.549","3.49","8.28","2.35","-0.66","-1.18","-0.11"
"6.609","-4.47","18.3","3.77","2.71","-0.10","-1.01"
"6.669","-1.37","14.6","1.10","1.65","1.03","-0.32"
"6.739","2.16","6.55","-0.86","0.15","0.40","-0.00"
"6.799","-1.14","8.00","-1.73","0.46","0.04","0.45"
"6.859","0.24","8.12","-2.75","-0.15","0.36","0.41"
"6.929","1.84","7.26","-4.35","-0.48","1.02","-0.17"
"6.989","-2.04","12.5","-4.67","0.45","0.48","-0.23"
"7.049","-4.98","20.0","8.12","-1.99","0.25","0.27"
"7.109","-0.04","5.81","0.24","-1.16","-0.85","1.47"
"7.179","-0.27","10.4","-1.41","0.51","-0.17","-0.60"
"7.239","-3.65","8.59","0.51","-1.70","-0.34","-0.28"
"7.299","1.02","5.84","-2.59","0.15","-0.47","-0.14"
"7.369","-0.98","10.7","-0.27","-1.10","-0.86","-0.30"
"7.429","0.71","8.71","-2.39","-1.21","-0.31","-0.01"
"7.489","2.86","9.69","-1.37","0.22","-0.71","-0.09"
"7.549","1.77","9.14","4.67","1.53","-0.15","-0.40"
"7.619","-7.37","20.0","0.12","2.48","0.36","-0.38"
"7.679","2.63","8.98","0.35","-0.58","0.34","-0.03"
"7.739","1.10","8.32","-2.04","0.25","1.08","0.14"
"7.809","-1.37","7.14","-2.67","0.44","0.36","0.70"
"7.869","0.47","8.39","-3.22","-0.69","1.00","0.04"
"7.929","-1.18","11.3","-2.16","0.20","1.01","-0.41"
"8.0","-1.33","17.1","3.18","-1.06","0.01","0.10"
"8.059","-0.55","6.04","0.78","-1.01","-0.94","1.56"
"8.119","1.29","14.4","-0.24","0.90","-0.03","-0.24"
"8.190","-5.61","10.4","1.88","-1.48","0.32","-0.55"
"8.25","-0.35","4.82","-2.86","-0.51","-0.84","0.06"
"8.309","0.94","8.63","-0.39","-1.23","-0.82","-0.27"
"8.369","-1.18","9.81","-3.41","-0.51","-0.85","-0.17"
"8.440","3.53","8.59","-2.08","-0.29","-0.26","-0.06"
"8.5","3.45","7.10","3.77","-0.20","-1.05","-0.31"
"8.559","-4.12","17.1","3.96","2.25","-0.09","-0.87"
"8.630","-0.67","13.1","0.71","0.40","0.69","-0.17"
"8.690","2.55","6.28","-2.51","0.59","0.56","-0.14"
"8.75","-0.82","7.45","-1.65","0.56","0.44","0.51"
"8.809","0.78","9.14","-3.26","-0.29","0.81","0.29"
"8.880","0.59","8.94","-4.08","-0.56","1.41","-0.42"
"8.940","-2.31","12.1","-4.51","0.03","0.38","-0.10"
"9.0","-4.79","20.0","3.26","0.09","-0.19","0.61"
"9.070","3.37","8.12","3.18","-1.09","-0.07","1.03"
"9.130","-3.61","9.57","-2.35","-0.18","0.10","-0.49"
"9.190","-2.55","6.83","-0.71","-0.53","-0.17","-0.26"
"9.260","0.98","7.61","-2.39","0.24","-0.44","-0.29"
"9.320","-1.77","9.61","-0.71","-0.86","-1.11","-0.12"
"9.380","1.06","8.98","-2.63","-1.13","-0.07","-0.05"
"9.450","2.67","9.22","-0.04","0.16","-1.03","-0.40"
"9.510","-0.82","11.4","3.80","2.36","-0.03","-1.03"
"9.570","-5.77","20.0","1.49","2.25","0.51","-0.47"
"9.630","1.33","8.94","0.00","-0.49","-0.20","0.01"
"9.700","0.59","8.39","-1.41","0.35","0.55","0.26"
"9.760","0.20","8.67","-2.82","0.24","-0.20","0.68"
"9.820","1.41","8.04","-4.35","-0.87","0.87","-0.02"
"9.890","-0.35","10.0","-1.80","-0.49","0.69","-0.14"
"9.950","-4.75","18.5","4.55","-1.22","-0.23","0.28"
"10.01","0.82","6.94","0.86","-0.61","-0.47","1.29"
"10.07","-1.22","13.7","-1.61","0.14","0.08","-0.41"
"10.14","-3.10","7.65","-0.20","-0.98","0.09","-0.31"
"10.20","0.08","5.41","-2.28","-0.38","-0.49","-0.09"
"10.26","-1.02","9.89","-0.67","-1.05","-0.65","-0.39"
"10.33","-0.31","9.45","-3.06","-1.25","-0.58","-0.21"
"10.45","0.20","8.39","3.80","0.42","-0.53","-0.44"
"10.52","-6.71","19.6","2.04","2.22","-0.20","-0.54"
"11.20","0.39","7.77","-0.75","-0.75","-0.56","-0.28"
"11.33","4.08","8.00","-0.71","-0.54","0.10","-0.04"
"11.39","2.04","8.71","3.37","-0.42","-0.97","-0.23"
"12.21","-1.10","10.4","-0.27","-1.19","-0.80","-0.47"
"12.27","0.39","8.16","-2.67","-1.37","-0.47","-0.16"
"12.33","2.98","9.14","-0.98","0.60","-0.59","-0.15"
"12.39","-0.67","9.65","4.94","1.27","-0.42","-0.75"
"12.77","-0.12","9.92","-1.69","-0.23","1.15","-0.52"
"12.83","0.12","14.5","-2.47","-0.02","0.05","0.14"
"12.89","-5.14","8.47","2.51","-0.15","-0.70","1.61"
"12.96","2.75","13.2","1.53","0.60","-0.06","-0.08"
"13.02","-3.45","10.9","-0.24","-1.24","0.13","-0.52"
"13.08","-1.53","6.16","-2.20","-0.50","-0.58","-0.11"
"13.15","0.08","8.39","-0.90","-0.57","-0.76","-0.30"
"13.21","-1.10","10.5","-2.63","-0.54","-1.07","-0.19"
"13.27","4.67","7.73","-0.75","-0.30","-0.12","-0.06"
"13.33","1.69","8.08","3.37","-0.53","-1.25","-0.15"
"13.40","-4.28","15.8","3.26","3.18","-0.17","-1.06"
"13.46","-2.35","14.2","1.69","0.57","1.51","-0.22"
"13.52","2.28","9.02","-3.06","0.34","0.25","-0.03"
"13.59","-1.29","7.53","-2.20","0.55","0.37","0.67"
"13.65","0.59","8.75","-3.18","-0.39","0.80","0.20"
"13.71","0.59","8.16","-2.98","-0.44","1.37","-0.47"
"13.78","-0.78","12.2","-4.16","-0.31","0.02","0.01"
"13.84","-5.73","10.3","2.71","0.20","-0.70","1.43"
"13.90","4.63","11.5","2.47","-0.40","0.30","0.46"
"13.96","-4.35","10.9","-0.31","-0.84","0.25","-0.52"
"14.03","-2.12","6.51","-2.08","-0.29","-0.56","-0.20"
"14.09","0.78","7.34","-1.57","-0.07","-0.58","-0.26"
"14.15","-1.69","10.2","-1.92","-0.61","-1.11","-0.19"
"14.22","4.00","7.57","-0.51","-0.84","0.05","-0.05"
"14.28","2.16","9.06","1.88","-0.54","-1.26","-0.19"
"14.34","-3.33","14.7","3.37","3.23","-0.07","-0.98"
"14.41","-2.82","15.3","1.65","0.60","1.19","-0.21"
"14.47","3.49","6.63","-2.43","0.19","0.40","-0.04"
"14.53","-0.67","7.57","-2.28","0.46","0.47","0.61"
"14.59","0.55","9.06","-3.49","-0.06","0.73","0.30"
"14.66","0.55","7.81","-3.14","-0.95","1.42","-0.33"
"14.72","-1.57","13.4","-4.35","0.15","0.15","-0.17"
"14.78","-5.06","19.0","2.08","0.46","-0.64","1.01"
"14.85","2.55","7.92","1.77","-0.71","0.22","0.42"
"14.91","-3.65","10.9","-1.41","-0.78","0.11","-0.44"
"14.97","-2.24","6.86","-1.69","-0.32","-0.44","-0.19"
"15.03","0.90","7.49","-1.10","-0.16","-0.34","-0.27"
"15.10","-1.77","10.2","-1.41","-0.60","-0.88","-0.22"
"15.16","1.06","8.55","-2.75","-0.91","0.02","-0.05"
"15.22","1.73","9.02","0.39","0.01","-0.92","-0.08"
"15.28","-2.04","12.4","4.94","2.44","0.03","-0.87"
"15.35","-4.75","19.8","0.75","2.21","0.85","-0.30"
"15.41","2.75","8.55","-0.71","-0.23","-0.13","-0.05"
"15.47","0.27","8.59","-1.73","0.27","0.83","0.26"
"15.53","-0.78","7.57","-2.47","0.10","0.46","0.50"
"15.60","0.94","7.77","-4.20","-0.82","0.96","-0.18"
"15.66","-2.35","11.2","-1.92","-0.10","0.74","-0.30"
"15.72","-3.41","18.9","3.30","-1.14","-0.09","0.21"
"15.78","0.00","6.08","0.82","-0.97","-0.88","1.52"
"15.85","1.02","12.5","-0.35","0.58","-0.02","-0.52"
"15.91","-4.67","8.12","1.96","-1.73","0.16","-0.49"
"15.97","0.20","5.65","-3.30","-0.31","-0.78","-0.06"
"16.03","-0.20","9.45","0.08","-1.54","-0.86","-0.30"
"16.10","-0.31","9.14","-4.08","-1.16","-0.83","-0.13"
"16.16","4.31","7.61","-0.47","0.43","-0.12","-0.06"
"16.22","1.61","8.00","5.41","0.90","-0.53","-0.59"
"16.29","-7.45","20.0","0.35","2.48","0.06","-0.52"
"16.35","0.90","9.96","0.71","-0.12","0.16","-0.20"
"16.41","0.90","9.53","-2.43","0.23","0.72","0.08"
"16.47","-1.06","7.22","-2.47","0.19","0.22","0.68"
"16.54","1.22","7.77","-3.37","-0.68","0.88","0.04"
"16.60","-0.75","11.2","-2.16","-0.07","1.26","-0.54"
"16.66","0.08","15.1","-0.47","-0.16","0.09","0.19"
"16.73","-4.71","7.06","1.02","-0.21","-0.74","1.56"
"16.79","1.49","12.5","1.96","0.08","0.21","0.16"
"16.85","-4.00","11.5","0.39","-1.32","0.11","-0.66"
"16.91","-1.57","5.88","-2.20","-0.63","-0.81","-0.10"
"16.98","0.16","8.47","-0.67","-0.81","-0.81","-0.29"
"17.04","-1.65","10.1","-2.67","-0.56","-1.10","-0.23"
"17.10","4.12","7.81","-1.41","-0.28","-0.11","-0.02"
"17.17","2.90","8.32","3.69","-0.77","-1.02","-0.17"
"17.23","-4.39","15.1","3.88","2.94","-0.05","-0.93"
"17.29","-2.79","15.6","1.18","1.20","1.58","-0.35"
"17.36","1.41","8.20","-2.35","0.47","0.35","-0.03"
"17.42","-1.29","7.77","-1.49","0.31","0.41","0.57"
"17.48","0.51","7.92","-2.20","-0.24","0.49","0.38"
"17.55","1.92","7.49","-4.55","-0.53","1.12","-0.32"
"17.61","-2.51","13.1","-3.53","0.40","0.22","-0.22"
"17.67","-6.28","20.0","2.94","0.23","-0.55","0.75"
"17.73","2.16","7.88","1.88","-0.89","0.01","0.97"
"17.80","-2.98","10.9","-2.28","-0.18","-0.05","-0.52"
"17.86","-2.82","7.61","-0.35","-0.62","-0.40","-0.33"
"17.92","0.98","5.88","-2.16","0.20","-0.45","-0.19"
"18.0","-1.57","10.4","-1.41","-1.09","-0.96","-0.32"
"19.17","-6.28","18.5","1.88","3.29","0.16","-0.94"
"19.25","-0.51","10.5","1.49","-0.03","1.02","-0.13"
"19.30","2.20","9.41","-3.30","0.18","0.93","0.07"
"20.19","-2.71","16.7","2.75","2.00","1.57","-0.33"
"20.25","3.02","8.28","-1.18","-0.16","-0.01","-0.07"
"20.32","-0.47","8.87","-1.73","0.23","0.76","0.31"
"20.38","-1.06","7.65","-2.63","0.09","0.21","0.59"
"20.44","1.65","7.53","-3.92","-0.65","0.78","-0.08"
"20.5","-2.12","11.4","-2.00","-0.25","0.79","-0.40"
"20.57","-2.82","17.9","3.10","-0.79","-0.00","0.25"
"20.63","0.08","7.02","-0.71","-0.36","-0.68","1.61"
"20.69","-0.31","13.6","-0.35","0.57","0.24","-0.37"
"20.76","-4.28","9.45","1.14","-1.19","0.30","-0.43"
"20.82","-0.12","4.94","-2.79","-0.20","-0.38","-0.17"
"20.88","-0.90","9.81","0.08","-1.47","-0.76","-0.28"
"20.95","-0.43","9.14","-3.73","-1.19","-0.61","-0.01"
"21.01","4.67","7.92","-0.39","0.36","-0.32","-0.02"
"21.07","1.41","8.67","4.43","0.12","-0.61","-0.26"
"21.14","-6.63","18.0","1.57","2.69","-0.18","-0.72"
"21.20","0.43","10.2","1.73","0.09","0.82","-0.28"
"21.26","1.57","9.30","-3.02","0.41","0.65","-0.01"
"21.32","-1.29","7.14","-1.77","0.17","0.34","0.68"
"21.39","0.59","8.04","-3.06","-0.50","0.86","0.19"
"21.45","0.00","8.90","-2.31","-0.40","1.31","-0.62"
"21.51","-0.94","12.2","-6.79","0.23","-0.18","0.04"
"21.58","-8.39","20.0","6.98","0.99","0.34","0.81"
"21.64","1.84","8.00","0.39","-0.79","-0.22","0.91"
"21.70","-3.61","10.5","-2.28","0.49","-0.00","-0.77"
"21.77","-2.55","7.30","0.47","-0.98","-0.93","-0.17"
"21.83","2.31","6.98","-2.90","0.25","-0.60","-0.36"
"21.89","-2.24","10.7","-1.45","-0.70","-0.95","-0.34"
"21.95","0.71","8.63","-2.43","-0.87","-0.33","0.06"
"22.02","4.20","9.02","-0.51","0.10","-0.75","-0.09"
"22.08","-0.31","9.85","3.26","1.86","0.14","-0.80"
"22.14","-7.45","20.0","1.33","2.84","1.01","-0.32"
"22.21","1.84","9.41","1.18","-0.47","-0.35","0.03"
"22.27","0.59","9.34","-2.51","-0.09","0.70","0.05"
"22.33","-1.02","7.02","-2.82","0.36","0.14","0.67"
"22.40","1.69","7.57","-3.33","-0.87","0.78","-0.07"
"22.46","-1.61","11.9","-2.04","0.11","1.06","-0.59"
"22.52","-1.18","16.1","1.57","-0.98","-0.05","0.26"
"22.58","0.90","6.00","-1.33","-0.19","-1.23","1.71"
"22.65","-0.51","13.1","-0.82","0.80","-0.08","-0.43"
"22.71","-4.94","10.5","1.10","-1.42","-0.15","-0.63"
"22.77","0.55","5.10","-2.39","-0.32","-0.78","-0.13"
"22.84","0.35","8.98","-0.39","-1.63","-0.99","-0.30"
"22.90","-1.29","9.06","-2.82","-1.27","-0.76","-0.16"
"22.96","4.63","7.34","-1.53","0.27","-0.32","-0.08"
"23.03","3.06","7.61","4.94","-0.26","-0.71","-0.20"
"23.09","-5.84","20.0","2.63","2.51","-0.19","-0.58"
"23.15","-0.08","11.2","1.73","0.07","0.92","-0.25"
"23.21","0.86","8.20","-2.31","0.35","0.73","-0.10"
"23.28","-1.22","7.22","-2.51","0.57","0.09","0.70"
"23.34","1.18","8.24","-3.30","-0.39","0.66","0.28"
"23.40","0.04","8.04","-2.82","-0.61","1.18","-0.41"
"23.47","0.12","13.3","-3.41","-0.24","0.05","0.08"
"23.53","-6.86","10.4","2.71","-0.08","-0.95","1.94"
"23.59","4.47","13.8","1.88","0.28","0.32","0.02"
"23.66","-5.61","10.5","1.37","-1.17","0.40","-0.63"
"23.72","-0.86","5.53","-2.82","-0.60","-0.67","-0.12"
"23.78","0.31","8.08","-0.86","-0.37","-0.81","-0.31"
"23.84","-0.98","9.69","-2.63","-0.80","-1.14","-0.20"
"23.91","4.39","7.69","-1.22","-0.22","0.11","-0.01"
"23.97","1.73","8.75","3.26","-0.81","-1.15","-0.04"
"24.03","-5.81","17.1","3.02","3.21","0.04","-1.00"
"24.10","-0.35","12.7","2.98","0.01","1.28","-0.22"
"24.16","3.22","8.79","-4.24","0.66","0.78","-0.05"
"24.22","-1.22","7.49","-1.10","0.12","0.57","0.67"
"24.28","-0.35","7.61","-2.94","-0.64","0.82","0.33"
"24.35","0.75","7.65","-3.57","-0.54","1.34","-0.46"
"24.41","-1.80","13.4","-4.12","0.27","0.27","-0.24"
"24.47","-4.75","19.1","2.35","0.08","-0.58","0.91"
"24.53","3.84","8.39","2.04","-0.34","0.26","0.90"
"24.60","-3.49","10.0","-1.61","-0.56","0.25","-0.30"
"24.66","-3.45","8.24","-1.29","-0.24","-0.12","-0.33"
"24.72","1.10","7.73","-1.92","0.30","-0.50","-0.31"
"24.78","-1.80","9.85","-1.53","-0.84","-0.98","-0.21"
"24.85","0.51","8.36","-2.20","-0.95","-0.11","-0.05"
"24.91","2.75","9.61","-0.98","-0.21","-1.02","-0.22"
"24.97","-0.51","8.98","3.84","2.59","0.07","-1.02"
"25.03","-5.84","20.0","0.63","2.01","0.59","-0.30"
"25.10","2.71","9.38","-0.75","-0.32","-0.30","-0.04"
"25.16","0.04","9.57","-1.61","0.09","0.96","0.05"
"25.22","-1.06","7.06","-2.51","0.14","0.05","0.68"
"25.28","2.00","7.85","-3.80","-0.77","0.78","0.03"
"25.35","-1.26","10.3","-1.96","-0.22","1.26","-0.52"
"25.41","-1.33","15.9","2.39","-0.85","0.24","0.28"
"25.47","-1.84","5.41","0.78","-0.60","-0.83","1.85"
"26.67","0.24","8.55","-0.63","-0.43","-0.91","-0.33"
"26.73","-1.49","9.92","-2.47","-0.81","-1.25","-0.19"
"26.79","3.77","8.39","-2.20","-0.41","-0.20","-0.19"
"26.85","2.67","8.16","-0.39","-0.92","-1.19","-0.22"
"27.67","-0.39","10.0","-0.35","-1.03","-0.74","-0.27"
"27.73","-1.57","9.38","-2.75","-0.79","-0.71","-0.17"
"27.79","4.51","8.87","-2.20","-0.27","-0.42","-0.01"
"27.86","1.73","7.45","3.22","0.13","-0.50","-0.43"
"27.92","-5.02","18.7","5.37","1.94","0.03","-0.74"
"27.98","1.22","11.2","0.16","0.06","0.56","-0.31"
"28.05","0.90","8.20","-3.18","0.55","0.85","-0.05"
"28.11","-1.10","7.45","-1.57","0.49","0.38","0.55"
"28.17","1.22","7.81","-3.61","-0.68","0.85","0.17"
"28.23","-0.08","9.38","-2.67","-0.54","1.58","-0.45"
"28.30","-1.61","15.1","-2.59","0.07","0.11","0.10"
"28.36","-2.35","8.87","-1.06","-0.76","-0.96","1.68"
"28.42","2.43","12.5","0.75","0.21","0.11","0.17"
"28.5","-5.33","8.59","1.80","-1.64","0.41","-0.56"
"28.55","-0.04","4.75","-3.18","-0.30","-0.70","0.02"
"28.61","0.67","10.1","-0.08","-0.87","-0.69","-0.44"
"28.69","-2.00","9.41","-3.18","-1.00","-0.99","-0.18"
"28.75","3.30","8.08","-2.71","-0.37","-0.13","-0.01"
"28.80","2.55","7.73","2.43","-0.13","-1.02","-0.28"
"28.86","-5.22","17.4","4.94","2.87","-0.02","-1.13"
"28.94","-0.55","12.6","1.18","0.78","1.46","-0.31"
"29.0","2.63","7.34","-3.14","0.89","0.18","-0.05"
"29.05","-0.78","7.61","-1.14","0.16","0.41","0.44"
"29.13","0.04","7.88","-2.98","-0.39","0.44","0.35"
"29.19","1.61","7.81","-3.77","-0.83","1.16","-0.38"
"29.25","-2.04","14.3","-4.86","0.19","0.22","-0.05"
"29.32","-5.92","17.8","3.33","-0.11","-0.62","1.21"
"29.38","3.33","7.02","1.84","-0.14","-0.10","0.69"
"29.44","-3.10","10.9","-2.75","-0.31","0.02","-0.51"
"29.5","-2.59","6.79","-0.75","-0.16","-0.55","-0.16"
"29.57","1.26","8.12","-1.77","0.29","-0.62","-0.36"
"29.63","-1.92","10.4","-1.77","-0.81","-1.14","-0.16"
"29.69","2.28","8.16","-1.80","-0.87","-0.04","-0.08"
"29.76","2.71","9.18","0.86","0.14","-1.05","-0.30"
"29.82","-3.65","15.1","3.65","2.74","-0.37","-1.09"
"29.88","-2.82","17.2","2.28","1.26","1.24","-0.37"
"29.95","2.79","6.12","-2.20","0.16","0.12","0.03"
"30.01","-0.78","7.57","-2.04","0.38","0.09","0.65"
"30.07","0.55","9.22","-2.71","-0.10","0.30","0.39"
"30.14","2.24","7.45","-4.51","-0.92","1.05","-0.12"
"30.20","0.16","11.5","-3.14","-0.49","0.57","-0.14"
"30.26","-13.3","12.4","3.18","0.63","-0.59","1.15"
"30.32","6.20","12.9","2.20","-0.12","0.35","0.79"
"30.39","-4.86","12.7","-0.78","-0.27","0.36","-0.58"
"30.45","-2.55","6.59","-2.35","-0.48","-0.76","-0.09"
"30.51","0.63","6.35","-1.18","-0.30","-0.67","-0.20"
"30.58","-1.37","10.0","-1.77","-0.65","-0.99","-0.23"
"30.64","2.04","7.61","-2.04","-0.74","-0.19","0.03"
"30.70","3.61","8.47","0.90","-0.52","-1.03","-0.11"
"30.77","-2.82","14.7","2.98","3.16","0.26","-1.21"
"30.83","-3.77","19.3","1.02","2.38","1.70","-0.43"
"30.89","3.73","8.79","-1.73","0.27","0.33","-0.02"
"30.95","-0.04","8.12","-0.75","-0.72","1.08","0.29"
"31.02","-0.75","7.65","-3.73","0.40","0.73","0.60"
"31.08","1.22","6.83","-4.16","-0.85","1.18","-0.11"
"31.14","-2.63","11.9","-2.08","0.06","0.97","-0.51"
"31.21","-4.82","19.8","4.79","-0.93","-0.11","0.25"
"31.27","2.16","6.51","-1.18","-0.66","-0.44","1.44"
"31.33","-2.86","10.7","-2.08","-0.04","0.21","-0.49"
"31.40","-4.55","8.16","0.16","-0.64","-0.11","-0.55"
"31.46","1.18","5.26","-2.35","-0.13","-0.70","-0.22"
"31.52","-1.10","9.81","-0.20","-1.44","-1.00","-0.30"
"31.58","-0.27","8.63","-3.69","-1.31","-0.58","-0.11"
"31.65","4.24","8.24","-1.10","0.58","-0.32","-0.22"
"31.71","-1.06","8.63","4.71","0.39","-0.42","-0.47"
"31.77","-7.34","20.0","2.79","2.32","-0.21","-0.55"
"31.84","1.53","10.8","-0.04","0.07","0.27","-0.18"
"31.90","0.67","9.14","-2.39","-0.11","0.77","0.28"
"31.96","-1.29","7.22","-2.39","0.48","0.03","0.73"
"32.03","1.45","7.73","-3.88","-0.82","0.80","0.05"
"32.09","-0.16","8.75","-1.77","-0.31","1.19","-0.36"
"32.15","-3.37","18.7","4.98","-0.68","-0.20","0.11"
"32.21","1.96","5.57","-0.43","-1.21","-1.03","1.80"
"32.28","-1.22","13.2","-1.45","0.60","0.09","-0.53"
"32.34","-4.82","9.49","1.73","-1.00","-0.06","-0.52"
"32.40","0.90","5.57","-2.12","-0.51","-0.53","-0.00"
"32.47","-0.78","8.83","-0.51","-1.25","-1.04","-0.30"
"32.53","-0.55","9.02","-3.61","-1.27","-0.70","-0.26"
"32.59","4.98","7.73","-1.18","0.62","-0.33","-0.26"
"32.66","1.92","7.77","4.90","-0.03","-0.68","-0.32"
"32.72","-6.28","20.0","1.53","2.58","-0.36","-0.52"
"32.78","1.33","10.6","0.71","0.01","0.42","-0.19"
"32.84","0.78","8.47","-1.80","-0.03","0.75","0.08"
"32.91","-1.18","7.26","-2.16","0.71","0.02","0.68"
"32.97","1.14","9.06","-3.69","-0.46","0.78","0.12"
"33.03","0.43","8.59","-2.63","-0.66","1.41","-0.36"
"33.66","-7.85","20.0","1.37","3.19","-0.06","-0.79"
"33.72","1.57","10.2","1.18","-0.25","0.72","-0.14"
"33.78","1.57","9.18","-3.61","0.26","0.84","-0.02"
"33.85","-1.10","6.59","-1.69","0.47","0.55","0.64"
"34.66","-7.02","20.0","-0.82","2.47","0.79","-0.19"
"34.72","4.08","9.02","-0.31","-0.32","-0.04","0.07"
"34.78","0.12","8.16","-1.49","-0.10","0.79","0.31"
"34.85","-0.86","7.61","-3.57","0.48","0.62","0.66"
"35.16","-0.24","13.6","-0.82","0.76","0.13","-0.51"
